Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name
KNOKKE-HEIST - FH09;5579530;14;0;1;15;MDU;XA;N;IRREG;8;0;;"- Volgens CRAB zijn er hier 15 LU's
- Op Google Maps niet controleerbaar 14LU + 1 SU";Y;_;BUILDING template;Parkstraat;35;;Residentie Boszicht
KNOKKE-HEIST - FH09;2759161;0;1;0;1;SDU;;Y;NA;4;4;;;Y;_;BUILDING template;Duinenstraat;12;;
KNOKKE-HEIST - FH09;5579550;13;0;2;15;MDU;XA;N;IRREG;10;0;;;Y;_;BUILDING template;Serweytens de Mercxstraat;1;;
KNOKKE-HEIST - FH09;5567528;2;1;1;4;MDU;D;N;IRREG;4;0;;;Y;_;BUILDING template;August Beernaertstraat;15;;
KNOKKE-HEIST - FH09;2760292;23;1;0;24;MDU;XA;N;IRREG;10;0;;;;check Nancy :afsluiten als sdu (1bu);BUILDING template;Heldenplein;13;;
KNOKKE-HEIST - FH09;5579564;16;0;2;18;MDU;XA;N;IRREG;8;0;;;Y;_;BUILDING template;Graaf d Ursellaan;51;;
KNOKKE-HEIST - FH09;4337345;1;0;0;1;SDU;;N;IRREG;10;0;;;Y;_;BUILDING template;Zeedijk-Heist;265;;
KNOKKE-HEIST - FH09;5905456;0;1;0;1;SDU;;Y;NA;10;4;;;Y;_;BUILDING template;Eerste-Geniestraat;19;;
KNOKKE-HEIST - FH09;2756714;16;0;1;17;MDU;XA;N;IRREG;8;0;;;Y;QX want gelijkvloers moet in opbouw en er is wel een kast/schacht op elke verdieping, maar er moet overal geboord worden. - check Jasper: SSV oké;BUILDING template;Zeedijk-Heist;67;;
KNOKKE-HEIST - FH09;302700;3;0;0;3;MDU;D;Y;NA;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;Louis Parentstraat;16;;
KNOKKE-HEIST - FH09;4337347;17;1;2;20;MDU;XA;N;IRREG;10;0;;;Y;_;BUILDING template;Zeedijk-Heist;268;;
KNOKKE-HEIST - FH09;297125;2;0;0;2;MDU;X;Y;NA;3;4;;;Y;Afbraak -  Démolition;BUILDING template;Louis Parentstraat;17;;
KNOKKE-HEIST - FH09;4337482;1;0;0;1;SDU;;N;IRREG;10;0;;;Y;_;BUILDING template;Zeedijk-Heist;296;;
KNOKKE-HEIST - FH09;3939510;1;0;0;1;SDU;;N;IRREG;10;0;;;Y;_;BUILDING template;Zeedijk-Heist;185;;
KNOKKE-HEIST - FH09;2756911;9;1;1;11;MDU;XA;N;IRREG;10;0;;;Y;_;BUILDING template;Zeedijk-Heist;297;;
KNOKKE-HEIST - FH09;2759758;0;1;0;1;SDU;;Y;NA;8;4;;;;_;BUILDING template;Elizabetlaan;365;;
KNOKKE-HEIST - FH09;2759740;7;0;0;7;MDU;XA;Y;NA;8;4;;;;_;BUILDING template;Elizabetlaan;329;;
KNOKKE-HEIST - FH09;2756743;32;0;1;33;MDU;XA;N;IRREG;8;0;;;Y;Geen schacht. Werken met opbouw kabelgoten. Appartementen op glv hebben eigen nummer dus aansluiten als sdu. check Nancy : ssv ok.;BUILDING template;Zeedijk-Heist;101;;
KNOKKE-HEIST - FH09;297131;0;1;0;1;SDU;;N;IRREG;10;0;;;Y;_;BUILDING template;Zeedijk-Heist;298;;
KNOKKE-HEIST - FH09;290625;0;1;0;1;SDU;;N;IRREG;8;0;;;Y;_;BUILDING template;Zeedijk-Heist;160;;
KNOKKE-HEIST - FH09;4335301;1;0;0;1;SDU;;N;IRREG;10;0;;;;_;BUILDING template;Heldenplein;5;;
KNOKKE-HEIST - FH09;2760291;0;1;0;1;SDU;;Y;NA;8;4;;;;_;BUILDING template;Heldenplein;12;;
KNOKKE-HEIST - FH09;2756837;0;1;0;1;SDU;;N;IRREG;10;0;;;Y;_;BUILDING template;Zeedijk-Heist;203;;
KNOKKE-HEIST - FH09;6396293;0;1;0;1;SDU;;Y;NA;4;4;;;;_;BUILDING template;Serweytens de Mercxstraat;23;;
KNOKKE-HEIST - FH09;297135;0;1;0;1;SDU;;Y;NA;6;4;;;Y;_;BUILDING template;Eerste-Geniestraat;12;;
KNOKKE-HEIST - FH09;302632;2;0;0;2;MDU;D;Y;NA;3;4;;;;_;BUILDING template;Serweytens de Mercxstraat;7;;
KNOKKE-HEIST - FH09;2759743;6;0;1;7;MDU;XA;Y;NA;7;3;;;Y;_;BUILDING template;Elizabetlaan;335;;
KNOKKE-HEIST - FH09;2759749;15;0;2;17;MDU;A;Y;NA;8;3;;;Y;_;BUILDING template;Elizabetlaan;341;;
KNOKKE-HEIST - FH09;278;13;0;2;15;MDU;XC;Y;NA;5;4;;"- Volgens CRAB zijn er hier 13 LU's
- Op Google Maps niet controleerbaar 13LU + 1SU";Y;_;BUILDING template;Serweytens de Mercxstraat;21;;
KNOKKE-HEIST - FH09;9883;8;0;0;8;MDU;XC;Y;NA;4;4;;;Y;_;BUILDING template;Jozef Dhoorelaan;2;;
KNOKKE-HEIST - FH09;9885;0;1;0;1;SDU;;N;IRREG;2;0;;;Y;_;BUILDING template;Jozef Dhoorelaan;18;;
KNOKKE-HEIST - FH09;71496;8;1;1;10;MDU;XA;N;IRREG;9;0;;;Y;check Nancy : ssv ok;BUILDING template;Heldenplein;1;;
KNOKKE-HEIST - FH09;71499;22;1;0;23;MDU;XA;N;IRREG;10;0;;"- Volgens CRAB zijn er hier 23 LU's 
- Op Google Maps niet controleerbaar 22LU + 1SU";Y;Schacht vanaf 1e verdieping bruikbaar.;BUILDING template;Heldenplein;33;;
KNOKKE-HEIST - FH09;4103221;0;1;0;1;SDU;;N;IRREG;6;0;;;Y;_;BUILDING template;Louis Parentstraat;33;;
KNOKKE-HEIST - FH09;2756866;0;1;0;1;SDU;;N;IRREG;10;0;;;Y;_;BUILDING template;Zeedijk-Heist;243;;
KNOKKE-HEIST - FH09;71632;13;0;1;14;MDU;XA;Y;NA;8;4;;"- Volgens CRAB zijn er hier 12 LU's
- Op Google Maps niet controleerbaar 13LU + 1 SU";Y;"check Nancy : 12 of 13 lu?; bu op glvl ?";BUILDING template;Serweytens de Mercxstraat;34;;
KNOKKE-HEIST - FH09;71634;9;0;0;9;MDU;B;Y;NA;6;4;;;Y;_;BUILDING template;Serweytens de Mercxstraat;24;;
KNOKKE-HEIST - FH09;2764997;11;0;1;12;MDU;A;N;IRREG;8;0;;;Y;_;BUILDING template;Louis Parentstraat;37;;
KNOKKE-HEIST - FH09;71699;15;0;1;16;MDU;XA;Y;NA;6;4;;"- Volgens CRAB zijn er hier 15 LU's
- Op Google Maps niet controleerbaar 15LU";Y;Schacht pas bereikbaar op eerste tussenverdiepingen;BUILDING template;Albatrosstraat;21;;
KNOKKE-HEIST - FH09;71700;1;1;0;2;MDU;D;Y;NA;3;4;;;Y;_;BUILDING template;Albatrosstraat;19;;
KNOKKE-HEIST - FH09;71705;10;0;0;10;MDU;XC;N;ORN;5;0;;;Y;_;BUILDING template;Albatrosstraat;8;;
KNOKKE-HEIST - FH09;71706;11;0;1;12;MDU;XA;Y;NA;6;4;;;Y;_;BUILDING template;Albatrosstraat;13;;Residentie Pronkenburg
KNOKKE-HEIST - FH09;71710;4;1;0;5;MDU;D;Y;NA;5;4;;"- Volgens CRAB zijn er hier 5 LU's
- Op Google Maps zijn er 5 bussen 5LU + 1SU";Y;_;BUILDING template;Graaf d Ursellaan;18;;
KNOKKE-HEIST - FH09;71712;0;1;0;1;SDU;;N;IRREG;8;0;;"- Volgens CRAB is er hier 1 LU
- Op Google Maps niet controleerbaar 1BU";Y;_;BUILDING template;Graaf d Ursellaan;21;;
KNOKKE-HEIST - FH09;71713;7;1;0;8;MDU;XA;N;IRREG;8;0;;;Y;_;BUILDING template;Graaf d Ursellaan;2;;
KNOKKE-HEIST - FH09;4335285;0;1;0;1;SDU;;Y;NA;8;3;;;Y;_;BUILDING template;Elizabetlaan;343;;
KNOKKE-HEIST - FH09;71737;35;1;0;36;MDU;XA;Y;NA;10;4;;"- Volgens CRAB zijn er hier 34 LU's   34LU +1BU +1SU
- Op Google Maps niet controleerbaar";Y;_;BUILDING template;Elizabetlaan;325;;
KNOKKE-HEIST - FH09;71741;12;1;1;14;MDU;XA;Y;NA;8;4;;;Y;_;BUILDING template;Duinenstraat;1;;
KNOKKE-HEIST - FH09;2756718;1;0;0;1;SDU;;N;IRREG;6;0;;;Y;_;BUILDING template;Zeedijk-Heist;74;;
KNOKKE-HEIST - FH09;71743;5;0;2;7;MDU;XC;Y;NA;5;4;;;Y;_;BUILDING template;Duinenstraat;2;;
KNOKKE-HEIST - FH09;2756841;12;0;1;13;MDU;XA;N;IRREG;8;0;;;Y;Gelijkvloers 206 apart aansluiten. Gebouw gaat binnen dit en een half jaar max gesloopt worden. Nog niets geweten over wat er gaat komen. Gebouw is in overdracht. check Nancy : ssv ok.;BUILDING template;Zeedijk-Heist;207;;
KNOKKE-HEIST - FH09;71747;19;0;0;19;MDU;XA;Y;NA;10;4;;;Y;_;BUILDING template;O.-L.-Vrouwstraat;3;;
KNOKKE-HEIST - FH09;71739;0;1;0;1;SDU;;Y;NA;7;4;;;Y;_;BUILDING template;Elizabetlaan;353;;
KNOKKE-HEIST - FH09;71748;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;"- Volgens CRAB is er hier 1 LU
- Op Google Maps niet controleerbaar 1LU";Y;BE;BUILDING template;O.-L.-Vrouwstraat;2;;
KNOKKE-HEIST - FH09;4337540;1;0;0;1;SDU;;N;IRREG;8;0;;;Y;_;BUILDING template;Zeedijk-Heist;102;;
KNOKKE-HEIST - FH09;290493;34;1;0;35;MDU;XA;N;IRREG;10;0;;"- Volgens CRAB zijn er hier 34 LU's
- Op Google Maps niet controleerbaar 35LU + 1BU + 2SU";Y;_;BUILDING template;Vuurtorenstraat;1;;
KNOKKE-HEIST - FH09;5579364;0;1;0;1;SDU;;Y;NA;8;4;;;Y;_;BUILDING template;Elizabetlaan;355;;
KNOKKE-HEIST - FH09;290495;24;0;2;26;MDU;XA;N;IRREG;10;4;;"- Volgens CRAB zijn er hier 24 LU's
- Op Google Maps niet controleerbaar 24LU + 1SU";Y;_;BUILDING template;Vuurtorenstraat;3;;
KNOKKE-HEIST - FH09;71744;21;0;0;21;MDU;A;N;IRREG;10;0;;;Y;_;BUILDING template;O.-L.-Vrouwstraat;1;;
KNOKKE-HEIST - FH09;290499;14;0;2;16;MDU;XA;Y;NA;8;4;;"- Volgens CRAB zijn er hier 14 LU's
- Op Google Maps niet controleerbaar 14LU + 1SU";Y;Schacht bereikbaar vanaf verdiep 1;BUILDING template;Kardinaal Mercierstraat;4;;
KNOKKE-HEIST - FH09;2759760;1;0;0;1;SDU;;Y;NA;8;3;;;Y;_;BUILDING template;Elizabetlaan;371;;
KNOKKE-HEIST - FH09;290630;1;0;0;1;SDU;;Y;NA;4;4;;"- Volgens CRAB is er hier 1 LU
- Op Google Maps zijn er 2 bussen 1LU + 1 BU";Y;_;BUILDING template;Elizabetlaan;411;;
KNOKKE-HEIST - FH09;2756869;7;1;0;8;MDU;XA;N;IRREG;10;0;;;Y;_;BUILDING template;Zeedijk-Heist;246;;
KNOKKE-HEIST - FH09;290632;13;0;1;14;MDU;A;Y;NA;7;4;;"- Volgens CRAB zijn er hier 24 LU's   
- Op Google Maps niet controleerbaar 11LU +2BU +1SU";Y;Er is een schacht op elke verdieping, maar er zal wel op elke verdieping geboord moeten worden. BG met Zeedijk 168. Er is maar 1 trappenhal. check Nancy : ssv ok.;BUILDING template;Elizabetlaan;399;;
KNOKKE-HEIST - FH09;5579219;35;0;1;36;MDU;XA;N;IRREG;8;0;;;Y;Er is een schacht aanwezig met op elke verdieping buiten het gelijkvloers een luikje maar is niet toegankelijk. check Nancy : ssv ok;BUILDING template;Zeedijk-Heist;166;;
KNOKKE-HEIST - FH09;292334;15;0;1;16;MDU;XA;N;IRREG;9;0;;"- Volgens CRAB zijn er hier 15 LU's
- Op Google Maps niet controleerbaar 13LU + 2BU + 1SU";Y;Enkel een schacht op het gelijkvloers;BUILDING template;Vissershuldeplein;2;;
KNOKKE-HEIST - FH09;292335;17;0;0;17;MDU;XA;N;IRREG;10;0;;;Y;_;BUILDING template;Graaf van Vlaanderenstraat;2;;
KNOKKE-HEIST - FH09;292347;1;0;0;1;SDU;;N;IRREG;2;0;;;Y;_;BUILDING template;Jozef Dhoorelaan;14;;
KNOKKE-HEIST - FH09;292348;1;0;0;1;SDU;;N;IRREG;2;0;;;Y;_;BUILDING template;Jozef Dhoorelaan;16;;
KNOKKE-HEIST - FH09;292349;8;0;0;8;MDU;XC;Y;NA;4;4;;;Y;_;BUILDING template;Jozef Dhoorelaan;4;;
KNOKKE-HEIST - FH09;292350;13;0;0;13;MDU;XA;N;IRREG;8;0;;"- Volgens CRAB zijn er hier 13 LU's
- Op Google Maps niet controleerbaar 13LU+1SU";Y;_;BUILDING template;de Maerestraat;4;;
KNOKKE-HEIST - FH09;4337754;1;0;0;1;SDU;;N;IRREG;10;0;;;Y;_;BUILDING template;Zeedijk-Heist;187;;
KNOKKE-HEIST - FH09;292351;8;0;0;8;MDU;F;N;ORN;8;0;;"- Volgens CRAB zijn er hier 7 LU's
- Op Google Maps zijn er 8 bussen AAN HET VERBOUWEN GEEN IDENTIFICATIE VAN AANTAL LU";Y;_;BUILDING template;de Maerestraat;2;;
KNOKKE-HEIST - FH09;292353;14;0;0;14;MDU;XA;N;IRREG;9;0;;;Y;_;BUILDING template;de Maerestraat;3;;
KNOKKE-HEIST - FH09;4337755;1;0;0;1;SDU;;N;IRREG;10;0;;;Y;_;BUILDING template;Zeedijk-Heist;188;;
KNOKKE-HEIST - FH09;292682;1;0;0;1;SDU;;N;IRREG;2;0;;;Y;_;BUILDING template;Jozef Dhoorelaan;34;;
KNOKKE-HEIST - FH09;292684;2;0;0;2;MDU;D;N;IRREG;2;0;;"- Volgens CRAB is er hier 1 LU
- Op Google Maps zijn er 2 bussen 2LU";Y;_;BUILDING template;Jozef Dhoorelaan;28;;
KNOKKE-HEIST - FH09;292686;1;0;0;1;SDU;;N;IRREG;1;0;;;Y;_;BUILDING template;Jozef Dhoorelaan;30;;
KNOKKE-HEIST - FH09;297116;14;0;1;15;MDU;XA;N;IRREG;8;0;;"- Volgens CRAB zijn er hier 15 LU's
- Op Google Maps niet controleerbaar 14LU + 1SU";Y;_;BUILDING template;Parkstraat;33;;Residentie Mermaid
KNOKKE-HEIST - FH09;1491084;20;0;1;21;MDU;XA;N;IRREG;10;0;;;Y;check Nancy :ssv ok.;BUILDING template;Zeedijk-Heist;190;;
KNOKKE-HEIST - FH09;297117;8;0;1;9;MDU;A;N;IRREG;8;0;;;Y;QA want er is een toegankelijke schacht op elke verdieping. check Nancy : ssv ok.;BUILDING template;Parkstraat;31;;
KNOKKE-HEIST - FH09;2756872;59;0;2;61;MDU;A;N;IRREG;10;0;;;Y;XA omdat er wel schachten zijn, maar niet op alle verdiepingen en er moet ook overal geboord worden. check Jasper - SSV oké , detail schachten toegevoegd in opmerking;BUILDING template;Zeedijk-Heist;248;;
KNOKKE-HEIST - FH09;297122;0;1;0;1;SDU;;Y;NA;10;4;;"- Nummer niet vermeld in CRAB wel in IFH
- Op Google Maps is dit nr. 15 1BU";Y;_;BUILDING template;Parkstraat;13;;
KNOKKE-HEIST - FH09;297126;30;0;1;31;MDU;XA;N;IRREG;10;0;;"- Volgens CRAB zijn er hier 29 LU's
- Op Google Maps niet controleerbaar 30LU + 1BU + 1SU";Y;_;BUILDING template;Louis Parentstraat;1;;
KNOKKE-HEIST - FH09;302698;0;1;0;1;SDU;;Y;NA;6;4;;;;_;BUILDING template;Louis Parentstraat;24;;
KNOKKE-HEIST - FH09;297128;19;1;1;21;MDU;XA;N;IRREG;8;0;;"- Volgens CRAB zijn er hier 18 LU's 
- Op Google Maps niet controleerbaar 19LU + 1SU";Y;_;BUILDING template;Graaf d Ursellaan;52;;
KNOKKE-HEIST - FH09;297132;1;0;0;1;SDU;;Y;NA;3;4;;"- Volgens CRAB is er hier 1 LU
- Op Google Maps is er 1 bus 1LU";Y;_;BUILDING template;Eerste-Geniestraat;2;;
KNOKKE-HEIST - FH09;302686;1;0;0;1;SDU;;Y;NA;3;4;;;;_;BUILDING template;August Beernaertstraat;52;;
KNOKKE-HEIST - FH09;297133;5;0;0;5;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Eerste-Geniestraat;1;;
KNOKKE-HEIST - FH09;297134;3;0;0;3;MDU;D;Y;NA;3;4;;"- Volgens CRAB zijn er hier 2 LU's
- Op Google Maps zijn er 3 bellen 2LU MOGELIJKHEID TOT 3";Y;_;BUILDING template;Eerste-Geniestraat;10;;
KNOKKE-HEIST - FH09;6525363;1;0;0;1;SDU;;Y;NA;8;3;;;Y;_;BUILDING template;Elizabetlaan;393;;
KNOKKE-HEIST - FH09;2764635;3;0;0;3;MDU;D;Y;NA;4;4;Beschermd Erfgoed;;Y;_;BUILDING template;O.-L.-Vrouwstraat;10;;
KNOKKE-HEIST - FH09;2758020;3;0;2;5;MDU;C;Y;NA;4;4;;;;_;BUILDING template;August Beernaertstraat;50;;
KNOKKE-HEIST - FH09;297136;5;0;1;6;MDU;XC;N;IRREG;5;0;;"- Volgens CRAB zijn er hier 5 LU's
- Op Google Maps niet controleerbaar 5LU +1SU";Y;_;BUILDING template;Eerste-Geniestraat;13;;Residentie Jupiter
KNOKKE-HEIST - FH09;302627;8;0;0;8;MDU;D;Y;NA;4;4;;"- Volgens CRAB zijn er hier 15 LU's
- Op Google Maps zijn er 8 bussen 8 LU";Y;_;BUILDING template;Serweytens de Mercxstraat;19;;
KNOKKE-HEIST - FH09;5579366;0;1;0;1;SDU;;Y;NA;7;3;;;Y;_;BUILDING template;Elizabetlaan;397;;
KNOKKE-HEIST - FH09;302679;7;1;1;9;MDU;XA;N;IRREG;8;0;;"- Volgens CRAB zijn er hier 9 LU's
- Op Google Maps zijn er 8 verdiepen 7LU + 1BU + 1SU";Y;Geen schacht en via gevel niet mogelijk.check Nancy : ssv ok, bu ipv lu bij 'Details eenheden'.;BUILDING template;Graaf d Ursellaan;25;;
KNOKKE-HEIST - FH09;302681;1;1;0;2;MDU;D;Y;NA;4;4;;"- Volgens CRAB zijn er hier 2 LU's
- Op Google Maps is dit een huisarts + woning 1LU + 1BU";Y;_;BUILDING template;Graaf d Ursellaan;33;;
KNOKKE-HEIST - FH09;3939631;4;0;0;4;MDU;D;Y;NA;5;4;;;Y;_;BUILDING template;O.-L.-Vrouwstraat;11;;
KNOKKE-HEIST - FH09;302683;0;1;0;1;SDU;;Y;NA;7;4;;"- Volgens CRAB is er hier 1 LU
- Op Google Maps 1 immokantoor 1BU";Y;_;BUILDING template;Graaf d Ursellaan;34;;
KNOKKE-HEIST - FH09;2756778;16;0;1;17;MDU;XA;N;IRREG;9;0;;;Y;Geen schacht aanwezig dus opbouw door de trappenhal. check Nancy : ssv ok.;BUILDING template;Zeedijk-Heist;145;;
KNOKKE-HEIST - FH09;302684;7;1;1;9;MDU;XA;N;IRREG;8;0;;;Y;_;BUILDING template;Graaf d Ursellaan;36;;
KNOKKE-HEIST - FH09;302685;7;1;1;9;MDU;XA;N;IRREG;8;0;;;Y;_;BUILDING template;Graaf d Ursellaan;44;;
KNOKKE-HEIST - FH09;302687;3;0;0;3;MDU;B;Y;NA;7;4;;"- Volgens CRAB zijn er hier 5 LU's
- Op Google Maps niet controleerbaar 3LU + 1 SU";Y;_;BUILDING template;August Beernaertstraat;23;;
KNOKKE-HEIST - FH09;302689;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;August Beernaertstraat;48;;
KNOKKE-HEIST - FH09;2756894;0;1;0;1;SDU;;N;IRREG;10;0;;;Y;_;BUILDING template;Zeedijk-Heist;273;;
KNOKKE-HEIST - FH09;302692;7;1;2;10;MDU;C;Y;NA;4;4;;;Y;_;BUILDING template;August Beernaertstraat;22;;
KNOKKE-HEIST - FH09;302693;3;0;0;3;MDU;D;Y;NA;3;4;;"- Volgens CRAB zijn er hier 4 LU's
- Op Google Maps zijn er 3 bellen 3LU";Y;_;BUILDING template;August Beernaertstraat;9;;
KNOKKE-HEIST - FH09;302699;1;0;0;1;SDU;;Y;NA;4;4;;"- Volgens CRAB zijn er hier 3 LU's
- Op Google Maps niet controleerbaar 1LU";Y;_;BUILDING template;Louis Parentstraat;18;;
KNOKKE-HEIST - FH09;302702;10;0;0;10;MDU;B;N;IRREG;10;0;;;Y;_;BUILDING template;Louis Parentstraat;2;;
KNOKKE-HEIST - FH09;302703;4;0;0;4;MDU;D;Y;NA;4;4;;;Y;_;BUILDING template;Visserskapelstraat;2;;
KNOKKE-HEIST - FH09;302704;3;0;0;3;MDU;D;Y;NA;3;4;;"- Volgens CRAB zijn er hier 2 LU's
- Op Google Maps zijn er 3 bellen 3LU";Y;_;BUILDING template;Visserskapelstraat;3;;
KNOKKE-HEIST - FH09;302705;5;1;1;7;MDU;XC;Y;NA;5;4;;"- Volgens CRAB zijn er hier 6 LU's
- Op Google Maps niet controleerbaar 5LU + 1 BU + 1SU";Y;_;BUILDING template;Visserskapelstraat;19;;
KNOKKE-HEIST - FH09;302706;4;0;0;4;MDU;D;Y;NA;4;4;;"- Volgens CRAB zijn er hier 4 LU's
- Op Google Maps zijn er 4 bussen 4LU";Y;_;BUILDING template;Visserskapelstraat;8;;
KNOKKE-HEIST - FH09;4337758;1;0;0;1;SDU;;N;IRREG;10;0;;;Y;_;BUILDING template;Zeedijk-Heist;191;;
KNOKKE-HEIST - FH09;302711;12;0;1;13;MDU;D;N;IRREG;4;0;;;Y;_;BUILDING template;De Kinkhoorn;1;;
KNOKKE-HEIST - FH09;302712;8;0;1;9;MDU;D;N;IRREG;4;0;;"- Volgens CRAB zijn er hier 8 LU's
- Op Google Maps niet controleerbaar 8LU + 1 SU";Y;_;BUILDING template;De Kinkhoorn;5;;
KNOKKE-HEIST - FH09;4337650;1;0;0;1;SDU;;Y;NA;8;4;;;Y;_;BUILDING template;Elizabetlaan;405;;
KNOKKE-HEIST - FH09;302713;1;0;0;1;SDU;;Y;NA;3;4;;"- Volgens CRAB is er hier 1 LU
- Op Google Maps niet controleerbaar 1LU";Y;_;BUILDING template;De Kinkhoorn;15;;
KNOKKE-HEIST - FH09;302714;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;De Kinkhoorn;14;;
KNOKKE-HEIST - FH09;4337651;1;0;0;1;SDU;;Y;NA;8;4;;;Y;_;BUILDING template;Elizabetlaan;407;;
KNOKKE-HEIST - FH09;6396864;1;0;0;1;SDU;;N;IRREG;8;0;;;Y;_;BUILDING template;Zeedijk-Heist;105;;
KNOKKE-HEIST - FH09;4335233;0;1;0;1;SDU;;N;IRREG;10;0;;;Y;_;BUILDING template;Zeedijk-Heist;212;;
KNOKKE-HEIST - FH09;303846;0;1;0;1;SDU;;N;IRREG;8;0;;;Y;_;BUILDING template;Vuurtorenstraat;2;;
KNOKKE-HEIST - FH09;303848;7;1;0;8;MDU;XA;Y;NA;8;4;;;Y;_;BUILDING template;Elizabetlaan;395;;
KNOKKE-HEIST - FH09;4337653;1;0;0;1;SDU;;Y;NA;8;4;;;Y;_;BUILDING template;Elizabetlaan;409;;
