Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
HASSELT - FH08;2446496;1;0;0;1;SDU;;N;IRREG;2;4;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Vredestraat;106;;;217059,746;179998,872
HASSELT - FH08;707021;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Spoorwegstraat;54;;;217477,229;180377,387
HASSELT - FH08;4895713;1;0;0;1;SDU;;N;IRREG;2;5;;;Y;_;BUILDING template;Djef Swennenstraat;35;;;216959;180007
HASSELT - FH08;2407624;1;0;0;1;SDU;;N;IRREG;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;83;;;217028,484;180195,103
HASSELT - FH08;2414691;10;0;0;10;MDU;;Y;NA;4;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;45;;;217363,761;180288,698
HASSELT - FH08;2446498;1;0;0;1;SDU;;N;IRREG;2;4;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Vredestraat;107;;;216996,394;179892,186
HASSELT - FH08;707022;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Spoorwegstraat;51;;;217493,601;180377,727
HASSELT - FH08;4901495;0;0;0;0;SDU;;N;HEIGHT;1;4;;;N;;BUILDING template;Runkstersteenweg;183;;;217144,524;179899,885
HASSELT - FH08;2407626;1;0;0;1;SDU;;N;IRREG;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;85;;;217018,38;180199,586
HASSELT - FH08;2414693;1;0;0;1;SDU;;Y;NA;2;4;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;48;;;217365,032;180228,31
HASSELT - FH08;2446499;1;0;0;1;SDU;;N;IRREG;2;4;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Vredestraat;108;;;217058,796;179991,427
HASSELT - FH08;707023;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Spoorwegstraat;50;;;217498,995;180378,155
HASSELT - FH08;4902512;2;0;0;2;MDU;;N;IRREG;3;9;;;Y;_;BUILDING template;Boekstraat;86;;;216723;180268
HASSELT - FH08;2407628;1;0;0;1;SDU;;N;IRREG;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;88;;;217027,905;180160,977
HASSELT - FH08;2414696;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;49;;;217355,423;180277,353
HASSELT - FH08;2446502;0;1;0;1;SDU;;N;IRREG;2;4;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Vredestraat;116;;;217047,519;179939,569
HASSELT - FH08;707024;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Spoorwegstraat;49;;;217506,659;180379,848
HASSELT - FH08;5496618;1;0;0;1;SDU;;N;ORN;2;4;;;Y;_;BUILDING template;Monseigneur Schruerslaan;5;;;216689;180545
HASSELT - FH08;2407629;1;0;0;1;SDU;;N;IRREG;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;89;;;217010,806;180203,084
HASSELT - FH08;2414698;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;50;;;217360,792;180224,537
HASSELT - FH08;2446504;0;1;0;1;SDU;;N;IRREG;3;4;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Vredestraat;120;;;217041,312;179907,207
HASSELT - FH08;707025;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Spoorwegstraat;43;;;217544,917;180372,654
HASSELT - FH08;5508736;1;0;0;1;SDU;;N;ORN;3;4;;;Y;_;BUILDING template;Monseigneur Schruerslaan;23;;;216574;180564
HASSELT - FH08;2407632;1;0;0;1;SDU;;N;IRREG;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;91;;;217004,957;180205,416
HASSELT - FH08;2414701;3;0;0;3;MDU;;Y;NA;4;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;51;;;217348,059;180271,374
HASSELT - FH08;2446506;1;0;0;1;SDU;;N;IRREG;3;4;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Vredestraat;122;;;217040,148;179898,985
HASSELT - FH08;707027;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Wilgenstraat;26;;;217263,622;180235,329
HASSELT - FH08;5509061;0;1;0;1;SDU;;N;ORN;3;4;;;Y;_;BUILDING template;Monseigneur Schruerslaan;13;;;216646;180551
HASSELT - FH08;2407634;1;0;0;1;SDU;;N;IRREG;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;92;;;217012,997;180168,857
HASSELT - FH08;2414702;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;52;;;217359,097;180219,843
HASSELT - FH08;2446507;1;0;0;1;SDU;;N;IRREG;3;4;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Vredestraat;124;;;217040,124;179890,317
HASSELT - FH08;707028;3;0;0;3;MDU;;Y;NA;4;3;;"Aantal units in CRAB is hetzelde als in IFH. 2 LU&amp;amp;amp;apos;s via Streetview";Y;_;BUILDING template;Wilgenstraat;19;;;217279,092;180260,71
HASSELT - FH08;5509062;1;0;0;1;SDU;;N;ORN;2;4;;;Y;_;BUILDING template;Monseigneur Schruerslaan;15;;;216622;180556
HASSELT - FH08;2407635;1;0;0;1;SDU;;N;IRREG;2;5;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;93;;;216999,517;180208,618
HASSELT - FH08;2414704;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;53;;;217347,343;180263,522
HASSELT - FH08;2447509;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Wilgenstraat;3;;;217323,013;180234,96
HASSELT - FH08;707029;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Wilgenstraat;4;;;217319,523;180206,654
HASSELT - FH08;5509063;1;0;0;1;SDU;;N;IRREG;2;4;;;Y;_;BUILDING template;Sint-Servaasstraat;51;;;216565,194;180612,507
HASSELT - FH08;2407637;1;0;0;1;SDU;;N;IRREG;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;94;;;217007,122;180170,981
HASSELT - FH08;2414705;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;54;;;217357,366;180215,051
HASSELT - FH08;2447511;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Wilgenstraat;6;;;217314,571;180208,885
HASSELT - FH08;707030;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Wilgenstraat;1;;;217330,025;180225,379
HASSELT - FH08;5509064;1;0;0;1;SDU;;N;IRREG;2;4;;;Y;_;BUILDING template;Sint-Servaasstraat;59;;;216572;180644
HASSELT - FH08;2407638;1;0;0;1;SDU;;N;IRREG;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;95;;;216984,549;180216,206
HASSELT - FH08;2414706;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;58;;;217355,434;180205,18
HASSELT - FH08;2447512;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Wilgenstraat;8;;;217309,725;180211,496
HASSELT - FH08;707031;1;0;0;1;SDU;;N;HEIGHT;2;4;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;55;;;217163,853;180137,077
HASSELT - FH08;5509208;1;0;0;1;SDU;;N;ORN;3;9;;;Y;_;BUILDING template;Spoorwegstraat;167;;;216609,731;180617,079
HASSELT - FH08;2407640;1;0;0;1;SDU;;N;IRREG;3;6;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;96;;;217001,558;180174,163
HASSELT - FH08;2414707;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;59;;;217337,047;180238,959
HASSELT - FH08;2447513;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Wilgenstraat;9;;;217307,2;180242,673
HASSELT - FH08;707032;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;39;;;217198,15;180133,713
HASSELT - FH08;5552888;1;0;0;1;SDU;;N;ORN;3;4;;;Y;_;BUILDING template;Monseigneur Schruerslaan;4;;;216695;180543
HASSELT - FH08;2407642;1;0;0;1;SDU;;N;IRREG;2;6;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;98;;;216985,678;180178,371
HASSELT - FH08;2414709;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;60;;;217354,936;180200,007
HASSELT - FH08;2447514;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Wilgenstraat;11;;;217301,9;180246,841
HASSELT - FH08;707033;1;0;1;2;MDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;27;;;217237,269;180129,728
HASSELT - FH08;5552889;1;0;0;1;SDU;;N;ORN;3;4;;;Y;_;BUILDING template;Monseigneur Schruerslaan;6;;;216684;180545
HASSELT - FH08;2407643;1;0;0;1;SDU;;N;IRREG;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;99;;;216971,271;180218,592
HASSELT - FH08;2414710;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;61;;;217334,01;180234,57
HASSELT - FH08;2447515;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Wilgenstraat;13;;;217295,476;180249,86
HASSELT - FH08;707034;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;29;;;217230,868;180129,82
HASSELT - FH08;5552890;1;0;0;1;SDU;;N;IRREG;3;4;;;Y;_;BUILDING template;Monseigneur Schruerslaan;22;;;216580;180562
HASSELT - FH08;2407645;1;0;0;1;SDU;;N;IRREG;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;104;;;216967,99;180185,73
HASSELT - FH08;2414713;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;62;;;217352,026;180195,537
HASSELT - FH08;2447516;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Wilgenstraat;14;;;217293,93;180218,306
HASSELT - FH08;707036;2;0;0;2;MDU;;Y;NA;4;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;36;;;217398,13;180292,644
HASSELT - FH08;5555609;1;0;0;1;SDU;;N;ORN;3;4;;;Y;_;BUILDING template;Monseigneur Schruerslaan;3;;;216701;180542
HASSELT - FH08;2407646;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;106;;;216955,043;180197,822
HASSELT - FH08;2414715;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;63;;;217332,561;180229,548
HASSELT - FH08;2447517;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Wilgenstraat;15;;;217290,659;180252,607
HASSELT - FH08;707037;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;47;;;217359,685;180282,359
HASSELT - FH08;5558400;1;0;0;1;SDU;;N;IRREG;3;4;;;Y;_;BUILDING template;Sint-Servaasstraat;53;;;216567;180617
HASSELT - FH08;2407648;1;0;0;1;SDU;;N;IRREG;3;4;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;107;;;216917,072;180277,911
HASSELT - FH08;2414716;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;64;;;217350,238;180190,618
HASSELT - FH08;2447518;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Wilgenstraat;20;;;217279,542;180227,897
HASSELT - FH08;707038;2;0;0;2;MDU;;Y;NA;2;3;;;Y;_;BUILDING template;Ertbeekstraat;31;;;217380,183;180304,541
HASSELT - FH08;5558403;1;0;0;1;SDU;;N;ORN;3;4;;;Y;_;BUILDING template;Monseigneur Schruerslaan;12;;;216652;180550
HASSELT - FH08;2407649;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;108;;;216949,335;180200,451
HASSELT - FH08;2414717;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;66;;;217348,55;180185,888
HASSELT - FH08;2447521;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Wilgenstraat;22;;;217274,832;180232,244
HASSELT - FH08;707040;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;5;;;217427,711;180358,787
HASSELT - FH08;5558404;1;0;0;1;SDU;;N;IRREG;3;4;;;Y;_;BUILDING template;Monseigneur Schruerslaan;16;;;216610;180558
HASSELT - FH08;2407650;1;0;0;1;SDU;;N;IRREG;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;109;;;216914,67;180283,517
HASSELT - FH08;2414719;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;68;;;217347,904;180180,718
HASSELT - FH08;2447526;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Wilgenstraat;24;;;217269,673;180234,694
HASSELT - FH08;707041;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;4;;;217456,12;180353,5
HASSELT - FH08;2407651;1;0;0;1;SDU;;N;IRREG;2;4;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;111;;;216910,365;180288,968
HASSELT - FH08;2414720;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;72;;;217343,665;180168,303
HASSELT - FH08;2449488;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Monseigneur Kerkhofsstraat;13;;;217462,301;180238,581
HASSELT - FH08;707042;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;2;;;217471,7;180377,916
HASSELT - FH08;5561271;1;0;0;1;SDU;;N;ORN;3;4;;;Y;_;BUILDING template;Monseigneur Schruerslaan;7;;;216679;180546
HASSELT - FH08;2407653;1;0;0;1;SDU;;N;IRREG;2;4;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;113;;;216899,067;180301,582
HASSELT - FH08;2414722;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;73;;;217317,728;180178,298
HASSELT - FH08;2449489;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Monseigneur Kerkhofsstraat;19;;;217449,586;180252,452
HASSELT - FH08;707043;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Runkstersteenweg;109;;;217350,678;180072,609
HASSELT - FH08;5561273;1;0;0;1;SDU;;N;IRREG;3;4;;;Y;_;BUILDING template;Monseigneur Schruerslaan;18;;;216599;180560
HASSELT - FH08;2407655;1;0;0;1;SDU;;N;IRREG;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;115;;;216894,806;180306,654
HASSELT - FH08;2414724;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;74;;;217340,911;180163,551
HASSELT - FH08;2449490;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Monseigneur Kerkhofsstraat;20;;;217432,473;180231,207
HASSELT - FH08;707049;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Runkstersteenweg;69;;;217496,65;180216,319
HASSELT - FH08;5566875;1;0;0;1;SDU;;N;ORN;3;9;;;Y;_;BUILDING template;Spoorwegstraat;168;;;216604,573;180620,396
HASSELT - FH08;2407657;1;0;0;1;SDU;;N;IRREG;3;4;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;116;;;216897,569;180250,521
HASSELT - FH08;2414725;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;77;;;217312,97;180164,906
HASSELT - FH08;2449491;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Monseigneur Kerkhofsstraat;21;;;217446,454;180254,933
HASSELT - FH08;707050;0;1;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Runkstersteenweg;37;;;217568,316;180291,109
HASSELT - FH08;5569647;1;0;0;1;SDU;;N;IRREG;3;4;;;Y;_;BUILDING template;Monseigneur Schruerslaan;17;;;216604;180559
HASSELT - FH08;2407658;1;0;0;1;SDU;;N;IRREG;2;4;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;117;;;216890,646;180311,177
HASSELT - FH08;2414728;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;79;;;217312,801;180158,799
HASSELT - FH08;2449492;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Monseigneur Kerkhofsstraat;22;;;217427,624;180235,19
HASSELT - FH08;707051;0;1;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Runkstersteenweg;7;;;217612,233;180346,505
HASSELT - FH08;5569648;1;0;0;1;SDU;;N;ORN;2;4;;;Y;_;BUILDING template;Monseigneur Schruerslaan;19;;;216595;180561
HASSELT - FH08;2407660;1;0;0;1;SDU;;N;IRREG;2;7;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;118;;;216884,408;180261,167
HASSELT - FH08;2414731;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;86;;;217336,598;180101,78
HASSELT - FH08;2449493;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Monseigneur Kerkhofsstraat;24;;;217423,2;180237,915
HASSELT - FH08;707052;0;0;0;0;SDU;;N;HEIGHT;4;4;;;N;;BUILDING template;Runkstersteenweg;73;;;217396,171;180180,961
HASSELT - FH08;5572336;1;0;0;1;SDU;;N;ORN;3;4;;;Y;_;BUILDING template;Sint-Servaasstraat;55;;;216566;180624
HASSELT - FH08;2407661;1;0;0;1;SDU;;N;IRREG;2;7;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;119;;;216886,61;180315,729
HASSELT - FH08;2414732;1;0;0;1;SDU;;Y;NA;2;6;;Aantal bussen niet te zien op Streetview (in aabouw);Y;_;BUILDING template;Ertbeekstraat;88;;;217337,18;180095,522
HASSELT - FH08;2449496;1;0;0;1;SDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Monseigneur Kerkhofsstraat;25;;;217438,609;180261,026
HASSELT - FH08;707053;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Normandiestraat;44;;;217459,104;180357,82
HASSELT - FH08;5572337;1;0;0;1;SDU;;N;ORN;3;4;;;Y;_;BUILDING template;Sint-Servaasstraat;57;;;216568;180631
HASSELT - FH08;2407663;1;0;0;1;SDU;;N;IRREG;3;7;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;120;;;216880,552;180268,442
HASSELT - FH08;2414735;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Ertbeekstraat;93;;;217316,871;180072,154
HASSELT - FH08;2449497;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Monseigneur Kerkhofsstraat;28;;;217415,988;180244,928
HASSELT - FH08;707054;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Normandiestraat;42;;;217465,724;180357,481
HASSELT - FH08;5572340;1;0;0;1;SDU;;N;ORN;3;4;;;Y;_;BUILDING template;Monseigneur Schruerslaan;8;;;216674;180548
HASSELT - FH08;NB-35009408d940;1;0;0;1;SDU;;N;ORN;2;;;;;_;BUILDING template;Sint-Servaasstraat;94;;;216 545;180647
HASSELT - FH08;2407665;1;0;0;1;SDU;;N;IRREG;3;7;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;121;;;216882,69;180320,476
HASSELT - FH08;2418989;1;0;0;1;SDU;;N;IRREG;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Jasmijnstraat;3;;;217077,103;180246,89
HASSELT - FH08;2449499;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Monseigneur Kerkhofsstraat;30;;;217410,755;180246,703
HASSELT - FH08;707055;1;0;0;1;SDU;;Y;NA;2;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Normandiestraat;25;;;217504,518;180346,826
HASSELT - FH08;5572342;1;0;0;1;SDU;;N;ORN;2;4;;;Y;_;BUILDING template;Monseigneur Schruerslaan;20;;;216590;180560
HASSELT - FH08;2407667;1;0;0;1;SDU;;N;IRREG;2;4;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Acaciastraat;122;;;216875,824;180271,977
HASSELT - FH08;2418991;1;0;0;1;SDU;;N;IRREG;3;4;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Jasmijnstraat;4;;;217094,262;180278,346
HASSELT - FH08;2449500;3;0;0;3;MDU;;Y;NA;3;3;;Aantal units in CRAB is hetzelde als in IFH;Y;_;BUILDING template;Monseigneur Kerkhofsstraat;33;;;217419,27;180273,403
