Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name
EVERE - FH03;830440;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;220;;
EVERE - FH03;1620697;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;992;;
EVERE - FH03;1621670;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;197;;
EVERE - FH03;830441;8;0;0;8;MDU;;Y;NA;4;4;;;;;BUILDING template;Onze Lieve Vrouwlaan - Avenue Notre-Dame;137;;
EVERE - FH03;1620699;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;994;;
EVERE - FH03;1621671;0;4;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;199;;
EVERE - FH03;1623778;8;0;0;8;MDU;;Y;NA;4;4;;;;;BUILDING template;A. Vanden Bosschestraat - Rue A. Vanden Bossche;67;;
EVERE - FH03;830443;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Onze Lieve Vrouwlaan - Avenue Notre-Dame;139;;
EVERE - FH03;1621672;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;201;;
EVERE - FH03;1622620;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;F. Vande Maelestraat - Rue F. Vande Maele;7;;
EVERE - FH03;1623780;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;A. Vanden Bosschestraat - Rue A. Vanden Bossche;69;;
EVERE - FH03;830444;0;6;0;6;MDU;;Y;NA;4;4;;;;;BUILDING template;S. Hoedemaekerssquare - Square Servaas Hoedemaekers;8;;
EVERE - FH03;1621673;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;203;;
EVERE - FH03;830445;4;1;0;5;MDU;;Y;NA;4;4;;;;;BUILDING template;S. Hoedemaekerssquare - Square Servaas Hoedemaekers;6;;
EVERE - FH03;1622622;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;F. Vande Maelestraat - Rue F. Vande Maele;10;;
EVERE - FH03;1623782;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;A. Vanden Bosschestraat - Rue A. Vanden Bossche;73;;
EVERE - FH03;830448;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;S. Hoedemaekerssquare - Square Servaas Hoedemaekers;15;;
EVERE - FH03;1620706;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1012;;
EVERE - FH03;1623783;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;A. Vanden Bosschestraat - Rue A. Vanden Bossche;75;;
EVERE - FH03;830498;0;4;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;143;;
EVERE - FH03;1621676;0;2;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;206;;
EVERE - FH03;1622624;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;F. Vande Maelestraat - Rue F. Vande Maele;12;;
EVERE - FH03;4273938;62;0;0;62;MDU;;Y;NA;4;4;;;;;BUILDING template;Adolf De Brandtstraat - Rue Adolphe De Brandt;38;;
EVERE - FH03;1621677;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;207;;
EVERE - FH03;1622625;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;F. Vande Maelestraat - Rue F. Vande Maele;13;;
EVERE - FH03;4946221;6;0;0;6;MDU;;Y;NA;4;4;;;;;BUILDING template;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;38;;
EVERE - FH03;830500;0;3;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;147;;
EVERE - FH03;1620709;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1018;;
EVERE - FH03;1621678;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;209;;
EVERE - FH03;1623786;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Adolf De Brandtstraat - Rue Adolphe De Brandt;25;;
EVERE - FH03;5320614;6;0;0;6;MDU;;Y;NA;4;4;;;;;BUILDING template;Adolf De Brandtstraat - Rue Adolphe De Brandt;30;;
EVERE - FH03;830501;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;149;;
EVERE - FH03;1622627;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;F. Vande Maelestraat - Rue F. Vande Maele;15;;
EVERE - FH03;1623787;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Adolf De Brandtstraat - Rue Adolphe De Brandt;26;;
EVERE - FH03;5321281;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1196;;
EVERE - FH03;830556;0;3;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;996;;
EVERE - FH03;830559;6;0;0;6;MDU;;Y;NA;4;4;;;;;BUILDING template;Onze Lieve Vrouwlaan - Avenue Notre-Dame;77;;
EVERE - FH03;1621681;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;214;;
EVERE - FH03;1622629;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;F. Vande Maelestraat - Rue F. Vande Maele;17;;
EVERE - FH03;830560;5;1;0;6;MDU;;Y;NA;4;4;;;;;BUILDING template;Onze Lieve Vrouwlaan - Avenue Notre-Dame;67;;
EVERE - FH03;1621682;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;215;;
EVERE - FH03;830561;13;0;0;13;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Deknoopstraat - Rue Edouard Deknoop;60;;
EVERE - FH03;1621683;4;1;0;5;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;216;;
EVERE - FH03;5497721;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue du Frioul - Friulilaan;1;;
EVERE - FH03;830562;8;0;0;8;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Deknoopstraat - Rue Edouard Deknoop;62;;
EVERE - FH03;1622641;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;7;;
EVERE - FH03;5497722;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue du Frioul - Friulilaan;3;;
EVERE - FH03;830563;5;0;0;5;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Deknoopstraat - Rue Edouard Deknoop;46;;
EVERE - FH03;1621685;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;219;;
EVERE - FH03;1622642;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;8;;
EVERE - FH03;1623793;7;0;0;7;MDU;;Y;NA;4;4;;;;;BUILDING template;Adolf De Brandtstraat - Rue Adolphe De Brandt;46;;
EVERE - FH03;5502012;5;0;0;5;MDU;;Y;NA;4;4;;;;;BUILDING template;Languedocwandelwegen - Allees du Languedoc;2;A;
EVERE - FH03;830564;6;0;0;6;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Deknoopstraat - Rue Edouard Deknoop;41;;
EVERE - FH03;1620726;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1038;;
EVERE - FH03;1621686;3;1;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;221;;
EVERE - FH03;1622643;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;9;;
EVERE - FH03;1621687;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;222;;
EVERE - FH03;5563683;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Pater Damiaanstraat - Rue Pere Damien;1;;
EVERE - FH03;1621688;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;224;;
EVERE - FH03;1622645;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;11;;
EVERE - FH03;1623796;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Adolf De Brandtstraat - Rue Adolphe De Brandt;50;;
EVERE - FH03;5566428;6;0;0;6;MDU;;Y;NA;4;4;;;;;BUILDING template;Adolf De Brandtstraat - Rue Adolphe De Brandt;61;;
EVERE - FH03;830568;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;F. Vande Maelestraat - Rue F. Vande Maele;22;;
EVERE - FH03;1620730;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1048;;
EVERE - FH03;1621689;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;225;;
EVERE - FH03;1622646;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;12;;
EVERE - FH03;5583157;21;2;0;23;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue de l Oud-Kapelleke - Oud-Kapellekelaan;2;;
EVERE - FH03;830577;5;0;0;5;MDU;;Y;NA;4;4;;;;;BUILDING template;J. Van Ruusbroeckstraat - Rue J. Van Ruusbroeck;81;;
EVERE - FH03;1620731;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1052;;
EVERE - FH03;1621690;0;3;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;226;;
EVERE - FH03;5583159;8;0;0;8;MDU;;Y;NA;4;4;;;;;BUILDING template;Weerstandstraat - Rue de la Resistance;9;;
EVERE - FH03;1620732;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1054;;
EVERE - FH03;1621691;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;229;;
EVERE - FH03;1622648;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;14;;
EVERE - FH03;5583175;1;1;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;262;;
EVERE - FH03;1620733;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1056;;
EVERE - FH03;1622649;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;15;;
EVERE - FH03;5583200;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;6;;
EVERE - FH03;830602;20;0;0;20;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;910;;
EVERE - FH03;1621693;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;231;;
EVERE - FH03;1622650;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;16;;
EVERE - FH03;1623801;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Adolf De Brandtstraat - Rue Adolphe De Brandt;62;;
EVERE - FH03;5583202;14;0;0;14;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Louis Pierard - Louis Pierardlaan;40;;
EVERE - FH03;830603;18;0;0;18;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;912;;
EVERE - FH03;1620736;6;0;0;6;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1062;;
EVERE - FH03;1621695;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;233;;
EVERE - FH03;1622651;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;17;;
EVERE - FH03;5583204;7;0;0;7;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Louis Pierard - Louis Pierardlaan;53;;
EVERE - FH03;1622652;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;18;;
EVERE - FH03;1623803;6;0;0;6;MDU;;Y;NA;4;4;;;;;BUILDING template;Adolf De Brandtstraat - Rue Adolphe De Brandt;65;;
EVERE - FH03;5583265;8;0;0;8;MDU;;Y;NA;4;4;;;;;BUILDING template;Pater Damiaanstraat - Rue Pere Damien;31;;
EVERE - FH03;1621697;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;235;;
EVERE - FH03;5583266;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Deknoopstraat - Rue Edouard Deknoop;48;;
EVERE - FH03;830607;9;0;0;9;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Deknoopstraat - Rue Edouard Deknoop;19;;
EVERE - FH03;1622654;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;20;;
EVERE - FH03;1623805;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Adolf De Brandtstraat - Rue Adolphe De Brandt;67;;
EVERE - FH03;5610442;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Adolf De Brandtstraat - Rue Adolphe De Brandt;40;;
EVERE - FH03;830608;8;0;0;8;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Deknoopstraat - Rue Edouard Deknoop;27;;
EVERE - FH03;1620745;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1074;;
EVERE - FH03;1621700;0;3;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;238;;
EVERE - FH03;1622655;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;21;;
EVERE - FH03;1623806;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Adolf De Brandtstraat - Rue Adolphe De Brandt;70;;
EVERE - FH03;830609;16;0;0;16;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Deknoopstraat - Rue Edouard Deknoop;25;;
EVERE - FH03;1622656;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;22;;
EVERE - FH03;1623807;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Adolf De Brandtstraat - Rue Adolphe De Brandt;72;;
EVERE - FH03;5693559;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Genevestraat - Rue de Geneve;15;;
EVERE - FH03;830610;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Deknoopstraat - Rue Edouard Deknoop;37;;
EVERE - FH03;1620767;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1154;;
EVERE - FH03;1621702;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;243;;
EVERE - FH03;1622657;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;24;;
EVERE - FH03;1623808;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Adolf De Brandtstraat - Rue Adolphe De Brandt;74;;
EVERE - FH03;5771951;287;0;0;287;MDU;;Y;NA;4;4;;;;;BUILDING template;Genevestraat - Rue de Geneve;7;;
EVERE - FH03;830611;8;0;0;8;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Deknoopstraat - Rue Edouard Deknoop;23;;
EVERE - FH03;1620768;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1156;;
EVERE - FH03;1621703;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;245;;
EVERE - FH03;1622658;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;26;;
EVERE - FH03;830612;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Deknoopstraat - Rue Edouard Deknoop;9;;
EVERE - FH03;1622659;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;31;;
EVERE - FH03;1620771;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1160;;
EVERE - FH03;1622660;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;35;;
EVERE - FH03;1620773;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1162;;
EVERE - FH03;1621706;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;250;;
EVERE - FH03;1622661;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;37;;
EVERE - FH03;830615;14;0;0;14;MDU;;Y;NA;4;4;;;;;BUILDING template;Onthaalsquare - Square de l Accueil;6;;
EVERE - FH03;1620774;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1164;;
EVERE - FH03;1622662;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;44;;
EVERE - FH03;1624091;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Pater Damiaanstraat - Rue Pere Damien;8;;
EVERE - FH03;830616;18;0;0;18;MDU;;Y;NA;4;4;;;;;BUILDING template;Onthaalsquare - Square de l Accueil;8;;
EVERE - FH03;1620776;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1166;;
EVERE - FH03;1621708;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;253;;
EVERE - FH03;1624092;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Pater Damiaanstraat - Rue Pere Damien;9;;
EVERE - FH03;1620778;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1168;;
EVERE - FH03;1621709;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;255;;
EVERE - FH03;1624093;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Pater Damiaanstraat - Rue Pere Damien;10;;
EVERE - FH03;830618;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Lindestraat - Rue du Tilleul;255;;
EVERE - FH03;1620779;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1170;;
EVERE - FH03;1622665;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;50;;
EVERE - FH03;1624094;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Pater Damiaanstraat - Rue Pere Damien;11;;
EVERE - FH03;1620781;1;1;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1174;;
EVERE - FH03;1621711;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;257;;
EVERE - FH03;1622666;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;52;;
EVERE - FH03;831997;8;0;0;8;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;75;;
EVERE - FH03;1621712;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;258;;
EVERE - FH03;1621713;0;2;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;259;;
EVERE - FH03;1622668;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;58;;
EVERE - FH03;1624097;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Pater Damiaanstraat - Rue Pere Damien;15;;
EVERE - FH03;1621715;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;261;;
EVERE - FH03;1622669;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;60;;
EVERE - FH03;832003;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Adolf De Brandtstraat - Rue Adolphe De Brandt;82;;
EVERE - FH03;1621718;26;1;0;27;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;265;;
EVERE - FH03;1622670;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;62;;
EVERE - FH03;1622039;50;4;0;54;MDU;;Y;NA;4;4;;;;;BUILDING template;Languedocwandelwegen - Allees du Languedoc;1;;
EVERE - FH03;1624100;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Pater Damiaanstraat - Rue Pere Damien;18;;
EVERE - FH03;832007;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Adolf De Brandtstraat - Rue Adolphe De Brandt;68;;
EVERE - FH03;1622672;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;66;;
EVERE - FH03;1624101;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Pater Damiaanstraat - Rue Pere Damien;19;;
EVERE - FH03;832009;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Adolf De Brandtstraat - Rue Adolphe De Brandt;68;A;
EVERE - FH03;1622673;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;67;;
EVERE - FH03;1620790;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1190;;
EVERE - FH03;1622047;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Languedocwandelwegen - Allees du Languedoc;7;;
EVERE - FH03;832014;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Godfroid Kurthstraat - Rue Godfroid Kurth;79;;
EVERE - FH03;1622676;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;71;;
EVERE - FH03;1620794;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Chaussee de Haecht - Haachtsesteenweg;1202;;
EVERE - FH03;716835;10;0;0;10;MDU;;Y;NA;4;4;;;;;BUILDING template;Kentstraat - Rue du Kent;34;;
EVERE - FH03;832020;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;J. Houtmeyersstraat - Rue J. Houtmeyers;26;;
EVERE - FH03;1622765;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Louis Pierard - Louis Pierardlaan;7;;
EVERE - FH03;1621123;23;0;0;23;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue de l Oud-Kapelleke - Oud-Kapellekelaan;4;;
EVERE - FH03;1622766;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Louis Pierard - Louis Pierardlaan;9;;
EVERE - FH03;1621124;16;0;0;16;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue de l Oud-Kapelleke - Oud-Kapellekelaan;6;;
EVERE - FH03;1622767;6;0;0;6;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Louis Pierard - Louis Pierardlaan;13;;
EVERE - FH03;1621298;8;0;0;8;MDU;;Y;NA;4;4;;;;;BUILDING template;Weerstandstraat - Rue de la Resistance;3;;
EVERE - FH03;1622768;10;0;0;10;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Louis Pierard - Louis Pierardlaan;16;;
EVERE - FH03;1624110;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Pater Damiaanstraat - Rue Pere Damien;29;;
EVERE - FH03;716841;18;0;0;18;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue du Frioul - Friulilaan;53;;
EVERE - FH03;1622769;10;0;0;10;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Louis Pierard - Louis Pierardlaan;19;;
EVERE - FH03;1621301;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Weerstandstraat - Rue de la Resistance;6;;
EVERE - FH03;1622770;9;0;0;9;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Louis Pierard - Louis Pierardlaan;21;;
EVERE - FH03;832032;0;4;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;83;;
EVERE - FH03;1621303;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Weerstandstraat - Rue de la Resistance;8;;
EVERE - FH03;1622771;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Louis Pierard - Louis Pierardlaan;22;;
EVERE - FH03;1624115;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Pater Damiaanstraat - Rue Pere Damien;42;;
EVERE - FH03;832034;0;5;0;5;MDU;;Y;NA;4;4;;;;;BUILDING template;Avenue Henri Conscience - H. Consciencelaan;81;;
