Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name
ANTWERPEN-WEST - FH01;5802358;0;1;0;1;MDU;C;N;MON;3;9;Monument;;;Review Required MON;BUILDING template;Rijnkaai;4;;Rijnkaai 1-2-4_Braziliestraat 2C-2D-2E
ANTWERPEN-WEST - FH01;186517;0;1;0;1;MDU;A;N;MON;6;0;Monument;;;Review Required MON;BUILDING template;Oudeleeuwenrui;13;;Oudeleeuwenrui 13-15
ANTWERPEN-WEST - FH01;1949212;0;1;0;1;SDU;;N;ORN;5;4;;;;;BUILDING template;Indiestraat;44;;
ANTWERPEN-WEST - FH01;186515;0;7;0;7;MDU;D;Y;MON;3;9;Monument;;;Review Required MON;BUILDING template;Oudeleeuwenrui;25;;
ANTWERPEN-WEST - FH01;1088922;1;0;0;1;SDU;;N;MON;3;9;Monument;;Y;Review Required MON;BUILDING template;Adriaan Brouwerstraat;5;;
ANTWERPEN-WEST - FH01;1734637;0;1;0;1;MDU;D;Y;NA;4;4;;;;Review Required;BUILDING template;Sint-Aldegondiskaai;58;;Sint-Aldegondiskaai 56-58
ANTWERPEN-WEST - FH01;5575903;0;0;1;1;SDU;;Y;NA;5;4;Dorpsgezicht;;;Review Required MON;BUILDING template;Oudeleeuwenrui;31;;
ANTWERPEN-WEST - FH01;1781985;0;1;1;2;MDU;D;Y;NA;4;4;Beschermd Erfgoed;;;Het gebouw loopt tot de Sint-Aldegondiskaai, waar het een ingang heeft, maar geen huisnummer. Vermoedelijk nummer 20;BUILDING template;Adriaan Brouwerstraat;13;;
ANTWERPEN-WEST - FH01;62430;5;0;0;5;MDU;D;Y;NA;5;4;Dorpsgezicht;;;Review Required MON;BUILDING template;Oudeleeuwenrui;33;;
ANTWERPEN-WEST - FH01;4128342;0;1;0;1;SDU;;N;IRREG;23;4;;;;;BUILDING template;Londenstraat;58;;
ANTWERPEN-WEST - FH01;1986516;2;1;0;3;MDU;D;Y;NA;3;4;Dorpsgezicht;;;Review Required MON;BUILDING template;Oudeleeuwenrui;35;;
ANTWERPEN-WEST - FH01;62433;0;1;0;1;SDU;;Y;NA;4;4;Dorpsgezicht;;;Review Required MON;BUILDING template;Oudeleeuwenrui;47;;
ANTWERPEN-WEST - FH01;1782029;0;1;0;1;MDU;XA;Y;NA;1;4;;;Y;Review Required Review Required MON;BUILDING template;Adriaan Brouwerstraat;21;;Sint-Aldegondiskaai 36-38-40-42_Adriaan Brouwersstraat 21-27
ANTWERPEN-WEST - FH01;108303;0;1;0;1;SDU;;Y;NA;4;4;;;;;BUILDING template;Londenstraat;53;;
ANTWERPEN-WEST - FH01;108296;4;1;0;5;MDU;D;N;ORN;5;0;;;;Review Required;BUILDING template;Rigastraat;26;;
ANTWERPEN-WEST - FH01;1782040;4;0;1;5;MDU;XA;N;IRREG;5;4;;;Y;XA wegens BG;BUILDING template;Adriaan Brouwerstraat;27;;Sint-Aldegondiskaai 36-38-40-42_Adriaan Brouwersstraat 21-27
ANTWERPEN-WEST - FH01;1734627;0;1;0;1;SDU;;Y;NA;5;4;;;;;BUILDING template;Sint-Aldegondiskaai;20;;
ANTWERPEN-WEST - FH01;1782047;2;0;0;2;MDU;D;N;IRREG;2;6;Monument;;Y;Review Required MON;BUILDING template;Adriaan Brouwerstraat;29;;
ANTWERPEN-WEST - FH01;4505458;0;1;0;1;MDU;D;Y;NA;2;4;;;;;BUILDING template;Napelsstraat;34;;Napelsstraat 32-34
ANTWERPEN-WEST - FH01;1782050;0;4;1;5;MDU;D;Y;NA;5;4;;;;;BUILDING template;Adriaan Brouwerstraat;31;;
ANTWERPEN-WEST - FH01;59276;0;1;0;1;SDU;;N;IRREG;3;0;Beschermd Erfgoed;;Y;Review Required MON;BUILDING template;Sint-Aldegondiskaai;30;;
ANTWERPEN-WEST - FH01;182977;0;1;0;1;SDU;;N;MON;4;12;Monument;;;Review Required MON;BUILDING template;Adriaan Brouwerstraat;33;;
ANTWERPEN-WEST - FH01;109078;4;1;0;5;MDU;D;Y;NA;5;4;;;;5e & 6e bouwlaag vormen 1 duplex. Deze informatie werd me meegedeeld door Pascal Grooten - mede-eigenaar;BUILDING template;Rijnkaai;25;;
ANTWERPEN-WEST - FH01;1735094;0;1;0;1;MDU;A;N;IRREG;1;3;;;Y;;BUILDING template;Amsterdamstraat;16;;Amsterdamstraat 14-16-18-20_Bataviastraat 1-5-7-11_Nassaustraat 30
ANTWERPEN-WEST - FH01;2047591;3;1;0;4;MDU;D;Y;NA;5;4;;;Y;Review Required;BUILDING template;Rijnkaai;26;;
ANTWERPEN-WEST - FH01;1735095;0;5;1;6;MDU;A;N;IRREG;6;4;;;Y;;BUILDING template;Amsterdamstraat;18;;Amsterdamstraat 14-16-18-20_Bataviastraat 1-5-7-11_Nassaustraat 30
ANTWERPEN-WEST - FH01;108283;0;1;1;2;MDU;C;N;ORN;5;4;;;;;BUILDING template;Kempischdok-Westkaai;90;;
ANTWERPEN-WEST - FH01;2047593;0;1;0;1;SDU;;Y;NA;6;4;;;Y;Review Required;BUILDING template;Rijnkaai;27;;
ANTWERPEN-WEST - FH01;59279;0;1;0;1;SDU;;Y;NA;1;4;;;Y;Review Required;BUILDING template;Sint-Aldegondiskaai;36;;
ANTWERPEN-WEST - FH01;52537;0;1;0;1;MDU;D;Y;NA;4;4;;;;SDU, BU S - BROOD & CO;BUILDING template;Amsterdamstraat;21;;Amsterdamstraat 21_Braziliestraat 43
ANTWERPEN-WEST - FH01;2047596;4;1;0;5;MDU;D;Y;NA;5;4;;;;;BUILDING template;Rijnkaai;29;;
ANTWERPEN-WEST - FH01;1734631;0;1;0;1;MDU;XA;Y;NA;2;4;;;Y;Ingang lu is aan de achterkant van straat waardoor het ander adres heeft. Adriaan brouwersstraat;BUILDING template;Sint-Aldegondiskaai;44;;Sint-Aldegondiskaai 36-38-40-42_Adriaan Brouwersstraat 21-27
ANTWERPEN-WEST - FH01;108082;6;0;1;7;MDU;D;Y;NA;4;4;;;;;BUILDING template;Amsterdamstraat;22;;
ANTWERPEN-WEST - FH01;2047597;5;0;0;5;MDU;D;Y;NA;5;4;;;;;BUILDING template;Rijnkaai;30;;
ANTWERPEN-WEST - FH01;1734632;6;0;0;6;MDU;D;Y;NA;4;4;;;;;BUILDING template;Sint-Aldegondiskaai;46;;
ANTWERPEN-WEST - FH01;108942;0;1;0;1;SDU;;N;MON;2;6;Monument;;;Review Required MON;BUILDING template;Indiestraat;21;;
ANTWERPEN-WEST - FH01;1735097;3;0;0;3;MDU;D;Y;NA;4;4;;;;;BUILDING template;Amsterdamstraat;23;;
ANTWERPEN-WEST - FH01;108955;4;0;0;4;MDU;D;Y;NA;4;4;;;;;BUILDING template;Kempischdok-Westkaai;20;;Kempischdok-Westkaai 14-20
ANTWERPEN-WEST - FH01;2047598;11;2;1;14;MDU;A;N;IRREG;7;4;;;Y;Blocked : geen toegang;BUILDING template;Rijnkaai;31;;
ANTWERPEN-WEST - FH01;4513324;0;1;0;1;SDU;;Y;NA;5;4;;;;;BUILDING template;Sint-Aldegondiskaai;48;;
ANTWERPEN-WEST - FH01;108947;17;0;2;19;MDU;C;Y;NA;5;4;;;Y;Review Required;BUILDING template;Indiestraat;18;;
ANTWERPEN-WEST - FH01;1735099;4;1;1;6;MDU;XA;N;IRREG;6;4;;;;;BUILDING template;Amsterdamstraat;27;;
ANTWERPEN-WEST - FH01;1734633;4;0;0;4;MDU;D;Y;NA;5;4;;;;;BUILDING template;Sint-Aldegondiskaai;50;;
ANTWERPEN-WEST - FH01;1949013;0;1;0;1;SDU;;N;IRREG;2;6;Beschermd Erfgoed;;;Review Required MON;BUILDING template;Indiestraat;10;;
ANTWERPEN-WEST - FH01;1128021;5;0;1;6;MDU;XA;Y;NA;6;4;;;;;BUILDING template;Amsterdamstraat;28;;
ANTWERPEN-WEST - FH01;1734634;0;1;0;1;SDU;;Y;NA;5;4;;;;;BUILDING template;Sint-Aldegondiskaai;52;;
ANTWERPEN-WEST - FH01;1128023;5;1;1;7;MDU;A;Y;NA;6;4;;;;;BUILDING template;Amsterdamstraat;30;;
ANTWERPEN-WEST - FH01;59277;10;2;1;13;MDU;XA;Y;NA;8;4;;;Y;;BUILDING template;Sint-Aldegondiskaai;10;;Sint-Aldegondiskaai 10_ Adriaan Brouwerstraat 9
ANTWERPEN-WEST - FH01;1734635;8;0;0;8;MDU;D;Y;NA;5;4;;;;;BUILDING template;Sint-Aldegondiskaai;54;;
ANTWERPEN-WEST - FH01;5492426;0;1;0;1;SDU;;N;IRREG;3;9;;;;;BUILDING template;Indiestraat;12;B;
ANTWERPEN-WEST - FH01;1735101;15;0;1;16;MDU;XA;Y;NA;7;4;;;;;BUILDING template;Amsterdamstraat;31;;
ANTWERPEN-WEST - FH01;1734636;0;1;0;1;MDU;D;Y;NA;4;4;;;;Review Required;BUILDING template;Sint-Aldegondiskaai;56;;Sint-Aldegondiskaai 56-58
ANTWERPEN-WEST - FH01;108952;0;1;0;1;SDU;;Y;NA;1;4;;;;Review Required;BUILDING template;Napelsstraat;2;;
ANTWERPEN-WEST - FH01;1128022;4;0;0;4;MDU;D;Y;NA;4;4;;;;;BUILDING template;Amsterdamstraat;32;;
ANTWERPEN-WEST - FH01;1970984;0;1;0;1;SDU;;Y;NA;5;4;;;;;BUILDING template;Kribbestraat;18;;
ANTWERPEN-WEST - FH01;1734638;0;1;0;1;SDU;;Y;NA;4;4;;;;BU waarop later een LU wordt voorzien voor uitbater;BUILDING template;Sint-Aldegondiskaai;60;;
ANTWERPEN-WEST - FH01;4505438;0;1;0;1;SDU;;Y;NA;1;4;;;;Review Required;BUILDING template;Napelsstraat;4;;
ANTWERPEN-WEST - FH01;4513329;3;1;0;4;MDU;D;Y;NA;4;4;;;;;BUILDING template;Sint-Aldegondiskaai;62;;
ANTWERPEN-WEST - FH01;4505440;7;1;2;10;MDU;C;Y;NA;5;4;;;;Review Required;BUILDING template;Napelsstraat;6;;
ANTWERPEN-WEST - FH01;1735103;0;1;0;1;SDU;;Y;NA;1;4;;;Y;;BUILDING template;Amsterdamstraat;34;;
ANTWERPEN-WEST - FH01;59280;0;1;0;1;SDU;;Y;NA;4;4;;;;;BUILDING template;Sint-Aldegondiskaai;64;;
ANTWERPEN-WEST - FH01;1735104;8;1;0;9;MDU;XA;Y;NA;6;4;;;;;BUILDING template;Amsterdamstraat;35;;
ANTWERPEN-WEST - FH01;109072;1;4;0;5;MDU;D;Y;NA;5;4;;;Y;Review Required;BUILDING template;Sint-Laureiskaai;7;;
ANTWERPEN-WEST - FH01;4505442;7;0;2;9;MDU;C;Y;NA;5;4;;;;Review Required;BUILDING template;Napelsstraat;10;;
ANTWERPEN-WEST - FH01;108085;0;1;0;1;SDU;;Y;NA;3;4;;;Y;;BUILDING template;Amsterdamstraat;36;;
ANTWERPEN-WEST - FH01;1970988;0;1;0;1;SDU;;Y;NA;5;4;;;;;BUILDING template;Kribbestraat;20;;
ANTWERPEN-WEST - FH01;1984033;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;;Review Required Review Required MON;BUILDING template;Sint-Laureiskaai;13;;
ANTWERPEN-WEST - FH01;109084;2;1;0;3;MDU;D;Y;NA;4;4;;;;;BUILDING template;Amsterdamstraat;37;;
ANTWERPEN-WEST - FH01;1735105;2;1;0;3;MDU;D;Y;NA;3;4;;;Y;;BUILDING template;Amsterdamstraat;39;;
ANTWERPEN-WEST - FH01;6452834;0;0;0;0;SDU;;N;ORN;4;12;Dorpsgezicht;;N;Review Required MON;BUILDING template;Oudeleeuwenrui;19;A;
ANTWERPEN-WEST - FH01;59302;3;0;0;3;MDU;D;Y;NA;4;4;;;Y;;BUILDING template;Spanjaardsteeg;1;;
ANTWERPEN-WEST - FH01;2024656;3;1;0;4;MDU;D;Y;NA;4;4;;;;Review Required;BUILDING template;Napelsstraat;40;;
ANTWERPEN-WEST - FH01;52539;3;1;0;4;MDU;D;Y;NA;4;4;;;Y;;BUILDING template;Amsterdamstraat;41;;
ANTWERPEN-WEST - FH01;2053439;1;0;0;1;SDU;;Y;NA;4;4;;;;;BUILDING template;Spanjaardsteeg;3;;
ANTWERPEN-WEST - FH01;186520;0;60;0;60;MDU;C;Y;NA;5;4;;;Y;;BUILDING template;Ankerrui;9;;
ANTWERPEN-WEST - FH01;2053440;2;0;0;2;MDU;D;Y;NA;4;12;Dorpsgezicht;;;Review Required MON;BUILDING template;Spanjaardsteeg;5;;
ANTWERPEN-WEST - FH01;4505443;0;1;0;1;SDU;;Y;NA;1;4;;;;Review Required;BUILDING template;Napelsstraat;12;;
ANTWERPEN-WEST - FH01;4510642;0;1;0;1;MDU;XA;Y;NA;6;4;;;Y;;BUILDING template;Ankerrui;15;;Ankerrui 15_Entrepotplaats 18
ANTWERPEN-WEST - FH01;5960425;0;0;0;0;SDU;;N;ORN;4;12;Dorpsgezicht;;N;Review Required MON;BUILDING template;Oudeleeuwenrui;19;C;
ANTWERPEN-WEST - FH01;186509;3;0;0;3;MDU;D;N;IRREG;3;0;Dorpsgezicht;;;Review Required MON;BUILDING template;Spanjaardsteeg;19;;
ANTWERPEN-WEST - FH01;2008888;4;0;0;4;MDU;D;Y;NA;5;4;;;Y;;BUILDING template;August Michielsstraat;4;;
ANTWERPEN-WEST - FH01;2008915;4;0;0;4;MDU;D;Y;NA;5;4;;;;;BUILDING template;August Michielsstraat;6;;
ANTWERPEN-WEST - FH01;6452833;0;0;0;0;SDU;;N;ORN;4;12;Dorpsgezicht;;N;Review Required MON;BUILDING template;Oudeleeuwenrui;19;D;
ANTWERPEN-WEST - FH01;4506392;0;0;0;0;SDU;;Y;NA;5;4;;;N;;BUILDING template;August Michielsstraat;14;;
ANTWERPEN-WEST - FH01;1775168;0;2;0;2;MDU;D;Y;NA;2;6;Beschermd Erfgoed;;;Building groep met Montevideostraat 5.;BUILDING template;Braziliestraat;2;A;Brazieliestraat 2A_Montevideostraat 5
ANTWERPEN-WEST - FH01;4145817;5;0;0;5;MDU;D;Y;NA;5;4;;;;;BUILDING template;August Michielsstraat;16;;
ANTWERPEN-WEST - FH01;4506381;0;1;0;1;SDU;;N;IRREG;3;9;;;Y;;BUILDING template;August Michielsstraat;17;;
ANTWERPEN-WEST - FH01;1986469;0;6;2;8;MDU;A;N;IRREG;6;0;Dorpsgezicht;;;Review Required MON;BUILDING template;Oudeleeuwenrui;15;;Oudeleeuwenrui 13-15
ANTWERPEN-WEST - FH01;2051445;0;1;0;1;SDU;;Y;NA;3;4;Dorpsgezicht;;;Review Required MON;BUILDING template;Van Schoonbekeplein;3;;
ANTWERPEN-WEST - FH01;6440424;0;1;0;1;MDU;C;N;ORN;5;4;Beschermd Erfgoed;;;Niet duidelijk qua indeling;BUILDING template;Braziliestraat;2;E;Rijnkaai 1-2-4_Braziliestraat 2C-2D-2E
ANTWERPEN-WEST - FH01;59293;0;1;0;1;SDU;;N;IRREG;1;3;Dorpsgezicht;;Y;Review Required MON;BUILDING template;Van Schoonbekeplein;4;;
ANTWERPEN-WEST - FH01;2009021;4;0;0;4;MDU;D;Y;NA;5;4;;;;;BUILDING template;August Michielsstraat;22;;
ANTWERPEN-WEST - FH01;59296;0;1;0;1;MDU;C;N;IRREG;1;3;Dorpsgezicht;;Y;Review Required MON;BUILDING template;Van Schoonbekeplein;11;;Van Schoonbekeplein 11_Spanjaardsteeg 21
ANTWERPEN-WEST - FH01;4511988;0;1;0;1;SDU;;Y;NA;1;4;;;;Review Required;BUILDING template;Braziliestraat;26;;
ANTWERPEN-WEST - FH01;2009033;1;1;0;2;MDU;D;N;ORN;3;0;;;;Review Required;BUILDING template;August Michielsstraat;23;;
ANTWERPEN-WEST - FH01;2051451;1;1;0;2;MDU;D;N;IRREG;3;4;Dorpsgezicht;;Y;Review Required MON;BUILDING template;Van Schoonbekeplein;13;;
ANTWERPEN-WEST - FH01;5802357;0;1;0;1;MDU;C;N;MON;1;6;Monument;;;Review Required MON;BUILDING template;Rijnkaai;2;;Rijnkaai 1-2-4_Braziliestraat 2C-2D-2E
ANTWERPEN-WEST - FH01;108275;4;0;0;4;MDU;D;Y;NA;5;4;;;;;BUILDING template;August Michielsstraat;24;;
ANTWERPEN-WEST - FH01;6005416;0;24;3;27;MDU;XC;Y;NA;5;4;Dorpsgezicht;;;Review Required MON;BUILDING template;Oudeleeuwenrui;11;;Oudeleeuwenrui 7-11
ANTWERPEN-WEST - FH01;2051452;6;0;1;7;MDU;D;Y;NA;4;4;Dorpsgezicht;;;Review Required MON;BUILDING template;Van Schoonbekeplein;15;;
ANTWERPEN-WEST - FH01;6395025;0;1;0;1;MDU;C;N;MON;3;9;Monument;;;Review Required MON;BUILDING template;Rijnkaai;12;;Montevideostraat 3_Rijnkaai 12-15
ANTWERPEN-WEST - FH01;4101358;1;1;0;2;MDU;D;N;IRREG;3;4;;;;;BUILDING template;August Michielsstraat;25;;
ANTWERPEN-WEST - FH01;2051455;0;1;0;1;SDU;;Y;NA;4;4;Dorpsgezicht;;;1 winkel op verklaring buren;BUILDING template;Van Schoonbekeplein;19;;
ANTWERPEN-WEST - FH01;1015486;0;1;0;1;MDU;C;N;MON;2;6;Monument;;;Review Required MON;BUILDING template;Rijnkaai;15;;Montevideostraat 3_Rijnkaai 12-15
ANTWERPEN-WEST - FH01;108271;1;0;0;1;SDU;;N;IRREG;3;4;;;;;BUILDING template;August Michielsstraat;27;;
ANTWERPEN-WEST - FH01;59295;0;1;0;1;SDU;;Y;NA;4;4;Dorpsgezicht;;;Review Required MON;BUILDING template;Van Schoonbekeplein;21;;
ANTWERPEN-WEST - FH01;2047589;1;4;0;5;MDU;D;N;IRREG;5;4;;;;De BU’s lopen door tot aan de Braziliëstraat. Is hetzelfde gebouw.;BUILDING template;Rijnkaai;22;;
ANTWERPEN-WEST - FH01;4510620;0;1;0;1;SDU;;Y;NA;4;4;Dorpsgezicht;;;Review Required MON;BUILDING template;Van Schoonbekeplein;23;;
ANTWERPEN-WEST - FH01;4126592;5;0;1;6;MDU;XA;N;ORN;6;4;;;;;BUILDING template;August Michielsstraat;32;;
ANTWERPEN-WEST - FH01;109135;5;1;2;8;MDU;A;N;IRREG;6;4;;;Y;;BUILDING template;Verbindingsdok-Oostkaai;1;;
ANTWERPEN-WEST - FH01;1984031;0;3;0;3;MDU;D;Y;NA;3;4;;;;Review Required;BUILDING template;Sint-Laureiskaai;9;;
ANTWERPEN-WEST - FH01;1265934;1;0;0;1;SDU;;N;ORN;5;4;;;Y;;BUILDING template;August Michielsstraat;34;;
ANTWERPEN-WEST - FH01;2059542;2;3;0;5;MDU;D;Y;NA;5;4;;;Y;Review Required;BUILDING template;Verbindingsdok-Oostkaai;5;;
ANTWERPEN-WEST - FH01;108068;0;1;0;1;MDU;A;N;IRREG;1;3;;;;;BUILDING template;Verbindingsdok-Westkaai;30;;Verbindingsdok-Westkaai 26-28-30
ANTWERPEN-WEST - FH01;108272;9;1;2;12;MDU;A;N;ORN;6;4;;;Y;;BUILDING template;August Michielsstraat;38;;
ANTWERPEN-WEST - FH01;2059544;0;1;0;1;SDU;;Y;NA;1;4;;;Y;Review Required;BUILDING template;Verbindingsdok-Oostkaai;7;;
ANTWERPEN-WEST - FH01;4021011;0;1;0;1;MDU;A;N;IRREG;1;3;;;;;BUILDING template;Verbindingsdok-Westkaai;28;;Verbindingsdok-Westkaai 26-28-30
ANTWERPEN-WEST - FH01;108075;0;1;0;1;MDU;A;N;IRREG;1;3;;;Y;;BUILDING template;Bataviastraat;5;;Amsterdamstraat 14-16-18-20_Bataviastraat 1-5-7-11_Nassaustraat 30
ANTWERPEN-WEST - FH01;2059545;0;1;0;1;SDU;;Y;NA;3;4;;;Y;;BUILDING template;Verbindingsdok-Oostkaai;9;;
ANTWERPEN-WEST - FH01;2059553;0;1;0;1;SDU;;Y;NA;4;4;;;;;BUILDING template;Verbindingsdok-Westkaai;12;A;
ANTWERPEN-WEST - FH01;108074;21;2;1;24;MDU;A;N;IRREG;7;4;;;Y;;BUILDING template;Bataviastraat;7;;Amsterdamstraat 14-16-18-20_Bataviastraat 1-5-7-11_Nassaustraat 30
ANTWERPEN-WEST - FH01;108069;3;1;0;4;MDU;D;Y;NA;4;4;;;Y;;BUILDING template;Verbindingsdok-Westkaai;2;;
ANTWERPEN-WEST - FH01;1735096;0;1;0;1;MDU;A;N;IRREG;1;3;;;;;BUILDING template;Amsterdamstraat;20;;Amsterdamstraat 14-16-18-20_Bataviastraat 1-5-7-11_Nassaustraat 30
ANTWERPEN-WEST - FH01;108073;32;1;1;34;MDU;A;N;IRREG;7;4;;;Y;meetstaat begint op gelijkvloers met 0/7 vandaar dat er slechts 6 verdiepingen volgen.;BUILDING template;Bataviastraat;11;;Amsterdamstraat 14-16-18-20_Bataviastraat 1-5-7-11_Nassaustraat 30
ANTWERPEN-WEST - FH01;2059548;2;0;0;2;MDU;D;Y;NA;4;4;;;;Review Required;BUILDING template;Verbindingsdok-Westkaai;4;;
ANTWERPEN-WEST - FH01;2067063;0;4;0;4;MDU;D;N;IRREG;4;9;Beschermd Erfgoed;;;Review Required MON;BUILDING template;Bataviastraat;19;;
ANTWERPEN-WEST - FH01;2059549;5;1;0;6;MDU;D;Y;NA;5;4;;;;;BUILDING template;Verbindingsdok-Westkaai;6;;
ANTWERPEN-WEST - FH01;2024913;13;0;0;13;MDU;XA;Y;NA;7;4;;;;;BUILDING template;Nassaustraat;20;;
ANTWERPEN-WEST - FH01;1746379;0;1;0;1;SDU;;N;IRREG;5;4;;;Y;Woonzorgcentrum amate het gouden anker;BUILDING template;Binnenvaartstraat;50;;
ANTWERPEN-WEST - FH01;2059550;2;1;0;3;MDU;D;Y;NA;3;4;;;Y;Review Required;BUILDING template;Verbindingsdok-Westkaai;8;;
ANTWERPEN-WEST - FH01;4059303;0;1;0;1;SDU;;Y;NA;1;4;;;;;BUILDING template;Nassaustraat;22;;
ANTWERPEN-WEST - FH01;109137;4;0;0;4;MDU;D;Y;NA;3;4;;;;Review Required;BUILDING template;Bordeauxstraat;2;;
ANTWERPEN-WEST - FH01;2059551;4;1;0;5;MDU;D;Y;NA;5;4;;;Y;Review Required;BUILDING template;Verbindingsdok-Westkaai;10;;
ANTWERPEN-WEST - FH01;1755770;3;0;0;3;MDU;D;Y;NA;4;4;;;;;BUILDING template;Bordeauxstraat;3;;
ANTWERPEN-WEST - FH01;2059554;10;0;0;10;MDU;A;Y;NA;7;4;;;Y;Blocked: toegang geweigerd door bewoner;BUILDING template;Verbindingsdok-Westkaai;14;;
ANTWERPEN-WEST - FH01;4505626;9;0;1;10;MDU;XA;Y;NA;6;4;;;;;BUILDING template;Nassaustraat;23;;
ANTWERPEN-WEST - FH01;4092751;2;1;0;3;MDU;D;Y;NA;3;4;;;;;BUILDING template;Bordeauxstraat;4;;
ANTWERPEN-WEST - FH01;2059555;0;1;0;1;SDU;;Y;NA;1;4;;;Y;Review Required;BUILDING template;Verbindingsdok-Westkaai;16;;
ANTWERPEN-WEST - FH01;2024854;5;0;1;6;MDU;A;Y;NA;6;4;;;Y;Blocked by Syndicus: geen medewerking;BUILDING template;Nassaustraat;3;;Nassaustraat 1-3
ANTWERPEN-WEST - FH01;4153712;4;0;0;4;MDU;D;Y;NA;4;4;;;;;BUILDING template;Bordeauxstraat;5;;
ANTWERPEN-WEST - FH01;2059557;3;1;0;4;MDU;D;Y;NA;4;4;;;;;BUILDING template;Verbindingsdok-Westkaai;20;;
ANTWERPEN-WEST - FH01;1755771;8;1;0;9;MDU;D;Y;NA;5;4;;;;;BUILDING template;Bordeauxstraat;7;A;
ANTWERPEN-WEST - FH01;4505621;5;0;1;6;MDU;XA;N;IRREG;7;4;;;Y;5 en 6 duplex;BUILDING template;Verbindingsdok-Westkaai;22;;
ANTWERPEN-WEST - FH01;1755774;0;1;0;1;SDU;;Y;NA;5;4;;;;;BUILDING template;Bordeauxstraat;7;C;
ANTWERPEN-WEST - FH01;1128029;12;1;0;13;MDU;A;N;IRREG;7;4;;;Y;;BUILDING template;Verbindingsdok-Westkaai;26;;Verbindingsdok-Westkaai 26-28-30
ANTWERPEN-WEST - FH01;108787;3;1;0;4;MDU;D;Y;NA;3;4;;;;;BUILDING template;Bordeauxstraat;9;;
ANTWERPEN-WEST - FH01;1755779;4;1;0;5;MDU;D;Y;NA;5;4;;;;;BUILDING template;Bordeauxstraat;11;;
ANTWERPEN-WEST - FH01;11983;0;3;0;3;MDU;D;Y;NA;3;4;Dorpsgezicht;;;Review Required MON;BUILDING template;Zeevaartstraat;5;;
ANTWERPEN-WEST - FH01;109140;1;3;0;4;MDU;D;N;MON;4;12;Monument;;;Review Required MON;BUILDING template;Bordeauxstraat;12;;
ANTWERPEN-WEST - FH01;2066332;3;1;0;4;MDU;D;Y;NA;4;4;Dorpsgezicht;;;Review Required MON;BUILDING template;Zeevaartstraat;6;;
ANTWERPEN-WEST - FH01;5944507;60;2;3;65;MDU;E;N;ORN;16;4;;;;;BUILDING template;Kattendijkdok-Westkaai;91;;Kattendijkdok Westkaai 91-92-93
