Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name
KNOKKE-HEIST - FH05;2760538;11;0;1;12;MDU;;N;IRREG;6;3;;11 Units in CRAB, 11 in GM.;Y;Review Required;BUILDING template;Ieperstraat;11;;
KNOKKE-HEIST - FH05;2760544;4;0;1;5;MDU;;N;IRREG;5;3;;;Y;_;BUILDING template;Ieperstraat;23;;
KNOKKE-HEIST - FH05;2760546;10;0;1;11;MDU;;N;IRREG;5;3;;;Y;_;BUILDING template;Ieperstraat;25;;
KNOKKE-HEIST - FH05;2761150;12;0;1;13;MDU;;N;IRREG;5;3;;14 Units in CRAB, onduidelijk in GM.;Y;_;BUILDING template;Kemmelbergstraat;3;;
KNOKKE-HEIST - FH05;2763784;4;0;1;5;MDU;;N;IRREG;5;3;;;Y;_;BUILDING template;Jef Mennekenslaan;18;A;
KNOKKE-HEIST - FH05;2763790;4;0;1;5;MDU;;N;IRREG;4;3;;;Y;_;BUILDING template;Jef Mennekenslaan;25;;
KNOKKE-HEIST - FH05;2763791;7;0;1;8;MDU;;N;IRREG;5;3;;;Y;_;BUILDING template;Jef Mennekenslaan;27;;
KNOKKE-HEIST - FH05;2763793;5;0;1;6;MDU;;N;IRREG;4;3;;;Y;_;BUILDING template;Jef Mennekenslaan;33;;
KNOKKE-HEIST - FH05;2763887;12;0;1;13;MDU;;N;IRREG;5;3;;;Y;_;BUILDING template;Mussenpad;1;;
KNOKKE-HEIST - FH05;2763891;8;0;1;9;MDU;;N;IRREG;5;3;;;Y;_;BUILDING template;Mussenpad;3;;Mussenpad 3-5_Zoutelaan 50-52
KNOKKE-HEIST - FH05;2763892;12;0;1;13;MDU;;N;IRREG;5;3;;12 Units in CRAB, onduidelijk in GM.;Y;_;BUILDING template;Mussenpad;5;;Mussenpad 3-5_Zoutelaan 50-52
KNOKKE-HEIST - FH05;2764308;9;0;1;10;MDU;;N;IRREG;5;3;;;Y;_;BUILDING template;Nieuwpoortstraat;1;A;Zoutelaan 73_Nieuwpoortstraat 1A
KNOKKE-HEIST - FH05;2764337;8;0;1;9;MDU;;N;IRREG;5;3;;;Y;_;BUILDING template;Nieuwpoortstraat;35;;
KNOKKE-HEIST - FH05;2768180;3;2;0;5;MDU;;N;IRREG;5;3;;;Y;_;BUILDING template;Zoutelaan;26;;
KNOKKE-HEIST - FH05;2768196;3;1;1;5;MDU;;N;IRREG;5;3;;;Y;_;BUILDING template;Zoutelaan;45;;
KNOKKE-HEIST - FH05;2768198;2;1;0;3;MDU;;N;IRREG;3;4;;;Y;_;BUILDING template;Zoutelaan;47;;
KNOKKE-HEIST - FH05;2768199;4;1;4;9;MDU;;N;IRREG;6;5;;;Y;_;BUILDING template;Zoutelaan;49;;
KNOKKE-HEIST - FH05;2768203;12;3;1;16;MDU;;N;IRREG;5;3;;16 Units in CRAB, aantal onduidelijk in GM.;Y;_;BUILDING template;Zoutelaan;50;;Mussenpad 3-5_Zoutelaan 50-52
KNOKKE-HEIST - FH05;2768204;16;3;1;20;MDU;;N;IRREG;5;3;;19 Units in CRAB, onduidelijk in GM.;Y;_;BUILDING template;Zoutelaan;52;;Mussenpad 3-5_Zoutelaan 50-52
KNOKKE-HEIST - FH05;2768223;8;1;1;10;MDU;;N;IRREG;6;4;;;Y;_;BUILDING template;Zoutelaan;73;;Zoutelaan 73_Nieuwpoortstraat 1A
KNOKKE-HEIST - FH05;335718;15;0;1;16;MDU;;N;IRREG;6;3;;;Y;_;BUILDING template;Diksmuidestraat;39;;
KNOKKE-HEIST - FH05;335719;25;0;1;26;MDU;;N;IRREG;6;3;;;Y;_;BUILDING template;Diksmuidestraat;37;A;
KNOKKE-HEIST - FH05;335720;8;0;1;9;MDU;;N;IRREG;7;3;;;Y;Review Required;BUILDING template;Diksmuidestraat;50;;Dumortierlaan 113-113B_Diksmuidestraat 50
KNOKKE-HEIST - FH05;335846;9;0;0;9;MDU;;N;IRREG;6;3;;1 Units in CRAB en GM.;Y;_;BUILDING template;Nieuwpoortstraat;39;;Kemmelbergstraat 1_Nieuwpoortstraat 39
KNOKKE-HEIST - FH05;335854;8;0;0;8;MDU;;N;IRREG;6;3;;9 Units in CAB,  onduidelijk in GM.;Y;_;BUILDING template;Kemmelbergstraat;1;;Kemmelbergstraat 1_Nieuwpoortstraat 39
KNOKKE-HEIST - FH05;335870;3;1;0;4;MDU;;N;IRREG;4;3;;4 Units in CRAB en GM.;Y;_;BUILDING template;Dumortierlaan;90;;
KNOKKE-HEIST - FH05;336631;5;0;1;6;MDU;;N;IRREG;4;3;;5 Units in CRAB, 7 in GM;Y;_;BUILDING template;Duinviooltjesstraat;21;;
KNOKKE-HEIST - FH05;336632;15;0;1;16;MDU;;N;IRREG;5;3;;;Y;_;BUILDING template;Duinviooltjesstraat;4;;
KNOKKE-HEIST - FH05;NB-830039Cfe18;9;0;1;10;MDU;;N;IRREG;6;4;;;;_;BUILDING template;Van Bunnenlaan;39;C;
KNOKKE-HEIST - FH05;NB-830039B7570;10;0;0;10;MDU;;N;IRREG;6;4;;;;_;BUILDING template;Van Bunnenlaan;39;B;
KNOKKE-HEIST - FH05;NB-830039A2e03;9;0;1;10;MDU;;N;IRREG;6;4;;;;_;BUILDING template;Van Bunnenlaan;39;A;
KNOKKE-HEIST - FH05;337093;10;0;1;11;MDU;;N;IRREG;6;6;;11 Units in CRAB, 1 in GM.;Y;_;BUILDING template;Kustlaan;66;;Driehoeksplein 13_Kustlaan 68-66
KNOKKE-HEIST - FH05;NB-83003009f086;0;1;0;1;SDU;;N;IRREG;2;3;;;;_;BUILDING template;Zoutelaan;30;;
KNOKKE-HEIST - FH05;NB-830032c3f357;0;1;0;1;SDU;;N;IRREG;2;4;;;;_;BUILDING template;Zoutelaan;32;;
KNOKKE-HEIST - FH05;NB-830061A5483;0;1;0;1;MDU;;N;IRREG;5;3;;;;_;BUILDING template;Zoutelaan;61;A;Jef Mennekenslaan 35_Zoutelaan 61-61A
KNOKKE-HEIST - FH05;2758804;1;0;0;1;MDU;;N;IRREG;6;3;;;Y;_;BUILDING template;Diksmuidestraat;47;;Diksmuidestraat 43-45-47
KNOKKE-HEIST - FH05;1024244;15;0;1;16;MDU;;N;IRREG;5;3;;;Y;_;BUILDING template;Duinviooltjesstraat;2;;
KNOKKE-HEIST - FH05;3939623;4;0;0;4;MDU;;N;IRREG;5;3;;;Y;_;BUILDING template;Jef Mennekenslaan;31;;
KNOKKE-HEIST - FH05;2759253;9;1;1;11;MDU;;N;IRREG;6;4;;;Y;_;BUILDING template;Dumortierlaan;40;;Dumortierlaan 38-40
KNOKKE-HEIST - FH05;1327495;0;1;0;1;MDU;;N;IRREG;6;3;;6 Units in CRAB, in GM BG met 45;Y;_;BUILDING template;Diksmuidestraat;43;;Diksmuidestraat 43-45-47
KNOKKE-HEIST - FH05;1327499;5;0;1;6;MDU;;N;IRREG;5;3;;;Y;_;BUILDING template;Duinviooltjesstraat;31;;
KNOKKE-HEIST - FH05;1453096;5;0;1;6;MDU;;N;IRREG;6;3;Beschermd Erfgoed;1 Unit in CRAB, aantal onduidelijk in GM.;Y;;BUILDING template;Van Bunnenlaan;25;;
KNOKKE-HEIST - FH05;4346441;5;0;0;5;MDU;;N;IRREG;3;3;;;Y;_;BUILDING template;Ieperstraat;31;;
KNOKKE-HEIST - FH05;2759343;0;1;0;1;MDU;;N;IRREG;6;3;;;Y;_;BUILDING template;Dumortierlaan;107;B;Dumortierlaan 105-107-107B
KNOKKE-HEIST - FH05;2759355;11;0;1;12;MDU;;N;IRREG;6;3;;;Y;_;BUILDING template;Dumortierlaan;119;;Dumortierlaan 117-119-121
KNOKKE-HEIST - FH05;2759357;0;1;0;1;MDU;;N;IRREG;6;3;;;Y;_;BUILDING template;Dumortierlaan;121;;Dumortierlaan 117-119-121
KNOKKE-HEIST - FH05;4347755;4;0;1;5;MDU;;N;IRREG;5;3;;;Y;_;BUILDING template;Van Bunnenlaan;46;;
KNOKKE-HEIST - FH05;5579323;3;0;0;3;MDU;;N;IRREG;3;3;;4 Units in CRAB, 1 bus in GM.;Y;_;BUILDING template;Diksmuidestraat;48;;
KNOKKE-HEIST - FH05;2758510;3;0;0;3;MDU;;N;IRREG;3;3;;;Y;_;BUILDING template;Van Bunnenlaan;23;;
KNOKKE-HEIST - FH05;2758528;5;0;1;6;MDU;;N;IRREG;5;3;;;Y;_;BUILDING template;Van Bunnenlaan;44;;
KNOKKE-HEIST - FH05;5579423;0;1;0;1;MDU;;N;IRREG;6;6;;;Y;_;BUILDING template;Kustlaan;68;;Driehoeksplein 13_Kustlaan 68-66
KNOKKE-HEIST - FH05;NB-830032A00018;0;2;0;2;MDU;;N;IRREG;4;4;;;Y;;BUILDING template;Dumortierlaan;32;A;Dumortierlaan 32-32A
KNOKKE-HEIST - FH05;2763787;0;1;0;1;SDU;;N;IRREG;1;3;;;Y;_;BUILDING template;Jef Mennekenslaan;21;;
KNOKKE-HEIST - FH05;2758629;5;0;1;6;MDU;;N;IRREG;5;3;;;Y;_;BUILDING template;Winston Churchilllaan;15;;
KNOKKE-HEIST - FH05;72431;5;0;1;6;MDU;;N;IRREG;5;3;;5 Unis in CRAB, in GM ook.;Y;_;BUILDING template;Van Bunnenlaan;42;;
KNOKKE-HEIST - FH05;72434;12;1;1;14;MDU;;N;IRREG;6;5;;13 Units in CRAB, aantal onduidelijk in GM.;Y;_;BUILDING template;Van Bunnenlaan;59;;
KNOKKE-HEIST - FH05;72441;23;0;1;24;MDU;;N;IRREG;5;3;;21 Units in CRAB, onduidelijk in GM.;Y;_;BUILDING template;Jef Mennekenslaan;35;;Jef Mennekenslaan 35_Zoutelaan 61-61A
KNOKKE-HEIST - FH05;336806;7;0;1;8;MDU;;N;IRREG;4;3;;;Y;_;BUILDING template;Duinviooltjesstraat;22;;
KNOKKE-HEIST - FH05;2758784;4;0;1;5;MDU;;N;IRREG;4;4;;4 in CRAB, in GM lijken het er ook 4 te zijn.;Y;_;BUILDING template;Diksmuidestraat;13;;
KNOKKE-HEIST - FH05;72444;5;0;1;6;MDU;;N;IRREG;5;3;;;Y;_;BUILDING template;Diksmuidestraat;19;;
KNOKKE-HEIST - FH05;2758785;1;2;0;3;MDU;;N;IRREG;5;3;;4 Units in CRAB, 3 bussen in GM.;Y;_;BUILDING template;Diksmuidestraat;15;;
KNOKKE-HEIST - FH05;72445;5;0;1;6;MDU;;N;IRREG;5;4;;5 Units in CRAB, 3 bussen in GM.;Y;Review Required onder constructie;BUILDING template;Diksmuidestraat;17;;
KNOKKE-HEIST - FH05;72448;8;0;1;9;MDU;;N;IRREG;4;6;;;Y;_;BUILDING template;Nieuwpoortstraat;1;;
KNOKKE-HEIST - FH05;2758799;5;0;1;6;MDU;;N;IRREG;6;3;;;Y;_;BUILDING template;Diksmuidestraat;41;;
KNOKKE-HEIST - FH05;2758800;7;0;1;8;MDU;;N;IRREG;7;3;;;Y;_;BUILDING template;Diksmuidestraat;44;;
KNOKKE-HEIST - FH05;2758802;10;0;1;11;MDU;;N;IRREG;6;3;;8 Unis in CRAB, in GM BG met 43;Y;_;BUILDING template;Diksmuidestraat;45;;Diksmuidestraat 43-45-47
KNOKKE-HEIST - FH05;76547;9;0;1;10;MDU;;N;IRREG;5;3;;1 units in CRAB, 9 in GM en IFH.;Y;_;BUILDING template;Diksmuidestraat;27;;
KNOKKE-HEIST - FH05;2758933;4;1;1;6;MDU;;N;IRREG;5;3;Beschermd Erfgoed;2 Units in CRAB, 2 bussen in GM en een BU op GLV;Y;_;BUILDING template;Driehoeksplein;5;;
KNOKKE-HEIST - FH05;4030850;9;1;1;11;MDU;;N;IRREG;6;3;;;Y;_;BUILDING template;Dumortierlaan;107;;Dumortierlaan 105-107-107B
KNOKKE-HEIST - FH05;76554;1;0;0;1;SDU;;N;IRREG;2;3;;;Y;_;BUILDING template;Jef Mennekenslaan;1;;
KNOKKE-HEIST - FH05;76557;0;1;0;1;MDU;;N;IRREG;6;4;;2 Units in CRAB, BU in GM.;Y;_;BUILDING template;Dumortierlaan;78;;Diksmuidestraat 50A_Dumortierlaan 78
KNOKKE-HEIST - FH05;2759197;5;0;1;6;MDU;;N;IRREG;5;4;;;Y;_;BUILDING template;Duinviooltjesstraat;33;;
KNOKKE-HEIST - FH05;813983;9;0;1;10;MDU;;N;IRREG;4;4;;;Y;_;BUILDING template;Jef Mennekenslaan;10;;
KNOKKE-HEIST - FH05;2759240;9;0;1;10;MDU;;N;IRREG;6;4;;;Y;_;BUILDING template;Dumortierlaan;32;;Dumortierlaan 32-32A
KNOKKE-HEIST - FH05;2759249;0;1;0;1;MDU;;N;IRREG;6;4;;1 Unit in CRAB, BU in GM;Y;_;BUILDING template;Dumortierlaan;38;;Dumortierlaan 38-40
KNOKKE-HEIST - FH05;5579345;0;1;1;2;MDU;;N;IRREG;6;3;;;Y;_;BUILDING template;Dumortierlaan;110;;Dumortierlaan 106-108-110
KNOKKE-HEIST - FH05;2759255;0;1;0;1;MDU;;N;IRREG;6;4;;1 Unit in CRAB, BU in GM.;Y;_;BUILDING template;Dumortierlaan;42;;Dumortierlaan 42-44-46
KNOKKE-HEIST - FH05;6089749;0;1;0;1;MDU;;Y;NA;7;3;;;Y;_;BUILDING template;Kustlaan;6;;Van Bunnenlaan 1_Kustlaan 2-4-6
KNOKKE-HEIST - FH05;2759279;0;1;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Dumortierlaan;58;;
KNOKKE-HEIST - FH05;6382973;0;0;0;0;SDU;;Y;NA;2;4;;;N;;BUILDING template;Ferdinand Mosselmanstraat;30;;
KNOKKE-HEIST - FH05;2759281;5;1;1;7;MDU;;Y;NA;6;4;;;Y;_;BUILDING template;Dumortierlaan;60;;
KNOKKE-HEIST - FH05;6419836;0;0;0;0;SDU;;Y;NA;2;4;;;N;;BUILDING template;Kustlaan;46;A;
KNOKKE-HEIST - FH05;2759284;4;2;1;7;MDU;;N;IRREG;6;4;;6 Units in CRAB, in GM ook.;Y;_;BUILDING template;Dumortierlaan;62;;
KNOKKE-HEIST - FH05;6430502;0;0;0;0;SDU;;Y;NA;2;4;;;N;;BUILDING template;Dumortierlaan;104;A;
KNOKKE-HEIST - FH05;2759287;2;1;0;3;MDU;;N;IRREG;3;4;;3 Units in CRAB, in GM ook.;Y;_;BUILDING template;Dumortierlaan;64;;
KNOKKE-HEIST - FH05;6433115;0;0;0;0;SDU;;Y;NA;2;4;;;N;;BUILDING template;Kustlaan;58;B;
KNOKKE-HEIST - FH05;6462591;0;0;0;0;SDU;;Y;NA;2;4;;;N;;BUILDING template;Dumortierlaan;30;A;
KNOKKE-HEIST - FH05;2759290;4;2;1;7;MDU;;N;IRREG;6;4;;;Y;_;BUILDING template;Dumortierlaan;70;;
KNOKKE-HEIST - FH05;6524118;0;1;0;1;MDU;;Y;NA;2;3;;;Y;_;BUILDING template;Heilig-Hartlaan;6;;Jef Mennekenslaan 3_Heilig Hartlaan 2-4-6
KNOKKE-HEIST - FH05;2759294;5;1;1;7;MDU;;N;IRREG;6;4;;;Y;_;BUILDING template;Dumortierlaan;72;;
KNOKKE-HEIST - FH05;6524258;5;0;1;6;MDU;;Y;NA;6;3;;;Y;_;BUILDING template;Diksmuidestraat;51;;Diksmuidestraat 49-51
KNOKKE-HEIST - FH05;6525402;4;0;1;5;MDU;;Y;NA;4;3;;;Y;_;BUILDING template;Duinviooltjesstraat;13;;Duinviooltjesstraat 11-13
KNOKKE-HEIST - FH05;2759310;5;1;1;7;MDU;;N;IRREG;7;4;;;Y;_;BUILDING template;Dumortierlaan;82;;
KNOKKE-HEIST - FH05;6526789;8;0;0;8;MDU;;N;ORN;4;4;;;Y;_;BUILDING template;Piers de Raveschootlaan;92;;Zoutelaan 24_Piers De Raveschootlaan 92
KNOKKE-HEIST - FH05;2759312;0;1;0;1;MDU;;N;ORN;6;4;;1 Unit in CRAB, onduidelijk in GM.;Y;_;BUILDING template;Dumortierlaan;84;;Dumortierlaan 84-86-88
KNOKKE-HEIST - FH05;2759320;5;1;1;7;MDU;;N;IRREG;6;4;;6 Units in CRAB, in GM ook.;Y;_;BUILDING template;Dumortierlaan;94;;
KNOKKE-HEIST - FH05;72421;9;0;1;10;MDU;;Y;NA;5;3;;;Y;_;BUILDING template;Zoutelaan;67;;Zoutelaan 63-65-67
KNOKKE-HEIST - FH05;2759327;0;1;0;1;MDU;;Y;NA;6;3;;1 Unit in CRAB, BU rechts onder nr 98 in GM.;Y;_;BUILDING template;Dumortierlaan;96;;Dumortierlaan 96-98-100
KNOKKE-HEIST - FH05;72440;0;0;0;0;SDU;;Y;NA;2;4;;;N;;BUILDING template;Jef Mennekenslaan;23;;
KNOKKE-HEIST - FH05;2759329;5;1;1;7;MDU;;N;IRREG;6;4;;7 Units in CRAB, 6 in GM.;Y;_;BUILDING template;Dumortierlaan;97;;
KNOKKE-HEIST - FH05;2759333;5;1;1;7;MDU;;N;IRREG;6;4;;;Y;_;BUILDING template;Dumortierlaan;99;;
KNOKKE-HEIST - FH05;76546;0;0;0;0;SDU;;Y;NA;4;4;;;N;;BUILDING template;Diksmuidestraat;29;;
KNOKKE-HEIST - FH05;2759336;5;1;1;7;MDU;;N;IRREG;6;4;;;Y;_;BUILDING template;Dumortierlaan;101;;
KNOKKE-HEIST - FH05;2759338;5;1;0;6;MDU;;Y;NA;6;3;;6 Units in CRAB en GM.;Y;_;BUILDING template;Dumortierlaan;102;;
KNOKKE-HEIST - FH05;2759340;5;1;1;7;MDU;;N;IRREG;6;4;;;Y;_;BUILDING template;Dumortierlaan;103;;
KNOKKE-HEIST - FH05;2759352;5;1;1;7;MDU;;N;IRREG;6;4;;;Y;_;BUILDING template;Dumortierlaan;115;;
KNOKKE-HEIST - FH05;2759362;0;1;0;1;SDU;;N;ORN;6;4;;1 Unit in CRAB, BG in GM.;Y;_;BUILDING template;Dumortierlaan;127;;
KNOKKE-HEIST - FH05;2759365;0;1;0;1;MDU;;Y;NA;5;3;;1 Unit in CRAB, BG in GM.;Y;_;BUILDING template;Dumortierlaan;135;;Dumortierlaan 135-137-139
KNOKKE-HEIST - FH05;2759374;9;0;1;10;MDU;;N;ORN;6;4;;9 Units in CRAB, aantal onduidelijk in GM.;Y;_;BUILDING template;Dumortierlaan;151;;Dumortierlaan 149-151-153
KNOKKE-HEIST - FH05;2759377;8;0;1;9;MDU;;Y;NA;5;3;;;Y;_;BUILDING template;Dumortierlaan;157;;Dumortierlaan 155-157-159
KNOKKE-HEIST - FH05;2760061;9;0;1;10;MDU;;N;IRREG;5;4;;;Y;_;BUILDING template;Heilig-Hartlaan;7;;
KNOKKE-HEIST - FH05;2760529;1;0;0;1;SDU;;Y;NA;4;3;;;Y;_;BUILDING template;Ieperstraat;3;;
KNOKKE-HEIST - FH05;2760531;9;0;1;10;MDU;;Y;NA;5;3;;1 Units in CRAB, in GM onduidelijk.;Y;_;BUILDING template;Ieperstraat;4;;
KNOKKE-HEIST - FH05;2760532;10;0;1;11;MDU;;Y;NA;6;3;;11 Units in CRAB, 11 op  nr 5 en 14 op nr 7 in GM;Y;_;BUILDING template;Ieperstraat;5;;Ieperstraat 5-7
KNOKKE-HEIST - FH05;2760534;8;1;1;10;MDU;;Y;NA;6;6;;;Y;_;BUILDING template;Ieperstraat;6;;
KNOKKE-HEIST - FH05;2760539;5;0;1;6;MDU;;Y;NA;6;3;;1 Unit in CRAB, bestaat niet in GM.;Y;_;BUILDING template;Ieperstraat;13;;
KNOKKE-HEIST - FH05;2760541;0;0;0;0;SDU;;Y;NA;4;4;;;N;;BUILDING template;Ieperstraat;15;;
KNOKKE-HEIST - FH05;2760542;11;0;1;12;MDU;;Y;NA;4;3;;11 Units in CRAB, in GM ook.;Y;_;BUILDING template;Ieperstraat;19;;
KNOKKE-HEIST - FH05;2760547;5;0;1;6;MDU;;N;ORN;5;4;;;Y;_;BUILDING template;Ieperstraat;27;;
KNOKKE-HEIST - FH05;2761151;4;0;1;5;MDU;;Y;NA;5;3;;5 Units in CRAB, 4 in GM.;Y;_;BUILDING template;Kemmelbergstraat;4;;
KNOKKE-HEIST - FH05;2762276;14;0;1;15;MDU;;Y;NA;6;3;;14 Units in CRAB. Onduidelijk in GM.;Y;_;BUILDING template;Kustlaan;10;;Kustlaan 8-10-12-14-16-18-22-24
KNOKKE-HEIST - FH05;2762282;14;0;1;15;MDU;;Y;NA;6;3;;14 Units in CRAB, aantal onduidelijk in GM.;Y;_;BUILDING template;Kustlaan;16;;Kustlaan 8-10-12-14-16-18-22-24
KNOKKE-HEIST - FH05;2762285;0;1;0;1;MDU;;Y;NA;6;3;;;Y;_;BUILDING template;Kustlaan;18;;Kustlaan 8-10-12-14-16-18-22-24
KNOKKE-HEIST - FH05;2762288;18;0;1;19;MDU;;Y;NA;6;3;;18 Units in CRAB, aantal onduidelijk in GM.;Y;_;BUILDING template;Kustlaan;22;;Kustlaan 8-10-12-14-16-18-22-24
KNOKKE-HEIST - FH05;2762290;0;1;0;1;MDU;;Y;NA;6;3;;;Y;_;BUILDING template;Kustlaan;24;;Kustlaan 8-10-12-14-16-18-22-24
KNOKKE-HEIST - FH05;2762295;14;0;1;15;MDU;;Y;NA;6;3;;;Y;_;BUILDING template;Kustlaan;32;;Kustlaan 28-30-32-34-36
KNOKKE-HEIST - FH05;2762297;0;1;0;1;MDU;;Y;NA;6;3;;;Y;_;BUILDING template;Kustlaan;34;;Kustlaan 28-30-32-34-36
KNOKKE-HEIST - FH05;2762302;0;1;0;1;MDU;;Y;NA;6;3;;;Y;_;BUILDING template;Kustlaan;40;;Ieperstraat 2_Kustlaan 38-40-42-44-46
KNOKKE-HEIST - FH05;2762304;14;1;1;16;MDU;;Y;NA;6;3;;15 Units in CRAB, in GM onduidelijk.;Y;_;BUILDING template;Kustlaan;42;;Ieperstraat 2_Kustlaan 38-40-42-44-46
KNOKKE-HEIST - FH05;2762306;0;1;0;1;MDU;;Y;NA;6;3;;;Y;_;BUILDING template;Kustlaan;44;;Ieperstraat 2_Kustlaan 38-40-42-44-46
KNOKKE-HEIST - FH05;2762315;5;1;1;7;MDU;;N;IRREG;6;4;;;Y;_;BUILDING template;Kustlaan;56;;
KNOKKE-HEIST - FH05;2762317;5;1;1;7;MDU;;Y;NA;6;3;;5 Units in CRAB, in GM ook.;Y;_;BUILDING template;Kustlaan;58;;
KNOKKE-HEIST - FH05;2762320;5;1;1;7;MDU;;Y;NA;6;3;;;Y;_;BUILDING template;Kustlaan;60;;
KNOKKE-HEIST - FH05;2762321;1;0;0;1;SDU;;Y;NA;3;3;;;Y;_;BUILDING template;Kustlaan;62;;
KNOKKE-HEIST - FH05;2762323;5;1;1;7;MDU;;N;IRREG;6;4;;;Y;_;BUILDING template;Kustlaan;64;;
KNOKKE-HEIST - FH05;2763782;0;0;0;0;SDU;;Y;NA;4;4;;bestaat niet in CRAB en GM.;N;;BUILDING template;Jef Mennekenslaan;12;;
KNOKKE-HEIST - FH05;2763785;4;0;0;4;MDU;;Y;NA;5;3;;;Y;_;BUILDING template;Jef Mennekenslaan;20;;
KNOKKE-HEIST - FH05;2763870;5;0;0;5;MDU;;Y;NA;3;4;;4 Units in CRAB, in GM onduidelijk.;Y;_;BUILDING template;Ferdinand Mosselmanstraat;6;;
KNOKKE-HEIST - FH05;2763876;3;0;1;4;MDU;;N;IRREG;5;4;;6 Units in CRAB, 4 in GM.;Y;_;BUILDING template;Ferdinand Mosselmanstraat;10;;
KNOKKE-HEIST - FH05;2763877;5;0;1;6;MDU;;N;IRREG;6;4;;;Y;_;BUILDING template;Ferdinand Mosselmanstraat;12;;
KNOKKE-HEIST - FH05;2763881;9;0;1;10;MDU;;Y;NA;6;3;;;Y;_;BUILDING template;Ferdinand Mosselmanstraat;18;;
KNOKKE-HEIST - FH05;2763882;6;0;1;7;MDU;;N;IRREG;6;4;;;Y;_;BUILDING template;Ferdinand Mosselmanstraat;20;;
KNOKKE-HEIST - FH05;2763885;5;0;1;6;MDU;;Y;NA;6;3;;;Y;_;BUILDING template;Ferdinand Mosselmanstraat;22;;
KNOKKE-HEIST - FH05;2763889;17;0;1;18;MDU;;N;IRREG;5;4;;17 Units in CRAB, onduidelijk in GM.;Y;_;BUILDING template;Mussenpad;2;;
KNOKKE-HEIST - FH05;2764312;8;0;0;8;MDU;;Y;NA;4;4;;8 Units in CRAB, in GM ook.;Y;_;BUILDING template;Nieuwpoortstraat;3;;
KNOKKE-HEIST - FH05;2764315;7;1;1;9;MDU;;Y;NA;5;3;;9 Units in CRAB, in GM ook.;Y;_;BUILDING template;Nieuwpoortstraat;7;;
KNOKKE-HEIST - FH05;2764322;6;0;1;7;MDU;;Y;NA;6;3;;;Y;_;BUILDING template;Nieuwpoortstraat;17;;
KNOKKE-HEIST - FH05;2764326;3;0;0;3;MDU;;Y;NA;3;3;;;Y;_;BUILDING template;Nieuwpoortstraat;19;;
KNOKKE-HEIST - FH05;2764327;3;0;0;3;MDU;;Y;NA;3;3;;;Y;_;BUILDING template;Nieuwpoortstraat;21;;
KNOKKE-HEIST - FH05;2764329;4;0;1;5;MDU;;Y;NA;5;3;;5 Units in CRAB, in GM onduidelijk;Y;_;BUILDING template;Nieuwpoortstraat;23;;Nieuwpoortstraat 23-25
KNOKKE-HEIST - FH05;2764332;14;0;0;14;MDU;;Y;NA;4;3;;;Y;_;BUILDING template;Nieuwpoortstraat;29;;
KNOKKE-HEIST - FH05;2764336;10;0;0;10;MDU;;Y;NA;5;4;;1 Units in CRAB, aantal onduidelijk in GM.;Y;_;BUILDING template;Nieuwpoortstraat;31;;
