Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name
ANTWERPEN-WEST - FH08;1959792;3;1;0;4;MDU;;Y;NA;4;4;Beschermd Erfgoed;;;;BUILDING template;Kammenstraat;66;;
ANTWERPEN-WEST - FH08;1959793;3;1;0;4;MDU;;Y;NA;4;4;Beschermd Erfgoed;;;;BUILDING template;Kammenstraat;68;;
ANTWERPEN-WEST - FH08;1959794;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Kammenstraat;70;A;
ANTWERPEN-WEST - FH08;49003;0;1;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;3 Units in CRAB, 8 bussen in GM.;;;BUILDING template;Kammenstraat;78;;
ANTWERPEN-WEST - FH08;55305;0;1;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Kammenstraat;80;;
ANTWERPEN-WEST - FH08;55304;4;1;0;5;MDU;;Y;NA;4;4;Beschermd Erfgoed;3 Units in CRAB, 5 bussen in GM.;;;BUILDING template;Kammenstraat;86;;
ANTWERPEN-WEST - FH08;978242;0;1;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Kronenburgstraat;65;;
ANTWERPEN-WEST - FH08;48981;0;3;0;3;MDU;;N;MON;4;0;Monument;;;;BUILDING template;Nationalestraat;11;;
ANTWERPEN-WEST - FH08;4505016;0;1;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Nationalestraat;13;;
ANTWERPEN-WEST - FH08;2025022;0;1;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Nationalestraat;15;;
ANTWERPEN-WEST - FH08;2025027;0;1;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;4 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Nationalestraat;17;;
ANTWERPEN-WEST - FH08;2025034;0;1;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Nationalestraat;19;;
ANTWERPEN-WEST - FH08;2025040;1;1;0;2;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Nationalestraat;21;;
ANTWERPEN-WEST - FH08;2025045;8;0;0;8;MDU;;Y;NA;4;4;Beschermd Erfgoed;3 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Nationalestraat;23;;
ANTWERPEN-WEST - FH08;2025057;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Nationalestraat;25;;
ANTWERPEN-WEST - FH08;48980;0;1;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Nationalestraat;31;;
ANTWERPEN-WEST - FH08;48979;0;4;0;4;MDU;;Y;NA;4;4;Beschermd Erfgoed;2 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Nationalestraat;33;;
ANTWERPEN-WEST - FH08;48984;0;4;0;4;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Nationalestraat;43;;
ANTWERPEN-WEST - FH08;2025116;0;1;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;4 Units in CRAB, 4 bussen in GM.;;;BUILDING template;Nationalestraat;45;;
ANTWERPEN-WEST - FH08;2025122;4;0;0;4;MDU;;Y;NA;4;4;Beschermd Erfgoed;6 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Nationalestraat;47;;
ANTWERPEN-WEST - FH08;2025126;0;2;0;2;MDU;;Y;NA;4;4;Beschermd Erfgoed;;;;BUILDING template;Nationalestraat;49;;
ANTWERPEN-WEST - FH08;2025137;0;3;0;3;MDU;;Y;NA;4;4;Beschermd Erfgoed;2 Units in CRAB? 4 bussen in GM.;;;BUILDING template;Nationalestraat;51;;
ANTWERPEN-WEST - FH08;48985;0;3;0;3;MDU;;Y;NA;4;4;Beschermd Erfgoed;;;;BUILDING template;Nationalestraat;53;;
ANTWERPEN-WEST - FH08;12641;0;2;0;2;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, Werf in GM.;;;BUILDING template;Nationalestraat;55;;
ANTWERPEN-WEST - FH08;2025157;4;0;0;4;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, Werf in GM.;;;BUILDING template;Nationalestraat;57;;
ANTWERPEN-WEST - FH08;2025163;4;0;0;4;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, 5 Busen in GM.;;;BUILDING template;Nationalestraat;59;;
ANTWERPEN-WEST - FH08;2025167;0;3;0;3;MDU;;Y;NA;4;4;Beschermd Erfgoed;;;;BUILDING template;Nationalestraat;61;;
ANTWERPEN-WEST - FH08;2025176;0;4;0;4;MDU;;Y;NA;4;4;Beschermd Erfgoed;5 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Nationalestraat;63;;
ANTWERPEN-WEST - FH08;2025183;0;3;0;3;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, BU in GM.;;;BUILDING template;Nationalestraat;65;;
ANTWERPEN-WEST - FH08;2025238;4;1;0;5;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, 8 bussen in GM.;;;BUILDING template;Nationalestraat;79;;
ANTWERPEN-WEST - FH08;2025257;18;1;0;19;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, 2 bussen in GM.;;;BUILDING template;Nationalestraat;83;;
ANTWERPEN-WEST - FH08;2025261;0;5;0;5;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, 5 bussen in GM.;;;BUILDING template;Nationalestraat;85;;
ANTWERPEN-WEST - FH08;49177;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Nationalestraat;91;;
ANTWERPEN-WEST - FH08;4507753;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Nationalestraat;93;;
ANTWERPEN-WEST - FH08;4507755;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Nationalestraat;95;;
ANTWERPEN-WEST - FH08;2025316;0;4;0;4;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, 4 bussen in GM.;;;BUILDING template;Nationalestraat;99;;
ANTWERPEN-WEST - FH08;2025323;0;1;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Nationalestraat;101;;
ANTWERPEN-WEST - FH08;2025328;4;1;0;5;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;Nationalestraat;103;;
ANTWERPEN-WEST - FH08;2025341;0;4;0;4;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, 5 Bussen in GM.;;;BUILDING template;Nationalestraat;107;;
ANTWERPEN-WEST - FH08;2025350;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Nationalestraat;109;;
ANTWERPEN-WEST - FH08;4507772;4;0;0;4;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Nationalestraat;143;;
ANTWERPEN-WEST - FH08;2025498;0;5;0;5;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Nationalestraat;145;;
ANTWERPEN-WEST - FH08;2025530;2;0;0;2;MDU;;N;MON;4;0;Monument;1 Unit in CRAB en GM.;;;BUILDING template;Nationalestraat;155;;
ANTWERPEN-WEST - FH08;4511148;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Schoytestraat;10;;
ANTWERPEN-WEST - FH08;2051947;0;1;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Schoytestraat;12;;
ANTWERPEN-WEST - FH08;60910;1;0;0;1;SDU;;N;MON;2;0;Monument;;;;BUILDING template;Schoytestraat;14;;
ANTWERPEN-WEST - FH08;2051954;3;0;0;3;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Schoytestraat;47;;
ANTWERPEN-WEST - FH08;2051960;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Schoytestraat;57;;
ANTWERPEN-WEST - FH08;2051962;6;0;0;6;MDU;;N;MON;4;0;Monument;4 Units in CRAB, 1 Unit in GM.;;;BUILDING template;Schoytestraat;59;;
ANTWERPEN-WEST - FH08;4511157;1;0;0;1;SDU;;N;MON;2;0;Monument;;;;BUILDING template;Schoytestraat;61;;
ANTWERPEN-WEST - FH08;49195;0;3;0;3;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, 5 Bussen in GM.;;;BUILDING template;Schoytestraat;86;;
ANTWERPEN-WEST - FH08;49012;0;1;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Sint-Antoniusstraat;1;;
ANTWERPEN-WEST - FH08;1735340;1;1;0;2;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, 1 bus in GM.;;;BUILDING template;Sint-Antoniusstraat;8;;
ANTWERPEN-WEST - FH08;1735353;1;0;0;1;SDU;;N;MON;2;0;Monument;;;;BUILDING template;Sint-Antoniusstraat;24;;
ANTWERPEN-WEST - FH08;1735364;2;0;0;2;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, 6 bussen in GM.;;;BUILDING template;Sint-Antoniusstraat;70;;
ANTWERPEN-WEST - FH08;60901;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;2 Units in CRAB, 3 bussen in GM;;;BUILDING template;Sint-Antoniusstraat;74;;
ANTWERPEN-WEST - FH08;4507642;0;1;0;1;SDU;;N;MON;2;0;Monument;;;;BUILDING template;Sint-Rochusstraat;41;;
ANTWERPEN-WEST - FH08;48990;0;4;0;4;MDU;;Y;NA;4;4;Beschermd Erfgoed;5 Units in CRAB, 5 bussen in GM.;;;BUILDING template;Sleutelstraat;2;;
ANTWERPEN-WEST - FH08;2052822;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;2 Units in CRAB, 1 in GM.;;;BUILDING template;Sleutelstraat;8;;
ANTWERPEN-WEST - FH08;2052824;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Sleutelstraat;15;;
ANTWERPEN-WEST - FH08;2052828;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Sleutelstraat;23;;
ANTWERPEN-WEST - FH08;2052829;2;0;0;2;MDU;;Y;NA;4;4;Beschermd Erfgoed;;;;BUILDING template;Sleutelstraat;27;;
ANTWERPEN-WEST - FH08;2052830;1;1;0;2;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Sleutelstraat;29;;
ANTWERPEN-WEST - FH08;48991;3;1;0;4;MDU;;N;MON;4;0;Monument;2 Units in CRAB, 4 bellen in GM.;;;BUILDING template;Sleutelstraat;33;;
ANTWERPEN-WEST - FH08;12593;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Theodoor Van Rijswijckplaats;3;;
ANTWERPEN-WEST - FH08;4504994;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;;;BUILDING template;Zwaardstraat;8;;
