Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
EVERE - FH04;831814;1;0;0;1;SDU;;N;MON;2;4;Monument;;;;BUILDING template;Lindestraat - Rue du Tilleul;179;;;151793,918;173621,445
EVERE - FH04;1458314;1;0;0;1;SDU;;N;MON;2;4;Monument;;;;BUILDING template;Sint-Vincentiusplaats - Place Saint-Vincent;1;;;152408,192;174582,238
EVERE - FH04;4118326;1;1;0;2;MDU;;N;MON;4;4;Monument;;;;BUILDING template;Lindestraat - Rue du Tilleul;187;;;151813,43;173621,662
EVERE - FH04;4118327;1;0;0;1;SDU;;N;MON;2;4;Monument;;;;BUILDING template;Lindestraat - Rue du Tilleul;183;;;151802,362;173615,723
EVERE - FH04;4118328;2;0;0;2;MDU;;N;MON;4;4;Monument;;;;BUILDING template;Lindestraat - Rue du Tilleul;185;;;151807,234;173620,035
EVERE - FH04;4118329;2;0;0;2;MDU;;N;MON;4;4;Monument;;;;BUILDING template;Lindestraat - Rue du Tilleul;181;;;151797,577;173612,898
EVERE - FH04;1621448;0;1;0;1;SDU;;N;MON;2;4;Monument;;;;BUILDING template;Lindestraat - Rue du Tilleul;189;;;151811,019;173623,699
