Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name
ANTWERPEN-WEST - FH03;4033407;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Kleine Kauwenberg;12;;
ANTWERPEN-WEST - FH03;1751705;1;0;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;BE;BUILDING template;Van Boendalestraat;7;;
ANTWERPEN-WEST - FH03;4043975;1;0;0;1;SDU;;Y;NA;4;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps zijn er 2 bussen";Y;;BUILDING template;Lange Noordstraat;37;;
ANTWERPEN-WEST - FH03;1950961;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;;;BUILDING template;Italielei;60;;
ANTWERPEN-WEST - FH03;1751732;1;0;0;1;SDU;;Y;NA;3;4;;OK (IDEM CRAB);Y;;BUILDING template;Van Boendalestraat;13;;
ANTWERPEN-WEST - FH03;1950987;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;;;BUILDING template;Italielei;64;;
ANTWERPEN-WEST - FH03;1951080;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;;;;BUILDING template;Italielei;72;;
ANTWERPEN-WEST - FH03;4257826;0;1;0;1;SDU;;Y;NA;4;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;;BUILDING template;Lange Winkelstraat;21;;
ANTWERPEN-WEST - FH03;1780465;1;0;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;BE;BUILDING template;Lange Brilstraat;8;;
ANTWERPEN-WEST - FH03;1951195;0;1;0;1;SDU;;Y;NA;9;4;;;;;BUILDING template;Italielei;86;;
ANTWERPEN-WEST - FH03;1780474;1;0;0;1;SDU;;Y;NA;4;8;;OK (IDEM CRAB);Y;;BUILDING template;Lange Brilstraat;11;;
ANTWERPEN-WEST - FH03;1960619;0;1;0;1;SDU;;N;ORN;2;4;;;;;BUILDING template;Grote Kauwenberg;31;;
ANTWERPEN-WEST - FH03;1960621;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;;;BUILDING template;Grote Kauwenberg;34;;
ANTWERPEN-WEST - FH03;1960629;0;1;0;1;SDU;;N;GLASS;2;4;;;;;BUILDING template;Kleine Kauwenberg;22;;
ANTWERPEN-WEST - FH03;4504917;0;1;0;1;SDU;;N;ORN;2;4;;;;;BUILDING template;Kleine Kauwenberg;14;;
ANTWERPEN-WEST - FH03;4504934;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;;;BUILDING template;Venusstraat;31;;
ANTWERPEN-WEST - FH03;4504942;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;;;BUILDING template;Venusstraat;23;;
ANTWERPEN-WEST - FH03;4504946;0;1;0;1;SDU;;Y;NA;4;5;Beschermd Erfgoed;;;;BUILDING template;Vekestraat;41;;
ANTWERPEN-WEST - FH03;4504951;0;1;0;1;SDU;;Y;NA;4;4;;;;;BUILDING template;Vekestraat;23;;
ANTWERPEN-WEST - FH03;4508904;1;0;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;;;;BUILDING template;Rodestraat;4;;
ANTWERPEN-WEST - FH03;4508909;1;0;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;;;BUILDING template;Rodestraat;20;;
ANTWERPEN-WEST - FH03;4508911;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;;;;BUILDING template;Rodestraat;24;;
ANTWERPEN-WEST - FH03;4508921;0;1;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Pieter van Hobokenstraat;15;;
ANTWERPEN-WEST - FH03;4508960;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Ossenmarkt;32;;
ANTWERPEN-WEST - FH03;4508982;0;1;0;1;SDU;;Y;NA;4;5;;;;;BUILDING template;Lange Winkelstraat;36;;
ANTWERPEN-WEST - FH03;4509134;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Lange Winkelstraat;25;;
ANTWERPEN-WEST - FH03;4509142;0;1;0;1;SDU;;Y;NA;5;4;;;;;BUILDING template;Lange Winkelstraat;45;;
ANTWERPEN-WEST - FH03;4509349;1;0;0;1;SDU;;N;MON;4;4;Monument;;;;BUILDING template;Hoornstraat;8;;
ANTWERPEN-WEST - FH03;4510329;0;1;0;1;SDU;;Y;NA;4;4;;;;;BUILDING template;Rodestraat;5;;
ANTWERPEN-WEST - FH03;4511503;0;1;0;1;SDU;;N;ORN;6;4;;;;;BUILDING template;Paardenmarkt;8;;
ANTWERPEN-WEST - FH03;4511529;0;1;0;1;SDU;;N;MON;2;0;Monument;;;;BUILDING template;Venusstraat;44;;
ANTWERPEN-WEST - FH03;4511541;0;1;0;1;SDU;;N;MON;3;0;Monument;;;;BUILDING template;Blindestraat;9;;
ANTWERPEN-WEST - FH03;4511543;0;1;0;1;SDU;;N;MON;3;0;Monument;;;;BUILDING template;Blindestraat;11;;
ANTWERPEN-WEST - FH03;4511544;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Blindestraat;13;;
ANTWERPEN-WEST - FH03;4511571;1;0;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;;;BUILDING template;Hoornstraat;11;;
ANTWERPEN-WEST - FH03;4513186;0;1;0;1;SDU;;N;MON;3;0;Monument;;Y;MON;BUILDING template;Lange Noordstraat;21;;
ANTWERPEN-WEST - FH03;4230978;0;1;0;1;SDU;;N;ORN;4;0;;;;;BUILDING template;Grote Kauwenberg;17;;
ANTWERPEN-WEST - FH03;1960631;0;1;0;1;SDU;;Y;NA;4;4;;"OK (IDEM CRAB)
Waarom deze huisnummer erbij (overkant van de straat)";Y;;BUILDING template;Kleine Kauwenberg;27;;
ANTWERPEN-WEST - FH03;4511582;0;1;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Stadswaag;16;;
ANTWERPEN-WEST - FH03;4511583;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Stadswaag;18;;
ANTWERPEN-WEST - FH03;4511589;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Lange Brilstraat;26;;
ANTWERPEN-WEST - FH03;1960634;0;1;0;1;SDU;;Y;NA;4;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps is er 1 bus en meerdere bellen(studentenkot ???)";Y;;BUILDING template;Kleine Kauwenberg;38;;
ANTWERPEN-WEST - FH03;1960635;0;1;0;1;SDU;;Y;NA;4;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps is er 1 bus en 6 bellen (studentenkot ???)";Y;;BUILDING template;Kleine Kauwenberg;40;;
ANTWERPEN-WEST - FH03;5383629;0;1;0;1;SDU;;Y;NA;3;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;;BUILDING template;Venusstraat;17;A;
ANTWERPEN-WEST - FH03;4511645;0;1;0;1;SDU;;Y;NA;4;4;;;;;BUILDING template;Grote Kauwenberg;18;;
ANTWERPEN-WEST - FH03;5393982;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Toog;5;;
ANTWERPEN-WEST - FH03;1962122;1;0;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Klapdorp;44;;
ANTWERPEN-WEST - FH03;12657;1;0;0;1;SDU;;Y;NA;5;4;;OK (IDEM CRAB);Y;;BUILDING template;Lange Noordstraat;3;;
ANTWERPEN-WEST - FH03;1962126;1;0;0;1;SDU;;Y;NA;3;4;;OK (IDEM CRAB);Y;;BUILDING template;Klapdorp;48;;
ANTWERPEN-WEST - FH03;5566581;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Venusstraat;21;;
ANTWERPEN-WEST - FH03;12734;0;1;0;1;SDU;;Y;NA;6;4;;;Y;;BUILDING template;Ossenmarkt;14;;
ANTWERPEN-WEST - FH03;1962132;0;1;0;1;SDU;;Y;NA;4;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps is 1 bus (winkel)";Y;;BUILDING template;Klapdorp;54;;
ANTWERPEN-WEST - FH03;5824608;1;0;0;1;SDU;;Y;NA;5;4;;;Y;;BUILDING template;Raapstraat;10;A;
ANTWERPEN-WEST - FH03;5833181;0;1;0;1;SDU;;Y;NA;2;5;;OK (IDEM CRAB);Y;;BUILDING template;Vekestraat;44;;
ANTWERPEN-WEST - FH03;61832;1;0;0;1;SDU;;Y;NA;4;4;;;Y;;BUILDING template;Lange Noordstraat;39;;
ANTWERPEN-WEST - FH03;6391609;0;1;0;1;SDU;;Y;NA;3;5;;;Y;;BUILDING template;Vekestraat;46;;
ANTWERPEN-WEST - FH03;6411571;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Grote Kauwenberg;38;;
ANTWERPEN-WEST - FH03;61845;1;0;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Klapdorp;78;;
ANTWERPEN-WEST - FH03;6525096;0;1;0;1;SDU;;Y;NA;7;4;;;Y;;BUILDING template;Italiëlei;94;;
ANTWERPEN-WEST - FH03;6525331;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Stadswaag;8;;
ANTWERPEN-WEST - FH03;61850;1;0;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;BE;BUILDING template;Varkensmarkt;6;;
ANTWERPEN-WEST - FH03;61856;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Stadswaag;2;;
ANTWERPEN-WEST - FH03;108827;1;0;0;1;SDU;;Y;NA;3;4;;OK (IDEM CRAB);Y;;BUILDING template;Venusstraat;43;;
ANTWERPEN-WEST - FH03;108828;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Venusstraat;25;;
ANTWERPEN-WEST - FH03;2023994;1;0;0;1;SDU;;Y;NA;3;4;;OK (IDEM CRAB);Y;;BUILDING template;Mutsaardstraat;17;;
ANTWERPEN-WEST - FH03;2024019;0;1;0;1;SDU;;N;MON;3;0;Monument;OK (IDEM CRAB);Y;MON;BUILDING template;Mutsaardstraat;29;;
ANTWERPEN-WEST - FH03;108833;0;1;0;1;SDU;;N;ORN;4;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar
Hetzelfde gebouw als nr. 7";Y;;BUILDING template;Vekestraat;5;;
ANTWERPEN-WEST - FH03;108835;0;1;0;1;SDU;;N;IRREG;4;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;;BUILDING template;Vekestraat;9;;
ANTWERPEN-WEST - FH03;2028990;0;1;0;1;SDU;;Y;NA;3;4;;OK (IDEM CRAB);Y;;BUILDING template;Lange Noordstraat;11;;
ANTWERPEN-WEST - FH03;2028995;0;1;0;1;SDU;;Y;NA;3;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;;BUILDING template;Lange Noordstraat;15;;
ANTWERPEN-WEST - FH03;108841;0;1;0;1;SDU;;Y;NA;5;4;;OK (IDEM CRAB);Y;;BUILDING template;Paardenmarkt;66;;
ANTWERPEN-WEST - FH03;108843;0;1;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Paardenmarkt;80;;
ANTWERPEN-WEST - FH03;108846;1;0;0;1;SDU;;N;MON;4;4;Monument;OK (IDEM CRAB);Y;MON;BUILDING template;Paardenmarkt;60;;
ANTWERPEN-WEST - FH03;108847;0;1;0;1;SDU;;Y;NA;3;4;;OK (IDEM CRAB);Y;;BUILDING template;Paardenmarkt;64;;
ANTWERPEN-WEST - FH03;2029027;0;1;0;1;SDU;;Y;NA;3;4;;OK (IDEM CRAB);Y;;BUILDING template;Lange Noordstraat;33;;
ANTWERPEN-WEST - FH03;2034729;1;0;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Ossenmarkt;8;;
ANTWERPEN-WEST - FH03;2034735;1;0;0;1;SDU;;Y;NA;4;4;;OK (IDEM CRAB);Y;;BUILDING template;Ossenmarkt;11;;
ANTWERPEN-WEST - FH03;2034768;1;0;0;1;SDU;;Y;NA;4;3;;OK (IDEM CRAB);Y;;BUILDING template;Ossenmarkt;31;;
ANTWERPEN-WEST - FH03;109200;0;1;0;1;SDU;;N;IRREG;5;4;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Italiëlei;114;;
ANTWERPEN-WEST - FH03;2037785;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Paardenmarkt;18;;
ANTWERPEN-WEST - FH03;2037803;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Paardenmarkt;24;;
ANTWERPEN-WEST - FH03;2037808;1;0;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;BE;BUILDING template;Paardenmarkt;26;;
ANTWERPEN-WEST - FH03;109339;1;0;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Lange Winkelstraat;1;;
ANTWERPEN-WEST - FH03;109342;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;"Volgens CRAB is er hier 1 LU
Op Google Maps zijn er 2 bussen";Y;BE;BUILDING template;Lange Winkelstraat;44;;
ANTWERPEN-WEST - FH03;109343;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Lange Winkelstraat;46;;
ANTWERPEN-WEST - FH03;2037966;0;1;0;1;SDU;;N;MON;4;0;Monument;OK (IDEM CRAB);Y;MON;BUILDING template;Paardenmarkt;92;;
ANTWERPEN-WEST - FH03;2037970;0;1;0;1;SDU;;N;MON;2;0;Monument;OK (IDEM CRAB);Y;MON;BUILDING template;Paardenmarkt;94;;
ANTWERPEN-WEST - FH03;109366;0;1;0;1;SDU;;Y;NA;4;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps zijn er 18 bussen";Y;;BUILDING template;Rodestraat;2;;
ANTWERPEN-WEST - FH03;2037999;0;1;0;1;SDU;;Y;NA;6;4;;OK (IDEM CRAB);Y;;BUILDING template;Paardenmarkt;108;;
ANTWERPEN-WEST - FH03;109407;0;1;0;1;SDU;;Y;NA;2;4;;OK (IDEM CRAB);Y;;BUILDING template;Pieter van Hobokenstraat;25;;
ANTWERPEN-WEST - FH03;109567;0;1;0;1;SDU;;Y;NA;5;4;Beschermd Erfgoed;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;BE;BUILDING template;Paardenmarkt;118;;
ANTWERPEN-WEST - FH03;2046006;0;1;0;1;SDU;;N;ORN;4;4;;;Y;;BUILDING template;Prinsstraat;17;;
ANTWERPEN-WEST - FH03;2046008;1;0;0;1;SDU;;Y;NA;3;4;;OK (IDEM CRAB);Y;;BUILDING template;Prinsstraat;21;;
ANTWERPEN-WEST - FH03;109570;0;1;0;1;SDU;;Y;NA;3;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;;BUILDING template;Ossenmarkt;15;;
ANTWERPEN-WEST - FH03;2046565;1;0;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Raapstraat;15;;
ANTWERPEN-WEST - FH03;2048155;1;0;0;1;SDU;;Y;NA;4;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;;BUILDING template;Rodestraat;6;;
ANTWERPEN-WEST - FH03;109579;0;1;0;1;SDU;;N;MON;2;0;Monument;"Volgens CRAB zijn er hier 47 LU&apos;s
Op Google Maps niet controleerbaar";Y;MON;BUILDING template;Rodestraat;39;;
ANTWERPEN-WEST - FH03;109580;0;1;0;1;SDU;;Y;NA;4;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;;BUILDING template;Rodestraat;31;;
ANTWERPEN-WEST - FH03;1749606;0;1;0;1;SDU;;N;IRREG;4;0;;;;;BUILDING template;Blindestraat;35;;
ANTWERPEN-WEST - FH03;2048158;1;0;0;1;SDU;;Y;NA;3;4;;OK (IDEM CRAB);Y;;BUILDING template;Rodestraat;10;;
ANTWERPEN-WEST - FH03;2048160;0;1;0;1;SDU;;Y;NA;3;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;;BUILDING template;Rodestraat;12;;
ANTWERPEN-WEST - FH03;2048161;0;1;0;1;SDU;;Y;NA;4;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps zijn er 7 bussen";Y;;BUILDING template;Rodestraat;13;;
ANTWERPEN-WEST - FH03;2048162;0;1;0;1;SDU;;Y;NA;3;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;;BUILDING template;Rodestraat;15;;
ANTWERPEN-WEST - FH03;2048163;0;1;0;1;SDU;;Y;NA;1;2;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Rodestraat;16;;
ANTWERPEN-WEST - FH03;2048165;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Rodestraat;18;;
ANTWERPEN-WEST - FH03;2048166;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;BE;BUILDING template;Rodestraat;27;;
ANTWERPEN-WEST - FH03;109955;0;1;0;1;SDU;;Y;NA;3;4;;OK (IDEM CRAB);Y;;BUILDING template;Toog;1;;
ANTWERPEN-WEST - FH03;109956;0;1;0;1;SDU;;N;ORN;4;4;Beschermd Erfgoed;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;BE;BUILDING template;Paardenmarkt;40;;
ANTWERPEN-WEST - FH03;109958;0;1;0;1;SDU;;N;ORN;4;4;;OK (IDEM CRAB);Y;;BUILDING template;Paardenmarkt;38;;
ANTWERPEN-WEST - FH03;109969;0;1;0;1;SDU;;N;ORN;4;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;;BUILDING template;Prinsstraat;15;;
ANTWERPEN-WEST - FH03;109970;0;1;0;1;SDU;;N;MON;3;0;Monument;OK (IDEM CRAB);Y;MON;BUILDING template;Venusstraat;11;;
ANTWERPEN-WEST - FH03;2053989;1;0;0;1;SDU;;Y;NA;5;4;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Stadswaag;1;A;
ANTWERPEN-WEST - FH03;109971;0;1;0;1;SDU;;N;MON;3;0;Monument;OK (IDEM CRAB);Y;MON;BUILDING template;Venusstraat;13;;
ANTWERPEN-WEST - FH03;109982;0;1;0;1;SDU;;Y;NA;5;5;;"Volgens CRAB zijn er hier 2 LU&apos;s
Op Google Maps is er 1 bus";Y;;BUILDING template;Vekestraat;30;;
ANTWERPEN-WEST - FH03;2053998;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;BE;BUILDING template;Stadswaag;13;;
ANTWERPEN-WEST - FH03;110250;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Lange Brilstraat;15;;
ANTWERPEN-WEST - FH03;2058964;0;1;0;1;SDU;;Y;NA;4;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;;BUILDING template;Vekestraat;8;;
ANTWERPEN-WEST - FH03;110254;0;1;0;1;SDU;;Y;NA;2;4;;OK (IDEM CRAB);Y;;BUILDING template;Lange Brilstraat;2;;
ANTWERPEN-WEST - FH03;110255;1;0;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Lange Brilstraat;28;;
ANTWERPEN-WEST - FH03;2058968;0;1;0;1;SDU;;Y;NA;4;5;;OK (IDEM CRAB);Y;;BUILDING template;Vekestraat;15;;
ANTWERPEN-WEST - FH03;2058969;0;1;0;1;SDU;;Y;NA;4;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps zijn er 4 bussen";Y;;BUILDING template;Vekestraat;17;;
ANTWERPEN-WEST - FH03;110294;0;1;0;1;SDU;;N;MON;3;0;Monument;"Volgens CRAB is er hier 1 LU
Op Google Maps niet controleerbaar";Y;MON;BUILDING template;Raapstraat;24;;
ANTWERPEN-WEST - FH03;2058972;0;1;0;1;SDU;;Y;NA;2;4;;OK (IDEM CRAB);Y;;BUILDING template;Vekestraat;21;;
ANTWERPEN-WEST - FH03;110298;0;1;0;1;SDU;;N;ORN;4;4;;OK (IDEM CRAB);Y;;BUILDING template;Paardenmarkt;16;;
ANTWERPEN-WEST - FH03;2058975;0;1;0;1;SDU;;Y;NA;2;5;;OK (IDEM CRAB);Y;;BUILDING template;Vekestraat;35;;
ANTWERPEN-WEST - FH03;2058978;0;1;0;1;SDU;;Y;NA;4;4;;"Volgens CRAB is er hier 1 LU
Op Google Maps zijn er 12 bussen";Y;;BUILDING template;Vekestraat;38;;
ANTWERPEN-WEST - FH03;110307;1;0;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Venusstraat;28;;
ANTWERPEN-WEST - FH03;2058984;1;0;0;1;SDU;;Y;NA;2;5;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Vekestraat;45;;
ANTWERPEN-WEST - FH03;110310;1;0;0;1;SDU;;Y;NA;3;4;;OK (IDEM CRAB);Y;;BUILDING template;Venusstraat;26;;
ANTWERPEN-WEST - FH03;2058985;0;1;0;1;SDU;;Y;NA;4;5;Beschermd Erfgoed;"Volgens CRAB is er hier 1 LU
Op Google Maps is er 1 bus (studentenkot ???)";Y;BE;BUILDING template;Vekestraat;47;;
ANTWERPEN-WEST - FH03;2058986;0;1;0;1;SDU;;Y;NA;3;4;;OK (IDEM CRAB);Y;;BUILDING template;Vekestraat;48;;
ANTWERPEN-WEST - FH03;110312;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;"Volgens CRAB is er hier 1 LU
Op Google Maps zijn er 3 bussen";Y;BE;BUILDING template;Venusstraat;36;;
ANTWERPEN-WEST - FH03;110313;1;0;0;1;SDU;;N;MON;3;4;Monument;;Y;BE;BUILDING template;Venusstraat;40;;
ANTWERPEN-WEST - FH03;2059439;0;1;0;1;SDU;;Y;NA;3;5;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Venusstraat;18;;
ANTWERPEN-WEST - FH03;2059440;0;1;0;1;SDU;;Y;NA;3;5;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Venusstraat;18;A;
ANTWERPEN-WEST - FH03;6615820;1;0;0;1;SDU;;Y;NA;3;4;;;Y;;BUILDING template;Jozef de Hasquestraat;10;;
ANTWERPEN-WEST - FH03;2059441;1;0;0;1;SDU;;Y;NA;3;4;;OK (IDEM CRAB);Y;;BUILDING template;Venusstraat;20;;
ANTWERPEN-WEST - FH03;2059442;0;1;0;1;SDU;;Y;NA;4;5;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Venusstraat;22;;
ANTWERPEN-WEST - FH03;2059443;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;"Volgens CRAB is er hier 1 LU
Op Google Maps zijn er 12 bussen (studentenkot ???)";Y;BE;BUILDING template;Venusstraat;24;;
ANTWERPEN-WEST - FH03;110327;1;0;0;1;SDU;;N;ORN;4;4;;OK (IDEM CRAB);Y;;BUILDING template;Hamerstraat;1;;
ANTWERPEN-WEST - FH03;5920781;0;1;0;1;SDU;;N;IRREG;4;0;;;;;BUILDING template;Paardenmarkt;54;A;
ANTWERPEN-WEST - FH03;110329;1;0;0;1;SDU;;N;ORN;2;4;Beschermd Erfgoed;OK (IDEM CRAB);Y;BE;BUILDING template;Hamerplaats;7;;
