Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
KNOKKE-HEIST - FH11;2766902;1;0;0;1;SDU;;N;IRREG;3;3;;;Y;_;BUILDING template;Felix Timmermansstraat;44;;;71696,565;225738,149
KNOKKE-HEIST - FH11;2766903;1;0;0;1;SDU;;N;IRREG;3;3;;;Y;_;BUILDING template;Felix Timmermansstraat;45;;;71718,565;225760,077
KNOKKE-HEIST - FH11;2766904;3;0;0;3;MDU;D;N;IRREG;3;3;;;Y;_;BUILDING template;Felix Timmermansstraat;46;;;71700,297;225736,623
KNOKKE-HEIST - FH11;299818;3;0;0;3;MDU;D;N;IRREG;3;3;;;Y;_;BUILDING template;Felix Timmermansstraat;47;;;71723,544;225759,325
KNOKKE-HEIST - FH11;2766906;3;0;0;3;MDU;D;N;IRREG;3;3;;;Y;_;BUILDING template;Felix Timmermansstraat;48;;;71713,204;225731,829
KNOKKE-HEIST - FH11;2766908;1;0;0;1;SDU;;N;IRREG;3;3;;;Y;_;BUILDING template;Felix Timmermansstraat;50;;;71721,01;225729,06
KNOKKE-HEIST - FH11;299820;1;0;0;1;SDU;;N;IRREG;3;3;;;Y;_;BUILDING template;Felix Timmermansstraat;51;;;71747,26;225751,77
KNOKKE-HEIST - FH11;299819;1;0;0;1;SDU;;N;IRREG;3;3;;;Y;_;BUILDING template;Felix Timmermansstraat;52;;;71725,565;225730,149
KNOKKE-HEIST - FH11;299821;1;0;0;1;SDU;;N;IRREG;3;3;;;Y;_;BUILDING template;Felix Timmermansstraat;54;;;71732,565;225730,149
KNOKKE-HEIST - FH11;292528;6;0;0;6;MDU;C;Y;NA;2;4;;;Y;Bouwgrond - Terrain à bâtir;BUILDING template;Heistlaan;28;;Heistlaan 28-30-32;70839,35;226002,53
KNOKKE-HEIST - FH11;4336765;6;0;0;6;MDU;C;Y;NA;2;4;;;Y;Bouwgrond - Terrain à bâtir;BUILDING template;Heistlaan;30;;Heistlaan 28-30-32;70838,38;225994,84
KNOKKE-HEIST - FH11;4336766;6;0;0;6;MDU;C;Y;NA;2;4;;;Y;Bouwgrond - Terrain à bâtir;BUILDING template;Heistlaan;32;;Heistlaan 28-30-32;70839,7;225986,13
KNOKKE-HEIST - FH11;292526;3;0;0;3;MDU;D;Y;NA;3;4;;;Y;_;BUILDING template;Heistlaan;36;;;70843,569;225950,928
KNOKKE-HEIST - FH11;2760210;0;1;0;1;SDU;;Y;NA;2;4;;;Y;_;BUILDING template;Heistlaan;124;;;70930,99;225660,05
KNOKKE-HEIST - FH11;301275;1;0;0;1;SDU;;Y;NA;2;4;;;Y;_;BUILDING template;Heistlaan;130;;;71005,75;225549,9
KNOKKE-HEIST - FH11;2763548;9;0;0;9;MDU;D;N;IRREG;4;9;;;Y;Dakappartement aansluitbaar via doorboring zijwand;BUILDING template;Marktstraat;29;;;71187,565;225802,145
KNOKKE-HEIST - FH11;2763552;1;0;0;1;SDU;;N;IRREG;3;3;;;Y;_;BUILDING template;Marktstraat;31;;;71179,565;225798,144
KNOKKE-HEIST - FH11;2763553;1;0;0;1;SDU;;N;IRREG;3;3;;;Y;_;BUILDING template;Marktstraat;33;;;71174,565;225796,144
KNOKKE-HEIST - FH11;4336275;1;0;0;1;SDU;;N;IRREG;3;3;;;Y;_;BUILDING template;Marktstraat;35;;;71169,565;225793,144
KNOKKE-HEIST - FH11;2763557;1;0;0;1;SDU;;N;IRREG;3;3;;;Y;_;BUILDING template;Marktstraat;37;;;71162,565;225790,144
KNOKKE-HEIST - FH11;2763560;1;0;0;1;SDU;;N;IRREG;3;3;;;Y;_;BUILDING template;Marktstraat;39;;;71156,565;225787,144
KNOKKE-HEIST - FH11;2763561;1;0;0;1;SDU;;N;IRREG;3;3;;;Y;_;BUILDING template;Marktstraat;41;;;71150,42;225785,12
KNOKKE-HEIST - FH11;2763563;1;0;0;1;SDU;;N;IRREG;3;3;;;Y;_;BUILDING template;Marktstraat;43;;;71147,17;225781,06
KNOKKE-HEIST - FH11;4336278;1;0;0;1;SDU;;N;IRREG;3;3;;;Y;_;BUILDING template;Marktstraat;45;;;71139,565;225778,144
KNOKKE-HEIST - FH11;301098;1;0;0;1;SDU;;N;IRREG;3;6;;;Y;_;BUILDING template;Marktstraat;47;;;71133,16;225776,44
KNOKKE-HEIST - FH11;6382176;1;0;0;1;SDU;;N;IRREG;3;6;;;Y;_;BUILDING template;Marktstraat;49;;;71128;225773
KNOKKE-HEIST - FH11;5776420;11;0;1;12;MDU;XC;N;IRREG;5;4;;;Y;_;BUILDING template;Marktstraat;51;;Marktstraat 51_Koudekerkelaan 1;71113,566;225766,144
KNOKKE-HEIST - FH11;2764587;1;0;0;1;SDU;;N;IRREG;3;3;;;Y;_;BUILDING template;Onderwijsstraat;94;;;71550,564;225848,147
KNOKKE-HEIST - FH11;1491103;3;0;0;3;MDU;D;N;IRREG;3;3;;;Y;Mw.Utterwulghe wil gegevens niet geven. Mw is bij Telenet en wil niet overstappen. Nr.98 heeft ook een voortuin, met gravel. Eventueel te combineren tot 1 trench.;BUILDING template;Onderwijsstraat;96;;;71544,564;225845,147
KNOKKE-HEIST - FH11;299842;3;0;0;3;MDU;D;N;IRREG;3;3;;;Y;_;BUILDING template;Onderwijsstraat;98;;;71537,29;225845,3
KNOKKE-HEIST - FH11;2764589;1;0;0;1;SDU;;N;IRREG;2;4;;;Y;_;BUILDING template;Onderwijsstraat;100;;;71528,044;225833,062
KNOKKE-HEIST - FH11;2764590;1;0;0;1;SDU;;N;IRREG;2;4;;;Y;_;BUILDING template;Onderwijsstraat;102;;;71525,565;225830,147
KNOKKE-HEIST - FH11;2764591;1;0;0;1;SDU;;N;IRREG;2;3;;;Y;_;BUILDING template;Onderwijsstraat;104;;;71517,14;225822,71
KNOKKE-HEIST - FH11;2764594;1;0;0;1;SDU;;N;IRREG;2;3;;;Y;_;BUILDING template;Onderwijsstraat;106;;;71513,17;225818,37
KNOKKE-HEIST - FH11;1389615;1;0;0;1;SDU;;N;IRREG;2;3;;;Y;_;BUILDING template;Onderwijsstraat;108;;;71508,565;225813,147
KNOKKE-HEIST - FH11;1514336;1;0;0;1;SDU;;N;IRREG;2;3;;;Y;_;BUILDING template;Onderwijsstraat;110;;;71505,565;225808,147
