Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Adres;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
KNOKKE-HEIST - FH08;4029122;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan4;;;;;BUILDING template;Theresialaan;4;;;73581,467;226462,043
KNOKKE-HEIST - FH08;2759484;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan20;;;;;BUILDING template;Eeuwfeestlaan;20;;;73783,778;226637,687
KNOKKE-HEIST - FH08;4040163;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan64;;;;;BUILDING template;Acacialaan;64;;;73844,74;226377,39
KNOKKE-HEIST - FH08;2759485;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan21;;;;;BUILDING template;Eeuwfeestlaan;21;;;73793,555;226694,164
KNOKKE-HEIST - FH08;4060375;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan7;;;;;BUILDING template;Theresialaan;7;;;73546,94;226491,14
KNOKKE-HEIST - FH08;2759486;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan23;Beschermd Erfgoed;;;;BUILDING template;Eeuwfeestlaan;23;;;73821,205;226686,496
KNOKKE-HEIST - FH08;4151487;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan8;;;;;BUILDING template;Eeuwfeestlaan;8;;;73747,97;226727,88
KNOKKE-HEIST - FH08;2759488;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan25;;;;;BUILDING template;Eeuwfeestlaan;25;;;73804,555;226669,164
KNOKKE-HEIST - FH08;4213503;1;0;0;1;SDU;;Y;NA;2;4;Arcadelaan29;;;;;BUILDING template;Arcadelaan;29;;;73510,653;226427,305
KNOKKE-HEIST - FH08;2759489;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan29;;;;;BUILDING template;Eeuwfeestlaan;29;;;73817,555;226638,672
KNOKKE-HEIST - FH08;4269199;1;0;0;1;SDU;;Y;NA;2;4;Waterloostraat4;;;;;BUILDING template;Waterloostraat;4;;;73870,31;226580,8
KNOKKE-HEIST - FH08;2759491;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan34;;;;;BUILDING template;Eeuwfeestlaan;34;;;73831,97;226532,478
KNOKKE-HEIST - FH08;4343553;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan94;;;;;BUILDING template;Jozef Nellenslaan;94;;;73711,12;226895,97
KNOKKE-HEIST - FH08;2759492;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan36;;;;;BUILDING template;Eeuwfeestlaan;36;;;73838,7;226513,4
KNOKKE-HEIST - FH08;4343554;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan96;;;;;BUILDING template;Jozef Nellenslaan;96;;;73727,52;226898,03
KNOKKE-HEIST - FH08;2759493;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan37;;;;;BUILDING template;Eeuwfeestlaan;37;;;73897,08;226495,17
KNOKKE-HEIST - FH08;4344602;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan99;;;;;BUILDING template;Jozef Nellenslaan;99;;;73623,62;226867,29
KNOKKE-HEIST - FH08;2759494;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan38;;;;;BUILDING template;Eeuwfeestlaan;38;;;73849,64;226497,15
KNOKKE-HEIST - FH08;4344608;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan88;;;;;BUILDING template;Jozef Nellenslaan;88;;;73661,24;226849,33
KNOKKE-HEIST - FH08;2759495;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan40;;;;;BUILDING template;Eeuwfeestlaan;40;;;73853,6;226491,45
KNOKKE-HEIST - FH08;4344979;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan64;;;;;BUILDING template;Jozef Nellenslaan;64;;;73503,24;226809,1
KNOKKE-HEIST - FH08;2759496;15;0;0;15;MDU;;Y;NA;4;4;Eeuwfeestlaan42;;3 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Eeuwfeestlaan;42;;;73863,43;226469,91
KNOKKE-HEIST - FH08;4344983;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan190;;;;;BUILDING template;Elizabetlaan;190;;;73690,554;226775,163
KNOKKE-HEIST - FH08;2759497;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan43;;;;;BUILDING template;Eeuwfeestlaan;43;;;73963,43;226425,3
KNOKKE-HEIST - FH08;4344992;3;0;0;3;MDU;;Y;NA;4;4;Elizabetlaan200;;1 Unit in CRAB en GM.;;;BUILDING template;Elizabetlaan;200;;;73609,158;226746,512
KNOKKE-HEIST - FH08;2759499;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan45;;;;;BUILDING template;Eeuwfeestlaan;45;;;73978,053;226414,398
KNOKKE-HEIST - FH08;4344998;10;0;0;10;MDU;;Y;NA;4;4;Jozef Nellenslaan85;;niet in CRAB of GM.;;;BUILDING template;Jozef Nellenslaan;85;;;73452,629;226829,639
KNOKKE-HEIST - FH08;2759500;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan52;;;;;BUILDING template;Eeuwfeestlaan;52;;;73946,97;226357,53
KNOKKE-HEIST - FH08;4346020;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan9;;;;;BUILDING template;Kapellaan;9;;;73725,555;226673,163
KNOKKE-HEIST - FH08;2759501;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan54;;;;;BUILDING template;Eeuwfeestlaan;54;;;73967,72;226374,91
KNOKKE-HEIST - FH08;4346039;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan27;;;;;BUILDING template;Eeuwfeestlaan;27;;;73815,682;226643,434
KNOKKE-HEIST - FH08;2759502;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan56;;;;;BUILDING template;Eeuwfeestlaan;56;;;73970,56;226355,25
KNOKKE-HEIST - FH08;4346051;1;0;0;1;SDU;;Y;NA;2;4;Meerlaan119;;;;;BUILDING template;Meerlaan;119;;;73872,651;226672,688
KNOKKE-HEIST - FH08;2759503;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan62;;;;;BUILDING template;Eeuwfeestlaan;62;;;74031,7;226355,24
KNOKKE-HEIST - FH08;4346058;1;0;0;1;SDU;;Y;NA;2;4;Azalealaan4;;;;;BUILDING template;Azalealaan;4;;;73790,603;226801,322
KNOKKE-HEIST - FH08;2759505;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan64;;;;;BUILDING template;Eeuwfeestlaan;64;;;74053,55;226358,42
KNOKKE-HEIST - FH08;4346063;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan6;;;;;BUILDING template;Kapellaan;6;;;73703,539;226750,433
KNOKKE-HEIST - FH08;2759674;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan182;;;;;BUILDING template;Elizabetlaan;182;;;73780,295;226815,468
KNOKKE-HEIST - FH08;4346064;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan8;;;;;BUILDING template;Kapellaan;8;;;73692,92;226735,717
KNOKKE-HEIST - FH08;2759675;2;0;0;2;MDU;;Y;NA;4;4;Elizabetlaan192;;1 Unit in CRAB en GM.;;;BUILDING template;Elizabetlaan;192;;;73671,554;226766,163
KNOKKE-HEIST - FH08;4346136;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan42;;;;;BUILDING template;Jozef Nellenslaan;42;;;73347,364;226732,697
KNOKKE-HEIST - FH08;2759676;6;0;0;6;MDU;;Y;NA;4;4;Elizabetlaan196;;4 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Elizabetlaan;196;;;73650,554;226757,163
KNOKKE-HEIST - FH08;4346137;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan44;;;;;BUILDING template;Jozef Nellenslaan;44;;;73350,538;226732,697
KNOKKE-HEIST - FH08;2759677;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan198;;;;;BUILDING template;Elizabetlaan;198;;;73637,66;226735,16
KNOKKE-HEIST - FH08;4346148;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan231;;;;;BUILDING template;Elizabetlaan;231;;;73388,71;226713,22
KNOKKE-HEIST - FH08;2759678;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan198A;;niet in CRAB of GM.;;;BUILDING template;Elizabetlaan;198;A;;73617,555;226728,164
KNOKKE-HEIST - FH08;4346161;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan222;;;;;BUILDING template;Elizabetlaan;222;;;73336,25;226620,08
KNOKKE-HEIST - FH08;2759684;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan211;;;;;BUILDING template;Elizabetlaan;211;;;73667,89;226828,19
KNOKKE-HEIST - FH08;4346170;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan48;;;;;BUILDING template;Acacialaan;48;;;73747,557;226375,164
KNOKKE-HEIST - FH08;NB-830024A01544;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan24A;;1 Unit in CRAB, niet duidelijk in GM.;Y;;BUILDING template;Acacialaan;24;A;;73623;226356
KNOKKE-HEIST - FH08;2759685;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan211A;;;;;BUILDING template;Elizabetlaan;211;A;;73642,71;226817,92
KNOKKE-HEIST - FH08;4346177;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan72;;;;;BUILDING template;Acacialaan;72;;;73892,53;226356,41
KNOKKE-HEIST - FH08;NB-830024B01545;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan24B;;1 Unit in CRAB, niet duidelijk in GM.;Y;;BUILDING template;Acacialaan;24;B;;73624;226352
KNOKKE-HEIST - FH08;2759687;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan213;;;;;BUILDING template;Elizabetlaan;213;;;73626,59;226810,84
KNOKKE-HEIST - FH08;4346186;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan36;;;;;BUILDING template;Kapellaan;36;;;73807,906;226447,926
KNOKKE-HEIST - FH08;2759688;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan213A;;;;;BUILDING template;Elizabetlaan;213;A;;73609,95;226803,87
KNOKKE-HEIST - FH08;4346187;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan38;;;;;BUILDING template;Kapellaan;38;;;73819,445;226443,657
KNOKKE-HEIST - FH08;2759689;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan215;;;;;BUILDING template;Elizabetlaan;215;;;73593,43;226800,58
KNOKKE-HEIST - FH08;4346201;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan53;;;;;BUILDING template;Kapellaan;53;;;73922,583;226500,242
KNOKKE-HEIST - FH08;2759692;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan225;;;;;BUILDING template;Elizabetlaan;225;;;73432,31;226732,16
KNOKKE-HEIST - FH08;4346204;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan51;;;;;BUILDING template;Eeuwfeestlaan;51;;;74026,58;226391,15
KNOKKE-HEIST - FH08;2759694;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan227;;;;;BUILDING template;Elizabetlaan;227;;;73414,69;226723,32
KNOKKE-HEIST - FH08;4348129;1;0;0;1;SDU;;Y;NA;2;4;Beiaardlaan9;;;;;BUILDING template;Beiaardlaan;9;;;73666,72;226447,88
KNOKKE-HEIST - FH08;2759696;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan229;;;;;BUILDING template;Elizabetlaan;229;;;73406,41;226721,03
KNOKKE-HEIST - FH08;4348134;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan13;;;;;BUILDING template;Acacialaan;13;;;73594,335;226385,336
KNOKKE-HEIST - FH08;2759699;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan237;;;;;BUILDING template;Elizabetlaan;237;;;73351,44;226696,73
KNOKKE-HEIST - FH08;4348156;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan6;;;;;BUILDING template;Theresialaan;6;;;73598,254;226474,686
KNOKKE-HEIST - FH08;2761074;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan7;;;;;BUILDING template;Kapellaan;7;;;73725,68;226691,95
KNOKKE-HEIST - FH08;4348165;1;0;0;1;SDU;;Y;NA;2;4;Wilderozenpad7;;;;;BUILDING template;Wilderozenpad;7;;;73752,52;226491,48
KNOKKE-HEIST - FH08;2761075;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan10;;;;;BUILDING template;Kapellaan;10;;;73659,13;226729,6
KNOKKE-HEIST - FH08;4348167;1;0;0;1;SDU;;Y;NA;2;4;Arcadelaan13;;;;;BUILDING template;Arcadelaan;13;;;73420,09;226375,21
KNOKKE-HEIST - FH08;2761077;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan11;;;;;BUILDING template;Kapellaan;11;;;73731,809;226659,575
KNOKKE-HEIST - FH08;5430777;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan26;;;;;BUILDING template;Eeuwfeestlaan;26;;;73803,556;226586,164
KNOKKE-HEIST - FH08;2761078;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan12;;;;;BUILDING template;Kapellaan;12;;;73667,86;226712,45
KNOKKE-HEIST - FH08;5465074;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan24;;;;;BUILDING template;Eeuwfeestlaan;24;;;73791,8;226612,94
KNOKKE-HEIST - FH08;2761079;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan13;;;;;BUILDING template;Kapellaan;13;;;73741,17;226647,306
KNOKKE-HEIST - FH08;5579359;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan205;;;;;BUILDING template;Elizabetlaan;205;;;73732,623;226855,978
KNOKKE-HEIST - FH08;2761081;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan14;;;;;BUILDING template;Kapellaan;14;;;73689,65;226715,07
KNOKKE-HEIST - FH08;5579360;14;0;0;14;MDU;;Y;NA;4;4;Elizabetlaan206;;8 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Elizabetlaan;206;;;73531,004;226708,13
KNOKKE-HEIST - FH08;2761082;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan15;;;;;BUILDING template;Kapellaan;15;;;73742,952;226642,433
KNOKKE-HEIST - FH08;5579457;5;1;0;6;MDU;;Y;NA;4;4;Lentelaan3;;;;;BUILDING template;Lentelaan;3;;;73327,808;226793,318
KNOKKE-HEIST - FH08;2761083;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan16;;;;;BUILDING template;Kapellaan;16;;;73683,412;226693,098
KNOKKE-HEIST - FH08;5579458;9;1;0;10;MDU;;Y;NA;4;4;Lentelaan13;;8 Units in CRAB, BU in GM.;;;BUILDING template;Lentelaan;13;;;73327,047;226773,572
KNOKKE-HEIST - FH08;2761084;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan17;;;;;BUILDING template;Kapellaan;17;;;73731,555;226628,164
KNOKKE-HEIST - FH08;5579547;1;0;0;1;SDU;;Y;NA;2;4;Wilderozenpad13;;;;;BUILDING template;Wilderozenpad;13;;;73786,05;226555,188
KNOKKE-HEIST - FH08;2761085;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan18;;;;;BUILDING template;Kapellaan;18;;;73693,747;226672,591
KNOKKE-HEIST - FH08;2761086;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan19;;;;;BUILDING template;Kapellaan;19;;;73753,831;226613,995
KNOKKE-HEIST - FH08;2761087;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan20;;;;;BUILDING template;Kapellaan;20;;;73705,397;226655,067
KNOKKE-HEIST - FH08;2761088;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan21;;;;;BUILDING template;Kapellaan;21;;;73724,302;226607,448
KNOKKE-HEIST - FH08;2761089;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan22;;;;;BUILDING template;Kapellaan;22;;;73706,555;226631,163
KNOKKE-HEIST - FH08;2761090;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan24;;;;;BUILDING template;Kapellaan;24;;;73696,794;226612,591
KNOKKE-HEIST - FH08;2761091;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan33;;;;;BUILDING template;Kapellaan;33;;;73721,47;226515,09
KNOKKE-HEIST - FH08;2761093;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan40;;;;;BUILDING template;Kapellaan;40;;;73826,526;226442,18
KNOKKE-HEIST - FH08;2761096;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan42;;;;;BUILDING template;Kapellaan;42;;;73840,64;226435,4
KNOKKE-HEIST - FH08;2761097;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan44;;;;;BUILDING template;Kapellaan;44;;;73855,557;226435,165
KNOKKE-HEIST - FH08;2761098;6;0;0;6;MDU;;Y;NA;4;4;Kapellaan45;;;;;BUILDING template;Kapellaan;45;;;73811,919;226481,165
KNOKKE-HEIST - FH08;2761099;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan47;;;;;BUILDING template;Kapellaan;47;;;73832,97;226475,52
KNOKKE-HEIST - FH08;2762731;7;0;0;7;MDU;;Y;NA;4;4;Lentelaan7;;1 Unit in CRAB, 7 in GM.;;;BUILDING template;Lentelaan;7;;;73328,111;226786,462
KNOKKE-HEIST - FH08;2762734;2;0;0;2;MDU;;Y;NA;4;4;Lentelaan11;;6 Units in CRAB en GM.;;;BUILDING template;Lentelaan;11;;;73327,611;226780,134
KNOKKE-HEIST - FH08;2763677;1;0;0;1;SDU;;Y;NA;2;4;Meerlaan93;;;;;BUILDING template;Meerlaan;93;;;74063,96;226420,76
KNOKKE-HEIST - FH08;2763679;1;0;0;1;SDU;;Y;NA;2;4;Meerlaan95;;;;;BUILDING template;Meerlaan;95;;;74052,52;226439,99
KNOKKE-HEIST - FH08;2763681;1;0;0;1;SDU;;Y;NA;2;4;Meerlaan97;;;;;BUILDING template;Meerlaan;97;;;74034,71;226451,13
KNOKKE-HEIST - FH08;2763682;1;0;0;1;SDU;;Y;NA;2;4;Meerlaan99;;;;;BUILDING template;Meerlaan;99;;;74017,34;226462,52
KNOKKE-HEIST - FH08;2763683;1;0;0;1;SDU;;Y;NA;2;4;Meerlaan101;;;;;BUILDING template;Meerlaan;101;;;74000,363;226475,917
KNOKKE-HEIST - FH08;2763686;1;0;0;1;SDU;;Y;NA;2;4;Meerlaan117;;;;;BUILDING template;Meerlaan;117;;;73876,666;226655,196
KNOKKE-HEIST - FH08;2763687;1;0;0;1;SDU;;Y;NA;2;4;Meerlaan123;;;;;BUILDING template;Meerlaan;123;;;73861,031;226692,418
KNOKKE-HEIST - FH08;2763688;1;0;0;1;SDU;;Y;NA;2;4;Meerlaan125;;;;;BUILDING template;Meerlaan;125;;;73856,539;226706,434
KNOKKE-HEIST - FH08;2763689;1;0;0;1;SDU;;Y;NA;2;4;Meerlaan127;;;;;BUILDING template;Meerlaan;127;;;73854,666;226711,672
KNOKKE-HEIST - FH08;2763691;1;0;0;1;SDU;;Y;NA;2;4;Meerlaan133;;;;;BUILDING template;Meerlaan;133;;;73838,539;226746,657
KNOKKE-HEIST - FH08;2763692;1;0;0;1;SDU;;Y;NA;2;4;Meerlaan135;;;;;BUILDING template;Meerlaan;135;;;73828,969;226760,672
KNOKKE-HEIST - FH08;2763733;15;0;0;15;MDU;;Y;NA;4;4;Paul Van der Meerschenlaan5;;;;;BUILDING template;Paul Van der Meerschenlaan;5;;;73417,57;226821,334
KNOKKE-HEIST - FH08;2764256;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan46;;;;;BUILDING template;Jozef Nellenslaan;46;;;73362,47;226729,81
KNOKKE-HEIST - FH08;2764263;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan52;;;;;BUILDING template;Jozef Nellenslaan;52;;;73406,709;226748,542
KNOKKE-HEIST - FH08;2764264;9;1;0;10;MDU;;Y;NA;4;4;Jozef Nellenslaan53;;11 Units in CRAB en GM.;;;BUILDING template;Jozef Nellenslaan;53;;;73341,047;226761,603
KNOKKE-HEIST - FH08;2764266;4;0;0;4;MDU;;Y;NA;4;4;Jozef Nellenslaan54;;3 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Jozef Nellenslaan;54;;;73427,847;226761,424
KNOKKE-HEIST - FH08;2764267;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan60;;;;;BUILDING template;Jozef Nellenslaan;60;;;73469,5;226795,1
KNOKKE-HEIST - FH08;2764268;3;0;0;3;MDU;;Y;NA;4;4;Jozef Nellenslaan62;;;;;BUILDING template;Jozef Nellenslaan;62;;;73486,04;226802,38
KNOKKE-HEIST - FH08;2764269;11;0;0;11;MDU;;Y;NA;4;4;Jozef Nellenslaan63;;;;;BUILDING template;Jozef Nellenslaan;63;;;73362,27;226763,476
KNOKKE-HEIST - FH08;2764270;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan66;;;;;BUILDING template;Jozef Nellenslaan;66;;;73507,06;226799,86
KNOKKE-HEIST - FH08;2764271;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan68;;;;;BUILDING template;Jozef Nellenslaan;68;;;73519,69;226815,87
KNOKKE-HEIST - FH08;2764272;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan70;;;;;BUILDING template;Jozef Nellenslaan;70;;;73523,54;226806,64
KNOKKE-HEIST - FH08;2764274;10;0;0;10;MDU;;Y;NA;4;4;Jozef Nellenslaan71;;9 Units in CRAB en GM.;;;BUILDING template;Jozef Nellenslaan;71;;;73376,27;226767,111
KNOKKE-HEIST - FH08;2764277;5;0;0;5;MDU;;Y;NA;4;4;Jozef Nellenslaan74;;3 Units in CRAB en GM.;;;BUILDING template;Jozef Nellenslaan;74;;;73569,923;226828,003
KNOKKE-HEIST - FH08;2764278;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan78;;;;;BUILDING template;Jozef Nellenslaan;78;;;73597,39;226826,65
KNOKKE-HEIST - FH08;2764283;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan86;;;;;BUILDING template;Jozef Nellenslaan;86;;;73652,65;226844,09
KNOKKE-HEIST - FH08;2764285;16;0;0;16;MDU;;Y;NA;4;4;Jozef Nellenslaan89;;8 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Jozef Nellenslaan;89;;;73485,127;226841,62
KNOKKE-HEIST - FH08;2764290;4;0;0;4;MDU;;Y;NA;4;4;Jozef Nellenslaan97;;;;;BUILDING template;Jozef Nellenslaan;97;;;73601,015;226858,494
KNOKKE-HEIST - FH08;2764291;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan98;;;;;BUILDING template;Jozef Nellenslaan;98;;;73731,68;226899,8
KNOKKE-HEIST - FH08;2764292;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan100;;;;;BUILDING template;Jozef Nellenslaan;100;;;73744,392;226902,594
KNOKKE-HEIST - FH08;2764295;11;0;0;11;MDU;;Y;NA;4;4;Jozef Nellenslaan111;;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Jozef Nellenslaan;111;;;73720,918;226934,479
KNOKKE-HEIST - FH08;2764298;19;0;0;19;MDU;;Y;NA;4;4;Jozef Nellenslaan115;;;;;BUILDING template;Jozef Nellenslaan;115;;;73735,014;226937,161
KNOKKE-HEIST - FH08;2765843;8;0;0;8;MDU;;Y;NA;4;4;Rozenlaan6;;;;;BUILDING template;Rozenlaan;6;;;73536,365;226858,716
KNOKKE-HEIST - FH08;2765846;6;0;0;6;MDU;;Y;NA;4;4;Wilderozenpad4;;;;;BUILDING template;Wilderozenpad;4;;;73789,12;226507,59
KNOKKE-HEIST - FH08;2765851;1;0;0;1;SDU;;Y;NA;2;4;Wilderozenpad8;;;;;BUILDING template;Wilderozenpad;8;;;73818,39;226553,66
KNOKKE-HEIST - FH08;2766770;1;0;0;1;SDU;;Y;NA;2;4;Stijn Streuvelsplein2;;;;;BUILDING template;Stijn Streuvelsplein;2;;;73682,38;226467,95
KNOKKE-HEIST - FH08;2766771;1;0;0;1;SDU;;Y;NA;2;4;Stijn Streuvelsplein3;;;;;BUILDING template;Stijn Streuvelsplein;3;;;73665,557;226469,163
KNOKKE-HEIST - FH08;2766827;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan3;;;;;BUILDING template;Theresialaan;3;;;73525,23;226470,33
KNOKKE-HEIST - FH08;2766828;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan5;;;;;BUILDING template;Theresialaan;5;;;73540,18;226485,46
KNOKKE-HEIST - FH08;2766830;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan9;;;;;BUILDING template;Theresialaan;9;;;73566,66;226496,47
KNOKKE-HEIST - FH08;2766832;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan11;;;;;BUILDING template;Theresialaan;11;;;73580,13;226508,66
KNOKKE-HEIST - FH08;2766834;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan12;;;;;BUILDING template;Theresialaan;12;;;73638,318;226535,305
KNOKKE-HEIST - FH08;2766835;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan13;;;;;BUILDING template;Theresialaan;13;;;73592,302;226521,813
KNOKKE-HEIST - FH08;2766836;2;0;0;2;MDU;;Y;NA;4;4;Theresialaan14;;1 Unit in CRAB en GM.;;;BUILDING template;Theresialaan;14;;;73655,572;226549,083
KNOKKE-HEIST - FH08;2766837;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan15;;;;;BUILDING template;Theresialaan;15;;;73601,922;226536,448
KNOKKE-HEIST - FH08;2766839;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan17;;;;;BUILDING template;Theresialaan;17;;;73605,795;226540,194
KNOKKE-HEIST - FH08;2766840;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan19;;;;;BUILDING template;Theresialaan;19;;;73615,668;226550,575
KNOKKE-HEIST - FH08;2766841;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan21;;;;;BUILDING template;Theresialaan;21;;;73620,804;226554,982
KNOKKE-HEIST - FH08;2766843;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan23;;;;;BUILDING template;Theresialaan;23;;;73633,794;226569,702
KNOKKE-HEIST - FH08;2766844;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan25;;;;;BUILDING template;Theresialaan;25;;;73640,287;226574,94
KNOKKE-HEIST - FH08;2767493;1;0;0;1;SDU;;Y;NA;2;4;Waterloostraat6;;;;;BUILDING template;Waterloostraat;6;;;73878,398;226586,085
KNOKKE-HEIST - FH08;2767869;5;0;0;5;MDU;;Y;NA;4;4;Zeerobbenlaan3;;6 Units in CRAB en GM.;;;BUILDING template;Zeerobbenlaan;3;;;73645,426;226930,098
KNOKKE-HEIST - FH08;2767874;8;0;0;8;MDU;;Y;NA;4;4;Zeerobbenlaan13;;4 Units in CRAB, 4 bussen in GM.;;;BUILDING template;Zeerobbenlaan;13;;;73720,62;226875,602
KNOKKE-HEIST - FH08;294683;1;0;0;1;SDU;;Y;NA;2;4;Arcadelaan5;;;;;BUILDING template;Arcadelaan;5;;;73338,78;226350,07
KNOKKE-HEIST - FH08;294684;1;0;0;1;SDU;;Y;NA;2;4;Arcadelaan46;;;;;BUILDING template;Arcadelaan;46;;;73393,558;226337,161
