Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
SINT-NIKLAAS - FH02;3504323;2;1;0;3;MDU;D;Y;NA;3;4;;;Y;;BUILDING template;Mercatorstraat;9;;;134268,777;206725,623
SINT-NIKLAAS - FH02;56065;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;147;;;134741,874;206520,239
SINT-NIKLAAS - FH02;3484838;0;1;0;1;SDU;;Y;NA;3;4;;;Y;;BUILDING template;Ankerstraat;63;;;134410,979;206220,094
SINT-NIKLAAS - FH02;3517646;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Veldstraat;29;;;134607,744;206040,345
SINT-NIKLAAS - FH02;3500266;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Knaptandstraat;26;;;134235,327;205602,14
SINT-NIKLAAS - FH02;3486978;1;0;0;1;SDU;;Y;NA;2;7;;;Y;;BUILDING template;Brugsken;34;;;135003,198;205670,353
SINT-NIKLAAS - FH02;4449124;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Mercatorstraat;11;;;134283,887;206717,986
SINT-NIKLAAS - FH02;3504491;10;0;1;11;MDU;XA;N;HEIGHT;6;18;;;Y;;BUILDING template;Mercatorstraat;151;;Mercatorstraat 149-151;134750,387;206516,829
SINT-NIKLAAS - FH02;3484840;5;1;0;6;MDU;D;Y;NA;3;4;;;Y;1LU achteraan bereikbaar via poort (12m). Bij activatie van LU0102 dient de dropkabel via voorgesteld tracé van DTPF naar LU;BUILDING template;Ankerstraat;65;;Ankerstraat 65-67;134429,406;206224,311
SINT-NIKLAAS - FH02;3517649;1;0;0;1;SDU;;N;HEIGHT;2;5;;;Y;;BUILDING template;Veldstraat;31;;;134611,812;206041,794
SINT-NIKLAAS - FH02;3500269;1;0;0;1;SDU;;N;ORN;3;9;;;Y;;BUILDING template;Knaptandstraat;28;;;134240,828;205593,938
SINT-NIKLAAS - FH02;3486980;1;0;0;1;SDU;;Y;NA;3;7;;;Y;;BUILDING template;Brugsken;36;;;135007,296;205668,463
SINT-NIKLAAS - FH02;3504327;0;1;0;1;SDU;;N;IRREG;3;9;;;;;BUILDING template;Mercatorstraat;13;;;134291,682;206714,036
SINT-NIKLAAS - FH02;3484842;4;0;1;5;MDU;D;Y;NA;4;4;;;Y;;BUILDING template;Ankerstraat;69;;;134441,814;206228,888
SINT-NIKLAAS - FH02;3517654;1;0;0;1;SDU;;N;IRREG;2;6;;;Y;;BUILDING template;Veldstraat;33;;;134624,413;206045,26
SINT-NIKLAAS - FH02;3948699;2;0;0;2;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Knaptandstraat;30;;;134244,836;205586,055
SINT-NIKLAAS - FH02;1513567;8;0;0;8;MDU;D;Y;NA;4;4;;;Y;;BUILDING template;Brugsken;38;;;135013,526;205664,91
SINT-NIKLAAS - FH02;56088;5;2;0;7;MDU;D;N;IRREG;3;9;;;;KWADRANT D achter - de 3 LU’s achteraan zijn aansluitbaar via doorrit - zie cirkel facade foto 1. Te overbruggen afstand circa 42m;BUILDING template;Mercatorstraat;15;;;134303,132;206709,481
SINT-NIKLAAS - FH02;4447930;1;0;0;1;SDU;;N;IRREG;2;6;;;Y;;BUILDING template;Mercatorstraat;155;;;134763,945;206511,583
SINT-NIKLAAS - FH02;3484845;5;0;1;6;MDU;XC;Y;NA;5;4;;;Y;;BUILDING template;Ankerstraat;71;;;134448,682;206229,661
SINT-NIKLAAS - FH02;4261387;1;0;0;1;SDU;;N;IRREG;2;6;;;Y;;BUILDING template;Veldstraat;35;;;134628,936;206046,142
SINT-NIKLAAS - FH02;3500276;1;0;0;1;MDU;D;N;IRREG;2;6;;;Y;;BUILDING template;Knaptandstraat;32;;Knaptandstraat 32-34;134246,614;205578,439
SINT-NIKLAAS - FH02;3486982;1;0;0;1;SDU;;Y;NA;1;3;;;Y;;BUILDING template;Brugsken;42;;;135017,615;205662,479
SINT-NIKLAAS - FH02;56093;1;0;0;1;SDU;;N;IRREG;4;15;;;;;BUILDING template;Mercatorstraat;17;;;134314,069;206705,113
SINT-NIKLAAS - FH02;3504502;1;0;0;1;SDU;;N;IRREG;2;6;;;Y;;BUILDING template;Mercatorstraat;157;;;134767,838;206509,969
SINT-NIKLAAS - FH02;3484846;5;0;1;6;MDU;XC;Y;NA;5;4;;;Y;;BUILDING template;Ankerstraat;73;;;134455,308;206231,088
SINT-NIKLAAS - FH02;3948832;2;0;0;2;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Veldstraat;37;;;134632,518;206047,444
SINT-NIKLAAS - FH02;3500281;1;0;0;1;MDU;D;N;IRREG;2;6;;;Y;;BUILDING template;Knaptandstraat;34;;Knaptandstraat 32-34;134248,178;205575,314
SINT-NIKLAAS - FH02;3486983;1;0;0;1;SDU;;Y;NA;2;7;;;Y;;BUILDING template;Brugsken;44;;;135021,173;205660,311
SINT-NIKLAAS - FH02;1449708;12;0;1;13;MDU;XC;N;IRREG;5;15;;;;;BUILDING template;Mercatorstraat;21;;;134325,451;206699,584
SINT-NIKLAAS - FH02;3504503;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;159;;;134771,676;206508,148
SINT-NIKLAAS - FH02;3484847;1;1;0;2;MDU;D;Y;NA;2;9;;;Y;;BUILDING template;Ankerstraat;75;;Ankerstraat 75-77;134460,665;206233,154
SINT-NIKLAAS - FH02;3517655;1;0;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Veldstraat;39;;;134637,466;206048,185
SINT-NIKLAAS - FH02;3500286;1;0;0;1;SDU;;N;IRREG;2;6;;;Y;;BUILDING template;Knaptandstraat;36;;;134250,68;205570,782
SINT-NIKLAAS - FH02;4466402;0;0;0;0;SDU;;N;IRREG;3;9;;;N;;BUILDING template;Brugsken;46;;;135029,992;205677,675
SINT-NIKLAAS - FH02;4449107;1;0;0;1;SDU;;N;IRREG;5;15;;;;;BUILDING template;Mercatorstraat;23;;;134332,793;206696,72
SINT-NIKLAAS - FH02;4447935;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;161;;;134775,352;206506,532
SINT-NIKLAAS - FH02;3484851;2;1;0;3;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Ankerstraat;79;;Ankerstraat 79-81;134473,954;206239,866
SINT-NIKLAAS - FH02;3517657;5;0;0;5;MDU;D;Y;NA;3;9;;;;Y;BUILDING template;Veldstraat;41;;;134642,313;206050,604
SINT-NIKLAAS - FH02;3500289;1;0;0;1;SDU;;N;IRREG;2;6;;;Y;;BUILDING template;Knaptandstraat;38;;;134252,935;205566,542
SINT-NIKLAAS - FH02;3486988;0;1;0;1;SDU;;N;IRREG;4;9;;;Y;;BUILDING template;Brugsken;50;;;135037,95;205652,559
SINT-NIKLAAS - FH02;3504339;1;0;0;1;SDU;;N;IRREG;3;10;;;;;BUILDING template;Mercatorstraat;27;;;134342,367;206689,534
SINT-NIKLAAS - FH02;3504506;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;163;;;134779,024;206504,834
SINT-NIKLAAS - FH02;3484852;0;1;0;1;MDU;D;N;IRREG;3;9;;;Y;;BUILDING template;Ankerstraat;81;;Ankerstraat 79-81;134480,306;206242,752
SINT-NIKLAAS - FH02;3517660;1;0;0;1;SDU;;Y;NA;2;6;;;;;BUILDING template;Veldstraat;43;;;134654,82;206055,13
SINT-NIKLAAS - FH02;4260505;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Knaptandstraat;40;;;134254,787;205562,675
SINT-NIKLAAS - FH02;60743;2;0;0;2;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Brugsken;56;;Brugsken 56_Magnolialaan 2;135060,628;205637,712
SINT-NIKLAAS - FH02;3504340;0;1;0;1;MDU;D;Y;NA;5;4;;;Y;SDU, BU - SMOKE SHOP;BUILDING template;Mercatorstraat;29;;Mercatorstraat 29-31;134347,464;206688,959
SINT-NIKLAAS - FH02;4447937;1;0;1;2;MDU;D;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;165;;;134782,759;206503,535
SINT-NIKLAAS - FH02;3484853;0;0;0;0;SDU;;N;ORN;2;7;;;N;;BUILDING template;Ankerstraat;83;;;134548,741;206177,804
SINT-NIKLAAS - FH02;3517664;3;0;0;3;MDU;D;N;IRREG;3;9;;;;"Building project&amp;amp;amp;period; Eigenaar onbekend";BUILDING template;Veldstraat;45;;;134660,954;206056,695
SINT-NIKLAAS - FH02;4468665;0;1;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Knaptandstraat;42;;;134257,187;205559,544
SINT-NIKLAAS - FH02;60781;1;1;0;2;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Magnolialaan;2;;Brugsken 56_Magnolialaan 2;135069,424;205645,229
SINT-NIKLAAS - FH02;3504346;0;1;1;2;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Mercatorstraat;33;;;134357,349;206686,39
SINT-NIKLAAS - FH02;4058959;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;167;;;134787,008;206501,946
SINT-NIKLAAS - FH02;68432;0;1;0;1;SDU;;N;IRREG;4;15;;;Y;Sint-Lucia algemeen psychiatrisch ziekenhuis ca 300 bedden verdeeld over 7 gebouwen;BUILDING template;Ankerstraat;91;;;134765,486;206300,135
SINT-NIKLAAS - FH02;3517667;1;0;0;1;SDU;;N;ORN;2;6;;;;;BUILDING template;Veldstraat;47;;;134665,18;206057,672
SINT-NIKLAAS - FH02;3500291;1;0;0;1;SDU;;Y;NA;3;9;;;Y;BE;BUILDING template;Knaptandstraat;44;;;134258,978;205555,085
SINT-NIKLAAS - FH02;3504349;0;1;1;2;MDU;D;Y;NA;2;9;;;Y;;BUILDING template;Mercatorstraat;35;;;134365,208;206684,187
SINT-NIKLAAS - FH02;3504510;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;169;;;134790,443;206500,011
SINT-NIKLAAS - FH02;5411572;2;0;0;2;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Ankerstraat;49;B;;134365,177;206205,634
SINT-NIKLAAS - FH02;75549;1;0;0;1;SDU;;N;ORN;2;6;;;;Gebouw tussen ondergrondse aansluitingen;BUILDING template;Veldstraat;49;;;134669,105;206059,04
SINT-NIKLAAS - FH02;3500293;0;1;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Knaptandstraat;46;;;134262,224;205550,494
SINT-NIKLAAS - FH02;56087;0;1;0;1;SDU;;Y;NA;2;9;;;Y;;BUILDING template;Mercatorstraat;37;;;134370,58;206676,291
SINT-NIKLAAS - FH02;3504514;1;0;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Mercatorstraat;171;;;134794,291;206498,322
SINT-NIKLAAS - FH02;3504588;0;1;0;1;SDU;;N;IRREG;5;15;;;Y;BU+LU: eigenaar woont boven de zaak;BUILDING template;Houtbriel;15;;;134231,083;206153,847
SINT-NIKLAAS - FH02;75550;0;1;0;1;SDU;;N;IRREG;2;5;;;;;BUILDING template;Veldstraat;51;;;134673,271;206060,942
SINT-NIKLAAS - FH02;91076;1;0;0;1;SDU;;Y;NA;2;7;;;Y;;BUILDING template;Knaptandstraat;48;;;134265,385;205542,347
SINT-NIKLAAS - FH02;56083;0;1;0;1;SDU;;N;IRREG;3;12;;;Y;;BUILDING template;Prins Albertstraat;2;;;134232,865;206723,197
SINT-NIKLAAS - FH02;3504590;1;0;0;1;SDU;;N;IRREG;3;12;;;;;BUILDING template;Houtbriel;16;;;134234,532;206149,177
SINT-NIKLAAS - FH02;75548;1;0;0;1;SDU;;N;IRREG;2;5;;;;;BUILDING template;Veldstraat;53;;;134676,908;206063,285
SINT-NIKLAAS - FH02;91077;1;0;0;1;SDU;;N;IRREG;2;7;;;Y;;BUILDING template;Knaptandstraat;50;;;134268,431;205536,905
SINT-NIKLAAS - FH02;3484720;0;1;0;1;SDU;;Y;NA;3;4;;;Y;;BUILDING template;Prins Albertstraat;4;;;134240,77;206713,676
SINT-NIKLAAS - FH02;4447946;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;181;;;134812,983;206490,194
SINT-NIKLAAS - FH02;76231;0;0;0;0;SDU;;N;IRREG;5;15;;;N;;BUILDING template;Houtbriel;17;;;134237,192;206143,596
SINT-NIKLAAS - FH02;75553;1;0;0;1;SDU;;N;IRREG;2;0;;;;;BUILDING template;Veldstraat;55;;;134687,519;206065,374
SINT-NIKLAAS - FH02;4153860;1;0;0;1;SDU;;Y;NA;2;7;;;Y;;BUILDING template;Knaptandstraat;52;;;134271,017;205532,007
SINT-NIKLAAS - FH02;3484725;1;0;0;1;SDU;;N;IRREG;4;12;;;Y;;BUILDING template;Prins Albertstraat;8;;;134248,862;206700,548
SINT-NIKLAAS - FH02;63262;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;183;;;134816,661;206488,42
SINT-NIKLAAS - FH02;76250;7;0;1;8;MDU;XC;N;IRREG;4;15;;;Y;;BUILDING template;Kalkstraat;4;;;134248,046;206137,484
SINT-NIKLAAS - FH02;5401757;1;0;0;1;SDU;;N;IRREG;2;0;;;;;BUILDING template;Veldstraat;57;;;134695,975;206067,734
SINT-NIKLAAS - FH02;3500299;0;1;0;1;SDU;;Y;NA;2;7;;;Y;;BUILDING template;Knaptandstraat;54;;;134273,782;205525,946
SINT-NIKLAAS - FH02;3484727;0;1;0;1;SDU;;N;IRREG;3;12;;;Y;;BUILDING template;Prins Albertstraat;10;;;134251,764;206695,04
SINT-NIKLAAS - FH02;4234722;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;185;;;134820,438;206486,883
SINT-NIKLAAS - FH02;3497443;0;1;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Kalkstraat;6;;;134252,139;206133,053
SINT-NIKLAAS - FH02;75554;1;0;0;1;MDU;C;N;IRREG;2;0;;;;;BUILDING template;Veldstraat;71;;Veldstraat 71-73-75;134710,552;206072,239
SINT-NIKLAAS - FH02;3500301;1;0;0;1;SDU;;Y;NA;2;7;;;Y;;BUILDING template;Knaptandstraat;56;;;134276,852;205518,044
SINT-NIKLAAS - FH02;3484723;1;1;0;2;MDU;D;Y;NA;3;4;;;;Het gebouw is 2 jaar geleden opgekocht naar verbouwing toe. Tot op heden is hier niet mee gestart. Huidige samenstalling is 1 BU + 1 LU;BUILDING template;Prins Albertstraat;6;;;134245,236;206707,008
SINT-NIKLAAS - FH02;3484729;1;0;0;1;SDU;;Y;NA;3;4;;;Y;;BUILDING template;Prins Albertstraat;12;;;134256,025;206687,302
SINT-NIKLAAS - FH02;63263;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;187;;;134824,303;206484,985
SINT-NIKLAAS - FH02;76251;2;0;0;2;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Kalkstraat;8;;;134263,11;206130,448
SINT-NIKLAAS - FH02;75555;1;0;0;1;MDU;C;N;IRREG;2;0;;;;;BUILDING template;Veldstraat;73;;Veldstraat 71-73-75;134716,497;206074,036
SINT-NIKLAAS - FH02;3500305;1;0;0;1;SDU;;Y;NA;2;7;;;Y;;BUILDING template;Knaptandstraat;58;;;134279,609;205513,77
SINT-NIKLAAS - FH02;56082;0;1;0;1;SDU;;Y;NA;3;4;;;Y;;BUILDING template;Prins Albertstraat;14;;;134258,695;206683,283
SINT-NIKLAAS - FH02;3504532;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;189;;;134830,813;206482,093
SINT-NIKLAAS - FH02;3497453;0;1;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Kalkstraat;12;;;134269,842;206127,138
SINT-NIKLAAS - FH02;3517692;1;0;0;1;MDU;C;N;IRREG;2;0;;;;;BUILDING template;Veldstraat;75;;Veldstraat 71-73-75;134722,03;206075,797
SINT-NIKLAAS - FH02;4468682;0;1;0;1;SDU;;N;HEIGHT;1;3;;;Y;;BUILDING template;Knaptandstraat;60;;;134279,567;205508,993
SINT-NIKLAAS - FH02;56081;1;0;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Prins Albertstraat;16;;;134261,89;206677,678
SINT-NIKLAAS - FH02;4447787;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;191;;;134837,586;206479,322
SINT-NIKLAAS - FH02;3497460;0;1;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Kalkstraat;14;;;134274,729;206123,799
SINT-NIKLAAS - FH02;3517697;1;0;0;1;SDU;;Y;NA;2;6;;;;;BUILDING template;Veldstraat;77;;;134728,538;206077,144
SINT-NIKLAAS - FH02;3500310;1;0;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Knaptandstraat;70;;;134289,945;205497,335
SINT-NIKLAAS - FH02;3484736;1;0;0;1;SDU;;Y;NA;4;4;;;Y;;BUILDING template;Prins Albertstraat;18;;;134264,221;206673,458
SINT-NIKLAAS - FH02;3504538;1;0;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Mercatorstraat;193;;;134841,047;206477,382
SINT-NIKLAAS - FH02;3497462;1;0;0;1;SDU;;Y;NA;3;4;;;Y;BE;BUILDING template;Kalkstraat;18;;;134281,87;206120,515
SINT-NIKLAAS - FH02;3517701;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Veldstraat;79;;;134732,861;206078,092
SINT-NIKLAAS - FH02;3500313;1;0;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Knaptandstraat;72;;;134292,374;205492,756
SINT-NIKLAAS - FH02;6456861;0;1;0;1;SDU;;Y;NA;3;4;;;;_;BUILDING template;Ankerstraat;25;A;;134297,053;206182,486
SINT-NIKLAAS - FH02;3484737;0;1;0;1;SDU;;N;MON;3;12;;;Y;MON;BUILDING template;Prins Albertstraat;20;;;134266,954;206668,658
SINT-NIKLAAS - FH02;3504542;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;195;;;134844,835;206475,701
SINT-NIKLAAS - FH02;4460287;1;0;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Kalkstraat;20;;;134287,997;206118,346
SINT-NIKLAAS - FH02;3517704;1;0;0;1;SDU;;Y;NA;2;5;;;;;BUILDING template;Veldstraat;81;;;134737,547;206079,546
SINT-NIKLAAS - FH02;4157932;0;1;0;1;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Knaptandstraat;74;;Knaptandstraat 74-76;134295,79;205487,025
SINT-NIKLAAS - FH02;3484738;0;1;0;1;SDU;;Y;NA;3;4;;;Y;BE;BUILDING template;Prins Albertstraat;22;;;134271,108;206662,086
SINT-NIKLAAS - FH02;3504544;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;197;;;134848,586;206473,908
SINT-NIKLAAS - FH02;4460288;0;1;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Kalkstraat;22;;;134291,68;206117,803
SINT-NIKLAAS - FH02;4455426;1;0;0;1;SDU;;Y;NA;2;5;;;;;BUILDING template;Veldstraat;83;;;134742,28;206080,62
SINT-NIKLAAS - FH02;3500325;1;0;0;1;SDU;;Y;NA;2;7;;;Y;;BUILDING template;Knaptandstraat;80;;;134302,548;205478,084
SINT-NIKLAAS - FH02;3484740;1;0;0;1;SDU;;Y;NA;3;4;;;Y;;BUILDING template;Prins Albertstraat;24;;;134274,626;206654,866
SINT-NIKLAAS - FH02;4447790;1;0;0;1;SDU;;N;IRREG;2;6;;;Y;;BUILDING template;Mercatorstraat;199;;;134852,628;206472,04
SINT-NIKLAAS - FH02;4460290;1;0;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Kalkstraat;24;;;134296,792;206115,5
SINT-NIKLAAS - FH02;3517709;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Veldstraat;85;;;134746,361;206081,882
SINT-NIKLAAS - FH02;3500328;1;0;0;1;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Knaptandstraat;82;;Knaptandstraat 82-84;134304,917;205471,71
SINT-NIKLAAS - FH02;NB-910029A63642;1;0;0;1;MDU;XC;Y;NA;2;4;;;Y;;BUILDING template;Stationsplein;29;A;Mercatorstraat 2-4_Stationsplein 29A-29B-29C-30A-30B-30C;134302;206786
SINT-NIKLAAS - FH02;4449177;1;0;0;1;SDU;;Y;NA;4;4;;;Y;;BUILDING template;Prins Albertstraat;26;;;134276,934;206649,813
SINT-NIKLAAS - FH02;3504549;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;201;;;134856,57;206470,2
SINT-NIKLAAS - FH02;3497483;0;1;0;1;SDU;;Y;NA;4;4;;;Y;;BUILDING template;Kalkstraat;28;;;134329,58;206094,404
SINT-NIKLAAS - FH02;4455427;0;0;1;1;MDU;D;Y;NA;2;6;;;;Secundair adres nr 87;BUILDING template;Veldstraat;89;;Veldstraat 87-89;134755,562;206085,064
SINT-NIKLAAS - FH02;3500331;1;0;0;1;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Knaptandstraat;84;;Knaptandstraat 82-84;134306,702;205468,89
SINT-NIKLAAS - FH02;3497477;0;1;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Kalkstraat;26;;;134303,868;206107,402
SINT-NIKLAAS - FH02;3484743;1;0;0;1;SDU;;Y;NA;4;4;;;Y;;BUILDING template;Prins Albertstraat;28;;;134279,318;206645,545
SINT-NIKLAAS - FH02;3504553;1;0;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Mercatorstraat;203;;;134860,394;206468,513
SINT-NIKLAAS - FH02;4460294;0;1;0;1;SDU;;N;IRREG;4;16;;;Y;;BUILDING template;Kalkstraat;32;;;134348,115;206083,401
SINT-NIKLAAS - FH02;3925998;3;0;0;3;MDU;D;Y;NA;4;9;;;;;BUILDING template;Veldstraat;91;;;134759,251;206086,759
SINT-NIKLAAS - FH02;4468716;1;0;0;1;SDU;;N;IRREG;2;7;;;Y;;BUILDING template;Knaptandstraat;86;;;134309,395;205466,1
SINT-NIKLAAS - FH02;96954;1;0;0;1;SDU;;N;IRREG;3;6;;;;_;BUILDING template;Kokkelbeekstraat;2;;;134141,016;205868,297
SINT-NIKLAAS - FH02;56075;1;0;0;1;SDU;;Y;NA;3;4;;;Y;;BUILDING template;Prins Albertstraat;30;;;134283,976;206642,956
SINT-NIKLAAS - FH02;3504554;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;205;;;134864,225;206466,855
SINT-NIKLAAS - FH02;3497490;0;1;0;1;SDU;;N;IRREG;2;8;;;Y;;BUILDING template;Kalkstraat;34;;;134357,231;206080,731
SINT-NIKLAAS - FH02;3517723;1;0;0;1;SDU;;Y;NA;2;5;;;;;BUILDING template;Veldstraat;93;;;134765,071;206087,35
SINT-NIKLAAS - FH02;9483;1;0;0;1;SDU;;Y;NA;2;7;;;Y;;BUILDING template;Knaptandstraat;88;;;134312,449;205460,118
SINT-NIKLAAS - FH02;3484822;3;1;0;4;MDU;D;Y;NA;4;4;;;;;BUILDING template;Ankerstraat;44;;Ankerstraat 42-44;134375,303;206228,882
SINT-NIKLAAS - FH02;4223737;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;207;;;134868,065;206465,186
SINT-NIKLAAS - FH02;4460295;0;1;0;1;SDU;;N;IRREG;4;16;;;Y;;BUILDING template;Kalkstraat;36;;;134362,746;206077,45
SINT-NIKLAAS - FH02;3517725;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Veldstraat;95;;;134769,059;206088,612
SINT-NIKLAAS - FH02;91073;1;0;0;1;MDU;D;Y;NA;2;7;;;Y;;BUILDING template;Knaptandstraat;90;;Knaptandstraat 90_Moerlandstraat 79;134313,671;205456,338
SINT-NIKLAAS - FH02;4444935;0;1;0;1;SDU;;Y;NA;4;4;;;;;BUILDING template;Ankerstraat;46;;;134383,257;206231,371
SINT-NIKLAAS - FH02;56074;5;0;0;5;MDU;C;Y;NA;3;9;;;Y;;BUILDING template;Prins Albertstraat;32;;;134284,867;206636,084
SINT-NIKLAAS - FH02;4447795;1;0;0;1;SDU;;Y;NA;2;8;;;Y;;BUILDING template;Mercatorstraat;209;;;134872,122;206463,503
SINT-NIKLAAS - FH02;3948682;0;1;0;1;MDU;C;N;IRREG;4;16;;;Y;Scholengroep Berkenboom: hoofdadres Kalkstraat 26;BUILDING template;Kalkstraat;40;;Kalkstraat 40-42;134372,481;206075,389
SINT-NIKLAAS - FH02;4455431;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Veldstraat;97;;;134772,65;206089,968
SINT-NIKLAAS - FH02;6453187;0;0;0;0;SDU;;N;IRREG;4;14;;;N;;BUILDING template;Stationsplein;30;D;;134299,324;206763,341
SINT-NIKLAAS - FH02;75456;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Lamstraat;8;;;134927,16;206164,422
SINT-NIKLAAS - FH02;3484747;1;0;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Prins Albertstraat;34;;;134288,87;206630,08
SINT-NIKLAAS - FH02;4447798;1;0;0;1;SDU;;Y;NA;2;8;;;Y;;BUILDING template;Mercatorstraat;211;;;134876,442;206461,723
SINT-NIKLAAS - FH02;76247;0;1;0;1;MDU;C;N;GLASS;4;16;;;Y;;BUILDING template;Kalkstraat;42;;Kalkstraat 40-42;134379,09;206069,261
SINT-NIKLAAS - FH02;3517727;1;0;0;1;SDU;;N;IRREG;2;6;;;;;BUILDING template;Veldstraat;99;;;134776,646;206091,457
SINT-NIKLAAS - FH02;3484749;1;0;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Prins Albertstraat;36;;;134292,01;206625,447
SINT-NIKLAAS - FH02;3504559;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;213;;;134881,416;206459,662
SINT-NIKLAAS - FH02;75562;0;1;0;1;SDU;;N;IRREG;4;12;;;Y;BE;BUILDING template;Kalkstraat;46;;;134492,099;206119,296
SINT-NIKLAAS - FH02;3517732;1;0;0;1;SDU;;Y;NA;2;5;;;;;BUILDING template;Veldstraat;101;;;134781,385;206092,572
SINT-NIKLAAS - FH02;91057;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Moerlandstraat;19;;;134469,863;205527,637
SINT-NIKLAAS - FH02;6453188;0;1;0;1;MDU;XC;N;IRREG;5;14;;;;;BUILDING template;Stationsplein;30;C;Mercatorstraat 2-4_Stationsplein 29A-29B-29C-30A-30B-30C;134282,177;206774,474
SINT-NIKLAAS - FH02;3948535;0;0;0;0;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Prins Albertstraat;38;;;134294,126;206621,487
SINT-NIKLAAS - FH02;4447801;1;0;0;1;SDU;;Y;NA;2;6;;;Y;;BUILDING template;Mercatorstraat;215;;;134886,037;206457,566
SINT-NIKLAAS - FH02;3497507;0;1;0;1;SDU;;N;IRREG;4;12;;;Y;Woonzorgcentrum 118 bedden;BUILDING template;Kalkstraat;48;;;134421,674;206036,825
