Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
EVERE - FH04;830408;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;5;;;152593,927;174629,09
EVERE - FH04;NB-11405300620;1;0;0;1;SDU;;Y;NA;2;4;;;Y;;BUILDING template;Stroobantsstraat - Rue Stroobants;53;;;151892;174371
EVERE - FH04;1620673;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;949;;;152233,008;173716,005
EVERE - FH04;1621536;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Walkiersstraat - Rue Walkiers;12;;;151580,032;174188,442
EVERE - FH04;1622499;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;H. Van Hammestraat - Rue H. Van Hamme;88;;;152009,128;173999,749
EVERE - FH04;1623140;6;0;0;6;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Stuckensstraat - Rue Edouard Stuckens;45;;;151861,508;173950,982
EVERE - FH04;1623544;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Jaak Ballingsstraat - Rue Jacques Ballings;9;;;152058,039;173738,737
EVERE - FH04;3916129;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;P. Van Obberghenstraat - Rue P. Van Obberghen;15;;;151962,877;173887,869
EVERE - FH04;827983;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;843;;;151935,846;173527,487
EVERE - FH04;830409;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Houtweg - Chemin Du Bois;24;;;152732,181;174535,112
EVERE - FH04;NB-11406000621;1;0;0;1;SDU;;Y;NA;2;4;;;Y;;BUILDING template;Stroobantsstraat - Rue Stroobants;60;;;152200;174347
EVERE - FH04;1620674;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;951;;;152237,796;173718,233
EVERE - FH04;1621537;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Walkiersstraat - Rue Walkiers;16;;;151573,99;174197,583
EVERE - FH04;1622500;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;H. Van Hammestraat - Rue H. Van Hamme;89;;;151921,546;174015,449
EVERE - FH04;1623141;5;0;0;5;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Stuckensstraat - Rue Edouard Stuckens;46;;;151834,47;173925,178
EVERE - FH04;1623545;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Jaak Ballingsstraat - Rue Jacques Ballings;11;;;152063,689;173741,864
EVERE - FH04;3916130;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;P. Van Obberghenstraat - Rue P. Van Obberghen;75;;;152058,424;173684,066
EVERE - FH04;827984;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;859;;;151976,196;173545,512
EVERE - FH04;830411;3;1;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Houtweg - Chemin Du Bois;38;;;152701,279;174593,703
EVERE - FH04;NB-11406200622;1;0;0;1;SDU;;Y;NA;2;4;;;Y;;BUILDING template;Stroobantsstraat - Rue Stroobants;62;;;152187;174329
EVERE - FH04;1620675;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;953;;;152242,129;173721,057
EVERE - FH04;1621538;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Walkiersstraat - Rue Walkiers;18;;;151571,982;174202,982
EVERE - FH04;1622501;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;H. Van Hammestraat - Rue H. Van Hamme;90;;;152014,38;173997,268
EVERE - FH04;1623142;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Stuckensstraat - Rue Edouard Stuckens;48;;;151840,879;173921,317
EVERE - FH04;1623546;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Jaak Ballingsstraat - Rue Jacques Ballings;12;;;152077,063;173719,806
EVERE - FH04;3916139;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Sint-Vincentiusstraat - Rue Saint-Vincent;68;;;152569,21;174338,638
EVERE - FH04;827985;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;863;;;152000,745;173556,43
EVERE - FH04;830582;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Laurent Vandenhovenstraat - Rue Laurent Vandenhoven;61;;;152623,361;174723,127
EVERE - FH04;NB-11407500623;1;0;0;1;SDU;;Y;NA;2;4;;;Y;;BUILDING template;Stroobantsstraat - Rue Stroobants;75;;;152224;174447
EVERE - FH04;1620676;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;955;;;152245,122;173725,966
EVERE - FH04;1621539;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Walkiersstraat - Rue Walkiers;20;;;151569,2;174207,636
EVERE - FH04;1622502;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;H. Van Hammestraat - Rue H. Van Hamme;91;;;151927,125;174016,305
EVERE - FH04;1623143;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Stuckensstraat - Rue Edouard Stuckens;50;;;151845,974;173922,45
EVERE - FH04;1623547;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Jaak Ballingsstraat - Rue Jacques Ballings;13;;;152070,009;173742,646
EVERE - FH04;3916142;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;L. Van Boeckelstraat - Rue L. Van Boeckel;38;;;152273,998;173947,873
EVERE - FH04;827987;13;0;0;13;MDU;;Y;NA;4;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;829;;;151892,14;173503,609
EVERE - FH04;830583;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Laurent Vandenhovenstraat - Rue Laurent Vandenhoven;58;;;152583,235;174653,422
EVERE - FH04;NB-11402200624;1;0;0;1;SDU;;Y;NA;2;4;;;Y;;BUILDING template;Van Waeyenberghstraat - Rue Van Waeyenbergh;22;;;152433;174439
EVERE - FH04;1620681;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;967;;;152275,045;173752,528
EVERE - FH04;1621540;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Walkiersstraat - Rue Walkiers;22;;;151566,668;174212,489
EVERE - FH04;1622503;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;H. Van Hammestraat - Rue H. Van Hamme;92;;;152019,657;173996,909
EVERE - FH04;1623144;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Edward Stuckensstraat - Rue Edouard Stuckens;51;;;151879,903;173949,734
EVERE - FH04;1623548;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Jaak Ballingsstraat - Rue Jacques Ballings;14;;;152083,162;173721,226
EVERE - FH04;3916153;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;42;;;152655,185;174510,256
EVERE - FH04;827988;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Windmolenstraat - Rue du Moulin A  Vent;26;;;151874,461;173623,872
EVERE - FH04;830584;5;2;0;7;MDU;;Y;NA;4;4;;;;;BUILDING template;Laurent Vandenhovenstraat - Rue Laurent Vandenhoven;68;;;152600,734;174659,489
EVERE - FH04;NB-11402A00625;1;0;0;1;SDU;;Y;NA;2;4;;;Y;;BUILDING template;Vliegpleinstraat -Rue Plaine d Aviation;2;A;;152364;174023
EVERE - FH04;1620683;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;971;;;152291,756;173758,872
EVERE - FH04;1621541;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Walkiersstraat - Rue Walkiers;26;;;151560,674;174221,685
EVERE - FH04;1622504;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;H. Van Hammestraat - Rue H. Van Hamme;98;;;152034,745;173999,429
EVERE - FH04;1623145;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Edward Stuckensstraat - Rue Edouard Stuckens;52;;;151851,69;173924,366
EVERE - FH04;1623549;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Jaak Ballingsstraat - Rue Jacques Ballings;15;;;152075,485;173744,22
EVERE - FH04;3916156;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Edward Dekosterstraat - Rue Edouard Dekoster;105;;;152487,765;174420,152
EVERE - FH04;827990;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Windmolenstraat - Rue du Moulin A  Vent;42;;;151916,347;173653,099
EVERE - FH04;830586;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Laurent Vandenhovenstraat - Rue Laurent Vandenhoven;48;;;152561,09;174631,791
EVERE - FH04;NB-1140500626;1;0;0;1;SDU;;Y;NA;2;4;;;Y;;BUILDING template;Vliegpleinstraat -Rue Plaine d Aviation;5;;;152362;174044
EVERE - FH04;1620684;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;973;;;152285,271;173786,078
EVERE - FH04;1621542;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Walkiersstraat - Rue Walkiers;28;;;151565,211;174230,847
EVERE - FH04;1622505;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;H. Van Hammestraat - Rue H. Van Hamme;100;;;152039,946;173999,664
EVERE - FH04;1623146;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Edward Stuckensstraat - Rue Edouard Stuckens;54;;;151858,203;173924,631
EVERE - FH04;1623550;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Jaak Ballingsstraat - Rue Jacques Ballings;16;;;152101,693;173723,918
EVERE - FH04;3916157;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Edward Dekosterstraat - Rue Edouard Dekoster;122;;;152507,48;174381,464
EVERE - FH04;827991;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Windmolenstraat - Rue du Moulin A  Vent;46;;;151935,418;173663,75
EVERE - FH04;831361;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;P. Mattheussensstraat - Rue Pierre Mattheussens;33;;;151831,691;173791,406
EVERE - FH04;NB-1140900627;1;0;0;1;SDU;;Y;NA;2;4;;;Y;;BUILDING template;Vliegpleinstraat -Rue Plaine d Aviation;9;;;152371;174043
EVERE - FH04;1620686;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;975;;;152300,759;173773,948
EVERE - FH04;1621543;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Walkiersstraat - Rue Walkiers;34;;;151525,869;174273,149
EVERE - FH04;1622506;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;H. Van Hammestraat - Rue H. Van Hamme;104;;;152049,861;174001,667
EVERE - FH04;1623147;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Stuckensstraat - Rue Edouard Stuckens;55;;;151890,684;173949,214
EVERE - FH04;1623551;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Jaak Ballingsstraat - Rue Jacques Ballings;18;;;152095,384;173722,938
EVERE - FH04;3918855;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Edward Dekosterstraat - Rue Edouard Dekoster;180;;;152591,203;174569,201
EVERE - FH04;827993;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Windmolenstraat - Rue du Moulin A  Vent;52;;;151955,566;173675,464
EVERE - FH04;831362;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;P. Mattheussensstraat - Rue Pierre Mattheussens;33;B;;151857,601;173804,624
EVERE - FH04;NB-11401300628;1;0;0;1;SDU;;Y;NA;2;4;;;Y;;BUILDING template;Vliegpleinstraat -Rue Plaine d Aviation;13;;;152401;174042
EVERE - FH04;1620690;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;983;;;152320,933;173772,593
EVERE - FH04;1621544;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Walkiersstraat - Rue Walkiers;36;;;151521,415;174276,092
EVERE - FH04;1622507;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;H. Van Hammestraat - Rue H. Van Hamme;106;;;152054,943;174001,688
EVERE - FH04;1623148;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Edward Stuckensstraat - Rue Edouard Stuckens;56;;;151864,191;173922,728
EVERE - FH04;1623552;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Jaak Ballingsstraat - Rue Jacques Ballings;19;;;152087,283;173746,416
EVERE - FH04;3955668;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Frans Pepermansstraat - Rue Frans Pepermans;28;;;152158,598;173911,293
EVERE - FH04;827995;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Windmolenstraat - Rue du Moulin A  Vent;66;;;151999,495;173701,173
EVERE - FH04;831363;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;P. Mattheussensstraat - Rue Pierre Mattheussens;69;;;151943,11;173846,649
EVERE - FH04;NB-11401700629;1;0;0;1;SDU;;Y;NA;2;4;;;Y;;BUILDING template;Vliegpleinstraat -Rue Plaine d Aviation;17;;;152424;174039
EVERE - FH04;1620692;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;985;;;152324,292;173775,822
EVERE - FH04;1621545;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Walkiersstraat - Rue Walkiers;38;;;151523,77;174285,319
EVERE - FH04;1622508;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;H. Van Hammestraat - Rue H. Van Hamme;107;;;151979,368;174019,734
EVERE - FH04;1623149;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Edward Stuckensstraat - Rue Edouard Stuckens;58;;;151870,191;173923,437
EVERE - FH04;1623554;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Jaak Ballingsstraat - Rue Jacques Ballings;21;;;152093,193;173747,587
EVERE - FH04;3957334;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Dekosterstraat - Rue Edouard Dekoster;167;;;152578,384;174591,281
EVERE - FH04;827996;17;0;0;17;MDU;;Y;NA;4;4;;;;;BUILDING template;Lindestraat - Rue du Tilleul;191;;;151852,877;173596,925
EVERE - FH04;831364;6;0;0;6;MDU;;Y;NA;4;4;;;;;BUILDING template;W. Van Perckstraat - Rue Willebrord Van Perck;38;;;151838,291;173796,586
EVERE - FH04;NB-11402000630;1;0;0;1;SDU;;Y;NA;2;4;;;Y;;BUILDING template;Vliegpleinstraat -Rue Plaine d Aviation;20;;;152422;174011
EVERE - FH04;1620693;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;987;;;152325,33;173786,727
EVERE - FH04;1621546;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Walkiersstraat - Rue Walkiers;40;;;151521,616;174291,626
EVERE - FH04;1622509;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;H. Van Hammestraat - Rue H. Van Hamme;108;;;152060,061;174001,664
EVERE - FH04;1623150;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Stuckensstraat - Rue Edouard Stuckens;60;;;151875,988;173921,074
EVERE - FH04;1623555;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Jaak Ballingsstraat - Rue Jacques Ballings;22;;;152106,719;173727,473
EVERE - FH04;3996762;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Frans Pepermansstraat - Rue Frans Pepermans;20;;;152148,315;173928,549
EVERE - FH04;827997;3;2;0;5;MDU;;Y;NA;4;4;;;;;BUILDING template;Lindestraat - Rue du Tilleul;205;;;151821,261;173563,861
EVERE - FH04;831365;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;W. Van Perckstraat - Rue Willebrord Van Perck;39;;;151855,615;173815,007
EVERE - FH04;NB-11402400631;1;0;0;1;SDU;;Y;NA;2;4;;;Y;;BUILDING template;Vliegpleinstraat -Rue Plaine d Aviation;24;;;152435;174009
EVERE - FH04;1620695;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;989;;;152324,285;173817,712
EVERE - FH04;1621547;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Walkiersstraat - Rue Walkiers;42;;;151521,692;174296,279
EVERE - FH04;1622510;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;H. Van Hammestraat - Rue H. Van Hamme;109;;;151983,07;174020,744
EVERE - FH04;1623151;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Stuckensstraat - Rue Edouard Stuckens;61;;;151907,246;173948,562
EVERE - FH04;1623556;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Jaak Ballingsstraat - Rue Jacques Ballings;23;;;152096,921;173757,17
EVERE - FH04;4001229;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;W. Van Perckstraat - Rue Willebrord Van Perck;110;;;151950,552;173584,903
EVERE - FH04;827998;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Lindestraat - Rue du Tilleul;209;;;151826,848;173556,309
EVERE - FH04;831366;5;0;0;5;MDU;;Y;NA;4;4;;;;;BUILDING template;W. Van Perckstraat - Rue Willebrord Van Perck;2;;;151785,911;173923,368
EVERE - FH04;NB-11404100632;1;0;0;1;SDU;;Y;NA;2;4;;;Y;;BUILDING template;Vliegpleinstraat -Rue Plaine d Aviation;41;;;152510;174029
EVERE - FH04;1620696;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;991;;;152340,134;173784,207
EVERE - FH04;1621843;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Windmolenstraat - Rue du Moulin A  Vent;28;;;151879,405;173626,785
EVERE - FH04;1622511;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;H. Van Hammestraat - Rue H. Van Hamme;111;;;151988,963;174020,421
EVERE - FH04;1623152;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Stuckensstraat - Rue Edouard Stuckens;62;;;151881,917;173921,888
EVERE - FH04;1623557;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Jaak Ballingsstraat - Rue Jacques Ballings;24;;;152112,674;173728,166
EVERE - FH04;4002390;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Laurent Vandenhovenstraat - Rue Laurent Vandenhoven;36;;;152535,396;174598,598
EVERE - FH04;827999;6;0;0;6;MDU;;Y;NA;4;4;;;;;BUILDING template;Lindestraat - Rue du Tilleul;211;;;151826,383;173547,674
EVERE - FH04;831367;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;W. Van Perckstraat - Rue Willebrord Van Perck;32;;;151796,745;173805,552
EVERE - FH04;NB-11404500633;1;0;0;1;SDU;;Y;NA;2;4;;;Y;;BUILDING template;Vliegpleinstraat -Rue Plaine d Aviation;45;;;152526;174028
EVERE - FH04;1620698;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;993;;;152346,161;173788,777
EVERE - FH04;1621844;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Windmolenstraat - Rue du Moulin A  Vent;30;;;151883,92;173630,554
EVERE - FH04;1622512;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;H. Van Hammestraat - Rue H. Van Hamme;113;;;151993,108;174022,51
EVERE - FH04;1623153;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Edward Stuckensstraat - Rue Edouard Stuckens;64;;;151887,82;173922,736
EVERE - FH04;1623558;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Jaak Ballingsstraat - Rue Jacques Ballings;25;;;152104,761;173750,77
EVERE - FH04;4005648;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;H. Van Neromstraat - Rue H. Van Nerom;14;;;152127,316;173902,828
EVERE - FH04;828000;5;0;0;5;MDU;;Y;NA;4;4;;;;;BUILDING template;Lindestraat - Rue du Tilleul;219;;;151835,553;173523,099
EVERE - FH04;831369;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;P. Van Obberghenstraat - Rue P. Van Obberghen;2;;;151907,361;173925,134
EVERE - FH04;NB-11406100634;1;0;0;1;SDU;;Y;NA;2;4;;;Y;;BUILDING template;Vliegpleinstraat -Rue Plaine d Aviation;61;;;152578;174024
EVERE - FH04;1620700;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;995;;;152353,846;173788,663
EVERE - FH04;1621845;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;Windmolenstraat - Rue du Moulin A  Vent;32;;;151889,704;173632,49
EVERE - FH04;1622514;3;0;0;3;MDU;;Y;NA;4;4;;;;;BUILDING template;H. Van Hammestraat - Rue H. Van Hamme;117;;;152005,296;174021,599
EVERE - FH04;1623154;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Edward Stuckensstraat - Rue Edouard Stuckens;65;;;151920,647;173948,824
EVERE - FH04;1623559;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Jaak Ballingsstraat - Rue Jacques Ballings;26;;;152119,116;173729,317
EVERE - FH04;4005747;2;0;0;2;MDU;;Y;NA;4;4;;;;;BUILDING template;Parijsstraat - Rue de Paris;28;;;152234,258;174117,214
EVERE - FH04;828001;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Lindestraat - Rue du Tilleul;225;;;151844,421;173504,392
EVERE - FH04;831370;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;P. Van Obberghenstraat - Rue P. Van Obberghen;8;;;151909,045;173903,552
EVERE - FH04;NB-11406400635;1;0;0;1;SDU;;Y;NA;2;4;;;Y;;BUILDING template;Vliegpleinstraat -Rue Plaine d Aviation;64;;;152600;173999
EVERE - FH04;1620701;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Haachtsesteenweg - Chaussee de Haecht;997;;;152359,195;173791,758
EVERE - FH04;1621846;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Windmolenstraat - Rue du Moulin A  Vent;33;;;151888,126;173659,57
EVERE - FH04;1622515;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;H. Van Hammestraat - Rue H. Van Hamme;119;;;152008,592;174024,795
EVERE - FH04;1623155;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Edward Stuckensstraat - Rue Edouard Stuckens;66;;;151893,513;173923,276
EVERE - FH04;1623560;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Jaak Ballingsstraat - Rue Jacques Ballings;27;;;152110,757;173752,275
EVERE - FH04;4007698;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Laurent Vandenhovenstraat - Rue Laurent Vandenhoven;49;;;152583,929;174688,989
EVERE - FH04;828002;4;0;0;4;MDU;;Y;NA;4;4;;;;;BUILDING template;Lindestraat - Rue du Tilleul;227;;;151845,089;173496,611
EVERE - FH04;831371;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Edward Stuckensstraat - Rue Edouard Stuckens;2;;;151705,58;173928,785
EVERE - FH04;NB-11406600636;1;0;0;1;SDU;;Y;NA;2;4;;;Y;;BUILDING template;Vliegpleinstraat -Rue Plaine d Aviation;66;;;152606;173998
