Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
ANTWERPEN-WEST - FH09;55492;0;3;0;3;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB en GM.;Y;;BUILDING template;Sint-Jorispoort;39;;;152645,523;211417,954
ANTWERPEN-WEST - FH09;1884986;0;0;0;0;SDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, onduidelijk in GM.;N;;BUILDING template;Lange Gasthuisstraat;9;;;152540,383;211771,435
ANTWERPEN-WEST - FH09;55494;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;;BUILDING template;Lange Gasthuisstraat;39;;;152549,552;211565,907
ANTWERPEN-WEST - FH09;55498;0;1;0;1;MDU;;Y;NA;3;3;Beschermd Erfgoed;;Y;;BUILDING template;Arenbergstraat;12;;Arenbergstraat 12-14;152628,023;211692,699
ANTWERPEN-WEST - FH09;55499;0;2;0;2;MDU;;Y;NA;3;4;Beschermd Erfgoed;2 Units in CRAB, 3 Bussen in GM.;Y;;BUILDING template;Arenbergstraat;16;;Arenbergstraat 16-16A;152642,244;211694,579
ANTWERPEN-WEST - FH09;5569323;4;0;0;4;MDU;;Y;NA;4;4;Beschermd Erfgoed;3 Units in CRAB, 4 bussen in GM.;Y;;BUILDING template;Tabakvest;5;;;153102,373;211807,112
ANTWERPEN-WEST - FH09;188991;5;0;0;5;MDU;;Y;NA;3;4;Beschermd Erfgoed;1 Unit in CRAB en GM.;Y;;BUILDING template;Tabakvest;1;;;153115,853;211829,236
ANTWERPEN-WEST - FH09;5575370;1;1;0;2;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB en GM.;Y;;BUILDING template;Komedieplaats;4;;Komedieplaats 4-6;152589,854;211802,264
ANTWERPEN-WEST - FH09;1911814;1;1;0;2;MDU;;Y;NA;3;4;Beschermd Erfgoed;1  Unit in CRAB, onduidelijk in GM.;Y;;BUILDING template;Graanmarkt;13;;;152793,504;211798,235
ANTWERPEN-WEST - FH09;5906758;6;1;0;7;MDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;;BUILDING template;Tabakvest;120;;Leopoldstraat 77_Tabakvest 120-122;152718,3;211440,54
ANTWERPEN-WEST - FH09;1944486;1;1;0;2;MDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;;BUILDING template;Hopland;34;;;153031,154;211856,791
ANTWERPEN-WEST - FH09;1944491;3;1;0;4;MDU;;Y;NA;4;4;Beschermd Erfgoed;2 Units in CRAB, 4 Bussen in GM.;Y;;BUILDING template;Hopland;44;;;153061,668;211854,959
ANTWERPEN-WEST - FH09;1944494;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;;BUILDING template;Hopland;50;;;153091,726;211856,956
ANTWERPEN-WEST - FH09;59567;2;1;0;3;MDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;;BUILDING template;Komedieplaats;2;;;152584,642;211807,928
ANTWERPEN-WEST - FH09;59569;0;0;0;0;SDU;;Y;NA;2;4;Beschermd Erfgoed;;N;;BUILDING template;Komedieplaats;1;;;152595,256;211826,947
ANTWERPEN-WEST - FH09;59570;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;;BUILDING template;Leopoldstraat;14;;;152648,455;211714,848
ANTWERPEN-WEST - FH09;59571;2;2;0;4;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, onduidelijk in GM.;Y;;BUILDING template;Leopoldstraat;2;;Leopoldstraat 2-4;152639,536;211756,006
ANTWERPEN-WEST - FH09;1959508;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;;BUILDING template;Sint-Jorispoort;8;;;152569,902;211417,79
ANTWERPEN-WEST - FH09;137971;5;1;0;6;MDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;;BUILDING template;Tabakvest;122;;Leopoldstraat 77_Tabakvest 120-122;152711,236;211431,494
ANTWERPEN-WEST - FH09;1736235;0;1;0;1;SDU;;N;ORN;2;4;Beschermd Erfgoed;;Y;;BUILDING template;Arenbergstraat;28;;;152735,506;211698,832
ANTWERPEN-WEST - FH09;1803193;4;0;0;4;MDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;;BUILDING template;Komedieplaats;8;;;152608,202;211792,194
ANTWERPEN-WEST - FH09;59585;0;2;0;2;MDU;;Y;NA;5;4;Beschermd Erfgoed;;Y;;BUILDING template;Nieuwstad;2;;Nieuwstad 2-4;152841,118;211571,459
ANTWERPEN-WEST - FH09;59592;7;1;0;8;MDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;;BUILDING template;Leopoldstraat;21;;Leopoldstraat 21_Willem Tellstraat 1;152676,815;211670,468
ANTWERPEN-WEST - FH09;1959527;0;1;0;1;SDU;;Y;NA;3;6;Beschermd Erfgoed;;Y;;BUILDING template;Sint-Jorispoort;30;;;152635,402;211397,402
ANTWERPEN-WEST - FH09;1959529;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;;BUILDING template;Sint-Jorispoort;35;;;152633,517;211423,195
ANTWERPEN-WEST - FH09;60793;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;;BUILDING template;Schuttershofstraat;30;;;152720,829;211827,868
ANTWERPEN-WEST - FH09;60803;2;1;0;3;MDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;;BUILDING template;Komedieplaats;17;;;152643,581;211827,127
ANTWERPEN-WEST - FH09;197322;0;7;0;7;MDU;;N;ORN;2;4;Beschermd Erfgoed;;Y;;BUILDING template;Arenbergstraat;21;;Graanmarkt 2_ Arenbergstraat 21;152751,348;211735,138
ANTWERPEN-WEST - FH09;874369;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;;BUILDING template;Komedieplaats;3;;;152601,735;211820,678
ANTWERPEN-WEST - FH09;1988443;0;1;0;1;SDU;;Y;NA;3;3;Beschermd Erfgoed;;Y;;BUILDING template;Leopoldplaats;3;;;152663,821;211424,132
ANTWERPEN-WEST - FH09;1988446;0;1;0;1;SDU;;Y;NA;3;3;Beschermd Erfgoed;;Y;;BUILDING template;Leopoldplaats;4;;;152669,78;211426,491
ANTWERPEN-WEST - FH09;1988452;0;1;0;1;SDU;;Y;NA;3;3;Beschermd Erfgoed;;Y;_;BUILDING template;Leopoldplaats;5;;;152677,069;211430,652
ANTWERPEN-WEST - FH09;1988665;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;Leopoldstraat;5;;;152668,152;211736,588
ANTWERPEN-WEST - FH09;1988667;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;Leopoldstraat;7;;;152669,542;211729,641
ANTWERPEN-WEST - FH09;1988676;0;2;0;2;MDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;Leopoldstraat;10;;;152645,023;211734,217
ANTWERPEN-WEST - FH09;2056051;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;Y;_;BUILDING template;Tabakvest;31;;;153010,503;211672,833
ANTWERPEN-WEST - FH09;2056056;3;0;0;3;MDU;;Y;NA;5;4;Beschermd Erfgoed;;Y;_;BUILDING template;Tabakvest;41;;;152969,15;211624,541
ANTWERPEN-WEST - FH09;1988701;0;1;0;1;MDU;;N;IRREG;5;4;Beschermd Erfgoed;;Y;_;BUILDING template;Leopoldstraat;26;;Leopoldstraat 26-28-34;152670,964;211521,346
ANTWERPEN-WEST - FH09;1988707;2;2;0;4;MDU;;Y;NA;3;3;Beschermd Erfgoed;;Y;_;BUILDING template;Leopoldstraat;29;;;152680,029;211630,931
ANTWERPEN-WEST - FH09;2056079;4;1;0;5;MDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;_;BUILDING template;Tabakvest;106;;;152796,405;211449,718
ANTWERPEN-WEST - FH09;1988739;1;2;0;3;MDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;_;BUILDING template;Leopoldstraat;51;;Henri Van Heurckstraat 2_Leopoldstraat 51;152695,319;211533,549
ANTWERPEN-WEST - FH09;1988763;0;1;0;1;SDU;;Y;NA;3;7;Beschermd Erfgoed;;Y;_;BUILDING template;Leopoldstraat;69;;;152705,474;211468,178
ANTWERPEN-WEST - FH09;1988773;5;1;0;6;MDU;;Y;NA;6;4;Beschermd Erfgoed;5 Units in CRAB, 5 in GM.;Y;_;BUILDING template;Leopoldstraat;75;;;152708,063;211438,533
ANTWERPEN-WEST - FH09;1988777;5;1;0;6;MDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;Leopoldstraat;77;;Leopoldstraat 77_Tabakvest 120-122;152719,549;211434,5
ANTWERPEN-WEST - FH09;4504355;0;1;0;1;SDU;;Y;NA;3;3;Beschermd Erfgoed;;Y;_;BUILDING template;Komedieplaats;11;;;152617,073;211810,828
ANTWERPEN-WEST - FH09;2027536;0;2;0;2;MDU;;Y;NA;5;4;Beschermd Erfgoed;;Y;_;BUILDING template;Nieuwstad;4;;Nieuwstad 2-4;152851,622;211570,163
ANTWERPEN-WEST - FH09;4504674;0;15;0;15;MDU;;N;ORN;2;4;Beschermd Erfgoed;;Y;;BUILDING template;Lange Gasthuisstraat;31;;;152557;211630
ANTWERPEN-WEST - FH09;2027542;4;1;0;5;MDU;;Y;NA;5;4;Beschermd Erfgoed;2 Units in CRAB, geen street view;Y;;BUILDING template;Nieuwstad;6;;;152856,242;211573,201
ANTWERPEN-WEST - FH09;4504675;0;0;0;0;SDU;;Y;NA;4;4;Beschermd Erfgoed;;N;;BUILDING template;Arenbergstraat;8;;;152602,747;211689,339
ANTWERPEN-WEST - FH09;4506561;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;Y;_;BUILDING template;Sint-Jorispoort;6;;;152566,369;211419,699
ANTWERPEN-WEST - FH09;2034543;10;2;0;12;MDU;;Y;NA;6;6;Beschermd Erfgoed;9 Units in CRAB, in GM ook.;Y;_;BUILDING template;Orgelstraat;2;;Leopoldstraat 3_Orgelstraat 1-2-2A;152678,725;211746,958
ANTWERPEN-WEST - FH09;4506651;0;1;0;1;SDU;;N;ORN;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;Lange Gasthuisstraat;11;;;152542,331;211758,116
ANTWERPEN-WEST - FH09;2036457;1;1;0;2;MDU;;Y;NA;3;3;Beschermd Erfgoed;;Y;_;BUILDING template;Oudevaartplaats;10;;;152805,341;211663,085
ANTWERPEN-WEST - FH09;2036462;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;Oudevaartplaats;12;;;152805,197;211656,863
ANTWERPEN-WEST - FH09;2036477;4;1;0;5;MDU;;Y;NA;5;4;Beschermd Erfgoed;4 Units in CRAB, 4 bussen in GM.;Y;_;BUILDING template;Oudevaartplaats;20;;;152803,729;211627,777
ANTWERPEN-WEST - FH09;4511477;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;Y;_;BUILDING template;Tabakvest;13;;;153070;211755
ANTWERPEN-WEST - FH09;2036488;3;1;0;4;MDU;;Y;NA;3;4;Beschermd Erfgoed;3 Units in CRAB, onduidelijk in GM.;Y;_;BUILDING template;Oudevaartplaats;28;;;152804,695;211603,828
ANTWERPEN-WEST - FH09;50893;0;2;0;2;MDU;;Y;NA;2;4;Beschermd Erfgoed;;Y;_;BUILDING template;Tabakvest;63;;;152860,854;211496,961
ANTWERPEN-WEST - FH09;55497;6;1;0;7;MDU;;Y;NA;4;3;Beschermd Erfgoed;;Y;_;BUILDING template;Arenbergstraat;2;;;152564;211686
ANTWERPEN-WEST - FH09;5774151;3;1;0;4;MDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;_;BUILDING template;Langegang;3;;Hopland 32_Langegang 3;153023,112;211851,618
ANTWERPEN-WEST - FH09;59565;0;1;0;1;MDU;;Y;NA;2;4;Beschermd Erfgoed;;Y;_;BUILDING template;Lange Gasthuisstraat;21;;Arenbergstraat 1_Lange Gasthuisstraat 19-21;152553,618;211700,361
ANTWERPEN-WEST - FH09;2052268;0;1;0;1;SDU;;Y;NA;4;5;Beschermd Erfgoed;1 Unit in CRAB, BU in GM.;Y;_;BUILDING template;Schuttershofstraat;26;;;152706,533;211827,301
ANTWERPEN-WEST - FH09;2052279;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;1 Unit in CRAB, BU in GM.;Y;_;BUILDING template;Schuttershofstraat;42;;;152784,676;211832,566
ANTWERPEN-WEST - FH09;60792;0;1;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;Y;_;BUILDING template;Schuttershofstraat;12;;;152656,026;211825,099
ANTWERPEN-WEST - FH09;2052284;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;Schuttershofstraat;48;;;152803,107;211829,752
ANTWERPEN-WEST - FH09;6400223;0;0;0;0;SDU;;Y;NA;2;4;Beschermd Erfgoed;;N;;BUILDING template;Lange Gasthuisstraat;25;;;152553;211669
ANTWERPEN-WEST - FH09;6524093;0;1;0;1;MDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;Arenbergstraat;14;;Arenbergstraat 12-14;152634;211692,549
ANTWERPEN-WEST - FH09;1008475;3;0;0;3;MDU;;Y;NA;3;4;Beschermd Erfgoed;4 Units in CRAB, 3 bussen in GM.;Y;_;BUILDING template;Tabakvest;3;;;153107,369;211816,467
ANTWERPEN-WEST - FH09;6524099;2;2;0;4;MDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;Leopoldstraat;4;;Leopoldstraat 2-4;152632;211755
ANTWERPEN-WEST - FH09;1139905;4;1;0;5;MDU;;Y;NA;4;7;Beschermd Erfgoed;;Y;_;BUILDING template;Sint-Jorispoort;32;;;152640,505;211395,69
ANTWERPEN-WEST - FH09;2056081;40;0;0;40;MDU;;Y;NA;3;4;Beschermd Erfgoed;32 Units in CRAB, 36 bussen in GM.;Y;_;BUILDING template;Tabakvest;112;;Tabakvest 112-112B-112C-112D-112E;152718,087;211500,461
ANTWERPEN-WEST - FH09;1139937;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;Mechelseplein;21;;;152553,294;211414,732
ANTWERPEN-WEST - FH09;11946;5;1;0;6;MDU;;Y;NA;7;5;Beschermd Erfgoed;4 Units in CRAB, aantal onduidelijk in GM.;Y;_;BUILDING template;Stoopstraat;1;;;152950,115;211578,387
ANTWERPEN-WEST - FH09;4054965;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;1 Unit in CRAB, 8 in GM.;Y;_;BUILDING template;Tabakvest;85;;;152741,553;211419,064
ANTWERPEN-WEST - FH09;12603;0;1;0;1;SDU;;Y;NA;2;5;Beschermd Erfgoed;;Y;_;BUILDING template;Orgelstraat;7;;;152721,581;211745,844
ANTWERPEN-WEST - FH09;4066768;1;0;0;1;SDU;;Y;NA;2;6;Beschermd Erfgoed;;Y;_;BUILDING template;Langegang;23;;;153022,847;211773,904
ANTWERPEN-WEST - FH09;1317360;3;1;0;4;MDU;;Y;NA;3;4;Beschermd Erfgoed;1 Unit in CRAB, 4 bussen in GM;Y;_;BUILDING template;Hopland;46;;;153071,739;211856,702
ANTWERPEN-WEST - FH09;43814;0;1;0;1;SDU;;Y;NA;3;3;Beschermd Erfgoed;;Y;_;BUILDING template;Leopoldplaats;2;;;152657,288;211422,402
ANTWERPEN-WEST - FH09;1334889;2;1;0;3;MDU;;Y;NA;3;5;Beschermd Erfgoed;;Y;;BUILDING template;Sint-Jorispoort;10;;;152575,731;211416,086
ANTWERPEN-WEST - FH09;4504282;0;0;0;0;SDU;;Y;NA;2;4;Beschermd Erfgoed;;N;;BUILDING template;Arenbergstraat;26;;;152711,949;211663,254
ANTWERPEN-WEST - FH09;137679;1;0;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;Frankrijklei;90;;;153095,291;211734,004
ANTWERPEN-WEST - FH09;137680;8;1;0;9;MDU;;Y;NA;9;4;Beschermd Erfgoed;8 Units in CRAB, 8 bussen in GM.;Y;_;BUILDING template;Frankrijklei;82;;;153131,788;211795,86
ANTWERPEN-WEST - FH09;137687;14;0;0;14;MDU;;Y;NA;6;4;Beschermd Erfgoed;1 Unit in CRAB, 15 in GM.;Y;_;BUILDING template;Frankrijklei;78;;;153140,561;211814,958
ANTWERPEN-WEST - FH09;137973;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;1 Unit in CRAB, niet in GM.;Y;_;BUILDING template;Tabakvest;73;;;152798,66;211431,148
ANTWERPEN-WEST - FH09;137974;0;0;0;0;SDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, onduidelijk in GM.;N;;BUILDING template;Tabakvest;104;;;152801,289;211451,912
ANTWERPEN-WEST - FH09;50895;0;1;0;1;SDU;;Y;NA;3;5;Beschermd Erfgoed;;Y;_;BUILDING template;Frankrijklei;110;;;153014,573;211640,043
ANTWERPEN-WEST - FH09;50896;5;1;0;6;MDU;;Y;NA;6;5;Beschermd Erfgoed;4 Units in CRAB, onduidelijk in GM.;Y;_;BUILDING template;Frankrijklei;120;;;152987,928;211605,971
ANTWERPEN-WEST - FH09;50899;1;0;0;1;SDU;;Y;NA;3;5;Beschermd Erfgoed;5 Units in CRAB, 1 in GM.;Y;_;BUILDING template;Frankrijklei;140;;;152904,471;211506,713
ANTWERPEN-WEST - FH09;138340;12;0;0;12;MDU;;Y;NA;6;5;Beschermd Erfgoed;;Y;;BUILDING template;Tabakvest;42;;;152953,647;211642,001
ANTWERPEN-WEST - FH09;50912;0;1;0;1;SDU;;Y;NA;3;5;Beschermd Erfgoed;;Y;_;BUILDING template;Frankrijklei;148;;;152880,903;211479,94
ANTWERPEN-WEST - FH09;50915;8;1;0;9;MDU;;Y;NA;4;5;Beschermd Erfgoed;;Y;_;BUILDING template;Frankrijklei;104;;;153026,518;211673,278
ANTWERPEN-WEST - FH09;1489809;1;1;0;2;MDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;Hopland;48;;;153079,414;211855,967
ANTWERPEN-WEST - FH09;5322665;0;0;0;0;SDU;;Y;NA;4;4;Beschermd Erfgoed;1  Unit in CRAB, onduidelijk in GM.;N;;BUILDING template;Graanmarkt;4;;;152811,287;211753,6
ANTWERPEN-WEST - FH09;1736224;0;0;0;0;SDU;;Y;NA;2;4;Beschermd Erfgoed;;N;;BUILDING template;Arenbergstraat;3;;;152605,055;211709,444
ANTWERPEN-WEST - FH09;1736226;1;0;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;Arenbergstraat;6;;;152590,427;211687,877
ANTWERPEN-WEST - FH09;5403554;0;0;0;0;SDU;;Y;NA;2;4;Beschermd Erfgoed;1 Unit in CRAB, Onduidelijk in GM.;N;;BUILDING template;Frankrijklei;128;B;;152939,01;211549,263
ANTWERPEN-WEST - FH09;1736228;0;0;0;0;SDU;;Y;NA;4;4;Beschermd Erfgoed;6 Units in CRAB, onduidelijk in GM.;N;;BUILDING template;Arenbergstraat;10;;;152614,537;211691,064
ANTWERPEN-WEST - FH09;1736233;0;1;0;1;SDU;;N;MON;2;0;Monument;;Y;;BUILDING template;Arenbergstraat;17;;;152712,94;211721,304
ANTWERPEN-WEST - FH09;55157;0;1;0;1;SDU;;N;MON;2;0;Monument;;Y;_;BUILDING template;Graanmarkt;1;;;152746,381;211796,754
ANTWERPEN-WEST - FH09;1803212;0;1;0;1;SDU;;Y;MON;3;4;Monument;;Y;Review Required;BUILDING template;Komedieplaats;12;;;152616,406;211782,11
ANTWERPEN-WEST - FH09;55163;0;1;0;1;SDU;;Y;MON;3;4;Monument;;Y;Review Required;BUILDING template;Graanmarkt;5;;;152756,042;211796,502
ANTWERPEN-WEST - FH09;55487;0;2;0;2;MDU;;N;MON;4;0;Monument;1 Unit in CRAB en GM.;Y;_;BUILDING template;Leopoldstraat;24;;;152656,859;211553,733
ANTWERPEN-WEST - FH09;1885040;0;1;0;1;MDU;;N;MON;3;0;Monument;;Y;_;BUILDING template;Lange Gasthuisstraat;19;;Arenbergstraat 1_Lange Gasthuisstraat 19-21;152550,475;211718,884
ANTWERPEN-WEST - FH09;1885133;0;1;0;1;SDU;;N;MON;2;0;Monument;;Y;_;BUILDING template;Lange Gasthuisstraat;33;;;152557,366;211608,772
ANTWERPEN-WEST - FH09;1885147;0;1;0;1;MDU;;N;MON;2;0;Monument;;Y;_;BUILDING template;Lange Gasthuisstraat;35;;Lange Gasthuisstraat 35-37;152553,486;211591,651
ANTWERPEN-WEST - FH09;1911794;0;1;0;1;SDU;;Y;MON;2;4;Monument;;Y;Review Required;BUILDING template;Graanmarkt;3;;;152751,478;211795,41
ANTWERPEN-WEST - FH09;59561;0;1;0;1;SDU;;Y;MON;3;4;Monument;1 Unit in CRAB, onduidelijk in GM.;Y;Review Required;BUILDING template;Huidevettersstraat;55;;;152561,381;211816,993
ANTWERPEN-WEST - FH09;59566;0;0;0;0;SDU;;N;MON;2;0;Monument;;N;;BUILDING template;Komedieplaats;18;;;152696,46;211781,68
ANTWERPEN-WEST - FH09;1959523;0;1;0;1;SDU;;N;MON;2;0;Monument;;Y;;BUILDING template;Sint-Jorispoort;26;;;152621,828;211401,859
ANTWERPEN-WEST - FH09;1945666;0;2;0;2;MDU;;Y;MON;3;4;Monument;;Y;Review Required;BUILDING template;Huidevettersstraat;57;;Huidevettersstraat 57-59_Lange Gasthuisstraat 3;152553,369;211810,764
ANTWERPEN-WEST - FH09;60806;0;1;0;1;SDU;;Y;MON;2;4;Monument;;Y;Review Required;BUILDING template;Kelderstraat;1;;;152659,219;211816,388
ANTWERPEN-WEST - FH09;4504673;0;1;0;1;MDU;;N;MON;3;0;Monument;;Y;_;BUILDING template;Lange Gasthuisstraat;37;;Lange Gasthuisstraat 35-37;152551,945;211584,631
ANTWERPEN-WEST - FH09;4506557;1;0;0;1;SDU;;Y;MON;3;4;Monument;;Y;Review Required;BUILDING template;Schermersstraat;37;;;152621,914;211393,605
ANTWERPEN-WEST - FH09;4506647;0;1;0;1;MDU;;Y;MON;3;4;Monument;;Y;Review Required;BUILDING template;Komedieplaats;16;;Komedieplaats 14-16;152632,983;211771,257
ANTWERPEN-WEST - FH09;55496;0;1;0;1;SDU;;N;MON;3;0;Monument;;Y;_;BUILDING template;Lange Gasthuisstraat;45;;;152547,683;211536,468
ANTWERPEN-WEST - FH09;2052248;0;1;0;1;SDU;;Y;MON;2;4;Monument;;Y;Review Required;BUILDING template;Schuttershofstraat;4;;;152612,346;211824,693
ANTWERPEN-WEST - FH09;2056034;1;0;0;1;SDU;;Y;MON;3;4;Monument;1 Unit in CRAB en GM.;Y;Review Required;BUILDING template;Tabakvest;6;;;153093,833;211839,122
ANTWERPEN-WEST - FH09;2056037;1;0;0;1;SDU;;Y;MON;3;4;Monument;1 Unit in CRAB en GM.;Y;Review Required;BUILDING template;Tabakvest;10;;;153086,709;211825,424
ANTWERPEN-WEST - FH09;2056039;1;0;0;1;SDU;;Y;MON;3;4;Monument;;Y;Review Required;BUILDING template;Tabakvest;12;;;153082,404;211820,212
ANTWERPEN-WEST - FH09;2056040;1;0;0;1;SDU;;Y;MON;3;4;Monument;1 Unit in CRAB en GM.;Y;Review Required;BUILDING template;Tabakvest;14;;;153079,413;211813,898
ANTWERPEN-WEST - FH09;2056042;1;0;0;1;SDU;;Y;MON;3;4;Monument;1 Unit in CRAB en GM.;Y;Review Required;BUILDING template;Tabakvest;18;;;153071,94;211801,423
ANTWERPEN-WEST - FH09;2056044;1;0;0;1;SDU;;Y;MON;3;4;Monument;2 Units in CRAB, 1 in GM.;Y;Review Required;BUILDING template;Tabakvest;20;;;153067,594;211795,318
ANTWERPEN-WEST - FH09;2056046;1;0;0;1;SDU;;Y;MON;3;4;Monument;1 Unit in CRAB en GM.;Y;Review Required;BUILDING template;Tabakvest;24;;;153059,404;211781,801
