Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name
HASSELT - FH06;2433079;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Oudstrijderslaan;50;;
HASSELT - FH06;2433081;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Oudstrijderslaan;52;;
HASSELT - FH06;2433084;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Oudstrijderslaan;54;;
HASSELT - FH06;662572;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Oudstrijderslaan;56;;
HASSELT - FH06;4248312;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Oudstrijderslaan;58;;
HASSELT - FH06;666233;1;0;0;1;SDU;;Y;NA;4;4;;;Y;_;BUILDING template;Harpstraat;6;;
HASSELT - FH06;666232;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Harpstraat;8;;
HASSELT - FH06;666231;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Harpstraat;10;;
HASSELT - FH06;4201663;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Harpstraat;12;;
HASSELT - FH06;2416860;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Harpstraat;14;;
HASSELT - FH06;2416861;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Harpstraat;16;;
HASSELT - FH06;2416862;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Harpstraat;18;;
HASSELT - FH06;3937352;4;0;0;4;MDU;;Y;NA;4;4;;;Y;_;BUILDING template;Harpstraat;20;;
HASSELT - FH06;2416864;3;1;1;5;MDU;;Y;NA;4;4;;;Y;_;BUILDING template;Harpstraat;22;;
HASSELT - FH06;2416866;1;0;0;1;SDU;;Y;NA;4;4;;;Y;_;BUILDING template;Harpstraat;24;;
HASSELT - FH06;2416867;0;1;0;1;SDU;;Y;NA;4;4;;;Y;_;BUILDING template;Harpstraat;26;;
HASSELT - FH06;2416868;1;0;0;1;SDU;;Y;NA;4;4;;;Y;_;BUILDING template;Harpstraat;28;;
HASSELT - FH06;666229;1;0;0;1;SDU;;Y;NA;4;4;;;Y;_;BUILDING template;Harpstraat;30;;
HASSELT - FH06;1164596;32;0;0;32;MDU;;Y;NA;6;4;;;Y;_;BUILDING template;Helbeekplein;1;;
HASSELT - FH06;1326237;27;0;0;27;MDU;;Y;NA;6;4;;;Y;_;BUILDING template;Helbeekplein;2;;
HASSELT - FH06;78333;27;0;0;27;MDU;;Y;NA;6;4;;;Y;_;BUILDING template;Helbeekplein;7;;
HASSELT - FH06;78334;28;0;0;28;MDU;;Y;NA;6;4;;;Y;_;BUILDING template;Helbeekplein;8;;
HASSELT - FH06;3937371;26;0;0;26;MDU;;Y;NA;6;4;;;Y;_;BUILDING template;Helbeekplein;9;;
HASSELT - FH06;2417629;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Heldenplein;1;;
HASSELT - FH06;2417630;0;1;1;2;MDU;;N;ORN;3;4;;;Y;;BUILDING template;Heldenplein;2;;
HASSELT - FH06;2417631;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Heldenplein;3;;
HASSELT - FH06;2417633;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Heldenplein;4;;
HASSELT - FH06;662555;1;1;0;2;MDU;;N;ORN;3;4;;;Y;;BUILDING template;Heldenplein;8;;
HASSELT - FH06;1274790;2;1;1;4;MDU;;N;ORN;3;4;;;Y;;BUILDING template;Heldenplein;9;;
HASSELT - FH06;2417635;0;1;1;2;MDU;;N;ORN;3;4;;;Y;;BUILDING template;Heldenplein;10;;
HASSELT - FH06;662554;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Heldenplein;11;;
HASSELT - FH06;25182;2;0;0;2;MDU;;Y;NA;3;4;;;;_;BUILDING template;Harpstraat;2;;
HASSELT - FH06;2416857;0;1;0;1;SDU;;Y;NA;1;4;;;;_;BUILDING template;Harpstraat;4;;
HASSELT - FH06;662334;17;1;1;19;MDU;;N;ORN;8;4;;;Y;_;BUILDING template;Sint-Katarinalaan;7;;
HASSELT - FH06;2419814;0;1;1;2;MDU;;N;ORN;8;4;;;Y;_;BUILDING template;Sint-Katarinaplein;9;;
HASSELT - FH06;2419815;30;0;0;30;MDU;;N;ORN;8;4;;;Y;_;BUILDING template;Sint-Katarinaplein;10;;
HASSELT - FH06;4866140;0;1;1;2;MDU;;N;ORN;8;4;;;Y;_;BUILDING template;Sint-Katarinaplein;11;;
HASSELT - FH06;5422672;0;1;1;2;MDU;;N;ORN;8;4;;;Y;_;BUILDING template;Sint-Katarinaplein;11;A;
HASSELT - FH06;2419818;34;0;0;34;MDU;;N;ORN;8;4;;;Y;_;BUILDING template;Sint-Katarinaplein;12;;
HASSELT - FH06;4845707;0;1;1;2;MDU;;N;ORN;8;4;;;Y;_;BUILDING template;Sint-Katarinaplein;13;;
HASSELT - FH06;3937405;0;1;1;2;MDU;;N;ORN;8;4;;;Y;_;BUILDING template;Sint-Katarinaplein;14;;
HASSELT - FH06;2419823;64;2;2;68;MDU;;N;ORN;8;4;;;Y;_;BUILDING template;Sint-Katarinaplein;15;;
HASSELT - FH06;662249;16;1;1;18;MDU;;N;ORN;8;4;;;Y;;BUILDING template;Sint-Katarinaplein;19;;
HASSELT - FH06;662252;33;0;0;33;MDU;;N;ORN;8;4;;;Y;;BUILDING template;Sint-Katarinaplein;20;;
HASSELT - FH06;2419825;0;1;1;2;MDU;;N;ORN;8;4;;;Y;_;BUILDING template;Sint-Katarinaplein;21;;
HASSELT - FH06;662578;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Vuurkruisenlaan;1;;
HASSELT - FH06;662579;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Vuurkruisenlaan;2;;
HASSELT - FH06;4845782;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Vuurkruisenlaan;3;;
HASSELT - FH06;662583;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Vuurkruisenlaan;4;;
HASSELT - FH06;4845783;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Vuurkruisenlaan;5;;
HASSELT - FH06;662582;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Vuurkruisenlaan;6;;
HASSELT - FH06;2446522;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Vuurkruisenlaan;7;;
HASSELT - FH06;4846008;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Vuurkruisenlaan;8;;
HASSELT - FH06;4845786;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Vuurkruisenlaan;9;;
HASSELT - FH06;662580;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Vuurkruisenlaan;10;;
HASSELT - FH06;666206;0;1;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Maastrichtersteenweg;153;;
HASSELT - FH06;2446525;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Vuurkruisenlaan;11;;
HASSELT - FH06;2427274;3;0;0;3;MDU;;Y;NA;4;4;;;Y;_;BUILDING template;Maastrichtersteenweg;155;;
HASSELT - FH06;3937517;3;0;0;3;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Maastrichtersteenweg;155;A;
HASSELT - FH06;2446528;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Vuurkruisenlaan;13;;
HASSELT - FH06;3937518;2;0;0;2;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Maastrichtersteenweg;157;;
HASSELT - FH06;4149552;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Maastrichtersteenweg;159;;
HASSELT - FH06;2427277;3;0;0;3;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Maastrichtersteenweg;161;;
HASSELT - FH06;2427281;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Maastrichtersteenweg;163;;
HASSELT - FH06;2446533;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Vuurkruisenlaan;17;;
HASSELT - FH06;2427284;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Maastrichtersteenweg;165;;
HASSELT - FH06;2427286;1;0;0;1;SDU;;Y;NA;4;4;;;Y;_;BUILDING template;Maastrichtersteenweg;167;;
HASSELT - FH06;2446536;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Vuurkruisenlaan;19;;
HASSELT - FH06;2427288;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Maastrichtersteenweg;169;;
HASSELT - FH06;2427290;3;0;0;3;MDU;;Y;NA;3;4;;;Y;;BUILDING template;Maastrichtersteenweg;171;;
HASSELT - FH06;2446539;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Vuurkruisenlaan;21;;
HASSELT - FH06;2446543;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Vuurkruisenlaan;23;;
HASSELT - FH06;5412017;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Maastrichtersteenweg;173;A;
HASSELT - FH06;2427294;1;1;1;3;MDU;;Y;NA;2;4;;;Y;_;BUILDING template;Maastrichtersteenweg;175;;
HASSELT - FH06;2446545;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Vuurkruisenlaan;25;;
HASSELT - FH06;2427295;0;1;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Maastrichtersteenweg;175;A;
HASSELT - FH06;2427299;2;0;0;2;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Maastrichtersteenweg;177;;
HASSELT - FH06;662584;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Vuurkruisenlaan;27;;
HASSELT - FH06;2427318;1;0;0;1;SDU;;Y;NA;2;4;;;Y;_;BUILDING template;Maastrichtersteenweg;183;;
HASSELT - FH06;662561;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Bondgenotenlaan;1;;
HASSELT - FH06;662563;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Bondgenotenlaan;2;;
HASSELT - FH06;2427367;1;0;0;1;SDU;;N;ORN;2;4;;;Y;;BUILDING template;Maastrichtersteenweg;197;;
HASSELT - FH06;662560;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Bondgenotenlaan;3;;
HASSELT - FH06;666209;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Maastrichtersteenweg;199;;
HASSELT - FH06;2409675;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Bondgenotenlaan;4;;
HASSELT - FH06;2409677;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Bondgenotenlaan;6;;
HASSELT - FH06;2409679;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Bondgenotenlaan;7;;
HASSELT - FH06;2409680;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Bondgenotenlaan;8;;
HASSELT - FH06;2409681;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Bondgenotenlaan;9;;
HASSELT - FH06;662562;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Bondgenotenlaan;10;;
HASSELT - FH06;662451;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Bondgenotenlaan;11;;
HASSELT - FH06;662586;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Weerstandslaan;1;;
HASSELT - FH06;662449;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Bondgenotenlaan;13;;
HASSELT - FH06;25174;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Weerstandslaan;2;;
HASSELT - FH06;2409688;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Bondgenotenlaan;15;;
HASSELT - FH06;2446946;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Weerstandslaan;3;;
HASSELT - FH06;2419827;0;1;0;1;SDU;;N;ORN;8;4;;;;_;BUILDING template;Sint-Katarinaplein;22;;
HASSELT - FH06;2446948;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Weerstandslaan;4;;
HASSELT - FH06;662447;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Bondgenotenlaan;19;;
HASSELT - FH06;2446949;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Weerstandslaan;5;;
HASSELT - FH06;2419791;0;1;0;1;SDU;;N;ORN;9;4;;;;_;BUILDING template;Sint-Katarinalaan;11;;
HASSELT - FH06;2409691;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Bondgenotenlaan;21;;
HASSELT - FH06;2446950;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Weerstandslaan;6;;
HASSELT - FH06;2409694;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Bondgenotenlaan;23;;
HASSELT - FH06;78264;6;0;0;6;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;13;;
HASSELT - FH06;2446953;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Weerstandslaan;7;;
HASSELT - FH06;78251;4;0;0;4;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;15;;
HASSELT - FH06;2446956;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Weerstandslaan;8;;
HASSELT - FH06;78245;0;1;0;1;SDU;;Y;NA;3;4;;;Y;;BUILDING template;Oude Luikerbaan;16;;
HASSELT - FH06;662587;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Weerstandslaan;9;;
HASSELT - FH06;2426236;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;17;;
HASSELT - FH06;662588;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Weerstandslaan;10;;
HASSELT - FH06;2426238;9;0;0;9;MDU;;Y;NA;4;4;;;Y;_;BUILDING template;Oude Luikerbaan;17;A;
HASSELT - FH06;662575;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Zeven-Septemberlaan;1;;
HASSELT - FH06;2426242;12;1;0;13;MDU;;Y;NA;4;4;;;Y;;BUILDING template;Oude Luikerbaan;18;;
HASSELT - FH06;662576;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Zeven-Septemberlaan;2;;
HASSELT - FH06;78329;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;19;;
HASSELT - FH06;4069703;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Zeven-Septemberlaan;3;;
HASSELT - FH06;2426244;1;0;0;1;SDU;;Y;NA;2;4;;;Y;_;BUILDING template;Oude Luikerbaan;21;;
HASSELT - FH06;2448661;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Zeven-Septemberlaan;4;;
HASSELT - FH06;2426246;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;23;;
HASSELT - FH06;2448662;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Zeven-Septemberlaan;5;;
HASSELT - FH06;1290254;4;0;0;4;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;24;;
HASSELT - FH06;662577;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Zeven-Septemberlaan;6;;
HASSELT - FH06;2426249;2;0;0;2;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;25;;
HASSELT - FH06;2448663;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Zeven-Septemberlaan;7;;
HASSELT - FH06;4848333;1;0;0;1;SDU;;Y;NA;4;4;;;Y;_;BUILDING template;Oude Luikerbaan;26;;
HASSELT - FH06;662496;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Zeven-Septemberlaan;8;;
HASSELT - FH06;2426251;8;0;0;8;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;27;;
HASSELT - FH06;2448665;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Zeven-Septemberlaan;9;;
HASSELT - FH06;2426254;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;28;;
HASSELT - FH06;2448668;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Zeven-Septemberlaan;10;;
HASSELT - FH06;3937489;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;29;;
HASSELT - FH06;662574;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Zeven-Septemberlaan;11;;
HASSELT - FH06;2426256;2;0;0;2;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;30;;
HASSELT - FH06;4129284;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Zeven-Septemberlaan;12;;
HASSELT - FH06;2426257;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Oude Luikerbaan;31;;
HASSELT - FH06;2448672;0;1;1;2;MDU;;N;ORN;3;4;;;Y;;BUILDING template;Zeven-Septemberlaan;13;;
HASSELT - FH06;2426258;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;32;;
HASSELT - FH06;2448673;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Zeven-Septemberlaan;14;;
HASSELT - FH06;2426260;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Oude Luikerbaan;33;;
HASSELT - FH06;2448674;0;1;1;2;MDU;;N;IRREG;4;4;;;Y;_;BUILDING template;Zeven-Septemberlaan;15;;
HASSELT - FH06;4848342;1;0;0;1;SDU;;Y;NA;4;4;;;Y;_;BUILDING template;Oude Luikerbaan;34;;
HASSELT - FH06;662568;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Zeven-Septemberlaan;16;;
HASSELT - FH06;78252;1;0;0;1;SDU;;N;IRREG;3;4;;;Y;;BUILDING template;Oude Luikerbaan;35;;
HASSELT - FH06;2426262;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;36;;
HASSELT - FH06;78248;1;0;0;1;SDU;;N;IRREG;3;4;;;Y;;BUILDING template;Oude Luikerbaan;37;;
HASSELT - FH06;4271274;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;38;;
HASSELT - FH06;2426265;1;0;0;1;SDU;;N;IRREG;3;4;;;Y;;BUILDING template;Oude Luikerbaan;39;;
HASSELT - FH06;2426266;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;40;;
HASSELT - FH06;2426268;1;0;0;1;SDU;;N;IRREG;3;4;;;Y;;BUILDING template;Oude Luikerbaan;41;;
HASSELT - FH06;4063240;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;42;;
HASSELT - FH06;2426271;1;0;0;1;SDU;;N;IRREG;3;4;;;Y;;BUILDING template;Oude Luikerbaan;43;;
HASSELT - FH06;2426272;1;0;0;1;SDU;;Y;NA;4;4;;;Y;_;BUILDING template;Oude Luikerbaan;44;;
HASSELT - FH06;2426273;1;0;0;1;SDU;;Y;NA;4;4;;;Y;_;BUILDING template;Oude Luikerbaan;46;;
HASSELT - FH06;78246;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;48;;
HASSELT - FH06;2426275;1;0;0;1;SDU;;N;IRREG;3;4;;;Y;;BUILDING template;Oude Luikerbaan;49;;
HASSELT - FH06;2426276;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;50;;
HASSELT - FH06;3937490;6;0;0;6;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;54;;
HASSELT - FH06;3937491;3;0;0;3;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;56;;
HASSELT - FH06;2426281;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;58;;
HASSELT - FH06;2426284;1;0;0;1;SDU;;N;IRREG;4;4;;;Y;;BUILDING template;Oude Luikerbaan;59;;
HASSELT - FH06;4848365;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;60;;
HASSELT - FH06;3937492;3;0;0;3;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;62;;
HASSELT - FH06;78330;2;0;0;2;MDU;;N;ORN;4;4;;;Y;;BUILDING template;Oude Luikerbaan;63;;
HASSELT - FH06;78247;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Oude Luikerbaan;64;;
HASSELT - FH06;78331;3;0;0;3;MDU;;N;ORN;4;4;;;Y;;BUILDING template;Oude Luikerbaan;65;;
HASSELT - FH06;662571;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Oudstrijderslaan;2;;
HASSELT - FH06;2433046;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Oudstrijderslaan;4;;
HASSELT - FH06;2433047;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Oudstrijderslaan;6;;
HASSELT - FH06;2433049;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Oudstrijderslaan;8;;
HASSELT - FH06;2433050;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Oudstrijderslaan;10;;
HASSELT - FH06;2433055;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Oudstrijderslaan;14;;
HASSELT - FH06;2433058;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Oudstrijderslaan;16;;
HASSELT - FH06;2433061;1;0;0;1;SDU;;N;ORN;3;4;;;Y;;BUILDING template;Oudstrijderslaan;18;;
HASSELT - FH06;2433064;1;0;0;1;SDU;;N;ORN;3;6;;;Y;;BUILDING template;Oudstrijderslaan;20;;
HASSELT - FH06;2433069;1;0;0;1;SDU;;N;ORN;3;6;;;Y;;BUILDING template;Oudstrijderslaan;38;;
HASSELT - FH06;2433070;1;0;0;1;SDU;;N;ORN;3;6;;;Y;;BUILDING template;Oudstrijderslaan;40;;
HASSELT - FH06;2427291;1;0;0;1;SDU;;Y;NA;3;6;;;Y;;BUILDING template;Maastrichtersteenweg;171;A;
HASSELT - FH06;2427293;1;0;0;1;SDU;;Y;NA;3;6;;;Y;_;BUILDING template;Maastrichtersteenweg;173;;
HASSELT - FH06;2409690;1;0;0;1;SDU;;N;ORN;3;6;;;Y;;BUILDING template;Bondgenotenlaan;17;;
HASSELT - FH06;3989602;1;0;0;1;SDU;;Y;NA;4;6;;;Y;_;BUILDING template;Oude Luikerbaan;52;;
HASSELT - FH06;2426279;1;0;0;1;SDU;;N;IRREG;4;6;;;Y;;BUILDING template;Oude Luikerbaan;55;;
HASSELT - FH06;2426280;1;0;0;1;SDU;;N;IRREG;3;6;;;Y;;BUILDING template;Oude Luikerbaan;57;;
HASSELT - FH06;2426274;1;0;0;1;SDU;;N;IRREG;3;7;;;Y;;BUILDING template;Oude Luikerbaan;47;;
