Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name
ANTWERPEN-WEST - FH02;61797;4;1;0;5;MDU;;Y;NA;5;5;;5LU in CRAB, 4bellen in GM;Y;_;BUILDING template;Falconplein;2;;
ANTWERPEN-WEST - FH02;1782411;4;1;0;5;MDU;;Y;NA;5;5;;;Y;_;BUILDING template;Brouwersvliet;42;;
ANTWERPEN-WEST - FH02;2023959;23;0;0;23;MDU;;N;ORN;4;4;;23LU in CRAB, aantal in GM onduidelijk.;Y;_;BUILDING template;Mutsaardstraat;4;;
ANTWERPEN-WEST - FH02;4507242;0;1;0;1;SDU;;Y;NA;3;7;;;Y;_;BUILDING template;Morgenstraat;3;;
ANTWERPEN-WEST - FH02;61798;5;1;0;6;MDU;;Y;NA;5;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Falconplein;4;;
ANTWERPEN-WEST - FH02;1846086;1;0;0;1;SDU;;N;IRREG;4;0;;;Y;_;BUILDING template;Dries;4;;
ANTWERPEN-WEST - FH02;2023966;2;0;0;2;MDU;;Y;NA;2;4;;;Y;_;BUILDING template;Mutsaardstraat;6;;
ANTWERPEN-WEST - FH02;4507250;1;0;0;1;SDU;;N;ORN;2;4;;;Y;_;BUILDING template;Morgenstraat;14;;
ANTWERPEN-WEST - FH02;61799;0;1;0;1;SDU;;Y;NA;3;3;;;Y;_;BUILDING template;Schippersstraat;51;;
ANTWERPEN-WEST - FH02;1846090;1;0;0;1;SDU;;N;IRREG;4;0;;;Y;_;BUILDING template;Dries;10;;
ANTWERPEN-WEST - FH02;2023971;4;0;0;4;MDU;;Y;NA;2;5;Beschermd Erfgoed;4LU in CRAB, 1 bus in GM.;Y;BE;BUILDING template;Mutsaardstraat;8;;
ANTWERPEN-WEST - FH02;4507260;1;1;0;2;MDU;;Y;NA;3;5;;1LU in CRAB, onduidelijk in GM wel te zien in kadaster;Y;_;BUILDING template;Ankerrui;38;;
ANTWERPEN-WEST - FH02;61800;0;1;0;1;SDU;;Y;NA;4;5;;;Y;_;BUILDING template;Schippersstraat;1;;
ANTWERPEN-WEST - FH02;1846102;6;0;0;6;MDU;;Y;NA;4;5;;;Y;_;BUILDING template;Dries;12;;
ANTWERPEN-WEST - FH02;2023996;4;0;0;4;MDU;;Y;NA;4;3;Beschermd Erfgoed;1LU in CRAB, 4 bussen in GM.;Y;BE;BUILDING template;Mutsaardstraat;18;;
ANTWERPEN-WEST - FH02;4507268;0;16;0;16;MDU;;Y;NA;10;3;;;Y;_;BUILDING template;Ankerrui;28;;
ANTWERPEN-WEST - FH02;61819;0;1;0;1;SDU;;Y;NA;4;3;Beschermd Erfgoed;1LU in CRAB, ook in GM;Y;BE;BUILDING template;Boterhamstraat;2;;
ANTWERPEN-WEST - FH02;1846114;6;0;0;6;MDU;;Y;NA;4;5;;;Y;_;BUILDING template;Dries;14;;
ANTWERPEN-WEST - FH02;2024004;2;1;0;3;MDU;;Y;NA;2;3;;1LU in CRAB, 2 bussen in GM.;Y;_;BUILDING template;Mutsaardstraat;20;;
ANTWERPEN-WEST - FH02;4507797;0;1;0;1;SDU;;Y;NA;4;5;;;Y;_;BUILDING template;Verversrui;4;;
ANTWERPEN-WEST - FH02;61820;4;1;1;6;MDU;;Y;NA;4;3;Beschermd Erfgoed;5LU in CRAB, 4 bussen in GM;Y;BE;BUILDING template;Kaasbrug;1;;
ANTWERPEN-WEST - FH02;1846117;1;0;0;1;SDU;;Y;NA;3;3;;;Y;_;BUILDING template;Dries;15;;
ANTWERPEN-WEST - FH02;2024015;5;0;0;5;MDU;;Y;NA;3;9;Beschermd Erfgoed;;Y;_;BUILDING template;Mutsaardstraat;28;;
ANTWERPEN-WEST - FH02;4507799;0;1;0;1;SDU;;Y;NA;4;5;;;Y;_;BUILDING template;Verversrui;6;;
ANTWERPEN-WEST - FH02;61821;3;1;0;4;MDU;;Y;NA;2;4;;3LU in CRAB, onduidelijk in GM.;Y;_;BUILDING template;Kaasbrug;7;;
ANTWERPEN-WEST - FH02;1846120;1;0;0;1;SDU;;Y;NA;3;3;;;Y;_;BUILDING template;Dries;17;;
ANTWERPEN-WEST - FH02;2024022;1;0;0;1;SDU;;N;MON;3;0;Monument;;Y;Review Required MON;BUILDING template;Mutsaardstraat;30;;
ANTWERPEN-WEST - FH02;4507801;0;1;0;1;SDU;;Y;NA;4;3;;;Y;_;BUILDING template;Verversrui;8;;
ANTWERPEN-WEST - FH02;61822;0;1;0;1;SDU;;Y;NA;4;4;;1LU in CRAB, 2 bussen in GM.;Y;_;BUILDING template;Predikerinnenstraat;9;;
ANTWERPEN-WEST - FH02;1846123;1;0;0;1;SDU;;Y;NA;4;3;;1LU in CRAB, in GM ook.;Y;_;BUILDING template;Dries;20;;
ANTWERPEN-WEST - FH02;2024026;6;2;0;8;MDU;;N;MON;4;0;Monument;;Y;Review Required MON;BUILDING template;Mutsaardstraat;32;;
ANTWERPEN-WEST - FH02;4507802;0;1;0;1;SDU;;Y;NA;3;3;;;Y;_;BUILDING template;Verversrui;10;;
ANTWERPEN-WEST - FH02;1846126;1;0;0;1;SDU;;Y;NA;3;3;;;Y;_;BUILDING template;Dries;21;;
ANTWERPEN-WEST - FH02;2028937;0;1;0;1;SDU;;Y;NA;4;3;;"1LU in CRAB, in GM nr ook te zien,
 maar niet duidelijk of het een MDU of SDU is.";Y;_;BUILDING template;Korte Noordstraat;5;;
ANTWERPEN-WEST - FH02;4507803;0;1;0;1;SDU;;Y;NA;3;3;;1LU in CRAB;Y;_;BUILDING template;Verversrui;12;;
ANTWERPEN-WEST - FH02;61835;1;0;0;1;SDU;;Y;NA;3;3;;;Y;_;BUILDING template;Korte Noordstraat;1;;
ANTWERPEN-WEST - FH02;1846132;1;0;0;1;SDU;;Y;NA;3;3;;;Y;_;BUILDING template;Dries;23;;
ANTWERPEN-WEST - FH02;2028944;6;0;0;6;MDU;;Y;NA;4;3;Beschermd Erfgoed;1LU in CRAB, 1bus in GM,;Y;BE;BUILDING template;Korte Noordstraat;12;;
ANTWERPEN-WEST - FH02;4507806;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Verversrui;22;;
ANTWERPEN-WEST - FH02;61837;3;0;1;4;MDU;;Y;NA;4;3;;3LU in CRAB, in GM 3 bellen.;Y;_;BUILDING template;Falconrui;2;;
ANTWERPEN-WEST - FH02;1846136;1;0;0;1;SDU;;Y;NA;4;3;;1LU in CRAB, in GM samen met nr 27 en 29 in GM;Y;_;BUILDING template;Dries;25;;
ANTWERPEN-WEST - FH02;2037751;2;1;0;3;MDU;;Y;NA;3;3;;;Y;_;BUILDING template;Paardenmarkt;3;;
ANTWERPEN-WEST - FH02;4507807;6;0;0;6;MDU;;Y;NA;4;4;;;Y;_;BUILDING template;Verversrui;30;;
ANTWERPEN-WEST - FH02;61838;3;1;0;4;MDU;;Y;NA;4;3;;3LU in CRAB, 4bussen in GM.;Y;_;BUILDING template;Falconrui;44;;
ANTWERPEN-WEST - FH02;1846139;1;0;0;1;SDU;;Y;NA;3;3;;;Y;_;BUILDING template;Dries;27;;
ANTWERPEN-WEST - FH02;2037753;3;1;1;5;MDU;;Y;NA;5;6;;1LU in CRAB, 5 bussen in GM.;Y;_;BUILDING template;Paardenmarkt;5;;
ANTWERPEN-WEST - FH02;4507813;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Vingerlingstraat;3;;
ANTWERPEN-WEST - FH02;61839;13;0;0;13;MDU;;Y;NA;4;3;;;Y;_;BUILDING template;Klapdorp;22;;
ANTWERPEN-WEST - FH02;1846142;1;0;0;1;SDU;;Y;NA;3;3;;;Y;_;BUILDING template;Dries;29;;
ANTWERPEN-WEST - FH02;2037764;3;0;0;3;MDU;;Y;NA;4;4;;1LU in CRAB, 3 bussen in GM.;Y;_;BUILDING template;Paardenmarkt;9;;
ANTWERPEN-WEST - FH02;4507814;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Vingerlingstraat;5;;
ANTWERPEN-WEST - FH02;61842;4;0;0;4;MDU;;Y;NA;4;3;Beschermd Erfgoed;1LU in CRAB, in GM ook.;Y;BE;BUILDING template;Klapdorp;63;;
ANTWERPEN-WEST - FH02;1846145;1;0;0;1;SDU;;Y;NA;3;3;;1LU in CRAB, onduidelijk in GM;Y;_;BUILDING template;Dries;37;A;
ANTWERPEN-WEST - FH02;2037773;0;1;0;1;SDU;;Y;NA;4;4;;;Y;_;BUILDING template;Paardenmarkt;11;;
ANTWERPEN-WEST - FH02;4507815;0;1;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Vingerlingstraat;7;;
ANTWERPEN-WEST - FH02;61844;12;1;0;13;MDU;;Y;NA;4;3;;12LU in CRAb, onduidelijk in GM,;Y;_;BUILDING template;Klapdorp;121;;
ANTWERPEN-WEST - FH02;1846147;8;0;0;8;MDU;;Y;NA;4;3;;;Y;_;BUILDING template;Dries;38;;
ANTWERPEN-WEST - FH02;2037778;0;1;0;1;SDU;;Y;NA;4;3;;1LU in CRAB, BU in GM.;Y;_;BUILDING template;Paardenmarkt;13;;
ANTWERPEN-WEST - FH02;4507821;0;1;0;1;SDU;;N;IRREG;5;3;;1LU in CRAB, onduidelijk in GM.;Y;Review Required;BUILDING template;Falconplein;24;;
ANTWERPEN-WEST - FH02;61847;1;0;0;1;SDU;;Y;NA;3;3;Beschermd Erfgoed;;Y;BE;BUILDING template;Falconplein;47;;
ANTWERPEN-WEST - FH02;1846150;1;0;0;1;SDU;;Y;NA;3;3;;;Y;_;BUILDING template;Dries;39;A;
ANTWERPEN-WEST - FH02;2037781;0;1;0;1;SDU;;Y;NA;3;6;;2LU in CRAB, BU in GM.;Y;_;BUILDING template;Paardenmarkt;15;;
ANTWERPEN-WEST - FH02;4507823;0;1;0;1;SDU;;Y;NA;3;5;;;Y;_;BUILDING template;Schippersstraat;14;;
ANTWERPEN-WEST - FH02;61848;1;1;0;2;MDU;;Y;NA;4;3;Beschermd Erfgoed;;Y;BE;BUILDING template;Falconplein;57;;
ANTWERPEN-WEST - FH02;1846155;6;0;0;6;MDU;;Y;NA;4;3;;;Y;_;BUILDING template;Dries;40;;
ANTWERPEN-WEST - FH02;2037783;4;0;0;4;MDU;;Y;NA;5;3;;4LU in CRAB, onduidelijk in GM.;Y;_;BUILDING template;Paardenmarkt;17;;
ANTWERPEN-WEST - FH02;4507824;3;1;0;4;MDU;;Y;NA;3;5;;;Y;_;BUILDING template;Schippersstraat;18;;
ANTWERPEN-WEST - FH02;61852;1;0;0;1;SDU;;N;MON;2;4;Monument;;Y;Review Required MON;BUILDING template;Mutsaardstraat;14;;
ANTWERPEN-WEST - FH02;1846159;1;0;0;1;SDU;;Y;NA;3;3;;;Y;_;BUILDING template;Dries;41;;
ANTWERPEN-WEST - FH02;2037788;0;1;0;1;SDU;;Y;NA;4;5;;2LU in CRAB, onduidelijk in GM;Y;_;BUILDING template;Paardenmarkt;19;;
ANTWERPEN-WEST - FH02;4507825;0;1;0;1;SDU;;Y;NA;4;4;;;Y;_;BUILDING template;Schippersstraat;22;;
ANTWERPEN-WEST - FH02;1846164;1;0;0;1;SDU;;Y;NA;3;3;;;Y;_;BUILDING template;Dries;43;;
ANTWERPEN-WEST - FH02;2037798;4;1;0;5;MDU;;Y;NA;5;4;;2LU in GM, aantal onduidelijk in GM.;Y;_;BUILDING template;Paardenmarkt;23;;
ANTWERPEN-WEST - FH02;4507826;0;1;0;1;SDU;;Y;NA;3;4;;1LU in CRAb, samen met nr 26.;Y;_;BUILDING template;Schippersstraat;24;;
ANTWERPEN-WEST - FH02;1846176;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Dries;50;;
ANTWERPEN-WEST - FH02;2037806;1;1;0;2;MDU;;Y;NA;4;3;;2LU in CRAB, onduidelijk in GM;Y;_;BUILDING template;Paardenmarkt;25;;
ANTWERPEN-WEST - FH02;4507827;0;1;0;1;SDU;;Y;NA;4;5;;;Y;_;BUILDING template;Schippersstraat;30;;
ANTWERPEN-WEST - FH02;62094;1;0;0;1;SDU;;Y;NA;3;3;;;Y;_;BUILDING template;Morgenstraat;10;;
ANTWERPEN-WEST - FH02;1870250;0;1;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Falconplein;3;;
ANTWERPEN-WEST - FH02;2037821;3;1;0;4;MDU;;Y;NA;5;4;Beschermd Erfgoed;4LU in CRAB, 3 bussen in GM.;Y;BE;BUILDING template;Paardenmarkt;29;;
ANTWERPEN-WEST - FH02;4507832;0;1;0;1;SDU;;Y;NA;2;4;;;Y;_;BUILDING template;Schippersstraat;40;;
ANTWERPEN-WEST - FH02;62095;0;1;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Morgenstraat;7;;
ANTWERPEN-WEST - FH02;1870267;0;1;0;1;SDU;;Y;NA;3;5;;;Y;_;BUILDING template;Falconplein;7;;
ANTWERPEN-WEST - FH02;2037834;5;0;0;5;MDU;;Y;NA;4;4;Beschermd Erfgoed;1LU in CRAB, in GM 5 bussen.;Y;BE;BUILDING template;Paardenmarkt;35;;
ANTWERPEN-WEST - FH02;4507836;0;1;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Vingerlingstraat;6;;
ANTWERPEN-WEST - FH02;62096;0;1;0;1;SDU;;Y;NA;2;3;;;Y;_;BUILDING template;Morgenstraat;1;;
