Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
ANTWERPEN-WEST - FH11;977825;3;0;0;3;MDU;;Y;NA;3;3;;1 Unit in CRAB en GM;Y;_;BUILDING template;De Burburestraat;20;;;151614,413;210993,366
ANTWERPEN-WEST - FH11;2060995;3;0;0;3;MDU;;Y;NA;3;3;Beschermd Erfgoed;;Y;_;BUILDING template;Vlaamsekaai;47;;;151508,551;211028,527
ANTWERPEN-WEST - FH11;977826;1;0;0;1;SDU;;Y;NA;3;3;Beschermd Erfgoed;;Y;_;BUILDING template;De Burburestraat;22;;;151622,273;210991,467
ANTWERPEN-WEST - FH11;4268511;4;0;1;5;MDU;;Y;NA;5;4;;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Waalsekaai;42;A;;151348,039;211045,143
ANTWERPEN-WEST - FH11;2060996;4;0;0;4;MDU;;Y;NA;5;3;Beschermd Erfgoed;;Y;_;BUILDING template;Vlaamsekaai;48;;;151504,515;211025,273
ANTWERPEN-WEST - FH11;977830;0;1;0;1;SDU;;Y;NA;4;3;;;Y;_;BUILDING template;Leopold de Waelplaats;32;;;151646,635;210964,465
ANTWERPEN-WEST - FH11;2060998;4;1;0;5;MDU;;Y;NA;5;3;;4 Units in CRAB en GM;Y;_;BUILDING template;Vlaamsekaai;53;;;151477,096;210993,052
ANTWERPEN-WEST - FH11;990358;10;0;1;11;MDU;;Y;NA;6;3;;;Y;Review Required;BUILDING template;Waalsekaai;7;;;151615,341;211369,497
ANTWERPEN-WEST - FH11;4516842;1;0;1;2;SDU;;Y;NA;5;3;;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Cockerillkaai;8;;;151541;211422
ANTWERPEN-WEST - FH11;2061005;0;1;0;1;SDU;;Y;NA;6;3;;1 Unit in CRAB en GM;Y;_;BUILDING template;Vlaamsekaai;58;;;151454,81;210962,787
ANTWERPEN-WEST - FH11;4516998;0;1;0;1;SDU;;Y;NA;3;3;Beschermd Erfgoed;enkel in GM;Y;_;BUILDING template;Vlaamsekaai;4;;;151734,224;211327,32
ANTWERPEN-WEST - FH11;2061007;3;1;0;4;MDU;;Y;NA;4;3;;;Y;_;BUILDING template;Vlaamsekaai;61;;;151445,695;210951,532
ANTWERPEN-WEST - FH11;2061008;3;1;0;4;MDU;;Y;NA;4;3;;;Y;_;BUILDING template;Vlaamsekaai;65;;;151381,556;210864,68
ANTWERPEN-WEST - FH11;2061009;9;0;0;9;MDU;;Y;NA;5;3;;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Vlaamsekaai;66;;;151377,755;210859,753
ANTWERPEN-WEST - FH11;4517008;3;1;1;5;MDU;;Y;NA;5;5;Beschermd Erfgoed;7 Units in CRAB- onduidelijk in GM;Y;_;BUILDING template;Vlaamsekaai;21;;;151654,08;211220,884
ANTWERPEN-WEST - FH11;2061010;4;0;0;4;MDU;;Y;NA;4;3;Beschermd Erfgoed;;Y;_;BUILDING template;Vlaamsekaai;68;;;151372,308;210849,154
ANTWERPEN-WEST - FH11;2061011;5;0;0;5;MDU;;Y;NA;5;3;Beschermd Erfgoed;1 Unit in CRAB- 2 bussen in GM;Y;_;BUILDING template;Vlaamsekaai;69;;;151367,634;210845,899
ANTWERPEN-WEST - FH11;4517018;6;2;1;9;MDU;;N;IRREG;5;4;;7 Units in CRAB- 8 bussen in GM;Y;_;BUILDING template;Verlatstraat;9;;Verlatstraat 9_Vorstermanstraat 4-6-8-10;151666,032;211177,536
ANTWERPEN-WEST - FH11;2061012;5;0;0;5;MDU;;Y;NA;5;3;Beschermd Erfgoed;;Y;_;BUILDING template;Vlaamsekaai;71;;;151360,95;210837,332
ANTWERPEN-WEST - FH11;4517213;0;1;0;1;SDU;;Y;NA;6;3;;1 Unit in CRAB- niet te zien in GM;Y;_;BUILDING template;Gijzelaarsstraat;80;;;151355,17;210615,712
ANTWERPEN-WEST - FH11;2061013;5;0;0;5;MDU;;Y;NA;5;3;Beschermd Erfgoed;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Vlaamsekaai;72;;;151357,533;210833,004
ANTWERPEN-WEST - FH11;4518060;1;0;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB en in GM;Y;_;BUILDING template;Vlaamsekaai;37;;;151555;211093
ANTWERPEN-WEST - FH11;2061014;4;1;0;5;MDU;;Y;NA;5;3;Beschermd Erfgoed;;Y;_;BUILDING template;Vlaamsekaai;73;;;151354,437;210828,919
ANTWERPEN-WEST - FH11;4518174;1;0;0;1;SDU;;Y;NA;5;3;Beschermd Erfgoed;1 Units in CRAB- 1 in GM;Y;_;BUILDING template;Gijzelaarsstraat;50;;;151377;210734
ANTWERPEN-WEST - FH11;2061015;0;5;0;5;MDU;;Y;NA;5;4;Beschermd Erfgoed;4 Units in CRAB- onduidelijk in GM;Y;_;BUILDING template;Vlaamsekaai;76;;;151344,347;210815,132
ANTWERPEN-WEST - FH11;4518834;0;1;0;1;SDU;;Y;NA;5;3;;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Pourbusstraat;11;;;151533,616;210992,716
ANTWERPEN-WEST - FH11;2061017;5;0;0;5;MDU;;Y;NA;5;3;Beschermd Erfgoed;;Y;_;BUILDING template;Vlaamsekaai;78;;;151337,431;210807,106
ANTWERPEN-WEST - FH11;2061018;4;1;0;5;MDU;;Y;NA;5;3;Beschermd Erfgoed;;Y;_;BUILDING template;Vlaamsekaai;79;;;151334,404;210803,081
ANTWERPEN-WEST - FH11;2061022;2;1;0;3;MDU;;Y;NA;5;3;Beschermd Erfgoed;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Vlaamsekaai;85;;;151302,329;210760,537
ANTWERPEN-WEST - FH11;2061023;5;0;0;5;MDU;;Y;NA;5;3;Beschermd Erfgoed;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Vlaamsekaai;86;;;151299,057;210756,348
ANTWERPEN-WEST - FH11;2061024;5;0;0;5;MDU;;Y;NA;5;3;Beschermd Erfgoed;1 Unit in CRAB- 5 bussen in GM;Y;_;BUILDING template;Vlaamsekaai;87;;;151295,866;210752,262
ANTWERPEN-WEST - FH11;4520325;0;1;0;1;MDU;;Y;NA;3;5;Beschermd Erfgoed;1 Unit in CRAB en GM;Y;_;BUILDING template;Namenstraat;15;;;151201,376;210861,219
ANTWERPEN-WEST - FH11;2061025;5;0;0;5;MDU;;Y;NA;5;3;Beschermd Erfgoed;3 Units in CRAB- 4 bussen in GM;Y;_;BUILDING template;Vlaamsekaai;88;;;151292,574;210747,901
ANTWERPEN-WEST - FH11;4520331;8;0;1;9;MDU;;N;ORN;6;4;;;Y;_;BUILDING template;Schalienstraat;34;;Schalienstraat 30-32-34;151233,922;210928,648
ANTWERPEN-WEST - FH11;2061798;3;1;0;4;MDU;;Y;NA;4;3;;3 Units in CRAB- 4 bellen in GM;Y;_;BUILDING template;Vorstermanstraat;7;;;151737,976;211217,464
ANTWERPEN-WEST - FH11;5303336;2;0;0;2;MDU;;Y;NA;4;3;;2 Units in CRAB- 2 bellen in GM;Y;_;BUILDING template;Vorstermanstraat;5;A;;151713;211238
ANTWERPEN-WEST - FH11;2061801;7;0;1;8;MDU;;Y;NA;4;3;;;Y;_;BUILDING template;Vorstermanstraat;9;;;151737,976;211217,464
ANTWERPEN-WEST - FH11;5473543;0;1;0;1;MDU;;N;IRREG;6;4;;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Leopold de Waelplaats;26;A;De Burburestraat 43_Leopold de Waelplaats 26A-28-30;151685,673;210994,757
ANTWERPEN-WEST - FH11;1028374;3;1;0;4;MDU;;Y;NA;4;3;Beschermd Erfgoed;4 Units in CRAB- 1 bus in GM;Y;_;BUILDING template;Gijzelaarsstraat;86;;;151352,609;210592,651
ANTWERPEN-WEST - FH11;2061804;2;0;0;2;MDU;;Y;NA;3;4;;1 Unit in CRAB en GM;Y;_;BUILDING template;Vorstermanstraat;16;;;151742,985;211178,111
ANTWERPEN-WEST - FH11;5576299;0;1;0;1;MDU;;N;IRREG;14;4;;1 Unit in CRAB en GM;Y;_;BUILDING template;Van der Sweepstraat;7;;Van Der Sweepstraat 3-5-7;151149;210822
ANTWERPEN-WEST - FH11;1028377;4;1;0;5;MDU;;Y;NA;4;3;;3 Units in CRAB- 4 bussen in GM;Y;_;BUILDING template;Gijzelaarsstraat;60;;;151363,443;210683,993
ANTWERPEN-WEST - FH11;2062523;9;0;1;10;MDU;;N;IRREG;6;4;;8 Units in CRAB- onduidelijk in GM;Y;_;BUILDING template;Waalsekaai;3;;Waalsekaai 2-3-4-5;151641,859;211402,506
ANTWERPEN-WEST - FH11;1028380;1;0;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;Y;_;BUILDING template;Jan van Gentstraat;2;;;151272,743;210675,524
ANTWERPEN-WEST - FH11;2062526;11;0;1;12;MDU;;Y;NA;6;3;;;Y;Review Required;BUILDING template;Waalsekaai;6;;;151624,869;211381,821
ANTWERPEN-WEST - FH11;5576377;0;1;0;1;SDU;;Y;NA;6;10;;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Vlaamsekaai;83;;;151323;210781
ANTWERPEN-WEST - FH11;1028381;0;9;1;10;MDU;;N;ORN;6;4;;3 Units in CRAB- 4 bussen in GM;Y;_;BUILDING template;Jan van Gentstraat;1;;Jan van Gentstraat 1-3_Pacificatiestraat 2;151303,487;210675,783
ANTWERPEN-WEST - FH11;2062530;11;0;1;12;MDU;;Y;NA;6;3;;;Y;Review Required;BUILDING template;Waalsekaai;8;;;151604,518;211357,012
ANTWERPEN-WEST - FH11;1028383;0;1;0;1;MDU;;N;ORN;6;4;;;Y;_;BUILDING template;Jan van Gentstraat;5;;Jan van Gentstraat 5-7-9-11;151320,335;210640,842
ANTWERPEN-WEST - FH11;2062531;0;1;0;1;SDU;;Y;NA;4;6;;1 Unit in CRAB- 2 bussen in GM;Y;_;BUILDING template;Waalsekaai;10;;;151597,781;211346,701
ANTWERPEN-WEST - FH11;5824909;3;0;1;4;MDU;;N;ORN;2;4;;3 Units in CRAB en GM;Y;_;BUILDING template;Pourbusstraat;33;;Pourbusstraat 33_Verschaningstraat 20;151582,21;210949,406
ANTWERPEN-WEST - FH11;1028385;3;0;0;3;MDU;;Y;NA;4;3;Beschermd Erfgoed;;Y;_;BUILDING template;Vlaamsekaai;92;;;151242,215;210683,543
ANTWERPEN-WEST - FH11;2062533;0;1;0;1;SDU;;Y;NA;4;3;Beschermd Erfgoed;1 Unit in CRAB en GM;Y;_;BUILDING template;Waalsekaai;18;;;151537,141;211270,952
ANTWERPEN-WEST - FH11;1028387;3;1;0;4;MDU;;Y;NA;4;3;Beschermd Erfgoed;5 Units in CRAB- onduidelijk in GM;Y;_;BUILDING template;Gentplaats;7;;;151249,682;210686,46
ANTWERPEN-WEST - FH11;2062534;0;1;0;1;SDU;;Y;NA;4;3;Beschermd Erfgoed;;Y;_;BUILDING template;Waalsekaai;19;;;151534,994;211266,364
ANTWERPEN-WEST - FH11;1028388;0;1;0;1;MDU;;N;ORN;5;4;;;Y;_;BUILDING template;Pacificatiestraat;2;;Jan van Gentstraat 1-3_Pacificatiestraat 2;151317,521;210683,948
ANTWERPEN-WEST - FH11;2062535;1;1;0;2;MDU;;Y;NA;4;3;Beschermd Erfgoed;1 Unit in CRAB en GM;Y;_;BUILDING template;Waalsekaai;20;;;151531,117;211262,683
ANTWERPEN-WEST - FH11;6068451;0;1;0;1;MDU;;Y;NA;6;3;;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Waalsekaai;45;A;;151324,377;211022,367
ANTWERPEN-WEST - FH11;1028391;3;0;0;3;MDU;;Y;NA;3;3;;1 Unit in CRAB en GM;Y;_;BUILDING template;Pacificatiestraat;16;;;151358,622;210680,01
ANTWERPEN-WEST - FH11;2062536;3;1;0;4;MDU;;Y;NA;4;3;Beschermd Erfgoed;1 Unit in CRAB en GM;Y;_;BUILDING template;Waalsekaai;21;;;151528,463;211258,191
ANTWERPEN-WEST - FH11;1028394;0;3;0;3;MDU;;Y;NA;5;3;Beschermd Erfgoed;1 Unit in CRAB- BU in GM;Y;_;BUILDING template;Bolivarplaats;1;;;151350,469;210581,006
ANTWERPEN-WEST - FH11;2062537;0;2;0;2;MDU;;Y;NA;4;5;Beschermd Erfgoed;1 Unit in CRAB en GM;Y;_;BUILDING template;Waalsekaai;25;;;151462,384;211195,412
ANTWERPEN-WEST - FH11;1101504;2;1;0;3;MDU;;Y;NA;3;4;;1 Unit in CRAB- onduidelijk in GM;Y;Review Required;BUILDING template;Waalsekaai;56;;;151268,632;210919,561
ANTWERPEN-WEST - FH11;2062539;1;2;1;4;MDU;;Y;NA;4;5;Beschermd Erfgoed;1 Unit in CRAB- 2 bussen in GM;Y;_;BUILDING template;Waalsekaai;27;;;151452,922;211182,85
ANTWERPEN-WEST - FH11;2062541;4;0;0;4;MDU;;Y;NA;4;3;;1 Unit in CRAB- 4 bussen in GM;Y;_;BUILDING template;Waalsekaai;30;;;151426,468;211151,516
ANTWERPEN-WEST - FH11;2062542;2;0;0;2;MDU;;Y;NA;4;3;;;Y;_;BUILDING template;Waalsekaai;31;;;151423,848;211146,454
ANTWERPEN-WEST - FH11;1101716;4;0;0;4;MDU;;Y;NA;4;3;;2 Units in CRAB- 3 bussen in GM;Y;_;BUILDING template;Gijzelaarsstraat;56;;;151369,366;210718,898
ANTWERPEN-WEST - FH11;2062543;4;1;0;5;MDU;;Y;NA;5;3;;;Y;_;BUILDING template;Waalsekaai;32;;;151418,739;211142,141
ANTWERPEN-WEST - FH11;1101816;2;1;0;3;MDU;;Y;NA;3;3;;;Y;_;BUILDING template;Graaf van Egmontstraat;8;;;151754,635;211318,6
ANTWERPEN-WEST - FH11;2062544;1;2;0;3;MDU;;Y;NA;4;3;;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Waalsekaai;33;;;151414,959;211136,358
ANTWERPEN-WEST - FH11;1160389;2;1;0;3;MDU;;Y;NA;3;4;Beschermd Erfgoed;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Gentplaats;4;;;151267,078;210679,293
ANTWERPEN-WEST - FH11;2062546;3;1;0;4;MDU;;Y;NA;4;3;Beschermd Erfgoed;;Y;_;BUILDING template;Waalsekaai;37;;;151364,45;211065,79
ANTWERPEN-WEST - FH11;2062547;31;1;1;33;MDU;;Y;NA;5;3;Beschermd Erfgoed;;Y;_;BUILDING template;Waalsekaai;40;;;151354,974;211058,22
ANTWERPEN-WEST - FH11;6399823;1;0;0;1;MDU;;N;IRREG;7;4;;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Cockerillkaai;24;;Cockerillkaai 20-23-24_Leuvenstraat 32_Wapenstraat 1;151433;211264
ANTWERPEN-WEST - FH11;1288039;4;0;0;4;MDU;;Y;NA;4;3;;8 Units in CRAB- 4 in GM;Y;_;BUILDING template;Graaf van Egmontstraat;40;;;151760,541;211204,875
ANTWERPEN-WEST - FH11;2062548;0;1;0;1;SDU;;Y;NA;5;4;Beschermd Erfgoed;;Y;_;BUILDING template;Waalsekaai;47;;;151305,269;211005,957
ANTWERPEN-WEST - FH11;1289945;10;0;1;11;MDU;;Y;NA;4;3;;1 Units in CRAB- 23 Bussen in GM;Y;_;BUILDING template;Vorstermanstraat;5;;;151720,166;211231,549
ANTWERPEN-WEST - FH11;2062551;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;Waalsekaai;57;;;151262,133;210915,62
ANTWERPEN-WEST - FH11;1303250;5;0;0;5;MDU;;Y;NA;5;3;;;Y;_;BUILDING template;Graaf van Egmontstraat;24;;;151756,771;211249,493
ANTWERPEN-WEST - FH11;2062553;3;1;0;4;MDU;;Y;NA;5;4;;;Y;_;BUILDING template;Waalsekaai;59;;;151242,679;210888,507
ANTWERPEN-WEST - FH11;1326103;1;0;0;1;SDU;;Y;NA;3;5;;1 Unit in CRAB en GM;Y;_;BUILDING template;Museumstraat;5;;;151603,371;211130,42
ANTWERPEN-WEST - FH11;2062554;7;2;1;10;MDU;;N;ORN;5;4;;7 Units in CRAB- onduidelijk in GM;Y;_;BUILDING template;Waalsekaai;60;;;151238,331;210883,607
ANTWERPEN-WEST - FH11;1340349;9;0;1;10;MDU;;N;ORN;4;4;;1 Units in CRAB- onduidelijk in GM;Y;_;BUILDING template;Museumstraat;40;;Museumstraat 36-38-40;151680,298;211041,151
ANTWERPEN-WEST - FH11;2062556;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;5 Units in CRAB- onduidelijk in GM;Y;_;BUILDING template;Waalsekaai;61;;;151227,316;210871,899
ANTWERPEN-WEST - FH11;1346848;3;1;0;4;MDU;;N;ORN;4;4;;;Y;_;BUILDING template;Museumstraat;3;;;151600,606;211133,918
ANTWERPEN-WEST - FH11;2062827;1;2;0;3;MDU;;Y;NA;4;5;Beschermd Erfgoed;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Leopold de Waelplaats;6;;;151737,753;211070,98
ANTWERPEN-WEST - FH11;6483421;0;1;1;2;MDU;;Y;NA;4;3;;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Jan van Gentstraat;25;;;151340;210606
ANTWERPEN-WEST - FH11;1451319;4;0;0;4;MDU;;N;IRREG;4;4;;;Y;_;BUILDING template;Verlatstraat;37;;;151741,144;211117,829
ANTWERPEN-WEST - FH11;2062828;3;1;0;4;MDU;;Y;NA;4;5;Beschermd Erfgoed;1 Unit in CRAB- 4 in GM;Y;_;BUILDING template;Leopold de Waelplaats;8;;;151736,006;211064,3
ANTWERPEN-WEST - FH11;6518705;1;0;0;1;SDU;;Y;NA;3;3;;1 Unit in CRAB en GM;Y;_;BUILDING template;Timmerwerfstraat;29;A;;151592,078;211347,587
ANTWERPEN-WEST - FH11;1466296;1;0;0;1;SDU;;Y;NA;4;3;Beschermd Erfgoed;3 Units in CRAB- 1 bus in GM;Y;_;BUILDING template;Pourbusstraat;10;;;151506,084;210977,126
ANTWERPEN-WEST - FH11;2062829;0;2;0;2;MDU;;Y;NA;4;5;Beschermd Erfgoed;1 Unit in CRAB- 3 in GM;Y;_;BUILDING template;Leopold de Waelplaats;10;;;151731,771;211059,292
ANTWERPEN-WEST - FH11;6524938;0;10;1;11;MDU;;N;GLASS;5;4;Beschermd Erfgoed;9 Units in CRAB- onduidelijk in GM;Y;_;BUILDING template;Verlatstraat;25;;Verlatstraat 23-25;151717;211154
ANTWERPEN-WEST - FH11;1482441;8;0;1;9;MDU;;Y;NA;6;6;;8 Units in CRAB- onduidelijk in GM;Y;_;BUILDING template;Museumstraat;14;;Museumstraat 12-12A-12B-12C-12D-14-14A;151632,006;211071,256
ANTWERPEN-WEST - FH11;1482664;4;0;0;4;MDU;;Y;NA;3;4;;2 Units in CRAB- 4 bussen in GM;Y;_;BUILDING template;Verlatstraat;7;;;151656,862;211182,868
ANTWERPEN-WEST - FH11;6582697;1;0;0;1;SDU;;Y;NA;4;3;;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Visserskaai;10;A;;151363,917;211076,619
ANTWERPEN-WEST - FH11;1483358;0;1;0;1;SDU;;Y;NA;6;3;Beschermd Erfgoed;;Y;_;BUILDING template;Vlaamsekaai;49;;;151501,317;211020,417
ANTWERPEN-WEST - FH11;1492179;1;1;1;3;MDU;;Y;NA;3;3;;4 Units in CRAB- 1 bus in GM;Y;_;BUILDING template;Museumstraat;4;;;151585,214;211111,988
ANTWERPEN-WEST - FH11;30249;4;0;0;4;MDU;;Y;NA;4;3;;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Pacificatiestraat;25;;;151366,154;210709,412
ANTWERPEN-WEST - FH11;6626034;0;1;0;1;SDU;;Y;NA;4;3;Beschermd Erfgoed;2 Units in CRAB- onduidelijk in GM;Y;_;BUILDING template;Waalsekaai;19;A;;151539,032;211262,697
ANTWERPEN-WEST - FH11;1506081;4;1;0;5;MDU;;Y;NA;5;3;;4 Units in CRAB- 5 bussen in GM;Y;_;BUILDING template;De Burburestraat;17;;;151612,924;211032,941
ANTWERPEN-WEST - FH11;30322;0;1;0;1;SDU;;Y;NA;2;3;;;Y;_;BUILDING template;Verlatstraat;16;;;151689,793;211126,003
ANTWERPEN-WEST - FH11;6667252;0;1;0;1;MDU;;N;ORN;4;4;;Enkel te zien in GM;Y;_;BUILDING template;Cockerillkaai;20;;Cockerillkaai 20-23-24_Leuvenstraat 32_Wapenstraat 1;151447;211279
ANTWERPEN-WEST - FH11;1514324;10;0;1;11;MDU;;N;ORN;6;4;;1 Units in CRAB- onduidelijk in GM;Y;_;BUILDING template;De Burburestraat;37;;;151647,111;211004,103
ANTWERPEN-WEST - FH11;30326;2;0;0;2;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Verlatstraat;17;;;151699,338;211152,197
ANTWERPEN-WEST - FH11;1785473;2;1;0;3;MDU;;Y;NA;4;3;Beschermd Erfgoed;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;De Burburestraat;2;A;;151545,376;211044,683
ANTWERPEN-WEST - FH11;30348;56;0;2;58;MDU;;N;IRREG;14;4;;51 Units in CRAB- onduidelijk in GM;Y;Gebouw staat leeg. Geen aanplakbiljet voorzien;BUILDING template;Van der Sweepstraat;12;;Van Der Sweepstraat 12-14;151195,371;210724,721
ANTWERPEN-WEST - FH11;1785485;0;1;0;1;SDU;;Y;NA;4;3;;1 Unit in CRAB- aantal onduidelijk in GM;Y;_;BUILDING template;De Burburestraat;4;;;151557,455;211043,592
ANTWERPEN-WEST - FH11;32822;0;1;0;1;SDU;;Y;NA;4;5;Beschermd Erfgoed;1 Unit in CRAB en GM;Y;_;BUILDING template;Leopold de Waelplaats;16;;;151722,973;211045,579
ANTWERPEN-WEST - FH11;968547;6;1;1;8;MDU;;Y;NA;4;4;;6 Units in CRAB- onduidelijk in GM;Y;_;BUILDING template;Namenstraat;19;;;151211,353;210849,775
ANTWERPEN-WEST - FH11;1785493;0;1;0;1;SDU;;Y;NA;6;3;Beschermd Erfgoed;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;De Burburestraat;6;;;151567,78;211018,632
ANTWERPEN-WEST - FH11;33404;3;0;0;3;MDU;;Y;NA;3;3;;;Y;_;BUILDING template;Pacificatiestraat;23;;;151359,531;210709,535
ANTWERPEN-WEST - FH11;1785513;11;1;1;13;MDU;;N;GLASS;4;4;;;Y;_;BUILDING template;De Burburestraat;7;;De Burburestraat 7-9;151577,296;211060,781
ANTWERPEN-WEST - FH11;3926591;4;0;0;4;MDU;;Y;NA;4;4;;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Jan van Gentstraat;27;;;151338,786;210600,977
ANTWERPEN-WEST - FH11;968689;0;1;0;1;MDU;;N;GLASS;6;4;;;Y;_;BUILDING template;Cockerillkaai;31;;Cockerillkaai 26-27-28-29-30-31_Luikstraat 1-3_Wapenstraat 6;151405,274;211219,574
ANTWERPEN-WEST - FH11;1785555;0;1;0;1;MDU;;N;GLASS;4;4;;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;De Burburestraat;9;;De Burburestraat 7-9;151583,929;211056,804
ANTWERPEN-WEST - FH11;968690;0;1;2;3;MDU;;N;IRREG;7;4;Beschermd Erfgoed;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Cockerillkaai;39;;Cockerillkaai 39_Waalsekaai 35A;151358;211125
ANTWERPEN-WEST - FH11;1785560;1;0;0;1;SDU;;Y;NA;3;3;;;Y;_;BUILDING template;De Burburestraat;10;;;151590,579;211015,955
ANTWERPEN-WEST - FH11;3928368;10;0;1;11;MDU;;Y;NA;6;3;;;Y;Review Required;BUILDING template;Scheldestraat;10;;;151586,959;211459,712
ANTWERPEN-WEST - FH11;968813;56;0;2;58;MDU;;N;IRREG;14;4;;49 Units in CRAB- onduidelijk in GM;Y;Gebouw wordt gesloopt. Geen aanplakbiljet;BUILDING template;Van der Sweepstraat;14;;Van Der Sweepstraat 12-14;151205;210719
ANTWERPEN-WEST - FH11;1785562;9;2;0;11;MDU;;Y;NA;4;3;;1 Units in CRAB- onduidelijk in GM;Y;_;BUILDING template;De Burburestraat;11;;;151592,589;211050,775
ANTWERPEN-WEST - FH11;3928577;4;1;0;5;MDU;;Y;NA;5;3;Beschermd Erfgoed;1 Unit in CRAB- 4 bussen in GM;Y;_;BUILDING template;Vlaamsekaai;70;;;151364,12;210841,375
ANTWERPEN-WEST - FH11;969129;0;1;0;1;SDU;;Y;NA;4;3;Beschermd Erfgoed;1 Unit in CRAB- onduidelijk in GM;Y;_;BUILDING template;Vlaamsekaai;41;;;151549;211084
