Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name
KNOKKE - FH01;2766235;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Smedenstraat;12;;
KNOKKE - FH01;2763920;3;0;0;3;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Natienlaan;23;;
KNOKKE - FH01;2759898;3;0;0;3;MDU;D;Y;NA;5;4;;;;;BUILDING template;Fincentlaan;39;;
KNOKKE - FH01;2763959;1;0;0;1;SDU;;N;IRREG;3;9;;;;;BUILDING template;Natienlaan;69;;
KNOKKE - FH01;4346563;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Smedenstraat;14;;
KNOKKE - FH01;2766225;5;1;1;7;MDU;X;N;IRREG;5;0;;;;;BUILDING template;Smedenstraat;5;;
KNOKKE - FH01;2759899;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Fincentlaan;40;;
KNOKKE - FH01;84468;2;0;0;2;MDU;D;N;IRREG;3;9;;;;;BUILDING template;Natienlaan;71;;
KNOKKE - FH01;2766237;0;1;1;2;MDU;D;N;IRREG;1;8;;;;SDU, LU;BUILDING template;Smedenstraat;15;;Smedenstraat 13-15
KNOKKE - FH01;2763922;3;0;0;3;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Natienlaan;25;;
KNOKKE - FH01;6424411;1;0;0;1;SDU;;Y;NA;4;3;;;;_;BUILDING template;Fincentlaan;15;B;
KNOKKE - FH01;2766238;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Smedenstraat;16;;
KNOKKE - FH01;2766229;3;1;1;5;MDU;C;N;IRREG;3;11;;;;;BUILDING template;Smedenstraat;7;;
KNOKKE - FH01;4062063;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Fincentlaan;42;;
KNOKKE - FH01;84464;1;0;0;1;SDU;;N;IRREG;3;4;;;;;BUILDING template;Natienlaan;75;;
KNOKKE - FH01;333474;2;0;0;2;MDU;D;N;ORN;3;0;Beschermd Erfgoed;;;BE;BUILDING template;Smedenstraat;17;;
KNOKKE - FH01;2763923;3;0;0;3;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Natienlaan;27;;
KNOKKE - FH01;4347843;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Fincentlaan;44;;
KNOKKE - FH01;2763963;0;1;0;1;SDU;;N;IRREG;4;12;;;;;BUILDING template;Natienlaan;75;A;
KNOKKE - FH01;333473;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Smedenstraat;18;;
KNOKKE - FH01;336258;1;1;0;2;MDU;D;Y;NA;1;3;;;;;BUILDING template;Fincentlaan;45;;
KNOKKE - FH01;33477;14;0;1;15;MDU;A;N;IRREG;6;4;;;;;BUILDING template;Nestor de Tierestraat;1;;
KNOKKE - FH01;333471;1;0;0;1;SDU;;N;IRREG;3;11;;;;;BUILDING template;Smedenstraat;19;;
KNOKKE - FH01;1358379;2;0;0;2;MDU;D;Y;NA;3;9;;;;;BUILDING template;Smedenstraat;10;;
KNOKKE - FH01;336256;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Fincentlaan;46;;
KNOKKE - FH01;320677;7;0;1;8;MDU;C;N;IRREG;4;4;;;;;BUILDING template;Nestor de Tierestraat;6;;Nestor de Tièrestraat 4-6
KNOKKE - FH01;2766240;3;0;0;3;MDU;D;N;IRREG;3;11;;;;;BUILDING template;Smedenstraat;21;;
KNOKKE - FH01;84487;3;0;0;3;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Natienlaan;31;;
KNOKKE - FH01;2759901;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Fincentlaan;47;;
KNOKKE - FH01;333096;4;0;0;4;MDU;D;Y;NA;4;9;;;;;BUILDING template;Nestor de Tierestraat;7;;
KNOKKE - FH01;333469;1;0;0;1;SDU;;N;IRREG;3;9;;;;;BUILDING template;Smedenstraat;23;;
KNOKKE - FH01;2759902;3;0;0;3;MDU;D;Y;NA;3;9;Beschermd Erfgoed;;;BE;BUILDING template;Fincentlaan;49;;
KNOKKE - FH01;320679;5;0;2;7;MDU;C;N;IRREG;3;4;;;;Verdeeld over 8 en 8 B. Zie Surveys.;BUILDING template;Nestor de Tierestraat;8;;
KNOKKE - FH01;4084012;1;0;0;1;SDU;;Y;NA;4;9;;;;;BUILDING template;Smedenstraat;24;;
KNOKKE - FH01;2759903;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Fincentlaan;51;;
KNOKKE - FH01;320678;2;0;1;3;MDU;D;Y;NA;2;9;;;;;BUILDING template;Nestor de Tierestraat;10;;
KNOKKE - FH01;333467;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Smedenstraat;25;;
KNOKKE - FH01;2759904;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Fincentlaan;53;;
KNOKKE - FH01;336261;4;0;1;5;MDU;D;Y;NA;5;4;;;;;BUILDING template;Nestor de Tierestraat;11;;
KNOKKE - FH01;84479;3;0;0;3;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Natienlaan;35;;
KNOKKE - FH01;2759905;2;0;0;2;MDU;D;Y;NA;3;9;;;;;BUILDING template;Fincentlaan;55;;
KNOKKE - FH01;2766848;5;0;2;7;MDU;XC;Y;NA;3;9;;;;;BUILDING template;Nestor de Tierestraat;12;;
KNOKKE - FH01;2766244;1;0;0;1;SDU;;Y;NA;3;11;;;;;BUILDING template;Smedenstraat;27;;
KNOKKE - FH01;4058914;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Fincentlaan;57;;
KNOKKE - FH01;2766850;4;0;0;4;MDU;D;Y;NA;4;4;;;;;BUILDING template;Nestor de Tierestraat;13;;
KNOKKE - FH01;84481;3;0;0;3;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Natienlaan;37;;
KNOKKE - FH01;336257;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Fincentlaan;59;;
KNOKKE - FH01;4270565;6;0;2;8;MDU;XC;Y;NA;3;9;;;;;BUILDING template;Nestor de Tierestraat;14;;
KNOKKE - FH01;326953;0;1;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Gemeenteplein;1;;
KNOKKE - FH01;3939655;4;0;0;4;MDU;D;Y;NA;4;4;;;;;BUILDING template;Nestor de Tierestraat;15;;
KNOKKE - FH01;4346547;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Smedenstraat;30;;
KNOKKE - FH01;326954;0;1;0;1;SDU;;Y;NA;2;6;;;;;BUILDING template;Gemeenteplein;3;;
KNOKKE - FH01;3915783;6;0;2;8;MDU;XC;Y;NA;3;9;;;;;BUILDING template;Nestor de Tierestraat;16;;
KNOKKE - FH01;2766248;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Smedenstraat;31;;
KNOKKE - FH01;326955;0;1;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Gemeenteplein;5;;
KNOKKE - FH01;2766851;3;0;0;3;MDU;D;Y;NA;4;12;;;;;BUILDING template;Nestor de Tierestraat;17;;
KNOKKE - FH01;2766249;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Smedenstraat;32;;
KNOKKE - FH01;2763943;2;0;0;2;MDU;D;Y;NA;3;3;;;;_;BUILDING template;Natienlaan;49;;
KNOKKE - FH01;2759944;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Gemeenteplein;7;;
KNOKKE - FH01;2766853;4;0;0;4;MDU;D;Y;NA;4;12;;;;;BUILDING template;Nestor de Tierestraat;19;;
KNOKKE - FH01;2766250;0;1;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Smedenstraat;33;;
KNOKKE - FH01;2759945;2;1;0;3;MDU;D;Y;NA;3;9;;;;;BUILDING template;Gemeenteplein;9;;
KNOKKE - FH01;2766855;4;0;0;4;MDU;D;Y;NA;4;12;;;;;BUILDING template;Nestor de Tierestraat;21;;
KNOKKE - FH01;326952;1;1;0;2;MDU;D;Y;NA;2;6;;;;;BUILDING template;Gemeenteplein;11;;
KNOKKE - FH01;2766856;4;0;0;4;MDU;D;Y;NA;4;10;;;;;BUILDING template;Nestor de Tierestraat;23;;
KNOKKE - FH01;2766253;4;0;0;4;MDU;D;Y;NA;3;12;;;;;BUILDING template;Smedenstraat;35;;
KNOKKE - FH01;2766245;3;0;0;3;MDU;D;Y;NA;3;9;;;;;BUILDING template;Smedenstraat;28;;
KNOKKE - FH01;320673;5;0;0;5;MDU;XC;Y;NA;5;4;;;;;BUILDING template;Gulden-Vliesstraat;1;;
KNOKKE - FH01;336260;2;0;0;2;MDU;D;Y;NA;3;9;;;;;BUILDING template;Nestor de Tierestraat;25;;
KNOKKE - FH01;2766254;1;0;0;1;SDU;;Y;NA;2;6;;;;;BUILDING template;Smedenstraat;36;;
KNOKKE - FH01;2763941;0;1;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Natienlaan;47;;
KNOKKE - FH01;2766246;3;0;0;3;MDU;D;Y;NA;3;11;;;;;BUILDING template;Smedenstraat;29;;
KNOKKE - FH01;320674;10;0;0;10;MDU;XA;Y;NA;6;4;;;;;BUILDING template;Gulden-Vliesstraat;1;A;
KNOKKE - FH01;2766857;0;1;0;1;SDU;;Y;NA;3;9;;;;SDU, LU boven BU;BUILDING template;Nestor de Tierestraat;28;;
KNOKKE - FH01;2766256;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Smedenstraat;37;;
KNOKKE - FH01;2760038;3;0;0;3;MDU;D;Y;NA;3;10;Beschermd Erfgoed;;;BE;BUILDING template;Gulden-Vliesstraat;3;;
KNOKKE - FH01;320676;4;0;0;4;MDU;D;Y;NA;4;12;;;;;BUILDING template;Nestor de Tierestraat;30;;
KNOKKE - FH01;2766257;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Smedenstraat;38;;
KNOKKE - FH01;2760039;3;0;0;3;MDU;D;Y;NA;3;9;Beschermd Erfgoed;;;BE;BUILDING template;Gulden-Vliesstraat;5;;
KNOKKE - FH01;320559;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Nestor de Tierestraat;32;;
KNOKKE - FH01;2766259;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Smedenstraat;39;;
KNOKKE - FH01;2763945;5;1;2;8;MDU;D;Y;NA;5;4;;;Y;;BUILDING template;Natienlaan;51;;
KNOKKE - FH01;239607;8;0;0;8;MDU;XA;N;IRREG;6;12;;;;;BUILDING template;Gulden-Vliesstraat;6;;
KNOKKE - FH01;3939656;2;0;0;2;MDU;D;Y;NA;3;9;;;;BE;BUILDING template;Nestor de Tierestraat;34;;
KNOKKE - FH01;2766261;1;0;0;1;SDU;;N;IRREG;3;9;;;;;BUILDING template;Smedenstraat;40;;
KNOKKE - FH01;2760041;4;0;0;4;MDU;D;Y;NA;3;9;;;;;BUILDING template;Gulden-Vliesstraat;7;;
KNOKKE - FH01;2766859;2;0;0;2;MDU;D;Y;NA;3;9;;;;BE;BUILDING template;Nestor de Tierestraat;36;;
KNOKKE - FH01;2766251;3;0;0;3;MDU;D;Y;NA;3;9;;;;;BUILDING template;Smedenstraat;34;;
KNOKKE - FH01;4347856;1;0;0;1;SDU;;Y;NA;4;12;Beschermd Erfgoed;;;BE;BUILDING template;Gulden-Vliesstraat;9;;
KNOKKE - FH01;2766860;3;0;0;3;MDU;D;Y;NA;3;9;;;;BE;BUILDING template;Nestor de Tierestraat;38;;
KNOKKE - FH01;4346552;1;0;0;1;SDU;;N;ORN;3;0;;;;;BUILDING template;Smedenstraat;42;;
KNOKKE - FH01;2760043;0;1;0;1;SDU;;Y;NA;4;12;;;;SDU, BU S;BUILDING template;Gulden-Vliesstraat;13;;
KNOKKE - FH01;2766862;3;0;0;3;MDU;D;Y;NA;3;9;;;;;BUILDING template;Nestor de Tierestraat;40;;
KNOKKE - FH01;4347865;1;0;0;1;SDU;;N;IRREG;4;4;Beschermd Erfgoed;;;BE;BUILDING template;Gulden-Vliesstraat;14;;
KNOKKE - FH01;2766863;3;0;0;3;MDU;D;Y;NA;3;9;;;;;BUILDING template;Nestor de Tierestraat;42;;
KNOKKE - FH01;2766264;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Smedenstraat;44;;
KNOKKE - FH01;4347866;7;0;0;7;MDU;X;N;HEIGHT;5;9;;;;In aanbouw - En construction;BUILDING template;Gulden-Vliesstraat;16;;
KNOKKE - FH01;2766865;4;0;0;4;MDU;D;Y;NA;4;12;;;;;BUILDING template;Nestor de Tierestraat;44;;
KNOKKE - FH01;84730;3;0;0;3;MDU;D;Y;NA;3;4;;;;;BUILDING template;Smedenstraat;45;;
KNOKKE - FH01;2763949;2;1;0;3;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Natienlaan;59;;
KNOKKE - FH01;2760044;3;0;0;3;MDU;D;Y;NA;3;9;;;;;BUILDING template;Gulden-Vliesstraat;17;;
KNOKKE - FH01;4346553;1;0;0;1;SDU;;Y;NA;4;12;;;;;BUILDING template;Smedenstraat;46;;
KNOKKE - FH01;3939561;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Gulden-Vliesstraat;19;;
KNOKKE - FH01;2766265;3;0;0;3;MDU;C;N;ORN;3;0;;;;;BUILDING template;Smedenstraat;47;;
KNOKKE - FH01;2760045;4;0;1;5;MDU;D;N;IRREG;4;4;;;;;BUILDING template;Gulden-Vliesstraat;20;;
KNOKKE - FH01;2766267;1;0;0;1;SDU;;Y;NA;4;12;;;;;BUILDING template;Smedenstraat;48;;
KNOKKE - FH01;2766262;2;0;0;2;MDU;D;Y;NA;3;9;;;;;BUILDING template;Smedenstraat;41;;
KNOKKE - FH01;2760046;8;0;2;10;MDU;XC;Y;NA;4;12;;;;;BUILDING template;Gulden-Vliesstraat;21;;
KNOKKE - FH01;4343924;0;1;0;1;SDU;;N;ORN;3;0;;;;;BUILDING template;Smedenstraat;49;;
KNOKKE - FH01;2763955;7;0;1;8;MDU;X;N;IRREG;4;12;;;Y;;BUILDING template;Natienlaan;65;;
KNOKKE - FH01;4125900;7;0;1;8;MDU;XC;N;IRREG;4;12;;;;;BUILDING template;Gulden-Vliesstraat;22;;
KNOKKE - FH01;4346556;1;0;0;1;SDU;;Y;NA;4;12;;;;;BUILDING template;Smedenstraat;50;;
KNOKKE - FH01;333463;2;0;0;2;MDU;D;Y;NA;2;7;;;;;BUILDING template;Smedenstraat;43;;
KNOKKE - FH01;2760049;7;0;2;9;MDU;C;Y;NA;4;12;;;;;BUILDING template;Gulden-Vliesstraat;25;;
KNOKKE - FH01;2764349;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Nieuwstraat;7;;
KNOKKE - FH01;84732;1;0;0;1;SDU;;Y;NA;4;12;;;;;BUILDING template;Smedenstraat;52;;
KNOKKE - FH01;2760050;3;0;0;3;MDU;D;Y;NA;3;9;;;;;BUILDING template;Gulden-Vliesstraat;26;;
KNOKKE - FH01;84741;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Nieuwstraat;8;;
KNOKKE - FH01;84729;1;0;0;1;SDU;;N;ORN;2;0;;;;;BUILDING template;Smedenstraat;53;;
KNOKKE - FH01;2760052;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Gulden-Vliesstraat;28;;
KNOKKE - FH01;2764350;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Nieuwstraat;9;;
KNOKKE - FH01;84731;1;0;0;1;SDU;;Y;NA;3;9;Beschermd Erfgoed;;;BE;BUILDING template;Smedenstraat;54;;
KNOKKE - FH01;84466;3;0;0;3;MDU;D;N;IRREG;3;9;;;Y;;BUILDING template;Natienlaan;73;;
KNOKKE - FH01;2760054;3;0;0;3;MDU;D;Y;NA;3;9;;;;;BUILDING template;Gulden-Vliesstraat;30;;
KNOKKE - FH01;2764351;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Nieuwstraat;11;;
KNOKKE - FH01;84727;1;0;0;1;SDU;;N;ORN;3;0;;;;;BUILDING template;Smedenstraat;55;;
KNOKKE - FH01;84739;0;1;0;1;SDU;;N;ORN;3;0;;;;;BUILDING template;Smedenstraat;57;;
KNOKKE - FH01;4178081;1;0;0;1;SDU;;Y;NA;3;4;;;;SDU, 1LU;BUILDING template;Gulden-Vliesstraat;32;;
KNOKKE - FH01;1024240;1;0;0;1;SDU;;Y;NA;2;6;;;;;BUILDING template;Nyckeesstraat;1;;
KNOKKE - FH01;4343912;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Smedenstraat;58;;
KNOKKE - FH01;84744;6;0;0;6;MDU;D;Y;NA;3;9;;;;;BUILDING template;Nieuwstraat;2;;
KNOKKE - FH01;2760056;2;0;0;2;MDU;D;Y;NA;3;9;;;;;BUILDING template;Gulden-Vliesstraat;33;;
KNOKKE - FH01;84745;1;0;0;1;SDU;;Y;NA;2;6;;;;;BUILDING template;Nyckeesstraat;3;;
KNOKKE - FH01;2766269;1;0;0;1;SDU;;Y;NA;2;9;;;;;BUILDING template;Smedenstraat;60;;
KNOKKE - FH01;84743;2;0;0;2;MDU;D;Y;NA;3;9;;;;;BUILDING template;Nieuwstraat;3;;
KNOKKE - FH01;4347869;6;0;1;7;MDU;XC;Y;NA;4;12;;;;;BUILDING template;Gulden-Vliesstraat;34;;
KNOKKE - FH01;2766271;1;0;0;1;SDU;;N;ORN;3;0;;;;;BUILDING template;Smedenstraat;61;;
KNOKKE - FH01;84742;3;0;0;3;MDU;D;Y;NA;3;9;;;;;BUILDING template;Nieuwstraat;4;;
KNOKKE - FH01;320671;13;0;1;14;MDU;XC;Y;NA;5;4;;;;;BUILDING template;Gulden-Vliesstraat;35;;
KNOKKE - FH01;2764503;1;0;0;1;SDU;;Y;NA;2;6;;;;;BUILDING template;Nyckeesstraat;5;;
KNOKKE - FH01;2766272;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Smedenstraat;62;;
KNOKKE - FH01;2764346;2;1;0;3;MDU;D;Y;NA;3;9;;;;;BUILDING template;Nieuwstraat;5;;
KNOKKE - FH01;1500907;4;0;0;4;MDU;D;Y;NA;3;9;;;;;BUILDING template;Gulden-Vliesstraat;38;;
KNOKKE - FH01;84748;1;0;0;1;SDU;;N;IRREG;2;6;;;;;BUILDING template;Nyckeesstraat;6;;
KNOKKE - FH01;4191081;1;0;0;1;SDU;;N;ORN;3;0;;;;;BUILDING template;Smedenstraat;63;;
KNOKKE - FH01;2764348;5;0;0;5;MDU;D;Y;NA;3;9;;;;;BUILDING template;Nieuwstraat;6;;
KNOKKE - FH01;336253;0;1;0;1;SDU;;Y;NA;1;4;;;;;BUILDING template;Koningslaan;32;;
KNOKKE - FH01;2764505;1;0;0;1;SDU;;Y;NA;2;6;;;;;BUILDING template;Nyckeesstraat;7;;
KNOKKE - FH01;2766273;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Smedenstraat;64;;
KNOKKE - FH01;336252;4;1;0;5;MDU;D;Y;NA;3;4;;;;;BUILDING template;Koningslaan;34;;
KNOKKE - FH01;4343917;1;0;0;1;SDU;;N;IRREG;2;6;;;;;BUILDING template;Nyckeesstraat;8;;
KNOKKE - FH01;2766274;1;0;0;1;SDU;;N;IRREG;3;4;;;;;BUILDING template;Smedenstraat;65;;
KNOKKE - FH01;336251;6;2;1;9;MDU;D;Y;NA;5;4;;;;;BUILDING template;Koningslaan;36;;
KNOKKE - FH01;4343890;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Nyckeesstraat;9;;
KNOKKE - FH01;4343914;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Smedenstraat;66;;
KNOKKE - FH01;2761817;9;0;1;10;MDU;C;N;IRREG;5;4;;;;;BUILDING template;Koningslaan;42;;
KNOKKE - FH01;2764507;1;0;0;1;SDU;;N;IRREG;3;9;;;;;BUILDING template;Nyckeesstraat;11;;
KNOKKE - FH01;2766275;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Smedenstraat;67;;
KNOKKE - FH01;4348092;4;0;1;5;MDU;C;N;IRREG;5;0;;;;;BUILDING template;Koningslaan;44;;
KNOKKE - FH01;2764508;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Nyckeesstraat;12;;
KNOKKE - FH01;84728;1;0;0;1;SDU;;Y;NA;2;6;;;;;BUILDING template;Smedenstraat;68;;
KNOKKE - FH01;84740;3;0;0;3;MDU;D;Y;NA;3;9;;;;;BUILDING template;Nieuwstraat;13;;
KNOKKE - FH01;336249;5;0;1;6;MDU;X;N;IRREG;3;0;;;;In aanbouw - En construction;BUILDING template;Koningslaan;48;;
KNOKKE - FH01;84750;1;0;0;1;SDU;;N;IRREG;3;9;;;;;BUILDING template;Nyckeesstraat;13;;
KNOKKE - FH01;4343888;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Smedenstraat;69;;
KNOKKE - FH01;84723;2;0;0;2;MDU;D;Y;NA;3;9;;;;;BUILDING template;Edward Verheyestraat;37;;
KNOKKE - FH01;335946;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Albertlaan;2;;
KNOKKE - FH01;336240;4;0;0;4;MDU;D;N;IRREG;5;4;;;;;BUILDING template;Koningslaan;50;;
KNOKKE - FH01;2764509;2;0;0;2;MDU;D;Y;NA;3;4;;;;Virtuele BDFO;BUILDING template;Nyckeesstraat;14;;
KNOKKE - FH01;2766276;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Smedenstraat;71;;
KNOKKE - FH01;4347353;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Albertlaan;4;;
KNOKKE - FH01;2761828;8;0;1;9;MDU;C;N;IRREG;5;4;;;;;BUILDING template;Koningslaan;52;;
KNOKKE - FH01;84751;1;0;0;1;SDU;;Y;NA;2;6;;;;;BUILDING template;Nyckeesstraat;15;;
KNOKKE - FH01;84736;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Smedenstraat;73;;
KNOKKE - FH01;4347354;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Albertlaan;6;;
KNOKKE - FH01;2761829;6;0;1;7;MDU;XC;N;IRREG;5;4;;;;;BUILDING template;Koningslaan;54;;
KNOKKE - FH01;2764511;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Nyckeesstraat;16;;
KNOKKE - FH01;84733;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Smedenstraat;74;;
KNOKKE - FH01;335947;0;1;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Albertlaan;8;;
KNOKKE - FH01;2761833;6;0;1;7;MDU;XC;N;IRREG;5;0;;;;;BUILDING template;Koningslaan;56;;
KNOKKE - FH01;2764512;1;0;0;1;SDU;;Y;NA;2;6;;;;;BUILDING template;Nyckeesstraat;17;;
KNOKKE - FH01;2766278;1;0;0;1;SDU;;Y;NA;1;4;;;;;BUILDING template;Smedenstraat;74;A;
KNOKKE - FH01;333095;0;1;0;1;SDU;;N;IRREG;3;0;;;;_;BUILDING template;Nestor de Tierestraat;9;;
KNOKKE - FH01;2757595;2;0;0;2;MDU;D;Y;NA;4;12;;;;;BUILDING template;Albertlaan;14;;
KNOKKE - FH01;2271855;5;0;0;5;MDU;D;Y;NA;5;4;;;;;BUILDING template;Koningslaan;60;;
KNOKKE - FH01;84752;1;0;0;1;SDU;;Y;NA;2;6;;;;;BUILDING template;Nyckeesstraat;18;;
KNOKKE - FH01;2757596;1;0;0;1;SDU;;Y;NA;4;4;;;;;BUILDING template;Albertlaan;16;;
KNOKKE - FH01;336255;8;0;0;8;MDU;D;Y;NA;5;4;;;;;BUILDING template;Koningslaan;62;;
KNOKKE - FH01;2764513;1;0;0;1;SDU;;Y;NA;2;6;;;;;BUILDING template;Nyckeesstraat;19;;
KNOKKE - FH01;2766280;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Smedenstraat;76;;
KNOKKE - FH01;2763116;5;1;1;7;MDU;XA;N;IRREG;6;0;;;;_;BUILDING template;Lippenslaan;131;;
KNOKKE - FH01;3957970;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Albertlaan;18;;
KNOKKE - FH01;2761842;4;0;1;5;MDU;D;Y;NA;5;4;;;;;BUILDING template;Koningslaan;66;;
KNOKKE - FH01;84753;1;0;0;1;SDU;;Y;NA;2;6;;;;;BUILDING template;Nyckeesstraat;20;;
KNOKKE - FH01;2766281;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Smedenstraat;77;;
KNOKKE - FH01;2757598;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Albertlaan;20;;
KNOKKE - FH01;4348102;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Koningslaan;68;;
KNOKKE - FH01;2764515;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Nyckeesstraat;21;;
KNOKKE - FH01;4198898;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Smedenstraat;78;;
KNOKKE - FH01;2757600;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Albertlaan;22;;
KNOKKE - FH01;2761846;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Koningslaan;70;;
KNOKKE - FH01;4233994;1;0;0;1;SDU;;Y;NA;2;6;;;;;BUILDING template;Nyckeesstraat;22;;
KNOKKE - FH01;2766282;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Smedenstraat;79;;
KNOKKE - FH01;4347320;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Albertlaan;24;;
KNOKKE - FH01;2761848;4;0;0;4;MDU;D;Y;NA;5;4;;;;;BUILDING template;Koningslaan;72;;
KNOKKE - FH01;2764516;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Nyckeesstraat;23;;
KNOKKE - FH01;4178987;1;0;0;1;SDU;;N;IRREG;2;4;;;;;BUILDING template;Smedenstraat;80;;
KNOKKE - FH01;2757602;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Albertlaan;26;;
KNOKKE - FH01;2761851;9;0;0;9;MDU;D;Y;NA;5;4;;;;;BUILDING template;Koningslaan;74;;
KNOKKE - FH01;4226664;1;0;0;1;SDU;;Y;NA;2;6;;;;;BUILDING template;Nyckeesstraat;24;;
KNOKKE - FH01;2766284;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Smedenstraat;81;;
KNOKKE - FH01;84734;3;0;0;3;MDU;D;Y;NA;3;12;;;;;BUILDING template;Smedenstraat;75;;
KNOKKE - FH01;2757604;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Albertlaan;28;;
KNOKKE - FH01;2761853;5;0;0;5;MDU;D;Y;NA;3;4;Beschermd Erfgoed;;;BE;BUILDING template;Koningslaan;78;;
KNOKKE - FH01;84749;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Nyckeesstraat;25;;
KNOKKE - FH01;2766285;1;0;0;1;SDU;;N;IRREG;3;4;;;;;BUILDING template;Smedenstraat;82;;
KNOKKE - FH01;4347322;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Albertlaan;30;;
