Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
EVERE - FH05;5583223;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;86;;;153915,208;172558,714
EVERE - FH05;5583224;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;92;;;153920,019;172602,902
EVERE - FH05;5583225;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;97;;;153937,274;172541,388
EVERE - FH05;5583226;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;100;;;153944,797;172562,4
EVERE - FH05;725754;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;7;;;153733,74;172607,554
EVERE - FH05;725756;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;1;;;153741,201;172563,619
EVERE - FH05;725806;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;19;;;153774,391;172600,24
EVERE - FH05;725807;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;15;;;153770,38;172570,752
EVERE - FH05;725808;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;30;;;153807,699;172595,421
EVERE - FH05;725809;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;25;;;153814,266;172558,844
EVERE - FH05;725810;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;43;;;153853,282;172594,761
EVERE - FH05;725811;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;37;;;153847,774;172550,653
EVERE - FH05;725816;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;61;;;153884,872;172582,671
EVERE - FH05;725817;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;64;;;153884,317;172604,793
EVERE - FH05;725818;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;65;;;153884,133;172612,167
EVERE - FH05;725819;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;69;;;153883,392;172641,664
EVERE - FH05;725820;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;79;;;153909,995;172559,281
EVERE - FH05;725821;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;85;;;153914,805;172603,471
EVERE - FH05;725822;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;93;;;153932,369;172543,144
EVERE - FH05;725823;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;96;;;153939,892;172564,156
EVERE - FH05;725824;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;26;;;153834,149;172522,327
EVERE - FH05;725825;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;24;;;153846,901;172520,614
EVERE - FH05;725826;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;20;;;153859,17;172519,034
EVERE - FH05;725827;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;2;;;153920,715;172511,051
EVERE - FH05;725828;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;22;;;153852,885;172519,843
EVERE - FH05;725832;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;51;;;153852,153;172617,44
EVERE - FH05;725833;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;55;;;153844,878;172646,246
EVERE - FH05;1325304;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Francois Villonlaan - Avenue Francois Villon;29;;;153872,088;172454,13
EVERE - FH05;725891;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;17;;;153716,403;172490,035
EVERE - FH05;1475527;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;16;;;153714,198;172473,519
EVERE - FH05;725892;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;18;;;153717,212;172496,337
EVERE - FH05;1621278;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;2;;;153688,772;172340,048
EVERE - FH05;725893;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;13;;;153711,755;172454,749
EVERE - FH05;1621279;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;3;;;153690,185;172347,091
EVERE - FH05;725894;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;20;;;153718,814;172508,769
EVERE - FH05;1621280;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;4;;;153691,635;172354,283
EVERE - FH05;725895;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;12;;;153705,996;172425,391
EVERE - FH05;1621281;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;5;;;153694,48;172368,328
EVERE - FH05;725896;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;1;;;153687,327;172332,831
EVERE - FH05;1621282;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;6;;;153695,955;172375,602
EVERE - FH05;725897;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;55;;;153744,731;172505,507
EVERE - FH05;1621283;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;7;;;153697,39;172382,712
EVERE - FH05;725898;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;27;;;153840,931;172492,977
EVERE - FH05;1621284;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;8;;;153698,836;172389,849
EVERE - FH05;725899;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;1;;;153930,756;172481,303
EVERE - FH05;1621285;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;9;;;153701,683;172403,866
EVERE - FH05;725900;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;16;;;153871,446;172517,454
EVERE - FH05;1621286;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;10;;;153703,124;172411,053
EVERE - FH05;725901;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;A. Vermeylenlaan - Avenue Auguste Vermeylen;29;;;153834,783;172493,789
EVERE - FH05;1621287;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;11;;;153704,546;172418,097
EVERE - FH05;1621288;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;14;;;153712,571;172461,005
EVERE - FH05;1621289;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;15;;;153713,374;172467,179
EVERE - FH05;1621290;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Platolaan - Avenue Platon;19;;;153718,013;172502,531
EVERE - FH05;725907;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Galgelaan - Avenue du Gibet;7;;;154003,223;172446,658
EVERE - FH05;725908;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Francois Villonlaan - Avenue Francois Villon;60;;;153988,926;172451,313
EVERE - FH05;1621554;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Zaventemstraat;60;;;153823,436;172699,545
EVERE - FH05;725909;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Francois Villonlaan - Avenue Francois Villon;32;;;153868,176;172410,718
EVERE - FH05;1622424;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;2;;;153706,469;172726,22
EVERE - FH05;725910;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Francois Villonlaan - Avenue Francois Villon;30;;;153862,348;172409,962
EVERE - FH05;1622425;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;3;;;153704,383;172720,399
EVERE - FH05;725911;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Francois Villonlaan - Avenue Francois Villon;14;;;153788,418;172417,685
EVERE - FH05;1622426;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;4;;;153703,232;172714,613
EVERE - FH05;725912;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Francois Villonlaan - Avenue Francois Villon;12;;;153776,547;172419,256
EVERE - FH05;1622427;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;6;;;153699,154;172703,226
EVERE - FH05;725913;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Francois Villonlaan - Avenue Francois Villon;2;;;153735,53;172427,668
EVERE - FH05;1622428;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;7;;;153694,183;172691,112
EVERE - FH05;725914;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Francois Villonlaan - Avenue Francois Villon;9;;;153790,622;172444,476
EVERE - FH05;1622429;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;8;;;153693,672;172684,939
EVERE - FH05;725915;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Francois Villonlaan - Avenue Francois Villon;15;;;153793,066;172463,016
EVERE - FH05;1622430;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;9;;;153693,186;172679,05
EVERE - FH05;725916;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Francois Villonlaan - Avenue Francois Villon;1;;;153763,424;172448,137
EVERE - FH05;1622431;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;10;;;153691,897;172673,148
EVERE - FH05;725917;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Francois Villonlaan - Avenue Francois Villon;7;;;153765,841;172466,788
EVERE - FH05;1622432;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;11;;;153691,37;172666,768
EVERE - FH05;725918;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Francois Villonlaan - Avenue Francois Villon;25;;;153870,446;172441,64
EVERE - FH05;1622433;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;14;;;153689,385;172643,31
EVERE - FH05;725919;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Francois Villonlaan - Avenue Francois Villon;31;;;153872,899;172460,31
EVERE - FH05;1622434;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;16;;;153689,193;172631,094
EVERE - FH05;725920;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Francois Villonlaan - Avenue Francois Villon;17;;;153842,254;172437,82
EVERE - FH05;1622435;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;20;;;153655,235;172628,54
EVERE - FH05;725921;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Francois Villonlaan - Avenue Francois Villon;23;;;153844,704;172456,567
EVERE - FH05;1622436;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;21;;;153655,71;172634,336
EVERE - FH05;862903;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Cicerolaan;20;;;153530,927;172603,545
EVERE - FH05;1622437;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;22;;;153657,017;172640,24
EVERE - FH05;862904;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;40;;;153565,481;172649,975
EVERE - FH05;1622438;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;23;;;153657,51;172646,252
EVERE - FH05;1622439;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;24;;;153658,801;172652,349
EVERE - FH05;1622440;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;25;;;153659,333;172658,606
EVERE - FH05;862907;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;27;;;153622,157;172624,35
EVERE - FH05;1622441;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;28;;;153622,665;172630,471
EVERE - FH05;862908;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;30;;;153623,672;172642,624
EVERE - FH05;1622442;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;32;;;153590,481;172603,23
EVERE - FH05;862909;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;36;;;153574,812;172621,682
EVERE - FH05;1622443;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;33;;;153586,6;172607,8
EVERE - FH05;862910;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;31;;;153594,424;172598,586
EVERE - FH05;1622444;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;34;;;153582,676;172612,422
EVERE - FH05;862911;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;1;;;153708,545;172732,015
EVERE - FH05;1622445;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;37;;;153568,881;172631,849
EVERE - FH05;862912;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;12;;;153690,871;172660,719
EVERE - FH05;1622446;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;38;;;153567,743;172637,857
EVERE - FH05;862913;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;13;;;153689,896;172649,38
EVERE - FH05;1622447;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;39;;;153566,604;172643,958
EVERE - FH05;862914;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;18;;;153688,214;172619,458
EVERE - FH05;1623001;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;2;;;153739,957;172570,94
EVERE - FH05;862915;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;19;;;153654,741;172622,442
EVERE - FH05;1623002;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;3;;;153738,713;172578,26
EVERE - FH05;862916;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Duiveltjesgaarde - Clos des Diablotins;26;;;153659,833;172664,546
EVERE - FH05;1623003;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;4;;;153737,47;172585,581
EVERE - FH05;1623004;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;5;;;153736,226;172592,901
EVERE - FH05;1623005;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;6;;;153734,982;172600,222
EVERE - FH05;1623007;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;9;;;153739,958;172570,94
EVERE - FH05;1623008;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;10;;;153738,714;172578,26
EVERE - FH05;1623009;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;11;;;153737,47;172585,581
EVERE - FH05;1623010;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;12;;;153736,225;172592,901
EVERE - FH05;1623011;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;13;;;153734,982;172600,222
EVERE - FH05;1623013;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;16;;;153771,383;172578,124
EVERE - FH05;1623014;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;17;;;153772,385;172585,495
EVERE - FH05;1623015;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;18;;;153773,388;172592,867
EVERE - FH05;1623018;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;21;;;153771,383;172578,124
EVERE - FH05;1623019;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;22;;;153772,385;172585,495
EVERE - FH05;1623022;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;26;;;153812,954;172566,158
EVERE - FH05;1623023;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;27;;;153811,64;172573,473
EVERE - FH05;1623024;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;28;;;153810,326;172580,788
EVERE - FH05;1623025;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;29;;;153809,012;172588,103
EVERE - FH05;1623029;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;33;;;153811,64;172573,473
EVERE - FH05;1623030;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Clos des Lauriers Roses - Oleandergaard;34;;;153810,326;172580,788
