Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name
HASSELT - FH02;2445657;0;1;0;1;SDU;;N;IRREG;3;9;Beschermd Erfgoed;;;;BUILDING template;Vismarkt;9;;
HASSELT - FH02;2416483;0;1;0;1;SDU;;N;IRREG;3;3;Beschermd Erfgoed;;;;BUILDING template;Grote Markt;16;;
HASSELT - FH02;2416486;0;1;0;1;SDU;;N;IRREG;4;3;Beschermd Erfgoed;;;;BUILDING template;Grote Markt;17;;Brasserie Wembley
HASSELT - FH02;2442357;1;0;0;1;SDU;;N;IRREG;2;7;Beschermd Erfgoed;;;;BUILDING template;Thonissenlaan;49;;
HASSELT - FH02;2410326;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Botermarkt;5;;
HASSELT - FH02;3937333;14;1;1;16;MDU;A;N;IRREG;6;3;Beschermd Erfgoed;;;Ondergrondse intro, plaatsing van Bdfo, aanleg van nieuwe vericale schacht  via de trappenhal plaatsing van floorboxen  vanaf 1e tot en met 4e verdiepi g;BUILDING template;Grote Markt;18;;
HASSELT - FH02;2442363;0;1;0;1;SDU;;N;IRREG;3;7;Beschermd Erfgoed;;;;BUILDING template;Thonissenlaan;51;;
HASSELT - FH02;3922268;0;1;0;1;SDU;;N;IRREG;4;3;Beschermd Erfgoed;;;;BUILDING template;Grote Markt;21;;
HASSELT - FH02;2442372;1;0;0;1;SDU;;N;IRREG;3;7;Beschermd Erfgoed;;;;BUILDING template;Thonissenlaan;53;;
HASSELT - FH02;2442381;1;0;0;1;SDU;;N;IRREG;3;7;Beschermd Erfgoed;;;;BUILDING template;Thonissenlaan;55;;
HASSELT - FH02;2442393;0;1;0;1;SDU;;N;IRREG;3;7;Beschermd Erfgoed;;;;BUILDING template;Thonissenlaan;57;;
HASSELT - FH02;2442404;1;0;0;1;SDU;;N;IRREG;3;7;Beschermd Erfgoed;;;;BUILDING template;Thonissenlaan;59;;
HASSELT - FH02;1487446;0;1;0;1;SDU;;N;IRREG;4;4;Beschermd Erfgoed;;;;BUILDING template;Thonissenlaan;61;;
HASSELT - FH02;2410354;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Botermarkt;17;;
HASSELT - FH02;2410360;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Botermarkt;19;;
HASSELT - FH02;2446672;1;0;0;1;SDU;;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Walputstraat;23;;
HASSELT - FH02;70278;0;1;0;1;SDU;;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Meldertstraat;2;;
HASSELT - FH02;2446674;1;1;0;2;MDU;D;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Walputstraat;25;;
HASSELT - FH02;2415074;0;1;0;1;SDU;;N;IRREG;4;4;Beschermd Erfgoed;;;;BUILDING template;Fruitmarkt;14;;
HASSELT - FH02;2446680;0;1;0;1;SDU;;N;IRREG;3;7;Beschermd Erfgoed;;;;BUILDING template;Walputstraat;29;;
HASSELT - FH02;3937712;1;0;0;1;SDU;;N;IRREG;3;7;Beschermd Erfgoed;;;;BUILDING template;Walputstraat;31;;
HASSELT - FH02;2417006;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Havermarkt;11;;
HASSELT - FH02;2417009;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Havermarkt;13;;
HASSELT - FH02;71865;1;1;0;2;MDU;D;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Diesterstraat;1;;
HASSELT - FH02;2415068;0;1;0;1;SDU;;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Fruitmarkt;3;;
HASSELT - FH02;2407809;0;1;0;1;SDU;;N;IRREG;2;3;Beschermd Erfgoed;;;;BUILDING template;Koning Albertstraat;7;;
HASSELT - FH02;2413114;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Diesterstraat;9;;
HASSELT - FH02;2449084;0;1;0;1;SDU;;N;IRREG;3;7;Beschermd Erfgoed;;;;BUILDING template;Zuivelmarkt;16;;
HASSELT - FH02;2413117;1;2;0;3;MDU;D;N;IRREG;3;7;Beschermd Erfgoed;;;;BUILDING template;Diesterstraat;11;;
HASSELT - FH02;4857592;6;2;2;10;MDU;B;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Diesterstraat;13;;
HASSELT - FH02;2416465;0;1;0;1;SDU;;N;IRREG;4;4;Beschermd Erfgoed;;;;BUILDING template;Grote Markt;5;;
HASSELT - FH02;4856350;0;1;0;1;SDU;;N;IRREG;3;7;Beschermd Erfgoed;;;;BUILDING template;Havermarkt;29;;
HASSELT - FH02;4857594;0;1;;1;SDU;;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Diesterstraat;15;;
HASSELT - FH02;2449093;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Zuivelmarkt;24;;
HASSELT - FH02;70204;0;1;0;1;SDU;;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Zuivelmarkt;29;;
HASSELT - FH02;655604;0;1;0;1;SDU;;N;IRREG;4;4;Beschermd Erfgoed;;;;BUILDING template;Grote Markt;9;;
HASSELT - FH02;2417062;0;1;0;1;SDU;;N;IRREG;3;14;Beschermd Erfgoed;;;;BUILDING template;Havermarkt;47;;
HASSELT - FH02;2419544;0;1;1;2;MDU;D;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Kapelstraat;4;;
HASSELT - FH02;2418504;0;1;0;1;SDU;;N;IRREG;4;4;Beschermd Erfgoed;;;;BUILDING template;Hoogstraat;5;;
HASSELT - FH02;2418508;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Hoogstraat;7;;
HASSELT - FH02;2447892;2;1;0;3;MDU;D;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Dokter Willemsstraat;12;;
HASSELT - FH02;2418512;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Hoogstraat;9;;
HASSELT - FH02;5390911;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Kapelstraat;6;A;
HASSELT - FH02;2419551;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Kapelstraat;6;B;
HASSELT - FH02;2413104;0;1;0;1;SDU;;N;IRREG;4;4;Beschermd Erfgoed;;;;BUILDING template;Diesterstraat;4;;
HASSELT - FH02;1238445;1;0;0;1;SDU;;N;IRREG;3;7;Beschermd Erfgoed;;;;BUILDING template;Dokter Willemsstraat;22;;
HASSELT - FH02;2413109;1;1;1;3;MDU;D;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Diesterstraat;6;;
HASSELT - FH02;1313583;1;0;0;1;SDU;;N;IRREG;3;7;Beschermd Erfgoed;;;;BUILDING template;Dokter Willemsstraat;24;;
HASSELT - FH02;2413113;1;1;1;3;MDU;D;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Diesterstraat;8;;
HASSELT - FH02;2447910;0;1;0;1;SDU;;N;IRREG;3;7;Beschermd Erfgoed;;;;BUILDING template;Dokter Willemsstraat;26;;
HASSELT - FH02;4006940;0;1;0;1;SDU;;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Zuivelmarkt;64;;
HASSELT - FH02;2427014;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Maastrichterstraat;69;;
HASSELT - FH02;2447917;2;1;0;3;MDU;D;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Dokter Willemsstraat;30;;
HASSELT - FH02;4855722;0;1;0;1;SDU;;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Maastrichterstraat;73;;
HASSELT - FH02;2413123;1;1;0;2;MDU;D;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Diesterstraat;18;;
HASSELT - FH02;70286;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Zuivelmarkt;25;;
HASSELT - FH02;2427027;0;1;0;1;SDU;;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Maastrichterstraat;75;;
HASSELT - FH02;4856430;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Diesterstraat;24;;
HASSELT - FH02;677176;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Diesterstraat;26;;
HASSELT - FH02;2419611;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Kapelstraat;44;;
HASSELT - FH02;2419616;0;1;0;1;SDU;;N;IRREG;4;4;Beschermd Erfgoed;;;;BUILDING template;Kapelstraat;46;;
HASSELT - FH02;677167;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Kapelstraat;48;;
HASSELT - FH02;2407815;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Koning Albertstraat;14;;
HASSELT - FH02;2410365;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Botermarkt;22;;
HASSELT - FH02;2407818;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Koning Albertstraat;16;;
HASSELT - FH02;2410369;0;1;0;1;SDU;D;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Botermarkt;24;;
HASSELT - FH02;2407820;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Koning Albertstraat;18;;
HASSELT - FH02;70319;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Botermarkt;26;;
HASSELT - FH02;2407825;0;1;0;1;SDU;;N;IRREG;2;4;Beschermd Erfgoed;;;KONING ALBERTSTRAAT  20 en 22  : 1 BU Bestaande doorgaande gevelbekabeling .;BUILDING template;Koning Albertstraat;20;;
HASSELT - FH02;677216;2;1;0;3;MDU;D;N;IRREG;3;7;Beschermd Erfgoed;;;;BUILDING template;de Schiervellaan;4;;
HASSELT - FH02;2407848;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;Panos  Kantoor en stock op 1e verdieping;BUILDING template;Koning Albertstraat;39;;
HASSELT - FH02;2412606;0;1;0;1;SDU;;N;IRREG;4;4;Beschermd Erfgoed;;;;BUILDING template;Demerstraat;3;;
HASSELT - FH02;2449066;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Zuivelmarkt;1;;
HASSELT - FH02;677215;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;de Schiervellaan;6;;
HASSELT - FH02;2449069;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Zuivelmarkt;3;;
HASSELT - FH02;2407834;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Koning Albertstraat;24;;
HASSELT - FH02;2407853;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Koning Albertstraat;43;;
HASSELT - FH02;2412618;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Demerstraat;9;;
HASSELT - FH02;2407856;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Koning Albertstraat;45;;
HASSELT - FH02;70333;1;0;0;1;SDU;;N;IRREG;3;3;Beschermd Erfgoed;;;;BUILDING template;Thonissenlaan;77;;
HASSELT - FH02;2438175;2;1;0;3;MDU;D;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;de Schiervellaan;2;A;
HASSELT - FH02;3937727;20;0;1;21;MDU;C;N;IRREG;4;3;Beschermd Erfgoed;;;;BUILDING template;Witte-Nonnenstraat;10;A;
HASSELT - FH02;2448098;5;0;0;5;MDU;C;N;IRREG;4;3;Beschermd Erfgoed;;;;BUILDING template;Witte-Nonnenstraat;10;B;
HASSELT - FH02;5402641;8;0;0;8;MDU;C;N;IRREG;3;3;Beschermd Erfgoed;;;;BUILDING template;Witte-Nonnenstraat;20;C;
HASSELT - FH02;5313879;6;0;2;8;MDU;C;N;IRREG;3;3;Beschermd Erfgoed;;;;BUILDING template;Witte-Nonnenstraat;20;D;
HASSELT - FH02;2407917;0;1;0;1;SDU;;N;IRREG;3;7;Beschermd Erfgoed;;;;BUILDING template;Aldestraat;12;;
HASSELT - FH02;656236;0;1;0;1;SDU;;N;IRREG;3;8;Beschermd Erfgoed;;;;BUILDING template;Koning Albertstraat;42;;
HASSELT - FH02;2407923;0;1;0;1;SDU;;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Aldestraat;16;;
HASSELT - FH02;2412650;0;1;0;1;SDU;;N;IRREG;3;7;Beschermd Erfgoed;;;;BUILDING template;Demerstraat;33;;
HASSELT - FH02;2412654;0;1;0;1;SDU;;N;IRREG;3;7;Beschermd Erfgoed;;;;BUILDING template;Demerstraat;37;;
HASSELT - FH02;4853123;1;0;0;1;SDU;;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Ridderstraat;12;;
HASSELT - FH02;2412659;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Demerstraat;39;;
HASSELT - FH02;2407861;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Koning Albertstraat;52;;
HASSELT - FH02;4853125;1;1;0;2;MDU;D;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Ridderstraat;14;;
HASSELT - FH02;2412669;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Demerstraat;41;;
HASSELT - FH02;2407862;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Koning Albertstraat;54;;
HASSELT - FH02;2435392;0;1;0;1;SDU;;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Ridderstraat;16;;
HASSELT - FH02;2412675;1;0;0;1;SDU;;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Demerstraat;43;;
HASSELT - FH02;2426979;0;1;0;1;SDU;;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Maastrichterstraat;30;;
HASSELT - FH02;70312;0;1;0;1;SDU;;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Demerstraat;45;;
HASSELT - FH02;2426983;0;1;0;1;SDU;;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Maastrichterstraat;32;;
HASSELT - FH02;2418503;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Hoogstraat;4;;
HASSELT - FH02;2418509;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Hoogstraat;8;;
HASSELT - FH02;2426987;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Maastrichterstraat;38;;
HASSELT - FH02;677189;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Koning Albertstraat;64;;
HASSELT - FH02;677137;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Maastrichterstraat;40;;
HASSELT - FH02;2426980;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Maastrichterstraat;31;;
HASSELT - FH02;2426990;2;1;0;3;MDU;D;N;IRREG;4;4;Beschermd Erfgoed;;;;BUILDING template;Maastrichterstraat;44;;
HASSELT - FH02;1454258;3;1;1;5;MDU;C;N;IRREG;4;4;Beschermd Erfgoed;;;;BUILDING template;Sint-Jozefsstraat;5;;
HASSELT - FH02;2426991;0;1;0;1;SDU;;N;IRREG;4;4;Beschermd Erfgoed;;;;BUILDING template;Maastrichterstraat;48;;
HASSELT - FH02;655681;0;1;0;1;SDU;;N;IRREG;2;4;Beschermd Erfgoed;;;;BUILDING template;Ridder Portmansstraat;2;;
HASSELT - FH02;677138;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Maastrichterstraat;56;;
HASSELT - FH02;2434492;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Ridder Portmansstraat;4;;
HASSELT - FH02;2434494;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Ridder Portmansstraat;6;;
HASSELT - FH02;677224;1;0;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Maastrichterstraat;60;;
HASSELT - FH02;4856684;2;2;0;4;MDU;C;N;IRREG;3;4;Beschermd Erfgoed;;;Intro via Maastrichterstraat  70  aanleg op gevel in de galerij Kattesteeg, aanleg langsover dak 2xkadettt, intro maken via airco naar serverrack gelijkvloers . Vezel naar de loft, bureel 2 xkadett.;BUILDING template;Maastrichterstraat;70;;70-72
HASSELT - FH02;2427030;1;0;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Maastrichterstraat;76;;
HASSELT - FH02;4856287;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Hoogstraat;24;;
HASSELT - FH02;656322;0;1;0;1;SDU;;N;IRREG;3;9;Beschermd Erfgoed;;;;BUILDING template;de Schiervellaan;26;;
HASSELT - FH02;2426110;3;1;0;4;MDU;D;N;IRREG;4;4;Beschermd Erfgoed;;;;BUILDING template;Lombaardstraat;6;;
HASSELT - FH02;25142;0;1;0;1;SDU;;N;IRREG;2;4;Beschermd Erfgoed;;;14/1 apparte bel, bus  en ingang ondergrondse intro;BUILDING template;Havermarkt;14;;
HASSELT - FH02;655683;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Havermarkt;24;;
HASSELT - FH02;2417036;2;1;1;4;MDU;D;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Havermarkt;28;;
HASSELT - FH02;677203;0;1;0;1;SDU;;N;IRREG;3;17;Beschermd Erfgoed;;;;BUILDING template;Havermarkt;10;;
HASSELT - FH02;2418523;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Hoogstraat;15;;
HASSELT - FH02;2407808;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Koning Albertstraat;5;;
HASSELT - FH02;2407811;0;1;0;1;SDU;;N;IRREG;5;4;Beschermd Erfgoed;;;;BUILDING template;Koning Albertstraat;9;;
HASSELT - FH02;71854;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Aldestraat;29;;
HASSELT - FH02;4855817;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Koning Albertstraat;11;;
HASSELT - FH02;2407814;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;KONING ALBERTSTRAAT  13 en 14  : 1 BU Bestaande doorgaande gevelbekabeling .;BUILDING template;Koning Albertstraat;13;;
HASSELT - FH02;2407835;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Koning Albertstraat;25;;
HASSELT - FH02;2407973;1;0;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Aldestraat;53;;
HASSELT - FH02;2407948;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Aldestraat;34;;
HASSELT - FH02;2407951;1;1;0;2;MDU;D;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Aldestraat;36;;
HASSELT - FH02;2407953;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Aldestraat;38;;
HASSELT - FH02;2407965;0;1;0;1;SDU;D;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Aldestraat;46;;
HASSELT - FH02;2407967;1;1;2;4;MDU;D;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Aldestraat;48;;
HASSELT - FH02;2407969;0;1;0;1;SDU;D;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Aldestraat;50;;
HASSELT - FH02;3937211;0;1;0;1;SDU;D;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Aldestraat;52;;
HASSELT - FH02;2419603;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Kapelstraat;39;;
HASSELT - FH02;2419625;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;KAPELSTRAAT 55:Gebouw is 1 Bu,  geen plannen  om lu's van 1e  en of 2e verdieping te maken;BUILDING template;Kapelstraat;55;;
HASSELT - FH02;71867;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;In aanbouw - En construction;BUILDING template;Kapelstraat;57;;
HASSELT - FH02;2419614;0;1;0;1;SDU;D;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Kapelstraat;45;A;
HASSELT - FH02;4846456;0;1;0;1;SDU;;N;IRREG;3;;Beschermd Erfgoed;;;;BUILDING template;Hemelrijk;1;;
HASSELT - FH02;2442178;1;0;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Thonissenlaan;1;;
HASSELT - FH02;2410371;0;1;0;1;SDU;;N;IRREG;3;4;Beschermd Erfgoed;;;;BUILDING template;Botermarkt;25;;
HASSELT - FH02;70250;16;2;0;18;MDU;XA;N;IRREG;6;7;Beschermd Erfgoed;;;;BUILDING template;Thonissenlaan;63;;
HASSELT - FH02;70252;0;1;0;1;SDU;;N;IRREG;4;4;Beschermd Erfgoed;;;;BUILDING template;Thonissenlaan;67;;
HASSELT - FH02;2442430;0;1;0;1;SDU;;N;IRREG;5;16;Beschermd Erfgoed;;;;BUILDING template;Thonissenlaan;69;;
