Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
HASSELT - FH01;4897371;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Schoolstraat;22;;;;
HASSELT - FH01;5431532;1;0;0;1;SDU;;Y;NA;2;9;;;;;BUILDING template;Boomkensstraat;63;B;;;
HASSELT - FH01;2448174;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Woutersstraat;29;;;;
HASSELT - FH01;2437137;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Runkstersteenweg;142;;;;
HASSELT - FH01;3937302;3;0;0;3;MDU;D;Y;NA;4;9;;;;;BUILDING template;Elzenstraat;4;;;;
HASSELT - FH01;2438375;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Schoolstraat;24;;;;
HASSELT - FH01;707223;7;0;1;8;MDU;D;Y;NA;4;9;;;;;BUILDING template;Elzenstraat;9;;;;
HASSELT - FH01;2448178;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Woutersstraat;31;;;;
HASSELT - FH01;2437138;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Runkstersteenweg;144;;;;
HASSELT - FH01;3937303;7;0;0;7;MDU;D;Y;NA;4;11;;;;;BUILDING template;Elzenstraat;6;;;;
HASSELT - FH01;4897376;1;0;0;1;SDU;;Y;NA;2;10;;;;;BUILDING template;Schoolstraat;30;;;;
HASSELT - FH01;707222;8;0;1;9;MDU;D;Y;NA;4;9;;;;;BUILDING template;Elzenstraat;11;;;;
HASSELT - FH01;6065608;2;0;0;2;MDU;D;Y;NA;3;10;;;;;BUILDING template;Woutersstraat;35;;;;
HASSELT - FH01;2437140;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Runkstersteenweg;146;;;;
HASSELT - FH01;2414610;8;0;1;9;MDU;D;Y;NA;4;10;;;;;BUILDING template;Elzenstraat;8;;;;
HASSELT - FH01;2438389;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Schoolstraat;32;;;;
HASSELT - FH01;707221;11;0;1;12;MDU;D;Y;NA;4;9;;;;;BUILDING template;Elzenstraat;13;;;;
HASSELT - FH01;2448185;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Woutersstraat;37;;;;
HASSELT - FH01;1121088;0;1;0;1;SDU;;Y;NA;;;;;;;BUILDING template;Koningin Astridlaan;15;;;217730,476;180539,337
HASSELT - FH01;2437142;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Runkstersteenweg;148;;;;
HASSELT - FH01;4897377;1;0;0;1;SDU;;Y;NA;2;9;;;;;BUILDING template;Schoolstraat;34;;;;
HASSELT - FH01;4903466;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Woutersstraat;39;;;;
HASSELT - FH01;3937311;1;0;0;1;SDU;;N;IRREG;;;;;;;BUILDING template;Fonteinstraat;6;;;217822,66;179854,232
HASSELT - FH01;3937627;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Runkstersteenweg;150;;;;
HASSELT - FH01;2438396;1;0;0;1;SDU;;Y;NA;2;9;;;;;BUILDING template;Schoolstraat;36;;;;
HASSELT - FH01;4903468;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Woutersstraat;41;;;;
HASSELT - FH01;1019984;1;1;0;2;MDU;D;Y;NA;3;10;;;;;BUILDING template;Runkstersteenweg;152;;;;
HASSELT - FH01;707200;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Schoolstraat;38;;;;
HASSELT - FH01;2448192;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Woutersstraat;43;;;;
HASSELT - FH01;2437148;1;1;0;2;MDU;D;Y;NA;3;10;;;;;BUILDING template;Runkstersteenweg;154;;;;
HASSELT - FH01;2438402;0;1;0;1;SDU;;Y;NA;4;10;;;;;BUILDING template;Schoolstraat;40;;;;
HASSELT - FH01;2448195;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Woutersstraat;45;;;;
HASSELT - FH01;2437150;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Runkstersteenweg;156;;;;
HASSELT - FH01;707429;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Woutersstraat;47;;;;
HASSELT - FH01;707100;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Runkstersteenweg;158;;;;
HASSELT - FH01;2416817;0;1;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Harmoniestraat;1;;;;
HASSELT - FH01;707099;1;0;0;1;SDU;;Y;NA;2;9;;;;;BUILDING template;Runkstersteenweg;160;;;;
HASSELT - FH01;707388;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Harmoniestraat;3;;;;
HASSELT - FH01;2437158;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Runkstersteenweg;162;;;;
HASSELT - FH01;4903477;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Harmoniestraat;5;;;;
HASSELT - FH01;2415121;6;0;0;6;MDU;D;Y;NA;4;10;;;;Gaarveldstraat 40 : Mdu 6Lu's doorgaande gevelbekabeling en aansluiting mogelijk via gevel mogrlijk;BUILDING template;Gaarveldstraat;40;;;;
HASSELT - FH01;2437160;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Runkstersteenweg;164;;;;
HASSELT - FH01;2416821;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Harmoniestraat;7;;;;
HASSELT - FH01;2415122;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Gaarveldstraat;46;;;;
HASSELT - FH01;2415139;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Gaarveldstraat;61;;;;
HASSELT - FH01;4901472;2;0;0;2;MDU;D;Y;NA;3;8;;;;;BUILDING template;Runkstersteenweg;166;;;;
HASSELT - FH01;2416824;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Harmoniestraat;9;;;;
HASSELT - FH01;2415126;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Gaarveldstraat;48;;;;
HASSELT - FH01;2415142;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Gaarveldstraat;63;;;;
HASSELT - FH01;707097;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Runkstersteenweg;168;;;;
HASSELT - FH01;2416828;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Harmoniestraat;11;;;;
HASSELT - FH01;2415128;0;1;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Gaarveldstraat;50;;;;
HASSELT - FH01;2415144;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Gaarveldstraat;65;;;;
HASSELT - FH01;2437162;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Runkstersteenweg;164;A;;;
HASSELT - FH01;2416829;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Harmoniestraat;15;;;;
HASSELT - FH01;2415132;1;0;0;1;SDU;;Y;NA;3;7;;;;;BUILDING template;Gaarveldstraat;54;;;;
HASSELT - FH01;2415146;0;1;0;1;SDU;;Y;NA;2;9;;;;;BUILDING template;Gaarveldstraat;67;;;;
HASSELT - FH01;708107;0;1;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Abelenstraat;9;;;;
HASSELT - FH01;2416832;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Harmoniestraat;17;;;;
HASSELT - FH01;4175141;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Gaarveldstraat;56;;;;
HASSELT - FH01;707133;0;1;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Gaarveldstraat;69;;;;
HASSELT - FH01;2407561;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Abelenstraat;13;;;;
HASSELT - FH01;2409733;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Boomkensstraat;2;;;;
HASSELT - FH01;2416835;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Harmoniestraat;19;;;;
HASSELT - FH01;6414029;1;0;0;1;SDU;;N;IRREG;;;;;;;BUILDING template;Kanunnik Eybenstraat;7;;;;
HASSELT - FH01;707132;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Gaarveldstraat;71;;;;
HASSELT - FH01;4016685;1;1;0;2;MDU;D;Y;NA;3;9;;;;;BUILDING template;Abelenstraat;15;;;;
HASSELT - FH01;2409736;0;1;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Boomkensstraat;4;;;;
HASSELT - FH01;2442309;6;1;1;8;MDU;XA;N;HEIGHT;6;18;;;;;BUILDING template;Thonissenlaan;40;;;;
HASSELT - FH01;2416838;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Harmoniestraat;21;;;;
HASSELT - FH01;2415157;1;0;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Gaarveldstraat;73;;;;
HASSELT - FH01;708106;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Abelenstraat;17;;;;
HASSELT - FH01;4903325;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Boomkensstraat;6;;;;
HASSELT - FH01;2442323;7;2;1;10;MDU;XA;N;HEIGHT;7;18;;;;;BUILDING template;Thonissenlaan;42;;;;
HASSELT - FH01;1291577;3;0;0;3;MDU;D;Y;NA;4;9;;;;;BUILDING template;Harmoniestraat;23;;;;
HASSELT - FH01;3937673;3;0;0;3;MDU;D;Y;NA;3;;;;;Torenstraat 31: Mdu 3lu's doorgaande gevelbekabeling en aansluiting mogelijk.;BUILDING template;Torenstraat;31;;;;
HASSELT - FH01;2415160;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Gaarveldstraat;75;;;;
HASSELT - FH01;2407563;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Abelenstraat;19;;;;
HASSELT - FH01;4903328;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Boomkensstraat;8;;;;
HASSELT - FH01;2442341;11;2;1;14;MDU;A;N;HEIGHT;6;18;;;;Meetstaat aangemaakt.;BUILDING template;Thonissenlaan;46;;;;
HASSELT - FH01;2416845;8;0;0;8;MDU;D;Y;NA;4;9;;;;;BUILDING template;Harmoniestraat;25;;;;
HASSELT - FH01;2415163;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Gaarveldstraat;77;;;;
HASSELT - FH01;2407567;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Abelenstraat;21;;;;
HASSELT - FH01;2409740;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Boomkensstraat;10;;;;
HASSELT - FH01;2442360;5;1;0;6;MDU;B;N;HEIGHT;7;18;;;;;BUILDING template;Thonissenlaan;50;;;;
HASSELT - FH01;2415165;5;0;0;5;MDU;D;Y;NA;5;11;;;;;BUILDING template;Gaarveldstraat;79;;;;
HASSELT - FH01;2407570;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Abelenstraat;23;;;;
HASSELT - FH01;2409745;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Boomkensstraat;12;;;;
HASSELT - FH01;2415167;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Gaarveldstraat;81;;;;
HASSELT - FH01;2407572;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Abelenstraat;25;;;;
HASSELT - FH01;2409748;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Boomkensstraat;14;;;;
HASSELT - FH01;1338325;1;1;0;2;MDU;D;Y;NA;3;9;;;;;BUILDING template;Gaarveldstraat;83;;;;
HASSELT - FH01;2407576;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Abelenstraat;27;;;;
HASSELT - FH01;4011184;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Boomkensstraat;16;;;;
HASSELT - FH01;3937313;2;0;0;2;MDU;D;Y;NA;3;9;;;;;BUILDING template;Gaarveldstraat;85;;;;
HASSELT - FH01;2407577;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Abelenstraat;29;;;;
HASSELT - FH01;3997814;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Boomkensstraat;18;;;;
HASSELT - FH01;2415174;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Gaarveldstraat;87;;;;
HASSELT - FH01;709227;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Abelenstraat;31;;;;
HASSELT - FH01;2409753;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Boomkensstraat;20;;;;
HASSELT - FH01;2415176;2;1;0;3;MDU;D;Y;NA;3;8;;;;;BUILDING template;Gaarveldstraat;89;;;;
HASSELT - FH01;708105;2;0;0;2;MDU;D;Y;NA;3;9;;;;;BUILDING template;Abelenstraat;33;;;;
HASSELT - FH01;2409755;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Boomkensstraat;22;;;;
HASSELT - FH01;707112;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Gaarveldstraat;91;;;;
HASSELT - FH01;707332;0;1;0;1;SDU;;Y;NA;2;9;;;;;BUILDING template;Gaarveldstraat;60;;;;
HASSELT - FH01;2409759;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Boomkensstraat;24;;;;
HASSELT - FH01;2415182;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Gaarveldstraat;93;;;;
HASSELT - FH01;4903332;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Boomkensstraat;26;;;;
HASSELT - FH01;4901561;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Gaarveldstraat;95;;;;
HASSELT - FH01;2409761;1;1;0;2;MDU;D;Y;NA;2;8;;;;;BUILDING template;Boomkensstraat;28;;;;
HASSELT - FH01;4264299;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Gaarveldstraat;97;;;;
HASSELT - FH01;2409762;1;0;0;1;SDU;;N;IRREG;2;8;;;;;BUILDING template;Boomkensstraat;30;;;;
HASSELT - FH01;4182375;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Gaarveldstraat;99;;;;
HASSELT - FH01;2409764;1;0;0;1;SDU;;N;IRREG;2;8;;;;;BUILDING template;Boomkensstraat;32;;;;
HASSELT - FH01;4901564;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Gaarveldstraat;101;;;;
HASSELT - FH01;707400;10;1;2;13;MDU;B;N;IRREG;4;18;;;;;BUILDING template;Boomkensstraat;34;;;;
HASSELT - FH01;4216710;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Gaarveldstraat;103;;;;
HASSELT - FH01;2409773;0;1;0;1;SDU;;N;IRREG;2;7;;;;;BUILDING template;Boomkensstraat;52;;;;
HASSELT - FH01;2415190;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Gaarveldstraat;105;;;;
HASSELT - FH01;2409777;0;1;0;1;MDU;B;N;IRREG;3;12;;;;;BUILDING template;Boomkensstraat;62;;Boomkensstraat 62-64-66;;
HASSELT - FH01;4901565;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Gaarveldstraat;107;;;;
HASSELT - FH01;2409781;5;0;2;7;MDU;B;N;IRREG;6;12;;;;;BUILDING template;Boomkensstraat;64;;Boomkensstraat 62-64-66;;
HASSELT - FH01;25122;0;1;0;1;SDU;;N;IRREG;2;11;;;;;BUILDING template;Koningin Astridlaan;46;;;;
HASSELT - FH01;2428463;1;0;0;1;SDU;;N;IRREG;3;9;;;;;BUILDING template;Frans Massystraat;11;;;;
HASSELT - FH01;4901567;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Gaarveldstraat;109;;;;
HASSELT - FH01;2408258;14;1;0;15;MDU;D;N;IRREG;4;12;;;;;BUILDING template;Koningin Astridlaan;48;;;;
HASSELT - FH01;2428472;0;1;0;1;SDU;;N;IRREG;3;9;;;;;BUILDING template;Frans Massystraat;13;;;;
HASSELT - FH01;2415194;0;1;0;1;MDU;D;Y;NA;1;4;;;;;BUILDING template;Gaarveldstraat;111;;Gaarveldstraat 111-111A;;
HASSELT - FH01;2408515;0;1;0;1;SDU;;N;IRREG;4;10;;;;;BUILDING template;Bampslaan;23;;;;
HASSELT - FH01;2440365;0;1;0;1;SDU;;Y;NA;3;11;;;;;BUILDING template;Stationsplein;1;;;;
HASSELT - FH01;3937547;2;1;0;3;MDU;D;N;IRREG;3;9;;;;;BUILDING template;Frans Massystraat;15;;;;
HASSELT - FH01;4901570;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Gaarveldstraat;113;;;;
HASSELT - FH01;2408521;4;1;1;6;MDU;D;N;IRREG;5;10;;;;;BUILDING template;Bampslaan;31;;;;
HASSELT - FH01;2440386;1;1;0;2;MDU;D;Y;NA;4;11;;;;;BUILDING template;Stationsplein;5;;;;
HASSELT - FH01;2428474;0;1;0;1;SDU;;N;IRREG;3;9;;;;;BUILDING template;Frans Massystraat;17;;;;
HASSELT - FH01;707110;0;1;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Gaarveldstraat;115;;;;
HASSELT - FH01;3937219;2;0;0;2;MDU;D;N;IRREG;3;10;;;;;BUILDING template;Bampslaan;33;;;;
HASSELT - FH01;2440405;0;1;0;1;SDU;;N;IRREG;4;11;;;;;BUILDING template;Stationsplein;7;;;;
HASSELT - FH01;653410;0;1;0;1;SDU;;N;IRREG;6;14;;;;;BUILDING template;Frans Massystraat;19;;;;
HASSELT - FH01;4179593;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Gaarveldstraat;69;B;;;
HASSELT - FH01;2408522;0;1;0;1;SDU;;N;IRREG;3;12;;;;;BUILDING template;Bampslaan;35;;;;
HASSELT - FH01;653403;0;1;0;1;SDU;;N;IRREG;5;15;;;;;BUILDING template;Koningin Astridlaan;50;;;;
HASSELT - FH01;2415177;1;1;0;2;MDU;D;Y;NA;2;9;;;;Gaarveldstraat 89A  sdu, appartement  boven de apotheek, aphotheek wordt huisnr 91;BUILDING template;Gaarveldstraat;89;A;;;
HASSELT - FH01;653670;0;1;0;1;SDU;;N;IRREG;3;12;;;;;BUILDING template;Bampslaan;37;;;;
HASSELT - FH01;1295122;0;1;0;1;SDU;;N;GLASS;6;18;;;;;BUILDING template;Monseigneur Broekxplein;1;;;;
HASSELT - FH01;5371646;1;1;0;2;MDU;D;Y;NA;3;8;;;;;BUILDING template;Gaarveldstraat;111;A;Gaarveldstraat 111-111A;;
HASSELT - FH01;3937304;8;0;1;9;MDU;D;Y;NA;4;10;;;;;BUILDING template;Elzenstraat;10;;;;
HASSELT - FH01;707220;8;0;1;9;MDU;D;Y;NA;4;9;;;;;BUILDING template;Elzenstraat;15;;;;
HASSELT - FH01;3937270;5;1;1;7;MDU;B;N;IRREG;4;11;;;;;BUILDING template;Brendelstraat;1;;Brendel 1_Schiervellaan 1;;
HASSELT - FH01;1278657;0;2;2;4;MDU;;N;IRREG;6;18;;;;;BUILDING template;Monseigneur Broekxplein;6;;;;
HASSELT - FH01;707125;6;0;1;7;MDU;D;Y;NA;4;9;;;;;BUILDING template;Pastoor Van Dijckstraat;3;;;;
HASSELT - FH01;707343;3;0;0;3;MDU;D;Y;NA;3;11;;;;;BUILDING template;Elzenstraat;12;;;;
HASSELT - FH01;707342;7;0;1;8;MDU;D;Y;NA;4;9;;;;;BUILDING template;Elzenstraat;17;;;;
HASSELT - FH01;2411081;2;0;0;2;MDU;D;N;IRREG;2;8;;;;;BUILDING template;Brendelstraat;4;;;;
HASSELT - FH01;707124;5;0;1;6;MDU;D;Y;NA;4;9;;;;;BUILDING template;Pastoor Van Dijckstraat;5;;;;
HASSELT - FH01;2414612;7;0;1;8;MDU;D;N;IRREG;4;13;;;;;BUILDING template;Elzenstraat;14;;;;
HASSELT - FH01;707341;8;0;1;9;MDU;D;Y;NA;4;9;;;;;BUILDING template;Elzenstraat;19;;;;
HASSELT - FH01;653668;1;0;0;1;SDU;;N;IRREG;2;8;;;;;BUILDING template;Brendelstraat;5;;;;
HASSELT - FH01;707126;7;0;1;8;MDU;D;Y;NA;4;9;;;;;BUILDING template;Pastoor Van Dijckstraat;7;;;;
HASSELT - FH01;707218;5;1;0;6;MDU;D;Y;NA;4;9;;;;;BUILDING template;Elzenstraat;16;;;;
HASSELT - FH01;5422648;3;0;1;4;MDU;D;Y;NA;3;9;;;;;BUILDING template;Elzenstraat;1;A;;;
HASSELT - FH01;2415717;1;0;0;1;SDU;;Y;NA;3;12;;;;;BUILDING template;Geraetsstraat;11;;;;
HASSELT - FH01;707127;8;0;1;9;MDU;D;Y;NA;4;9;;;;;BUILDING template;Pastoor Van Dijckstraat;9;;;;
HASSELT - FH01;2443217;0;1;0;1;SDU;;N;IRREG;1;4;;;;;BUILDING template;Sint-Truidersteenweg;67;;;;
HASSELT - FH01;707219;8;0;1;9;MDU;D;Y;NA;4;9;;;;;BUILDING template;Elzenstraat;21;;;;
HASSELT - FH01;3960088;1;0;0;1;SDU;;Y;NA;3;12;;;;;BUILDING template;Geraetsstraat;13;;;;
HASSELT - FH01;707130;8;0;0;8;MDU;D;Y;NA;4;9;;;;;BUILDING template;Pastoor Van Dijckstraat;11;;;;
HASSELT - FH01;2443219;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Sint-Truidersteenweg;69;;;;
HASSELT - FH01;2415719;1;0;0;1;SDU;;Y;NA;3;12;;;;;BUILDING template;Geraetsstraat;15;;;;
HASSELT - FH01;707129;8;0;0;8;MDU;D;Y;NA;4;9;;;;;BUILDING template;Pastoor Van Dijckstraat;13;;;;
HASSELT - FH01;707484;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Sint-Truidersteenweg;71;;;;
HASSELT - FH01;4871027;1;0;0;1;SDU;;Y;NA;3;12;;;;;BUILDING template;Geraetsstraat;17;;;;
HASSELT - FH01;707044;10;0;0;10;MDU;D;Y;NA;4;9;;;;;BUILDING template;Runkstersteenweg;118;;;;
HASSELT - FH01;707483;14;0;1;15;MDU;E;Y;NA;3;10;;;;;BUILDING template;Sint-Truidersteenweg;73;;;;
HASSELT - FH01;2415723;0;1;0;1;SDU;;Y;NA;3;12;;;;;BUILDING template;Geraetsstraat;19;;;;
HASSELT - FH01;707102;1;0;0;1;SDU;;Y;NA;3;7;;;;;BUILDING template;Runkstersteenweg;120;;;;
HASSELT - FH01;2443228;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Sint-Truidersteenweg;75;;;;
HASSELT - FH01;2415726;1;0;0;1;SDU;;Y;NA;3;12;;;;;BUILDING template;Geraetsstraat;21;;;;
HASSELT - FH01;4901547;1;0;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Runkstersteenweg;122;;;;
HASSELT - FH01;2443230;0;1;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Sint-Truidersteenweg;77;;;;
HASSELT - FH01;2415728;1;0;0;1;SDU;;Y;NA;3;12;;;;;BUILDING template;Geraetsstraat;23;;;;
HASSELT - FH01;2437090;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Runkstersteenweg;124;;;;
HASSELT - FH01;2443232;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Sint-Truidersteenweg;79;;;;
HASSELT - FH01;2415729;1;0;0;1;SDU;;Y;NA;3;12;;;;;BUILDING template;Geraetsstraat;25;;;;
HASSELT - FH01;2437098;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Runkstersteenweg;126;;;;
HASSELT - FH01;2443234;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Sint-Truidersteenweg;81;;;;
HASSELT - FH01;653660;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Geraetsstraat;27;;;;
HASSELT - FH01;2437101;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Runkstersteenweg;128;;;;
HASSELT - FH01;2443236;0;1;1;2;MDU;D;Y;NA;3;9;;;;;BUILDING template;Sint-Truidersteenweg;83;;;;
HASSELT - FH01;1121093;0;1;0;1;SDU;;N;IRREG;3;7;;;;;BUILDING template;Koningin Astridlaan;6;;;;
HASSELT - FH01;2437105;1;0;0;1;SDU;;Y;NA;4;10;;;;;BUILDING template;Runkstersteenweg;130;;;;
HASSELT - FH01;2443245;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Sint-Truidersteenweg;87;;;;
HASSELT - FH01;2408229;1;1;0;2;MDU;D;N;IRREG;3;9;;;;;BUILDING template;Koningin Astridlaan;8;;;;
HASSELT - FH01;2437110;1;0;0;1;SDU;;Y;NA;3;8;;;;;BUILDING template;Runkstersteenweg;132;;;;
HASSELT - FH01;2443249;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Sint-Truidersteenweg;89;;;;
HASSELT - FH01;2437119;0;1;0;1;SDU;;N;IRREG;3;7;;;;;BUILDING template;Runkstersteenweg;134;;;;
HASSELT - FH01;583810;1;0;0;1;SDU;;Y;NA;2;7;;;;;BUILDING template;Sint-Truidersteenweg;91;;;;
HASSELT - FH01;2437123;6;0;0;6;MDU;D;N;IRREG;3;10;;;;;BUILDING template;Runkstersteenweg;136;;;;
HASSELT - FH01;707232;1;0;1;2;MDU;XC;Y;NA;3;8;;;;;BUILDING template;Sint-Truidersteenweg;93;;Vooruitzichtstraat 50_Sint-Truiderssteenweg 93;;
HASSELT - FH01;2437127;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Runkstersteenweg;138;;;;
HASSELT - FH01;707485;1;0;0;1;SDU;;N;IRREG;2;7;;;;;BUILDING template;Sint-Truidersteenweg;67;A;;;
HASSELT - FH01;2416849;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Harmoniestraat;29;;;;
HASSELT - FH01;2437133;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Runkstersteenweg;140;;;;
HASSELT - FH01;70257;0;1;0;1;SDU;;N;HEIGHT;7;18;;;;;BUILDING template;Thonissenlaan;52;;;;
HASSELT - FH01;2416852;1;0;0;1;SDU;;Y;NA;3;9;;;;;BUILDING template;Harmoniestraat;31;;;;
HASSELT - FH01;707136;8;0;1;9;MDU;D;Y;NA;4;9;;;;;BUILDING template;Harmoniestraat;45;;;;
HASSELT - FH01;707403;1;0;0;1;SDU;;Y;NA;2;8;;;;;BUILDING template;Boomkensstraat;1;;;;
HASSELT - FH01;707383;2;1;0;3;MDU;D;Y;NA;3;9;;;;;BUILDING template;Harmoniestraat;33;;;;
HASSELT - FH01;707137;8;0;1;9;MDU;D;Y;NA;4;10;;;;;BUILDING template;Harmoniestraat;47;;;;
HASSELT - FH01;2409735;2;0;0;2;MDU;D;Y;NA;3;9;;;;;BUILDING template;Boomkensstraat;3;;;;
HASSELT - FH01;707382;0;1;0;1;SDU;;N;IRREG;2;8;;;;;BUILDING template;Harmoniestraat;35;;;;
HASSELT - FH01;707135;8;0;1;9;MDU;D;Y;NA;4;9;;;;;BUILDING template;Harmoniestraat;49;;;;
