LAM MK;xPos;yPos;Street;Nr;Suffix
2407906;218079,427;180438,386;Aldestraat;2;
2407908;218082,213;180456,225;Aldestraat;3;
2407909;218074,718;180458,96;Aldestraat;5;
2407911;218068,833;180461,84;Aldestraat;7;
2407913;218068,652;180437,893;Aldestraat;8;
2407914;218062,156;180464,27;Aldestraat;9;
2407916;218052,993;180467,652;Aldestraat;11;
2407917;218054,231;180439,193;Aldestraat;12;
2407918;218052,493;180461,346;Aldestraat;13;
2407920;218046,265;180439,658;Aldestraat;14;
2407922;218042,382;180465,269;Aldestraat;15;
2407923;218038,713;180440,929;Aldestraat;16;
2407925;218029,151;180465,802;Aldestraat;17;
2407928;218031,921;180443,698;Aldestraat;18;
2407929;218024,426;180445,12;Aldestraat;20;
2407933;218016,085;180468,952;Aldestraat;23;
2407935;218013,412;180447,453;Aldestraat;24;
2407939;218005,196;180446,993;Aldestraat;26;
71853;217997,374;180469,787;Aldestraat;27;
677074;217998,408;180447,409;Aldestraat;28;
71854;217981,088;180473,843;Aldestraat;29;
5817003;217980,147;180453,159;Aldestraat;30;
2407946;217975,061;180474,284;Aldestraat;31;
71855;217972,613;180451,558;Aldestraat;32;
2407948;217967,221;180451,903;Aldestraat;34;
2407950;217966,112;180474,558;Aldestraat;35;
2407951;217961,513;180452,184;Aldestraat;36;
4855807;217961,539;180475,872;Aldestraat;37;
2407953;217950,094;180453,724;Aldestraat;38;
2407955;217955,722;180477,563;Aldestraat;39;
2407957;217941,853;180456,239;Aldestraat;40;
2407962;217948,946;180478,206;Aldestraat;43;
2407963;217926,936;180458,299;Aldestraat;44;
2407964;217943,214;180479,024;Aldestraat;45;
2407965;217915,255;180459,447;Aldestraat;46;
2407966;217939,626;180479,996;Aldestraat;47;
2407967;217907,879;180461,852;Aldestraat;48;
2407968;217932,771;180481,831;Aldestraat;49;
2407969;217897,013;180463,582;Aldestraat;50;
2407971;217924,737;180482,703;Aldestraat;51;
3937211;217888,644;180464,154;Aldestraat;52;
2407973;217915,547;180483,673;Aldestraat;53;
71852;217885,277;180469,381;Aldestraat;54;
2407975;217903,786;180485,29;Aldestraat;55;
2407977;217894,547;180486,441;Aldestraat;57;
71851;217885,776;180487,231;Aldestraat;59;
70326;218312,968;180592,776;Badderijstraat;2;
