LAM MK;xPos;yPos;Street;Nr;Suffix
4112434;151564,164;170898,635;Notelaarstraat;170;
4119120;151567,057;170915,965;Rassonstraat;11;
5569112;152111,016;170937,408;Adolphe Lacomblélaan - Avenue Adolphe Lacomblé;62;
5566384;151620,002;171371,268;Diamantlaan - Avenue du Diamant;27;
5566382;152105,751;171066,644;Diamantlaan - Avenue du Diamant;149;
951015;151914,668;171123,456;Eugène Plaskysquare - Square Eugène Plasky;82;
837950;151411,184;171207,036;Louis Scutenairestraat - Rue Louis Scutenaire;3;
837945;151415,297;171215,039;Louis Scutenairestraat - Rue Louis Scutenaire;5;
837946;151462,943;171245,71;Marcel Mariënstraat - Rue Marcel Mariën;1;
837947;151463,057;171217,711;Marcel Mariënstraat - Rue Marcel Mariën;5;
951005;151841,824;171208,564;Milcampslaan - Avenue Milcamps;141;
1069251;151447,619;171014,558;Notelaarstraat - Rue du Noyer;122;
951039;151523,018;171307,085;Radiumstraat - Rue du Radium;5;
948458;152161,415;170888,973;Roodebeeklaan - Avenue de Roodebeek;58;
5569114;151715,552;171177,863;Victor Hugostraat - Rue Victor Hugo;87;
950958;152135;170967;Avenue Adolphe Lacomblé;50;
1675515;152127;170903;Avenue Adolphe Lacomblé;61;
6525425;152106;170931;Avenue Adolphe Lacomblé;64;
4113221;152096;170920;Avenue Adolphe Lacomblé;68;
1675518;152111,276;170888,471;Avenue Adolphe Lacomblé;69;
948488;152106,276;170882,471;Avenue Adolphe Lacomblé;71;
5585180;152091;170905;Avenue Adolphe Lacomblé;72;
4119236;151339,832;171239,515;Avenue Charbo;2;
1668277;151344,816;171234,764;Avenue Charbo;4;
1668279;151350,2;171229,497;Avenue Charbo;6;
5584941;151502;171086;Avenue Charbo;26;
1668296;151517;171072;Avenue Charbo;28;
1668312;151448;171093,146;Avenue Charbo;59;
4114622;151461;171079;Avenue Charbo;65;
25521;151508;171037;Avenue Charbo;91;
950970;151882;170834;Avenue de l'Opale;2;
4108420;151900;170847,733;Avenue de l'Opale;12;
4113275;151952;170907;Avenue de l'Opale;36;
1502642;151956;170910;Avenue de l'Opale;40;
4119325;152039,686;170951,624;Avenue de l'Opale;61;
1671886;152117,8;171035,562;Avenue de l'Opale;101;
1671888;152124;171035;Avenue de l'Opale;105;
1668058;151271,769;171224,792;Avenue de la Brabançonne;94;
1668059;151274,445;171225,658;Avenue de la Brabançonne;96;
1449736;151274,288;171228,334;Avenue de la Brabançonne;98;
948191;151300,275;171284,583;Avenue de la Brabançonne;116;
5584927;151285;171175;Avenue de la Brabançonne;121;
5584928;151306;171231;Avenue de la Brabançonne;139;
4119123;151927;170803;Avenue de Roodebeek;8;
4119122;151931;170806;Avenue de Roodebeek;12;
1673037;151956;170815;Avenue de Roodebeek;18;
4109316;151961;170817;Avenue de Roodebeek;20;
1673038;151988;170826;Avenue de Roodebeek;22;B
1673039;152025;170840;Avenue de Roodebeek;30;
6524864;152169,194;170891,041;Avenue de Roodebeek;60;
246489;152182;170897;Avenue de Roodebeek;64;
4109762;152211;170907;Avenue de Roodebeek;72;
246492;152249;170921;Avenue de Roodebeek;78;
4009468;152269,3;170927,471;Avenue de Roodebeek;78;A
246487;152276;170930;Avenue de Roodebeek;80;
5585119;152319,529;170942,572;Avenue de Roodebeek;102;
246485;152325,428;170944,31;Avenue de Roodebeek;104;
951073;151583,574;171409,009;Avenue du Diamant;3;
1681464;151585;171411;Avenue du Diamant;5;
4108302;151848,528;171206,54;Avenue du Diamant;85;
5585368;151866;171192;Avenue du Diamant;93;
950952;152134,661;171053,656;Avenue du Diamant;155;
1681582;152305;170956;Avenue du Diamant;205;
5771890;152306,834;170958,81;Avenue du Diamant;207;
1681586;152325;170948;Avenue du Diamant;213;
6093571;152330;170947;Avenue du Diamant;215;
1677548;151561,154;171030,53;Avenue Emile Max;6;
1677549;151564;171033;Avenue Emile Max;8;
1677566;151657;171070;Avenue Emile Max;42;
949528;151649;171029;Avenue Emile Max;55;
948006;151782,674;171116,405;Avenue Emile Max;78;
1677592;151845;171142;Avenue Emile Max;88;
5585235;151841,326;171108,832;Avenue Emile Max;89;
5585236;151846;171146;Avenue Emile Max;90;
1677596;151851,798;171112,765;Avenue Emile Max;93;
951027;151900;171127;Avenue Emile Max;109;
4119257;151849;170902,012;Avenue Eugène Plasky;14;
950967;151919;170997;Avenue Eugène Plasky;49;
949465;151952,962;171113,938;Avenue Eugène Plasky;91;
837941;151531;171232;Avenue Félix Marchal;3;A
3917400;151536;171227;Avenue Félix Marchal;3;B
4042409;151541;171223;Avenue Félix Marchal;3;C
1677503;151547;171218;Avenue Félix Marchal;3;D
1677504;151551,197;171214,126;Avenue Félix Marchal;3;E
1677512;151447,526;171350,919;Avenue Félix Marchal;6;
1677514;151452;171346;Avenue Félix Marchal;10;
1332958;151461;171338;Avenue Félix Marchal;14;
4113914;151507;171299;Avenue Félix Marchal;32;
1677529;151517;171287;Avenue Félix Marchal;34;
949520;151704;171088;Avenue Félix Marchal;35;
935553;151735;171058;Avenue Félix Marchal;37;
951052;151546;171274;Avenue Félix Marchal;38;
4111350;151748;171046;Avenue Félix Marchal;43;
4117433;151588;171228;Avenue Félix Marchal;50;
948023;151732,945;171104,945;Avenue Félix Marchal;140;
1677546;151736;171101;Avenue Félix Marchal;142;
1677421;151532,621;171063,968;Avenue Léon Mahillon;4;
951041;151646,916;171182,383;Avenue Léon Mahillon;28;
1677436;151662;171202;Avenue Léon Mahillon;32;
5585231;151671;171210;Avenue Léon Mahillon;38;
1677446;151678,467;171219,975;Avenue Léon Mahillon;42;
948012;151686;171182;Avenue Léon Mahillon;59;
5585233;151726,117;171275,517;Avenue Léon Mahillon;60;
948010;151697,303;171201,169;Avenue Léon Mahillon;65;
1677460;151714,191;171216,484;Avenue Léon Mahillon;69;
1677474;151744,079;171241,382;Avenue Léon Mahillon;85;
4109482;151753;171254;Avenue Léon Mahillon;91;
935558;151690,765;170790,169;Avenue Milcamps;2;
943826;151731,957;170834,729;Avenue Milcamps;25;
943827;151733,957;170838,729;Avenue Milcamps;27;
1671513;151824;171143;Avenue Milcamps;115;
