LAM MK;xPos;yPos;Street;Nr;Suffix
1690616;148349,516;166166,353;Avenue Bourgmestre Jean Herinckx - Burgemeester Jean Herinckxlaan;2;
1690617;148489,165;166352,303;Avenue Bourgmestre Jean Herinckx - Burgemeester Jean Herinckxlaan;6;
19143;148473,695;166355,042;Avenue Bourgmestre Jean Herinckx - Burgemeester Jean Herinckxlaan;8;
1103541;148458,964;166357,323;Avenue Bourgmestre Jean Herinckx - Burgemeester Jean Herinckxlaan;10;
19145;148509,581;166387,143;Avenue Bourgmestre Jean Herinckx - Burgemeester Jean Herinckxlaan;12;
1690619;148509,541;166414,019;Avenue Bourgmestre Jean Herinckx - Burgemeester Jean Herinckxlaan;14;
1690620;148547,225;166466,418;Avenue Bourgmestre Jean Herinckx - Burgemeester Jean Herinckxlaan;16;
1690621;148609,642;166551,409;Avenue Bourgmestre Jean Herinckx - Burgemeester Jean Herinckxlaan;20;
1051782;148661,004;166597,591;Avenue Bourgmestre Jean Herinckx - Burgemeester Jean Herinckxlaan;21;
1683259;148301,134;166355,352;Avenue Brugmann - Brugmannlaan;326;
1683262;148290,604;166341,972;Avenue Brugmann - Brugmannlaan;328;
1051058;148249,299;166259,549;Avenue Brugmann - Brugmannlaan;358;
1051055;148172,522;166060,496;Avenue Brugmann - Brugmannlaan;416;
1051677;148169,398;166052,145;Avenue Brugmann - Brugmannlaan;418;
1051678;148165,339;166042,593;Avenue Brugmann - Brugmannlaan;420;
1009812;149392,1;166499,179;Avenue Brunard - Brunardlaan;55;
19049;148447,665;166284,964;Avenue Château de Walzin - Kasteel de Walzinlaan;1;
1103543;148434,245;166295,723;Avenue Château de Walzin - Kasteel de Walzinlaan;2;
1103544;148420,815;166306,493;Avenue Château de Walzin - Kasteel de Walzinlaan;3;
1325613;148398,714;166340,843;Avenue Château de Walzin - Kasteel de Walzinlaan;4;
1693137;148385,355;166351,531;Avenue Château de Walzin - Kasteel de Walzinlaan;5;
1103542;148371,984;166362,222;Avenue Château de Walzin - Kasteel de Walzinlaan;6;
1051233;148355,825;166405,832;Avenue Château de Walzin - Kasteel de Walzinlaan;7;
19039;148343,234;166415,871;Avenue Château de Walzin - Kasteel de Walzinlaan;8;
5585647;148330,653;166425,912;Avenue Château de Walzin - Kasteel de Walzinlaan;9;
1051232;148423,352;166543,823;Avenue Château de Walzin - Kasteel de Walzinlaan;10;
5585648;148403,743;166530,373;Avenue Château de Walzin - Kasteel de Walzinlaan;10;A
1051235;148517,805;166585,578;Avenue Château de Walzin - Kasteel de Walzinlaan;11;
1693144;148573,369;166510,198;Avenue Château de Walzin - Kasteel de Walzinlaan;12;
1051236;148467,072;166546,354;Avenue Château de Walzin - Kasteel de Walzinlaan;13;
5585649;148478,501;166529,594;Avenue Château de Walzin - Kasteel de Walzinlaan;14;
1693147;148523,013;166483,963;Avenue Château de Walzin - Kasteel de Walzinlaan;15;
1693148;148511,932;166445,832;Avenue Château de Walzin - Kasteel de Walzinlaan;16;
1682954;148343,598;166172,107;Avenue de Boetendael - Boetendaellaan;47;
1682956;148329,089;166198,991;Avenue de Boetendael - Boetendaellaan;49;
1682958;148288,805;166274,272;Avenue de Boetendael - Boetendaellaan;53;
1051068;148266,371;166225,584;Avenue de Boetendael - Boetendaellaan;88;
1014142;148193,249;165880,939;Avenue De Fré - De Frélaan;2;
1009761;149318,402;165963,372;Avenue De Fré - De Frélaan;106;
1014153;148215,417;165935,862;Avenue de l'Echevinage - Schepenijlaan;11;
5585429;148235,857;165932,922;Avenue de l'Echevinage - Schepenijlaan;13;
1693396;148595,044;166299,264;Avenue de la Ferme Rose - Roze Hoevelaan;1;
1693400;148601,804;166270,635;Avenue de la Ferme Rose - Roze Hoevelaan;4;
1693402;148596,65;166235,112;Avenue de la Ferme Rose - Roze Hoevelaan;6;
1693404;148507,699;166258,66;Avenue de la Ferme Rose - Roze Hoevelaan;8;
1693409;148486,82;166200,599;Avenue de la Ferme Rose - Roze Hoevelaan;9;
1693413;148474,959;166171,11;Avenue de la Ferme Rose - Roze Hoevelaan;10;
1684920;149795,109;166478,25;Avenue de la Floride - Floridalaan;34;
1684993;149594,274;165970,758;Avenue de la Floride - Floridalaan;152;
1686637;148561,05;166645,989;Avenue de Messidor - Messidorlaan;207;
1686643;148683,67;166682,239;Avenue de Messidor - Messidorlaan;215;
1325615;148728,22;166705,56;Avenue de Messidor - Messidorlaan;217;
1682589;150025,099;166562,369;Avenue du Beau-Séjour - Schoon Verblijflaan;4;
1014157;148463,83;166072,519;Avenue Henri Elleboudt - Henri Elleboudtlaan;9;
1014158;148455,029;166121,67;Avenue Henri Elleboudt - Henri Elleboudtlaan;11;
1014159;148416,879;166126,439;Avenue Henri Elleboudt - Henri Elleboudtlaan;20;
1231410;148449,117;166433,661;Avenue Maxime Van Praag - Maxime Van Praaglaan;2;
1693865;148476,403;166439,116;Avenue Maxime Van Praag - Maxime Van Praaglaan;3;
1051733;148502,687;166478,214;Avenue Maxime Van Praag - Maxime Van Praaglaan;4;
1010580;150002,301;166677,27;Avenue Montjoie - Montjoielaan;2;
1266663;149989,515;166672,331;Avenue Montjoie - Montjoielaan;8;
1686875;149977,697;166673,026;Avenue Montjoie - Montjoielaan;14;
1010582;149967,489;166659,443;Avenue Montjoie - Montjoielaan;18;
1686883;149951,359;166659,398;Avenue Montjoie - Montjoielaan;24;
1686885;149939,12;166660,044;Avenue Montjoie - Montjoielaan;28;
4124223;149919,685;166583,461;Avenue Montjoie - Montjoielaan;34;
1686893;149906,11;166636,777;Avenue Montjoie - Montjoielaan;36;
1686894;149869,486;166643,834;Avenue Montjoie - Montjoielaan;36;A
1010579;149855,972;166637,513;Avenue Montjoie - Montjoielaan;38;
1686895;149838,771;166633,919;Avenue Montjoie - Montjoielaan;38;A
1686896;149829,961;166632,32;Avenue Montjoie - Montjoielaan;40;
1686897;149821,652;166629,723;Avenue Montjoie - Montjoielaan;42;
1010583;149812,264;166625,634;Avenue Montjoie - Montjoielaan;44;
1010584;149794,882;166623,603;Avenue Montjoie - Montjoielaan;46;
1686902;149785,214;166622,122;Avenue Montjoie - Montjoielaan;50;
1686905;149779,389;166620,868;Avenue Montjoie - Montjoielaan;52;
1686907;149773,608;166620,33;Avenue Montjoie - Montjoielaan;54;
1010578;149767,675;166618,015;Avenue Montjoie - Montjoielaan;56;
1686911;149720,236;166606,638;Avenue Montjoie - Montjoielaan;60;
1686913;149713,934;166604,921;Avenue Montjoie - Montjoielaan;62;
1686915;149708,031;166600,942;Avenue Montjoie - Montjoielaan;64;
1686916;149702,569;166599,286;Avenue Montjoie - Montjoielaan;66;
1686917;149696,953;166599,923;Avenue Montjoie - Montjoielaan;68;
1686918;149690,003;166604,941;Avenue Montjoie - Montjoielaan;70;
1686919;149686,688;166598,274;Avenue Montjoie - Montjoielaan;72;
1347872;149680,97;166596,669;Avenue Montjoie - Montjoielaan;74;
1686922;149675,167;166594,585;Avenue Montjoie - Montjoielaan;76;
1686923;149669,311;166593,496;Avenue Montjoie - Montjoielaan;78;
1183313;149660,464;166538,027;Avenue Montjoie - Montjoielaan;84;
1009940;149621,832;166573,403;Avenue Montjoie - Montjoielaan;88;
1009939;149547,367;166555,773;Avenue Montjoie - Montjoielaan;92;
1686929;149524,637;166537,203;Avenue Montjoie - Montjoielaan;94;
1686930;149519,718;166454,349;Avenue Montjoie - Montjoielaan;96;
1686931;149473,354;166546,546;Avenue Montjoie - Montjoielaan;96;A
1686932;149490,628;166527,909;Avenue Montjoie - Montjoielaan;96;B
1686934;149462,43;166525,169;Avenue Montjoie - Montjoielaan;98;
1009808;149424,802;166528,556;Avenue Montjoie - Montjoielaan;100;
1686935;149425,738;166467,499;Avenue Montjoie - Montjoielaan;102;
1049421;149361,699;166517,151;Avenue Montjoie - Montjoielaan;104;
1203244;149344,453;166517,796;Avenue Montjoie - Montjoielaan;108;
1686937;149323,384;166519,558;Avenue Montjoie - Montjoielaan;110;
1325123;149311,529;166519,598;Avenue Montjoie - Montjoielaan;114;
1686938;149305,109;166521,168;Avenue Montjoie - Montjoielaan;116;
1686939;149298,989;166523,017;Avenue Montjoie - Montjoielaan;118;
1686947;149281,899;166527,689;Avenue Montjoie - Montjoielaan;136;
1686949;149275,169;166530,61;Avenue Montjoie - Montjoielaan;138;
1686950;149264,668;166535,709;Avenue Montjoie - Montjoielaan;140;
1686951;149253,665;166537,997;Avenue Montjoie - Montjoielaan;142;
1686955;149246,137;166544,158;Avenue Montjoie - Montjoielaan;146;
1049423;149240,956;166548;Avenue Montjoie - Montjoielaan;148;
1049157;149237,222;166553,646;Avenue Montjoie - Montjoielaan;150;
1049160;149232,48;166557,393;Avenue Montjoie - Montjoielaan;152;
1686958;149227,74;166561,368;Avenue Montjoie - Montjoielaan;154;
1049420;149222,489;166567,33;Avenue Montjoie - Montjoielaan;156;
1049242;149176,93;166591,279;Avenue Montjoie - Montjoielaan;180;
1049245;149154,838;166608,487;Avenue Montjoie - Montjoielaan;184;
1049241;149137,42;166620,466;Avenue Montjoie - Montjoielaan;188;
1686962;149128,051;166624,928;Avenue Montjoie - Montjoielaan;190;
1686963;149118,295;166630,448;Avenue Montjoie - Montjoielaan;192;
1049239;149108,915;166636,467;Avenue Montjoie - Montjoielaan;194;
1049240;149100,512;166640,794;Avenue Montjoie - Montjoielaan;196;
19009;149088,914;166648,554;Avenue Montjoie - Montjoielaan;198;
1049238;149079,307;166654,353;Avenue Montjoie - Montjoielaan;200;
1686964;149062,991;166664,654;Avenue Montjoie - Montjoielaan;204;
1686965;149057,358;166669,331;Avenue Montjoie - Montjoielaan;206;
1686966;149052,763;166674,539;Avenue Montjoie - Montjoielaan;208;
1686967;149046,075;166683,714;Avenue Montjoie - Montjoielaan;212;
1686968;149040,08;166690,143;Avenue Montjoie - Montjoielaan;214;
1686969;149035,974;166695,36;Avenue Montjoie - Montjoielaan;216;
1686970;149031,638;166700,528;Avenue Montjoie - Montjoielaan;218;
1686971;149027,699;166705,793;Avenue Montjoie - Montjoielaan;220;
1686972;149023,6;166711;Avenue Montjoie - Montjoielaan;222;
1049244;149018,389;166716,105;Avenue Montjoie - Montjoielaan;222;A
1686974;149013,189;166725,324;Avenue Montjoie - Montjoielaan;224;
5804518;149002,122;166746,657;Avenue Montjoie - Montjoielaan;226;
1686976;148995,9;166742,792;Avenue Montjoie - Montjoielaan;228;
4980042;149943,437;166382,705;Avenue René Gobert - René Gobertlaan;39;
5020652;149904,695;166605,982;Avenue Winston Churchill - Winston Churchilllaan;36;
5020643;149773,58;166621,433;Avenue Winston Churchill - Winston Churchilllaan;54;
1049226;148976,619;166771,189;Avenue Winston Churchill - Winston Churchilllaan;77;
1692251;149751,932;166252,842;Bosveldweg - Bosveldweg;88;B
5571828;150009,504;166648,153;Chaussée de Waterloo - Waterloosesteenweg;825;
1688660;150156,728;166263,452;Chaussée de Waterloo - Waterloosesteenweg;951;
1010496;150178,094;166177,601;Chaussée de Waterloo - Waterloosesteenweg;965;
1692553;149170,458;166322,769;Rue Edith Cavell - Edith Cavellstraat;137;
1010387;149260,296;166050,48;Rue Edith Cavell - Edith Cavellstraat;193;
1312489;149219,499;166221,788;Rue Edith Cavell - Edith Cavellstraat;210;
5585625;149263,659;166150,859;Rue Edith Cavell - Edith Cavellstraat;228;
1686188;149297,92;166202,328;Rue Langeveld - Langeveldstraat;27;
1686207;149553,797;166243,534;Rue Langeveld - Langeveldstraat;68;
5828728;149636,487;166197,559;Rue Langeveld - Langeveldstraat;77;C
1010412;149944,244;166183,434;Rue Langeveld - Langeveldstraat;121;
1009822;149092,442;166141,445;Rue Zeecrabbe - Zeecrabbestraat;26;
1009823;149109,605;166149,495;Rue Zeecrabbe - Zeecrabbestraat;28;
1017308;148939,092;166680,31;Adolphe Dupuichlaan - Avenue Adolphe Dupuich;1;
1049066;148949,283;166635,256;Adolphe Dupuichlaan - Avenue Adolphe Dupuich;2;
1049067;148945;166669;Adolphe Dupuichlaan - Avenue Adolphe Dupuich;3;
1693128;148912,513;166657,244;Adolphe Dupuichlaan - Avenue Adolphe Dupuich;3;A
1693129;148894,615;166640,124;Adolphe Dupuichlaan - Avenue Adolphe Dupuich;5;
1017307;148878,376;166626,267;Adolphe Dupuichlaan - Avenue Adolphe Dupuich;7;
1049064;148855,261;166610,846;Adolphe Dupuichlaan - Avenue Adolphe Dupuich;9;
1693131;148843,3;166535,134;Adolphe Dupuichlaan - Avenue Adolphe Dupuich;24;
6610638;148828;166524;Adolphe Dupuichlaan - Avenue Adolphe Dupuich;26;
1693132;148824,034;166517,175;Adolphe Dupuichlaan - Avenue Adolphe Dupuich;28;
1693133;148810,37;166501,159;Adolphe Dupuichlaan - Avenue Adolphe Dupuich;30;
4116786;148763;166489;Adolphe Dupuichlaan - Avenue Adolphe Dupuich;32;
1693134;148797,184;166482,338;Adolphe Dupuichlaan - Avenue Adolphe Dupuich;34;
1693135;148797,835;166474,235;Adolphe Dupuichlaan - Avenue Adolphe Dupuich;38;
1049065;148819,561;166452,386;Adolphe Dupuichlaan - Avenue Adolphe Dupuich;40;
1693136;148796;166471;Adolphe Dupuichlaan - Avenue Adolphe Dupuich;42;
1682937;148357;165959;Boetendaellaan - Avenue de Boetendael;4;
1014120;148388,619;165953,503;Boetendaellaan - Avenue de Boetendael;7;
1014121;148384,26;165963,289;Boetendaellaan - Avenue de Boetendael;9;
1014122;148385,535;165971,878;Boetendaellaan - Avenue de Boetendael;11;
1682938;148342,796;165979,137;Boetendaellaan - Avenue de Boetendael;14;
1682939;148379,145;165997,128;Boetendaellaan - Avenue de Boetendael;15;
1682940;148341,107;165986,092;Boetendaellaan - Avenue de Boetendael;16;
1682941;148375,538;166004,518;Boetendaellaan - Avenue de Boetendael;17;
1682942;148339,361;165993,217;Boetendaellaan - Avenue de Boetendael;18;
1682943;148373,785;166012,316;Boetendaellaan - Avenue de Boetendael;19;
1682944;148336,895;166000,403;Boetendaellaan - Avenue de Boetendael;20;
1682945;148372,142;166020,116;Boetendaellaan - Avenue de Boetendael;21;
1682946;148335,319;166010,102;Boetendaellaan - Avenue de Boetendael;22;
1682947;148372,466;166028,181;Boetendaellaan - Avenue de Boetendael;23;
1682948;148369,049;166046,058;Boetendaellaan - Avenue de Boetendael;25;
1014175;148371,167;166057,48;Boetendaellaan - Avenue de Boetendael;27;
1682950;148332,86;166022,361;Boetendaellaan - Avenue de Boetendael;28;
5585403;148360,654;166070,788;Boetendaellaan - Avenue de Boetendael;29;
1014116;148330,918;166031,88;Boetendaellaan - Avenue de Boetendael;30;
1682952;148355,795;166085,35;Boetendaellaan - Avenue de Boetendael;33;
1682953;148305,14;166078,03;Boetendaellaan - Avenue de Boetendael;34;
1014118;148355,13;166093,344;Boetendaellaan - Avenue de Boetendael;35;
1014119;148348,792;166114,731;Boetendaellaan - Avenue de Boetendael;37;
1682957;148300,527;166255,228;Boetendaellaan - Avenue de Boetendael;51;
1051065;148295,043;166156,333;Boetendaellaan - Avenue de Boetendael;70;
1682964;148296,735;166164,433;Boetendaellaan - Avenue de Boetendael;72;
1682966;148291,684;166169,796;Boetendaellaan - Avenue de Boetendael;74;
1682967;148290,972;166176,509;Boetendaellaan - Avenue de Boetendael;76;
1052847;148288,034;166182,326;Boetendaellaan - Avenue de Boetendael;78;
1682969;148279,3;166187,378;Boetendaellaan - Avenue de Boetendael;80;
1682971;148277,783;166197,632;Boetendaellaan - Avenue de Boetendael;82;
1682972;148276,379;166206,322;Boetendaellaan - Avenue de Boetendael;84;
1682974;148267,491;166208,164;Boetendaellaan - Avenue de Boetendael;86;
19037;148259,605;166238,417;Boetendaellaan - Avenue de Boetendael;90;
1009818;149268,659;166377,259;Bosveldweg - Bosveldweg;14;
1009820;149210,79;166340,011;Bosveldweg - Bosveldweg;15;
1454102;149217,701;166340,555;Bosveldweg - Bosveldweg;17;
1692226;149224,592;166342,711;Bosveldweg - Bosveldweg;19;
1009819;149328,584;166387,616;Bosveldweg - Bosveldweg;20;
1692227;149231,558;166342,259;Bosveldweg - Bosveldweg;21;
1009973;149248,17;166342,928;Bosveldweg - Bosveldweg;25;
1009972;149255,092;166345,818;Bosveldweg - Bosveldweg;27;
1692228;149262,176;166344,849;Bosveldweg - Bosveldweg;29;
1692229;149269,87;166344,384;Bosveldweg - Bosveldweg;31;
1692230;149285,966;166345,403;Bosveldweg - Bosveldweg;31;A
