Projectnummer;LAM MK;Building FID;SSV Date;BUILDING KEY;Blok;LU KEY;VCA;M1;M2A;M2B;M3A;M3B;M4A;M4B;M5A;M5B;M5C;M6A;M6B;M6C;B1 construction start;B2 construction end;Opdrachttemplate
EVERE - FH02;718106;;;718106;;2572246;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;2572247;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;2572248;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;2572249;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;2572250;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;2572251;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153775;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153776;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153777;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153778;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153779;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153780;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153781;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153782;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153783;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153784;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153785;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153786;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153787;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153788;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153789;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153790;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153791;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153792;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;718106;;;718106;;11153793;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479268;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479279;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479298;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479300;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479302;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479303;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479305;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479306;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479307;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479308;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479319;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479321;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479322;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479323;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479324;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479325;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479326;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479327;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479328;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479329;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479330;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479331;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479332;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479335;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479336;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479338;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479340;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479342;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479347;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479352;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479370;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479371;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479384;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479385;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479391;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479393;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479397;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479398;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479400;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479401;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479402;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479403;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479404;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479410;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479411;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479419;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479420;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479421;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479423;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;10479424;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;11155608;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583144;;;5583144;;11155609;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-09-30;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11231330;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;2572106;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;10333644;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;10333768;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;10333786;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;10333795;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;10333796;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;10333797;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155550;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155551;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155552;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155553;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155554;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155555;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155556;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155557;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155558;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155559;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155560;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155561;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155562;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155563;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155564;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155565;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155566;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155567;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155568;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155569;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155570;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155571;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155572;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155573;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155574;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155575;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155576;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155577;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155578;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155579;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155580;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155581;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155582;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155583;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;718108;;;718108;;2572107;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155584;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;718108;;;718108;;2572108;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155585;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;718108;;;718108;;2572109;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155586;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;718108;;;718108;;2572110;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;5583143;;;5583143;;11155587;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
EVERE - FH02;718108;;;718108;;2572111;OK;2019-10-08;;;;;;;;;;;;;2019-09-15;2020-05-07;(L/B/S)U template
