Projectnummer;LAM MK;Building FID;SSV Date;BUILDING KEY;Blok;LU KEY;VCA;M1;M2A;M2B;M3A;M3B;M4A;M4B;M5A;M5B;M5C;M6A;M6B;M6C;B1 construction start;B2 construction end;Opdrachttemplate
KNOKKE - FH01;2767132;;;2767132;BL0102;8351256;;2019-10-01;;;;;;;;;;;;;2019-08-26;2020-02-03;(L/B/S)U template
KNOKKE - FH01;6400883;;;6400883;BL0118;11139232;;2019-10-02;;;;;;;;;;;;;2019-10-09;2021-01-06;(L/B/S)U template
KNOKKE - FH01;4348327;;;4348327;;11282446;PENDING;2019-07-31;;;;;;;;;;;;;2019-10-21;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2763127;;;2763127;BL0115;11239983;OK;2019-09-06;;;;;;;;;;;;;2019-11-04;2020-02-19;(L/B/S)U template
KNOKKE - FH01;84464;;;84464;BL0101;8361924;;2019-08-02;;;;;;;;;;;;;2019-09-03;2020-05-21;(L/B/S)U template
KNOKKE - FH01;320548;;;320548;BL0123;8339647;;2019-10-29;;;;;;;;;;;;;2020-01-06;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333463;;;333463;BL0105;11079714;;2019-09-03;;;;;;;;;;;;;2019-09-18;2020-11-20;(L/B/S)U template
KNOKKE - FH01;338528;;;338528;BL0114;8366049;PENDING;2019-11-03;;;;;;;;;;;;;2019-10-24;2020-02-23;(L/B/S)U template
KNOKKE - FH01;2758333;;;2758333;BL0118;8353138;;2019-10-02;;;;;;;;;;;;;2019-10-09;2021-01-06;(L/B/S)U template
KNOKKE - FH01;2761828;;;2761828;BL0120;11078955;OK;2019-10-14;;;;;;;;;;;;;2019-10-24;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2762626;;;2762626;BL0115;8345949;PENDING;2019-11-21;;;;;;;;;;;;;2019-11-04;2020-02-19;(L/B/S)U template
KNOKKE - FH01;2763044;;;2763044;BL0122;10555841;PENDING;2019-09-17;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2763161;;;2763161;BL0126;8333402;PENDING;2019-08-28;;;;;;;;;;;;;2019-11-25;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2765084;;;2765084;BL0120;8366404;;2019-07-19;;;;;;;;;;;;;2019-10-24;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2765550;;;2765550;BL0114;11079139;PENDING;2019-09-16;;;;;;;;;;;;;2019-10-24;2020-02-23;(L/B/S)U template
KNOKKE - FH01;2767134;;;2767134;BL0102;8346930;;2019-10-01;;;;;;;;;;;;;2019-08-26;2020-01-19;(L/B/S)U template
KNOKKE - FH01;4345729;;;4345729;BL0121;11079063;NOK;2019-11-08;;;;;;;;;;;;;2019-11-18;2024-12-31;(L/B/S)U template
KNOKKE - FH01;6413780;;;6413780;BL0110;11139210;NOK;2019-10-02;;;;;;;;;;;;;2019-11-25;2024-12-31;(L/B/S)U template
KNOKKE - FH01;4348327;;;4348327;;11282447;PENDING;2019-10-11;;;;;;;;;;;;;2019-10-21;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2763131;;;2763131;BL0115;11239992;OK;2019-09-06;;;;;;;;;;;;;2019-11-04;2020-02-19;(L/B/S)U template
KNOKKE - FH01;84466;;;84466;BL0101;8344443;OK;2019-08-12;;;;;;;;;;;;;2019-09-03;2020-05-06;(L/B/S)U template
KNOKKE - FH01;320548;;;320548;BL0123;8343996;;2019-07-26;;;;;;;;;;;;;2020-01-06;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333465;;;333465;BL0104;11079493;;2019-08-02;;;;;;;;;;;;;2019-09-18;2020-01-19;(L/B/S)U template
KNOKKE - FH01;338528;;;338528;BL0114;8366050;PENDING;2019-10-29;;;;;;;;;;;;;2019-10-24;2020-02-23;(L/B/S)U template
KNOKKE - FH01;2758334;;;2758334;BL0116;8342858;;2019-09-03;;;;;;;;;;;;;2019-11-13;2021-02-01;(L/B/S)U template
KNOKKE - FH01;2761828;;;2761828;BL0120;11078959;OK;2019-10-14;;;;;;;;;;;;;2019-10-24;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2762626;;;2762626;BL0115;8350320;PENDING;2019-11-02;;;;;;;;;;;;;2019-11-04;2020-02-19;(L/B/S)U template
KNOKKE - FH01;2763044;;;2763044;BL0122;10555948;PENDING;2019-11-20;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2763409;;;2763409;BL0107;8331634;PENDING;2019-09-17;;;;;;;;;;;;;2019-09-13;2020-03-02;(L/B/S)U template
KNOKKE - FH01;2765084;;;2765084;BL0120;8366405;;2019-08-28;;;;;;;;;;;;;2019-10-24;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2765550;;;2765550;BL0114;11079140;PENDING;2019-09-16;;;;;;;;;;;;;2019-10-24;2020-02-23;(L/B/S)U template
KNOKKE - FH01;2767134;;;2767134;BL0102;11079837;;2019-10-01;;;;;;;;;;;;;2019-08-26;2020-01-19;(L/B/S)U template
KNOKKE - FH01;6413780;;;6413780;BL0110;11139211;NOK;2019-11-08;;;;;;;;;;;;;2019-11-25;2024-12-31;(L/B/S)U template
KNOKKE - FH01;4348327;;;4348327;;11282448;PENDING;2019-10-02;;;;;;;;;;;;;2019-10-21;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2763133;;;2763133;BL0115;11239993;PENDING;2019-08-28;;;;;;;;;;;;;2019-11-04;2020-02-19;(L/B/S)U template
KNOKKE - FH01;84466;;;84466;BL0101;8344444;OK;2019-08-12;;;;;;;;;;;;;2019-09-03;2020-05-06;(L/B/S)U template
KNOKKE - FH01;320548;;;320548;BL0123;8348462;;2019-08-02;;;;;;;;;;;;;2020-01-06;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333111;;;333111;BL0122;8339598;PENDING;2019-09-16;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333465;;;333465;BL0104;11079494;;2019-09-03;;;;;;;;;;;;;2019-09-18;2020-01-19;(L/B/S)U template
KNOKKE - FH01;338529;;;338529;BL0114;8332585;PENDING;2019-09-25;;;;;;;;;;;;;2019-10-24;2020-02-23;(L/B/S)U template
KNOKKE - FH01;2758335;;;2758335;BL0116;8359358;;2019-11-02;;;;;;;;;;;;;2019-11-13;2021-02-01;(L/B/S)U template
KNOKKE - FH01;2761828;;;2761828;BL0120;11078960;OK;2019-10-14;;;;;;;;;;;;;2019-10-24;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2762626;;;2762626;BL0115;8359560;PENDING;2019-11-20;;;;;;;;;;;;;2019-11-04;2020-02-19;(L/B/S)U template
KNOKKE - FH01;2763044;;;2763044;BL0122;10555990;PENDING;2019-09-17;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2763409;;;2763409;BL0107;8335919;PENDING;2019-09-17;;;;;;;;;;;;;2019-09-13;2020-03-02;(L/B/S)U template
KNOKKE - FH01;2765084;;;2765084;BL0120;8366406;;2019-09-16;;;;;;;;;;;;;2019-10-24;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2765555;;;2765555;BL0114;11139245;;2019-10-01;;;;;;;;;;;;;2019-10-24;2020-03-09;(L/B/S)U template
KNOKKE - FH01;2767135;;;2767135;BL0102;8354950;;2019-11-08;;;;;;;;;;;;;2019-08-26;2020-02-03;(L/B/S)U template
KNOKKE - FH01;6413780;;;6413780;BL0110;11139212;NOK;2019-09-22;;;;;;;;;;;;;2019-11-25;2024-12-31;(L/B/S)U template
KNOKKE - FH01;4348327;;;4348327;;11282449;PENDING;2019-10-01;;;;;;;;;;;;;2019-10-21;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2763133;;;2763133;BL0115;11239994;PENDING;2019-08-02;;;;;;;;;;;;;2019-11-04;2020-02-19;(L/B/S)U template
KNOKKE - FH01;84466;;;84466;BL0101;8344445;OK;2019-08-12;;;;;;;;;;;;;2019-09-03;2020-05-06;(L/B/S)U template
KNOKKE - FH01;320548;;;320548;BL0123;8348463;;2019-09-03;;;;;;;;;;;;;2020-01-06;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333111;;;333111;BL0122;8348396;PENDING;2019-09-25;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333465;;;333465;BL0104;11079495;;2019-11-20;;;;;;;;;;;;;2019-09-18;2020-01-19;(L/B/S)U template
KNOKKE - FH01;338529;;;338529;BL0114;8349807;PENDING;2019-09-17;;;;;;;;;;;;;2019-10-24;2020-02-23;(L/B/S)U template
KNOKKE - FH01;2758337;;;2758337;BL0116;8356987;;2019-09-17;;;;;;;;;;;;;2019-11-13;2021-02-01;(L/B/S)U template
KNOKKE - FH01;2761828;;;2761828;BL0120;11078961;OK;2019-10-14;;;;;;;;;;;;;2019-10-24;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2762738;;;2762738;BL0125;8333999;PENDING;2019-07-19;;;;;;;;;;;;;2019-10-21;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2763044;;;2763044;BL0122;10556187;PENDING;2019-09-07;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2763409;;;2763409;BL0107;8352978;PENDING;2019-10-01;;;;;;;;;;;;;2019-09-13;2020-03-02;(L/B/S)U template
KNOKKE - FH01;2765084;;;2765084;BL0120;8366407;;2019-09-22;;;;;;;;;;;;;2019-10-24;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2765557;;;2765557;BL0114;8340952;;2019-09-30;;;;;;;;;;;;;2019-10-24;2020-03-09;(L/B/S)U template
KNOKKE - FH01;2767136;;;2767136;BL0102;8340905;;2019-07-17;;;;;;;;;;;;;2019-08-26;2020-02-03;(L/B/S)U template
KNOKKE - FH01;4345732;;;4345732;BL0122;8335519;PENDING;2019-09-12;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;6413780;;;6413780;BL0110;11139213;NOK;2019-11-20;;;;;;;;;;;;;2019-11-25;2024-12-31;(L/B/S)U template
KNOKKE - FH01;4348327;;;4348327;;11282450;PENDING;2019-09-17;;;;;;;;;;;;;2019-10-21;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2763141;;;2763141;BL0115;11240031;PENDING;2019-09-17;;;;;;;;;;;;;2019-11-04;2020-02-19;(L/B/S)U template
KNOKKE - FH01;84468;;;84468;BL0101;8345594;OK;2019-08-12;;;;;;;;;;;;;2019-09-03;2020-05-06;(L/B/S)U template
KNOKKE - FH01;320548;;;320548;BL0123;8352571;;2019-09-07;;;;;;;;;;;;;2020-01-06;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333111;;;333111;BL0122;8348397;PENDING;2019-09-24;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333465;;;333465;BL0104;11079496;;2019-10-24;;;;;;;;;;;;;2019-09-18;2020-01-19;(L/B/S)U template
KNOKKE - FH01;338529;;;338529;BL0114;8359059;PENDING;2019-09-02;;;;;;;;;;;;;2019-10-24;2020-02-23;(L/B/S)U template
KNOKKE - FH01;2758338;;;2758338;BL0116;8362015;;2019-09-27;;;;;;;;;;;;;2019-11-13;2021-02-01;(L/B/S)U template
KNOKKE - FH01;2761829;;;2761829;BL0120;8331720;PENDING;2019-07-17;;;;;;;;;;;;;2019-10-24;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2762738;;;2762738;BL0125;8342328;PENDING;2019-09-12;;;;;;;;;;;;;2019-10-21;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2763044;;;2763044;BL0122;10556717;PENDING;2019-11-20;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2763409;;;2763409;BL0107;8358035;PENDING;2019-09-17;;;;;;;;;;;;;2019-09-13;2020-03-02;(L/B/S)U template
KNOKKE - FH01;2765567;;;2765567;BL0115;8339436;;2019-08-27;;;;;;;;;;;;;2019-11-04;2020-03-05;(L/B/S)U template
KNOKKE - FH01;2767138;;;2767138;BL0113;8346420;;2019-09-07;;;;;;;;;;;;;2019-11-18;2020-02-09;(L/B/S)U template
KNOKKE - FH01;4345732;;;4345732;BL0122;8344043;PENDING;2019-09-24;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;6413780;;;6413780;BL0110;11139214;NOK;2019-10-24;;;;;;;;;;;;;2019-11-25;2024-12-31;(L/B/S)U template
KNOKKE - FH01;5713665;;;5713665;;11282486;PENDING;2019-07-17;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2763167;;;2763167;BL0126;11197392;PENDING;2019-09-12;;;;;;;;;;;;;2019-11-25;2020-06-14;(L/B/S)U template
KNOKKE - FH01;84468;;;84468;BL0101;8345595;OK;2019-08-12;;;;;;;;;;;;;2019-09-03;2020-05-06;(L/B/S)U template
KNOKKE - FH01;320548;;;320548;BL0123;8357664;;2019-10-23;;;;;;;;;;;;;2020-01-06;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333111;;;333111;BL0122;8361950;PENDING;2019-11-20;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333465;;;333465;BL0104;11079497;;2019-09-17;;;;;;;;;;;;;2019-09-18;2020-01-19;(L/B/S)U template
KNOKKE - FH01;338529;;;338529;BL0114;8363363;PENDING;2019-09-17;;;;;;;;;;;;;2019-10-24;2020-02-23;(L/B/S)U template
KNOKKE - FH01;2758339;;;2758339;BL0116;8355409;;2019-08-27;;;;;;;;;;;;;2019-11-13;2021-02-01;(L/B/S)U template
KNOKKE - FH01;2761829;;;2761829;BL0120;8331721;PENDING;2019-09-07;;;;;;;;;;;;;2019-10-24;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2762738;;;2762738;BL0125;8351140;PENDING;2019-09-24;;;;;;;;;;;;;2019-10-21;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2763044;;;2763044;BL0122;10556718;PENDING;2019-10-24;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2763409;;;2763409;BL0107;8362346;PENDING;2019-09-30;;;;;;;;;;;;;2019-09-13;2020-03-02;(L/B/S)U template
KNOKKE - FH01;2765570;;;2765570;BL0115;8332073;;2019-10-23;;;;;;;;;;;;;2019-11-04;2020-02-19;(L/B/S)U template
KNOKKE - FH01;2767138;;;2767138;BL0113;8346421;;2019-11-20;;;;;;;;;;;;;2019-11-18;2020-02-09;(L/B/S)U template
KNOKKE - FH01;4345732;;;4345732;BL0122;8344044;PENDING;2019-09-17;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;6413780;;;6413780;BL0110;11139215;NOK;2019-09-17;;;;;;;;;;;;;2019-11-25;2024-12-31;(L/B/S)U template
KNOKKE - FH01;5713665;;;5713665;;11282487;PENDING;2019-08-27;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2763409;;;2763409;BL0107;11190519;PENDING;2019-09-07;;;;;;;;;;;;;2019-09-13;2020-03-02;(L/B/S)U template
KNOKKE - FH01;84473;;;84473;BL0101;8341118;;2019-09-24;;;;;;;;;;;;;2019-09-03;2020-05-21;(L/B/S)U template
KNOKKE - FH01;320548;;;320548;BL0123;8361996;;2019-10-24;;;;;;;;;;;;;2020-01-06;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333111;;;333111;BL0122;8361951;PENDING;2019-09-27;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333465;;;333465;BL0104;11079498;;2019-09-12;;;;;;;;;;;;;2019-09-18;2020-01-19;(L/B/S)U template
KNOKKE - FH01;977638;;;977638;BL0125;8332946;PENDING;2019-10-23;;;;;;;;;;;;;2019-10-21;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2758340;;;2758340;BL0119;8332337;;2019-10-24;;;;;;;;;;;;;2019-12-02;2021-01-15;(L/B/S)U template
KNOKKE - FH01;2761829;;;2761829;BL0120;8340130;PENDING;2019-10-29;;;;;;;;;;;;;2019-10-24;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2762738;;;2762738;BL0125;8351141;PENDING;2019-09-17;;;;;;;;;;;;;2019-10-21;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2763045;;;2763045;BL0114;8336345;PENDING;2019-09-17;;;;;;;;;;;;;2019-10-24;2020-02-23;(L/B/S)U template
KNOKKE - FH01;2763410;;;2763410;BL0107;8331632;;2019-08-27;;;;;;;;;;;;;2019-09-13;2020-03-02;(L/B/S)U template
KNOKKE - FH01;2765085;;;2765085;BL0124;8356485;;2019-10-10;;;;;;;;;;;;;2019-11-12;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2765570;;;2765570;BL0115;8332074;;2019-09-24;;;;;;;;;;;;;2019-11-04;2020-02-19;(L/B/S)U template
KNOKKE - FH01;2767140;;;2767140;BL0113;8351765;;2019-10-24;;;;;;;;;;;;;2019-11-18;2020-02-24;(L/B/S)U template
KNOKKE - FH01;4345732;;;4345732;BL0122;8348489;PENDING;2019-09-27;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;6413780;;;6413780;BL0110;11139216;NOK;2019-02-04;;;;;;;;;;;;;2019-11-25;2024-12-31;(L/B/S)U template
KNOKKE - FH01;6166019;;;6166019;;11287229;PENDING;2019-09-29;;;;;;;;;;;;;2019-11-12;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2763420;;;2763420;BL0107;11190485;PENDING;2019-10-23;;;;;;;;;;;;;2019-09-13;2020-03-02;(L/B/S)U template
KNOKKE - FH01;84475;;;84475;BL0104;8332762;PENDING;2019-10-24;;;;;;;;;;;;;2019-11-12;2020-07-15;(L/B/S)U template
KNOKKE - FH01;320549;;;320549;BL0123;8359846;;2019-10-29;;;;;;;;;;;;;2020-01-06;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333111;;;333111;BL0122;8361952;PENDING;2019-09-17;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333467;;;333467;BL0105;8350998;;2019-09-17;;;;;;;;;;;;;2019-09-18;2020-12-05;(L/B/S)U template
KNOKKE - FH01;977638;;;977638;BL0125;8337180;PENDING;2019-08-27;;;;;;;;;;;;;2019-10-21;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2758340;;;2758340;BL0119;8336624;;2019-09-16;;;;;;;;;;;;;2019-12-02;2021-01-15;(L/B/S)U template
KNOKKE - FH01;2761829;;;2761829;BL0120;8340131;PENDING;2019-10-10;;;;;;;;;;;;;2019-10-24;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2762738;;;2762738;BL0125;8355968;PENDING;2019-09-24;;;;;;;;;;;;;2019-10-21;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2763045;;;2763045;BL0114;8336346;PENDING;2019-10-24;;;;;;;;;;;;;2019-10-24;2020-02-23;(L/B/S)U template
KNOKKE - FH01;2763410;;;2763410;BL0107;8331633;;2019-09-27;;;;;;;;;;;;;2019-09-13;2020-03-02;(L/B/S)U template
KNOKKE - FH01;2765085;;;2765085;BL0124;8356486;;2019-02-04;;;;;;;;;;;;;2019-11-12;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2765570;;;2765570;BL0115;8344941;;2019-09-29;;;;;;;;;;;;;2019-11-04;2020-02-19;(L/B/S)U template
KNOKKE - FH01;2767142;;;2767142;BL0113;8347486;;2019-10-23;;;;;;;;;;;;;2019-11-18;2020-02-24;(L/B/S)U template
KNOKKE - FH01;4345732;;;4345732;BL0122;8352607;PENDING;2019-10-24;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;6166020;;;6166020;;11293681;PENDING;2019-10-24;;;;;;;;;;;;;2019-11-12;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2763904;;;2763904;BL0111;11207347;PENDING;2019-10-29;;;;;;;;;;;;;2019-09-09;2020-12-21;(L/B/S)U template
KNOKKE - FH01;84475;;;84475;BL0104;11079679;PENDING;2019-09-17;;;;;;;;;;;;;2019-11-12;2020-07-15;(L/B/S)U template
KNOKKE - FH01;320549;;;320549;BL0123;8359847;;2019-08-27;;;;;;;;;;;;;2020-01-06;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333112;;;333112;BL0122;8331695;PENDING;2019-09-16;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333469;;;333469;BL0106;8351483;;2019-10-10;;;;;;;;;;;;;2019-09-04;2020-02-03;(L/B/S)U template
KNOKKE - FH01;977638;;;977638;BL0125;8359357;PENDING;2019-09-24;;;;;;;;;;;;;2019-10-21;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2758340;;;2758340;BL0119;8340718;;2019-10-24;;;;;;;;;;;;;2019-12-02;2021-01-15;(L/B/S)U template
KNOKKE - FH01;2761829;;;2761829;BL0120;8348919;PENDING;2019-10-01;;;;;;;;;;;;;2019-10-24;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2762738;;;2762738;BL0125;8364847;PENDING;2019-09-29;;;;;;;;;;;;;2019-10-21;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2763045;;;2763045;BL0114;8344928;PENDING;2019-10-23;;;;;;;;;;;;;2019-10-24;2020-02-23;(L/B/S)U template
KNOKKE - FH01;2763410;;;2763410;BL0107;8340002;;2019-10-24;;;;;;;;;;;;;2019-09-13;2020-03-02;(L/B/S)U template
KNOKKE - FH01;2765085;;;2765085;BL0124;8360955;;2019-10-29;;;;;;;;;;;;;2019-11-12;2020-07-15;(L/B/S)U template
KNOKKE - FH01;4345732;;;4345732;BL0122;8352608;PENDING;2019-09-17;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;6524248;;;6524248;BL0111;11139247;;2019-08-30;;;;;;;;;;;;;2019-09-09;2021-01-05;(L/B/S)U template
KNOKKE - FH01;6166020;;;6166020;;11293682;PENDING;2019-10-24;;;;;;;;;;;;;2019-11-12;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2763904;;;2763904;BL0111;11207348;PENDING;2019-09-16;;;;;;;;;;;;;2019-09-09;2020-12-21;(L/B/S)U template
KNOKKE - FH01;84479;;;84479;BL0104;8364632;;2019-10-10;;;;;;;;;;;;;2019-09-18;2020-01-19;(L/B/S)U template
KNOKKE - FH01;320549;;;320549;BL0123;8359848;;2019-10-01;;;;;;;;;;;;;2020-01-06;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333112;;;333112;BL0122;8340091;PENDING;2019-08-02;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;977638;;;977638;BL0125;8363713;PENDING;2019-09-29;;;;;;;;;;;;;2019-10-21;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2761829;;;2761829;BL0120;8348920;PENDING;2019-11-26;;;;;;;;;;;;;2019-10-24;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2762738;;;2762738;BL0125;8364848;PENDING;2019-10-23;;;;;;;;;;;;;2019-10-21;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2763045;;;2763045;BL0114;8344929;PENDING;2019-10-24;;;;;;;;;;;;;2019-10-24;2020-02-23;(L/B/S)U template
KNOKKE - FH01;2763410;;;2763410;BL0107;8340003;;2019-10-29;;;;;;;;;;;;;2019-09-13;2020-03-02;(L/B/S)U template
KNOKKE - FH01;2765085;;;2765085;BL0124;8360956;;2019-08-06;;;;;;;;;;;;;2019-11-12;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2765570;;;2765570;BL0115;11139514;;2019-09-17;;;;;;;;;;;;;2019-11-04;2020-02-19;(L/B/S)U template
KNOKKE - FH01;2767144;;;2767144;BL0113;8343518;;2019-08-30;;;;;;;;;;;;;2019-11-18;2020-02-24;(L/B/S)U template
KNOKKE - FH01;4345732;;;4345732;BL0122;8352609;PENDING;2019-09-16;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;6524255;;;6524255;BL0110;11139149;;2019-10-10;;;;;;;;;;;;;2019-11-25;2020-06-29;(L/B/S)U template
KNOKKE - FH01;6166020;;;6166020;;11293683;PENDING;2019-10-24;;;;;;;;;;;;;2019-11-12;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2763943;;;2763943;BL0104;11187565;;2019-09-29;;;;;;;;;;;;;2019-09-18;2020-01-19;(L/B/S)U template
KNOKKE - FH01;84479;;;84479;BL0104;8364633;;2019-11-26;;;;;;;;;;;;;2019-09-18;2020-01-19;(L/B/S)U template
KNOKKE - FH01;320549;;;320549;BL0123;8359849;;2019-10-23;;;;;;;;;;;;;2020-01-06;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333112;;;333112;BL0122;8344482;PENDING;2019-10-24;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333471;;;333471;BL0106;8353673;;2019-09-29;;;;;;;;;;;;;2019-09-04;2020-02-03;(L/B/S)U template
KNOKKE - FH01;977638;;;977638;BL0125;8363714;PENDING;2019-08-06;;;;;;;;;;;;;2019-10-21;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2758340;;;2758340;BL0119;8363119;;2019-09-12;;;;;;;;;;;;;2019-12-02;2021-01-15;(L/B/S)U template
KNOKKE - FH01;2761829;;;2761829;BL0120;8362448;PENDING;2019-08-30;;;;;;;;;;;;;2019-10-24;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2762740;;;2762740;BL0125;10556330;PENDING;2019-09-16;;;;;;;;;;;;;2019-10-21;2020-06-14;(L/B/S)U template
KNOKKE - FH01;2763045;;;2763045;BL0114;8349285;PENDING;2019-10-10;;;;;;;;;;;;;2019-10-24;2020-02-23;(L/B/S)U template
KNOKKE - FH01;2763417;;;2763417;BL0107;8360736;;2019-10-10;;;;;;;;;;;;;2019-09-13;2020-03-17;(L/B/S)U template
KNOKKE - FH01;2765087;;;2765087;BL0120;8344021;;2019-09-29;;;;;;;;;;;;;2019-10-24;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2765575;;;2765575;BL0115;8332587;;2019-11-26;;;;;;;;;;;;;2019-11-04;2020-02-19;(L/B/S)U template
KNOKKE - FH01;2767145;;;2767145;BL0113;8335094;;2019-10-23;;;;;;;;;;;;;2019-11-18;2020-02-09;(L/B/S)U template
KNOKKE - FH01;4345732;;;4345732;BL0122;8357679;PENDING;2019-09-29;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;6524263;;;6524263;BL0114;11139286;;2019-08-06;;;;;;;;;;;;;2019-10-24;2020-03-09;(L/B/S)U template
KNOKKE - FH01;6166020;;;6166020;;11293684;PENDING;2019-10-24;;;;;;;;;;;;;2019-11-12;2020-07-15;(L/B/S)U template
KNOKKE - FH01;2763945;;;2763945;BL0104;11187574;;2019-09-12;;;;;;;;;;;;;2019-09-18;2020-01-19;(L/B/S)U template
KNOKKE - FH01;84479;;;84479;BL0104;8364634;;2019-08-30;;;;;;;;;;;;;2019-09-18;2020-01-19;(L/B/S)U template
KNOKKE - FH01;320549;;;320549;BL0123;11139407;;2019-09-16;;;;;;;;;;;;;2020-01-06;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333112;;;333112;BL0122;8358111;PENDING;2019-10-10;;;;;;;;;;;;;2019-11-22;2020-07-15;(L/B/S)U template
KNOKKE - FH01;333473;;;333473;BL0107;8346113;;2019-10-24;;;;;;;;;;;;;2019-09-13;2020-03-17;(L/B/S)U template
