Projectnummer;LAM MK;Building FID;SSV Date;BUILDING KEY;Blok;LU KEY;VCA;M1;M2A;M2B;M3A;M3B;M4A;M4B;M5A;M5B;M5C;M6A;M6B;M6C;B1 construction start;B2 construction end;Opdrachttemplate
ANTWERPEN-WEST - FH07;1989051;;;1989051;BL0720;11086460;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1740479;;;1740479;BL0703;1824170;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1856979;;;1856979;BL0725;11086143;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;976574;;;976574;BL0720;1657322;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;NB-200010d9f738;;;NB-200010d9f738;BL0720;NB-200010d9f738---0;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2061331;;;2061331;BL0711;1630642;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2047325;;;2047325;BL0711;1829681;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;61109;;;61109;BL0710;1725184;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2025474;;;2025474;BL0721;11086301;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;976563;;;976563;BL0720;1668477;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;4333846;;;4333846;BL0717;11086878;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;61004;;;61004;BL0716;1799389;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2054534;;;2054534;BL0707;11085952;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3971353;;;3971353;BL0725;11086265;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1989051;;;1989051;BL0720;11086461;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1740479;;;1740479;BL0703;11086734;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1856979;;;1856979;BL0725;11086144;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;976574;;;976574;BL0720;10362365;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;NB-200010d9f738;;;NB-200010d9f738;BL0720;NB-200010d9f738---1;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2061332;;;2061332;BL0711;1648092;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2047325;;;2047325;BL0711;1829682;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;61109;;;61109;BL0710;1725185;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2025474;;;2025474;BL0721;11086302;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;5576143;;;5576143;BL0720;1680075;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;4333846;;;4333846;BL0717;11086879;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;61004;;;61004;BL0716;1799863;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2054534;;;2054534;BL0707;11085953;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3971353;;;3971353;BL0725;11086266;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1989051;;;1989051;BL0720;11086462;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1740479;;;1740479;BL0703;11086735;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1856979;;;1856979;BL0725;11086145;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;976574;;;976574;BL0720;10362366;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;NB-200010d9f738;;;NB-200010d9f738;BL0720;NB-200010d9f738---2;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2061332;;;2061332;BL0711;11086954;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2047325;;;2047325;BL0711;1829683;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;61109;;;61109;BL0710;11086747;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2025474;;;2025474;BL0721;11086303;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;5576143;;;5576143;BL0720;11086847;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;4333846;;;4333846;BL0717;11086880;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;61004;;;61004;BL0716;1800159;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2054534;;;2054534;BL0707;11085954;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3971353;;;3971353;BL0725;11086267;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1989051;;;1989051;BL0720;11086463;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1740479;;;1740479;BL0703;11086736;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1857055;;;1857055;BL0725;11086146;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;976577;;;976577;BL0720;1659477;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;NB-200010d9f738;;;NB-200010d9f738;BL0720;NB-200010d9f738---3;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2061333;;;2061333;BL0711;1662023;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2047325;;;2047325;BL0711;1829684;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;61108;;;61108;BL0710;11086018;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2025474;;;2025474;BL0721;11086305;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;5364247;;;5364247;BL0719;1721389;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;4333846;;;4333846;BL0717;11086881;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3928457;;;3928457;BL0718;1824228;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2054534;;;2054534;BL0707;11085955;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3971353;;;3971353;BL0725;11086268;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1989051;;;1989051;BL0720;11086464;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1740480;;;1740480;BL0703;1855783;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1857055;;;1857055;BL0725;11086147;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;976577;;;976577;BL0720;10362382;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;NB-200010d9f738;;;NB-200010d9f738;BL0720;NB-200010d9f738---4;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2061333;;;2061333;BL0711;1662024;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2047325;;;2047325;BL0711;1829685;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;61108;;;61108;BL0710;11086019;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2025474;;;2025474;BL0721;11086306;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;972778;;;972778;BL0719;1729020;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2049977;;;2049977;BL0716;11086224;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3928457;;;3928457;BL0718;11086914;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2054535;;;2054535;BL0707;1831042;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3971353;;;3971353;BL0725;11086269;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1989051;;;1989051;BL0720;11086465;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;4507873;;;4507873;BL0703;1620837;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1857055;;;1857055;BL0725;11086148;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;976577;;;976577;BL0720;10362383;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;NB-200010d9f738;;;NB-200010d9f738;BL0720;NB-200010d9f738---5;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2061333;;;2061333;BL0711;1662025;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;4187090;;;4187090;BL0715;1831056;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;61108;;;61108;BL0710;11086020;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2025474;;;2025474;BL0721;11086307;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;972778;;;972778;BL0719;1729021;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2049977;;;2049977;BL0716;11086225;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3928457;;;3928457;BL0718;11086915;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2054535;;;2054535;BL0707;1831043;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3971353;;;3971353;BL0725;11086270;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1989051;;;1989051;BL0720;11086467;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1740481;;;1740481;BL0703;1640062;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1857055;;;1857055;BL0725;11086149;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;976578;;;976578;BL0720;1663613;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;NB-200010d9f738;;;NB-200010d9f738;BL0720;NB-200010d9f738---6;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2061333;;;2061333;BL0711;1662026;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3928248;;;3928248;BL0715;1833701;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;61108;;;61108;BL0710;11086021;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2025474;;;2025474;BL0721;11086308;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;972778;;;972778;BL0719;1729022;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2049977;;;2049977;BL0716;11086226;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3928457;;;3928457;BL0718;11086916;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2054535;;;2054535;BL0707;1831044;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3971353;;;3971353;BL0725;11086271;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1989051;;;1989051;BL0720;11086469;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;60741;;;60741;BL0703;11086069;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3997468;;;3997468;BL0725;1759469;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;976578;;;976578;BL0720;11087785;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;NB-200010d9f738;;;NB-200010d9f738;BL0720;NB-200010d9f738---7;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2061333;;;2061333;BL0711;1662027;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3928248;;;3928248;BL0715;1833702;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;61108;;;61108;BL0710;11086022;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2025474;;;2025474;BL0721;11086309;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;972778;;;972778;BL0719;1729023;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2049977;;;2049977;BL0716;11086227;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3928457;;;3928457;BL0718;11086917;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2054535;;;2054535;BL0707;11086922;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3971353;;;3971353;BL0725;11086272;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1989051;;;1989051;BL0720;11086470;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1740482;;;1740482;BL0703;11086066;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3997468;;;3997468;BL0725;1759605;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;976578;;;976578;BL0720;11087786;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;NB-200010d9f738;;;NB-200010d9f738;BL0720;NB-200010d9f738---8;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2061335;;;2061335;BL0711;1685780;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3928248;;;3928248;BL0715;1833703;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;61108;;;61108;BL0710;11086023;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2025474;;;2025474;BL0721;11086310;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;972778;;;972778;BL0719;1729024;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;4506572;;;4506572;BL0717;1648088;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2054372;;;2054372;BL0716;1838741;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;61096;;;61096;BL0707;1833684;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3971353;;;3971353;BL0725;11086273;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1989051;;;1989051;BL0720;11086471;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1740482;;;1740482;BL0703;11086067;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3997468;;;3997468;BL0725;1759856;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;976579;;;976579;BL0720;1664257;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;NB-200010d9f738;;;NB-200010d9f738;BL0720;NB-200010d9f738---9;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2061335;;;2061335;BL0711;11086955;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2047326;;;2047326;BL0715;1838335;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1072862;;;1072862;BL0710;11086024;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2025474;;;2025474;BL0721;11086311;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;972778;;;972778;BL0719;1729025;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;4506572;;;4506572;BL0717;11086882;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2054372;;;2054372;BL0716;1838957;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;61096;;;61096;BL0707;1833685;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3971353;;;3971353;BL0725;11086274;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1989051;;;1989051;BL0720;11086472;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1740482;;;1740482;BL0703;11086068;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;4085699;;;4085699;BL0725;11086284;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;976579;;;976579;BL0720;1664258;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;NB-200010d9f738;;;NB-200010d9f738;BL0720;NB-200010d9f738---10;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2061335;;;2061335;BL0711;11086956;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;4510000;;;4510000;BL0715;1844540;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2025097;;;2025097;BL0709;1762162;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2025474;;;2025474;BL0721;11086312;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;972778;;;972778;BL0719;1729026;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;4506572;;;4506572;BL0717;11086883;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;2054372;;;2054372;BL0716;1839138;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;61096;;;61096;BL0707;1833686;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;3971353;;;3971353;BL0725;11086275;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1989051;;;1989051;BL0720;11086473;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;6526011;;;6526011;BL0703;11086063;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH07;1292729;;;1292729;BL0701;11086044;;;;;;;;;;;;;;;2020-04-01;2020-12-31;(L/B/S)U template
