Projectnummer;LAM MK;Building FID;SSV Date;BUILDING KEY;Blok;LU KEY;VCA;M1;M2A;M2B;M3A;M3B;M4A;M4B;M5A;M5B;M5C;M6A;M6B;M6C;B1 construction start;B2 construction end;Opdrachttemplate
ANTWERPEN-WEST - FH04;5575536;;;5575536;BL0432;1783313;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1944493;;;1944493;BL0430;1793580;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;3927744;;;3927744;BL0433;11126950;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;109932;;;109932;BL0410;1796326;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5915249;;;5915249;BL0431;11126992;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1990390;;;1990390;BL0431;11127045;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110410;;;110410;BL0431;1683619;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;91937;;;91937;BL0418;1849742;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;3960007;;;3960007;BL0424;1719862;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5403552;;;5403552;BL0413;10416071;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;2045904;;;2045904;BL0411;10410181;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;56802;;;56802;BL0413;11141001;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;109176;;;109176;BL0408;11141683;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110179;;;110179;BL0429;11141544;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1087928;;;1087928;BL0433;11140780;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1884831;;;1884831;BL0426;11142682;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1953449;;;1953449;BL0407;11140688;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1966287;;;1966287;BL0430;11141300;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;2046010;;;2046010;BL0403;11142088;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;4013488;;;4013488;BL0420;11142339;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5552572;;;5552572;BL0432;11140161;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5575985;;;5575985;BL0427;11141514;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5575536;;;5575536;BL0432;1783315;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1944493;;;1944493;BL0430;1793608;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1957411;;;1957411;BL0424;1685685;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1960766;;;1960766;BL0410;1805612;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110419;;;110419;BL0431;1762592;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1990393;;;1990393;BL0433;1674475;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;2059278;;;2059278;BL0430;1698323;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;4511705;;;4511705;BL0403;11127098;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;91937;;;91937;BL0418;1849741;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;3960007;;;3960007;BL0424;1719794;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5403552;;;5403552;BL0413;10416041;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;962181;;;962181;BL0420;1767759;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;2045904;;;2045904;BL0411;10410183;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;56802;;;56802;BL0413;11141012;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;109176;;;109176;BL0408;11141682;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110182;;;110182;BL0429;11141541;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1090678;;;1090678;BL0418;11142003;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1884831;;;1884831;BL0426;11142684;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1953450;;;1953450;BL0417;11140690;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1966287;;;1966287;BL0430;11141269;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;2046012;;;2046012;BL0403;11142089;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;4013488;;;4013488;BL0420;11142350;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5552572;;;5552572;BL0432;11140272;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5575985;;;5575985;BL0427;11141522;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5575536;;;5575536;BL0432;1783310;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1944493;;;1944493;BL0430;1793475;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1957411;;;1957411;BL0424;1685683;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;4180562;;;4180562;BL0410;1809174;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110419;;;110419;BL0431;1762170;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1990401;;;1990401;BL0431;11127046;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;2059278;;;2059278;BL0430;1698324;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;109984;;;109984;BL0403;1763523;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;91937;;;91937;BL0418;1849740;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;3960007;;;3960007;BL0424;1719869;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5403552;;;5403552;BL0413;10416083;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;2045904;;;2045904;BL0411;10410177;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;56802;;;56802;BL0413;11141003;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;109176;;;109176;BL0408;11141684;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110183;;;110183;BL0430;11141594;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1091094;;;1091094;BL0419;11142478;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1884857;;;1884857;BL0426;11142686;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1953450;;;1953450;BL0417;11140692;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1966287;;;1966287;BL0430;11141273;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;2046013;;;2046013;BL0403;11142091;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;4013488;;;4013488;BL0420;11142341;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5552572;;;5552572;BL0432;11140121;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5575985;;;5575985;BL0427;11141516;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5575536;;;5575536;BL0432;1783308;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;3927707;;;3927707;BL0430;1798187;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1957411;;;1957411;BL0424;1685684;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110419;;;110419;BL0431;1762596;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1990404;;;1990404;BL0433;1685681;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1210370;;;1210370;BL0431;1701724;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;2045893;;;2045893;BL0411;1766270;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1953590;;;1953590;BL0418;1851594;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;3960007;;;3960007;BL0424;1719455;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5403552;;;5403552;BL0413;10416079;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;2046014;;;2046014;BL0403;10364792;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;56802;;;56802;BL0413;11141008;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;109177;;;109177;BL0401;11142503;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110184;;;110184;BL0429;11141540;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1091094;;;1091094;BL0419;11142479;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1884875;;;1884875;BL0426;11142687;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1953450;;;1953450;BL0417;11140691;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1966287;;;1966287;BL0430;11141275;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;2046013;;;2046013;BL0403;11142092;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;4013488;;;4013488;BL0420;11142345;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5552572;;;5552572;BL0432;11140156;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5575985;;;5575985;BL0427;11141509;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5575536;;;5575536;BL0432;1783309;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110172;;;110172;BL0430;1807412;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110102;;;110102;BL0433;1698314;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1960768;;;1960768;BL0410;1812689;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110419;;;110419;BL0431;1762025;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5576488;;;5576488;BL0420;1865586;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1990404;;;1990404;BL0433;1685680;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1210370;;;1210370;BL0431;1701723;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;109939;;;109939;BL0410;1768704;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1953590;;;1953590;BL0418;1851595;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;3960007;;;3960007;BL0424;1720145;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5403552;;;5403552;BL0413;10415424;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;60796;;;60796;BL0428;1867568;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;56802;;;56802;BL0413;11141011;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;109180;;;109180;BL0401;11142506;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110187;;;110187;BL0429;11141314;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1091094;;;1091094;BL0419;11142480;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1884890;;;1884890;BL0426;11142688;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1953484;;;1953484;BL0418;11139928;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1966287;;;1966287;BL0430;11141282;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;2046013;;;2046013;BL0403;11142090;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;4013488;;;4013488;BL0420;11142336;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5552572;;;5552572;BL0432;11140223;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5575985;;;5575985;BL0427;11141521;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1008468;;;1008468;BL0432;11126911;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110172;;;110172;BL0430;1807413;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110102;;;110102;BL0433;1698313;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1960768;;;1960768;BL0410;1812690;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110419;;;110419;BL0431;1762299;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5576488;;;5576488;BL0420;1865160;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1990404;;;1990404;BL0433;1685682;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1210370;;;1210370;BL0431;1702005;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;2045894;;;2045894;BL0411;1771210;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1953590;;;1953590;BL0418;1851597;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;3960007;;;3960007;BL0424;1719475;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;962181;;;962181;BL0420;1767273;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;2052283;;;2052283;BL0428;10410210;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;56802;;;56802;BL0413;11141007;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;109180;;;109180;BL0401;11142507;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110188;;;110188;BL0429;11141315;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1091094;;;1091094;BL0419;11142477;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1884932;;;1884932;BL0426;11142689;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1953484;;;1953484;BL0418;11139933;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1966287;;;1966287;BL0430;11141277;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;2046014;;;2046014;BL0403;11142093;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;4013488;;;4013488;BL0420;11142342;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5552572;;;5552572;BL0432;11140116;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5575985;;;5575985;BL0427;11141513;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1008467;;;1008467;BL0432;1792638;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110172;;;110172;BL0430;1807411;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110102;;;110102;BL0433;1698315;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1962031;;;1962031;BL0432;1771369;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5576488;;;5576488;BL0420;1865163;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1990413;;;1990413;BL0431;1698322;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1210370;;;1210370;BL0431;1702482;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;2045895;;;2045895;BL0410;1778500;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1953590;;;1953590;BL0418;1851596;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;3960007;;;3960007;BL0424;1719495;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5403552;;;5403552;BL0413;10416054;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;2052283;;;2052283;BL0428;10410211;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;56802;;;56802;BL0413;11141010;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;109180;;;109180;BL0401;11142508;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110188;;;110188;BL0429;11141316;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1091094;;;1091094;BL0419;11142476;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1884937;;;1884937;BL0426;11142690;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1953484;;;1953484;BL0418;11139932;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1966287;;;1966287;BL0430;11141267;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;2046227;;;2046227;BL0420;11142095;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;4013488;;;4013488;BL0420;11142348;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5552572;;;5552572;BL0432;11140144;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5575987;;;5575987;BL0430;11141571;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1873729;;;1873729;BL0432;1796328;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;110414;;;110414;BL0431;11126930;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;4507074;;;4507074;BL0433;1706565;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1962031;;;1962031;BL0432;1771370;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;5576488;;;5576488;BL0420;1865424;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1990417;;;1990417;BL0433;1703814;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;1210370;;;1210370;BL0431;1702006;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
ANTWERPEN-WEST - FH04;4193107;;;4193107;BL0418;1857452;;;;;;;;;;;;;;;2020-06-01;2020-12-31;(L/B/S)U template
