Projectnummer;LAM MK;Building FID;SSV Date;Quadrant;TSA SIGNED;BUILDING KEY;Blok;LU KEY;VCA;M1;M2A;M2B;M3A;M3B;M4A;M4B;M5A;M5B;M5C;M6A;M6B;M6C;B1 construction start;B2 construction end;Opdrachttemplate
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090552;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090565;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944218;;;;;3944218;BL0105;11090613;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090577;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051131;;;;;3051131;BL0105;11090581;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901168;;;;;901168;BL0105;11090470;;2018-06-28;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090557;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051136;;;;;3051136;BL0105;11231855;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3030771;;;;;3030771;BL0105;1567896;;2020-02-04;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944218;;;;;3944218;BL0105;11090625;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051131;;;;;3051131;BL0105;11090582;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051124;;;;;3051124;BL0105;1588784;;2020-03-09;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944218;;;;;3944218;BL0105;11090629;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3032950;;;;;3032950;BL0105;11090716;;2018-06-20;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3030771;;;;;3030771;BL0105;1567891;;2020-02-04;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3042671;;;;;3042671;BL0105;1561051;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090575;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944218;;;;;3944218;BL0105;11090631;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051136;;;;;3051136;BL0105;11231841;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051136;;;;;3051136;BL0105;11231843;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3032945;;;;;3032945;BL0105;1558121;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4191732;;;;;4191732;BL0105;11091265;;2020-03-17;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090566;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3048979;;;;;3048979;BL0105;1591468;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;923250;;;;;923250;BL0105;11090962;;2020-02-04;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090572;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090553;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090567;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944218;;;;;3944218;BL0105;11090621;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944218;;;;;3944218;BL0105;11090623;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3032937;;;;;3032937;BL0105;1581641;;2020-03-17;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051131;;;;;3051131;BL0105;11090585;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3042666;;;;;3042666;BL0105;1593764;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4462632;;;;;4462632;BL0105;1575904;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944217;;;;;3944217;BL0105;11090596;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944217;;;;;3944217;BL0105;11090601;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090574;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051131;;;;;3051131;BL0105;11090590;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944217;;;;;3944217;BL0105;11090594;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051136;;;;;3051136;BL0105;11231838;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051136;;;;;3051136;BL0105;11231854;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901177;;;;;901177;BL0105;1593765;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901428;;;;;901428;BL0105;1571568;;2020-04-16;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051136;;;;;3051136;BL0105;11231850;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944217;;;;;3944217;BL0105;11090600;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051136;;;;;3051136;BL0105;11231856;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3030757;;;;;3030757;BL0105;11090894;;2020-02-04;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901196;;;;;901196;BL0105;1566317;;2020-01-23;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901428;;;;;901428;BL0105;1571564;;2020-04-16;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;5426070;;;;;5426070;BL0105;11090482;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090569;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3030786;;;;;3030786;BL0105;1578116;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090561;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051131;;;;;3051131;BL0105;11090580;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4164871;;;;;4164871;BL0105;11090711;;2020-05-27;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051136;;;;;3051136;BL0105;11231848;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051136;;;;;3051136;BL0105;11231849;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3042675;;;;;3042675;BL0105;11231888;;2020-02-04;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944217;;;;;3944217;BL0105;11090593;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944217;;;;;3944217;BL0105;11090603;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944218;;;;;3944218;BL0105;11090605;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944218;;;;;3944218;BL0105;11090607;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3042673;;;;;3042673;BL0105;1562188;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944218;;;;;3944218;BL0105;11090633;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3030771;;;;;3030771;BL0105;11090901;;2020-02-04;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3030789;;;;;3030789;BL0105;11090918;;2020-03-17;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901200;;;;;901200;BL0105;11090900;;2020-02-04;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4751986;;;;;4751986;BL0105;1595552;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3042675;;;;;3042675;BL0105;1564461;;2020-02-04;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090576;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944218;;;;;3944218;BL0105;11090611;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944218;;;;;3944218;BL0105;11090624;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;923250;;;;;923250;BL0105;11090963;;2020-02-04;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090573;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944218;;;;;3944218;BL0105;11090627;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051136;;;;;3051136;BL0105;11231840;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051136;;;;;3051136;BL0105;11231846;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3030757;;;;;3030757;BL0105;1585736;;2020-02-04;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090558;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3042675;;;;;3042675;BL0105;11090965;;2020-02-04;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4751991;;;;;4751991;BL0105;1559842;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090550;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051136;;;;;3051136;BL0105;11231845;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3030771;;;;;3030771;BL0105;1567892;;2020-02-04;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3042667;;;;;3042667;BL0105;1558343;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901198;;;;;901198;BL0105;1567131;;2020-03-12;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901425;;;;;901425;BL0105;1577072;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944217;;;;;3944217;BL0105;11090592;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090564;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944218;;;;;3944218;BL0105;11090630;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901179;;;;;901179;BL0105;1568885;;2020-04-29;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901179;;;;;901179;BL0105;1568886;;2020-04-29;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090549;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901426;;;;;901426;BL0105;1562189;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944218;;;;;3944218;BL0105;11090619;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4191732;;;;;4191732;BL0105;1589051;;2020-03-17;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4751967;;;;;4751967;BL0105;1595551;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901167;;;;;901167;BL0105;1557475;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901179;;;;;901179;BL0105;1568887;;2020-04-29;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090554;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090563;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944217;;;;;3944217;BL0105;11090595;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051136;;;;;3051136;BL0105;11231847;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901199;;;;;901199;BL0105;1557476;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051131;;;;;3051131;BL0105;11090589;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3030759;;;;;3030759;BL0105;1595553;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11090555;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944218;;;;;3944218;BL0105;11090606;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944218;;;;;3944218;BL0105;11090610;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11402894;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1323395;;;;;1323395;BL0105;11402895;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3030758;;;;;3030758;BL0105;11402730;;2020-02-04;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3030765;;;;;3030765;BL0105;11402731;;2020-02-04;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3042675;;;;;3042675;BL0105;11402781;;2020-02-04;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051131;;;;;3051131;BL0105;11402904;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3051136;;;;;3051136;BL0105;11402903;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944217;;;;;3944217;BL0105;11402905;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944218;;;;;3944218;BL0105;11402906;;2019-11-22;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901198;;;;;901198;BL0105;11402782;;2020-03-12;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;929554;;;;;929554;BL0109;11402845;;2020-05-07;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;929554;;;;;929554;BL0109;11402847;;2020-05-07;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;935321;;;;;935321;BL0111;11091119;;2020-03-17;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;941663;;;;;941663;BL0111;1581633;;2020-03-16;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944199;;;;;3944199;BL0111;1585190;;2020-03-17;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4053796;;;;;4053796;BL0111;1557045;;2020-05-12;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;930428;;;;;930428;BL0111;1568592;;2020-03-09;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;930421;;;;;930421;BL0111;1579076;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;930551;;;;;930551;BL0111;1566193;;2020-03-17;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;930428;;;;;930428;BL0111;1568450;;2020-03-09;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4733024;;;;;4733024;BL0111;10446705;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4053796;;;;;4053796;BL0111;11090927;;2020-05-12;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;935331;;;;;935331;BL0111;10449958;;2020-05-27;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;930428;;;;;930428;BL0111;1568481;;2020-03-09;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4740627;;;;;4740627;BL0111;1591457;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4971562;;;;;4971562;BL0111;10449645;;2020-05-12;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;935331;;;;;935331;BL0111;10449403;;2020-05-27;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;930551;;;;;930551;BL0111;1566202;;2020-03-17;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;935327;;;;;935327;BL0111;1557157;;2020-04-29;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;935331;;;;;935331;BL0111;10449477;;2020-05-27;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3033128;;;;;3033128;BL0111;1558328;;2020-03-06;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3048641;;;;;3048641;BL0111;1587065;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;5876086;;;;;5876086;BL0111;11090742;;2020-05-12;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3048647;;;;;3048647;BL0111;1588463;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3944199;;;;;3944199;BL0111;1585189;;2020-03-17;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4971562;;;;;4971562;BL0111;10449727;;2020-05-12;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;935331;;;;;935331;BL0111;10449072;;2020-05-27;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3029539;;;;;3029539;BL0111;1593755;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4971562;;;;;4971562;BL0111;10449725;;2020-05-12;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4185057;;;;;4185057;BL0111;11091335;;2020-03-05;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4971562;;;;;4971562;BL0111;10449635;;2020-05-12;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;935331;;;;;935331;BL0111;10449476;;2020-05-27;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4733080;;;;;4733080;BL0111;1571563;;2020-05-18;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;935319;;;;;935319;BL0111;1572710;;2020-02-05;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4739215;;;;;4739215;BL0111;11090486;;2020-05-12;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3033126;;;;;3033126;BL0111;11090719;;2020-03-16;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;935322;;;;;935322;BL0111;1588064;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3048624;;;;;3048624;BL0111;11090796;;2018-12-14;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;5876086;;;;;5876086;BL0111;11090743;;2020-05-12;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4971562;;;;;4971562;BL0111;10449644;;2020-05-12;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;5876086;;;;;5876086;BL0111;11090744;;2020-05-12;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;930423;;;;;930423;BL0111;11231797;;2019-10-25;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3048628;;;;;3048628;BL0111;1583334;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;935321;;;;;935321;BL0111;1580016;;2020-03-17;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;941663;;;;;941663;BL0111;1581634;;2020-03-16;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3033126;;;;;3033126;BL0111;11090718;;2020-03-16;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4053796;;;;;4053796;BL0111;11090924;;2020-05-12;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;935328;;;;;935328;BL0111;11090930;;2020-03-17;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3032966;;;;;3032966;BL0107;11091276;;2020-02-03;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3033215;;;;;3033215;BL0107;1558332;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3052868;;;;;3052868;BL0107;1579556;;2020-03-17;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901603;;;;;901603;BL0107;1585729;;2020-02-03;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3033214;;;;;3033214;BL0107;1589048;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3052854;;;;;3052854;BL0107;1567080;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4014924;;;;;4014924;BL0107;11091199;;2020-03-17;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;5403845;;;;;5403845;BL0107;1566315;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3047699;;;;;3047699;BL0107;10448492;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901183;;;;;901183;BL0107;1582599;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;1458492;;;;;1458492;BL0107;10448625;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901171;;;;;901171;BL0107;11091095;;2020-03-17;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3032961;;;;;3032961;BL0107;11091275;;2020-03-17;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;3052845;;;;;3052845;BL0107;1593761;;2020-03-17;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901202;;;;;901202;BL0107;11090681;;2018-06-27;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;929565;;;;;929565;BL0107;10448615;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4014924;;;;;4014924;BL0107;1573335;;2020-03-17;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;901603;;;;;901603;BL0107;1585731;;2020-02-03;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;4740683;;;;;4740683;BL0107;1561050;;;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
