Projectnummer;LAM MK;Building FID;SSV Date;Quadrant;TSA SIGNED;BUILDING KEY;Blok;LU KEY;VCA;M1;M2A;M2B;M3A;M3B;M4A;M4B;M5A;M5B;M5C;M6A;M6B;M6C;B1 construction start;B2 construction end;Opdrachttemplate
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093574;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093575;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093576;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093577;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093578;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093579;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093580;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093581;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093582;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093583;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093584;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093585;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093586;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093587;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093588;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093589;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093590;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093591;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093592;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093593;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503473;;;;;3503473;BL0106;11093594;;2020-05-25;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503475;;;;;3503475;BL0106;2120579;;2019-07-09;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503475;;;;;3503475;BL0106;2120592;;2019-07-09;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503475;;;;;3503475;BL0106;2120601;;2019-07-09;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503475;;;;;3503475;BL0106;2120608;;2019-07-09;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503475;;;;;3503475;BL0106;2120610;;2019-07-09;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503475;;;;;3503475;BL0106;2120621;;2019-07-09;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503475;;;;;3503475;BL0106;2120622;;2019-07-09;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503476;;;;;3503476;BL0106;2120921;;2020-06-16;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503476;;;;;3503476;BL0106;11093595;;2020-06-16;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503478;;;;;3503478;BL0106;2121209;;2019-07-09;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503478;;;;;3503478;BL0106;2121210;;2019-07-09;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503478;;;;;3503478;BL0106;2121211;;2019-07-09;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503478;;;;;3503478;BL0106;2121212;;2019-07-09;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503478;;;;;3503478;BL0106;2121213;;2019-07-09;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503478;;;;;3503478;BL0106;11093596;;2019-07-09;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503478;;;;;3503478;BL0106;11093597;;2019-07-09;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4443412;;;;;4443412;BL0106;11194231;;2019-07-09;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503482;;;;;3503482;BL0106;2121495;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503484;;;;;3503484;BL0106;2121709;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503484;;;;;3503484;BL0106;2121710;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503484;;;;;3503484;BL0106;2121716;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503484;;;;;3503484;BL0106;2121719;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503484;;;;;3503484;BL0106;2121720;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503484;;;;;3503484;BL0106;2121721;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503484;;;;;3503484;BL0106;11094005;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503484;;;;;3503484;BL0106;11094006;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503484;;;;;3503484;BL0106;11094007;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503484;;;;;3503484;BL0106;11094008;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3503486;;;;;3503486;BL0106;2121892;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;106412;;;;;106412;BL0110;2122691;;2020-06-05;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;6431037;;;;;6431037;BL0110;11194236;;2019-12-16;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;6417087;;;;;6417087;BL0110;11194241;;2019-12-16;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;6417087;;;;;6417087;BL0110;11194242;;2019-12-16;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;6417087;;;;;6417087;BL0110;11194243;;2019-12-16;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;6417087;;;;;6417087;BL0110;11194244;;2019-12-16;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;6417087;;;;;6417087;BL0110;11194245;;2019-12-16;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;106415;;;;;106415;BL0110;2123088;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;106415;;;;;106415;BL0110;2123094;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;106415;;;;;106415;BL0110;2123098;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;106415;;;;;106415;BL0110;2123103;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;106415;;;;;106415;BL0110;2123106;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;106415;;;;;106415;BL0110;2123109;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;106415;;;;;106415;BL0110;11093605;;2019-07-10;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;106427;;;;;106427;BL0110;2123364;;2020-02-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;106427;;;;;106427;BL0110;2123365;;2020-02-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;106427;;;;;106427;BL0110;2123366;;2020-02-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;106427;;;;;106427;BL0110;2123367;;2020-02-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;106427;;;;;106427;BL0110;2123368;;2020-02-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;106427;;;;;106427;BL0110;11093607;;2020-02-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;106427;;;;;106427;BL0110;11093608;;2020-02-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;6379663;;;;;6379663;BL0110;11194235;;2019-10-22;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;72522;;;;;72522;BL0113;2114017;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3511270;;;;;3511270;BL0113;2119999;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4454550;;;;;4454550;BL0113;2124671;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3511275;;;;;3511275;BL0113;2094896;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3511283;;;;;3511283;BL0113;2100336;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3511287;;;;;3511287;BL0113;2102379;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4454558;;;;;4454558;BL0113;2105967;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3511297;;;;;3511297;BL0113;2107186;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3511307;;;;;3511307;BL0113;2109933;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1513900;;;;;1513900;BL0113;2111139;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1513902;;;;;1513902;BL0113;2111802;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1513904;;;;;1513904;BL0113;2112415;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1513906;;;;;1513906;BL0113;2112998;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;72521;;;;;72521;BL0113;2113572;;2019-09-02;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;72521;;;;;72521;BL0113;11093709;;2019-09-02;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1513910;;;;;1513910;BL0113;2115122;;2019-08-05;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1513910;;;;;1513910;BL0113;2115123;;2019-08-05;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1513910;;;;;1513910;BL0113;2115124;;2019-08-05;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1513912;;;;;1513912;BL0113;2115631;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1513912;;;;;1513912;BL0113;2115632;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1513912;;;;;1513912;BL0113;11093711;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1513912;;;;;1513912;BL0113;11093712;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1513912;;;;;1513912;BL0113;11093713;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1513912;;;;;1513912;BL0113;11093714;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1513912;;;;;1513912;BL0113;11093715;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1513912;;;;;1513912;BL0113;11093716;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1513912;;;;;1513912;BL0113;11093717;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1513912;;;;;1513912;BL0113;11093718;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1513916;;;;;1513916;BL0113;2116548;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;977892;;;;;977892;BL0113;2117621;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;977892;;;;;977892;BL0113;2117622;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;977892;;;;;977892;BL0113;2117623;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;977892;;;;;977892;BL0113;2117624;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;977892;;;;;977892;BL0113;2117625;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;977892;;;;;977892;BL0113;2117626;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;103621;;;;;103621;BL0116;2094231;;2019-12-16;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;103621;;;;;103621;BL0116;11093305;;2019-12-16;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;103621;;;;;103621;BL0116;11093306;;2019-12-16;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;103623;;;;;103623;BL0117;11093133;;2018-12-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948662;;;;;3948662;BL0116;2110786;;2019-08-20;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948662;;;;;3948662;BL0116;2110787;;2019-08-20;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948662;;;;;3948662;BL0116;2110788;;2019-08-20;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948662;;;;;3948662;BL0116;2110789;;2019-08-20;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948662;;;;;3948662;BL0116;2110790;;2019-08-20;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948662;;;;;3948662;BL0116;2110791;;2019-08-20;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948662;;;;;3948662;BL0116;2110792;;2019-08-20;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948662;;;;;3948662;BL0116;2110793;;2019-08-20;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948662;;;;;3948662;BL0116;2110794;;2019-08-20;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948662;;;;;3948662;BL0116;2110795;;2019-08-20;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948662;;;;;3948662;BL0116;2110796;;2019-08-20;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948662;;;;;3948662;BL0116;2110797;;2019-08-20;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;5401746;;;;;5401746;BL0116;2110798;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4441964;;;;;4441964;BL0116;11093035;;2018-07-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493375;;;;;3493375;BL0116;2122526;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4216179;;;;;4216179;BL0116;2126544;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1114890;;;;;1114890;BL0117;2094576;;2019-08-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1114890;;;;;1114890;BL0117;2094580;;2019-08-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1114890;;;;;1114890;BL0117;2094581;;2019-08-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1114890;;;;;1114890;BL0117;2094595;;2019-08-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1114890;;;;;1114890;BL0117;2094627;;2019-08-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1114890;;;;;1114890;BL0117;2094628;;2019-08-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1114890;;;;;1114890;BL0117;2094629;;2019-08-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1114890;;;;;1114890;BL0117;2094630;;2019-08-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1114890;;;;;1114890;BL0117;2094631;;2019-08-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493390;;;;;3493390;BL0116;2096503;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493393;;;;;3493393;BL0116;2099123;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493393;;;;;3493393;BL0116;2099124;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493393;;;;;3493393;BL0116;2099125;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;103624;;;;;103624;BL0117;2100044;;2019-08-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;103624;;;;;103624;BL0117;2100089;;2019-08-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;103624;;;;;103624;BL0117;11093991;;2019-08-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948663;;;;;3948663;BL0116;11093244;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948663;;;;;3948663;BL0116;11093245;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948663;;;;;3948663;BL0116;11093246;;2019-08-12;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1080181;;;;;1080181;BL0117;2102364;;2019-07-19;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1080181;;;;;1080181;BL0117;2102365;;2019-07-19;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1080181;;;;;1080181;BL0117;2102366;;2019-07-19;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1080181;;;;;1080181;BL0117;2102367;;2019-07-19;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1080181;;;;;1080181;BL0117;11194400;;2019-07-19;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493420;;;;;3493420;BL0116;2103288;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493423;;;;;3493423;BL0116;2104750;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493426;;;;;3493426;BL0117;2105958;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493429;;;;;3493429;BL0116;2106624;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493433;;;;;3493433;BL0117;2107177;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493436;;;;;3493436;BL0116;2107702;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493437;;;;;3493437;BL0117;2108205;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493438;;;;;3493438;BL0116;2108637;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493439;;;;;3493439;BL0117;2109107;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493440;;;;;3493440;BL0116;2109537;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493441;;;;;3493441;BL0117;2109922;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493442;;;;;3493442;BL0116;2110269;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4442035;;;;;4442035;BL0117;2111122;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493443;;;;;3493443;BL0117;2111795;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;103625;;;;;103625;BL0116;2112084;;2018-09-11;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;103625;;;;;103625;BL0116;2112085;;2018-09-11;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4442037;;;;;4442037;BL0117;2112406;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;103626;;;;;103626;BL0116;2112678;;2018-09-11;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;103626;;;;;103626;BL0116;11093307;;2018-09-11;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493446;;;;;3493446;BL0116;2113265;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4442041;;;;;4442041;BL0117;2113561;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4197716;;;;;4197716;BL0116;2113821;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3493448;;;;;3493448;BL0116;2114818;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
