LAM MK;xPos;yPos;Street;Nr;Suffix
1201852;120805,7705;125230,8947;Avenue des Sorbiers;25;
1314236;120828,669;126294,5177;Rue Victor Dejardin;45;
1331018;121231,024;126670,5306;Chemin des Prelles;14;
1372358;121141,451;125277,0344;Rue de la Cascade;62;
1461467;121272,7435;126165,7736;Av. du Gouverneur E. Cornez;9;
1465585;120748,7745;126501,9413;Rue du Foyer;6;
2091658;121041,5155;125371,9828;Rue de la Cascade;24;
215400;120663,6785;125889,2384;Avenue d'Hyon;151;
216031;120650,2245;125148,4328;Avenue de la Poudrire;18;
216063;120600,4735;125907,7668;Avenue d'Hyon;148;A
216388;121111,509;125544,5233;Rue de la Place;31;
216405;121012,0845;125340,8858;Rue des Canadiens;5;
216408;120962,7885;125339,4057;Rue des Canadiens;14;
216411;120982,161;125373,3301;Avenue du Bel Horizon;1;
216420;120875,158;125373,3673;Avenue des Sorbiers;2;
216430;120803,079;125409,797;Avenue des Acacias;2;
216434;120695,915;125458,9339;Square Europe;6;
216439;121202,0105;125375,0008;Rue du By;26;
216440;121233,47;125372,0193;Rue du By;24;
216443;121091,1045;125488,9865;Rue Marcel Beaufays;31;
216447;121166,705;125457,6686;Rue Marcel Beaufays;17;
216466;121131,963;125607,1015;Rue Jules Hoyois;1;
216478;120747,6415;125435,4928;Square Europe;1;
216479;120707,842;125336,1765;Square Europe;13;
216494;121049,1515;125256,9491;Rue des Amricains;14;
216509;121164,622;125580,1249;Rue de la Place;9;
216510;121293,894;125617,3918;Rue de la Place;7;
216511;121174,68;125580,4514;Rue de la Place;5;
216512;121273,2715;125632,1556;Rue de la Place;3;
218134;120840,23;126516,6335;Rue Jean Van den Eeden;8;
218240;120961,8841;126526,9269;Avenue du Pont Rouge;20;
218258;120875,621;126396,8565;Rue du Foyer;58;
218261;120741,6015;126508,5837;Rue du Foyer;2;
218263;120763,786;126493,9189;Rue du Foyer;10;
218283;120912,909;126471,9505;Rue Antoine Bourlard;20;
218335;120989,1065;126267,7697;Rue Anto Carte;27;
218337;120955,3435;126285,5581;Rue Anto Carte;16;
218902;121100,37;126868,324;Rue du Fisch Club;31;D
218991;120957,8825;126799,7877;Rue du Fisch Club;61;
219013;121190,0173;127007,5411;Avenue Reine Astrid;20;
219038;121109,9365;126659,444;Avenue de Saint Pierre;90;
219039;121123,257;126714,3391;Avenue de Saint Pierre;78;
