LAM MK;xPos;yPos;Street;Nr;Suffix
2758098;75081,549;227171,174;Bevrijdingslaan;3;
4345831;75075,02;227172,21;Bevrijdingslaan;5;
337213;75068,02;227172,59;Bevrijdingslaan;7;
337212;75060,549;227170,173;Bevrijdingslaan;9;
337210;75047,27;227171,76;Bevrijdingslaan;11;
2758779;75145,548;227316,174;Diksmuidestraat;3;
2758780;75142,548;227319,174;Diksmuidestraat;5;
2758781;75138,548;227323,174;Diksmuidestraat;7;
2758782;75133,548;227329,174;Diksmuidestraat;9;
2758784;75117,798;227328,404;Diksmuidestraat;13;
2758785;75124,548;227340,174;Diksmuidestraat;15;
72445;75120,65;227344,38;Diksmuidestraat;17;
72444;75116,548;227348,174;Diksmuidestraat;19;
76545;75062,547;227412,173;Diksmuidestraat;23;
2758790;75050,547;227425,173;Diksmuidestraat;25;
76547;75037,077;227428,323;Diksmuidestraat;27;
76544;75036,547;227441,173;Diksmuidestraat;31;
335722;75003,23;227481,65;Diksmuidestraat;33;
335721;74991,917;227486,492;Diksmuidestraat;35;
1488876;74983,66;227488,79;Diksmuidestraat;37;
335719;74982,547;227506,172;Diksmuidestraat;37;A
76549;75089,547;227418,173;Diksmuidestraat;38;
335718;74970,547;227521,172;Diksmuidestraat;39;
2758799;74964,547;227528,172;Diksmuidestraat;41;
1343714;75071,44;227436,85;Diksmuidestraat;42;
1327495;74959,547;227532,172;Diksmuidestraat;43;
2758800;75066,547;227442,173;Diksmuidestraat;44;
2758802;74959,547;227532,172;Diksmuidestraat;45;
2758803;75062,547;227446,173;Diksmuidestraat;46;
5579323;75058,547;227450,173;Diksmuidestraat;48;
337041;74951,531;227534,257;Diksmuidestraat;49;
335720;75025,837;227492,013;Diksmuidestraat;50;
2758806;75044,547;227466,173;Diksmuidestraat;50;A
4197377;75019,29;227503,36;Diksmuidestraat;52;
2758808;75011,93;227509,89;Diksmuidestraat;54;
5579324;74997,986;227544,962;Diksmuidestraat;56;
335716;74997,986;227544,962;Diksmuidestraat;58;
335121;75174,546;227587,174;Driehoeksplein;1;
4275251;75174,546;227587,174;Driehoeksplein;2;
2758933;75191,85;227596,91;Driehoeksplein;5;
2758934;75196,83;227602,46;Driehoeksplein;6;
4345064;75203,018;227604,234;Driehoeksplein;7;
335122;75212,546;227622,174;Driehoeksplein;10;
337084;75135,546;227588,173;Driehoeksplein;12;
4347395;75126,266;227605,313;Driehoeksplein;13;
336625;74929,85;227184,88;Duinviooltjesstraat;1;
1024244;74954,549;227194,173;Duinviooltjesstraat;2;
336632;74939,549;227210,172;Duinviooltjesstraat;4;
2759171;74919,05;227197,31;Duinviooltjesstraat;5;
2759174;74915,93;227202,87;Duinviooltjesstraat;7;
336633;74931,46;227227,36;Duinviooltjesstraat;8;
336626;74910,549;227207,172;Duinviooltjesstraat;9;
1273698;74920,339;227229,852;Duinviooltjesstraat;10;
5567532;74898,618;227204,938;Duinviooltjesstraat;11;
336629;74912,09;227240,27;Duinviooltjesstraat;14;
2759182;74898,549;227221,172;Duinviooltjesstraat;15;
2759183;74907,549;227245,172;Duinviooltjesstraat;16;
4344963;74894,549;227226,172;Duinviooltjesstraat;17;
336628;74884,58;227223,94;Duinviooltjesstraat;19;
336630;74897,449;227256,872;Duinviooltjesstraat;20;
336631;74887,549;227235,172;Duinviooltjesstraat;21;
336809;74883,549;227274,172;Duinviooltjesstraat;24;
2759193;74880,05;227245,09;Duinviooltjesstraat;25;
336810;74873,549;227285,172;Duinviooltjesstraat;26;
2759194;74875,85;227249,42;Duinviooltjesstraat;27;
2759196;74869,549;227256,172;Duinviooltjesstraat;29;
1327499;74863,549;227261,172;Duinviooltjesstraat;31;
2759197;74859,549;227267,172;Duinviooltjesstraat;33;
336808;74847,93;227282,4;Duinviooltjesstraat;35;
336814;74810,549;227248,171;Dumortierlaan;10;
2759224;74813,87;227257,79;Dumortierlaan;14;
2759226;74818,549;227261,171;Dumortierlaan;16;
2759229;74823,549;227265,171;Dumortierlaan;18;
2759233;74827,549;227270,171;Dumortierlaan;20;
2759236;74847,93;227282,4;Dumortierlaan;22;
336815;74866,419;227297,282;Dumortierlaan;28;
2759240;74871,11;227309,16;Dumortierlaan;32;
2759249;74877,488;227315,042;Dumortierlaan;38;
2759255;74888,62;227326,38;Dumortierlaan;42;
336816;74896,548;227332,172;Dumortierlaan;48;
3923032;74958,72;227357,92;Dumortierlaan;52;
76555;74987,78;227412,94;Dumortierlaan;54;
2759279;74990,547;227417,173;Dumortierlaan;58;
2759281;74994,547;227420,173;Dumortierlaan;60;
2759284;74998,547;227424,173;Dumortierlaan;62;
2759287;75004,5;227429,14;Dumortierlaan;64;
1327500;75007,547;227433,173;Dumortierlaan;66;
2759288;75013,21;227437,17;Dumortierlaan;68;
2759290;75017,547;227442,173;Dumortierlaan;70;
2759294;75021,547;227446,173;Dumortierlaan;72;
76556;75028,547;227451,173;Dumortierlaan;74;
76557;75044,547;227466,173;Dumortierlaan;78;
2759308;75049,547;227470,173;Dumortierlaan;80;
2759310;75053,01;227476,39;Dumortierlaan;82;
2759312;75059,547;227481,173;Dumortierlaan;84;
335870;75067,17;227486,31;Dumortierlaan;90;
337048;74969,547;227435,172;Dumortierlaan;93;
2759320;75107,786;227520,103;Dumortierlaan;94;
2759327;75117,546;227534,173;Dumortierlaan;96;
2759329;74977,94;227442,26;Dumortierlaan;97;
2759333;74980,547;227445,172;Dumortierlaan;99;
2759336;74986,5;227450,6;Dumortierlaan;101;
2759338;75125,546;227540,173;Dumortierlaan;102;
2759340;74991,547;227455,172;Dumortierlaan;103;
335869;75129,546;227545,173;Dumortierlaan;104;
2759341;74995,417;227458,053;Dumortierlaan;105;
335867;75133,546;227549,173;Dumortierlaan;106;
2759346;74998,283;227468,485;Dumortierlaan;109;
3993747;75148,75;227563,99;Dumortierlaan;112;
335725;75025,837;227492,013;Dumortierlaan;113;
2759350;75152,73;227567,43;Dumortierlaan;114;
2759352;75034,547;227495,173;Dumortierlaan;115;
335868;75158,756;227569,504;Dumortierlaan;116;
2759353;75042,547;227502,173;Dumortierlaan;117;
2759358;75049,547;227508,173;Dumortierlaan;123;
2759360;75047,09;227522,06;Dumortierlaan;125;
2759362;75058,547;227516,173;Dumortierlaan;127;
337088;75083,546;227539,173;Dumortierlaan;131;
3939550;75093,546;227548,173;Dumortierlaan;133;
2759365;75101,546;227556,173;Dumortierlaan;135;
5579346;75111,546;227564,173;Dumortierlaan;143;
5579347;75118,546;227572,173;Dumortierlaan;147;
2759374;75124,58;227577,84;Dumortierlaan;151;
337089;75133,602;227588,012;Dumortierlaan;155;
2759377;75135,546;227588,173;Dumortierlaan;157;
5579348;75135,546;227588,173;Dumortierlaan;159;
336811;74817,87;227240,71;Ferdinand Mosselmanstraat;2;
4346599;74822,549;227233,171;Ferdinand Mosselmanstraat;4;
2763870;74822,549;227233,171;Ferdinand Mosselmanstraat;6;
4153963;74829,549;227224,172;Ferdinand Mosselmanstraat;8;
2763876;74834,549;227219,172;Ferdinand Mosselmanstraat;10;
2763877;74853,8;227228,19;Ferdinand Mosselmanstraat;12;
336636;74841,549;227210,172;Ferdinand Mosselmanstraat;14;
336635;74848,549;227203,172;Ferdinand Mosselmanstraat;16;
2763881;74855,549;227195,172;Ferdinand Mosselmanstraat;18;
2763882;74859,549;227191,172;Ferdinand Mosselmanstraat;20;
2763885;74861,549;227186,172;Ferdinand Mosselmanstraat;22;
76560;74991,548;227352,173;Heilig-Hartlaan;1;
72436;74976,408;227303,443;Heilig-Hartlaan;2;
76559;75033,548;227386,173;Heilig-Hartlaan;3;
72437;75005,893;227326,931;Heilig-Hartlaan;4;
2760061;75044,548;227395,173;Heilig-Hartlaan;7;
76558;75053,547;227405,173;Heilig-Hartlaan;11;
337085;75071,566;227584,853;Ieperstraat;1;
335715;75043,556;227577,153;Ieperstraat;2;
2760529;75068,546;227584,173;Ieperstraat;3;
2760531;75052,19;227564,92;Ieperstraat;4;
2760532;75071,57;227578,11;Ieperstraat;5;
2760534;75050,16;227554,2;Ieperstraat;6;
337086;75059,546;227543,173;Ieperstraat;8;
13066;75058,7;227533,82;Ieperstraat;10;
2760538;75077,78;227559,53;Ieperstraat;11;
2760539;75078,2;227553,7;Ieperstraat;13;
2760541;75079,82;227548,74;Ieperstraat;15;
335873;75103,077;227514,053;Ieperstraat;17;
2760542;75111,85;227507,29;Ieperstraat;19;
2760544;75123,187;227493,793;Ieperstraat;23;
2760546;75128,507;227487,104;Ieperstraat;25;
2760547;75132,5;227479,85;Ieperstraat;27;
4346441;75139,547;227470,174;Ieperstraat;31;
4009567;75158,72;227451,32;Ieperstraat;39;
13052;75168,3;227439,77;Ieperstraat;41;
76554;74950,548;227310,172;Jef Mennekenslaan;1;
5579499;74919,78;227310,49;Jef Mennekenslaan;2;
813983;74930,34;227300,9;Jef Mennekenslaan;10;
2763782;74942,234;227277,062;Jef Mennekenslaan;12;
3939621;74925,41;227276,67;Jef Mennekenslaan;12;A
336639;74951,549;227273,172;Jef Mennekenslaan;14;
