OpdrachtID,Projectnummer,Straat,Huisnummer,"Huisnummer Toevoeging",Postcode,Plaats,xPos,yPos,Opdrachtnummer,"LAM MK",Opdrachttemplate
850191,"ANTWERPEN-WEST - FH11",Timmerwerfstraat,4,,2000,Antwerpen,,,NB-2000401313,NB-2000401313,"BUILDING template"
850192,"ANTWERPEN-WEST - FH11",Timmerwerfstraat,12,,2000,Antwerpen,,,NB-20001201315,NB-20001201315,"BUILDING template"
850193,"ANTWERPEN-WEST - FH11",Timmerwerfstraat,29,A,2000,Antwerpen,,,NB-200029A01316,NB-200029A01316,"BUILDING template"
850194,"ANTWERPEN-WEST - FH11",Timmerwerfstraat,40,,2000,Antwerpen,,,NB-20004001317,NB-20004001317,"BUILDING template"
850195,"ANTWERPEN-WEST - FH11","Van der Sweepstraat",7,,2000,Antwerpen,,,NB-2000701318,NB-2000701318,"BUILDING template"
850196,"ANTWERPEN-WEST - FH11","Van der Sweepstraat",14,,2000,Antwerpen,,,NB-20001401319,NB-20001401319,"BUILDING template"
850197,"ANTWERPEN-WEST - FH11",Verlatstraat,4,,2000,Antwerpen,,,NB-2000401320,NB-2000401320,"BUILDING template"
850198,"ANTWERPEN-WEST - FH11",Verlatstraat,8,A,2000,Antwerpen,,,NB-20008A01321,NB-20008A01321,"BUILDING template"
850199,"ANTWERPEN-WEST - FH11",Verlatstraat,8,C,2000,Antwerpen,,,NB-20008C01322,NB-20008C01322,"BUILDING template"
850200,"ANTWERPEN-WEST - FH11",Verlatstraat,9,,2000,Antwerpen,,,NB-2000901323,NB-2000901323,"BUILDING template"
850201,"ANTWERPEN-WEST - FH11",Verlatstraat,14,,2000,Antwerpen,,,NB-20001401324,NB-20001401324,"BUILDING template"
850202,"ANTWERPEN-WEST - FH11",Verlatstraat,15,,2000,Antwerpen,,,NB-20001501325,NB-20001501325,"BUILDING template"
850203,"ANTWERPEN-WEST - FH11",Verlatstraat,15,A,2000,Antwerpen,,,NB-200015A01326,NB-200015A01326,"BUILDING template"
850204,"ANTWERPEN-WEST - FH11",Verlatstraat,18,,2000,Antwerpen,,,NB-20001801327,NB-20001801327,"BUILDING template"
850205,"ANTWERPEN-WEST - FH11",Verlatstraat,25,,2000,Antwerpen,,,NB-20002501328,NB-20002501328,"BUILDING template"
850206,"ANTWERPEN-WEST - FH11",Verlatstraat,36,,2000,Antwerpen,,,NB-20003601329,NB-20003601329,"BUILDING template"
850207,"ANTWERPEN-WEST - FH11",Verlatstraat,38,A,2000,Antwerpen,,,NB-200038A01330,NB-200038A01330,"BUILDING template"
850208,"ANTWERPEN-WEST - FH11",Verschansingstraat,10,,2000,Antwerpen,,,NB-20001001331,NB-20001001331,"BUILDING template"
850209,"ANTWERPEN-WEST - FH11",Verschansingstraat,52,,2000,Antwerpen,,,NB-20005201332,NB-20005201332,"BUILDING template"
850210,"ANTWERPEN-WEST - FH11",Verschansingstraat,56,,2000,Antwerpen,,,NB-20005601333,NB-20005601333,"BUILDING template"
850211,"ANTWERPEN-WEST - FH11",Verviersstraat,3,,2000,Antwerpen,,,NB-2000301334,NB-2000301334,"BUILDING template"
850212,"ANTWERPEN-WEST - FH11",Verviersstraat,4,A,2000,Antwerpen,,,NB-20004A01335,NB-20004A01335,"BUILDING template"
850213,"ANTWERPEN-WEST - FH11",Verviersstraat,5,,2000,Antwerpen,,,NB-2000501336,NB-2000501336,"BUILDING template"
850214,"ANTWERPEN-WEST - FH11",Verviersstraat,7,,2000,Antwerpen,,,NB-2000701337,NB-2000701337,"BUILDING template"
850215,"ANTWERPEN-WEST - FH11",Verviersstraat,17,,2000,Antwerpen,,,NB-20001701338,NB-20001701338,"BUILDING template"
850216,"ANTWERPEN-WEST - FH11",Visserskaai,10,A,2000,Antwerpen,,,NB-200010A01339,NB-200010A01339,"BUILDING template"
850217,"ANTWERPEN-WEST - FH11",Vlaamsekaai,3,,2000,Antwerpen,,,NB-2000301340,NB-2000301340,"BUILDING template"
850218,"ANTWERPEN-WEST - FH11",Vlaamsekaai,4,,2000,Antwerpen,,,NB-2000401341,NB-2000401341,"BUILDING template"
850219,"ANTWERPEN-WEST - FH11",Vlaamsekaai,5,,2000,Antwerpen,,,NB-2000501342,NB-2000501342,"BUILDING template"
850220,"ANTWERPEN-WEST - FH11",Vlaamsekaai,23,,2000,Antwerpen,,,NB-20002301344,NB-20002301344,"BUILDING template"
850221,"ANTWERPEN-WEST - FH11",Vlaamsekaai,21,,2000,Antwerpen,,,NB-20002101343,NB-20002101343,"BUILDING template"
850222,"ANTWERPEN-WEST - FH11",Vlaamsekaai,25,,2000,Antwerpen,,,NB-20002501345,NB-20002501345,"BUILDING template"
850223,"ANTWERPEN-WEST - FH11",Vlaamsekaai,29,A,2000,Antwerpen,,,NB-200029A01347,NB-200029A01347,"BUILDING template"
850224,"ANTWERPEN-WEST - FH11",Vlaamsekaai,29,,2000,Antwerpen,,,NB-20002901346,NB-20002901346,"BUILDING template"
850225,"ANTWERPEN-WEST - FH11",Vlaamsekaai,30,,2000,Antwerpen,,,NB-20003001348,NB-20003001348,"BUILDING template"
850226,"ANTWERPEN-WEST - FH11",Vlaamsekaai,31,,2000,Antwerpen,,,NB-20003101349,NB-20003101349,"BUILDING template"
850227,"ANTWERPEN-WEST - FH11",Vlaamsekaai,37,,2000,Antwerpen,,,NB-20003701350,NB-20003701350,"BUILDING template"
850228,"ANTWERPEN-WEST - FH11",Vlaamsekaai,39,,2000,Antwerpen,,,NB-20003901351,NB-20003901351,"BUILDING template"
850229,"ANTWERPEN-WEST - FH11",Vlaamsekaai,41,,2000,Antwerpen,,,NB-20004101352,NB-20004101352,"BUILDING template"
850230,"ANTWERPEN-WEST - FH11",Vlaamsekaai,45,,2000,Antwerpen,,,NB-20004501353,NB-20004501353,"BUILDING template"
850231,"ANTWERPEN-WEST - FH11",Vlaamsekaai,55,,2000,Antwerpen,,,NB-20005501354,NB-20005501354,"BUILDING template"
850232,"ANTWERPEN-WEST - FH11",Vlaamsekaai,56,,2000,Antwerpen,,,NB-20005601355,NB-20005601355,"BUILDING template"
850233,"ANTWERPEN-WEST - FH11",Vlaamsekaai,57,,2000,Antwerpen,,,NB-20005701356,NB-20005701356,"BUILDING template"
850234,"ANTWERPEN-WEST - FH11",Vlaamsekaai,59,,2000,Antwerpen,,,NB-20005901357,NB-20005901357,"BUILDING template"
850235,"ANTWERPEN-WEST - FH11",,,,,,,,NB-200064A01358,NB-200064A01358,"BUILDING template"
850236,"ANTWERPEN-WEST - FH11",Vlaamsekaai,67,,2000,Antwerpen,,,NB-20006701359,NB-20006701359,"BUILDING template"
850237,"ANTWERPEN-WEST - FH11",Vlaamsekaai,82,,2000,Antwerpen,,,NB-20008201360,NB-20008201360,"BUILDING template"
850238,"ANTWERPEN-WEST - FH11",Vlaamsekaai,82,,2000,Antwerpen,,,NB-20008201361,NB-20008201361,"BUILDING template"
850239,"ANTWERPEN-WEST - FH11",Vlaamsekaai,83,,2000,Antwerpen,,,NB-20008301362,NB-20008301362,"BUILDING template"
850240,"ANTWERPEN-WEST - FH11",Vorstermanstraat,2,,2000,Antwerpen,,,NB-2000201363,NB-2000201363,"BUILDING template"
850241,"ANTWERPEN-WEST - FH11",Vorstermanstraat,5,A,2000,Antwerpen,,,NB-20005A01364,NB-20005A01364,"BUILDING template"
850242,"ANTWERPEN-WEST - FH11",Vorstermanstraat,12,A,2000,Antwerpen,,,NB-200012A01365,NB-200012A01365,"BUILDING template"
850243,"ANTWERPEN-WEST - FH11",Vorstermanstraat,12,B,2000,Antwerpen,,,NB-200012B01366,NB-200012B01366,"BUILDING template"
850244,"ANTWERPEN-WEST - FH11",Vorstermanstraat,12,C,2000,Antwerpen,,,NB-200012C01367,NB-200012C01367,"BUILDING template"
850245,"ANTWERPEN-WEST - FH11",Vorstermanstraat,14,,2000,Antwerpen,,,NB-20001401368,NB-20001401368,"BUILDING template"
850246,"ANTWERPEN-WEST - FH11",Waalsekaai,4,,2000,Antwerpen,,,NB-2000401369,NB-2000401369,"BUILDING template"
850247,"ANTWERPEN-WEST - FH11",Waalsekaai,5,,2000,Antwerpen,,,NB-2000501370,NB-2000501370,"BUILDING template"
850248,"ANTWERPEN-WEST - FH11",Waalsekaai,14,,2000,Antwerpen,,,NB-20001401371,NB-20001401371,"BUILDING template"
850249,"ANTWERPEN-WEST - FH11",Waalsekaai,15,,2000,Antwerpen,,,NB-20001501372,NB-20001501372,"BUILDING template"
850250,"ANTWERPEN-WEST - FH11",Waalsekaai,17,,2000,Antwerpen,,,NB-20001701373,NB-20001701373,"BUILDING template"
850251,"ANTWERPEN-WEST - FH11",Waalsekaai,19,A,2000,Antwerpen,,,NB-200019A01374,NB-200019A01374,"BUILDING template"
850252,"ANTWERPEN-WEST - FH11",Waalsekaai,26,,2000,Antwerpen,,,NB-20002601375,NB-20002601375,"BUILDING template"
850253,"ANTWERPEN-WEST - FH11",Waalsekaai,27,B,2000,Antwerpen,,,NB-200027B01376,NB-200027B01376,"BUILDING template"
850254,"ANTWERPEN-WEST - FH11",Waalsekaai,38,A,2000,Antwerpen,,,NB-200038A01377,NB-200038A01377,"BUILDING template"
850255,"ANTWERPEN-WEST - FH11",Waalsekaai,41,,2000,Antwerpen,,,NB-20004101378,NB-20004101378,"BUILDING template"
850256,"ANTWERPEN-WEST - FH11",Waalsekaai,42,a,2000,Antwerpen,,,NB-200042a01379,NB-200042a01379,"BUILDING template"
850257,"ANTWERPEN-WEST - FH11",Waalsekaai,45,A,2000,Antwerpen,,,NB-200045A01380,NB-200045A01380,"BUILDING template"
850258,"ANTWERPEN-WEST - FH11",Waalsekaai,55,,2000,Antwerpen,,,NB-20005501381,NB-20005501381,"BUILDING template"
850259,"ANTWERPEN-WEST - FH11",Waalsekaai,60,A,2000,Antwerpen,,,NB-200060A01382,NB-200060A01382,"BUILDING template"
850260,"ANTWERPEN-WEST - FH11",Waalsekaai,65,,2000,Antwerpen,,,NB-20006501383,NB-20006501383,"BUILDING template"
735394,"ANTWERPEN-WEST - FH11",Cockerillkaai,16,,2000,Antwerpen,,,NB-200016dc2010,NB-200016dc2010,"BUILDING template"
850097,"ANTWERPEN-WEST - FH11",Cockerillkaai,8,,2000,Antwerpen,,,NB-2000801221,NB-2000801221,"BUILDING template"
850098,"ANTWERPEN-WEST - FH11",Cockerillkaai,20,,2000,Antwerpen,,,NB-20002001223,NB-20002001223,"BUILDING template"
850099,"ANTWERPEN-WEST - FH11",Cockerillkaai,6,,2000,Antwerpen,,,NB-2000601220,NB-2000601220,"BUILDING template"
850100,"ANTWERPEN-WEST - FH11",Cockerillkaai,24,,2000,Antwerpen,,,NB-20002401224,NB-20002401224,"BUILDING template"
850101,"ANTWERPEN-WEST - FH11",Cockerillkaai,17,,2000,Antwerpen,,,NB-20001701222,NB-20001701222,"BUILDING template"
850102,"ANTWERPEN-WEST - FH11",Cockerillkaai,25,,2000,Antwerpen,,,NB-20002501225,NB-20002501225,"BUILDING template"
850103,"ANTWERPEN-WEST - FH11",Cockerillkaai,28,,2000,Antwerpen,,,NB-20002801226,NB-20002801226,"BUILDING template"
850104,"ANTWERPEN-WEST - FH11",Cockerillkaai,29,,2000,Antwerpen,,,NB-20002901227,NB-20002901227,"BUILDING template"
850105,"ANTWERPEN-WEST - FH11",Cockerillkaai,30,,2000,Antwerpen,,,NB-20003001228,NB-20003001228,"BUILDING template"
850106,"ANTWERPEN-WEST - FH11",Cockerillkaai,39,,2000,Antwerpen,,,NB-20003901229,NB-20003901229,"BUILDING template"
850107,"ANTWERPEN-WEST - FH11","De Burburestraat",2,,2000,Antwerpen,,,NB-2000201230,NB-2000201230,"BUILDING template"
850108,"ANTWERPEN-WEST - FH11","De Burburestraat",4,A,2000,Antwerpen,,,NB-20004A01231,NB-20004A01231,"BUILDING template"
850109,"ANTWERPEN-WEST - FH11","De Burburestraat",5,,2000,Antwerpen,,,NB-2000501232,NB-2000501232,"BUILDING template"
850110,"ANTWERPEN-WEST - FH11","De Burburestraat",5,A,2000,Antwerpen,,,NB-20005A01233,NB-20005A01233,"BUILDING template"
850111,"ANTWERPEN-WEST - FH11","De Burburestraat",8,,2000,Antwerpen,,,NB-2000801234,NB-2000801234,"BUILDING template"
850112,"ANTWERPEN-WEST - FH11","De Burburestraat",14,A,2000,Antwerpen,,,NB-200014A01235,NB-200014A01235,"BUILDING template"
850113,"ANTWERPEN-WEST - FH11","De Gerlachekaai",14,,2000,Antwerpen,,,NB-20001401237,NB-20001401237,"BUILDING template"
850114,"ANTWERPEN-WEST - FH11","De Gerlachekaai",7,,2000,Antwerpen,,,NB-2000701236,NB-2000701236,"BUILDING template"
850115,"ANTWERPEN-WEST - FH11","De Gerlachekaai",17,,2000,Antwerpen,,,NB-20001701238,NB-20001701238,"BUILDING template"
850116,"ANTWERPEN-WEST - FH11",Gijzelaarsstraat,18,,2000,Antwerpen,,,NB-20001801239,NB-20001801239,"BUILDING template"
850117,"ANTWERPEN-WEST - FH11",Gijzelaarsstraat,48,,2000,Antwerpen,,,NB-20004801241,NB-20004801241,"BUILDING template"
850118,"ANTWERPEN-WEST - FH11",Gijzelaarsstraat,22,,2000,Antwerpen,,,NB-20002201240,NB-20002201240,"BUILDING template"
850119,"ANTWERPEN-WEST - FH11",Gijzelaarsstraat,50,,2000,Antwerpen,,,NB-20005001242,NB-20005001242,"BUILDING template"
850120,"ANTWERPEN-WEST - FH11",Gijzelaarsstraat,60,A,2000,Antwerpen,,,NB-200060A01243,NB-200060A01243,"BUILDING template"
850121,"ANTWERPEN-WEST - FH11",Gijzelaarsstraat,80,,2000,Antwerpen,,,NB-20008001244,NB-20008001244,"BUILDING template"
850122,"ANTWERPEN-WEST - FH11","Graaf van Egmontstraat",4,,2000,Antwerpen,,,NB-2000401245,NB-2000401245,"BUILDING template"
850123,"ANTWERPEN-WEST - FH11","Graaf van Egmontstraat",6,,2000,Antwerpen,,,NB-2000601246,NB-2000601246,"BUILDING template"
850124,"ANTWERPEN-WEST - FH11","Graaf van Egmontstraat",42,A,2000,Antwerpen,,,NB-200042A01247,NB-200042A01247,"BUILDING template"
850125,"ANTWERPEN-WEST - FH11",IJzerenpoortkaai,2,,2000,Antwerpen,,,NB-2000201248,NB-2000201248,"BUILDING template"
850126,"ANTWERPEN-WEST - FH11",IJzerenpoortkaai,11,,2000,Antwerpen,,,NB-20001101249,NB-20001101249,"BUILDING template"
850127,"ANTWERPEN-WEST - FH11","Jan van Gentstraat",2,A,2000,Antwerpen,,,NB-20002A01250,NB-20002A01250,"BUILDING template"
850128,"ANTWERPEN-WEST - FH11","Jan van Gentstraat",8,,2000,Antwerpen,,,NB-2000801251,NB-2000801251,"BUILDING template"
850129,"ANTWERPEN-WEST - FH11","Jan van Gentstraat",11,,2000,Antwerpen,,,NB-20001101252,NB-20001101252,"BUILDING template"
850130,"ANTWERPEN-WEST - FH11","Jan van Gentstraat",13,,2000,Antwerpen,,,NB-20001301253,NB-20001301253,"BUILDING template"
850131,"ANTWERPEN-WEST - FH11","Jan van Gentstraat",15,,2000,Antwerpen,,,NB-20001501254,NB-20001501254,"BUILDING template"
850132,"ANTWERPEN-WEST - FH11","Jan van Gentstraat",16,,2000,Antwerpen,,,NB-20001601255,NB-20001601255,"BUILDING template"
850133,"ANTWERPEN-WEST - FH11","Jan van Gentstraat",17,,2000,Antwerpen,,,NB-20001701256,NB-20001701256,"BUILDING template"
850134,"ANTWERPEN-WEST - FH11","Jan van Gentstraat",19,,2000,Antwerpen,,,NB-20001901257,NB-20001901257,"BUILDING template"
850135,"ANTWERPEN-WEST - FH11","Jan van Gentstraat",20,,2000,Antwerpen,,,NB-20002001258,NB-20002001258,"BUILDING template"
850136,"ANTWERPEN-WEST - FH11","Jan van Gentstraat",21,,2000,Antwerpen,,,NB-20002101259,NB-20002101259,"BUILDING template"
850137,"ANTWERPEN-WEST - FH11","Jan van Gentstraat",23,,2000,Antwerpen,,,NB-20002301260,NB-20002301260,"BUILDING template"
850138,"ANTWERPEN-WEST - FH11","Jan van Gentstraat",25,,2000,Antwerpen,,,NB-20002501261,NB-20002501261,"BUILDING template"
850139,"ANTWERPEN-WEST - FH11","Jan van Gentstraat",31,,2000,Antwerpen,,,NB-20003101262,NB-20003101262,"BUILDING template"
850140,"ANTWERPEN-WEST - FH11",Lakenstraat,18,,2000,Antwerpen,,,NB-20001801263,NB-20001801263,"BUILDING template"
850141,"ANTWERPEN-WEST - FH11","Leopold de Waelplaats",12,,2000,Antwerpen,,,NB-20001201264,NB-20001201264,"BUILDING template"
850142,"ANTWERPEN-WEST - FH11","Leopold de Waelplaats",18,,2000,Antwerpen,,,NB-20001801265,NB-20001801265,"BUILDING template"
850143,"ANTWERPEN-WEST - FH11","Leopold de Waelplaats",26,A,2000,Antwerpen,,,NB-200026A01266,NB-200026A01266,"BUILDING template"
850144,"ANTWERPEN-WEST - FH11","Leopold de Waelplaats",26,,2000,Antwerpen,,,NB-20002601267,NB-20002601267,"BUILDING template"
850145,"ANTWERPEN-WEST - FH11","Leopold de Waelplaats",30,,2000,Antwerpen,,,NB-20003001268,NB-20003001268,"BUILDING template"
850146,"ANTWERPEN-WEST - FH11","Leopold de Waelplaats",30,B,2000,Antwerpen,,,NB-200030B01269,NB-200030B01269,"BUILDING template"
850147,"ANTWERPEN-WEST - FH11","Leopold de Waelplaats",34,,2000,Antwerpen,,,NB-20003401270,NB-20003401270,"BUILDING template"
850148,"ANTWERPEN-WEST - FH11",Leuvenstraat,9,,2000,Antwerpen,,,NB-2000901271,NB-2000901271,"BUILDING template"
850149,"ANTWERPEN-WEST - FH11",Leuvenstraat,23,,2000,Antwerpen,,,NB-20002301272,NB-20002301272,"BUILDING template"
850150,"ANTWERPEN-WEST - FH11",Leuvenstraat,30,,2000,Antwerpen,,,NB-20003001273,NB-20003001273,"BUILDING template"
850151,"ANTWERPEN-WEST - FH11",Leuvenstraat,76,,2000,Antwerpen,,,NB-20007601275,NB-20007601275,"BUILDING template"
850152,"ANTWERPEN-WEST - FH11",Leuvenstraat,32,,2000,Antwerpen,,,NB-20003201274,NB-20003201274,"BUILDING template"
850153,"ANTWERPEN-WEST - FH11",Luikstraat,4,A,2000,Antwerpen,,,NB-20004A01276,NB-20004A01276,"BUILDING template"
850154,"ANTWERPEN-WEST - FH11",Museumstraat,11,A,2000,Antwerpen,,,NB-200011A01277,NB-200011A01277,"BUILDING template"
850155,"ANTWERPEN-WEST - FH11",Museumstraat,11,B,2000,Antwerpen,,,NB-200011B01278,NB-200011B01278,"BUILDING template"
850156,"ANTWERPEN-WEST - FH11",Museumstraat,12,A,2000,Antwerpen,,,NB-200012A01279,NB-200012A01279,"BUILDING template"
850157,"ANTWERPEN-WEST - FH11",Museumstraat,12,C,2000,Antwerpen,,,NB-200012C01281,NB-200012C01281,"BUILDING template"
850158,"ANTWERPEN-WEST - FH11",Museumstraat,12,B,2000,Antwerpen,,,NB-200012B01280,NB-200012B01280,"BUILDING template"
850159,"ANTWERPEN-WEST - FH11",Museumstraat,12,D,2000,Antwerpen,,,NB-200012D01282,NB-200012D01282,"BUILDING template"
850160,"ANTWERPEN-WEST - FH11",Museumstraat,14,A,2000,Antwerpen,,,NB-200014A01283,NB-200014A01283,"BUILDING template"
850161,"ANTWERPEN-WEST - FH11",Museumstraat,14,B,2000,Antwerpen,,,NB-200014B01284,NB-200014B01284,"BUILDING template"
850162,"ANTWERPEN-WEST - FH11",Museumstraat,37,,2000,Antwerpen,,,NB-20003701285,NB-20003701285,"BUILDING template"
850163,"ANTWERPEN-WEST - FH11",Museumstraat,38,,2000,Antwerpen,,,NB-20003801286,NB-20003801286,"BUILDING template"
850164,"ANTWERPEN-WEST - FH11",Museumstraat,45,,2000,Antwerpen,,,NB-20004501287,NB-20004501287,"BUILDING template"
850165,"ANTWERPEN-WEST - FH11",Namenstraat,7,A,2000,Antwerpen,,,NB-20007A01288,NB-20007A01288,"BUILDING template"
850166,"ANTWERPEN-WEST - FH11",Namenstraat,9,,2000,Antwerpen,,,NB-2000901289,NB-2000901289,"BUILDING template"
850167,"ANTWERPEN-WEST - FH11",Namenstraat,15,,2000,Antwerpen,,,NB-20001501290,NB-20001501290,"BUILDING template"
850168,"ANTWERPEN-WEST - FH11",Namenstraat,19,,2000,Antwerpen,,,NB-20001901291,NB-20001901291,"BUILDING template"
850169,"ANTWERPEN-WEST - FH11",Pacificatiestraat,3,,2000,Antwerpen,,,NB-2000301292,NB-2000301292,"BUILDING template"
850170,"ANTWERPEN-WEST - FH11",Pacificatiestraat,6,,2000,Antwerpen,,,NB-2000601293,NB-2000601293,"BUILDING template"
850171,"ANTWERPEN-WEST - FH11",Pacificatiestraat,7,,2000,Antwerpen,,,NB-2000701294,NB-2000701294,"BUILDING template"
850172,"ANTWERPEN-WEST - FH11",Pacificatiestraat,10,,2000,Antwerpen,,,NB-20001001295,NB-20001001295,"BUILDING template"
850173,"ANTWERPEN-WEST - FH11",,,,,,,,NB-20001201296,NB-20001201296,"BUILDING template"
850174,"ANTWERPEN-WEST - FH11",,,,,,,,NB-2000501297,NB-2000501297,"BUILDING template"
850175,"ANTWERPEN-WEST - FH11",Pourbusstraat,6,,2000,Antwerpen,,,NB-2000601298,NB-2000601298,"BUILDING template"
