OpdrachtID,Projectnummer,Straat,Huisnummer,"Huisnummer Toevoeging",Postcode,Plaats,xPos,yPos,Opdrachtnummer,"LAM MK",Opdrachttemplate
759069,"ANTWERPEN-WEST - FH08",Aalmoezenierstraat,72,,2000,Antwerpen,,,NB-200072220c32,NB-200072220c32,"BUILDING template"
759325,"ANTWERPEN-WEST - FH08",Bogaardestraat,19,,2000,Antwerpen,,,NB-200019011700,NB-200019011700,"BUILDING template"
767005,"ANTWERPEN-WEST - FH08",Sint-Rochusstraat,30,,2000,Antwerpen,,,NB-200030490755,NB-200030490755,"BUILDING template"
767007,"ANTWERPEN-WEST - FH08",Sint-Rochusstraat,31,,2000,Antwerpen,,,NB-2000315ed572,NB-2000315ed572,"BUILDING template"
759585,"ANTWERPEN-WEST - FH08",Bredestraat,38,,2000,Antwerpen,,,NB-2000385aee90,NB-2000385aee90,"BUILDING template"
760357,"ANTWERPEN-WEST - FH08",Schoytestraat,10,,2000,Antwerpen,,,NB-200010565594,NB-200010565594,"BUILDING template"
759846,"ANTWERPEN-WEST - FH08",IJzerenwaag,13,A,2000,Antwerpen,,,NB-200013A4850,NB-200013A4850,"BUILDING template"
758828,"ANTWERPEN-WEST - FH08",Aalmoezenierstraat,9,,2000,Antwerpen,,,NB-20009b59235,NB-20009b59235,"BUILDING template"
760108,"ANTWERPEN-WEST - FH08",Nationalestraat,41,,2000,Antwerpen,,,NB-200041daec73,NB-200041daec73,"BUILDING template"
759341,"ANTWERPEN-WEST - FH08",Bogaardestraat,20,,2000,Antwerpen,,,NB-2000204c1519,NB-2000204c1519,"BUILDING template"
760367,"ANTWERPEN-WEST - FH08",Schoytestraat,30,,2000,Antwerpen,,,NB-2000306c5417,NB-2000306c5417,"BUILDING template"
759601,"ANTWERPEN-WEST - FH08",Bredestraat,44,,2000,Antwerpen,,,NB-200044737415,NB-200044737415,"BUILDING template"
759090,"ANTWERPEN-WEST - FH08",Aalmoezenierstraat,75,A,2000,Antwerpen,,,NB-200075Aca54,NB-200075Aca54,"BUILDING template"
759860,"ANTWERPEN-WEST - FH08",IJzerenwaag,18,,2000,Antwerpen,,,NB-200018130465,NB-200018130465,"BUILDING template"
760120,"ANTWERPEN-WEST - FH08",Nationalestraat,81,A,2000,Antwerpen,,,NB-200081Abf89,NB-200081Abf89,"BUILDING template"
767033,"ANTWERPEN-WEST - FH08",Sint-Rochusstraat,34,,2000,Antwerpen,,,NB-20003477f575,NB-20003477f575,"BUILDING template"
759356,"ANTWERPEN-WEST - FH08",Bogaardestraat,22,,2000,Antwerpen,,,NB-2000225f7547,NB-2000225f7547,"BUILDING template"
759615,"ANTWERPEN-WEST - FH08",Happaertstraat,11,,2000,Antwerpen,,,NB-200011917135,NB-200011917135,"BUILDING template"
759872,"ANTWERPEN-WEST - FH08",Kammenstraat,48,,2000,Antwerpen,,,NB-2000482c5e32,NB-2000482c5e32,"BUILDING template"
759106,"ANTWERPEN-WEST - FH08",Aalmoezenierstraat,79,,2000,Antwerpen,,,NB-200079539987,NB-200079539987,"BUILDING template"
760388,"ANTWERPEN-WEST - FH08",Schoytestraat,32,,2000,Antwerpen,,,NB-200032848437,NB-200032848437,"BUILDING template"
760134,"ANTWERPEN-WEST - FH08",Nationalestraat,91,,2000,Antwerpen,,,NB-2000910be812,NB-2000910be812,"BUILDING template"
759629,"ANTWERPEN-WEST - FH08",Happaertstraat,12,,2000,Antwerpen,,,NB-200012a7fc54,NB-200012a7fc54,"BUILDING template"
759885,"ANTWERPEN-WEST - FH08",Kammenstraat,60,A,2000,Antwerpen,,,NB-200060Ad958,NB-200060Ad958,"BUILDING template"
758865,"ANTWERPEN-WEST - FH08",Aalmoezenierstraat,10,A,2000,Antwerpen,,,NB-200010A5c08,NB-200010A5c08,"BUILDING template"
760401,"ANTWERPEN-WEST - FH08",Schoytestraat,34,,2000,Antwerpen,,,NB-2000349f8564,NB-2000349f8564,"BUILDING template"
767059,"ANTWERPEN-WEST - FH08",Sint-Rochusstraat,36,,2000,Antwerpen,,,NB-200036944976,NB-200036944976,"BUILDING template"
760148,"ANTWERPEN-WEST - FH08",Nationalestraat,93,,2000,Antwerpen,,,NB-20009320e627,NB-20009320e627,"BUILDING template"
767061,"ANTWERPEN-WEST - FH08",Sint-Rochusstraat,38,,2000,Antwerpen,,,NB-200038a99877,NB-200038a99877,"BUILDING template"
759128,"ANTWERPEN-WEST - FH08",Aalmoezenierstraat,84,,2000,Antwerpen,,,NB-2000847dcf06,NB-2000847dcf06,"BUILDING template"
759641,"ANTWERPEN-WEST - FH08",Happaertstraat,14,,2000,Antwerpen,,,NB-200014c18279,NB-200014c18279,"BUILDING template"
759899,"ANTWERPEN-WEST - FH08",Kammenstraat,62,A,2000,Antwerpen,,,NB-200062Abf76,NB-200062Abf76,"BUILDING template"
758877,"ANTWERPEN-WEST - FH08",Aalmoezenierstraat,12,,2000,Antwerpen,,,NB-200012390e01,NB-200012390e01,"BUILDING template"
759392,"ANTWERPEN-WEST - FH08",Bogaardestraat,25,,2000,Antwerpen,,,NB-200025825d71,NB-200025825d71,"BUILDING template"
760418,"ANTWERPEN-WEST - FH08",Schoytestraat,40,,2000,Antwerpen,,,NB-200040bd4d80,NB-200040bd4d80,"BUILDING template"
760163,"ANTWERPEN-WEST - FH08",Nationalestraat,95,,2000,Antwerpen,,,NB-20009535a553,NB-20009535a553,"BUILDING template"
759654,"ANTWERPEN-WEST - FH08",Happaertstraat,16,,2000,Antwerpen,,,NB-200016d82997,NB-200016d82997,"BUILDING template"
759146,"ANTWERPEN-WEST - FH08",Aalmoezenierstraat,2,,2000,Antwerpen,,,NB-20002905b22,NB-20002905b22,"BUILDING template"
759914,"ANTWERPEN-WEST - FH08",Kammenstraat,70,A,2000,Antwerpen,,,NB-200070A1c93,NB-200070A1c93,"BUILDING template"
767087,"ANTWERPEN-WEST - FH08",Sint-Rochusstraat,40,,2000,Antwerpen,,,NB-200040c53079,NB-200040c53079,"BUILDING template"
760176,"ANTWERPEN-WEST - FH08",Nationalestraat,105,a,2000,Antwerpen,,,NB-2000105add66,NB-2000105add66,"BUILDING template"
760432,"ANTWERPEN-WEST - FH08",Schoytestraat,66,,2000,Antwerpen,,,NB-200066d38311,NB-200066d38311,"BUILDING template"
758897,"ANTWERPEN-WEST - FH08",Aalmoezenierstraat,13,,2000,Antwerpen,,,NB-200013de6854,NB-200013de6854,"BUILDING template"
767089,"ANTWERPEN-WEST - FH08",Sleutelstraat,1,A,2000,Antwerpen,,,NB-20001A3d65,NB-20001A3d65,"BUILDING template"
759411,"ANTWERPEN-WEST - FH08",Bogaardestraat,48,,2000,Antwerpen,,,NB-2000489d5193,NB-2000489d5193,"BUILDING template"
759926,"ANTWERPEN-WEST - FH08",Kopstraatje,1,,2000,Antwerpen,,,NB-20001c08715,NB-20001c08715,"BUILDING template"
767094,"ANTWERPEN-WEST - FH08",Sleutelstraat,6,G,2000,Antwerpen,,,NB-20006Ga767,NB-20006Ga767,"BUILDING template"
759671,"ANTWERPEN-WEST - FH08",Happaertstraat,18,,2000,Antwerpen,,,NB-200018f2ed19,NB-200018f2ed19,"BUILDING template"
759160,"ANTWERPEN-WEST - FH08",Aalmoezenierstraat,24,,2000,Antwerpen,,,NB-200024a51344,NB-200024a51344,"BUILDING template"
767096,"ANTWERPEN-WEST - FH08",Sleutelstraat,16,A,2000,Antwerpen,,,NB-200016A9468,NB-200016A9468,"BUILDING template"
767098,"ANTWERPEN-WEST - FH08",Sleutelstraat,18,,2000,Antwerpen,,,NB-20001843db70,NB-20001843db70,"BUILDING template"
767100,"ANTWERPEN-WEST - FH08",Sleutelstraat,19,,2000,Antwerpen,,,NB-2000195c6a84,NB-2000195c6a84,"BUILDING template"
760190,"ANTWERPEN-WEST - FH08",Nationalestraat,109,,2000,Antwerpen,,,NB-200010962aa87,NB-200010962aa87,"BUILDING template"
760446,"ANTWERPEN-WEST - FH08",Schoytestraat,68,,2000,Antwerpen,,,NB-200068e83e17,NB-200068e83e17,"BUILDING template"
767102,"ANTWERPEN-WEST - FH08",Sleutelstraat,20,,2000,Antwerpen,,,NB-2000206fc262,NB-2000206fc262,"BUILDING template"
759424,"ANTWERPEN-WEST - FH08",Bogaardestraat,50,,2000,Antwerpen,,,NB-200050b92a13,NB-200050b92a13,"BUILDING template"
767104,"ANTWERPEN-WEST - FH08","Theodoor Van Rijswijckplaats",1,,2000,Antwerpen,,,NB-20001824f63,NB-20001824f63,"BUILDING template"
759685,"ANTWERPEN-WEST - FH08",Happaertstraat,20,,2000,Antwerpen,,,NB-20002007ee34,NB-20002007ee34,"BUILDING template"
758919,"ANTWERPEN-WEST - FH08",Aalmoezenierstraat,16,,2000,Antwerpen,,,NB-200016f8f377,NB-200016f8f377,"BUILDING template"
759943,"ANTWERPEN-WEST - FH08",Kopstraatje,2,A,2000,Antwerpen,,,NB-20002Af137,NB-20002Af137,"BUILDING template"
760455,"ANTWERPEN-WEST - FH08",Schoytestraat,70,,2000,Antwerpen,,,NB-200070fdaf36,NB-200070fdaf36,"BUILDING template"
767111,"ANTWERPEN-WEST - FH08","Theodoor Van Rijswijckplaats",6,,2000,Antwerpen,,,NB-200069b8b67,NB-200069b8b67,"BUILDING template"
767113,"ANTWERPEN-WEST - FH08",Zwaardstraat,3,,2000,Antwerpen,,,NB-20003b2ad70,NB-20003b2ad70,"BUILDING template"
759178,"ANTWERPEN-WEST - FH08",Begijnenstraat,2,,2000,Antwerpen,,,NB-20002bd8271,NB-20002bd8271,"BUILDING template"
759435,"ANTWERPEN-WEST - FH08",Bogaardestraat,51,,2000,Antwerpen,,,NB-200051cdbd40,NB-200051cdbd40,"BUILDING template"
767117,"ANTWERPEN-WEST - FH08",Zwaardstraat,4,,2000,Antwerpen,,,NB-20004c92799,NB-20004c92799,"BUILDING template"
760206,"ANTWERPEN-WEST - FH08",Nationalestraat,113,,2000,Antwerpen,,,NB-20001137a9c05,NB-20001137a9c05,"BUILDING template"
767119,"ANTWERPEN-WEST - FH08",Zwaardstraat,5,,2000,Antwerpen,,,NB-20005dd5d01,NB-20005dd5d01,"BUILDING template"
767122,"ANTWERPEN-WEST - FH08",Zwaardstraat,6,,2000,Antwerpen,,,NB-20006f6b015,NB-20006f6b015,"BUILDING template"
767124,"ANTWERPEN-WEST - FH08",Zwaardstraat,11,,2000,Antwerpen,,,NB-200011087e40,NB-200011087e40,"BUILDING template"
759701,"ANTWERPEN-WEST - FH08",Happaertstraat,22,,2000,Antwerpen,,,NB-2000221da052,NB-2000221da052,"BUILDING template"
767126,"ANTWERPEN-WEST - FH08",Zwaardstraat,12,,2000,Antwerpen,,,NB-2000121d6c19,NB-2000121d6c19,"BUILDING template"
759959,"ANTWERPEN-WEST - FH08",Kopstraatje,3,,2000,Antwerpen,,,NB-20003fcb663,NB-20003fcb663,"BUILDING template"
760471,"ANTWERPEN-WEST - FH08",Schoytestraat,84,,2000,Antwerpen,,,NB-200084126351,NB-200084126351,"BUILDING template"
759193,"ANTWERPEN-WEST - FH08",Begijnenstraat,24,,2000,Antwerpen,,,NB-200024dfab94,NB-200024dfab94,"BUILDING template"
759450,"ANTWERPEN-WEST - FH08",Bogaardestraat,52,,2000,Antwerpen,,,NB-200052e72657,NB-200052e72657,"BUILDING template"
758940,"ANTWERPEN-WEST - FH08",Aalmoezenierstraat,20,A,2000,Antwerpen,,,NB-200020A2201,NB-200020A2201,"BUILDING template"
760222,"ANTWERPEN-WEST - FH08",Nationalestraat,119,,2000,Antwerpen,,,NB-20001198f9223,NB-20001198f9223,"BUILDING template"
759715,"ANTWERPEN-WEST - FH08",Happaertstraat,24,,2000,Antwerpen,,,NB-200024338f68,NB-200024338f68,"BUILDING template"
760484,"ANTWERPEN-WEST - FH08",Schoytestraat,84,,2000,Antwerpen,,,NB-200084fdd659,NB-200084fdd659,"BUILDING template"
760232,"ANTWERPEN-WEST - FH08",Nationalestraat,121,,2000,Antwerpen,,,NB-2000121a3c641,NB-2000121a3c641,"BUILDING template"
759465,"ANTWERPEN-WEST - FH08",Bogaardestraat,56,,2000,Antwerpen,,,NB-200056fd9f72,NB-200056fd9f72,"BUILDING template"
759977,"ANTWERPEN-WEST - FH08",Kopstraatje,4,,2000,Antwerpen,,,NB-2000414b284,NB-2000414b284,"BUILDING template"
759213,"ANTWERPEN-WEST - FH08",Begijnenstraat,40,,2000,Antwerpen,,,NB-200040f58765,NB-200040f58765,"BUILDING template"
758961,"ANTWERPEN-WEST - FH08",Aalmoezenierstraat,23,,2000,Antwerpen,,,NB-200023a36b25,NB-200023a36b25,"BUILDING template"
759730,"ANTWERPEN-WEST - FH08",Happaertstraat,26,,2000,Antwerpen,,,NB-20002645c392,NB-20002645c392,"BUILDING template"
759989,"ANTWERPEN-WEST - FH08",Kopstraatje,14,,2000,Antwerpen,,,NB-20001427c300,NB-20001427c300,"BUILDING template"
760246,"ANTWERPEN-WEST - FH08",Nationalestraat,127,,2000,Antwerpen,,,NB-2000127ba0a58,NB-2000127ba0a58,"BUILDING template"
759223,"ANTWERPEN-WEST - FH08",Begijnenstraat,56,,2000,Antwerpen,,,NB-2000564e3a84,NB-2000564e3a84,"BUILDING template"
759479,"ANTWERPEN-WEST - FH08",Bogaardestraat,58,,2000,Antwerpen,,,NB-200058699804,NB-200058699804,"BUILDING template"
759743,"ANTWERPEN-WEST - FH08",Happaertstraat,33,,2000,Antwerpen,,,NB-2000335ea112,NB-2000335ea112,"BUILDING template"
759492,"ANTWERPEN-WEST - FH08",Bredestraat,12,,2000,Antwerpen,,,NB-2000129a1f29,NB-2000129a1f29,"BUILDING template"
760004,"ANTWERPEN-WEST - FH08",Kronenburgstraat,47,,2000,Antwerpen,,,NB-200047410d20,NB-200047410d20,"BUILDING template"
760261,"ANTWERPEN-WEST - FH08",Nationalestraat,133,A,2000,Antwerpen,,,NB-2000133Af478,NB-2000133Af478,"BUILDING template"
759242,"ANTWERPEN-WEST - FH08",Begijnenstraat,64,,2000,Antwerpen,,,NB-200064630902,NB-200064630902,"BUILDING template"
758988,"ANTWERPEN-WEST - FH08",Aalmoezenierstraat,29,,2000,Antwerpen,,,NB-200029bfb447,NB-200029bfb447,"BUILDING template"
760018,"ANTWERPEN-WEST - FH08",Kronenburgstraat,49,,2000,Antwerpen,,,NB-200049589a39,NB-200049589a39,"BUILDING template"
759763,"ANTWERPEN-WEST - FH08",Happaertstraat,34,,2000,Antwerpen,,,NB-20003479f433,NB-20003479f433,"BUILDING template"
760276,"ANTWERPEN-WEST - FH08",Nationalestraat,143,A,2000,Antwerpen,,,NB-2000143A2b01,NB-2000143A2b01,"BUILDING template"
759509,"ANTWERPEN-WEST - FH08",Bredestraat,14,,2000,Antwerpen,,,NB-200014b35952,NB-200014b35952,"BUILDING template"
759258,"ANTWERPEN-WEST - FH08",Begijnenstraat,68,,2000,Antwerpen,,,NB-200068796327,NB-200068796327,"BUILDING template"
759776,"ANTWERPEN-WEST - FH08",Happaertstraat,36,,2000,Antwerpen,,,NB-2000368e9548,NB-2000368e9548,"BUILDING template"
760032,"ANTWERPEN-WEST - FH08",Kronenburgstraat,51,,2000,Antwerpen,,,NB-2000516dd961,NB-2000516dd961,"BUILDING template"
760291,"ANTWERPEN-WEST - FH08",Nationalestraat,147,A,2000,Antwerpen,,,NB-2000147A0015,NB-2000147A0015,"BUILDING template"
759012,"ANTWERPEN-WEST - FH08",Aalmoezenierstraat,45,,2000,Antwerpen,,,NB-200045d94372,NB-200045d94372,"BUILDING template"
759525,"ANTWERPEN-WEST - FH08",Bredestraat,16,,2000,Antwerpen,,,NB-200016d31075,NB-200016d31075,"BUILDING template"
759274,"ANTWERPEN-WEST - FH08",Bogaardestraat,4,,2000,Antwerpen,,,NB-2000492c660,NB-2000492c660,"BUILDING template"
759790,"ANTWERPEN-WEST - FH08",Happaertstraat,38,,2000,Antwerpen,,,NB-200038a3c471,NB-200038a3c471,"BUILDING template"
759535,"ANTWERPEN-WEST - FH08",Bredestraat,24,,2000,Antwerpen,,,NB-200024e90492,NB-200024e90492,"BUILDING template"
760307,"ANTWERPEN-WEST - FH08",Nationalestraat,153,,2000,Antwerpen,,,NB-2000153108040,NB-2000153108040,"BUILDING template"
759029,"ANTWERPEN-WEST - FH08",Aalmoezenierstraat,47,,2000,Antwerpen,,,NB-200047efae86,NB-200047efae86,"BUILDING template"
759290,"ANTWERPEN-WEST - FH08",Bogaardestraat,6,,2000,Antwerpen,,,NB-20006a85090,NB-20006a85090,"BUILDING template"
760058,"ANTWERPEN-WEST - FH08",Kronenburgstraat,57,,2000,Antwerpen,,,NB-200057832977,NB-200057832977,"BUILDING template"
759548,"ANTWERPEN-WEST - FH08",Bredestraat,26,,2000,Antwerpen,,,NB-200026015c24,NB-200026015c24,"BUILDING template"
759804,"ANTWERPEN-WEST - FH08",IJzerenwaag,8,,2000,Antwerpen,,,NB-20008ba0488,NB-20008ba0488,"BUILDING template"
766975,"ANTWERPEN-WEST - FH08",Sint-Antoniusstraat,2,A,2000,Antwerpen,,,NB-20002A7948,NB-20002A7948,"BUILDING template"
