OpdrachtID,Projectnummer,Straat,Huisnummer,"Huisnummer Toevoeging",Postcode,Plaats,xPos,yPos,Opdrachtnummer,"LAM MK",Opdrachttemplate
726077,"KNOKKE-HEIST - FH06","Jozef Nellenslaan",217,,8300,Knokke-Heist,,,NB-8300217772a23,NB-8300217772a23,"BUILDING template"
726079,"KNOKKE-HEIST - FH06","Jozef Nellenslaan",225,,8300,Knokke-Heist,,,NB-8300225963365,NB-8300225963365,"BUILDING template"
726081,"KNOKKE-HEIST - FH06","Jozef Nellenslaan",229,,8300,Knokke-Heist,,,NB-8300229b4c573,NB-8300229b4c573,"BUILDING template"
726337,"KNOKKE-HEIST - FH06","Sylvain Dupuisstraat",24,,8300,Knokke-Heist,,,NB-830024567b50,NB-830024567b50,"BUILDING template"
726083,"KNOKKE-HEIST - FH06","Julius Hostestraat",2,A,8300,Knokke-Heist,,,NB-83002A9405,NB-83002A9405,"BUILDING template"
726339,"KNOKKE-HEIST - FH06","Sylvain Dupuisstraat",28,,8300,Knokke-Heist,,,NB-830028746e65,NB-830028746e65,"BUILDING template"
726851,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,522,,8300,Knokke-Heist,,,NB-8300522533b14,NB-8300522533b14,"BUILDING template"
727108,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,563,,8300,Knokke-Heist,,,NB-830056364b832,NB-830056364b832,"BUILDING template"
726085,"KNOKKE-HEIST - FH06","Julius Hostestraat",2,B,8300,Knokke-Heist,,,NB-83002B4728,NB-83002B4728,"BUILDING template"
726598,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,498,,8300,Knokke-Heist,,,NB-8300498a90236,NB-8300498a90236,"BUILDING template"
726854,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,522,,8300,Knokke-Heist,,,NB-83005226ca141,NB-83005226ca141,"BUILDING template"
727111,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,564,,8300,Knokke-Heist,,,NB-8300564845d49,NB-8300564845d49,"BUILDING template"
726345,"KNOKKE-HEIST - FH06","Sylvain Dupuisstraat",30,,8300,Knokke-Heist,,,NB-8300308fda99,NB-8300308fda99,"BUILDING template"
726347,"KNOKKE-HEIST - FH06","Sylvain Dupuisstraat",32,,8300,Knokke-Heist,,,NB-830032a79b06,NB-830032a79b06,"BUILDING template"
726349,"KNOKKE-HEIST - FH06","Sylvain Dupuisstraat",35,,8300,Knokke-Heist,,,NB-830035bf3936,NB-830035bf3936,"BUILDING template"
726096,"KNOKKE-HEIST - FH06",Koningslaan,101,,8300,Knokke-Heist,,,NB-8300101111f53,NB-8300101111f53,"BUILDING template"
726865,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,523,,8300,Knokke-Heist,,,NB-83005238bae65,NB-83005238bae65,"BUILDING template"
726355,"KNOKKE-HEIST - FH06","Sylvain Dupuisstraat",36,,8300,Knokke-Heist,,,NB-830036d81349,NB-830036d81349,"BUILDING template"
726357,"KNOKKE-HEIST - FH06","Sylvain Dupuisstraat",50,,8300,Knokke-Heist,,,NB-830050f1cd77,NB-830050f1cd77,"BUILDING template"
726613,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,499,,8300,Knokke-Heist,,,NB-8300499cbeb61,NB-8300499cbeb61,"BUILDING template"
726616,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,500,,8300,Knokke-Heist,,,NB-8300500eb4689,NB-8300500eb4689,"BUILDING template"
727130,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,566,,8300,Knokke-Heist,,,NB-83005669fe102,NB-83005669fe102,"BUILDING template"
726107,"KNOKKE-HEIST - FH06",Koningslaan,117,,8300,Knokke-Heist,,,NB-8300117340392,NB-8300117340392,"BUILDING template"
726619,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,501,,8300,Knokke-Heist,,,NB-83005010a6320,NB-83005010a6320,"BUILDING template"
726876,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,524,,8300,Knokke-Heist,,,NB-8300524a68188,NB-8300524a68188,"BUILDING template"
726110,"KNOKKE-HEIST - FH06",Koningslaan,121,,8300,Knokke-Heist,,,NB-8300121857a71,NB-8300121857a71,"BUILDING template"
726880,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,527,,8300,Knokke-Heist,,,NB-8300527c4f314,NB-8300527c4f314,"BUILDING template"
726884,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,530,,8300,Knokke-Heist,,,NB-8300530e00235,NB-8300530e00235,"BUILDING template"
727141,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,567,,8300,Knokke-Heist,,,NB-8300567baf604,NB-8300567baf604,"BUILDING template"
727144,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,568,,8300,Knokke-Heist,,,NB-8300568d5a520,NB-8300568d5a520,"BUILDING template"
726121,"KNOKKE-HEIST - FH06",Koningslaan,127,,8300,Knokke-Heist,,,NB-8300127a60b99,NB-8300127a60b99,"BUILDING template"
726377,"KNOKKE-HEIST - FH06","Sylvain Dupuisstraat",58,,8300,Knokke-Heist,,,NB-830058123109,NB-830058123109,"BUILDING template"
726123,"KNOKKE-HEIST - FH06",Koningslaan,131,,8300,Knokke-Heist,,,NB-8300131c07622,NB-8300131c07622,"BUILDING template"
726125,"KNOKKE-HEIST - FH06",Koningslaan,133,,8300,Knokke-Heist,,,NB-8300133dfce50,NB-8300133dfce50,"BUILDING template"
726127,"KNOKKE-HEIST - FH06",Koningslaan,135,A,8300,Knokke-Heist,,,NB-8300135A9771,NB-8300135A9771,"BUILDING template"
726129,"KNOKKE-HEIST - FH06",Koningslaan,141,,8300,Knokke-Heist,,,NB-83001411bc502,NB-83001411bc502,"BUILDING template"
726386,"KNOKKE-HEIST - FH06","Sylvain Dupuisstraat",60,,8300,Knokke-Heist,,,NB-83006035a927,NB-83006035a927,"BUILDING template"
726132,"KNOKKE-HEIST - FH06",Koningslaan,145,,8300,Knokke-Heist,,,NB-83001453ca037,NB-83001453ca037,"BUILDING template"
726388,"KNOKKE-HEIST - FH06",Zeedijk-Knokke,600,,8300,Knokke-Heist,,,NB-83006004ceb79,NB-83006004ceb79,"BUILDING template"
726901,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,531,,8300,Knokke-Heist,,,NB-8300531fbf359,NB-8300531fbf359,"BUILDING template"
726904,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,533,,8300,Knokke-Heist,,,NB-8300533176181,NB-8300533176181,"BUILDING template"
725882,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,483,,8300,Knokke-Heist,,,NB-8300483f20723,NB-8300483f20723,"BUILDING template"
726907,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,535,,8300,Knokke-Heist,,,NB-8300535321103,NB-8300535321103,"BUILDING template"
727163,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,569,,8300,Knokke-Heist,,,NB-8300569f35943,NB-8300569f35943,"BUILDING template"
726140,"KNOKKE-HEIST - FH06",Koningslaan,147,,8300,Knokke-Heist,,,NB-830014766cc67,NB-830014766cc67,"BUILDING template"
726652,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,503,,8300,Knokke-Heist,,,NB-830050330b947,NB-830050330b947,"BUILDING template"
726397,"KNOKKE-HEIST - FH06",Zeedijk-Knokke,604,,8300,Knokke-Heist,,,NB-8300604eafa05,NB-8300604eafa05,"BUILDING template"
726142,"KNOKKE-HEIST - FH06",Koningslaan,151,,8300,Knokke-Heist,,,NB-8300151872a92,NB-8300151872a92,"BUILDING template"
726654,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,504,,8300,Knokke-Heist,,,NB-83005044f1a75,NB-83005044f1a75,"BUILDING template"
726910,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,536,,8300,Knokke-Heist,,,NB-8300536498528,NB-8300536498528,"BUILDING template"
727166,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,570,,8300,Knokke-Heist,,,NB-83005700b3770,NB-83005700b3770,"BUILDING template"
726399,"KNOKKE-HEIST - FH06",Zeedijk-Knokke,609,,8300,Knokke-Heist,,,NB-830060905fd36,NB-830060905fd36,"BUILDING template"
726144,"KNOKKE-HEIST - FH06",Koningslaan,204,,8300,Knokke-Heist,,,NB-8300204a2e214,NB-8300204a2e214,"BUILDING template"
726913,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,536,,8300,Knokke-Heist,,,NB-8300536614345,NB-8300536614345,"BUILDING template"
725890,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,484,,8300,Knokke-Heist,,,NB-83004844d2c73,NB-83004844d2c73,"BUILDING template"
726148,"KNOKKE-HEIST - FH06",Koningslaan,230,A,8300,Knokke-Heist,,,NB-8300230A9e38,NB-8300230A9e38,"BUILDING template"
726150,"KNOKKE-HEIST - FH06",Koningslaan,250,,8300,Knokke-Heist,,,NB-8300250db3e60,NB-8300250db3e60,"BUILDING template"
726152,"KNOKKE-HEIST - FH06",Leopoldlaan,83,,8300,Knokke-Heist,,,NB-830083f45f93,NB-830083f45f93,"BUILDING template"
727176,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,571,,8300,Knokke-Heist,,,NB-83005712c8501,NB-83005712c8501,"BUILDING template"
725898,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,485,,8300,Knokke-Heist,,,NB-830048585e631,NB-830048585e631,"BUILDING template"
726155,"KNOKKE-HEIST - FH06",Leopoldlaan,93,,8300,Knokke-Heist,,,NB-8300931c3d26,NB-8300931c3d26,"BUILDING template"
726157,"KNOKKE-HEIST - FH06",Leopoldlaan,101,,8300,Knokke-Heist,,,NB-83001013e1f60,NB-83001013e1f60,"BUILDING template"
726414,"KNOKKE-HEIST - FH06",Zeedijk-Knokke,612,,8300,Knokke-Heist,,,NB-83006122b9062,NB-83006122b9062,"BUILDING template"
726929,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,537,,8300,Knokke-Heist,,,NB-83005377c0871,NB-83005377c0871,"BUILDING template"
727188,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,572,,8300,Knokke-Heist,,,NB-8300572508c31,NB-8300572508c31,"BUILDING template"
726422,"KNOKKE-HEIST - FH06",Zeedijk-Knokke,614,,8300,Knokke-Heist,,,NB-8300614494382,NB-8300614494382,"BUILDING template"
727191,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,573,,8300,Knokke-Heist,,,NB-8300573747f60,NB-8300573747f60,"BUILDING template"
726424,"KNOKKE-HEIST - FH06",Zeedijk-Knokke,620,,8300,Knokke-Heist,,,NB-8300620619c08,NB-8300620619c08,"BUILDING template"
725913,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,486,,8300,Knokke-Heist,,,NB-8300486d4dd98,NB-8300486d4dd98,"BUILDING template"
727194,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,574,,8300,Knokke-Heist,,,NB-830057490a779,NB-830057490a779,"BUILDING template"
726940,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,539,,8300,Knokke-Heist,,,NB-83005399b7d96,NB-83005399b7d96,"BUILDING template"
726687,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,505,,8300,Knokke-Heist,,,NB-8300505716b04,NB-8300505716b04,"BUILDING template"
726177,"KNOKKE-HEIST - FH06",Leopoldlaan,111,,8300,Knokke-Heist,,,NB-8300111e1ab62,NB-8300111e1ab62,"BUILDING template"
726433,"KNOKKE-HEIST - FH06",Zeedijk-Knokke,622,,8300,Knokke-Heist,,,NB-8300622895940,NB-8300622895940,"BUILDING template"
725924,"KNOKKE-HEIST - FH06",Bayauxlaan,14,,8300,Knokke-Heist,,,NB-8300140a3545,NB-8300140a3545,"BUILDING template"
726951,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,540,,8300,Knokke-Heist,,,NB-8300540bb6424,NB-8300540bb6424,"BUILDING template"
725932,"KNOKKE-HEIST - FH06",Bayauxlaan,32,,8300,Knokke-Heist,,,NB-830032897411,NB-830032897411,"BUILDING template"
726188,"KNOKKE-HEIST - FH06",Leopoldlaan,135,,8300,Knokke-Heist,,,NB-8300135027563,NB-8300135027563,"BUILDING template"
727212,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,576,,8300,Knokke-Heist,,,NB-8300576ad2e14,NB-8300576ad2e14,"BUILDING template"
726960,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,541,,8300,Knokke-Heist,,,NB-8300541d74949,NB-8300541d74949,"BUILDING template"
727216,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,577,,8300,Knokke-Heist,,,NB-8300577ca1333,NB-8300577ca1333,"BUILDING template"
726449,"KNOKKE-HEIST - FH06",Zeedijk-Knokke,635,,8300,Knokke-Heist,,,NB-8300635a69867,NB-8300635a69867,"BUILDING template"
726451,"KNOKKE-HEIST - FH06",Zwaluwenlaan,1,,8300,Knokke-Heist,,,NB-83001c19887,NB-83001c19887,"BUILDING template"
726707,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,506,,8300,Knokke-Heist,,,NB-8300506926234,NB-8300506926234,"BUILDING template"
726963,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,542,,8300,Knokke-Heist,,,NB-8300542f03783,NB-8300542f03783,"BUILDING template"
725941,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,492,,8300,Knokke-Heist,,,NB-83005b93111,NB-83005b93111,"BUILDING template"
726709,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,507,,8300,Knokke-Heist,,,NB-8300507af1159,NB-8300507af1159,"BUILDING template"
725943,"KNOKKE-HEIST - FH06",Canadasquare,9,,8300,Knokke-Heist,,,NB-83009000455,NB-83009000455,"BUILDING template"
726200,"KNOKKE-HEIST - FH06",Leopoldlaan,137,,8300,Knokke-Heist,,,NB-8300137465d83,NB-8300137465d83,"BUILDING template"
725945,"KNOKKE-HEIST - FH06",Canadasquare,12,,8300,Knokke-Heist,,,NB-83001233dc69,NB-83001233dc69,"BUILDING template"
725947,"KNOKKE-HEIST - FH06",Canadasquare,16,,8300,Knokke-Heist,,,NB-830016b22393,NB-830016b22393,"BUILDING template"
725949,"KNOKKE-HEIST - FH06",Canadasquare,17,,8300,Knokke-Heist,,,NB-830017d79385,NB-830017d79385,"BUILDING template"
726973,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,543,,8300,Knokke-Heist,,,NB-83005431f2310,NB-83005431f2310,"BUILDING template"
726463,"KNOKKE-HEIST - FH06",Zwaluwenlaan,16,,8300,Knokke-Heist,,,NB-830016dd8324,NB-830016dd8324,"BUILDING template"
726976,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,544,,8300,Knokke-Heist,,,NB-83005443aa434,NB-83005443aa434,"BUILDING template"
726465,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,483,,8300,Knokke-Heist,,,NB-8300483f8f817,NB-8300483f8f817,"BUILDING template"
726212,"KNOKKE-HEIST - FH06",Meerminlaan,11,,8300,Knokke-Heist,,,NB-830011682599,NB-830011682599,"BUILDING template"
726214,"KNOKKE-HEIST - FH06",Meerlaan,13,A,8300,Knokke-Heist,,,NB-830013A3b54,NB-830013A3b54,"BUILDING template"
726727,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,508,,8300,Knokke-Heist,,,NB-8300508d28611,NB-8300508d28611,"BUILDING template"
727239,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,579,,8300,Knokke-Heist,,,NB-8300579ec2f59,NB-8300579ec2f59,"BUILDING template"
725960,"KNOKKE-HEIST - FH06",Canadasquare,18,,8300,Knokke-Heist,,,NB-830018f96586,NB-830018f96586,"BUILDING template"
726217,"KNOKKE-HEIST - FH06",Meerminlaan,15,,8300,Knokke-Heist,,,NB-830015a12556,NB-830015a12556,"BUILDING template"
726473,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,484,,8300,Knokke-Heist,,,NB-8300484604b12,NB-8300484604b12,"BUILDING template"
726729,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,509,,8300,Knokke-Heist,,,NB-83005090b9721,NB-83005090b9721,"BUILDING template"
726986,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,545,,8300,Knokke-Heist,,,NB-8300545588360,NB-8300545588360,"BUILDING template"
726733,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,510,,8300,Knokke-Heist,,,NB-83005108d8b41,NB-83005108d8b41,"BUILDING template"
726735,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,511,,8300,Knokke-Heist,,,NB-8300511a36162,NB-8300511a36162,"BUILDING template"
726481,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,485,,8300,Knokke-Heist,,,NB-8300485464084,NB-8300485464084,"BUILDING template"
727249,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,581,,8300,Knokke-Heist,,,NB-830058108a681,NB-830058108a681,"BUILDING template"
726738,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,512,,8300,Knokke-Heist,,,NB-8300512bfa488,NB-8300512bfa488,"BUILDING template"
725971,"KNOKKE-HEIST - FH06",Canadasquare,19,,8300,Knokke-Heist,,,NB-8300191ebb88,NB-8300191ebb88,"BUILDING template"
725973,"KNOKKE-HEIST - FH06",Canadasquare,20,,8300,Knokke-Heist,,,NB-830020447f16,NB-830020447f16,"BUILDING template"
726230,"KNOKKE-HEIST - FH06",Meerminlaan,42,,8300,Knokke-Heist,,,NB-830042bd1571,NB-830042bd1571,"BUILDING template"
725975,"KNOKKE-HEIST - FH06","D Hooghestraat",3,,8300,Knokke-Heist,,,NB-83003627100,NB-83003627100,"BUILDING template"
726232,"KNOKKE-HEIST - FH06",Meerminlaan,46,,8300,Knokke-Heist,,,NB-830046d8f400,NB-830046d8f400,"BUILDING template"
726234,"KNOKKE-HEIST - FH06","Paul Parmentierlaan",180,,8300,Knokke-Heist,,,NB-8300180f45d33,NB-8300180f45d33,"BUILDING template"
725983,"KNOKKE-HEIST - FH06","D Hooghestraat",5,,8300,Knokke-Heist,,,NB-830058a3101,NB-830058a3101,"BUILDING template"
726496,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,486,,8300,Knokke-Heist,,,NB-8300486ba1e22,NB-8300486ba1e22,"BUILDING template"
727010,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,546,,8300,Knokke-Heist,,,NB-830054678c585,NB-830054678c585,"BUILDING template"
727266,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,582,,8300,Knokke-Heist,,,NB-8300582242d05,NB-8300582242d05,"BUILDING template"
726245,"KNOKKE-HEIST - FH06","Paul Parmentierlaan",244,,8300,Knokke-Heist,,,NB-83002449a0263,NB-83002449a0263,"BUILDING template"
727269,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,583,,8300,Knokke-Heist,,,NB-83005833e4027,NB-83005833e4027,"BUILDING template"
725992,"KNOKKE-HEIST - FH06","D Hooghestraat",7,,8300,Knokke-Heist,,,NB-83007a75a02,NB-83007a75a02,"BUILDING template"
727272,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,584,,8300,Knokke-Heist,,,NB-83005845a2949,NB-83005845a2949,"BUILDING template"
726507,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,487,,8300,Knokke-Heist,,,NB-8300487d60434,NB-8300487d60434,"BUILDING template"
727021,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,549,,8300,Knokke-Heist,,,NB-830054991ba20,NB-830054991ba20,"BUILDING template"
726000,"KNOKKE-HEIST - FH06","Jozef Nellenslaan",153,,8300,Knokke-Heist,,,NB-83001538c3401,NB-83001538c3401,"BUILDING template"
726257,"KNOKKE-HEIST - FH06","Paul Parmentierlaan",244,A,8300,Knokke-Heist,,,NB-8300244Af381,NB-8300244Af381,"BUILDING template"
727282,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,585,,8300,Knokke-Heist,,,NB-8300585785f75,NB-8300585785f75,"BUILDING template"
726259,"KNOKKE-HEIST - FH06","Paul Parmentierlaan",248,,8300,Knokke-Heist,,,NB-8300248d1a109,NB-8300248d1a109,"BUILDING template"
