OpdrachtID,Projectnummer,Straat,Huisnummer,"Huisnummer Toevoeging",Postcode,Plaats,xPos,yPos,Opdrachtnummer,"LAM MK",Opdrachttemplate
735753,"KNOKKE-HEIST - FH06","Paul Parmentierlaan",275,,8300,Knokke-Heist,,,NB-83002754a2c69,NB-83002754a2c69,"BUILDING template"
735755,"KNOKKE-HEIST - FH06",Canadasquare,5,,8300,Knokke-Heist,,,NB-83005de1694,NB-83005de1694,"BUILDING template"
735757,"KNOKKE-HEIST - FH06",Zeedijk-Knokke,626,,8300,Knokke-Heist,,,NB-830062630c367,NB-830062630c367,"BUILDING template"
735759,"KNOKKE-HEIST - FH06","Julius Hostestraat",8,,8300,Knokke-Heist,,,NB-83008f6e137,NB-83008f6e137,"BUILDING template"
735772,"KNOKKE-HEIST - FH06",Zeedijk-Knokke,621,,8300,Knokke-Heist,,,NB-83006219daa39,NB-83006219daa39,"BUILDING template"
735790,"KNOKKE-HEIST - FH06","Paul Parmentierlaan",211,,8300,Knokke-Heist,,,NB-8300211ce6965,NB-8300211ce6965,"BUILDING template"
735809,"KNOKKE-HEIST - FH06","Jozef Nellenslaan",195,,8300,Knokke-Heist,,,NB-83001954e3313,NB-83001954e3313,"BUILDING template"
735821,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,538,,8300,Knokke-Heist,,,NB-8300538ed2a99,NB-8300538ed2a99,"BUILDING template"
735846,"KNOKKE-HEIST - FH06",Bayauxlaan,36,A,8300,Knokke-Heist,,,NB-830036Adf26,NB-830036Adf26,"BUILDING template"
735338,"KNOKKE-HEIST - FH06",Meerlaan,88,,8300,Knokke-Heist,,,NB-830088bef271,NB-830088bef271,"BUILDING template"
735352,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,481,,8300,Knokke-Heist,,,NB-8300481459658,NB-8300481459658,"BUILDING template"
736123,"KNOKKE-HEIST - FH06",Koningslaan,236,A,8300,Knokke-Heist,,,NB-8300236A8701,NB-8300236A8701,"BUILDING template"
735365,"KNOKKE-HEIST - FH06","Paul Parmentierlaan",180,,8300,Knokke-Heist,,,NB-83001806cc322,NB-83001806cc322,"BUILDING template"
736137,"KNOKKE-HEIST - FH06",Koningslaan,236,B,8300,Knokke-Heist,,,NB-8300236Bc708,NB-8300236Bc708,"BUILDING template"
735377,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,529,,8300,Knokke-Heist,,,NB-83005293a8363,NB-83005293a8363,"BUILDING template"
735379,"KNOKKE-HEIST - FH06","Paul Parmentierlaan",204,,8300,Knokke-Heist,,,NB-8300204b8e206,NB-8300204b8e206,"BUILDING template"
736162,"KNOKKE-HEIST - FH06",Koningslaan,232,,8300,Knokke-Heist,,,NB-8300232acbe29,NB-8300232acbe29,"BUILDING template"
736174,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,502,,8300,Knokke-Heist,,,NB-8300502220380,NB-8300502220380,"BUILDING template"
735933,"KNOKKE-HEIST - FH06",Blancgarinstraat,20,,8300,Knokke-Heist,,,NB-830020e52203,NB-830020e52203,"BUILDING template"
735935,"KNOKKE-HEIST - FH06",Leopoldlaan,113,A,8300,Knokke-Heist,,,NB-8300113A7a32,NB-8300113A7a32,"BUILDING template"
735950,"KNOKKE-HEIST - FH06","Sylvain Dupuisstraat",46,,8300,Knokke-Heist,,,NB-830046a93a66,NB-830046a93a66,"BUILDING template"
735954,"KNOKKE-HEIST - FH06","Sylvain Dupuisstraat",50,,8300,Knokke-Heist,,,NB-83005030c354,NB-83005030c354,"BUILDING template"
735967,"KNOKKE-HEIST - FH06","Sylvain Dupuisstraat",54,,8300,Knokke-Heist,,,NB-830054fe0158,NB-830054fe0158,"BUILDING template"
735969,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,525,,8300,Knokke-Heist,,,NB-830052586b830,NB-830052586b830,"BUILDING template"
735995,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,580,,8300,Knokke-Heist,,,NB-8300580671589,NB-8300580671589,"BUILDING template"
735997,"KNOKKE-HEIST - FH06",Zeedijk-Albertstrand,578,,8300,Knokke-Heist,,,NB-830057831d259,NB-830057831d259,"BUILDING template"
