LAM MK;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Version;Building FID;Building Version;BG Id;LAM City Code;LAM Street Code
1623301;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;20200716163421;33545971;20200716163421;37507467;890600;16888
6728281;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;20200716163421;37507288;20200716163423;37507465;890600;2306
6594925;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;20200716163421;37507289;20200716163421;37507465;890600;2306
6524488;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;33545970;20200716163421;;890600;16716
1621810;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;20200716163425;37362931;20200716163425;37507466;890600;15143
725899;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;971298;20200716163424;;890600;16888
725827;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;971270;20200716163424;;890600;16888
1623266;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969582;20200716163424;;890600;16888
1623267;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969583;20200716163424;;890600;16888
1623268;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969584;20200716163424;;890600;16888
4113812;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;970785;20200716163425;;890600;16888
1623269;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969585;20200716163424;;890600;16888
1623270;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969586;20200716163424;;890600;16888
4112904;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;970770;20200716163425;;890600;16888
1623271;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969587;20200716163424;;890600;16888
1623272;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969588;20200716163424;;890600;16888
1623273;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969589;20200716163424;;890600;16888
1623274;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969590;20200716163424;;890600;16888
1623275;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969591;20200716163424;;890600;16888
1623276;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969592;20200716163424;;890600;16888
725900;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;971299;20200716163424;;890600;16888
1623277;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969593;20200716163424;;890600;16888
1623278;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969594;20200716163424;;890600;16888
4114701;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;970806;20200716163425;;890600;16888
725826;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;971269;20200716163424;;890600;16888
4119581;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;970891;20200716163425;;890600;16888
725828;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;971271;20200716163424;;890600;16888
4045399;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;970642;20200716163425;;890600;16888
725825;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;971268;20200716163424;;890600;16888
1623279;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969595;20200716163424;;890600;16888
725824;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;971267;20200716163424;;890600;16888
725898;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;971297;20200716163424;;890600;16888
1623280;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969596;20200716163424;;890600;16888
725901;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;971300;20200716163424;;890600;16888
1623281;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969597;20200716163424;;890600;16888
1623282;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969598;20200716163424;;890600;16888
4119604;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;970895;20200716163425;;890600;16888
1623283;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969599;20200716163424;;890600;16888
1623284;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969600;20200716163424;;890600;16888
1623285;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969601;20200716163424;;890600;16888
1623286;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969602;20200716163424;;890600;16888
1623287;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969603;20200716163424;;890600;16888
4124523;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;970981;20200716163425;;890600;16888
1623288;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969604;20200716163424;;890600;16888
4113214;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;970774;20200716163425;;890600;16888
1623289;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969605;20200716163424;;890600;16888
1623290;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969606;20200716163424;;890600;16888
1623291;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969607;20200716163424;;890600;16888
1623292;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969608;20200716163424;;890600;16888
1623293;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969609;20200716163424;;890600;16888
4119628;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;970899;20200716163425;;890600;16888
1623294;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969610;20200716163424;;890600;16888
1623295;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;969611;20200716163424;;890600;16888
4114755;Zoning;31372691;20200326171604;W04-C-Evere-FH05;31372691;20200326171604;W04-C-Evere-FH05;32939;FTTH-Cu;;970816;20200716163425;;890600;16888
