LAM MK;xPos;yPos;Street;Nr;Suffix
59563;152577,35;211712,804;Arenbergstraat;1;
1736221;152585,932;211707,655;Arenbergstraat;1;A
1736222;152594,023;211708,391;Arenbergstraat;1;B
55497;152564;211686;Arenbergstraat;2;
6326783;152569;211686;Arenbergstraat;2;A
1736224;152615,518;211710,924;Arenbergstraat;3;
1736225;152579,721;211686,406;Arenbergstraat;4;
4506658;152613;211724;Arenbergstraat;5;
1736226;152590,427;211687,877;Arenbergstraat;6;
1736227;152618;211724;Arenbergstraat;7;
4504675;152614;211677;Arenbergstraat;8;
59564;152638,811;211713,622;Arenbergstraat;9;
1736228;152614,537;211691,064;Arenbergstraat;10;
55498;152628,023;211692,699;Arenbergstraat;12;
1736231;152671,503;211717,872;Arenbergstraat;13;
6524093;152634;211681;Arenbergstraat;14;
1736232;152695,368;211719,996;Arenbergstraat;15;
55499;152642,244;211694,579;Arenbergstraat;16;
6339370;152647;211694;Arenbergstraat;16;A
1736233;152712,94;211721,304;Arenbergstraat;17;
59579;152672,075;211695,559;Arenbergstraat;18;
55144;152732,664;211727,561;Arenbergstraat;19;
59583;152681,229;211696,295;Arenbergstraat;20;
197322;152751,348;211735,138;Arenbergstraat;21;
1736234;152798,556;211727,813;Arenbergstraat;23;
59581;152715,783;211686,932;Arenbergstraat;24;
4504282;152738,897;211666,017;Arenbergstraat;26;
1736235;152736;211686;Arenbergstraat;28;
4504277;152760;211695;Arenbergstraat;32;
4504279;152765;211695;Arenbergstraat;34;
4504280;152789,208;211698,186;Arenbergstraat;36;
4504281;152783;211698;Arenbergstraat;38;
12629;152803,158;211698,607;Arenbergstraat;40;
55121;152744,407;211828,003;Armeduivelstraat;1;
55118;152727,745;211826,687;Armeduivelstraat;2;
1736396;152743,747;211823,594;Armeduivelstraat;3;
4036544;152729,02;211821,901;Armeduivelstraat;4;
4510715;152744,436;211819,111;Armeduivelstraat;5;
55119;152729,24;211814,926;Armeduivelstraat;6;
1736397;152745,107;211814,152;Armeduivelstraat;7;
1736398;152747,076;211809,243;Armeduivelstraat;9;
55120;152745,558;211803,658;Armeduivelstraat;11;
137988;152799,413;211426,965;Blauwtorenplein;2;
11962;152792,182;211387,403;Blauwtorenplein;10;
5393989;152726,509;211403,956;Bourlastraat;1;
137975;152724;211407;Bourlastraat;1;A
1773210;152726,509;211403,956;Bourlastraat;5;
137976;152742,618;211394,339;Bourlastraat;7;
5575216;152755;211384;Bourlastraat;11;
5575217;152767;211385;Bourlastraat;15;
1773251;152777,099;211381,058;Bourlastraat;17;
137979;152785,568;211386,808;Bourlastraat;19;
137689;153151,543;211837,812;Frankrijklei;72;
5575539;153143,918;211828,277;Frankrijklei;74;
137688;153143;211829;Frankrijklei;76;
137681;153128,714;211807,614;Frankrijklei;80;
137680;153118,068;211800,992;Frankrijklei;82;
137686;153129,772;211784,786;Frankrijklei;84;
11956;153107,639;211780,22;Frankrijklei;86;
1873898;153129;211772;Frankrijklei;86;B
5575540;153120;211775;Frankrijklei;86;C
137679;153095,291;211734,004;Frankrijklei;90;
137683;153085;211715;Frankrijklei;94;
137682;153079;211708;Frankrijklei;96;
1873944;153063,405;211712,84;Frankrijklei;96;A
1873950;153074;211708;Frankrijklei;96;B
50917;153043,815;211695,163;Frankrijklei;98;
50918;153047,113;211679,753;Frankrijklei;100;
50916;153042,513;211674,118;Frankrijklei;102;
50915;153019,127;211679,458;Frankrijklei;104;
1874000;153029;211672;Frankrijklei;104;A
1874010;153027,552;211658,103;Frankrijklei;106;
1874020;153013,155;211654,149;Frankrijklei;108;
50895;153006,676;211646,854;Frankrijklei;110;
5575542;152998,154;211636,46;Frankrijklei;112;
5575543;152990,795;211622,274;Frankrijklei;116;
50913;152989;211620;Frankrijklei;118;
50896;152979,834;211614,559;Frankrijklei;120;
6458252;152980;211614;Frankrijklei;120;A
1874083;152981,442;211600,102;Frankrijklei;122;
6518756;152974;211607;Frankrijklei;122;A
1874110;152976,126;211595,94;Frankrijklei;124;
