File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU
;;;Zoning;5623303;'20191109094843;W02-D-Leuven-FH03;5623303;'20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;';';;;;;;;760236;'20200716095249;377818;'37370000;'784;Arendstraat;'1;';3000;Leuven;;'173856,107;'174290,971;';Y;IRREG;4;0;Undefined;Unknown;C - Precabled ONTP;None;;;';IFH_BATCH;'10/12/2019 08:35:17;;Y;;;;'10/12/2019 08:34:03;2;10916903;5553168;LU;1;'1;'1;';'0;';Y;;HOUSE;;;;;';IFH_BATCH;'10/12/2019 08:45:09;;Y;;;;'10/12/2019 08:34:03
;;;Zoning;5623303;'20191109094843;W02-D-Leuven-FH03;5623303;'20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;';';;;;;;;760236;'20200716095249;377818;'37370000;'784;Arendstraat;'1;';3000;Leuven;;'173856,107;'174290,971;';Y;IRREG;4;0;Undefined;Unknown;C - Precabled ONTP;None;;;';IFH_BATCH;'10/12/2019 08:35:17;;Y;;;;'10/12/2019 08:34:03;1;1881731;5553167;BU;1;'2;'2;';'0;';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;';IFH_BATCH;'10/12/2019 08:45:08;;Y;;;;'10/12/2019 08:34:03
;;;Zoning;5623303;'20191109094843;W02-D-Leuven-FH03;5623303;'20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;';';;;;;;;760236;'20200716095249;377818;'37370000;'784;Arendstraat;'1;';3000;Leuven;;'173856,107;'174290,971;';Y;IRREG;4;0;Undefined;Unknown;C - Precabled ONTP;None;;;';IFH_BATCH;'10/12/2019 08:35:17;;Y;;;;'10/12/2019 08:34:03;3;11188433;5553169;LU;1;'101;'101;';'1;';;;;;;;;';IFH_BATCH;'10/12/2019 08:45:10;;Y;;;;'10/12/2019 08:34:03
;;;Zoning;5623303;'20191109094843;W02-D-Leuven-FH03;5623303;'20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;';';;;;;;;760236;'20200716095249;377818;'37370000;'784;Arendstraat;'1;';3000;Leuven;;'173856,107;'174290,971;';Y;IRREG;4;0;Undefined;Unknown;C - Precabled ONTP;None;;;';IFH_BATCH;'10/12/2019 08:35:17;;Y;;;;'10/12/2019 08:34:03;4;11188434;5553170;LU;1;'201;'201;';'2;';;;;;;;;';IFH_BATCH;'10/12/2019 08:45:11;;Y;;;;'10/12/2019 08:34:03
;;;Zoning;5623303;'20191109094843;W02-D-Leuven-FH03;5623303;'20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;';';;;;;;;760236;'20200716095249;377818;'37370000;'784;Arendstraat;'1;';3000;Leuven;;'173856,107;'174290,971;';Y;IRREG;4;0;Undefined;Unknown;C - Precabled ONTP;None;;;';IFH_BATCH;'10/12/2019 08:35:17;;Y;;;;'10/12/2019 08:34:03;5;11188435;5553171;LU;1;'301;'301;';'3;';;;;;;;;';IFH_BATCH;'10/12/2019 08:45:12;;Y;;;;'10/12/2019 08:34:03
;;;Zoning;5623303;'20191109094843;W02-D-Leuven-FH03;5623303;'20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;';';;;;;;;764954;'20200716101047;4798620;'37370000;'784;Arendstraat;'3;';3000;Leuven;;'173860,607;'174284,564;';Y;NA;4;4;Undefined;Unknown;;None;;;';IFH_BATCH;'03/12/2019 11:44:34;;Y;;;;'03/12/2019 10:56:32;1;1909808;3632577;BU;1;';'KOT;';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'03/12/2019 10:56:32
;;;Zoning;5623303;'20191109094843;W02-D-Leuven-FH03;5623303;'20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;';';;;;;;;764955;'20200716101048;4798622;'37370000;'784;Arendstraat;'5;';3000;Leuven;;'173865,944;'174280,093;';Y;NA;4;4;Undefined;Unknown;;None;;;';IFH_BATCH;'03/12/2019 11:44:36;;Y;;;;'03/12/2019 10:56:32;1;1922152;3632579;BU;1;';'KOT;';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'03/12/2019 10:56:32
;;;Zoning;5623303;'20191109094843;W02-D-Leuven-FH03;5623303;'20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;';';;;;;;;764956;'20200716101648;4798623;'37370000;'784;Arendstraat;'7;';3000;Leuven;;'173870,043;'174275,955;';Y;NA;4;4;Undefined;Unknown;;None;;;';IFH_BATCH;'03/12/2019 11:44:38;;Y;;;;'03/12/2019 10:56:32;1;1930968;3632581;BU;1;';'KOT;';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'03/12/2019 10:56:32
;;;Zoning;5623303;'20191109094843;W02-D-Leuven-FH03;5623303;'20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;';';;;;;;;764957;'20200716101649;4798625;'37370000;'784;Arendstraat;'9;';3000;Leuven;;'173874,818;'174271,001;';Y;NA;4;4;Undefined;Unknown;;None;;;';IFH_BATCH;'03/12/2019 11:44:40;;Y;;;;'03/12/2019 10:56:32;2;1936991;3632583;BU;1;';'KOT;';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'03/12/2019 10:56:32
;;;Zoning;5623303;'20191109094843;W02-D-Leuven-FH03;5623303;'20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;';';;;;;;;764958;'20200716101651;4798627;'37370000;'784;Arendstraat;'11;';3000;Leuven;;'173880,266;'174267,608;';Y;NA;4;4;Undefined;Unknown;;None;;;';IFH_BATCH;'03/12/2019 11:44:42;;Y;;;;'03/12/2019 10:56:32;1;1885364;3632586;BU;1;';'KOT;';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;';;';;Y;;;;'03/12/2019 10:56:32
