LAM MK;xPos;yPos;Street;Nr;Suffix
3138066;114724,301;126528,516;Avenue Demerbe;65;
4552084;114701,17;126621,353;Avenue Demerbe;87;
3138072;114702,282;126625,774;Avenue Demerbe;89;
3138075;114699,566;126629,666;Avenue Demerbe;91;
3138076;114703,094;126634,257;Avenue Demerbe;93;
3138077;114702,078;126638,255;Avenue Demerbe;95;
3138079;114699,606;126641,98;Avenue Demerbe;97;
3138082;114696,477;126645,516;Avenue Demerbe;99;
3138084;114701,113;126649,768;Avenue Demerbe;101;
4552085;114696,531;126653,631;Avenue Demerbe;103;
1095727;114692,814;126660,125;Avenue Demerbe;105;
22278;114660,517;126814,067;Avenue Demerbe;107;
3138090;114649,058;126885,876;Avenue Demerbe;119;
1449940;114648,425;126890,684;Avenue Demerbe;121;
1095729;114647,46;126896,086;Avenue Demerbe;123;
3138093;114660,565;126896,798;Avenue Demerbe;127;
3126764;116078,234;126756,53;Avenue François André;4;
3126765;116075,124;126758,142;Avenue François André;6;
3126766;116071,784;126760,121;Avenue François André;8;
3126767;116068,24;126762,192;Avenue François André;10;
3126769;116063,953;126764,512;Avenue François André;12;
296839;116060,037;126767,877;Avenue François André;16;
3126770;116017,453;126752,055;Avenue François André;18;B
299972;115933,954;126823,988;Avenue François André;20;
3126774;115906,183;126836,43;Avenue François André;22;
296837;116107,81;126796,773;Avenue François André;31;
296838;116091,773;126804,066;Avenue François André;33;
3126777;116076,199;126810,884;Avenue François André;33;A
5722978;116060,649;126819,402;Avenue François André;33;B
22290;115937,762;126913,082;Avenue François André;39;
299991;115846,729;126873,815;Avenue François André;43;
294313;115910,6;126485,663;Avenue Maréchal Foch;703;
294316;115836,43;126483,308;Avenue Maréchal Foch;707;
302146;115816,576;126480,77;Avenue Maréchal Foch;713;
3147238;115806,16;126481,231;Avenue Maréchal Foch;717;
3147240;115795,698;126477,096;Avenue Maréchal Foch;719;
3147242;115782,806;126484,649;Avenue Maréchal Foch;721;
3147246;115757,597;126469,341;Avenue Maréchal Foch;725;
3147247;115746,999;126473,87;Avenue Maréchal Foch;727;
3147252;115742,4;126467,012;Avenue Maréchal Foch;729;
294315;115735,436;126470,075;Avenue Maréchal Foch;731;
294314;115728,927;126467,201;Avenue Maréchal Foch;733;
295174;115702,289;126466,047;Avenue Maréchal Foch;735;
3147257;115675,126;126463,032;Avenue Maréchal Foch;739;
295171;115648,183;126461,689;Avenue Maréchal Foch;743;
295173;115639,283;126464,626;Avenue Maréchal Foch;745;
3147264;115634,247;126462,117;Avenue Maréchal Foch;747;
4556716;115626,129;126458,267;Avenue Maréchal Foch;749;
3147271;115616,9;126459,491;Avenue Maréchal Foch;753;
295178;115606,376;126453,778;Avenue Maréchal Foch;755;
295179;115587,762;126455,556;Avenue Maréchal Foch;757;
3147278;115579,14;126454,732;Avenue Maréchal Foch;759;
3147282;115567,519;126452,804;Avenue Maréchal Foch;761;
3147284;115562,083;126455,189;Avenue Maréchal Foch;763;
3147287;115555,475;126454,359;Avenue Maréchal Foch;765;
3147291;115549,617;126450,121;Avenue Maréchal Foch;767;
3147294;115543,134;126453,181;Avenue Maréchal Foch;769;
295176;115516,542;126446,212;Avenue Maréchal Foch;775;
301551;115495,061;126439,985;Avenue Maréchal Foch;777;
3147306;115488,324;126441,027;Avenue Maréchal Foch;779;
3147307;115470,841;126443,564;Avenue Maréchal Foch;781;
3147313;115430,37;126435,97;Avenue Maréchal Foch;787;
3147316;115424,217;126436,248;Avenue Maréchal Foch;789;
3147317;115418,27;126433,218;Avenue Maréchal Foch;791;
22276;115412,651;126434,832;Avenue Maréchal Foch;793;
3147325;115375,904;126425,312;Avenue Maréchal Foch;801;
3147330;115366,739;126423,949;Avenue Maréchal Foch;805;
3147331;115362,599;126429,115;Avenue Maréchal Foch;807;
3147332;115358,269;126423,54;Avenue Maréchal Foch;809;
3147339;115353,775;126427,447;Avenue Maréchal Foch;811;
3147340;115349,12;126426,008;Avenue Maréchal Foch;813;
3147342;115345,132;126420,075;Avenue Maréchal Foch;815;
3147345;115340,58;126420,249;Avenue Maréchal Foch;817;
4553094;115334,594;126424,204;Avenue Maréchal Foch;819;
3147348;115328,931;126423,446;Avenue Maréchal Foch;821;
3147352;115323,339;126420,732;Avenue Maréchal Foch;823;
1095456;115315,458;126416,662;Avenue Maréchal Foch;825;
1095451;115293,321;126415,245;Avenue Maréchal Foch;827;
1095452;115286,334;126437,272;Avenue Maréchal Foch;831;
3147361;115270,822;126413,61;Avenue Maréchal Foch;833;
4553027;115263,512;126416,427;Avenue Maréchal Foch;835;
3147366;115256,155;126412,484;Avenue Maréchal Foch;837;
3147368;115249,54;126408,233;Avenue Maréchal Foch;839;
3147371;115243,798;126408,022;Avenue Maréchal Foch;841;
3147374;115237,946;126406,248;Avenue Maréchal Foch;843;
3147377;115233,083;126405,819;Avenue Maréchal Foch;845;
3147381;115228,612;126407,639;Avenue Maréchal Foch;847;
3147384;115223,797;126403,302;Avenue Maréchal Foch;849;
1439471;115217,606;126401,189;Avenue Maréchal Foch;851;
4066984;115200,634;126408,068;Avenue Maréchal Foch;857;
4553033;115188,545;126406,154;Avenue Maréchal Foch;859;
4553035;115166,471;126395,866;Avenue Maréchal Foch;863;
4388445;115162,591;126399,854;Avenue Maréchal Foch;863;A
3147397;115131,005;126425,934;Avenue Maréchal Foch;867;
1522366;114885,611;126453,35;Avenue Maréchal Foch;937;
3147430;114863,061;126303,192;Avenue Maréchal Foch;939;
3147434;114830,185;126311,319;Avenue Maréchal Foch;943;
3147436;114800,664;126323,031;Avenue Maréchal Foch;945;
1095453;114785,312;126279,171;Avenue Maréchal Foch;947;
1095737;114776,452;126281,414;Avenue Maréchal Foch;949;
300137;116426,489;126348,766;Avenue Roi Albert;583;
3162574;116410,58;126356,972;Avenue Roi Albert;591;
3162575;116408,225;126365,842;Avenue Roi Albert;593;
3162576;116399,646;126370,506;Avenue Roi Albert;595;
3162577;116392,368;126371,947;Avenue Roi Albert;597;
3162578;116390,142;126377,191;Avenue Roi Albert;599;
3162579;116384,379;126377,01;Avenue Roi Albert;601;
3162580;116368,423;126392,088;Avenue Roi Albert;605;
3162581;116361,272;126397,16;Avenue Roi Albert;607;
3162583;116345,832;126403,705;Avenue Roi Albert;611;
3162584;116322,161;126422,231;Avenue Roi Albert;629;
1306488;116313,216;126424,654;Avenue Roi Albert;633;
300140;116278,571;126452,266;Avenue Roi Albert;641;
4554375;116239,878;126482,887;Avenue Roi Albert;645;
3162593;116234,553;126486,092;Avenue Roi Albert;647;
3162595;116230,085;126486,138;Avenue Roi Albert;649;
3162597;116219,975;126489,462;Avenue Roi Albert;653;
4554379;116213,747;126493,793;Avenue Roi Albert;657;
4554397;116198,257;126498,166;Avenue Roi Albert;659;
4553255;116182,328;126503,759;Avenue Roi Albert;663;
3162603;116178,535;126507,994;Avenue Roi Albert;665;
3162604;116181,379;126528,064;Avenue Roi Albert;667;
3162606;116169,088;126529,054;Avenue Roi Albert;669;
823864;116161,478;126512,741;Avenue Roi Albert;671;
823857;116125,476;126509,364;Avenue Roi Albert;673;
4274472;116114,533;126506,565;Avenue Roi Albert;675;
3162610;116109,653;126509,856;Avenue Roi Albert;677;
3162611;116099,223;126505,678;Avenue Roi Albert;679;
823934;116090,171;126507,404;Avenue Roi Albert;681;
3162613;116079,15;126506,552;Avenue Roi Albert;685;
4021145;116062,773;126520,706;Avenue Roi Albert;687;
3162618;116057,263;126505,515;Avenue Roi Albert;691;
3162622;116049,825;126501,643;Avenue Roi Albert;695;
3162624;116042,995;126500,926;Avenue Roi Albert;697;
3162626;116034,124;126508,168;Avenue Roi Albert;699;
1289688;117206,944;126670,108;Avenue Wilson;421;
3162498;117130,16;126613,939;Avenue Wilson;427;
4551532;117096,509;126593,235;Avenue Wilson;433;
3162499;117032,838;126582,114;Avenue Wilson;435;
3162500;117027,787;126559,91;Avenue Wilson;437;
3162501;116995,419;126551,951;Avenue Wilson;439;
3162502;116990,132;126550,861;Avenue Wilson;441;
3162503;116984,939;126549,374;Avenue Wilson;443;
4071930;116979,764;126550,871;Avenue Wilson;445;
