LAM MK;xPos;yPos;Street;Nr;Suffix
123194;63039,753;182752,181;Ardooisesteenweg;2;
123195;63060,48;182772,492;Ardooisesteenweg;12;
3413581;63069,965;182792,052;Ardooisesteenweg;14;
123196;63076,617;182801,397;Ardooisesteenweg;18;
3413585;63081,653;182804,675;Ardooisesteenweg;20;
3413586;63089,088;182809,711;Ardooisesteenweg;22;
123192;63072,282;182830,774;Ardooisesteenweg;23;
4353124;63093,405;182818,345;Ardooisesteenweg;24;
1252312;63076,491;182833,737;Ardooisesteenweg;25;
3413587;63097,562;182821,863;Ardooisesteenweg;26;
3413588;63078,399;182838,206;Ardooisesteenweg;27;
3413589;63102,599;182825,38;Ardooisesteenweg;28;
3413590;63082,967;182837,92;Ardooisesteenweg;29;
6059679;63085,638;182840,057;Ardooisesteenweg;29;A
123197;63106,436;182829,937;Ardooisesteenweg;30;
4359682;63085,705;182843,93;Ardooisesteenweg;31;
4359684;63088,577;182846,668;Ardooisesteenweg;33;
123198;63117,434;182842,356;Ardooisesteenweg;34;
3413591;63094,387;182850,808;Ardooisesteenweg;35;
1252313;63100,474;182858,064;Ardooisesteenweg;37;
1252311;63105,596;182862,332;Ardooisesteenweg;39;
3413592;63136,107;182856,177;Ardooisesteenweg;40;
3413593;63114,421;182872,312;Ardooisesteenweg;41;
1465795;63120,965;182877,321;Ardooisesteenweg;43;
123199;63145,976;182865,431;Ardooisesteenweg;44;
1252314;63124,638;182881,06;Ardooisesteenweg;45;
123193;63129,313;182884,8;Ardooisesteenweg;47;
3413596;63159,525;182873,392;Ardooisesteenweg;48;
5985158;63145,696;182895,961;Ardooisesteenweg;49;A
3948045;63164,772;182875,689;Ardooisesteenweg;50;
3413597;63152,085;182897,29;Ardooisesteenweg;51;
3413598;63169,271;182877,985;Ardooisesteenweg;52;
4354955;63157,202;182900,568;Ardooisesteenweg;53;
3413599;63173,808;182881,794;Ardooisesteenweg;54;
3413602;63160,48;182905,365;Ardooisesteenweg;57;
3413603;63178,961;182885,602;Ardooisesteenweg;58;
3413604;63165,756;182907,443;Ardooisesteenweg;59;
3413605;63183,281;182888,957;Ardooisesteenweg;60;
3413606;63169,034;182910,561;Ardooisesteenweg;61;
3413607;63174,07;182912,88;Ardooisesteenweg;63;
3413608;63187,048;182890,349;Ardooisesteenweg;64;
3413609;63175,909;182918,396;Ardooisesteenweg;65;
4241438;63189,603;182895,068;Ardooisesteenweg;66;
6221308;63193,355;182898,373;Ardooisesteenweg;68;
4355055;63198,396;182901,789;Ardooisesteenweg;70;
875200;63191,273;182928,597;Ardooisesteenweg;71;
4355056;63202,317;182904,422;Ardooisesteenweg;72;
3413610;63202,657;182934,822;Ardooisesteenweg;73;
3413611;63206,518;182907,054;Ardooisesteenweg;74;
875198;63222,265;182947,413;Ardooisesteenweg;75;
3413612;63227,998;182950,197;Ardooisesteenweg;77;
3413613;63213,855;182911,087;Ardooisesteenweg;78;
3413614;63234,714;182952,818;Ardooisesteenweg;79;
84978;63218,392;182915,456;Ardooisesteenweg;80;
3413615;63238,563;182956,421;Ardooisesteenweg;81;
3413616;63243,709;182926,279;Ardooisesteenweg;84;
3413617;63248,088;182928,26;Ardooisesteenweg;86;
3413618;63245,115;182959,616;Ardooisesteenweg;87;
4354886;63251,674;182929,999;Ardooisesteenweg;88;
4156825;63251,721;182963,695;Ardooisesteenweg;89;
3413619;63255,659;182932,495;Ardooisesteenweg;90;
4354888;63260,871;182934,597;Ardooisesteenweg;92;
3413620;63263,63;182938,407;Ardooisesteenweg;94;
3413621;63263;182967;Ardooisesteenweg;95;
3413623;63268,538;182972,883;Ardooisesteenweg;97;
3413624;63272,797;182975,504;Ardooisesteenweg;99;
3413625;63276,482;182979,517;Ardooisesteenweg;101;
3413626;63278,939;182913,017;Ardooisesteenweg;102;
3413627;63280,25;182981,728;Ardooisesteenweg;103;
3413628;63282,77;182953,083;Ardooisesteenweg;104;
3413629;63284,754;182984,84;Ardooisesteenweg;105;
3413630;63290,43;182955,227;Ardooisesteenweg;106;
3413631;63299,08;182959,545;Ardooisesteenweg;106;A
3413632;63291,552;182988,854;Ardooisesteenweg;107;
4354898;63320;182964;Ardooisesteenweg;108;
3413633;63347,116;182978,452;Ardooisesteenweg;110;
875126;63298,102;183018,809;Ardooisesteenweg;115;
3413634;63280,383;183028,306;Ardooisesteenweg;115;A
3413635;63268,407;183123,999;Ardooisesteenweg;115;B
875125;63395,219;182983,688;Ardooisesteenweg;116;
1252757;63324,966;183038,12;Ardooisesteenweg;117;
1364944;63338,827;183040,712;Ardooisesteenweg;117;A
875117;63370,141;183019,339;Ardooisesteenweg;121;
1252759;63382,968;183027,635;Ardooisesteenweg;123;
875118;63485,665;183032,005;Ardooisesteenweg;133;
3413637;63489,476;183036,069;Ardooisesteenweg;135;
4352922;63497,864;183032,092;Ardooisesteenweg;137;
1252320;63062,928;182843,189;Beversesteenweg;6;
