5688370;W02-D-Evere-FH01;15485;731614;11280416;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20200819
5688370;W02-D-Evere-FH01;15485;731614;11280417;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20200819
5688370;W02-D-Evere-FH01;15485;731614;2584461;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20200819
5688370;W02-D-Evere-FH01;15485;1120031;11425395;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200601;20201231
5688370;W02-D-Evere-FH01;15485;1120064;2577415;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120064;2577416;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120064;2577417;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120064;2577418;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120064;2577419;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120064;2577420;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120023;10892321;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1620909;2573758;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1620909;2573759;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1624256;2587376;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20200501
5688370;W02-D-Evere-FH01;15485;1624256;2587377;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20200501
5688370;W02-D-Evere-FH01;15485;1624256;2587378;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20200501
5688370;W02-D-Evere-FH01;15485;1624258;2587380;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201031
5688370;W02-D-Evere-FH01;15485;1624258;2587381;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201031
5688370;W02-D-Evere-FH01;15485;1624258;2587382;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201031
5688370;W02-D-Evere-FH01;15485;1624263;10333680;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20221230
5688370;W02-D-Evere-FH01;15485;1624263;10333702;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20221230
5688370;W02-D-Evere-FH01;15485;1624263;10333717;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20221230
5688370;W02-D-Evere-FH01;15485;1624264;10929146;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;pending;;;;;;;;;;;;;;;;;;;;;20181201;20221230
5688370;W02-D-Evere-FH01;15485;3916107;10479016;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20200804
5688370;W02-D-Evere-FH01;15485;3916107;10479017;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20200804
5688370;W02-D-Evere-FH01;15485;3916107;10479018;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20200804
5688370;W02-D-Evere-FH01;15485;725253;11057279;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;725253;2577315;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;725253;2577316;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;725253;2577317;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;725253;2577318;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;725253;2577319;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;725253;2577320;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;725253;2577321;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;725253;2577322;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;725253;2577323;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;725253;2577324;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;725253;2577325;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;725253;2577326;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;725253;2577327;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;725253;2577328;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;725253;2577329;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;726101;11452564;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;726101;2576985;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;726101;2576986;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;726101;2576987;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;726101;2576988;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;726101;2576989;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;726101;2576990;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;726101;2576991;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;726860;11046624;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;726860;2574225;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;726860;2574226;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;726860;2574227;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;726860;2574228;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;726860;2574229;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;726860;2574230;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;726860;2574231;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;726860;2574232;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;726863;2574222;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
