4547957;W01-C-Roeselare-FH03;12266;6630772;11306675;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2020-07-06
4547957;W01-C-Roeselare-FH03;12266;6630773;11306676;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2020-07-06
4547957;W01-C-Roeselare-FH03;12266;6630774;11306677;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2020-07-06
4547957;W01-C-Roeselare-FH03;12266;6630775;11306671;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2020-07-06
4547957;W01-C-Roeselare-FH03;12266;6630777;11306674;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2020-07-06
4547957;W01-C-Roeselare-FH03;12266;1255029;10589301;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255030;351649;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255031;10915533;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255032;10962027;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255032;10962028;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255032;10962029;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255032;11183560;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255032;11183561;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255032;11183562;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255032;11183563;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255032;348174;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255032;348193;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255032;348195;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255032;348208;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255032;348210;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255032;348212;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255032;348223;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255032;348225;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255033;353650;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255034;11257432;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255035;10915430;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255035;10915431;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255035;10915432;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255035;10915433;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255035;10962024;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255035;346926;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255035;346931;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255035;346934;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255035;346935;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255036;10915436;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255038;333560;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255039;335221;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255040;338062;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255041;339764;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255042;10998362;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255042;340936;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255043;341860;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255044;342781;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
4547957;W01-C-Roeselare-FH03;12266;1255065;355512;;W01-C-Roeselare-FH03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-01-13;2021-02-01
