Zoning_FID;Area;Zoning_ID;Lamkey;Lu_Key;E;Area;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;B1;B2_new
8105287;W03-C-Antwerpen-West-FH01;19074;1992488;1618937;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-06;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992494;11076619;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992495;1668351;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-06;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992496;11076625;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992496;11076626;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992496;11076627;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992496;11076628;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992496;11076629;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992496;11076630;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992496;11076631;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992496;11076632;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992508;10362910;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992508;10362911;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992508;10362912;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992508;11077321;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992508;11077322;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992511;10368462;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992511;10368573;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992511;10372116;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992511;10372342;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992511;11077302;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992517;11077323;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992519;11077304;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992519;1721595;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992528;11077305;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992528;11077306;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992528;11077307;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992528;1729355;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992540;11077310;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992540;1734446;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;1992540;1735237;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008888;1776155;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008888;1776156;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008888;1776157;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008888;1776158;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008915;11077449;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008915;11184302;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008915;11184303;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008915;1824534;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008923;10364959;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008923;11077478;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008923;11077479;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008923;11077480;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008923;11077481;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008923;11077484;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008923;11077485;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008923;11077486;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008923;11077487;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008923;11077488;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008939;10410325;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008939;11306903;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008939;11306904;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008939;11306905;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008939;11306906;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2008939;11306907;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2009021;1708714;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2009021;1708715;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2009021;1708716;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2009021;1708717;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024695;1625675;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024695;1625733;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024695;1625769;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024695;1625796;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024695;1625916;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024698;11077499;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024698;1627278;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024698;1627279;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024698;1627280;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024783;11184308;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024783;1753056;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024783;1753172;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024783;1753338;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024783;1753450;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024788;10412423;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024788;10412515;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024788;10412579;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024788;11184311;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024788;1759487;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024805;10411131;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024805;1779444;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024805;1779555;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2024805;1779676;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2059541;10414422;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-06;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2059541;11077731;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-06;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2059541;11077732;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-06;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2059541;1738479;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-06;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2059542;11077729;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-06;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2059542;1799410;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-06;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2059542;1799815;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-06;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2059542;1799877;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-06;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2059542;1800132;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-06;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2059544;1840129;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-06;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2059545;1867510;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-06;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2066332;11077792;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-03-12;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2066332;1824039;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-03-12;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2066332;1824040;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-03-12;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;2066332;1824041;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-03-12;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4081990;11076611;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4081990;11076612;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4081990;11076613;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4081990;11076614;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4081990;11306889;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4081990;11306890;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4081990;11306891;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4081990;11306892;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4081990;11306893;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4081990;11306894;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4081990;11306895;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4081990;11306896;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4092751;11077760;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-06;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4092751;1775616;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-06;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4092751;1775617;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-06;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4153712;1802724;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4153712;1802725;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4153712;1802726;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4153712;1802727;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4506128;11077275;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-14;2020-07-05
8105287;W03-C-Antwerpen-West-FH01;19074;4506376;10364958;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2020-04-22;2020-07-05
