File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674186;20191203133631;3035108;37370000;22206;Nerviersstraat;24;;3000;Leuven;;173916;174706;;N;IRREG;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930488;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674187;20191203133632;3035109;37370000;22206;Nerviersstraat;25;;3000;Leuven;;173894,289;174717,18;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;10930489;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674189;20191203133632;3035110;37370000;22206;Nerviersstraat;26;;3000;Leuven;;173921;174709;;N;IRREG;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930490;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674192;20191203133632;3035114;37370000;22206;Nerviersstraat;28;;3000;Leuven;;173926;174710;;N;IRREG;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930491;3577946;LU;1;1;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674194;20191203133632;3035119;37370000;22206;Nerviersstraat;30;;3000;Leuven;;173931;174713;;N;IRREG;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930492;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674198;20191203133632;3035121;37370000;22206;Nerviersstraat;31;;3000;Leuven;;173899,424;174720,652;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;10930493;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674200;20191203133632;3035122;37370000;22206;Nerviersstraat;32;;3000;Leuven;;173935;174716;;N;IRREG;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930494;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674203;20191203133633;3035125;37370000;22206;Nerviersstraat;34;;3000;Leuven;;173940;174719;;N;IRREG;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930504;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674205;20191203133636;3035126;37370000;22206;Nerviersstraat;36;;3000;Leuven;;173944;174722;;N;IRREG;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930505;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;10197532;20191210120836;;;;;;;;10197481;20191218094906;3035128;37370000;22206;Nerviersstraat;37;;3000;Leuven;;173913,79;174730,855;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;2;11050555;;BU;1;;;;;;N;;;;;;;;;;;;;;;;0;1;0;1;NL;SDU
