LAM MK;xPos;yPos;Street;Nr;Suffix
3204519;185449,505;127861,689;Avenue Baron Louis Huart(NR);1;
3208123;184808,644;126157,222;Avenue de la Pairelle;2;
3208136;184805,549;125933,396;Avenue de la Pairelle;32;
3208137;184800,598;125912,197;Avenue de la Pairelle;34;
1218239;185044,484;125199,376;Avenue de la Pairelle;91;
3208614;185190,044;127666,722;Avenue de la Plante(NR);3;D
1329051;185180,265;127646,589;Avenue de la Plante(NR);7;
3945654;185172,574;127634,293;Avenue de la Plante(NR);9;
3208617;185161,186;127623,196;Avenue de la Plante(NR);10;A
3208619;185153,9;127613,8;Avenue de la Plante(NR);11;
3208626;185013,637;127306,143;Avenue de la Plante(NR);19;
3209370;184833,888;126451,099;Avenue Félicien Rops(NR);14;
5148920;184752,869;126895,578;Chaussée de Dinant;21;
3201510;184645,683;126729,713;Chaussée de Dinant;62;
3201512;184639,867;126715,172;Chaussée de Dinant;66;
3201552;184602,15;126433,023;Chaussée de Dinant;156;
4050163;184627,808;126159,943;Chaussée de Dinant;209;
6451609;184601,347;126134,536;Chaussée de Dinant;214;B
3201601;184609,88;126006,737;Chaussée de Dinant;258;
3201603;184620,905;125977,112;Chaussée de Dinant;264;
4164552;184628,863;125952,377;Chaussée de Dinant;270;
3201616;184652,64;125977,112;Chaussée de Dinant;281;
3201632;184705,274;125757,754;Chaussée de Dinant;328;
1286322;184769,317;125616,437;Chaussée de Dinant;350;
6733961;184782,045;125620,24;Chaussée de Dinant;350;A
3201648;184785,903;125611,835;Chaussée de Dinant;352;
3201650;184783,89;125605,412;Chaussée de Dinant;354;
6390528;184823,102;125532,356;Chaussée de Dinant;370;
3201680;184995,866;125222,398;Chaussée de Dinant;404;B
3199320;184761,92;125625,814;Chemin de la Caracole;9;
3216722;184910,363;126815,759;Ecluse de la Plante(NR);2;
5149457;184789,179;126164,924;Rue A. Delonnoy(NR);11;
3201219;184774,798;126166,075;Rue A. Delonnoy(NR);15;
1139723;185355,03;127796,207;Rue de la Sarasse;1;
6525283;185381,614;127862,234;Rue Notre-Dame(NR);16;
3207971;185368,336;127851,544;Rue Notre-Dame(NR);24;
6459362;185356,256;127844,449;Rue Notre-Dame(NR);28;A
3207977;185351,654;127841,286;Rue Notre-Dame(NR);32;
5149062;185343,313;127832,849;Rue Notre-Dame(NR);38;
3207992;185318,194;127808,88;Rue Notre-Dame(NR);52;
3207993;185313,784;127805,045;Rue Notre-Dame(NR);56;
3207995;185332,191;127791,144;Rue Notre-Dame(NR);59;
3945635;185293,554;127789,13;Rue Notre-Dame(NR);64;
4269322;185321,741;127782,803;Rue Notre-Dame(NR);67;
3208002;185308,607;127772,065;Rue Notre-Dame(NR);73;
5149087;185306,018;127762,478;Rue Notre-Dame(NR);81;
3208008;185271,408;127761,327;Rue Notre-Dame(NR);84;
3208009;185295,76;127754,424;Rue Notre-Dame(NR);85;
1139731;185296,527;127740,139;Rue Notre-Dame(NR);89;
3208016;185262,492;127747,426;Rue Notre-Dame(NR);94;
3208020;185250,603;127730,935;Rue Notre-Dame(NR);106;
3208027;185226,827;127709,364;Rue Notre-Dame(NR);126;
3210546;184945,203;127279,22;Rue Saint-Martin(NR);22;
3210589;184815,783;127015,338;Rue Saint-Martin(NR);110;
3210592;184795,134;127000,021;Rue Saint-Martin(NR);114;B
6733963;184846,625;126955,072;Rue Théodore Baron;1;A
5795147;184847,001;126951,353;Rue Théodore Baron;1;B
5148992;184832,301;126651,087;Rue Théodore Baron;38;
5149006;184790,987;126596,775;Rue Théodore Baron;43;
6733899;184466,099;126216,214;Tienne Hôlà(NR);3;B
6567819;184819;126076;Avenue de la Pairelle;9;B
6741834;184814;125984;Avenue de la Pairelle;23;
3208649;184951;127035;Avenue de la Plante(NR);49;
5530809;184684;126787;Chaussée de Dinant;53;B
6080023;184630;126484;Chaussée de Dinant;119;
3201584;184581;126066;Chaussée de Dinant;220;
3201620;184660;125926;Chaussée de Dinant;295;
5147567;184722;125776;Chaussée de Dinant;307;
5772407;184866;125506;Chaussée de Dinant;361;
6170746;184927;125378;Chaussée de Dinant;383;
1502110;184763;125672;Chemin de la Caracole;3;
5557236;185385,485;127865,589;Rue Notre-Dame(NR);14;
3207991;185346;127815;Rue Notre-Dame(NR);51;
1139730;185338;127805;Rue Notre-Dame(NR);55;
3208004;185304;127772;Rue Notre-Dame(NR);77;
3208012;185273;127742;Rue Notre-Dame(NR);89;B
1119901;185007;127387;Rue Saint-Martin(NR);1;
3207454;185083,47;127441,756;Avenue Baron de Moreau(NR);1;
5149069;185395,974;127822,696;Avenue Baron Louis Huart(NR);11;
3204521;185394,129;127815,78;Avenue Baron Louis Huart(NR);12;
3204522;185385,173;127811,11;Avenue Baron Louis Huart(NR);13;
3204523;185379,032;127805,164;Avenue Baron Louis Huart(NR);14;
3204524;185375,086;127800,46;Avenue Baron Louis Huart(NR);15;
1139720;185371,673;127795,451;Avenue Baron Louis Huart(NR);16;
1139716;185356,837;127774,299;Avenue Baron Louis Huart(NR);19;
1139717;185351,625;127769,486;Avenue Baron Louis Huart(NR);20;
3204526;185345,184;127764,725;Avenue Baron Louis Huart(NR);21;
3204529;185325,166;127762,377;Avenue Baron Louis Huart(NR);22;
3204530;185316,715;127763,647;Avenue Baron Louis Huart(NR);23;
3204531;185313,025;127762,459;Avenue Baron Louis Huart(NR);24;
3204532;185307,109;127742,442;Avenue Baron Louis Huart(NR);25;
4008684;185302,017;127733,073;Avenue Baron Louis Huart(NR);26;
3204533;185294,297;127731,796;Avenue Baron Louis Huart(NR);27;
1139718;185289,155;127727,131;Avenue Baron Louis Huart(NR);28;
5149050;185284,723;127721,954;Avenue Baron Louis Huart(NR);29;
1139719;185279,231;127717,856;Avenue Baron Louis Huart(NR);30;
3204534;185269,556;127716,123;Avenue Baron Louis Huart(NR);31;
1347563;184816,91;126156,777;Avenue de la Pairelle;1;
3208124;184815,703;126134,463;Avenue de la Pairelle;3;
1440260;184816,347;126126,333;Avenue de la Pairelle;4;
3208125;184814,537;126118,543;Avenue de la Pairelle;5;
3208126;184811,944;126110,708;Avenue de la Pairelle;6;
1357862;184811,297;126097,51;Avenue de la Pairelle;8;
