SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP
W03-C-Liege-FH07;3140165;LU;;;3;31
W03-C-Liege-FH07;2768411;BU;;;Rdc;1
W03-C-Liege-FH07;2768411;LU;;;1;11
W03-C-Liege-FH07;2768411;LU;;;2;21
W03-C-Liege-FH07;4006468;BU;;;Rdc;1
W03-C-Liege-FH07;4006468;LU;;;1;11
W03-C-Liege-FH07;2840150;LU;;;Rdc;1
W03-C-Liege-FH07;2840150;LU;;;1;11
W03-C-Liege-FH07;2840150;LU;;;2;21
W03-C-Liege-FH07;2840150;LU;;;3;31
W03-C-Liege-FH07;2840150;LU;;;4;41
W03-C-Charleroi-FH11;2118541;LU;;;Rdc;1
W03-C-Charleroi-FH11;2118541;LU;;;Rdc;2
W03-C-Charleroi-FH11;2118541;LU;;;Rdc;3
W03-C-Charleroi-FH11;2118541;LU;;;Rdc;4
W03-C-Charleroi-FH11;2118541;LU;;;Rdc;5
W03-C-Charleroi-FH11;2118541;LU;;;1;11
W03-C-Charleroi-FH11;2118541;LU;;;1;12
W03-C-Charleroi-FH11;2118541;LU;;;1;13
W03-C-Charleroi-FH11;2118541;LU;;;1;14
W03-C-Charleroi-FH11;2118541;LU;;;1;15
W03-C-Charleroi-FH11;2118541;LU;;;1;16
W03-C-Charleroi-FH11;2118541;LU;;;2;21
W03-C-Charleroi-FH11;2118541;LU;;;2;22
W03-C-Liege-FH07;1184613;LU;;;Rdc;1
W03-C-Liege-FH07;1184613;LU;;;1;11
W03-C-Liege-FH07;1184613;LU;;;2;21
W03-C-Liege-FH07;1184613;LU;;;3;31
W03-C-Charleroi-FH11;5084563;LU;;;Rdc;1
W03-C-Charleroi-FH11;5084563;LU;;;1;11
W03-C-Uccle-FH03;1683523;LU;;;0;1
W03-C-Uccle-FH03;1683523;LU;;;1;2
W03-C-Uccle-FH03;1683523;LU;;;2;3
W03-C-Uccle-FH03;1683523;LU;;;3;4
W03-C-Uccle-FH03;1683525;SU;;;-1;1
W03-C-Uccle-FH03;1683525;LU;;;0;2
W03-C-Uccle-FH03;1683525;LU;;;0;3
W03-C-Uccle-FH03;1683525;LU;;;1;4
