SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP
;NB-100018A0608;LU;A;;5;502
;NB-100018A0608;LU;A;;5;503
;NB-100018A0608;LU;A;;5;504
;NB-100018A0608;LU;A;;5;505
;NB-100018A0608;LU;A;;5;506
;NB-100018A0608;LU;A;;5;507
;NB-100018A0608;LU;A;;5;508
;NB-100018A0608;LU;A;;6;601
;NB-100018A0608;LU;A;;6;602
;NB-100018A0608;LU;A;;6;603
;NB-100018A0608;LU;A;;6;604
;NB-100018A0608;LU;A;;6;605
;NB-100018A0608;LU;A;;6;606
;NB-100018A0608;LU;A;;6;607
;NB-100018A0608;LU;A;;6;608
;NB-100018A0608;;;;;
;2033948;LU;;;1;1
;2033948;LU;;;2;1
;2033948;LU;;;2;2
;2033948;LU;;;3;1
;2033948;LU;;;3;2
;2033948;LU;;;4;1
;2033948;LU;;;4;2
;2033948;LU;;;5;1
;2033948;LU;;;5;2
;2033948;LU;;;6;1
;2033948;LU;;;6;2
;2033948;LU;;;7;1
;2033948;LU;;;7;2
;2033948;SU;;;0;1
;2033948;SU;;;0;2
;1425360;BU;;;Rdc;1
;1425360;LU;;;1;11
;1425360;LU;;;2;21
;1425360;LU;;;3;31
W03-C-Knokke-Heist-FH09;2756845;SU;;;-1;
W03-C-Knokke-Heist-FH09;2756845;LU;1;;;
W03-C-Knokke-Heist-FH09;2756845;LU;11;;;
W03-C-Knokke-Heist-FH09;2756845;LU;12;;;
W03-C-Knokke-Heist-FH09;2756845;LU;21;;;
W03-C-Knokke-Heist-FH09;2756845;LU;22;;;
W03-C-Knokke-Heist-FH09;2756845;LU;31;;;
W03-C-Knokke-Heist-FH09;2756845;LU;32;;;
W03-C-Knokke-Heist-FH09;2756845;LU;41;;;
W03-C-Knokke-Heist-FH09;2756845;LU;42;;;
W03-C-Knokke-Heist-FH09;2756845;LU;51;;;
W03-C-Knokke-Heist-FH09;2756845;LU;52;;;
W03-C-Knokke-Heist-FH09;2756845;LU;61;;;
W03-C-Knokke-Heist-FH09;2756845;LU;62;;;
W03-C-Knokke-Heist-FH09;2756845;LU;71;;;
W03-C-Knokke-Heist-FH09;2756845;LU;72;;;
W03-C-Knokke-Heist-FH09;2756845;LU;81;;;
W03-C-Knokke-Heist-FH09;2756845;LU;82;;;
W03-C-Knokke-Heist-FH09;2756845;LU;91;;;
W03-C-Knokke-Heist-FH09;2756845;LU;92;;;
;NB-8800165B0b53;LU;1;;0;1
;NB-8800165B0b53;LU;101;;1;1
W03-C-Knokke-Heist-FH09;302671;SU;;;-1;
W03-C-Knokke-Heist-FH09;302671;LU;1;;;
W03-C-Knokke-Heist-FH09;302671;LU;2;;;
W03-C-Knokke-Heist-FH09;302671;LU;11;;;
W03-C-Knokke-Heist-FH09;302671;LU;12;;;
W03-C-Knokke-Heist-FH09;302671;LU;13;;;
W03-C-Knokke-Heist-FH09;302671;LU;21;;;
W03-C-Knokke-Heist-FH09;302671;LU;22;;;
W03-C-Knokke-Heist-FH09;302671;LU;23;;;
W03-C-Knokke-Heist-FH09;302671;LU;31;;;
W03-C-Knokke-Heist-FH09;302671;LU;32;;;
W03-C-Knokke-Heist-FH09;302671;LU;33;;;
W03-C-Knokke-Heist-FH09;302671;LU;41;;;
W03-C-Knokke-Heist-FH09;302671;LU;42;;;
W03-C-Knokke-Heist-FH09;302671;LU;43;;;
W03-C-Knokke-Heist-FH09;302671;LU;51;;;
W03-C-Knokke-Heist-FH09;302671;LU;52;;;
W03-C-Knokke-Heist-FH09;302671;LU;53;;;
W03-C-Knokke-Heist-FH09;302671;LU;61;;;
W03-C-Knokke-Heist-FH09;302671;LU;62;;;
W03-C-Knokke-Heist-FH09;302671;LU;63;;;
W03-C-Knokke-Heist-FH09;302671;LU;71;;;
W03-C-Knokke-Heist-FH09;302671;LU;72;;;
W03-C-Knokke-Heist-FH09;302671;LU;73;;;
W03-C-Knokke-Heist-FH09;302671;LU;81;;;
W03-C-Knokke-Heist-FH09;302671;LU;82;;;
W03-C-Knokke-Heist-FH09;302671;LU;83;;;
W03-C-Knokke-Heist-FH09;302671;LU;91;;;
W03-C-Knokke-Heist-FH09;2756806;SU;;;-1;
W03-C-Knokke-Heist-FH09;2756806;LU;1;;;
W03-C-Knokke-Heist-FH09;2756806;LU;11;;;
W03-C-Knokke-Heist-FH09;2756806;LU;21;;;
W03-C-Knokke-Heist-FH09;2756806;LU;31;;;
W03-C-Knokke-Heist-FH09;2756806;LU;41;;;
W03-C-Knokke-Heist-FH09;2756806;LU;51;;;
W03-C-Knokke-Heist-FH09;2756806;LU;61;;;
W03-C-Knokke-Heist-FH09;2756806;LU;71;;;
W03-C-Knokke-Heist-FH09;2756806;LU;81;;;
W03-C-Knokke-Heist-FH09;2756806;LU;91;;;
W03-C-Knokke-Heist-FH09;2756860;SU;;;-1;
W03-C-Knokke-Heist-FH09;2756860;LU;1;;;
W03-C-Knokke-Heist-FH09;2756860;LU;11;;;
W03-C-Knokke-Heist-FH09;2756860;LU;21;;;
W03-C-Knokke-Heist-FH09;2756860;LU;31;;;
W03-C-Knokke-Heist-FH09;2756860;LU;41;;;
W03-C-Knokke-Heist-FH09;2756860;LU;51;;;
W03-C-Knokke-Heist-FH09;2756860;LU;61;;;
W03-C-Knokke-Heist-FH09;2756860;LU;71;;;
W03-C-Knokke-Heist-FH09;2756860;LU;81;;;
;NB-8800165A0c38;LU;1;;0;1
;NB-8800165A0c38;LU;2;;0;2
;NB-8800165A0c38;LU;11;;1;1
;NB-8800165A0c38;LU;12;;1;2
;NB-8800165A0c38;LU;21;;2;1
;NB-8800165A0c38;LU;22;;2;2
;NB-8800165A0c38;SU;1;;;
W03-C-Knokke-Heist-FH09;2756872;SU;;;-1;
W03-C-Knokke-Heist-FH09;2756872;SU;;;-1;
W03-C-Knokke-Heist-FH09;2756872;LU;11;;;
W03-C-Knokke-Heist-FH09;2756872;LU;12;;;
W03-C-Knokke-Heist-FH09;2756872;LU;13;;;
W03-C-Knokke-Heist-FH09;2756872;LU;14;;;
W03-C-Knokke-Heist-FH09;2756872;LU;15;;;
W03-C-Knokke-Heist-FH09;2756872;LU;16;;;
W03-C-Knokke-Heist-FH09;2756872;LU;17;;;
W03-C-Knokke-Heist-FH09;2756872;LU;21;;;
W03-C-Knokke-Heist-FH09;2756872;LU;22;;;
W03-C-Knokke-Heist-FH09;2756872;LU;23;;;
W03-C-Knokke-Heist-FH09;2756872;LU;24;;;
W03-C-Knokke-Heist-FH09;2756872;LU;25;;;
W03-C-Knokke-Heist-FH09;2756872;LU;26;;;
W03-C-Knokke-Heist-FH09;2756872;LU;27;;;
W03-C-Knokke-Heist-FH09;2756872;LU;31;;;
W03-C-Knokke-Heist-FH09;2756872;LU;32;;;
W03-C-Knokke-Heist-FH09;2756872;LU;33;;;
W03-C-Knokke-Heist-FH09;2756872;LU;34;;;
W03-C-Knokke-Heist-FH09;2756872;LU;35;;;
W03-C-Knokke-Heist-FH09;2756872;LU;36;;;
W03-C-Knokke-Heist-FH09;2756872;LU;37;;;
W03-C-Knokke-Heist-FH09;2756872;LU;41;;;
W03-C-Knokke-Heist-FH09;2756872;LU;42;;;
W03-C-Knokke-Heist-FH09;2756872;LU;43;;;
W03-C-Knokke-Heist-FH09;2756872;LU;44;;;
W03-C-Knokke-Heist-FH09;2756872;LU;45;;;
W03-C-Knokke-Heist-FH09;2756872;LU;46;;;
W03-C-Knokke-Heist-FH09;2756872;LU;47;;;
W03-C-Knokke-Heist-FH09;2756872;LU;51;;;
W03-C-Knokke-Heist-FH09;2756872;LU;52;;;
W03-C-Knokke-Heist-FH09;2756872;LU;53;;;
W03-C-Knokke-Heist-FH09;2756872;LU;54;;;
W03-C-Knokke-Heist-FH09;2756872;LU;55;;;
W03-C-Knokke-Heist-FH09;2756872;LU;56;;;
W03-C-Knokke-Heist-FH09;2756872;LU;57;;;
W03-C-Knokke-Heist-FH09;2756872;LU;61;;;
W03-C-Knokke-Heist-FH09;2756872;LU;62;;;
W03-C-Knokke-Heist-FH09;2756872;LU;63;;;
W03-C-Knokke-Heist-FH09;2756872;LU;64;;;
W03-C-Knokke-Heist-FH09;2756872;LU;65;;;
W03-C-Knokke-Heist-FH09;2756872;LU;66;;;
W03-C-Knokke-Heist-FH09;2756872;LU;67;;;
W03-C-Knokke-Heist-FH09;2756872;LU;71;;;
W03-C-Knokke-Heist-FH09;2756872;LU;72;;;
W03-C-Knokke-Heist-FH09;2756872;LU;73;;;
W03-C-Knokke-Heist-FH09;2756872;LU;74;;;
W03-C-Knokke-Heist-FH09;2756872;LU;75;;;
W03-C-Knokke-Heist-FH09;2756872;LU;76;;;
W03-C-Knokke-Heist-FH09;2756872;LU;77;;;
W03-C-Knokke-Heist-FH09;2756872;LU;81;;;
W03-C-Knokke-Heist-FH09;2756872;LU;82;;;
W03-C-Knokke-Heist-FH09;2756872;LU;83;;;
W03-C-Knokke-Heist-FH09;2756872;LU;84;;;
W03-C-Knokke-Heist-FH09;2756872;LU;85;;;
W03-C-Knokke-Heist-FH09;2756872;LU;86;;;
W03-C-Knokke-Heist-FH09;2756872;LU;87;;;
W03-C-Knokke-Heist-FH09;2756872;LU;91;;;
W03-C-Knokke-Heist-FH09;2756872;LU;92;;;
W03-C-Knokke-Heist-FH09;2756872;LU;93;;;
W03-C-Knokke-Heist-FH09;71702;SU;;;-1;
W03-C-Knokke-Heist-FH09;71702;LU;11;;;
W03-C-Knokke-Heist-FH09;71702;LU;12;;;
W03-C-Knokke-Heist-FH09;71702;LU;21;;;
W03-C-Knokke-Heist-FH09;71702;LU;22;;;
W03-C-Knokke-Heist-FH09;71702;LU;31;;;
W03-C-Knokke-Heist-FH09;71702;LU;32;;;
W03-C-Knokke-Heist-FH09;71702;LU;41;;;
W03-C-Knokke-Heist-FH09;71702;LU;42;;;
W03-C-Knokke-Heist-FH09;71703;LU;1;;;
W03-C-Knokke-Heist-FH09;71703;LU;11;;;
W03-C-Knokke-Heist-FH09;71703;LU;12;;;
W03-C-Knokke-Heist-FH09;71703;LU;13;;;
W03-C-Knokke-Heist-FH09;71703;LU;14;;;
W03-C-Knokke-Heist-FH09;71703;LU;21;;;
W03-C-Knokke-Heist-FH09;71703;LU;22;;;
W03-C-Knokke-Heist-FH09;71703;LU;23;;;
W03-C-Knokke-Heist-FH09;71703;LU;24;;;
W03-C-Knokke-Heist-FH09;71703;LU;31;;;
W03-C-Knokke-Heist-FH09;71703;LU;32;;;
W03-C-Knokke-Heist-FH09;71703;LU;33;;;
W03-C-Knokke-Heist-FH09;71703;LU;34;;;
W03-C-Knokke-Heist-FH09;71703;LU;41;;;
W03-C-Knokke-Heist-FH09;71703;LU;42;;;
W03-C-Knokke-Heist-FH09;71703;SU;;;-1;
W03-C-Knokke-Heist-FH09;290502;SU;;;-1;
W03-C-Knokke-Heist-FH09;290502;SU;;;-1;
W03-C-Knokke-Heist-FH09;290502;SU;;;-1;
W03-C-Knokke-Heist-FH09;290502;LU;2;;;
W03-C-Knokke-Heist-FH09;290502;LU;11;;;
W03-C-Knokke-Heist-FH09;290502;LU;12;;;
W03-C-Knokke-Heist-FH09;290502;LU;13;;;
W03-C-Knokke-Heist-FH09;290502;LU;14;;;
W03-C-Knokke-Heist-FH09;290502;LU;15;;;
W03-C-Knokke-Heist-FH09;290502;LU;16;;;
W03-C-Knokke-Heist-FH09;290502;LU;21;;;
W03-C-Knokke-Heist-FH09;290502;LU;22;;;
W03-C-Knokke-Heist-FH09;290502;LU;23;;;
W03-C-Knokke-Heist-FH09;290502;LU;24;;;
W03-C-Knokke-Heist-FH09;290502;LU;25;;;
W03-C-Knokke-Heist-FH09;290502;LU;26;;;
W03-C-Knokke-Heist-FH09;290502;LU;31;;;
W03-C-Knokke-Heist-FH09;290502;LU;32;;;
W03-C-Knokke-Heist-FH09;290502;LU;33;;;
W03-C-Knokke-Heist-FH09;290502;LU;34;;;
W03-C-Knokke-Heist-FH09;290502;LU;35;;;
W03-C-Knokke-Heist-FH09;290502;LU;36;;;
W03-C-Knokke-Heist-FH09;290502;LU;41;;;
W03-C-Knokke-Heist-FH09;290502;LU;42;;;
W03-C-Knokke-Heist-FH09;290502;LU;43;;;
W03-C-Knokke-Heist-FH09;290502;LU;44;;;
W03-C-Knokke-Heist-FH09;290502;LU;45;;;
W03-C-Knokke-Heist-FH09;290502;LU;46;;;
W03-C-Knokke-Heist-FH09;290502;LU;51;;;
W03-C-Knokke-Heist-FH09;290502;LU;52;;;
W03-C-Knokke-Heist-FH09;290502;LU;53;;;
W03-C-Knokke-Heist-FH09;290502;LU;54;;;
W03-C-Knokke-Heist-FH09;290502;LU;55;;;
W03-C-Knokke-Heist-FH09;290502;LU;56;;;
W03-C-Knokke-Heist-FH09;290502;LU;61;;;
W03-C-Knokke-Heist-FH09;290502;LU;62;;;
W03-C-Knokke-Heist-FH09;290502;LU;63;;;
W03-C-Knokke-Heist-FH09;290502;LU;64;;;
W03-C-Knokke-Heist-FH09;290502;LU;65;;;
W03-C-Knokke-Heist-FH09;290502;LU;66;;;
W03-C-Knokke-Heist-FH09;1465872;SU;;;-1;
W03-C-Knokke-Heist-FH09;1465872;SU;;;-1;
W03-C-Knokke-Heist-FH09;1465872;LU;11;;;
W03-C-Knokke-Heist-FH09;1465872;LU;12;;;
W03-C-Knokke-Heist-FH09;1465872;LU;13;;;
W03-C-Knokke-Heist-FH09;1465872;LU;14;;;
W03-C-Knokke-Heist-FH09;1465872;LU;15;;;
W03-C-Knokke-Heist-FH09;1465872;LU;16;;;
W03-C-Knokke-Heist-FH09;1465872;LU;21;;;
W03-C-Knokke-Heist-FH09;1465872;LU;22;;;
W03-C-Knokke-Heist-FH09;1465872;LU;23;;;
W03-C-Knokke-Heist-FH09;1465872;LU;24;;;
W03-C-Knokke-Heist-FH09;1465872;LU;25;;;
W03-C-Knokke-Heist-FH09;1465872;LU;26;;;
W03-C-Knokke-Heist-FH09;1465872;LU;31;;;
W03-C-Knokke-Heist-FH09;1465872;LU;32;;;
W03-C-Knokke-Heist-FH09;1465872;LU;33;;;
W03-C-Knokke-Heist-FH09;1465872;LU;34;;;
W03-C-Knokke-Heist-FH09;1465872;LU;35;;;
W03-C-Knokke-Heist-FH09;1465872;LU;36;;;
W03-C-Knokke-Heist-FH09;1465872;LU;41;;;
W03-C-Knokke-Heist-FH09;1465872;LU;42;;;
W03-C-Knokke-Heist-FH09;1465872;LU;43;;;
W03-C-Knokke-Heist-FH09;1465872;LU;44;;;
W03-C-Knokke-Heist-FH09;1465872;LU;45;;;
W03-C-Knokke-Heist-FH09;1465872;LU;46;;;
W03-C-Knokke-Heist-FH09;1465872;LU;51;;;
W03-C-Knokke-Heist-FH09;1465872;LU;52;;;
W03-C-Knokke-Heist-FH09;1465872;LU;53;;;
W03-C-Knokke-Heist-FH09;1465872;LU;54;;;
W03-C-Knokke-Heist-FH09;1465872;LU;55;;;
W03-C-Knokke-Heist-FH09;1465872;LU;56;;;
W03-C-Knokke-Heist-FH09;1465872;LU;61;;;
W03-C-Knokke-Heist-FH09;1465872;LU;62;;;
W03-C-Knokke-Heist-FH09;1465872;LU;63;;;
W03-C-Knokke-Heist-FH09;1465872;LU;64;;;
W03-C-Knokke-Heist-FH09;1465872;LU;65;;;
W03-C-Knokke-Heist-FH09;1465872;LU;66;;;
W03-C-Knokke-Heist-FH09;1465872;LU;71;;;
W03-C-Knokke-Heist-FH09;1465872;LU;72;;;
W03-C-Knokke-Heist-FH09;1465872;LU;73;;;
W03-C-Knokke-Heist-FH09;1465872;LU;74;;;
W03-C-Knokke-Heist-FH09;1465872;LU;75;;;
W03-C-Knokke-Heist-FH09;1465872;LU;76;;;
W03-C-Knokke-Heist-FH09;1465872;LU;81;;;
W03-C-Knokke-Heist-FH09;1465872;LU;82;;;
W03-C-Knokke-Heist-FH09;1465872;LU;83;;;
W03-C-Knokke-Heist-FH09;1465872;LU;84;;;
W03-C-Knokke-Heist-FH09;1465872;LU;85;;;
W03-C-Knokke-Heist-FH09;1465872;LU;86;;;
W03-C-Knokke-Heist-FH09;1465872;LU;91;;;
W03-C-Knokke-Heist-FH09;1465872;LU;93;;;
W03-C-Knokke-Heist-FH09;1465872;LU;94;;;
W03-C-Knokke-Heist-FH09;1465872;LU;96;;;
W03-C-Knokke-Heist-FH09;2756738;SU;;;-1;
W03-C-Knokke-Heist-FH09;2756738;LU;1;;;
W03-C-Knokke-Heist-FH09;2756738;LU;2;;;
W03-C-Knokke-Heist-FH09;2756738;LU;11;;;
W03-C-Knokke-Heist-FH09;2756738;LU;12;;;
W03-C-Knokke-Heist-FH09;2756738;LU;21;;;
W03-C-Knokke-Heist-FH09;2756738;LU;22;;;
W03-C-Knokke-Heist-FH09;2756738;LU;31;;;
W03-C-Knokke-Heist-FH09;2756738;LU;32;;;
W03-C-Knokke-Heist-FH09;2756738;LU;41;;;
W03-C-Knokke-Heist-FH09;2756738;LU;42;;;
W03-C-Knokke-Heist-FH09;2756738;LU;51;;;
W03-C-Knokke-Heist-FH09;2756738;LU;52;;;
W03-C-Knokke-Heist-FH09;2756738;LU;61;;;
W03-C-Knokke-Heist-FH09;2756738;LU;62;;;
W03-C-Knokke-Heist-FH09;2756738;LU;71;;;
;NB-880037eb8f30;LU;101;;1;1
;NB-880037eb8f30;LU;102;;1;2
;NB-880037eb8f30;LU;201;;2;1
;NB-880037eb8f30;LU;202;;2;2
;NB-880037eb8f30;LU;301;;3;1
;NB-880037eb8f30;LU;302;;3;2
;NB-880037eb8f30;LU;401;;4;1
;NB-880037eb8f30;LU;402;;4;2
;NB-400056b7ed19;BU;;;Rdc;1
;NB-400056b7ed19;LU;;;1;11
;NB-400056b7ed19;LU;;;2;21
;NB-400056b7ed19;LU;;;3;31
;NB-400056b7ed19;LU;;;3;32
W03-C-Knokke-Heist-FH09;292341;SU;;;-1;
W03-C-Knokke-Heist-FH09;292341;LU;1;;0;
W03-C-Knokke-Heist-FH09;292341;LU;2;;0;
W03-C-Knokke-Heist-FH09;292341;LU;3;;0;
W03-C-Knokke-Heist-FH09;292341;LU;4;;0;
W03-C-Knokke-Heist-FH09;292341;LU;11;;1;
W03-C-Knokke-Heist-FH09;292341;LU;12;;1;
W03-C-Knokke-Heist-FH09;292341;LU;13;;1;
W03-C-Knokke-Heist-FH09;292341;LU;14;;1;
W03-C-Knokke-Heist-FH09;292341;LU;21;;2;
W03-C-Knokke-Heist-FH09;292341;LU;22;;2;
W03-C-Knokke-Heist-FH09;292341;LU;23;;2;
W03-C-Knokke-Heist-FH09;292341;LU;24;;2;
W03-C-Knokke-Heist-FH09;292341;LU;31;;3;
W03-C-Knokke-Heist-FH09;292341;LU;32;;3;
W03-C-Knokke-Heist-FH09;292341;LU;33;;3;
W03-C-Knokke-Heist-FH09;292341;LU;34;;3;
W03-C-Knokke-Heist-FH09;292341;LU;41;;4;
W03-C-Knokke-Heist-FH09;292341;LU;42;;4;
W03-C-Knokke-Heist-FH09;292341;LU;43;;4;
W03-C-Knokke-Heist-FH09;292341;LU;44;;4;
W03-C-Knokke-Heist-FH09;292341;LU;51;;5;
W03-C-Knokke-Heist-FH09;292341;LU;52;;5;
W03-C-Knokke-Heist-FH09;292341;LU;53;;5;
W03-C-Knokke-Heist-FH09;292341;LU;61;;6;
W03-C-Knokke-Heist-FH09;292341;LU;62;;6;
W03-C-Knokke-Heist-FH09;292341;LU;63;;6;
W03-C-Knokke-Heist-FH09;292341;LU;71;;7;
W03-C-Knokke-Heist-FH09;292341;LU;72;;7;
;NB-40006064ce87;SU;;;-1;1
;NB-40006064ce87;BU;;;Rdc;1
;NB-40006064ce87;LU;;;Rdc;2
;NB-40006064ce87;LU;;;1;11
;NB-40006064ce87;LU;;;1;12
;NB-40006064ce87;LU;;;2;21
;NB-40006064ce87;LU;;;2;22
;NB-40006064ce87;LU;;;3;31
;NB-40006064ce87;LU;;;3;32
;NB-40006064ce87;LU;;;4;41
;NB-40006064ce87;LU;;;4;42
;NB-40006064ce87;LU;;;5;51
;NB-40006064ce87;LU;;;5;52
;NB-40006064ce87;LU;;;6;61
;NB-40006064ce87;LU;;;6;62
;NB-40006064ce87;LU;;;7;71
;NB-40006064ce87;LU;;;7;72
;NB-40006064ce87;LU;;;8;81
;NB-40006064ce87;LU;;;8;82
;NB-40006064ce87;LU;;;9;91
;NB-40006064ce87;LU;;;9;92
;NB-40006064ce87;LU;;;10;101
;NB-40006064ce87;LU;;;10;102
;NB-40006064ce87;LU;;;11;111
;NB-40006064ce87;LU;;;11;112
;NB-40006064ce87;LU;;;12;121
;NB-40006064ce87;LU;;;12;122
;NB-40006064ce87;LU;;;13;131
;NB-40007819d448;LU;;;Rdc;1
;NB-40007819d448;LU;;;1;11
;NB-40007819d448;LU;;;1;11
;NB-40007819d448;LU;;;2;21
W03-C-Knokke-Heist-FH09;292338;SU;;;-1;
W03-C-Knokke-Heist-FH09;292338;LU;1;;0;
W03-C-Knokke-Heist-FH09;292338;LU;2;;0;
W03-C-Knokke-Heist-FH09;292338;LU;11;;1;
W03-C-Knokke-Heist-FH09;292338;LU;12;;1;
W03-C-Knokke-Heist-FH09;292338;LU;21;;2;
W03-C-Knokke-Heist-FH09;292338;LU;22;;2;
W03-C-Knokke-Heist-FH09;292338;LU;31;;3;
W03-C-Knokke-Heist-FH09;292338;LU;32;;3;
W03-C-Knokke-Heist-FH09;292338;LU;41;;4;
W03-C-Knokke-Heist-FH09;292338;LU;42;;4;
W03-C-Knokke-Heist-FH09;292338;LU;51;;5;
W03-C-Knokke-Heist-FH09;292338;LU;52;;5;
W03-C-Knokke-Heist-FH09;292338;LU;61;;6;
W03-C-Knokke-Heist-FH09;292338;LU;62;;6;
W03-C-Knokke-Heist-FH09;292338;LU;71;;7;
W03-C-Knokke-Heist-FH09;292338;LU;72;;7;
W03-C-Knokke-Heist-FH09;292337;SU;;;-1;
W03-C-Knokke-Heist-FH09;292337;LU;1;;0;
W03-C-Knokke-Heist-FH09;292337;LU;11;;1;
W03-C-Knokke-Heist-FH09;292337;LU;12;;1;
W03-C-Knokke-Heist-FH09;292337;LU;21;;2;
W03-C-Knokke-Heist-FH09;292337;LU;22;;2;
W03-C-Knokke-Heist-FH09;292337;LU;31;;3;
W03-C-Knokke-Heist-FH09;292337;LU;32;;3;
W03-C-Knokke-Heist-FH09;292337;LU;41;;4;
W03-C-Knokke-Heist-FH09;292337;LU;42;;4;
W03-C-Knokke-Heist-FH09;292337;LU;51;;5;
W03-C-Knokke-Heist-FH09;292337;LU;52;;5;
W03-C-Knokke-Heist-FH09;292337;LU;61;;6;
W03-C-Knokke-Heist-FH09;292337;LU;62;;6;
W03-C-Knokke-Heist-FH09;292670;SU;;;-1;
W03-C-Knokke-Heist-FH09;292670;SU;;;-1;
W03-C-Knokke-Heist-FH09;292670;LU;1;;0;
W03-C-Knokke-Heist-FH09;292670;LU;2;;0;
W03-C-Knokke-Heist-FH09;292670;LU;11;;1;
W03-C-Knokke-Heist-FH09;292670;LU;12;;1;
W03-C-Knokke-Heist-FH09;292670;LU;13;;1;
W03-C-Knokke-Heist-FH09;292670;LU;14;;1;
W03-C-Knokke-Heist-FH09;292670;LU;15;;1;
