5688370;W02-D-Evere-FH01;15485;1120031;11425395;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200601;20201231
5688370;W02-D-Evere-FH01;15485;1120064;2577415;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120064;2577416;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120064;2577417;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120064;2577418;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120064;2577419;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120064;2577420;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1620533;11442909;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1623953;2585774;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1623953;2585775;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1623953;2585776;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120023;10892321;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120067;10892456;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120067;11199092;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120067;2577302;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120067;2577303;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120067;2577304;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120067;2577305;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120067;2577306;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120067;2577307;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120067;2577308;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120067;2577309;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120067;2577310;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120067;2577311;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120067;2577312;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120067;2577313;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1120067;2577314;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20181201;20201231
5688370;W02-D-Evere-FH01;15485;1620969;11349990;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;20200603;20200624
