LAM MK;xPos;yPos;Street;Nr;Suffix
1427942;181774,93;129137,985;Avenue Jean Pochet;64;
1427251;182692,911;129176,163;Avenue Joseph Abras;3;
1427535;182497,636;129135,451;Avenue Joseph Abras;54;
1427267;182409,683;129171,502;Avenue Joseph Abras;63;
1427508;182383,524;129131,932;Avenue Joseph Abras;76;
1427503;182366,676;129134,592;Avenue Joseph Abras;86;
6734289;182359,915;129134,62;Avenue Joseph Abras;88;
1427515;182342,291;129134,924;Avenue Joseph Abras;92;
1427524;182281,439;129137,806;Avenue Joseph Abras;110;
1334413;182131,321;129097,258;Avenue Joseph Abras;156;
1427995;182127,109;129135,72;Avenue Joseph Abras;162;
1427986;182120,126;129146,028;Avenue Joseph Abras;166;
6497453;182693;129146;Avenue Joseph Abras;6;A
1427982;182088,364;129145,951;Avenue Joseph Abras;174;
3212936;182584;129163;Rue des Renoncules(BL);2;
998561;181992,869;129147,828;Avenue Jean Pochet;2;
1427915;181978,787;129143,535;Avenue Jean Pochet;4;
1427917;181970,236;129147,545;Avenue Jean Pochet;6;
1427918;181965,212;129147,716;Avenue Jean Pochet;8;
1427919;181960,07;129147,863;Avenue Jean Pochet;10;
1427920;181954,422;129148,163;Avenue Jean Pochet;12;
1427921;181948,42;129150,283;Avenue Jean Pochet;14;
1427922;181941,783;129149,107;Avenue Jean Pochet;16;
1427923;181935,736;129150,332;Avenue Jean Pochet;18;
1427924;181925,8;129148,593;Avenue Jean Pochet;20;
1427925;181916,638;129149,135;Avenue Jean Pochet;22;
1427926;181906,993;129147,79;Avenue Jean Pochet;24;
1427927;181901,088;129151,971;Avenue Jean Pochet;26;
1340472;181884,442;129152,137;Avenue Jean Pochet;30;
1427929;181878,258;129152,371;Avenue Jean Pochet;32;
1427932;181864,214;129150,959;Avenue Jean Pochet;38;
1427933;181853,408;129113,25;Avenue Jean Pochet;40;
1427934;181844,615;129153,479;Avenue Jean Pochet;42;
1334296;181839,041;129153,803;Avenue Jean Pochet;44;
1334399;181834,323;129153,943;Avenue Jean Pochet;46;
1427936;181829,312;129154,084;Avenue Jean Pochet;48;
1427937;181824,516;129154,336;Avenue Jean Pochet;50;
1427938;181819,392;129154,517;Avenue Jean Pochet;52;
1427939;181813,701;129154,691;Avenue Jean Pochet;54;
1334457;181807,976;129154,744;Avenue Jean Pochet;56;
1427941;181801,913;129155,008;Avenue Jean Pochet;58;
1334494;181795,808;129155,533;Avenue Jean Pochet;60;
1334498;181794,804;129089,025;Avenue Jean Pochet;62;
998562;181780,648;129149,46;Avenue Jean Pochet;66;
998615;181769,306;129149,964;Avenue Jean Pochet;68;
1334431;181759,934;129156,14;Avenue Jean Pochet;70;
1427943;181746,28;129150,776;Avenue Jean Pochet;72;
1427944;181732,774;129148,526;Avenue Jean Pochet;74;
1427945;181721,79;129149,06;Avenue Jean Pochet;76;
1427946;181714,316;129150,248;Avenue Jean Pochet;78;
1427947;181702,137;129151,477;Avenue Jean Pochet;80;
1334401;181695,444;129151,965;Avenue Jean Pochet;82;
1427948;181682,298;129152,347;Avenue Jean Pochet;84;
1427949;181672,255;129153,339;Avenue Jean Pochet;86;
1427950;181664,807;129153,791;Avenue Jean Pochet;88;
1427951;181651,135;129152,801;Avenue Jean Pochet;90;
1427953;181630,455;129153,835;Avenue Jean Pochet;94;
1427954;181622,111;129153,878;Avenue Jean Pochet;96;
1334480;181609,396;129153,756;Avenue Jean Pochet;98;
1334377;181598,648;129153,894;Avenue Jean Pochet;100;
1427955;181586,29;129155,123;Avenue Jean Pochet;102;
1427956;181579,696;129155,17;Avenue Jean Pochet;104;
1427957;181567,674;129155,158;Avenue Jean Pochet;106;
1427959;181548,796;129153,141;Avenue Jean Pochet;112;
1334458;181522,994;129156,592;Avenue Jean Pochet;114;
1334487;181514,592;129156,788;Avenue Jean Pochet;116;
1427962;181487,793;129151,447;Avenue Jean Pochet;120;
1427965;181464,93;129157,953;Avenue Jean Pochet;126;
1427966;181450,431;129158,356;Avenue Jean Pochet;128;
1427967;181441,256;129158,865;Avenue Jean Pochet;130;
1427968;181432,766;129158,037;Avenue Jean Pochet;132;
1427969;181419,255;129159,384;Avenue Jean Pochet;134;
1427970;181404,294;129160,324;Avenue Jean Pochet;136;
1334301;181392,731;129158,615;Avenue Jean Pochet;138;
1427971;181379,345;129159,531;Avenue Jean Pochet;140;
1427972;181363,376;129160,706;Avenue Jean Pochet;142;
1334331;181349,038;129158,031;Avenue Jean Pochet;144;
1427973;181335,682;129157,379;Avenue Jean Pochet;146;
1427974;181322,304;129159,177;Avenue Jean Pochet;148;
1334385;181297,593;129163,932;Avenue Jean Pochet;150;
1427960;181273,815;129163,497;Avenue Jean Pochet;152;
26047;182705,878;129180,753;Avenue Joseph Abras;1;
1427534;182710,539;129142,064;Avenue Joseph Abras;2;
1427553;182697,684;129138,146;Avenue Joseph Abras;4;
1427253;182682,982;129170,273;Avenue Joseph Abras;5;
1353426;182684,639;129139,904;Avenue Joseph Abras;6;
1427254;182671,678;129167,119;Avenue Joseph Abras;7;
1427552;182675,03;129140,096;Avenue Joseph Abras;8;
1427255;182665,353;129168,179;Avenue Joseph Abras;9;
1427256;182656,163;129166,62;Avenue Joseph Abras;11;
1427550;182658,392;129131,041;Avenue Joseph Abras;12;
1427257;182648,498;129166,103;Avenue Joseph Abras;13;
1427549;182647,483;129133,823;Avenue Joseph Abras;14;
1427258;182642,441;129166,574;Avenue Joseph Abras;15;
1417487;182635,098;129139,191;Avenue Joseph Abras;16;
1427259;182633,78;129168,093;Avenue Joseph Abras;17;
1427260;182623,854;129169,105;Avenue Joseph Abras;19;
1427547;182610,935;129130,959;Avenue Joseph Abras;20;
1427261;182612,877;129167,007;Avenue Joseph Abras;21;
1427546;182600,493;129127,722;Avenue Joseph Abras;22;
1427263;182603,982;129164,469;Avenue Joseph Abras;23;
1427545;182590,262;129137,843;Avenue Joseph Abras;24;
1427264;182593,474;129165,895;Avenue Joseph Abras;25;
1427544;182582,591;129137,683;Avenue Joseph Abras;26;
1357655;182577,999;129137,437;Avenue Joseph Abras;28;
1427252;182575,489;129172,955;Avenue Joseph Abras;29;
1352339;182572,1;129135,954;Avenue Joseph Abras;30;
1427266;182567,644;129171,238;Avenue Joseph Abras;31;
1350836;182565,805;129135,968;Avenue Joseph Abras;32;
1427268;182559,677;129173,335;Avenue Joseph Abras;33;
1427543;182559,589;129135,618;Avenue Joseph Abras;34;
1427269;182553,297;129175,372;Avenue Joseph Abras;35;
1427542;182553,124;129136,84;Avenue Joseph Abras;36;
