LAM MK;xPos;yPos;Street;Nr;Suffix
1283309;157289,9891;190982,826;Dobbelhuizen;52;
1339643;158053,6032;191031,2164;Veemarkt;33;
1351370;157594,1563;190768,1351;Begijnenstraat;43;
1461368;157602,9583;190783,9849;Begijnenstraat;37;
3029539;157461,9818;191032,4886;Arme-Clarenstraat;8;
3030757;157912,1544;190918,183;Befferstraat;5;
3030763;157978,4752;190902,2794;Befferstraat;14;
3030766;157981,8064;190907,0537;Befferstraat;16;
3030771;157944,7864;190924,6166;Befferstraat;19;
3030783;158016,1702;190923,876;Befferstraat;30;
3030788;158028,0155;190931,2623;Befferstraat;34;
3030808;157345,8515;191033,3891;Nieuwe Beggaardenstraat;41;
3030820;157664,8676;190902,0684;Begijnenstraat;4;
3030824;157656,1022;190885,4809;Begijnenstraat;10;
3030829;157630,9696;190860,71;Begijnenstraat;20;
3031078;157993,0153;191138,6468;Biest;4;
3031270;157770,8207;190774,9844;Blauwhondstraat;3;
3031272;157776,4809;190772,2045;Blauwhondstraat;5;
3031273;157781,4592;190765,0961;Blauwhondstraat;7;
3031278;157792,5954;190759,7946;Blauwhondstraat;15;
3031546;157764,1295;190715,644;Borzestraat;8;
3031548;157767,5601;190713,532;Borzestraat;10;
3031550;157784,1523;190703,4838;Borzestraat;18;
3031551;157788,9085;190700,6285;Borzestraat;20;
3031630;157944,5842;190805,2019;Dsir Boucherystraat;8;
3031632;157947,0488;190797,1557;Dsir Boucherystraat;10;
3031638;157953,9352;190772,7272;Dsir Boucherystraat;18;
3032844;157606,4764;191244,3256;Kanunnik De Deckerstraat;33;
3032938;157812,0857;190951,8229;Frederik de Merodestraat;5;
3032958;157925,1879;191099,1232;Frederik de Merodestraat;26;
3032966;157855,0042;191028,2863;Frederik de Merodestraat;31;
3032976;157976,0336;191156,2074;Frederik de Merodestraat;46;
3033129;157521,3599;191024,8253;Jef Denynplein;14;
3033213;157778,1605;191156,1171;Goswin de Stassartstraat;5;
3033225;157813,6766;191206,4779;Goswin de Stassartstraat;18;
3033472;157319,8303;190879,6176;Dobbelhuizen;5;
3033477;157327,2625;190897,8155;Dobbelhuizen;12;
3033480;157324,64;190907,6639;Dobbelhuizen;20;
3033489;157286,3977;190949,2315;Dobbelhuizen;31;
3033492;157276,1757;190972,9156;Dobbelhuizen;37;
3035209;157786,028;190787,4141;Geitestraat;8;
3035211;157794,6532;190798,4341;Geitestraat;9;
3035214;157797,9984;190795,7362;Geitestraat;11;
3035216;157796,882;190780,0657;Geitestraat;14;
3035226;157841,676;190769,0497;Geitestraat;29;
3035637;157634,3555;190654,189;Grootbrug;6;
3036258;157995,9715;190506,099;Hazestraat;12;
3037608;157762,7351;190797,115;Ijzerenleen;3;
3037615;157720,9214;190810,0816;Ijzerenleen;8;
3037620;157711,8027;190796,6409;Ijzerenleen;14;
3037631;157725,4855;190733,6426;Ijzerenleen;27;
3037645;157680,0768;190737,6273;Ijzerenleen;38;
3037655;157671,9897;190714,9694;Ijzerenleen;46;
3037669;157690,8224;190668,8068;Ijzerenleen;55;
3037671;157688,3635;190663,3057;Ijzerenleen;57;
3037678;157678,6469;190651,39;Ijzerenleen;63;
3040438;157988,9851;190629,7347;Leermarkt;36;
3042659;157793,0654;190916,0691;Grote Markt;3;
3042686;157839,9164;190832,7792;Grote Markt;27;
3042692;157819,0219;190835,9683;Grote Markt;30;
3043012;157496,9725;190981,6412;Melaan;8;
3044665;157789,7325;190958,7181;Nieuwwerk;2;
3044668;157810,2767;191004,3192;Nieuwwerk;10;
3046132;157520,7444;190769,2849;Persoonshoek;9;
3046136;157515,3531;190763,3288;Persoonshoek;11;
3046140;157510,4239;190757,5781;Persoonshoek;13;
3047270;157773,6329;190690,3509;Schaalstraat;13;
3047277;157806,7261;190675,3599;Schaalstraat;21;
3047333;157797,8123;190948,5696;Scheerstraat;10;
3047586;157670,883;190628,5635;Lange Schipstraat;6;
3047597;157744,102;190597,1536;Lange Schipstraat;14;
3047602;157752,9367;190613,87;Lange Schipstraat;19;
3047608;157787,4648;190592,5683;Lange Schipstraat;25;
3047623;157835,0648;190492,9882;Lange Schipstraat;45;
3047625;157838,6722;190486,8271;Lange Schipstraat;47;
3047637;157833,4342;190452,0686;Lange Schipstraat;64;
3047655;157844,6727;190425,5656;Lange Schipstraat;76;
3047659;157882,2952;190405,4125;Lange Schipstraat;77;
3047670;157866,7171;190388,2485;Lange Schipstraat;90;
3047706;157832,0919;191011,2814;Schoolstraat;14;
3048565;157828,4761;191195,5469;Sint-Janstraat;12;
3048597;157630,7616;191065,3174;Sint-Katelijnestraat;5;
3048602;157645,3394;191071,1679;Sint-Katelijnestraat;10;
3048611;157628,304;191130,5627;Sint-Katelijnestraat;22;
3048626;157561,4919;191151,0992;Sint-Katelijnestraat;41;
3048642;157553,649;191196,0845;Sint-Katelijnestraat;54;
3048649;157540,6621;191204,2605;Sint-Katelijnestraat;60;
3049069;157706,1661;190907,4939;Steenweg;8;
3049070;157709,7232;190905,883;Steenweg;10;
3049080;157724,8484;190896,5985;Steenweg;18;
3049093;157733,9401;190849,2597;Steenweg;40;
3050151;157419,1913;190827,1432;Tichelrij;6;
3050160;157374,3403;190850,9664;Tichelrij;11;
3051155;158069,7716;191002,2253;Veemarkt;17;
3051185;158008,219;191085,4471;Veemarkt;37;C
3051776;157589,0861;190707,3274;Vismarkt;8;
3051783;157550,6283;190743,1825;Vismarkt;24;
3051848;157770,4888;190819,8558;Vleeshouwersstraat;2;
3052845;157752,2144;191027,9168;Wollemarkt;8;
3052847;157714,4776;191076,2821;Wollemarkt;9;
3052849;157710,7797;191087,6356;Wollemarkt;11;
3052855;157757,0842;191124,7254;Wollemarkt;19;
3052896;158052,5602;190914,0889;Rik Woutersstraat;4;
3052903;158055,364;190896,4005;Rik Woutersstraat;12;
3055132;157417,7;190905,0084;Thaborstraat;35;
3943977;157597,4876;190773,5065;Begijnenstraat;41;
3944014;157961,679;191141,7716;Frederik de Merodestraat;38;
3944180;157786,9419;190558,3197;Lange Schipstraat;32;
3944228;158009,8861;190859,4157;Zakstraat;15;
4037201;157797,117;190678,8435;Schaalstraat;17;
4053796;157491,2087;191185,8246;Nieuwe Beggaardenstraat;7;
4091073;157473,4651;190867,8569;Thaborstraat;7;
4194975;157694,6381;190634,0574;Lange Schipstraat;3;
4255135;157858,9752;190399,272;Lange Schipstraat;86;
4731524;157861,7145;190441,572;Lange Schipstraat;63;
4731645;157996,4371;191252,0302;Frederik de Merodestraat;69;
4733077;157446,0899;191153,2951;Nieuwe Beggaardenstraat;21;
4736793;157353,1944;190937,3756;Thaborstraat;59;
4740648;157590,898;191151,54;Sint-Katelijnestraat;36;
4740656;157572,252;191168,0012;Sint-Katelijnestraat;46;
4741854;157765,0009;190692,737;Schaalstraat;7;
4746678;157777,6635;190840,0546;Schoenmarkt;4;
4748692;157535,9426;190822,6843;Drabstraat;10;
4748706;157570,6909;190816,1652;Begijnenstraat;32;
4748711;157587,9466;190814,19;Begijnenstraat;42;
4748761;157576,4503;190717,6249;Vismarkt;12;
4751128;157298,3315;190964,9484;Dobbelhuizen;44;
4751171;157335,1317;190973,3814;Thaborstraat;75;
4751988;157861,3704;190961,043;Standonckstraat;11;
4751991;157920,91;190916,6572;Befferstraat;11;
898134;157821,2438;191233,9902;Goswin de Stassartstraat;24;
901182;157908,1299;191076,8381;Frederik de Merodestraat;20;
