LAM MK;xPos;yPos;Street;Nr;Suffix
5602996;157260,003;190978,698;t Veer;15;
935316;157249,661;190976,235;t Veer;17;
929555;157605,661;191125,051;A.B.-straat;1;
941666;157583,244;191120,827;A.B.-straat;2;
941664;157601,737;191121,458;A.B.-straat;3;
6622322;157598,14;191117,558;A.B.-straat;3;A
3028796;157575,2;191110,437;A.B.-straat;4;
3028797;157593,751;191111,124;A.B.-straat;5;
905710;157476,273;191010,944;Arme-Clarenstraat;1;
930428;157486,996;191023,861;Arme-Clarenstraat;2;
3029535;157471,246;191012,895;Arme-Clarenstraat;3;
3029537;157479,043;191025,307;Arme-Clarenstraat;4;
4736802;157464,47;191015,597;Arme-Clarenstraat;5;
4185057;157468,518;191028,948;Arme-Clarenstraat;6;
3029538;157460,168;191017,307;Arme-Clarenstraat;7;
3029539;157461,982;191032,489;Arme-Clarenstraat;8;
3029540;157452,926;191019,931;Arme-Clarenstraat;9;
3029541;157452,68;191036,007;Arme-Clarenstraat;10;
3029542;157449,061;191020,552;Arme-Clarenstraat;11;
4038372;157444,824;191039,477;Arme-Clarenstraat;12;
3029543;157443,196;191025,05;Arme-Clarenstraat;13;
3029544;157436,804;191028,49;Arme-Clarenstraat;15;
3029545;157409,997;191037,187;Arme-Clarenstraat;17;
3029547;157406,98;191037,949;Arme-Clarenstraat;23;
4091142;157402,026;191038,868;Arme-Clarenstraat;25;
3029549;157398,446;191043,837;Arme-Clarenstraat;27;
4733038;157400,551;191063,498;Arme-Clarenstraat;28;
4736818;157390,843;191044,768;Arme-Clarenstraat;29;
4736819;157386,45;191047,157;Arme-Clarenstraat;31;
905709;157383,338;191049,137;Arme-Clarenstraat;33;
901199;157903,853;190915,238;Befferstraat;1;
3030756;157911,132;190916,947;Befferstraat;3;
3030757;157912,154;190918,183;Befferstraat;5;
3030758;157912,516;190909,737;Befferstraat;7;
3030759;157915,874;190913,296;Befferstraat;9;
3030761;157969,435;190880,84;Befferstraat;10;
4751991;157920,91;190916,657;Befferstraat;11;
3030762;157973,146;190905,614;Befferstraat;12;
901426;157928,359;190916,863;Befferstraat;13;
3030763;157978,475;190902,279;Befferstraat;14;
3030765;157933,902;190918,291;Befferstraat;15;
3030766;157981,806;190907,054;Befferstraat;16;
901200;157938,25;190919,481;Befferstraat;17;
3030771;157944,786;190924,617;Befferstraat;19;
3030770;157984,651;190910,395;Befferstraat;20;
