LAM MK;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Version;Building FID;Building Version;BG Id;LAM City Code;LAM Street Code
1623962;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;13893475;20200218181450;;890600;17812
756584;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;20191214101540;6639303;20200214125433;21755926;890600;17984
5049167;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;12745209;20200120130024;;890600;17571
3916117;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;21350856;20200120125706;;890600;15138
1137196;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;6639306;20200124121052;;890600;17571
1623652;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;20190523074316;6639310;20200130151121;12310986;890600;17571
1297562;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;20190523074316;6639311;20200120123337;12310986;890600;17571
5045910;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;20190523094134;25954292;20200218081847;12087889;890600;16077
1120015;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;966807;20200120123122;;890600;377
1120020;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;966812;20200120123132;;890600;377
1120019;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;966811;20200120123130;;890600;377
1620451;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;967191;20200120123523;;890600;377
1620452;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;967192;20200120123525;;890600;377
1620453;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;967193;20200120123527;;890600;377
1620454;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;967194;20200120123529;;890600;377
4119477;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;970880;20200120125913;;890600;377
1620455;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;967195;20200120123531;;890600;377
1620456;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;967196;20200120123533;;890600;377
1620457;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;967197;20200221102804;;890600;377
1620458;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;967198;20200120123537;;890600;377
1120016;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;966808;20200120123124;;890600;377
1120017;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;966809;20200120123126;;890600;377
1620459;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;967199;20200128131918;;890600;377
1620460;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;967200;20200204173647;;890600;377
1620461;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;967201;20200120123543;;890600;377
1620462;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;967202;20200120123545;;890600;377
1620463;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;967203;20200120123547;;890600;377
1620464;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;967204;20200120123549;;890600;377
1620465;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;967205;20200128145812;;890600;377
1120018;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;;966810;20200120123128;;890600;377
1620300;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;20191219093646;967060;20200130163845;13843527;890600;12
1620301;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;20191219093646;14129653;20200130141959;13843527;890600;12
1620302;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;20191219095357;967061;20200130125122;21595990;890600;12
1620303;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;20191219095357;14129716;20200130095259;21595990;890600;12
25437;Zoning;5688370;20191203125258;W02-D-Evere-FH01;5688370;20191203125258;W02-D-Evere-FH01;15485;FTTH-Cu;20191214101539;5620901;20200225114851;11444904;890600;2306
