BUILDING KEY;BG_KEY;Straat;Huisnummer;Huisnummer_Toevoeging;Quadrant;TSA SIGNED;TSA SIGNED Planrrr;VCA Status;VCA Planrrr
5575536;5575536;;;;;2020-08-24;;;
5575832;Kipdorpvest 40-42;;;;;2020-08-24;;;
1008479;Kipdorpvest 40-42;;;;;2020-08-24;;;
