BUILDING KEY;BG_KEY;Straat;Huisnummer;Huisnummer_Toevoeging;Quadrant;TSA SIGNED;TSA SIGNED Planrrr;VCA Status;VCA Planrrr
5483807;Leuvensesteenweg 913-913A-913B_Twee Huizenstraat 61-63;Chauss̩e de Louvain - Leuvensesteenweg;913;B;XC;;1/10/2019;;
1620899;Leuvensesteenweg 913-913A-913B_Twee Huizenstraat 61-63;Chauss̩e de Louvain - Leuvensesteenweg;913;B;XC;;1/10/2019;;
1620898;Leuvensesteenweg 913-913A-913B_Twee Huizenstraat 61-63;Chauss̩e de Louvain - Leuvensesteenweg;913;B;XC;;1/10/2019;;
1468743;Leuvensesteenweg 913-913A-913B_Twee Huizenstraat 61-63;Chauss̩e de Louvain - Leuvensesteenweg;913;B;XC;;1/10/2019;;
1358518;Leuvensesteenweg 913-913A-913B_Twee Huizenstraat 61-63;Chauss̩e de Louvain - Leuvensesteenweg;913;B;XC;;1/10/2019;;
1620521;1620521;Avenue des D̩sirs - Begeertenlaan;4;;D;;10/02/2020;;
1620523;1620523;Avenue des D̩sirs - Begeertenlaan;6;;D;;10/02/2020;;
1120072;1120072;Avenue Franz Guillaume - Franz Guillaumelaan;51;;C;;24/01/2020;;
