BUILDING KEY;BG_KEY;Straat;Huisnummer;Huisnummer_Toevoeging;Quadrant;TSA SIGNED;TSA SIGNED Planrrr;VCA Status;VCA Planrrr
1312901;Bondgenotenlaan 59-61_P.J. Van Benedenstraat 4;;;;;;;NOK;
3010795;Bondgenotenlaan 59-61_P.J. Van Benedenstraat 4;;;;;;;NOK;
378448;Bondgenotenlaan 59-61_P.J. Van Benedenstraat 4;;;;;;;NOK;
3010626;Bogaardenstraat 27_Ravenstraat 37;;;;;;;NOK;
4804079;Bogaardenstraat 27_Ravenstraat 37;;;;;;;NOK;
