BUILDING KEY;BG_KEY;Straat;Huisnummer;Huisnummer_Toevoeging;Quadrant;TSA SIGNED;TSA SIGNED Planrrr;VCA Status;VCA Planrrr
4859262;4859262;Maastrichtersteenweg;207;;C;2020-07-06;2020-06-22;;
666210;666210;Maastrichtersteenweg;211;;C;2020-07-06;2020-06-23;;
2426287;2426287;;;;;2020-07-06;;;
78331;78331;;;;;2020-07-06;;;
