BUILDING KEY;BG_KEY;Straat;Huisnummer;Huisnummer_Toevoeging;Quadrant;TSA SIGNED;TSA SIGNED Planrrr;VCA Status;VCA Planrrr
2761575;Knokkestraat 46-48_Noordstraat 2;;;;;2020-09-07;;;
71642;Knokkestraat 46-48_Noordstraat 2;;;;;2020-09-07;;;
71721;Knokkestraat 46-48_Noordstraat 2;;;;;2020-09-07;;;
