Projectnummer;Opdrachtnummer;Blok;Cluster NR;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;BG Version;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
ANTWERPEN-WEST - FH03;108836;BL0008;;108836;;Kleine Kauwenberg 42_Vekestraat 51;Vekestraat;51;;;;;Karel Verschueren;MDU;2;0;0;2;BUILDING template
ANTWERPEN-WEST - FH03;NB-20004201538;;;NB-20004201538;;Kleine Kauwenberg 42_Vekestraat 51;Kleine Kauwenberg;42;;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;109205;BL0011;;109205;;Korte Winkelstraat 7_Van Boendalestraat 1;Korte Winkelstraat;7;;;;;Karel Verschueren;MDU;1;1;0;2;BUILDING template
ANTWERPEN-WEST - FH03;109573;BL0011;;109573;;Korte Winkelstraat 7_Van Boendalestraat 1;Van Boendalestraat;1;;;;;Karel Verschueren;MDU;1;2;0;3;BUILDING template
ANTWERPEN-WEST - FH03;1396178;BL0006;;1396178;;Lange Brilstraat 14-16;Lange Brilstraat;14;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;1780488;;;1780488;;Lange Brilstraat 14-16;Lange Brilstraat;16;;;;;Karel Verschueren;MDU;0;4;0;4;BUILDING template
ANTWERPEN-WEST - FH03;1101975;BL0006;;1101975;;Lange Brilstraat 2_Stadswaag 11;Stadswaag;11;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;110254;BL0006;;110254;;Lange Brilstraat 2_Stadswaag 11;Lange Brilstraat;2;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;4027753;BL0006;;4027753;;Lange Brilstraat 20-22;Lange Brilstraat;20;;;;;Karel Verschueren;MDU;0;2;0;2;BUILDING template
ANTWERPEN-WEST - FH03;1780491;;;1780491;;Lange Brilstraat 20-22;Lange Brilstraat;22;;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;61827;BL0005;;61827;;Lange Noordstraat 10-12-14-16-18-20-22;Lange Noordstraat;10;;;;;Karel Verschueren;MDU;0;60;0;60;BUILDING template
ANTWERPEN-WEST - FH03;3928086;BL0005;;3928086;;Lange Noordstraat 10-12-14-16-18-20-22;Lange Noordstraat;12;;;;;Karel Verschueren;MDU;0;2;0;2;BUILDING template
ANTWERPEN-WEST - FH03;3928087;BL0005;;3928087;;Lange Noordstraat 10-12-14-16-18-20-22;Lange Noordstraat;14;;;;;Karel Verschueren;MDU;0;2;0;2;BUILDING template
ANTWERPEN-WEST - FH03;2029000;BL0005;;2029000;;Lange Noordstraat 10-12-14-16-18-20-22;Lange Noordstraat;16;;;;;Karel Verschueren;MDU;0;2;0;2;BUILDING template
ANTWERPEN-WEST - FH03;2029008;BL0005;;2029008;;Lange Noordstraat 10-12-14-16-18-20-22;Lange Noordstraat;18;;;;;Karel Verschueren;MDU;0;2;0;2;BUILDING template
ANTWERPEN-WEST - FH03;3928088;BL0005;;3928088;;Lange Noordstraat 10-12-14-16-18-20-22;Lange Noordstraat;20;;;;;Karel Verschueren;MDU;0;2;0;2;BUILDING template
ANTWERPEN-WEST - FH03;4513167;;;4513167;;Lange Noordstraat 10-12-14-16-18-20-22;Lange Noordstraat;22;;;;;Karel Verschueren;MDU;0;2;0;2;BUILDING template
ANTWERPEN-WEST - FH03;2029009;BL0001;;2029009;;Lange Noordstraat 19-21;Lange Noordstraat;19;;;;;Karel Verschueren;MDU;0;6;0;6;BUILDING template
ANTWERPEN-WEST - FH03;NB-20002101529;;;NB-20002101529;;Lange Noordstraat 19-21;Lange Noordstraat;21;;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;2029017;BL0001;;2029017;;Lange Noordstraat 27-29;Lange Noordstraat;27;;;;;Karel Verschueren;MDU;3;0;0;3;BUILDING template
ANTWERPEN-WEST - FH03;2029020;BL0001;;2029020;;Lange Noordstraat 27-29;Lange Noordstraat;29;;;;;Karel Verschueren;MDU;2;0;0;2;BUILDING template
ANTWERPEN-WEST - FH03;4043975;BL0001;;4043975;;Lange Noordstraat 37-39_Varkensmarkt 8;Lange Noordstraat;37;;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;61849;BL0001;;61849;;Lange Noordstraat 37-39_Varkensmarkt 8;Varkensmarkt;8;;;;;Karel Verschueren;MDU;0;6;0;6;BUILDING template
ANTWERPEN-WEST - FH03;61832;BL0001;;61832;;Lange Noordstraat 37-39_Varkensmarkt 8;Lange Noordstraat;39;;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;1089556;BL0001;;1089556;;Lange Noordstraat 5-7;Lange Noordstraat;5;;;;;Karel Verschueren;MDU;0;3;0;3;BUILDING template
ANTWERPEN-WEST - FH03;NB-2000701530;;;NB-2000701530;;Lange Noordstraat 5-7;Lange Noordstraat;7;;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;109342;L00010;;109342;;Lange Winkelstraat 44-46;Lange Winkelstraat;44;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;109343;L00010;;109343;;Lange Winkelstraat 44-46;Lange Winkelstraat;46;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;110322;BL0003;;110322;;Lansstraat 1-5;Lansstraat;1;;;;;Karel Verschueren;MDU;1;1;0;2;BUILDING template
ANTWERPEN-WEST - FH03;NB-2000501528;;;NB-2000501528;;Lansstraat 1-5;Lansstraat;5;;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;110402;BL0006;;110402;;Mutsaardstraat 21_Raapstraat 10-10A;Mutsaardstraat;21;;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;5824608;BL0006;;5824608;;Mutsaardstraat 21_Raapstraat 10-10A;Raapstraat;10;A;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;2046564;BL0006;;2046564;;Mutsaardstraat 21_Raapstraat 10-10A;Raapstraat;10;;;;;Karel Verschueren;MDU;0;9;0;9;BUILDING template
ANTWERPEN-WEST - FH03;2023951;BL0001;;2023951;;Mutsaardstraat 3-5;Mutsaardstraat;3;;;;;Karel Verschueren;MDU;0;5;0;5;BUILDING template
ANTWERPEN-WEST - FH03;2023962;BL0001;;2023962;;Mutsaardstraat 3-5;Mutsaardstraat;5;;;;;Karel Verschueren;MDU;1;4;0;5;BUILDING template
ANTWERPEN-WEST - FH03;2037999;BL0011;;2037999;;Paardenmarkt 108-110-112-114-116_Rodestraat 1;Paardenmarkt;108;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;2038004;BL0011;;2038004;;Paardenmarkt 108-110-112-114-116_Rodestraat 1;Paardenmarkt;110;;;;;Karel Verschueren;MDU;0;5;0;5;BUILDING template
ANTWERPEN-WEST - FH03;2038013;BL0011;;2038013;;Paardenmarkt 108-110-112-114-116_Rodestraat 1;Paardenmarkt;112;;;;;Karel Verschueren;MDU;0;5;0;5;BUILDING template
ANTWERPEN-WEST - FH03;2038024;BL0011;;2038024;;Paardenmarkt 108-110-112-114-116_Rodestraat 1;Paardenmarkt;114;;;;;Karel Verschueren;MDU;0;5;0;5;BUILDING template
ANTWERPEN-WEST - FH03;109566;BL0011;;109566;;Paardenmarkt 108-110-112-114-116_Rodestraat 1;Paardenmarkt;116;;;;;Karel Verschueren;MDU;1;5;0;6;BUILDING template
ANTWERPEN-WEST - FH03;109577;BL0011;;109577;;Paardenmarkt 108-110-112-114-116_Rodestraat 1;Rodestraat;1;;;;;Karel Verschueren;MDU;0;3;0;3;BUILDING template
ANTWERPEN-WEST - FH03;2038036;BL0011;;2038036;;Paardenmarkt 122-124;Paardenmarkt;122;;;;;Karel Verschueren;MDU;0;6;0;6;BUILDING template
ANTWERPEN-WEST - FH03;2038041;BL0011;;2038041;;Paardenmarkt 122-124;Paardenmarkt;124;;;;;Karel Verschueren;MDU;1;2;0;3;BUILDING template
ANTWERPEN-WEST - FH03;109884;BL0011;;109884;;Paardenmarkt 126_Italielei 44;Italielei;44;;;;;Karel Verschueren;MDU;0;4;0;4;BUILDING template
ANTWERPEN-WEST - FH03;109565;BL0011;;109565;;Paardenmarkt 126_Italielei 44;Paardenmarkt;126;;;;;Karel Verschueren;MDU;1;1;0;2;BUILDING template
ANTWERPEN-WEST - FH03;2037785;BL0003;;2037785;;Paardenmarkt 18-20;Paardenmarkt;18;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;2037791;BL0003;;2037791;;Paardenmarkt 18-20;Paardenmarkt;20;;;;;Karel Verschueren;MDU;1;3;0;4;BUILDING template
ANTWERPEN-WEST - FH03;2037796;BL0003;;2037796;;Paardenmarkt 22-24;Paardenmarkt;22;;;;;Karel Verschueren;MDU;0;2;0;2;BUILDING template
ANTWERPEN-WEST - FH03;2037803;BL0003;;2037803;;Paardenmarkt 22-24;Paardenmarkt;24;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;2037808;BL0003;;2037808;;Paardenmarkt 26-28;Paardenmarkt;26;;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;12738;BL0003;;12738;;Paardenmarkt 26-28;Paardenmarkt;28;;;;;Karel Verschueren;MDU;1;2;0;3;BUILDING template
ANTWERPEN-WEST - FH03;109958;BL0007;;109958;;Paardenmarkt 38-40_Vekestraat 2;Paardenmarkt;38;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;109983;BL0007;;109983;;Paardenmarkt 38-40_Vekestraat 2;Vekestraat;2;;;;;Karel Verschueren;MDU;0;10;0;10;BUILDING template
ANTWERPEN-WEST - FH03;109956;BL0007;;109956;;Paardenmarkt 38-40_Vekestraat 2;Paardenmarkt;40;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;108848;BL0008;;108848;;Paardenmarkt 56-58;Paardenmarkt;56;;;;;Karel Verschueren;MDU;1;1;0;2;BUILDING template
ANTWERPEN-WEST - FH03;108840;BL0008;;108840;;Paardenmarkt 56-58;Paardenmarkt;58;;;;;Karel Verschueren;MDU;4;0;0;4;BUILDING template
ANTWERPEN-WEST - FH03;1304350;BL0003;;1304350;;Paardenmarkt 6-8;Paardenmarkt;6;;;;;Karel Verschueren;MDU;0;16;0;16;BUILDING template
ANTWERPEN-WEST - FH03;NB-2000801526;;;NB-2000801526;;Paardenmarkt 6-8;Paardenmarkt;8;;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;2037966;BL0009;;2037966;;Paardenmarkt 90-92-94;Paardenmarkt;92;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;2037970;BL0009;;2037970;;Paardenmarkt 90-92-94;Paardenmarkt;94;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;109969;BL0007;;109969;;Prinsstraat 15-17;Prinsstraat;15;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;2046006;BL0007;;2046006;;Prinsstraat 15-17;Prinsstraat;17;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;61833;BL0005;;61833;;Raapstraat 25-27-29-31-33;Raapstraat;25;;;;;Karel Verschueren;MDU;0;28;0;28;BUILDING template
ANTWERPEN-WEST - FH03;3928219;BL0005;;3928219;;Raapstraat 25-27-29-31-33;Raapstraat;27;;;;;Karel Verschueren;MDU;0;2;0;2;BUILDING template
ANTWERPEN-WEST - FH03;1138887;BL0005;;1138887;;Raapstraat 25-27-29-31-33;Raapstraat;29;;;;;Karel Verschueren;MDU;0;2;0;2;BUILDING template
ANTWERPEN-WEST - FH03;3928220;BL0005;;3928220;;Raapstraat 25-27-29-31-33;Raapstraat;31;;;;;Karel Verschueren;MDU;0;2;0;2;BUILDING template
ANTWERPEN-WEST - FH03;3928221;BL0005;;3928221;;Raapstraat 25-27-29-31-33;Raapstraat;33;;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;2048177;BL0009;;2048177;;Rodestraat 42-44;Rodestraat;42;;;;;Karel Verschueren;MDU;0;3;0;3;BUILDING template
ANTWERPEN-WEST - FH03;2048178;BL0009;;2048178;;Rodestraat 42-44;Rodestraat;44;;;;;Karel Verschueren;MDU;0;16;0;16;BUILDING template
ANTWERPEN-WEST - FH03;NB-20001601518;;;NB-20001601518;;Stadswaag 16-17;Stadswaag;16;;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;2053999;BL0006;;2053999;;Stadswaag 16-17;Stadswaag;17;;;;;Karel Verschueren;MDU;1;2;0;3;BUILDING template
ANTWERPEN-WEST - FH03;61856;BL0005;;61856;;Stadswaag 1A-2;Stadswaag;2;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;2053989;BL0005;;2053989;;Stadswaag 1A-2;Stadswaag;1;A;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;110294;BL0006;;110294;;Stadswaag 21_Raapstraat 24;Raapstraat;24;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;1352922;;;1352922;;Stadswaag 21_Raapstraat 24;Stadswaag;21;;;;;Karel Verschueren;MDU;3;0;0;3;BUILDING template
ANTWERPEN-WEST - FH03;1101974;BL0004;;1101974;;Stadswaag 9-10;Stadswaag;10;;;;;Karel Verschueren;MDU;1;1;0;2;BUILDING template
ANTWERPEN-WEST - FH03;NB-2000901519;;;NB-2000901519;;Stadswaag 9-10;Stadswaag;9;;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;5833181;BL0007;;5833181;;Vekestraat 44-46;Vekestraat;44;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;6391609;BL0007;;6391609;;Vekestraat 44-46;Vekestraat;46;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;108834;BL0008;;108834;;Vekestraat 9-11-13;Vekestraat;11;;;;;Karel Verschueren;MDU;2;0;0;2;BUILDING template
ANTWERPEN-WEST - FH03;2058967;BL0008;;2058967;;Vekestraat 9-11-13;Vekestraat;13;;;;;Karel Verschueren;MDU;0;18;0;18;BUILDING template
ANTWERPEN-WEST - FH03;108835;BL0008;;108835;;Vekestraat 9-11-13;Vekestraat;9;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;109970;BL0007;;109970;;Venusstraat 11-15;Venusstraat;11;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;NB-20001501513;;;NB-20001501513;;Venusstraat 11-15;Venusstraat;15;;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;109972;BL0007;;109972;;Venusstraat 17-17A;Venusstraat;17;;;;;Karel Verschueren;MDU;3;13;0;16;BUILDING template
ANTWERPEN-WEST - FH03;NB-200017A01534;;;NB-200017A01534;;Venusstraat 17-17A;Venusstraat;17;A;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;2059439;BL0003;;2059439;;Venusstraat 18-18A;Venusstraat;18;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;2059440;BL0003;;2059440;;Venusstraat 18-18A;Venusstraat;18;A;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;108830;BL0007;;108830;;Venusstraat 19-19A;Venusstraat;19;;;;;Karel Verschueren;MDU;2;0;0;2;BUILDING template
ANTWERPEN-WEST - FH03;NB-200019A01535;;;NB-200019A01535;;Venusstraat 19-19A;Venusstraat;19;A;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;NB-20002301514;;;NB-20002301514;;Venusstraat 23-25;Venusstraat;23;;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;108828;BL0007;;108828;;Venusstraat 23-25;Venusstraat;25;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;1164709;BL0007;;1164709;;Venusstraat 35-37;Venusstraat;35;;;;;Karel Verschueren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH03;NB-20003701515;;;NB-20003701515;;Venusstraat 35-37;Venusstraat;37;;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH03;1488452;BL0007;;1488452;;Venusstraat 5-7;Venusstraat;5;;;;;Karel Verschueren;MDU;0;3;0;3;BUILDING template
ANTWERPEN-WEST - FH03;1366994;BL0007;;1366994;;Venusstraat 5-7;Venusstraat;7;;;;;Karel Verschueren;MDU;10;0;0;10;BUILDING template
ANTWERPEN-WEST - FH03;NB-20009001539;;;NB-20009001539;;Paardenmarkt 90-92-94;Paardenmarkt;90;;;;;Karel Verschueren;MDU;0;1;0;1;BUILDING template
