Projectnummer;Opdrachtnummer;Blok;Cluster NR;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;BG Version;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
HASSELT - FH02;656222;BL0238;3;656222;21140759;Leopoldplein 25-27;Leopoldplein;25;;20191103202132;XA;2019-06-06;Jo De Clippel;MDU;2;12;1;15;BUILDING template
HASSELT - FH02;656220;BL0238;3;656220;;Leopoldplein 25-27;Leopoldplein;27;;20191103202132;XA;2019-06-06;Jo De Clippel;MDU;2;12;1;15;BUILDING template
HASSELT - FH02;2426951;BL0226;2;2426951;31650701;Maastrichterstraat 2-2a;Maastrichterstraat;2;A;;C;2019-08-27 08:35:11;Jo De Clippel;MDU;1;4;0;5;BUILDING template
HASSELT - FH02;677159;BL0226;2;677159;31650701;Maastrichterstraat 2-2a;Maastrichterstraat;2;;;C;2019-08-27 08:35:11;Jo De Clippel;MDU;1;0;0;1;BUILDING template
HASSELT - FH02;2427072;BL0221;2;2427072;21140763;Maastrichterstraat 91-93;Maastrichterstraat;93;;20191103202111;D;2019-07-01;Jo De Clippel;MDU;1;3;0;4;BUILDING template
HASSELT - FH02;2427069;BL0221;2;2427069;;Maastrichterstraat 91-93;Maastrichterstraat;91;;;D;2019-07-01;Jo De Clippel;MDU;0;4;0;4;BUILDING template
HASSELT - FH02;2427994;BL0204;1;2427994;31412740;Martelarenlaan 13-15;Martelarenlaan;13;;;XC;2018-03-29 14:15:32;Rudi Caes;MDU;1;78;1;80;BUILDING template
HASSELT - FH02;2428154;BL0204;1;2428154;31412740;Martelarenlaan 13-15;Martelarenlaan;15;;;XC;2018-03-29 14:15:32;Rudi Caes;MDU;1;0;;1;BUILDING template
HASSELT - FH02;2429616;BL0211;4;2429616;21140769;Minderbroederstraat 12_Walputstraat 7;Minderbroedersstraat;12;;20191103202112;C;2019-09-04;Jo De Clippel;MDU;1;9;1;11;BUILDING template
HASSELT - FH02;69193;BL0211;4;69193;;Minderbroederstraat 12_Walputstraat 7;Walputstraat;7;;;C;2019-09-04;Jo De Clippel;MDU;1;0;0;1;BUILDING template
HASSELT - FH02;677204;BL0239;3;677204;;Ridderstraat 25-27-29-31-33_Havermarkt 16-18;Havermarkt;16;;20191103202127;B;2019-05-22 20:30:15;Jo De Clippel;MDU;0;18;1;19;BUILDING template
HASSELT - FH02;2417017;BL0239;3;2417017;;Ridderstraat 25-27-29-31-33_Havermarkt 16-18;Havermarkt;18;;20191103202120;B;2019-05-22 20:30:15;Jo De Clippel;MDU;1;8;1;10;BUILDING template
HASSELT - FH02;3937600;BL0239;3;3937600;21140771;Ridderstraat 25-27-29-31-33_Havermarkt 16-18;Ridderstraat;25;;20191103202136;B;2019-05-22 20:30:15;Jo De Clippel;MDU;0;6;1;7;BUILDING template
HASSELT - FH02;3937601;BL0239;3;3937601;;Ridderstraat 25-27-29-31-33_Havermarkt 16-18;Ridderstraat;27;;;B;2019-05-22 20:30:15;Jo De Clippel;MDU;0;10;1;11;BUILDING template
HASSELT - FH02;3937602;BL0239;3;3937602;;Ridderstraat 25-27-29-31-33_Havermarkt 16-18;Ridderstraat;29;;;B;2019-05-22 20:30:15;Jo De Clippel;MDU;0;10;1;11;BUILDING template
HASSELT - FH02;3937603;BL0239;3;3937603;;Ridderstraat 25-27-29-31-33_Havermarkt 16-18;Ridderstraat;31;;20191103202136;B;2019-05-22 20:30:15;Jo De Clippel;MDU;0;8;1;9;BUILDING template
HASSELT - FH02;3937604;BL0239;3;3937604;21140771;Ridderstraat 25-27-29-31-33_Havermarkt 16-18;Ridderstraat;33;;20191103202136;B;2019-05-22 20:30:15;Jo De Clippel;MDU;0;2;1;3;BUILDING template
HASSELT - FH02;2442438;BL0201;4;2442438;21140776;Thonissenlaan 81-83_Demerstraat 94-92-90-88-86;Thonissenlaan;83;;20191103202138;XC;2019-08-23 11:15:27;Jo De Clippel;MDU;0;12;1;13;BUILDING template
HASSELT - FH02;4846446;BL0201;4;4846446;;Thonissenlaan 81-83_Demerstraat 94-92-90-88-86;Thonissenlaan;81;;;XC;2019-08-23 11:15:27;Jo De Clippel;MDU;1;0;0;1;BUILDING template
HASSELT - FH02;5320257;BL0201;4;5320257;;Thonissenlaan 81-83_Demerstraat 94-92-90-88-86;Demerstraat;86;;;XC;2019-08-23 11:15:27;Jo De Clippel;MDU;1;0;0;1;BUILDING template
HASSELT - FH02;3937285;BL0201;4;3937285;;Thonissenlaan 81-83_Demerstraat 94-92-90-88-86;Demerstraat;88;;20191103202136;XC;2019-08-23 11:15:27;Jo De Clippel;MDU;1;11;1;13;BUILDING template
HASSELT - FH02;5446608;BL0201;4;5446608;;Thonissenlaan 81-83_Demerstraat 94-92-90-88-86;Demerstraat;90;;;XC;2019-08-23 11:15:27;Jo De Clippel;MDU;1;0;0;1;BUILDING template
HASSELT - FH02;2412876;BL0201;4;2412876;;Thonissenlaan 81-83_Demerstraat 94-92-90-88-86;Demerstraat;92;;;XC;2019-08-23 11:15:27;Jo De Clippel;MDU;1;0;0;1;BUILDING template
HASSELT - FH02;2412881;BL0201;4;2412881;;Thonissenlaan 81-83_Demerstraat 94-92-90-88-86;Demerstraat;94;;;XC;2019-08-23 11:15:27;Jo De Clippel;MDU;1;0;0;1;BUILDING template
HASSELT - FH02;1164605;;;1164605;31650603;Torenplein 1-2-3-5-6-7-8_St.-Jozefsstraat 10;Torenplein;6;;;XA;2019-06-04;Jo De Clippel;MDU;0;1;0;1;BUILDING template
HASSELT - FH02;4855847;BL0223;2;4855847;31650603;Torenplein 1-2-3-5-6-7-8_St.-Jozefsstraat 10;Torenplein;7;;;XA;2019-06-04;Jo De Clippel;MDU;12;0;1;13;BUILDING template
HASSELT - FH02;2419245;BL0223;2;2419245;31650603;Torenplein 1-2-3-5-6-7-8_St.-Jozefsstraat 10;Sint-Jozefsstraat;10;;;XA;2019-06-04;Jo De Clippel;MDU;14;13;4;31;BUILDING template
HASSELT - FH02;2442705;BL0223;2;2442705;31650603;Torenplein 1-2-3-5-6-7-8_St.-Jozefsstraat 10;Torenplein;1;;20191103210827;XA;2019-06-04;Jo De Clippel;MDU;0;18;1;19;BUILDING template
HASSELT - FH02;2442707;BL0223;2;2442707;31650603;Torenplein 1-2-3-5-6-7-8_St.-Jozefsstraat 10;Torenplein;2;;20191103202139;XA;2019-06-04;Jo De Clippel;MDU;0;28;1;29;BUILDING template
HASSELT - FH02;2442712;BL0223;2;2442712;31650603;Torenplein 1-2-3-5-6-7-8_St.-Jozefsstraat 10;Torenplein;3;;20191103202139;XA;2019-06-04;Jo De Clippel;MDU;0;22;1;23;BUILDING template
HASSELT - FH02;2442717;BL0223;2;2442717;31650603;Torenplein 1-2-3-5-6-7-8_St.-Jozefsstraat 10;Torenplein;5;;;XA;2019-06-04;Jo De Clippel;MDU;1;0;0;1;BUILDING template
HASSELT - FH02;2442725;BL0223;2;2442725;31650603;Torenplein 1-2-3-5-6-7-8_St.-Jozefsstraat 10;Torenplein;8;;20191103202139;XA;2019-06-04;Jo De Clippel;MDU;2;0;5;7;BUILDING template
HASSELT - FH02;3937727;BL0204;1;3937727;31412294;Witte-Nonnenstraat 10a-10b;Witte-Nonnenstraat;10;A;;C;;;MDU;0;20;1;21;BUILDING template
HASSELT - FH02;2448098;BL0204;1;2448098;31412294;Witte-Nonnenstraat 10a-10b;Witte-Nonnenstraat;10;B;;C;;;MDU;0;5;0;5;BUILDING template
HASSELT - FH02;5402641;BL0204;1;5402641;31412108;Witte-Nonnenstraat 20c-20d;Witte-Nonnenstraat;20;C;;C;;;MDU;0;8;0;8;BUILDING template
HASSELT - FH02;5313879;BL0204;1;5313879;31412108;Witte-Nonnenstraat 20c-20d;Witte-Nonnenstraat;20;D;;C;;;MDU;0;6;2;8;BUILDING template
HASSELT - FH02;656241;BL0225;2;656241;21140954;;Koning Albertstraat;32;;20191103210827;B;2019-09-02;Jo De Clippel;MDU;18;3;1;22;BUILDING template
HASSELT - FH02;656235;BL0238;3;656235;;;Kleine-Ridderstraat;1;;20191103202132;D;2019-06-06;Jo De Clippel;MDU;0;4;1;5;BUILDING template
HASSELT - FH02;656219;BL0240;3;656219;;;Ridderstraat;1;;;D;2018-07-05 13:16:18;Jan Knegtel;MDU;0;3;0;3;BUILDING template
HASSELT - FH02;70221;BL0215;1;70221;;;Paardsdemerstraat;1;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;70222;BL0205;1;70222;;;Paardsdemerstraat;2;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;70303;BL0214;4;70303;;;Demerstraat;2;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;5534735;BL0205;1;5534735;;;Paardsdemerstraat;2;A;;D;2019-09-06 08:40:13;Dieu Jocelin;MDU;0;2;0;2;BUILDING template
HASSELT - FH02;2412606;BL0215;1;2412606;;;Demerstraat;3;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2433489;BL0215;1;2433489;;;Paardsdemerstraat;3;;;;2019-05-20 14:00:19;Dieu Jocelin;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2426971;BL0225;2;2426971;;;Maastrichterstraat;23;;;;2019-08-13;Jo De Clippel;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2455457;BL0201;4;2455457;;;Kattegatstraat;1;;;B;2018-03-22 13:11:01;JUAN ANTONIO PIEDRA Y CINTAS;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;70330;BL0201;4;70330;;;Thonissenlaan;75;;;F;2019-07-05;Jo De Clippel;MDU;4;0;0;4;BUILDING template
HASSELT - FH02;2426973;BL0225;2;2426973;;;Maastrichterstraat;25;;;D;2019-08-19 14:25:13;Jo De Clippel;MDU;0;3;0;3;BUILDING template
HASSELT - FH02;70224;BL0205;1;70224;;;Paardsdemerstraat;4;;;;2019-06-03;Dieu Jocelin;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2412609;BL0214;4;2412609;;;Demerstraat;4;;;;2019-09-30;Jo De Clippel;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2426977;BL0225;2;2426977;;;Maastrichterstraat;27;;;D;2019-08-20 12:05:10;Jo De Clippel;MDU;1;1;0;2;BUILDING template
HASSELT - FH02;2433493;BL0205;1;2433493;;;Paardsdemerstraat;4;B;;;2019-09-06;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;2433495;BL0215;1;2433495;;;Paardsdemerstraat;5;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;655210;BL0204;1;655210;;;Martelarenlaan;9;;20191103202130;A;2019-09-06;Jo De Clippel;MDU;2;9;1;12;BUILDING template
HASSELT - FH02;655212;BL0204;1;655212;;;Martelarenlaan;11;;;C;2019-06-04;Jo De Clippel;MDU;1;6;1;8;BUILDING template
HASSELT - FH02;4846399;BL0204;1;4846399;;;Witte-Nonnenstraat;4;;20191103202133;XC;2019-08-14;Jo De Clippel;MDU;0;10;1;11;BUILDING template
HASSELT - FH02;2429666;BL0203;4;2429666;;;Molenpoort;1;;20191103202112;B;2019-08-08;Jo De Clippel;MDU;1;3;1;5;BUILDING template
HASSELT - FH02;70376;BL0204;1;70376;;;Witte-Nonnenstraat;8;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2409716;BL0206;1;2409716;;;Bonnefantenstraat;3;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;4846332;BL0206;1;4846332;;;Bonnefantenstraat;5;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;2448102;BL0204;1;2448102;;;Witte-Nonnenstraat;12;;;;2018-03-29 08:50:26;JUAN ANTONIO PIEDRA Y CINTAS;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2409717;BL0206;1;2409717;;;Bonnefantenstraat;7;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;70290;BL0204;1;70290;;;Witte-Nonnenstraat;14;;;;2018-03-29 08:55:02;JUAN ANTONIO PIEDRA Y CINTAS;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2409719;BL0206;1;2409719;;;Bonnefantenstraat;9;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;70291;BL0204;1;70291;;;Witte-Nonnenstraat;16;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2409721;BL0206;1;2409721;;;Bonnefantenstraat;11;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;5593955;BL0204;1;5593955;;;Witte-Nonnenstraat;18;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2409722;BL0206;1;2409722;;;Bonnefantenstraat;13;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;2409723;BL0206;1;2409723;;;Bonnefantenstraat;15;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;2448111;BL0204;1;2448111;;;Witte-Nonnenstraat;26;;;C;2019-08-08;Kurt Holsteyns;MDU;2;0;0;2;BUILDING template
HASSELT - FH02;4846344;BL0206;1;4846344;;;Bonnefantenstraat;17;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;2448113;BL0204;1;2448113;;;Witte-Nonnenstraat;28;;;;2018-03-30 11:15:12;JUAN ANTONIO PIEDRA Y CINTAS;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;69186;BL0206;1;69186;;;Bonnefantenstraat;19;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;70106;BL0208;4;70106;;;Dorpstraat;3;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;70299;BL0206;1;70299;;;Witte-Nonnenstraat;11;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;4846751;BL0208;4;4846751;;;Dorpstraat;5;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;70300;BL0206;1;70300;;;Witte-Nonnenstraat;13;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;2414093;BL0208;4;2414093;;;Dorpstraat;7;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2448107;BL0206;1;2448107;;;Witte-Nonnenstraat;19;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2414095;BL0208;4;2414095;;;Dorpstraat;9;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;2409726;BL0205;1;2409726;;;Bonnefantenstraat;18;;;D;2018-03-28 09:10:02;Gunther Lamberts;MDU;0;8;0;8;BUILDING template
HASSELT - FH02;2414099;BL0208;4;2414099;;;Dorpstraat;11;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;69185;BL0205;1;69185;;;Bonnefantenstraat;20;;;D;2019-08-14 11:55:11;Jo De Clippel;MDU;0;2;0;2;BUILDING template
HASSELT - FH02;2414101;BL0208;4;2414101;;;Dorpstraat;13;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;4846479;BL0205;1;4846479;;;Bonnefantenstraat;22;;;D;2019-08-14 12:25:11;Jo De Clippel;MDU;0;2;0;2;BUILDING template
HASSELT - FH02;70102;BL0208;4;70102;;;Dorpstraat;15;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2409729;BL0205;1;2409729;;;Bonnefantenstraat;24;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;71104;BL0208;4;71104;;;Dorpstraat;21;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2409730;BL0205;1;2409730;;;Bonnefantenstraat;26;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;70338;BL0208;4;70338;;;Dorpstraat;23;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;2412615;BL0215;1;2412615;;;Demerstraat;7;;;;2019-05-28;Dieu Jocelin;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;71103;BL0208;4;71103;;;Dorpstraat;25;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;70223;BL0215;1;70223;;;Paardsdemerstraat;7;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;4144972;BL0208;4;4144972;;;Dorpstraat;27;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;150;;;150;;;Paardsdemerstraat;8;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;70336;BL0208;4;70336;;;Dorpstraat;29;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;72404;BL0209;4;72404;;;Thonissenlaan;11;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;70225;BL0216;1;70225;;;Paardsdemerstraat;9;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;2414120;BL0208;4;2414120;;;Dorpstraat;31;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;72403;BL0209;4;72403;;;Thonissenlaan;13;;;D;2018-04-12 08:45:25;JUAN ANTONIO PIEDRA Y CINTAS;MDU;0;8;0;8;BUILDING template
HASSELT - FH02;5411718;BL0216;1;5411718;;;Paardsdemerstraat;9;A;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2414122;BL0208;4;2414122;;;Dorpstraat;33;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;70255;BL0209;4;70255;;;Thonissenlaan;17;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2412618;BL0215;1;2412618;;;Demerstraat;9;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2414125;BL0208;4;2414125;;;Dorpstraat;35;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;71871;BL0209;4;71871;;;Thonissenlaan;19;;;;2018-04-10 13:20:36;JUAN ANTONIO PIEDRA Y CINTAS;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2412621;BL0214;4;2412621;;;Demerstraat;10;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2414128;BL0208;4;2414128;;;Dorpstraat;37;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2442246;BL0209;4;2442246;;;Thonissenlaan;21;;;D;2019-07-03;Jo De Clippel;MDU;1;2;0;3;BUILDING template
HASSELT - FH02;869230;;;869230;;;Paardsdemerstraat;10;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;2414131;BL0208;4;2414131;;;Dorpstraat;39;;;;2019-05-08 08:20:10;Filip Van Geel;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;5593934;BL0209;4;5593934;;;Thonissenlaan;23;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;677211;BL0216;1;677211;;;Paardsdemerstraat;11;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;4846743;BL0208;4;4846743;;;Dorpstraat;41;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;2442251;BL0209;4;2442251;;;Thonissenlaan;25;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;5425923;BL0216;1;5425923;;;Paardsdemerstraat;11;A;;B;2019-06-07 19:10:12;Jo De Clippel;MDU;1;8;4;13;BUILDING template
HASSELT - FH02;2414133;BL0208;4;2414133;;;Dorpstraat;43;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;70256;BL0209;4;70256;;;Thonissenlaan;27;;;D;2019-07-09;Jo De Clippel;MDU;1;5;0;6;BUILDING template
HASSELT - FH02;2433537;BL0216;1;2433537;;;Paardsdemerstraat;13;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2414113;BL0208;4;2414113;;;Dorpstraat;27;A;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2412628;BL0215;1;2412628;;;Demerstraat;13;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;70337;BL0208;4;70337;;;Dorpstraat;37;A;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;70237;BL0210;4;70237;;;Dokter Willemsstraat;25;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;70305;BL0211;4;70305;;;Demerstraat;14;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;4857704;BL0210;4;4857704;;;Dokter Willemsstraat;27;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;2433539;BL0216;1;2433539;;;Paardsdemerstraat;15;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;71849;BL0210;4;71849;;;Dokter Willemsstraat;29;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;2412632;BL0211;4;2412632;;;Demerstraat;16;;;;2018-04-12 11:16:03;Gunther Lamberts;SDU;1;0;;1;BUILDING template
HASSELT - FH02;70104;BL0210;4;70104;;;Dorpstraat;8;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;2412635;BL0215;1;2412635;;;Demerstraat;17;;;D;2018-04-19 09:27:05;Muzaffer Erkoç;MDU;1;2;0;3;BUILDING template
HASSELT - FH02;2414097;BL0210;4;2414097;;;Dorpstraat;10;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
HASSELT - FH02;2412640;BL0211;4;2412640;;;Demerstraat;18;;;D;2018-04-11 10:35:32;Gunther Lamberts;MDU;1;4;0;5;BUILDING template
HASSELT - FH02;4145239;BL0210;4;4145239;;;Dorpstraat;12;;;D;2019-06-03;Dieu Jocelin;MDU;0;4;0;4;BUILDING template
HASSELT - FH02;2433543;BL0216;1;2433543;;;Paardsdemerstraat;19;;;;03-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;70306;BL0215;1;70306;;;Demerstraat;19;;;D;2019-08-08;Jo De Clippel;MDU;1;2;0;3;BUILDING template
HASSELT - FH02;69351;BL0210;4;69351;;;Dorpstraat;16;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2412643;BL0211;4;2412643;;;Demerstraat;20;;;;03-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2433546;BL0216;1;2433546;;;Paardsdemerstraat;21;;;D;2018-04-26 09:17:35;JUAN ANTONIO PIEDRA Y CINTAS;MDU;1;2;0;3;BUILDING template
HASSELT - FH02;70314;BL0210;4;70314;;;Lombaardstraat;21;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;70307;BL0215;1;70307;;;Demerstraat;21;;;D;2019-08-08;Jo De Clippel;MDU;2;0;0;2;BUILDING template
HASSELT - FH02;5593835;BL0211;4;5593835;;;Demerstraat;22;A;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;71872;BL0210;4;71872;;;Lombaardstraat;25;;;;02-Oct-17;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2412644;BL0211;4;2412644;;;Demerstraat;22;B;;D;2018-05-09 13:36:40;Muzaffer Erkoç;MDU;0;4;0;4;BUILDING template
HASSELT - FH02;70308;BL0211;4;70308;;;Demerstraat;22;;;;;;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;70322;BL0210;4;70322;;;Minderbroedersstraat;46;;;B;2019-06-19;Dieu Jocelin;MDU;1;6;0;7;BUILDING template
HASSELT - FH02;2433548;BL0216;1;2433548;;;Paardsdemerstraat;23;;;D;2018-04-25 09:27:07;JUAN ANTONIO PIEDRA Y CINTAS;MDU;1;1;0;2;BUILDING template
HASSELT - FH02;4846237;BL0215;1;4846237;;;Demerstraat;23;;;;2019-05-17 11:20:13;Dieu Jocelin;SDU;1;0;0;1;BUILDING template
HASSELT - FH02;2429650;BL0210;4;2429650;;;Minderbroedersstraat;52;;;D;2018-03-30 13:25:54;Gunther Lamberts;MDU;0;3;0;3;BUILDING template
HASSELT - FH02;2412645;BL0211;4;2412645;;;Demerstraat;24;;;D;2018-04-10 12:35:25;Muzaffer Erkoç;MDU;1;4;0;5;BUILDING template
HASSELT - FH02;70226;BL0216;1;70226;;;Paardsdemerstraat;25;;;;02-Oct-17;;SDU;0;1;0;1;BUILDING template
