Projectnummer;Opdrachtnummer;Blok;Cluster NR;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;BG Version;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
KNOKKE-HEIST - FH06;319255;BL0604;;319255;;Canadasquare 4-5-6_Jozef Nellenslaan 161-163;Jozef Nellenslaan;161;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;5579517;BL0604;;5579517;;Canadasquare 4-5-6_Jozef Nellenslaan 161-163;Jozef Nellenslaan;163;;;;;Maayken Vanfleteren;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH06;5579297;BL0604;;5579297;;Canadasquare 4-5-6_Jozef Nellenslaan 161-163;Canadasquare;6;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;319304;BL0604;;319304;;Canadasquare 4-5-6_Jozef Nellenslaan 161-163;Canadasquare;4;;;;;Maayken Vanfleteren;MDU;0;14;1;15;BUILDING template
KNOKKE-HEIST - FH06;2758594;BL0604;;2758594;;Canadasquare 8-9;Canadasquare;9;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;2758593;BL0604;;2758593;;Canadasquare 8-9;Canadasquare;8;;;;;Maayken Vanfleteren;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH06;337441;BL0610;;337441;;Dhooghestraat 3-5-7;D Hooghestraat;7;;;;;Hidde Kiekens;MDU;0;8;0;8;BUILDING template
KNOKKE-HEIST - FH06;4344203;BL0610;;4344203;;Dhooghestraat 3-5-7;D Hooghestraat;5;;;;;Hidde Kiekens;MDU;0;8;0;8;BUILDING template
KNOKKE-HEIST - FH06;5579380;BL0610;;5579380;;Dhooghestraat 3-5-7;D Hooghestraat;3;;;;;Hidde Kiekens;MDU;0;7;0;7;BUILDING template
KNOKKE-HEIST - FH06;318439;BL0602;;318439;;Jozef Nellenslaan 157-159_Canadasquare 18-20-21;Canadasquare;21;;;;;Geert Stockman;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH06;318448;BL0602;;318448;;Jozef Nellenslaan 157-159_Canadasquare 18-20-21;Jozef Nellenslaan;157;;;;;Geert Stockman;MDU;0;9;1;10;BUILDING template
KNOKKE-HEIST - FH06;5579300;BL0602;;5579300;;Jozef Nellenslaan 157-159_Canadasquare 18-20-21;Canadasquare;18;;;;;Geert Stockman;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH06;5579301;BL0602;;5579301;;Jozef Nellenslaan 157-159_Canadasquare 18-20-21;Canadasquare;20;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;6524223;BL0602;;6524223;;Jozef Nellenslaan 157-159_Canadasquare 18-20-21;Jozef Nellenslaan;159;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;2764203;BL0614;;2764203;;Jozef Nellenslaan 166-168;Jozef Nellenslaan;166;;;;;Hidde Kiekens;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH06;2764206;BL0614;;2764206;;Jozef Nellenslaan 166-168;Jozef Nellenslaan;168;;;;;Hidde Kiekens;MDU;0;5;1;6;BUILDING template
KNOKKE-HEIST - FH06;5299093;BL0614;;5299093;;Jozef Nellenslaan 174-174A;Jozef Nellenslaan;174;A;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH06;320308;BL0614;;320308;;Jozef Nellenslaan 174-174A;Jozef Nellenslaan;174;;;;;Hidde Kiekens;MDU;0;4;0;4;BUILDING template
KNOKKE-HEIST - FH06;2764226;BL0606;;2764226;;Jozef Nellenslaan 193-195;Jozef Nellenslaan;193;;;;;Maayken Vanfleteren;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH06;NB-83001954e3313;;;NB-83001954e3313;;Jozef Nellenslaan 193-195;Jozef Nellenslaan;195;;;;2020-03-16;Maayken Vanfleteren;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH06;319362;BL0606;;319362;;Jozef Nellenslaan 199-201_Meerminlaan 11;Jozef Nellenslaan;199;;;;;Maayken Vanfleteren;MDU;0;24;1;25;BUILDING template
KNOKKE-HEIST - FH06;5579520;BL0606;;5579520;;Jozef Nellenslaan 199-201_Meerminlaan 11;Jozef Nellenslaan;201;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;12846;BL0606;;12846;;Jozef Nellenslaan 199-201_Meerminlaan 11;Meerminlaan;11;;;;;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH06;2764235;BL0613;;2764235;;Jozef Nellenslaan 209-211-213;Jozef Nellenslaan;209;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;2764238;BL0613;;2764238;;Jozef Nellenslaan 209-211-213;Jozef Nellenslaan;211;;;;;Hidde Kiekens;MDU;0;6;0;6;BUILDING template
KNOKKE-HEIST - FH06;2764239;BL0613;;2764239;;Jozef Nellenslaan 209-211-213;Jozef Nellenslaan;213;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH06;2764240;BL0613;;2764240;;Jozef Nellenslaan 215-217;Jozef Nellenslaan;215;;;;;Hidde Kiekens;MDU;0;12;0;12;BUILDING template
KNOKKE-HEIST - FH06;4026877;BL0613;;4026877;;Jozef Nellenslaan 215-217;Jozef Nellenslaan;217;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;337756;BL0613;;337756;;Jozef Nellenslaan 227-229;Jozef Nellenslaan;229;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;337755;BL0613;;337755;;Jozef Nellenslaan 227-229;Jozef Nellenslaan;227;;;;;Hidde Kiekens;MDU;0;14;1;15;BUILDING template
KNOKKE-HEIST - FH06;337815;BL0612;;337815;;Julius Hostestraat 1_Koningslaan 232;Julius Hostestraat;1;;;;;Maayken Vanfleteren;MDU;0;18;1;19;BUILDING template
KNOKKE-HEIST - FH06;NB-8300232acbe29;;;NB-8300232acbe29;;Julius Hostestraat 1_Koningslaan 232;Koningslaan;232;;;;2020-03-19;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;4344108;BL0612;;4344108;;Julius Hostestraat 5-7;Julius Hostestraat;7;;;;;Maayken Vanfleteren;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH06;2760514;BL0612;;2760514;;Julius Hostestraat 5-7;Julius Hostestraat;5;;;;;Maayken Vanfleteren;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH06;2765310;BL0615;;2765310;;Julius Hostestraat 8_Paul Parmentierlaan 237;Paul Parmentierlaan;237;;;;;Hidde Kiekens;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH06;NB-83008f6e137;;;NB-83008f6e137;;Julius Hostestraat 8_Paul Parmentierlaan 237;Julius Hostestraat;8;;;;2020-03-16;Hidde Kiekens;MDU;0;11;1;12;BUILDING template
KNOKKE-HEIST - FH06;2761891;BL0614;;2761891;;Koningslaan 119-121;Koningslaan;121;;;;;Hidde Kiekens;MDU;1;10;1;12;BUILDING template
KNOKKE-HEIST - FH06;2761889;BL0614;;2761889;;Koningslaan 119-121;Koningslaan;119;;;;;Hidde Kiekens;MDU;1;9;1;11;BUILDING template
KNOKKE-HEIST - FH06;1475884;BL0614;;1475884;;Koningslaan 127-129-131-133_Jozef Nellenslaan 182;Koningslaan;131;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;320298;BL0614;;320298;;Koningslaan 127-129-131-133_Jozef Nellenslaan 182;Koningslaan;127;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;320299;BL0614;;320299;;Koningslaan 127-129-131-133_Jozef Nellenslaan 182;Koningslaan;133;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;13074;BL0614;;13074;;Koningslaan 127-129-131-133_Jozef Nellenslaan 182;Koningslaan;129;;;;;Hidde Kiekens;MDU;0;14;1;15;BUILDING template
KNOKKE-HEIST - FH06;5579519;BL0614;;5579519;;Koningslaan 127-129-131-133_Jozef Nellenslaan 182;Jozef Nellenslaan;182;;;;;Hidde Kiekens;MDU;0;12;1;13;BUILDING template
KNOKKE-HEIST - FH06;2761953;BL0615;;2761953;;Koningslaan 202-204;Koningslaan;204;;;;;Hidde Kiekens;MDU;0;6;0;6;BUILDING template
KNOKKE-HEIST - FH06;2761952;BL0615;;2761952;;Koningslaan 202-204;Koningslaan;202;;;;;Hidde Kiekens;MDU;0;5;1;6;BUILDING template
KNOKKE-HEIST - FH06;320322;BL0615;;320322;;Koningslaan 230A_Julius Hostestraat 2-2B;Koningslaan;230;A;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;3939568;BL0615;;3939568;;Koningslaan 230A_Julius Hostestraat 2-2B;Julius Hostestraat;2;B;;;;Hidde Kiekens;MDU;1;10;1;12;BUILDING template
KNOKKE-HEIST - FH06;320326;BL0615;;320326;;Koningslaan 230A_Julius Hostestraat 2-2B;Julius Hostestraat;2;;;;;Hidde Kiekens;MDU;1;10;1;12;BUILDING template
KNOKKE-HEIST - FH06;1448395;BL0612;;1448395;;Koningslaan 236-236A-236B;Koningslaan;236;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;NB-8300236A8701;;;NB-8300236A8701;;Koningslaan 236-236A-236B;Koningslaan;236;A;;;2020-03-19;Maayken Vanfleteren;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH06;NB-8300236Bc708;;;NB-8300236Bc708;;Koningslaan 236-236A-236B;Koningslaan;236;B;;;2020-03-19;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;320302;BL0614;;320302;;Koningslaan 93A_Bayauxlaan 36A;Koningslaan;93;A;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;NB-830036Adf26;;;NB-830036Adf26;;Koningslaan 93A_Bayauxlaan 36A;Bayauxlaan;36;A;;;2020-03-17;Hidde Kiekens;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH06;2762861;BL0611;;2762861;;Leopoldlaan 111-113-113A;Leopoldlaan;113;;;;;Maayken Vanfleteren;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH06;2762858;BL0611;;2762858;;Leopoldlaan 111-113-113A;Leopoldlaan;111;;;;;Maayken Vanfleteren;MDU;1;9;1;11;BUILDING template
KNOKKE-HEIST - FH06;NB-8300113A7a32;;;NB-8300113A7a32;;Leopoldlaan 111-113-113A;Leopoldlaan;113;A;;;2020-03-17;Maayken Vanfleteren;MDU;0;13;1;14;BUILDING template
KNOKKE-HEIST - FH06;2762883;BL0610;;2762883;;Leopoldlaan 133-135-137;Leopoldlaan;133;;;;;Hidde Kiekens;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH06;2762886;BL0610;;2762886;;Leopoldlaan 133-135-137;Leopoldlaan;135;;;;;Hidde Kiekens;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH06;337324;BL0610;;337324;;Leopoldlaan 133-135-137;Leopoldlaan;137;;;;;Hidde Kiekens;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH06;320331;BL0616;;320331;;Leopoldlaan 81-83;Leopoldlaan;81;;;;;Hidde Kiekens;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH06;5579462;BL0616;;5579462;;Leopoldlaan 81-83;Leopoldlaan;83;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;2762833;BL0616;;2762833;;Leopoldlaan 87-89;Leopoldlaan;89;;;;;Hidde Kiekens;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH06;2762830;BL0616;;2762830;;Leopoldlaan 87-89;Leopoldlaan;87;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;337846;BL0611;;337846;;Leopoldlaan 95_Blancgarinstraat 20-22;Leopoldlaan;95;;;;;Maayken Vanfleteren;MDU;0;12;1;13;BUILDING template
KNOKKE-HEIST - FH06;337851;BL0611;;337851;;Leopoldlaan 95_Blancgarinstraat 20-22;Blancgarinstraat;22;;;;;Maayken Vanfleteren;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH06;NB-830020e52203;;;NB-830020e52203;;Leopoldlaan 95_Blancgarinstraat 20-22;Blancgarinstraat;20;;;;2020-03-17;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;2762843;BL0611;;2762843;;Leopoldlaan 99-101;Leopoldlaan;99;;;;;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH06;2762847;BL0611;;2762847;;Leopoldlaan 99-101;Leopoldlaan;101;;;;;Maayken Vanfleteren;MDU;0;18;1;19;BUILDING template
KNOKKE-HEIST - FH06;319351;BL0606;;319351;;Meerminlaan 13-15;Meerminlaan;13;;;;;Maayken Vanfleteren;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH06;5579494;BL0606;;5579494;;Meerminlaan 13-15;Meerminlaan;15;;;;;Maayken Vanfleteren;MDU;0;13;1;14;BUILDING template
KNOKKE-HEIST - FH06;5579495;BL0606;;5579495;;Meerminlaan 19_Zeedijk-Albertstrand 549-550;Meerminlaan;19;;;;;Maayken Vanfleteren;MDU;0;15;1;16;BUILDING template
KNOKKE-HEIST - FH06;2757718;BL0606;;2757718;;Meerminlaan 19_Zeedijk-Albertstrand 549-550;Zeedijk-Albertstrand;549;;;;;Maayken Vanfleteren;MDU;0;16;1;17;BUILDING template
KNOKKE-HEIST - FH06;5579258;BL0606;;5579258;;Meerminlaan 19_Zeedijk-Albertstrand 549-550;Zeedijk-Albertstrand;550;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;337748;BL0613;;337748;;Meerminlaan 42-48_Zeedijk-Albertstrand 551-552;Meerminlaan;42;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH06;337758;BL0613;;337758;;Meerminlaan 42-48_Zeedijk-Albertstrand 551-552;Zeedijk-Albertstrand;551;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;337749;BL0613;;337749;;Meerminlaan 42-48_Zeedijk-Albertstrand 551-552;Meerminlaan;48;;;;;Hidde Kiekens;MDU;1;67;3;71;BUILDING template
KNOKKE-HEIST - FH06;2757723;BL0613;;2757723;;Meerminlaan 42-48_Zeedijk-Albertstrand 551-552;Zeedijk-Albertstrand;552;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;320318;BL0616;;320318;;Paul Parmentierlaan 172A_Bayauxlaan 24;Paul Parmentierlaan;172;A;;;;Hidde Kiekens;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH06;320325;BL0616;;320325;;Paul Parmentierlaan 172A_Bayauxlaan 24;Bayauxlaan;24;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;2765271;BL0616;;2765271;;Paul Parmentierlaan 202-204;Paul Parmentierlaan;202;;;;;Hidde Kiekens;MDU;0;7;1;8;BUILDING template
KNOKKE-HEIST - FH06;NB-8300204b8e206;;;NB-8300204b8e206;;Paul Parmentierlaan 202-204;Paul Parmentierlaan;204;;;;2020-03-16;Hidde Kiekens;MDU;0;7;1;8;BUILDING template
KNOKKE-HEIST - FH06;2765316;BL0609;;2765316;;Paul Parmentierlaan 242-244-244A;Paul Parmentierlaan;242;;;;;Maayken Vanfleteren;MDU;0;48;2;50;BUILDING template
KNOKKE-HEIST - FH06;2765319;BL0609;;2765319;;Paul Parmentierlaan 242-244-244A;Paul Parmentierlaan;244;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;6459808;BL0609;;6459808;;Paul Parmentierlaan 242-244-244A;Paul Parmentierlaan;244;A;;;;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH06;2765322;BL0612;;2765322;;Paul Parmentierlaan 245-247;Paul Parmentierlaan;245;;;;;Maayken Vanfleteren;MDU;0;11;1;12;BUILDING template
KNOKKE-HEIST - FH06;1389323;BL0612;;1389323;;Paul Parmentierlaan 245-247;Paul Parmentierlaan;247;;;;;Maayken Vanfleteren;MDU;0;11;1;12;BUILDING template
KNOKKE-HEIST - FH06;5579537;BL0609;;5579537;;Paul Parmentierlaan 246-248;Paul Parmentierlaan;248;;;;;Maayken Vanfleteren;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH06;337338;BL0609;;337338;;Paul Parmentierlaan 246-248;Paul Parmentierlaan;246;;;;;Maayken Vanfleteren;MDU;0;15;1;16;BUILDING template
KNOKKE-HEIST - FH06;2765332;BL0612;;2765332;;Paul Parmentierlaan 251-253;Paul Parmentierlaan;251;;;;;Maayken Vanfleteren;MDU;0;11;1;12;BUILDING template
KNOKKE-HEIST - FH06;4344129;BL0612;;4344129;;Paul Parmentierlaan 251-253;Paul Parmentierlaan;253;;;;;Maayken Vanfleteren;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH06;13070;BL0608;;13070;;Paul Parmentierlaan 269A-271;Paul Parmentierlaan;271;;;;;Geert Stockman;MDU;0;7;0;7;BUILDING template
KNOKKE-HEIST - FH06;6436632;BL0612;;6436632;;Paul Parmentierlaan 269A-271;Paul Parmentierlaan;269;A;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;2765356;BL0608;;2765356;;Paul Parmentierlaan 273-275;Paul Parmentierlaan;273;;;;;Geert Stockman;MDU;0;10;0;10;BUILDING template
KNOKKE-HEIST - FH06;NB-83002754a2c69;;;NB-83002754a2c69;;Paul Parmentierlaan 273-275;Paul Parmentierlaan;275;;;;2020-03-16;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;2765377;BL0608;;2765377;;Paul Parmentierlaan 291-293;Paul Parmentierlaan;291;;;;;Geert Stockman;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH06;6025621;BL0608;;6025621;;Paul Parmentierlaan 291-293;Paul Parmentierlaan;293;;;;;Geert Stockman;MDU;0;12;0;12;BUILDING template
KNOKKE-HEIST - FH06;2766736;BL0601;;2766736;;Sterrenlaan 11-13-15;Sterrenlaan;13;;;;;Geert Stockman;MDU;0;21;0;21;BUILDING template
KNOKKE-HEIST - FH06;2766742;BL0601;;2766742;;Sterrenlaan 11-13-15;Sterrenlaan;15;;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH06;1320090;BL0601;;1320090;;Sterrenlaan 11-13-15;Sterrenlaan;11;;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH06;5579558;BL0602;;5579558;;Sterrenlaan 8-10;Sterrenlaan;8;;;;;Geert Stockman;MDU;0;14;1;15;BUILDING template
KNOKKE-HEIST - FH06;2766733;BL0602;;2766733;;Sterrenlaan 8-10;Sterrenlaan;10;;;;;Geert Stockman;MDU;0;21;1;22;BUILDING template
KNOKKE-HEIST - FH06;4344281;BL0608;;4344281;;Sylvain Dupuisstraat 11-13;Sylvain Dupuisstraat;11;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;2759391;BL0608;;2759391;;Sylvain Dupuisstraat 11-13;Sylvain Dupuisstraat;13;;;;;Geert Stockman;MDU;0;5;0;5;BUILDING template
KNOKKE-HEIST - FH06;5579349;BL0608;;5579349;;Sylvain Dupuisstraat 1-3;Sylvain Dupuisstraat;3;;;;;Geert Stockman;MDU;0;15;1;16;BUILDING template
KNOKKE-HEIST - FH06;337226;BL0608;;337226;;Sylvain Dupuisstraat 1-3;Sylvain Dupuisstraat;1;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;5831123;BL0609;;5831123;;Sylvain Dupuisstraat 41-41A_Paul Parmentierlaan 236A;Sylvain Dupuisstraat;41;A;;;;Maayken Vanfleteren;MDU;0;9;1;10;BUILDING template
KNOKKE-HEIST - FH06;337332;BL0609;;337332;;Sylvain Dupuisstraat 41-41A_Paul Parmentierlaan 236A;Sylvain Dupuisstraat;41;;;;;Maayken Vanfleteren;MDU;0;9;1;10;BUILDING template
KNOKKE-HEIST - FH06;337340;BL0609;;337340;;Sylvain Dupuisstraat 41-41A_Paul Parmentierlaan 236A;Paul Parmentierlaan;236;A;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;337848;BL0611;;337848;;Sylvain Dupuisstraat 44-46;Sylvain Dupuisstraat;44;;;;;Maayken Vanfleteren;MDU;0;6;0;6;BUILDING template
KNOKKE-HEIST - FH06;NB-830046a93a66;;;NB-830046a93a66;;Sylvain Dupuisstraat 44-46;Sylvain Dupuisstraat;46;;;;2020-03-17;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH06;4257228;BL0611;;4257228;;Sylvain Dupuisstraat 54-56-58-60;Sylvain Dupuisstraat;56;;;;;Maayken Vanfleteren;MDU;0;9;1;10;BUILDING template
KNOKKE-HEIST - FH06;2759434;BL0611;;2759434;;Sylvain Dupuisstraat 54-56-58-60;Sylvain Dupuisstraat;58;;;;;Maayken Vanfleteren;MDU;0;9;1;10;BUILDING template
KNOKKE-HEIST - FH06;4344096;BL0611;;4344096;;Sylvain Dupuisstraat 54-56-58-60;Sylvain Dupuisstraat;60;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;NB-830054fe0158;;;NB-830054fe0158;;Sylvain Dupuisstraat 54-56-58-60;Sylvain Dupuisstraat;54;;;;2020-03-17;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;4344279;BL0608;;4344279;;Sylvain Dupuisstraat 5-7-9;Sylvain Dupuisstraat;5;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;2759387;BL0608;;2759387;;Sylvain Dupuisstraat 5-7-9;Sylvain Dupuisstraat;7;;;;;Geert Stockman;MDU;0;4;1;5;BUILDING template
KNOKKE-HEIST - FH06;337227;BL0608;;337227;;Sylvain Dupuisstraat 5-7-9;Sylvain Dupuisstraat;9;;;;;Geert Stockman;MDU;0;4;1;5;BUILDING template
KNOKKE-HEIST - FH06;337845;BL0611;;337845;;Sylvain Dupuisstraat 64_Leopoldlaan 117;Leopoldlaan;117;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;337847;BL0611;;337847;;Sylvain Dupuisstraat 64_Leopoldlaan 117;Sylvain Dupuisstraat;64;;;;;Maayken Vanfleteren;MDU;0;5;1;6;BUILDING template
KNOKKE-HEIST - FH06;1519814;BL0603;;1519814;;Zeedijk Albertstrand 509-510;Zeedijk-Albertstrand;509;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;5579253;BL0603;;5579253;;Zeedijk Albertstrand 509-510;Zeedijk-Albertstrand;510;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;2757656;BL0601;;2757656;;Zeedijk-Albertstrand 482-483;Zeedijk-Albertstrand;483;;;;;Maayken Vanfleteren;MDU;0;7;1;8;BUILDING template
KNOKKE-HEIST - FH06;317822;BL0601;;317822;;Zeedijk-Albertstrand 487-488;Zeedijk-Albertstrand;487;;;;;Geert Stockman;MDU;0;9;0;9;BUILDING template
KNOKKE-HEIST - FH06;5579247;BL0601;;5579247;;Zeedijk-Albertstrand 487-488;Zeedijk-Albertstrand;488;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH06;317821;BL0601;;317821;;Zeedijk-Albertstrand 489-490;Zeedijk-Albertstrand;489;;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH06;5579248;BL0601;;5579248;;Zeedijk-Albertstrand 489-490;Zeedijk-Albertstrand;490;;;;;Geert Stockman;MDU;0;9;0;9;BUILDING template
KNOKKE-HEIST - FH06;317827;BL0601;;317827;;Zeedijk-Albertstrand 494-493;Zeedijk-Albertstrand;493;;;;;Geert Stockman;MDU;0;8;0;8;BUILDING template
KNOKKE-HEIST - FH06;5579249;BL0601;;5579249;;Zeedijk-Albertstrand 494-493;Zeedijk-Albertstrand;494;;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH06;318435;BL0602;;318435;;Zeedijk-Albertstrand 499_Sterrenlaan 14;Zeedijk-Albertstrand;499;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
