Projectnummer;Opdrachtnummer;Blok;Cluster NR;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;BG Version;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
EVERE - FH03;830561;BL0316;;830561;;Edward Deknoopstraat 60-62;Edward Deknoopstraat - Rue Edouard Deknoop;60;;;;;Marouane Zoubir;MDU;0;11;0;11;BUILDING template
EVERE - FH03;830562;BL0316;;830562;;Edward Deknoopstraat 60-62;Edward Deknoopstraat - Rue Edouard Deknoop;62;;;;;Marouane Zoubir;MDU;0;10;0;10;BUILDING template
EVERE - FH03;1622630;BL0302;;1622630;;F Vande Maelestraat 18-20;F. Vande Maelestraat - Rue F. Vande Maele;18;;;;;Marouane Zoubir;MDU;0;0;1;1;BUILDING template
EVERE - FH03;830569;BL0302;;830569;;F Vande Maelestraat 18-20;F. Vande Maelestraat - Rue F. Vande Maele;20;;;;;Marouane Zoubir;MDU;0;1;0;1;BUILDING template
EVERE - FH03;5497721;BL0337;;5497721;;Friulilaan 1-3_Genevestraat 15-15A-17-19;Avenue du Frioul - Friulilaan;1;;;;;Marouane Zoubir;MDU;0;36;3;39;BUILDING template
EVERE - FH03;5497722;BL0337;;5497722;;Friulilaan 1-3_Genevestraat 15-15A-17-19;Avenue du Frioul - Friulilaan;3;;;;;Marouane Zoubir;MDU;0;54;3;57;BUILDING template
EVERE - FH03;5693559;BL0337;;5693559;;Friulilaan 1-3_Genevestraat 15-15A-17-19;Genevestraat - Rue de Geneve;15;;;;;Marouane Zoubir;MDU;0;46;3;49;BUILDING template
EVERE - FH03;5693465;BL0337;;5693465;;Friulilaan 1-3_Genevestraat 15-15A-17-19;Genevestraat - Rue de Geneve;15;A;;;;Marouane Zoubir;MDU;1;0;1;2;BUILDING template
EVERE - FH03;5693590;BL0337;;5693590;;Friulilaan 1-3_Genevestraat 15-15A-17-19;Genevestraat - Rue de Geneve;17;;;;;Marouane Zoubir;MDU;1;20;2;23;BUILDING template
EVERE - FH03;5612429;BL0337;;5612429;;Friulilaan 1-3_Genevestraat 15-15A-17-19;Genevestraat - Rue de Geneve;19;;;;;Marouane Zoubir;MDU;0;48;3;51;BUILDING template
EVERE - FH03;717163;BL0345;;717163;;Friulilaan 22-24-26-28;Avenue du Frioul - Friulilaan;22;;;;;Marouane Zoubir;MDU;0;9;1;10;BUILDING template
EVERE - FH03;717164;BL0345;;717164;;Friulilaan 22-24-26-28;Avenue du Frioul - Friulilaan;24;;;;;Marouane Zoubir;MDU;0;10;1;11;BUILDING template
EVERE - FH03;717165;BL0345;;717165;;Friulilaan 22-24-26-28;Avenue du Frioul - Friulilaan;26;;;;;Marouane Zoubir;MDU;0;9;1;10;BUILDING template
EVERE - FH03;717166;BL0345;;717166;;Friulilaan 22-24-26-28;Avenue du Frioul - Friulilaan;28;;;;;Marouane Zoubir;MDU;0;10;1;11;BUILDING template
EVERE - FH03;1620384;BL0344;;1620384;;Friulilaan 2-4-6-8-10;Avenue du Frioul - Friulilaan;10;;;;;Marouane Zoubir;MDU;0;16;2;18;BUILDING template
EVERE - FH03;1620380;BL0344;;1620380;;Friulilaan 2-4-6-8-10;Avenue du Frioul - Friulilaan;2;;;;;Marouane Zoubir;MDU;0;24;2;26;BUILDING template
EVERE - FH03;1620381;BL0344;;1620381;;Friulilaan 2-4-6-8-10;Avenue du Frioul - Friulilaan;4;;;;;Marouane Zoubir;MDU;0;14;2;16;BUILDING template
EVERE - FH03;1620382;BL0344;;1620382;;Friulilaan 2-4-6-8-10;Avenue du Frioul - Friulilaan;6;;;;;Marouane Zoubir;MDU;0;14;2;16;BUILDING template
EVERE - FH03;1620383;BL0344;;1620383;;Friulilaan 2-4-6-8-10;Avenue du Frioul - Friulilaan;8;;;;;Marouane Zoubir;MDU;0;14;2;16;BUILDING template
EVERE - FH03;1620392;BL0346;;1620392;;Friulilaan 32-34;Avenue du Frioul - Friulilaan;32;;;;;Marouane Zoubir;MDU;0;16;1;17;BUILDING template
EVERE - FH03;1620394;BL0346;;1620394;;Friulilaan 32-34;Avenue du Frioul - Friulilaan;34;;;;;Marouane Zoubir;MDU;0;16;1;17;BUILDING template
EVERE - FH03;1620396;BL0346;;1620396;;Friulilaan 36-38-40-42-44;Avenue du Frioul - Friulilaan;36;;;;;Marouane Zoubir;MDU;0;14;1;15;BUILDING template
EVERE - FH03;1620398;BL0346;;1620398;;Friulilaan 36-38-40-42-44;Avenue du Frioul - Friulilaan;38;;;;;Marouane Zoubir;MDU;0;9;2;11;BUILDING template
EVERE - FH03;1620400;BL0346;;1620400;;Friulilaan 36-38-40-42-44;Avenue du Frioul - Friulilaan;40;;;;;Marouane Zoubir;MDU;0;14;2;16;BUILDING template
EVERE - FH03;1620402;BL0346;;1620402;;Friulilaan 36-38-40-42-44;Avenue du Frioul - Friulilaan;42;;;;;Marouane Zoubir;MDU;0;10;2;12;BUILDING template
EVERE - FH03;1620404;BL0346;;1620404;;Friulilaan 36-38-40-42-44;Avenue du Frioul - Friulilaan;44;;;;;Marouane Zoubir;MDU;0;2;0;2;BUILDING template
EVERE - FH03;717161;BL0343;;717161;;Friulilaan 9-11-13-15-17;Avenue du Frioul - Friulilaan;11;;;;;Marouane Zoubir;MDU;0;10;1;11;BUILDING template
EVERE - FH03;717160;BL0343;;717160;;Friulilaan 9-11-13-15-17;Avenue du Frioul - Friulilaan;13;;;;;Marouane Zoubir;MDU;0;10;1;11;BUILDING template
EVERE - FH03;717159;BL0343;;717159;;Friulilaan 9-11-13-15-17;Avenue du Frioul - Friulilaan;15;;;;;Marouane Zoubir;MDU;0;10;1;11;BUILDING template
EVERE - FH03;717158;BL0343;;717158;;Friulilaan 9-11-13-15-17;Avenue du Frioul - Friulilaan;17;;;;;Marouane Zoubir;MDU;0;9;1;10;BUILDING template
EVERE - FH03;717162;BL0343;;717162;;Friulilaan 9-11-13-15-17;Avenue du Frioul - Friulilaan;9;;;;;Marouane Zoubir;MDU;0;15;1;16;BUILDING template
EVERE - FH03;5785210;BL0337;;5785210;;Genevestraat 7-9-11-13;Genevestraat - Rue de Geneve;11;;;;;Marouane Zoubir;MDU;0;38;3;41;BUILDING template
EVERE - FH03;5771952;BL0337;;5771952;;Genevestraat 7-9-11-13;Genevestraat - Rue de Geneve;13;;;;;Marouane Zoubir;MDU;0;38;3;41;BUILDING template
EVERE - FH03;5771951;BL0337;;5771951;;Genevestraat 7-9-11-13;Genevestraat - Rue de Geneve;7;;;;;Marouane Zoubir;MDU;0;43;3;46;BUILDING template
EVERE - FH03;5938885;BL0337;;5938885;;Genevestraat 7-9-11-13;Genevestraat - Rue de Geneve;9;;;;;Marouane Zoubir;MDU;0;42;3;45;BUILDING template
EVERE - FH03;839674;BL0331;;839674;;Godfroid Kurthstraat 14-16;Godfroid Kurthstraat - Rue Godfroid Kurth;14;;;;;Marouane Zoubir;MDU;0;7;1;8;BUILDING template
EVERE - FH03;6524687;BL0331;;6524687;;Godfroid Kurthstraat 14-16;Godfroid Kurthstraat - Rue Godfroid Kurth;16;;;;;Marouane Zoubir;MDU;0;7;0;7;BUILDING template
EVERE - FH03;835046;BL0330;;835046;;Godfroid Kurthstraat 21-23;Godfroid Kurthstraat - Rue Godfroid Kurth;21;;;;;Marouane Zoubir;MDU;0;3;0;3;BUILDING template
EVERE - FH03;4114623;BL0330;;4114623;;Godfroid Kurthstraat 21-23;Godfroid Kurthstraat - Rue Godfroid Kurth;23;;;;;Marouane Zoubir;MDU;0;3;0;3;BUILDING template
EVERE - FH03;839679;BL0331;;839679;;Godfroid Kurthstraat 72-74_H Consciencelaan 79;Godfroid Kurthstraat - Rue Godfroid Kurth;72;;;;;Marouane Zoubir;MDU;1;0;0;1;BUILDING template
EVERE - FH03;839680;BL0331;;839680;;Godfroid Kurthstraat 72-74_H Consciencelaan 79;Godfroid Kurthstraat - Rue Godfroid Kurth;74;;;;;Marouane Zoubir;MDU;0;8;0;8;BUILDING template
EVERE - FH03;839433;BL0331;;839433;;Godfroid Kurthstraat 72-74_H Consciencelaan 79;H. Consciencelaan - Avenue Henri Conscience;79;;;;;Marouane Zoubir;MDU;1;0;0;1;BUILDING template
EVERE - FH03;828187;BL0327;;828187;;H Consciencelaan 117-119-121;H. Consciencelaan - Avenue Henri Conscience;117;;;;;Marouane Zoubir;MDU;1;0;0;1;BUILDING template
EVERE - FH03;1621623;BL0327;;1621623;;H Consciencelaan 117-119-121;H. Consciencelaan - Avenue Henri Conscience;119;;;;;Marouane Zoubir;MDU;0;12;0;12;BUILDING template
EVERE - FH03;5583173;BL0327;;5583173;;H Consciencelaan 117-119-121;H. Consciencelaan - Avenue Henri Conscience;121;;;;;Marouane Zoubir;MDU;1;0;0;1;BUILDING template
EVERE - FH03;1621650;BL0315;;1621650;;H Consciencelaan 164-166;H. Consciencelaan - Avenue Henri Conscience;164;;;;;Marouane Zoubir;MDU;0;3;0;3;BUILDING template
EVERE - FH03;1621651;BL0315;;1621651;;H Consciencelaan 164-166;H. Consciencelaan - Avenue Henri Conscience;166;;;;;Marouane Zoubir;MDU;1;0;1;2;BUILDING template
EVERE - FH03;4119463;BL0334;;4119463;;H Consciencelaan 18-20;H. Consciencelaan - Avenue Henri Conscience;18;;;;;Marouane Zoubir;MDU;0;1;0;1;BUILDING template
EVERE - FH03;4119464;BL0334;;4119464;;H Consciencelaan 18-20;H. Consciencelaan - Avenue Henri Conscience;20;;;;;Marouane Zoubir;MDU;0;0;1;1;BUILDING template
EVERE - FH03;828237;BL0315;;828237;;H Consciencelaan 182-184;H. Consciencelaan - Avenue Henri Conscience;182;;;;;Marouane Zoubir;MDU;1;0;1;2;BUILDING template
EVERE - FH03;6524649;BL0315;;6524649;;H Consciencelaan 182-184;H. Consciencelaan - Avenue Henri Conscience;184;;;;;Marouane Zoubir;MDU;0;2;0;2;BUILDING template
EVERE - FH03;828259;BL0304;;828259;;H Consciencelaan 223_Jean Baptiste Desmethstraat 9;H. Consciencelaan - Avenue Henri Conscience;223;;;;;Marouane Zoubir;MDU;0;1;0;1;BUILDING template
EVERE - FH03;828262;BL0304;;828262;;H Consciencelaan 223_Jean Baptiste Desmethstraat 9;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;9;;;;;Marouane Zoubir;MDU;0;2;0;2;BUILDING template
EVERE - FH03;1621692;BL0314;;1621692;;H Consciencelaan 230-232;H. Consciencelaan - Avenue Henri Conscience;230;;;;;Marouane Zoubir;MDU;0;1;0;1;BUILDING template
EVERE - FH03;1621694;BL0314;;1621694;;H Consciencelaan 230-232;H. Consciencelaan - Avenue Henri Conscience;232;;;;;Marouane Zoubir;MDU;0;0;1;1;BUILDING template
EVERE - FH03;830439;BL0314;;830439;;H Consciencelaan 240_Jean Baptiste Desmethstraat 8;H. Consciencelaan - Avenue Henri Conscience;240;;;;;Marouane Zoubir;MDU;1;0;0;1;BUILDING template
EVERE - FH03;1624320;BL0314;;1624320;;H Consciencelaan 240_Jean Baptiste Desmethstraat 8;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;8;;;;;Marouane Zoubir;MDU;0;3;0;3;BUILDING template
EVERE - FH03;1003596;BL0334;;1003596;;H Consciencelaan 24-26;H. Consciencelaan - Avenue Henri Conscience;24;;;;;Marouane Zoubir;MDU;0;3;1;4;BUILDING template
EVERE - FH03;1003597;BL0334;;1003597;;H Consciencelaan 24-26;H. Consciencelaan - Avenue Henri Conscience;26;;;;;Marouane Zoubir;MDU;0;4;0;4;BUILDING template
EVERE - FH03;828260;BL0304;;828260;;H Consciencelaan 263-265;H. Consciencelaan - Avenue Henri Conscience;263;;;;;Marouane Zoubir;MDU;0;9;0;9;BUILDING template
EVERE - FH03;1621718;BL0304;;1621718;;H Consciencelaan 263-265;H. Consciencelaan - Avenue Henri Conscience;265;;;;;Marouane Zoubir;MDU;1;19;0;20;BUILDING template
EVERE - FH03;838811;BL0333;;838811;;H Consciencelaan 53-55;H. Consciencelaan - Avenue Henri Conscience;53;;;;;Marouane Zoubir;MDU;0;2;0;2;BUILDING template
EVERE - FH03;838810;BL0333;;838810;;H Consciencelaan 53-55;H. Consciencelaan - Avenue Henri Conscience;55;;;;;Marouane Zoubir;MDU;1;0;0;1;BUILDING template
EVERE - FH03;828529;BL0321;;828529;;H Consciencelaan 94_J Van Ruusbroeckstraat 1;H. Consciencelaan - Avenue Henri Conscience;94;;;;;Marouane Zoubir;MDU;1;0;1;2;BUILDING template
EVERE - FH03;NB-11401cdff74;;;NB-11401cdff74;;H Consciencelaan 94_J Van Ruusbroeckstraat 1;J. Van Ruusbroeckstraat - Rue J. Van Ruusbroeck;1;;;;;Marouane Zoubir;MDU;0;2;0;2;BUILDING template
EVERE - FH03;828258;BL0304;;828258;;Haachtsesteenweg 1044_Jean Baptiste Desmethstraat 1;Haachtsesteenweg - Chaussee de Haecht;1044;;;;;Marouane Zoubir;MDU;1;0;0;1;BUILDING template
EVERE - FH03;828263;BL0304;;828263;;Haachtsesteenweg 1044_Jean Baptiste Desmethstraat 1;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1;;;;;Marouane Zoubir;MDU;0;4;0;4;BUILDING template
EVERE - FH03;1620733;BL0304;;1620733;;Haachtsesteenweg 1056-1058;Haachtsesteenweg - Chaussee de Haecht;1056;;;;;Marouane Zoubir;MDU;0;2;0;2;BUILDING template
EVERE - FH03;NB-11401058e16540;;;NB-11401058e16540;;Haachtsesteenweg 1056-1058;Haachtsesteenweg - Chaussee de Haecht;1058;;;;;Marouane Zoubir;MDU;0;2;0;2;BUILDING template
EVERE - FH03;1620682;BL0302;;1620682;;Haachtsesteenweg 968-970;Haachtsesteenweg - Chaussee de Haecht;968;;;;;Marouane Zoubir;MDU;0;1;0;1;BUILDING template
EVERE - FH03;4112622;BL0302;;4112622;;Haachtsesteenweg 968-970;Haachtsesteenweg - Chaussee de Haecht;970;;;;;Marouane Zoubir;MDU;0;1;0;1;BUILDING template
EVERE - FH03;830448;BL0312;;830448;;Hoedemaekerssquare 15-17-18-19-20-21-22-23-24;Square Servaas Hoedemaekers - Hoedemaekerssquare;15;;;;;Marouane Zoubir;MDU;1;0;0;1;BUILDING template
EVERE - FH03;1622550;BL0312;;1622550;;Hoedemaekerssquare 15-17-18-19-20-21-22-23-24;Square Servaas Hoedemaekers - Hoedemaekerssquare;17;;;;;Marouane Zoubir;MDU;0;18;1;19;BUILDING template
EVERE - FH03;1622551;BL0312;;1622551;;Hoedemaekerssquare 15-17-18-19-20-21-22-23-24;Square Servaas Hoedemaekers - Hoedemaekerssquare;18;;;;;Marouane Zoubir;MDU;1;0;1;2;BUILDING template
EVERE - FH03;1622552;BL0312;;1622552;;Hoedemaekerssquare 15-17-18-19-20-21-22-23-24;Square Servaas Hoedemaekers - Hoedemaekerssquare;19;;;;;Marouane Zoubir;MDU;1;0;0;1;BUILDING template
EVERE - FH03;1622553;BL0312;;1622553;;Hoedemaekerssquare 15-17-18-19-20-21-22-23-24;Square Servaas Hoedemaekers - Hoedemaekerssquare;20;;;;;Marouane Zoubir;MDU;1;0;0;1;BUILDING template
EVERE - FH03;1622554;BL0312;;1622554;;Hoedemaekerssquare 15-17-18-19-20-21-22-23-24;Square Servaas Hoedemaekers - Hoedemaekerssquare;21;;;;;Marouane Zoubir;MDU;0;127;1;128;BUILDING template
EVERE - FH03;1622556;BL0312;;1622556;;Hoedemaekerssquare 15-17-18-19-20-21-22-23-24;Square Servaas Hoedemaekers - Hoedemaekerssquare;22;;;;;Marouane Zoubir;MDU;1;47;2;50;BUILDING template
EVERE - FH03;1622557;BL0312;;1622557;;Hoedemaekerssquare 15-17-18-19-20-21-22-23-24;Square Servaas Hoedemaekers - Hoedemaekerssquare;23;;;;;Marouane Zoubir;MDU;1;0;1;2;BUILDING template
EVERE - FH03;1622558;BL0312;;1622558;;Hoedemaekerssquare 15-17-18-19-20-21-22-23-24;Square Servaas Hoedemaekers - Hoedemaekerssquare;24;;;;;Marouane Zoubir;MDU;0;56;2;58;BUILDING template
EVERE - FH03;NB-11409Bf514;;;NB-11409Bf514;;Hoedemaekerssquare 9-9B-9C-10-11;S. Hoedemaekerssquare - Square Servaas Hoedemaekers;9;B;;;;Marouane Zoubir;MDU;1;0;1;2;BUILDING template
EVERE - FH03;NB-11409C4878;;;NB-11409C4878;;Hoedemaekerssquare 9-9B-9C-10-11;S. Hoedemaekerssquare - Square Servaas Hoedemaekers;9;C;;;;Marouane Zoubir;MDU;1;0;1;2;BUILDING template
EVERE - FH03;1622548;BL0313;;1622548;;Hoedemaekerssquare 9-9B-9C-10-11;Square Servaas Hoedemaekers - Hoedemaekerssquare;10;;;;;Marouane Zoubir;MDU;1;0;1;2;BUILDING template
EVERE - FH03;1622549;BL0313;;1622549;;Hoedemaekerssquare 9-9B-9C-10-11;Square Servaas Hoedemaekers - Hoedemaekerssquare;11;;;;;Marouane Zoubir;MDU;1;0;1;2;BUILDING template
EVERE - FH03;1622547;BL0313;;1622547;;Hoedemaekerssquare 9-9B-9C-10-11;Square Servaas Hoedemaekers - Hoedemaekerssquare;9;;;;;Marouane Zoubir;MDU;1;0;1;2;BUILDING template
EVERE - FH03;1622953;BL0324;;1622953;;J Van Ruusbroeckstraat 6-8;J. Van Ruusbroeckstraat - Rue J. Van Ruusbroeck;6;;;;;Marouane Zoubir;MDU;0;1;0;1;BUILDING template
EVERE - FH03;4113910;BL0324;;4113910;;J Van Ruusbroeckstraat 6-8;J. Van Ruusbroeckstraat - Rue J. Van Ruusbroeck;8;;;;;Marouane Zoubir;MDU;0;2;0;2;BUILDING template
EVERE - FH03;1624319;BL0304;;1624319;;Jean Baptiste Desmethstraat 5-7;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;5;;;;;Marouane Zoubir;MDU;0;2;0;2;BUILDING template
EVERE - FH03;4110471;BL0304;;4110471;;Jean Baptiste Desmethstraat 5-7;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;7;;;;;Marouane Zoubir;MDU;1;0;0;1;BUILDING template
EVERE - FH03;1622039;BL0311;;1622039;;Languedocwandelwegen 1-1A-1B-1C-1D-1E-1G;Languedocwandelwegen - Allees du Languedoc;1;;;;;Marouane Zoubir;MDU;1;0;1;2;BUILDING template
EVERE - FH03;3916124;BL0311;;3916124;;Languedocwandelwegen 1-1A-1B-1C-1D-1E-1G;Languedocwandelwegen - Allees du Languedoc;1;A;;;;Marouane Zoubir;MDU;0;19;1;20;BUILDING template
EVERE - FH03;3916125;BL0311;;3916125;;Languedocwandelwegen 1-1A-1B-1C-1D-1E-1G;Languedocwandelwegen - Allees du Languedoc;1;C;;;;Marouane Zoubir;MDU;0;14;1;15;BUILDING template
EVERE - FH03;724707;BL0311;;724707;;Languedocwandelwegen 1-1A-1B-1C-1D-1E-1G;Languedocwandelwegen - Allees du Languedoc;1;B;;;;Marouane Zoubir;MDU;0;1;0;1;BUILDING template
EVERE - FH03;724708;BL0311;;724708;;Languedocwandelwegen 1-1A-1B-1C-1D-1E-1G;Languedocwandelwegen - Allees du Languedoc;1;D;;;;Marouane Zoubir;MDU;0;1;0;1;BUILDING template
EVERE - FH03;724709;BL0311;;724709;;Languedocwandelwegen 1-1A-1B-1C-1D-1E-1G;Languedocwandelwegen - Allees du Languedoc;1;E;;;;Marouane Zoubir;MDU;1;0;0;1;BUILDING template
EVERE - FH03;724711;BL0311;;724711;;Languedocwandelwegen 1-1A-1B-1C-1D-1E-1G;Languedocwandelwegen - Allees du Languedoc;1;G;;;;Marouane Zoubir;MDU;0;21;1;22;BUILDING template
EVERE - FH03;5502012;BL0311;;5502012;;Languedocwandelwegen 2-2A;Languedocwandelwegen - Allees du Languedoc;2;A;;;;Marouane Zoubir;MDU;0;16;1;17;BUILDING template
EVERE - FH03;724695;BL0311;;724695;;Languedocwandelwegen 2-2A;Languedocwandelwegen - Allees du Languedoc;2;;;;;Marouane Zoubir;MDU;0;10;1;11;BUILDING template
EVERE - FH03;4273938;BL0319;;4273938;;Languedocwandelwegen 38-40;Adolf De Brandtstraat - Rue Adolphe De Brandt;38;;;;;Marouane Zoubir;MDU;1;0;0;1;BUILDING template
EVERE - FH03;5610442;BL0319;;5610442;;Languedocwandelwegen 38-40;Adolf De Brandtstraat - Rue Adolphe De Brandt;40;;;;;Marouane Zoubir;MDU;0;13;1;14;BUILDING template
EVERE - FH03;1621465;BL0318;;1621465;;Lindestraat 299-301;Lindestraat - Rue du Tilleul;299;;;;;Marouane Zoubir;MDU;1;0;0;1;BUILDING template
EVERE - FH03;4107718;BL0318;;4107718;;Lindestraat 299-301;Lindestraat - Rue du Tilleul;301;;;;;Marouane Zoubir;MDU;0;0;1;1;BUILDING template
EVERE - FH03;835038;BL0330;;835038;;Lindestraat 337-339;Lindestraat - Rue du Tilleul;337;;;;;Marouane Zoubir;MDU;0;1;0;1;BUILDING template
EVERE - FH03;NB-11403392ac579;;;NB-11403392ac579;;Lindestraat 337-339;Lindestraat - Rue du Tilleul;339;;;;;Marouane Zoubir;MDU;1;0;0;1;BUILDING template
EVERE - FH03;1622769;BL0306;;1622769;;Louis Pierardlaan 19-21;Louis Pierardlaan - Avenue Louis Pierard;19;;;;;Marouane Zoubir;MDU;0;8;1;9;BUILDING template
EVERE - FH03;1622770;BL0306;;1622770;;Louis Pierardlaan 19-21;Louis Pierardlaan - Avenue Louis Pierard;21;;;;;Marouane Zoubir;MDU;0;12;1;13;BUILDING template
EVERE - FH03;827658;BL0307;;827658;;Louis Pierardlaan 38-40;Louis Pierardlaan - Avenue Louis Pierard;38;;;;;Marouane Zoubir;MDU;0;12;1;13;BUILDING template
EVERE - FH03;5583202;BL0307;;5583202;;Louis Pierardlaan 38-40;Louis Pierardlaan - Avenue Louis Pierard;40;;;;;Marouane Zoubir;MDU;0;14;1;15;BUILDING template
EVERE - FH03;827659;BL0307;;827659;;Louis Pierardlaan 42-44;Louis Pierardlaan - Avenue Louis Pierard;42;;;;;Marouane Zoubir;MDU;0;10;1;11;BUILDING template
EVERE - FH03;5583203;BL0307;;5583203;;Louis Pierardlaan 42-44;Louis Pierardlaan - Avenue Louis Pierard;44;;;;;Marouane Zoubir;MDU;0;10;1;11;BUILDING template
EVERE - FH03;827660;BL0306;;827660;;Louis Pierardlaan 49-51-53;Louis Pierardlaan - Avenue Louis Pierard;49;;;;;Marouane Zoubir;MDU;0;9;2;11;BUILDING template
