Projectnummer;Opdrachtnummer;Blok;Cluster NR;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;BG Version;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
ANTWERPEN-WEST - FH04;1008479;BL0431;7;1008479;;Kipdorpvest 40-42 ;Kipdorpvest;42;;;XA;2020-03-11 13:15:10;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH04;1962038;BL0432;7;1962038;;Kipdorpvest 43-45 ;Kipdorpvest;43;;;D;2019-12-13 15:40:17;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH04;1008471;BL0432;7;1008471;;Kipdorpvest 43-45  ;Kipdorpvest;45;;;D;2019-12-13 15:40:17;Hidde Kiekens;MDU;1;8;1;10;BUILDING template
ANTWERPEN-WEST - FH04;1091138;BL0429;6;1091138;;Kolveniersstraat 26-28;Kolveniersstraat;26;;;D;2019-12-27 10:40:10;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH04;110189;BL0429;6;110189;;Kolveniersstraat 26-28;Kolveniersstraat;28;;;D;2019-12-27 10:40:10;Hidde Kiekens;MDU;0;3;0;3;BUILDING template
ANTWERPEN-WEST - FH04;5576488;BL0420;4;5576488;;Korte Klarenstraat 7-9 ;Korte Klarenstraat;9;;;XC;2020-01-30 19:20:13;Hidde Kiekens;MDU;0;7;1;8;BUILDING template
ANTWERPEN-WEST - FH04;962193;BL0420;4;962193;;Korte Klarenstraat 7-9 ;Korte Klarenstraat;7;;;XC;2020-01-30 19:20:13;Hidde Kiekens;MDU;1;0;1;2;BUILDING template
ANTWERPEN-WEST - FH04;4013488;BL0420;4;4013488;;Korte Klarenstraat 9A-9B ;Korte Klarenstraat;9;B;;XC;2020-01-24 20:55:13;Hidde Kiekens;MDU;0;18;1;19;BUILDING template
ANTWERPEN-WEST - FH04;962189;BL0420;4;962189;;Korte Klarenstraat 9A-9B ;Korte Klarenstraat;9;A;;XC;2020-01-24 20:55:13;Hidde Kiekens;MDU;1;0;1;2;BUILDING template
ANTWERPEN-WEST - FH04;6463099;BL0406;2;6463099;;Korte Sint Annastraat 3A-5-5A;Korte Sint-Annastraat;3;A;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH04;6444183;BL0406;2;6444183;;Korte Sint Annastraat 3A-5-5A;Korte Sint-Annastraat;5;A;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH04;1735166;BL0406;2;1735166;;Korte Sint Annastraat 3A-5-5A;Korte Sint-Annastraat;5;;;;;Geert Stockman;MDU;1;0;1;2;BUILDING template
ANTWERPEN-WEST - FH04;109203;BL0407;2;109203;;Kortewinkelstraat 28-28A ;Korte Winkelstraat;28;;;;;Geert Stockman;MDU;1;0;0;1;BUILDING template
