Projectnummer;Opdrachtnummer;Blok;Cluster NR;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;BG Version;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
ANTWERPEN-WEST - FH02;108815;BL0208;;108815;;Ankerrui 12-14;Ankerrui;12;;;;;Hidde Kiekens;MDU;0;4;0;4;BUILDING template
ANTWERPEN-WEST - FH02;108816;BL0208;;108816;;Ankerrui 12-14;Ankerrui;14;;;;;Hidde Kiekens;MDU;1;1;1;3;BUILDING template
ANTWERPEN-WEST - FH02;108813;BL0208;;108813;;Ankerrui 2_Hessenplein 3;Ankerrui;2;;;;;Hidde Kiekens;MDU;4;0;0;4;BUILDING template
ANTWERPEN-WEST - FH02;108806;BL0208;;108806;;Ankerrui 2_Hessenplein 3;Hessenplein;3;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;62134;BL0209;;62134;;Ankerrui 26-28-30;Ankerrui;26;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;4507268;BL0209;;4507268;;Ankerrui 26-28-30;Ankerrui;28;;;;;Maayken Vanfleteren;MDU;16;0;0;16;BUILDING template
ANTWERPEN-WEST - FH02;6390593;BL0209;;6390593;;Ankerrui 26-28-30;Ankerrui;30;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;62133;BL0209;;62133;;Ankerrui 42-44;Ankerrui;42;;;;;Maayken Vanfleteren;MDU;2;10;0;12;BUILDING template
ANTWERPEN-WEST - FH02;62132;BL0209;;62132;;Ankerrui 42-44;Ankerrui;44;;;;;Maayken Vanfleteren;MDU;1;10;0;11;BUILDING template
ANTWERPEN-WEST - FH02;108814;BL0208;;108814;;Ankerrui 8-10;Ankerrui;8;;;;;Hidde Kiekens;MDU;0;6;0;6;BUILDING template
ANTWERPEN-WEST - FH02;5575021;BL0208;;5575021;;Ankerrui 8-10;Ankerrui;10;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;62268;BL0204;;62268;;Blauwbroekstraat 1-3_Brouwersvliet 2-4-6;Blauwbroekstraat;1;;;;;Maayken Vanfleteren;MDU;0;8;0;8;BUILDING template
ANTWERPEN-WEST - FH02;61795;BL0204;;61795;;Blauwbroekstraat 1-3_Brouwersvliet 2-4-6;Blauwbroekstraat;3;;;;;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;61792;BL0204;;61792;;Blauwbroekstraat 1-3_Brouwersvliet 2-4-6;Brouwersvliet;2;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;61791;BL0204;;61791;;Blauwbroekstraat 1-3_Brouwersvliet 2-4-6;Brouwersvliet;4;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;5373055;BL0204;;5373055;;Blauwbroekstraat 1-3_Brouwersvliet 2-4-6;Brouwersvliet;6;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1782369;BL0204;;1782369;;Brouwersvliet 36-38;Brouwersvliet;36;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1782383;BL0204;;1782383;;Brouwersvliet 36-38;Brouwersvliet;38;;;;;Maayken Vanfleteren;MDU;1;12;0;13;BUILDING template
ANTWERPEN-WEST - FH02;59290;BL0201;;59290;;Brouwersvliet 39_Van Schoonbekeplein 6;Brouwersvliet;39;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;109129;BL0201;;109129;;Brouwersvliet 39_Van Schoonbekeplein 6;Van Schoonbekeplein;6;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1139851;BL0222;;1139851;;Dries 13-15-17-19-21-23;Dries;13;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1846117;BL0222;;1846117;;Dries 13-15-17-19-21-23;Dries;15;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1846120;BL0222;;1846120;;Dries 13-15-17-19-21-23;Dries;17;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;4509721;BL0222;;4509721;;Dries 13-15-17-19-21-23;Dries;19;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1846126;BL0222;;1846126;;Dries 13-15-17-19-21-23;Dries;21;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1846132;BL0222;;1846132;;Dries 13-15-17-19-21-23;Dries;23;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1846123;BL0220;;1846123;;Dries 20-22_Keistraat 21-23;Dries;20;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;59178;BL0220;;59178;;Dries 20-22_Keistraat 21-23;Dries;22;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1960702;BL0220;;1960702;;Dries 20-22_Keistraat 21-23;Keistraat;21;;;;;Hidde Kiekens;MDU;0;2;0;2;BUILDING template
ANTWERPEN-WEST - FH02;59174;BL0220;;59174;;Dries 20-22_Keistraat 21-23;Keistraat;23;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1846136;BL0222;;1846136;;Dries 25-27-29-31-37A-39A-41-43;Dries;25;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1846139;BL0222;;1846139;;Dries 25-27-29-31-37A-39A-41-43;Dries;27;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1846142;BL0222;;1846142;;Dries 25-27-29-31-37A-39A-41-43;Dries;29;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;4509724;BL0222;;4509724;;Dries 25-27-29-31-37A-39A-41-43;Dries;31;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1846145;BL0222;;1846145;;Dries 25-27-29-31-37A-39A-41-43;Dries;37;A;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1846150;BL0222;;1846150;;Dries 25-27-29-31-37A-39A-41-43;Dries;39;A;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1846159;BL0222;;1846159;;Dries 25-27-29-31-37A-39A-41-43;Dries;41;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1846164;BL0222;;1846164;;Dries 25-27-29-31-37A-39A-41-43;Dries;43;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1846147;BL0221;;1846147;;Dries 38-40_Keistraat 14-16-18-20-22;Dries;38;;;;;Hidde Kiekens;MDU;0;8;0;8;BUILDING template
ANTWERPEN-WEST - FH02;1846155;BL0221;;1846155;;Dries 38-40_Keistraat 14-16-18-20-22;Dries;40;;;;;Hidde Kiekens;MDU;0;6;0;6;BUILDING template
ANTWERPEN-WEST - FH02;1139825;BL0221;;1139825;;Dries 38-40_Keistraat 14-16-18-20-22;Keistraat;14;;;;;Hidde Kiekens;MDU;0;6;0;6;BUILDING template
ANTWERPEN-WEST - FH02;1960699;BL0221;;1960699;;Dries 38-40_Keistraat 14-16-18-20-22;Keistraat;16;;;;;Hidde Kiekens;MDU;0;8;0;8;BUILDING template
ANTWERPEN-WEST - FH02;1960700;BL0221;;1960700;;Dries 38-40_Keistraat 14-16-18-20-22;Keistraat;18;;;;;Hidde Kiekens;MDU;0;8;0;8;BUILDING template
ANTWERPEN-WEST - FH02;1960701;BL0221;;1960701;;Dries 38-40_Keistraat 14-16-18-20-22;Keistraat;20;;;;;Hidde Kiekens;MDU;0;7;0;7;BUILDING template
ANTWERPEN-WEST - FH02;1960703;BL0221;;1960703;;Dries 38-40_Keistraat 14-16-18-20-22;Keistraat;22;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1846086;BL0220;;1846086;;Dries 4-6-8-10-12-14_Leguit 10-12-14;Dries;4;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;5541135;BL0220;;5541135;;Dries 4-6-8-10-12-14_Leguit 10-12-14;Dries;6;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;3921766;BL0220;;3921766;;Dries 4-6-8-10-12-14_Leguit 10-12-14;Dries;8;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1846090;BL0220;;1846090;;Dries 4-6-8-10-12-14_Leguit 10-12-14;Dries;10;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1846102;BL0220;;1846102;;Dries 4-6-8-10-12-14_Leguit 10-12-14;Dries;12;;;;;Hidde Kiekens;MDU;0;6;0;6;BUILDING template
ANTWERPEN-WEST - FH02;1846114;BL0220;;1846114;;Dries 4-6-8-10-12-14_Leguit 10-12-14;Dries;14;;;;;Hidde Kiekens;MDU;0;6;0;6;BUILDING template
ANTWERPEN-WEST - FH02;1987253;BL0220;;1987253;;Dries 4-6-8-10-12-14_Leguit 10-12-14;Leguit;10;;;;;Hidde Kiekens;MDU;0;6;0;6;BUILDING template
ANTWERPEN-WEST - FH02;1987255;BL0220;;1987255;;Dries 4-6-8-10-12-14_Leguit 10-12-14;Leguit;12;;;;;Hidde Kiekens;MDU;0;6;0;6;BUILDING template
ANTWERPEN-WEST - FH02;1987262;BL0220;;1987262;;Dries 4-6-8-10-12-14_Leguit 10-12-14;Leguit;14;;;;;Hidde Kiekens;MDU;0;5;0;5;BUILDING template
ANTWERPEN-WEST - FH02;1870298;BL0205;;1870298;;Falconplein 17-19;Falconplein;17;;;;;Maayken Vanfleteren;MDU;0;3;0;3;BUILDING template
ANTWERPEN-WEST - FH02;1870332;BL0205;;1870332;;Falconplein 17-19;Falconplein;19;;;;;Maayken Vanfleteren;MDU;1;3;0;4;BUILDING template
ANTWERPEN-WEST - FH02;62273;BL0217;;62273;;Falconplein 20-22;Falconplein;20;;;;;Maayken Vanfleteren;MDU;0;4;0;4;BUILDING template
ANTWERPEN-WEST - FH02;1870348;BL0217;;1870348;;Falconplein 20-22;Falconplein;22;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;4507821;BL0217;;4507821;;Falconplein 24-28-30;Falconplein;24;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1217325;BL0217;;1217325;;Falconplein 24-28-30;Falconplein;28;;;;;Maayken Vanfleteren;MDU;0;20;2;22;BUILDING template
ANTWERPEN-WEST - FH02;5575524;BL0217;;5575524;;Falconplein 24-28-30;Falconplein;30;;;;;Maayken Vanfleteren;MDU;1;0;1;2;BUILDING template
ANTWERPEN-WEST - FH02;1870250;BL0205;;1870250;;Falconplein 3-5;Falconplein;3;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;4510379;BL0205;;4510379;;Falconplein 3-5;Falconplein;5;;;;;Maayken Vanfleteren;MDU;0;2;0;2;BUILDING template
ANTWERPEN-WEST - FH02;1870405;BL0205;;1870405;;Falconplein 39_Falconpoort 42;Falconplein;39;;;;;Hidde Kiekens;MDU;1;10;0;11;BUILDING template
ANTWERPEN-WEST - FH02;6086674;BL0205;;6086674;;Falconplein 39_Falconpoort 42;Falconpoort;42;;;;;Hidde Kiekens;MDU;0;3;0;3;BUILDING template
ANTWERPEN-WEST - FH02;3997858;BL0216;;3997858;;Falconplein 42-44;Falconplein;42;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;62269;BL0216;;62269;;Falconplein 42-44;Falconplein;44;;;;;Maayken Vanfleteren;MDU;0;2;0;2;BUILDING template
ANTWERPEN-WEST - FH02;109089;BL0205;;109089;;Falconplein 45_Falconrui 1;Falconplein;45;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;109086;BL0205;;109086;;Falconplein 45_Falconrui 1;Falconrui;1;;;;;Maayken Vanfleteren;MDU;6;0;0;6;BUILDING template
ANTWERPEN-WEST - FH02;1870270;BL0217;;1870270;;Falconplein 8-10;Falconplein;8;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1870278;BL0217;;1870278;;Falconplein 8-10;Falconplein;10;;;;;Maayken Vanfleteren;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;4513244;BL0215;;4513244;;Falconrui 18-22;Falconrui;18;;;;;Hidde Kiekens;MDU;0;4;0;4;BUILDING template
ANTWERPEN-WEST - FH02;4513246;BL0215;;4513246;;Falconrui 18-22;Falconrui;22;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1870520;BL0215;;1870520;;Falconrui 40-42;Falconrui;40;;;;;Hidde Kiekens;MDU;0;5;0;5;BUILDING template
ANTWERPEN-WEST - FH02;6612937;BL0215;;6612937;;Falconrui 40-42;Falconrui;42;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;6128400;BL0214;;6128400;;Falconrui 54-54A;Falconrui;54;A;;;;Hidde Kiekens;MDU;0;3;0;3;BUILDING template
ANTWERPEN-WEST - FH02;1870537;BL0214;;1870537;;Falconrui 54-54A;Falconrui;54;;;;;Hidde Kiekens;MDU;0;3;0;3;BUILDING template
ANTWERPEN-WEST - FH02;3955427;BL0206;;3955427;;Falconrui 55-57;Falconrui;55;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1870509;BL0206;;1870509;;Falconrui 55-57;Falconrui;57;;;;;Hidde Kiekens;MDU;0;7;0;7;BUILDING template
ANTWERPEN-WEST - FH02;63161;BL0214;;63161;;Falconrui 84_Hessenbrug 2;Falconrui;84;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;12693;BL0214;;12693;;Falconrui 84_Hessenbrug 2;Hessenbrug;2;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1740007;BL0206;;1740007;;Generaal Belliardstraat 5-5A;Generaal Belliardstraat;5;A;;;;Hidde Kiekens;MDU;0;3;0;3;BUILDING template
ANTWERPEN-WEST - FH02;1740006;BL0206;;1740006;;Generaal Belliardstraat 5-5A;Generaal Belliardstraat;5;;;;;Hidde Kiekens;MDU;0;4;0;4;BUILDING template
ANTWERPEN-WEST - FH02;4512400;BL0208;;4512400;;Hessenplein 21-23-25-27-29-31;Hessenplein;21;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1937939;BL0208;;1937939;;Hessenplein 21-23-25-27-29-31;Hessenplein;23;;;;;Hidde Kiekens;MDU;0;8;0;8;BUILDING template
ANTWERPEN-WEST - FH02;4512401;BL0208;;4512401;;Hessenplein 21-23-25-27-29-31;Hessenplein;25;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;4512402;BL0208;;4512402;;Hessenplein 21-23-25-27-29-31;Hessenplein;27;;;;;Hidde Kiekens;MDU;0;9;0;9;BUILDING template
ANTWERPEN-WEST - FH02;4512403;BL0208;;4512403;;Hessenplein 21-23-25-27-29-31;Hessenplein;29;;;;;Hidde Kiekens;MDU;0;16;0;16;BUILDING template
ANTWERPEN-WEST - FH02;4512404;BL0208;;4512404;;Hessenplein 21-23-25-27-29-31;Hessenplein;31;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;108808;BL0208;;108808;;Hessenplein 37-39-41_Stijfselrui 1;Hessenplein;37;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;4512405;BL0208;;4512405;;Hessenplein 37-39-41_Stijfselrui 1;Hessenplein;39;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;4512406;BL0208;;4512406;;Hessenplein 37-39-41_Stijfselrui 1;Hessenplein;41;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;108803;BL0208;;108803;;Hessenplein 37-39-41_Stijfselrui 1;Stijfselrui;1;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1937945;BL0206;;1937945;;Hessenstraatje 10-16-18;Hessenstraatje;10;;;;;Hidde Kiekens;MDU;4;11;2;17;BUILDING template
ANTWERPEN-WEST - FH02;1937947;BL0206;;1937947;;Hessenstraatje 10-16-18;Hessenstraatje;16;;;;;Hidde Kiekens;MDU;3;0;0;3;BUILDING template
ANTWERPEN-WEST - FH02;4513391;BL0206;;4513391;;Hessenstraatje 10-16-18;Hessenstraatje;18;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;4032718;BL0223;;4032718;;Huikstraat 12-14;Huikstraat;12;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;4509747;BL0223;;4509747;;Huikstraat 12-14;Huikstraat;14;;;;;Hidde Kiekens;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1442275;BL0223;;1442275;;Huikstraat 16-18-20-22_Keistraat 43-45-47-49-51;Huikstraat;16;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1945745;BL0223;;1945745;;Huikstraat 16-18-20-22_Keistraat 43-45-47-49-51;Huikstraat;18;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1945772;BL0223;;1945772;;Huikstraat 16-18-20-22_Keistraat 43-45-47-49-51;Huikstraat;20;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1139842;BL0223;;1139842;;Huikstraat 16-18-20-22_Keistraat 43-45-47-49-51;Huikstraat;22;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;4509745;BL0223;;4509745;;Huikstraat 16-18-20-22_Keistraat 43-45-47-49-51;Keistraat;43;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1139826;BL0223;;1139826;;Huikstraat 16-18-20-22_Keistraat 43-45-47-49-51;Keistraat;45;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1960713;BL0223;;1960713;;Huikstraat 16-18-20-22_Keistraat 43-45-47-49-51;Keistraat;47;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1960714;BL0223;;1960714;;Huikstraat 16-18-20-22_Keistraat 43-45-47-49-51;Keistraat;49;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1960716;BL0223;;1960716;;Huikstraat 16-18-20-22_Keistraat 43-45-47-49-51;Keistraat;51;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1443668;BL0222;;1443668;;Huikstraat 32-34-36-38-40;Huikstraat;32;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1945846;BL0222;;1945846;;Huikstraat 32-34-36-38-40;Huikstraat;34;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1945852;BL0222;;1945852;;Huikstraat 32-34-36-38-40;Huikstraat;36;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1945858;BL0222;;1945858;;Huikstraat 32-34-36-38-40;Huikstraat;38;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;6088882;BL0222;;6088882;;Huikstraat 32-34-36-38-40;Huikstraat;40;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1950488;BL0211;;1950488;;Italielei 12-14;Italielei;12;;;;;Maayken Vanfleteren;MDU;0;7;0;7;BUILDING template
ANTWERPEN-WEST - FH02;1950506;BL0211;;1950506;;Italielei 12-14;Italielei;14;;;;;Maayken Vanfleteren;MDU;0;7;0;7;BUILDING template
ANTWERPEN-WEST - FH02;1950741;BL0211;;1950741;;Italielei 40-42;Italielei;40;;;;;Maayken Vanfleteren;MDU;0;12;0;12;BUILDING template
ANTWERPEN-WEST - FH02;108854;BL0211;;108854;;Italielei 40-42;Italielei;42;;;;;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1139828;BL0223;;1139828;;Keistraat 25-27-29-31-33-35-37-39-41;Keistraat;25;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;3927768;BL0223;;3927768;;Keistraat 25-27-29-31-33-35-37-39-41;Keistraat;27;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1502978;BL0223;;1502978;;Keistraat 25-27-29-31-33-35-37-39-41;Keistraat;29;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1960704;BL0223;;1960704;;Keistraat 25-27-29-31-33-35-37-39-41;Keistraat;31;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1960705;BL0223;;1960705;;Keistraat 25-27-29-31-33-35-37-39-41;Keistraat;33;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1505369;BL0223;;1505369;;Keistraat 25-27-29-31-33-35-37-39-41;Keistraat;35;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1960707;BL0223;;1960707;;Keistraat 25-27-29-31-33-35-37-39-41;Keistraat;37;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1960710;BL0223;;1960710;;Keistraat 25-27-29-31-33-35-37-39-41;Keistraat;39;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;4509742;BL0223;;4509742;;Keistraat 25-27-29-31-33-35-37-39-41;Keistraat;41;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1960706;BL0222;;1960706;;Keistraat 34-34A-38-38A-38B;Keistraat;34;A;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1139827;BL0222;;1139827;;Keistraat 34-34A-38-38A-38B;Keistraat;34;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;3927770;BL0222;;3927770;;Keistraat 34-34A-38-38A-38B;Keistraat;38;A;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1960709;BL0222;;1960709;;Keistraat 34-34A-38-38A-38B;Keistraat;38;B;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1960708;BL0222;;1960708;;Keistraat 34-34A-38-38A-38B;Keistraat;38;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;4509715;BL0222;;4509715;;Keistraat 40-42-44-46-48-50;Keistraat;40;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;4509717;BL0222;;4509717;;Keistraat 40-42-44-46-48-50;Keistraat;42;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1960711;BL0222;;1960711;;Keistraat 40-42-44-46-48-50;Keistraat;44;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1960712;BL0222;;1960712;;Keistraat 40-42-44-46-48-50;Keistraat;46;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;4246974;BL0222;;4246974;;Keistraat 40-42-44-46-48-50;Keistraat;48;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1960715;BL0222;;1960715;;Keistraat 40-42-44-46-48-50;Keistraat;50;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH02;1962165;BL0215;;1962165;;Klapdorp 107-109;Klapdorp;107;;;;;Hidde Kiekens;MDU;0;1;0;1;BUILDING template
