Projectnummer;Opdrachtnummer;Blok;Cluster NR;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;BG Version;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
ANTWERPEN-WEST - FH09;55490;BL0017;;55490;;Bourlastraat 1-3-5_Tabakvest 89-91-93_leopoldplaats 6-6A-7;Leopoldplaats;6;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;1988457;BL0017;;1988457;;Bourlastraat 1-3-5_Tabakvest 89-91-93_leopoldplaats 6-6A-7;Leopoldplaats;7;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;6339383;BL0017;;6339383;;Bourlastraat 1-3-5_Tabakvest 89-91-93_leopoldplaats 6-6A-7;Leopoldplaats;6;A;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;2056072;BL0017;;2056072;;Bourlastraat 1-3-5_Tabakvest 89-91-93_leopoldplaats 6-6A-7;Tabakvest;89;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;NB-20009301393;;;NB-20009301393;;Bourlastraat 1-3-5_Tabakvest 89-91-93_leopoldplaats 6-6A-7;Tabakvest;93;;;;;Filip Van Dyck;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;1008473;BL0017;;1008473;;Bourlastraat 1-3-5_Tabakvest 89-91-93_leopoldplaats 6-6A-7;Tabakvest;91;;;;;Yves de Roo;MDU;16;32;0;48;BUILDING template
ANTWERPEN-WEST - FH09;5393989;BL0017;;5393989;;Bourlastraat 1-3-5_Tabakvest 89-91-93_leopoldplaats 6-6A-7;Bourlastraat;1;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;1773210;BL0017;;1773210;;Bourlastraat 1-3-5_Tabakvest 89-91-93_leopoldplaats 6-6A-7;Bourlastraat;5;;;;;Yves de Roo;MDU;16;32;0;48;BUILDING template
ANTWERPEN-WEST - FH09;5575216;BL0017;;5575216;;Bourlastraat 9-11;Bourlastraat;11;;;;;Yves de Roo;MDU;1;10;0;11;BUILDING template
ANTWERPEN-WEST - FH09;137977;BL0017;;137977;;Bourlastraat 9-11;Bourlastraat;9;;;;;Yves de Roo;MDU;1;10;0;11;BUILDING template
ANTWERPEN-WEST - FH09;50913;BL0001;;50913;;Frankrijklei 116-118;Frankrijklei;118;;;;;Yves de Roo;MDU;1;18;0;19;BUILDING template
ANTWERPEN-WEST - FH09;5575543;BL0001;;5575543;;Frankrijklei 116-118;Frankrijklei;116;;;;;Yves de Roo;MDU;1;18;0;19;BUILDING template
ANTWERPEN-WEST - FH09;1874083;BL0001;;1874083;;Frankrijklei 122_Tabakvest 43;Frankrijklei;122;;;;;Yves de Roo;MDU;1;4;0;5;BUILDING template
ANTWERPEN-WEST - FH09;2056057;BL0001;;2056057;;Frankrijklei 122_Tabakvest 43;Tabakvest;43;;;;;Yves de Roo;MDU;1;4;0;5;BUILDING template
ANTWERPEN-WEST - FH09;5575545;BL0020;;5575545;;Frankrijklei 160-162;Frankrijklei;160;;;;;Yves de Roo;MDU;1;29;0;30;BUILDING template
ANTWERPEN-WEST - FH09;50911;BL0017;;50911;;Frankrijklei 160-162;Frankrijklei;162;;;;;Yves de Roo;MDU;1;29;0;30;BUILDING template
ANTWERPEN-WEST - FH09;137688;BL0002;;137688;;Frankrijklei 74-76;Frankrijklei;76;;;;;Yves de Roo;MDU;2;14;0;16;BUILDING template
ANTWERPEN-WEST - FH09;5575539;BL0002;;5575539;;Frankrijklei 74-76;Frankrijklei;74;;;;;Yves de Roo;MDU;2;14;0;16;BUILDING template
ANTWERPEN-WEST - FH09;1873898;BL0002;;1873898;;Frankrijklei 86A-86B-86C;Frankrijklei;86;B;;;;Yves de Roo;MDU;3;36;0;39;BUILDING template
ANTWERPEN-WEST - FH09;5575540;BL0002;;5575540;;Frankrijklei 86A-86B-86C;Frankrijklei;86;C;;;;Yves de Roo;MDU;3;36;0;39;BUILDING template
ANTWERPEN-WEST - FH09;137685;BL0002;;137685;;Frankrijklei 86A-86B-86C;Frankrijklei;86;A;;;;Yves de Roo;MDU;3;36;0;39;BUILDING template
ANTWERPEN-WEST - FH09;5575541;BL0002;;5575541;;Frankrijklei 92-94;Frankrijklei;92;;;;;Yves de Roo;MDU;1;36;0;37;BUILDING template
ANTWERPEN-WEST - FH09;137683;BL0002;;137683;;Frankrijklei 92-94;Frankrijklei;94;;;;;Yves de Roo;MDU;1;36;0;37;BUILDING template
ANTWERPEN-WEST - FH09;1873944;BL0002;;1873944;;Frankrijklei 96A-96B;Frankrijklei;96;A;;;;Yves de Roo;MDU;2;36;0;38;BUILDING template
ANTWERPEN-WEST - FH09;1873950;BL0002;;1873950;;Frankrijklei 96A-96B;Frankrijklei;96;B;;;;Yves de Roo;MDU;2;36;0;38;BUILDING template
ANTWERPEN-WEST - FH09;4507596;BL0001;;4507596;;Frankrijklei 98_Tabakvest 25;Tabakvest;25;;;;;Yves de Roo;MDU;3;24;0;27;BUILDING template
ANTWERPEN-WEST - FH09;50917;BL0001;;50917;;Frankrijklei 98_Tabakvest 25;Frankrijklei;98;;;;;Yves de Roo;MDU;3;24;0;27;BUILDING template
ANTWERPEN-WEST - FH09;55159;BL0007;;55159;;Graanmarkt 15_Maria Pijpelincxstraat 8;Graanmarkt;15;;;;;Yves de Roo;MDU;1;2;0;3;BUILDING template
ANTWERPEN-WEST - FH09;5544236;BL0007;;5544236;;Graanmarkt 15_Maria Pijpelincxstraat 8;Maria Pijpelincxstraat;8;;;;;Yves de Roo;MDU;1;2;0;3;BUILDING template
ANTWERPEN-WEST - FH09;55172;BL0012;;55172;;Graanmarkt 2_ Arenbergstraat 21;Graanmarkt;2;;;;;Yves de Roo;MDU;2;0;0;2;BUILDING template
ANTWERPEN-WEST - FH09;197322;BL0012;;197322;;Graanmarkt 2_ Arenbergstraat 21;Arenbergstraat;21;;;;;Yves de Roo;MDU;7;0;0;7;BUILDING template
ANTWERPEN-WEST - FH09;55165;BL0007;;55165;;Graanmarkt 9-11;Graanmarkt;9;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;4510709;BL0007;;4510709;;Graanmarkt 9-11;Graanmarkt;11;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;4510433;BL0018;;4510433;;Henri Van Heurckstraat 10-14-18;Henri Van Heurckstraat;14;;;;;Yves de Roo;MDU;0;15;0;15;BUILDING template
ANTWERPEN-WEST - FH09;4510436;BL0018;;4510436;;Henri Van Heurckstraat 10-14-18;Henri Van Heurckstraat;18;;;;;Yves de Roo;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH09;4510429;BL0018;;4510429;;Henri Van Heurckstraat 10-14-18;Henri Van Heurckstraat;10;;;;;Yves de Roo;MDU;0;8;0;8;BUILDING template
ANTWERPEN-WEST - FH09;137980;BL0018;;137980;;Henri Van Heurckstraat 2_Leopoldstraat 51;Henri Van Heurckstraat;2;;;;;Yves de Roo;MDU;2;1;0;3;BUILDING template
ANTWERPEN-WEST - FH09;1988739;BL0018;;1988739;;Henri Van Heurckstraat 2_Leopoldstraat 51;Leopoldstraat;51;;;;;Yves de Roo;MDU;2;1;0;3;BUILDING template
ANTWERPEN-WEST - FH09;1944480;BL0005;;1944480;;Hopland 16-18-24;Hopland;18;;;;;Yves de Roo;MDU;3;0;0;3;BUILDING template
ANTWERPEN-WEST - FH09;NB-20002401392;;;NB-20002401392;;Hopland 16-18-24;Hopland;24;;;;;Yves de Roo;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH09;61860;BL0005;;61860;;Hopland 16-18-24;Hopland;16;;;;;Yves de Roo;MDU;3;0;0;3;BUILDING template
ANTWERPEN-WEST - FH09;4510463;BL0006;;4510463;;Hopland 2-4-6-6B-8-10-12-14;Hopland;10;;;;;Yves de Roo;MDU;8;0;0;8;BUILDING template
ANTWERPEN-WEST - FH09;182863;BL0006;;182863;;Hopland 2-4-6-6B-8-10-12-14;Hopland;2;;;;;Yves de Roo;MDU;8;0;0;8;BUILDING template
ANTWERPEN-WEST - FH09;1944470;BL0006;;1944470;;Hopland 2-4-6-6B-8-10-12-14;Hopland;4;;;;;Yves de Roo;MDU;8;0;0;8;BUILDING template
ANTWERPEN-WEST - FH09;1944472;BL0006;;1944472;;Hopland 2-4-6-6B-8-10-12-14;Hopland;6;B;;;;Yves de Roo;MDU;8;0;0;8;BUILDING template
ANTWERPEN-WEST - FH09;1944474;BL0006;;1944474;;Hopland 2-4-6-6B-8-10-12-14;Hopland;8;;;;;Yves de Roo;MDU;8;0;0;8;BUILDING template
ANTWERPEN-WEST - FH09;1944477;BL0006;;1944477;;Hopland 2-4-6-6B-8-10-12-14;Hopland;12;;;;;Yves de Roo;MDU;8;0;0;8;BUILDING template
ANTWERPEN-WEST - FH09;1944478;BL0006;;1944478;;Hopland 2-4-6-6B-8-10-12-14;Hopland;14;;;;;Yves de Roo;MDU;8;0;0;8;BUILDING template
ANTWERPEN-WEST - FH09;1944471;BL0006;;1944471;;Hopland 2-4-6-6B-8-10-12-14;Hopland;6;;;;;Yves de Roo;MDU;8;0;0;8;BUILDING template
ANTWERPEN-WEST - FH09;5774151;BL0003;;5774151;;Hopland 32_Langegang 3;Langegang;3;;;;;Yves de Roo;MDU;1;3;0;4;BUILDING template
ANTWERPEN-WEST - FH09;138345;BL0003;;138345;;Hopland 32_Langegang 3;Hopland;32;;;;;Yves de Roo;MDU;1;3;0;4;BUILDING template
ANTWERPEN-WEST - FH09;1945666;BL0009;;1945666;;Huidevettersstraat 57-59_Lange Gasthuisstraat 3;Huidevettersstraat;57;;;;;Yves de Roo;MDU;2;0;0;2;BUILDING template
ANTWERPEN-WEST - FH09;198086;BL0009;;198086;;Huidevettersstraat 57-59_Lange Gasthuisstraat 3;Lange Gasthuisstraat;3;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;59562;BL0009;;59562;;Huidevettersstraat 57-59_Lange Gasthuisstraat 3;Huidevettersstraat;59;;;;;Yves de Roo;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH09;1960785;BL0008;;1960785;;Kelderstraat 2-3;Kelderstraat;2;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;1960787;BL0008;;1960787;;Kelderstraat 2-3;Kelderstraat;3;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;1960790;BL0008;;1960790;;Kelderstraat 7_Schuttershofstraat 20-22;Kelderstraat;7;;;;;Yves de Roo;MDU;3;14;0;17;BUILDING template
ANTWERPEN-WEST - FH09;2052262;BL0008;;2052262;;Kelderstraat 7_Schuttershofstraat 20-22;Schuttershofstraat;20;;;;;Yves de Roo;MDU;3;14;0;17;BUILDING template
ANTWERPEN-WEST - FH09;2052264;BL0008;;2052264;;Kelderstraat 7_Schuttershofstraat 20-22;Schuttershofstraat;22;;;;;Yves de Roo;MDU;3;14;0;17;BUILDING template
ANTWERPEN-WEST - FH09;1803228;BL0008;;1803228;;Komedieplaats 13-15;Komedieplaats;15;;;;;Yves de Roo;MDU;2;0;0;2;BUILDING template
ANTWERPEN-WEST - FH09;60802;BL0008;;60802;;Komedieplaats 13-15;Komedieplaats;13;;;;;Yves de Roo;MDU;2;0;0;2;BUILDING template
ANTWERPEN-WEST - FH09;1803223;BL0009;;1803223;;Komedieplaats 14-16;Komedieplaats;14;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;4506647;BL0009;;4506647;;Komedieplaats 14-16;Komedieplaats;16;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;1803183;BL0009;;1803183;;Komedieplaats 4-6;Komedieplaats;6;;;;;Yves de Roo;MDU;1;1;0;2;BUILDING template
ANTWERPEN-WEST - FH09;5575370;BL0009;;5575370;;Komedieplaats 4-6;Komedieplaats;4;;;;;Yves de Roo;MDU;1;1;0;2;BUILDING template
ANTWERPEN-WEST - FH09;138241;BL0004;;138241;;Lammekensraamveld 2-4-6_Meistraat 21-23-25;Lammekensraamveld;2;;;;;Yves de Roo;MDU;0;11;0;11;BUILDING template
ANTWERPEN-WEST - FH09;138242;BL0004;;138242;;Lammekensraamveld 2-4-6_Meistraat 21-23-25;Lammekensraamveld;4;;;;;Yves de Roo;MDU;0;12;0;12;BUILDING template
ANTWERPEN-WEST - FH09;138243;BL0004;;138243;;Lammekensraamveld 2-4-6_Meistraat 21-23-25;Lammekensraamveld;6;;;;;Yves de Roo;MDU;0;12;0;12;BUILDING template
ANTWERPEN-WEST - FH09;61858;BL0004;;61858;;Lammekensraamveld 2-4-6_Meistraat 21-23-25;Meistraat;25;;;;;Yves de Roo;MDU;0;12;0;12;BUILDING template
ANTWERPEN-WEST - FH09;2001563;BL0004;;2001563;;Lammekensraamveld 2-4-6_Meistraat 21-23-25;Meistraat;23;;;;;Yves de Roo;MDU;0;12;0;12;BUILDING template
ANTWERPEN-WEST - FH09;138244;BL0004;;138244;;Lammekensraamveld 2-4-6_Meistraat 21-23-25;Meistraat;21;;;;;Yves de Roo;MDU;0;20;0;20;BUILDING template
ANTWERPEN-WEST - FH09;1885147;BL0014;;1885147;;Lange Gasthuisstraat 35-37;Lange Gasthuisstraat;35;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;4504673;BL0014;;4504673;;Lange Gasthuisstraat 35-37;Lange Gasthuisstraat;37;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;138342;BL0004;;138342;;Langegang 12-14;Langegang;12;;;;;Yves de Roo;MDU;0;27;0;27;BUILDING template
ANTWERPEN-WEST - FH09;138343;BL0004;;138343;;Langegang 12-14;Langegang;14;;;;;Yves de Roo;MDU;0;27;0;27;BUILDING template
ANTWERPEN-WEST - FH09;59592;BL0013;;59592;;Leopoldstraat 21_Willem Tellstraat 1;Leopoldstraat;21;;;;;Yves de Roo;MDU;1;7;0;8;BUILDING template
ANTWERPEN-WEST - FH09;59606;BL0013;;59606;;Leopoldstraat 21_Willem Tellstraat 1;Willem Tellstraat;1;;;;;Yves de Roo;MDU;1;8;0;9;BUILDING template
ANTWERPEN-WEST - FH09;1988697;BL0013;;1988697;;Leopoldstraat 23-25;Leopoldstraat;25;;;;;Yves de Roo;MDU;1;1;0;2;BUILDING template
ANTWERPEN-WEST - FH09;59593;BL0013;;59593;;Leopoldstraat 23-25;Leopoldstraat;23;;;;;Yves de Roo;MDU;1;1;0;2;BUILDING template
ANTWERPEN-WEST - FH09;59571;BL0009;;59571;;Leopoldstraat 2-4;Leopoldstraat;2;;;;;Yves de Roo;MDU;2;2;0;4;BUILDING template
ANTWERPEN-WEST - FH09;6524099;BL0009;;6524099;;Leopoldstraat 2-4;Leopoldstraat;4;;;;;Yves de Roo;MDU;2;2;0;4;BUILDING template
ANTWERPEN-WEST - FH09;4504261;BL0014;;4504261;;Leopoldstraat 26-28-34;Leopoldstraat;28;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;4504266;BL0014;;4504266;;Leopoldstraat 26-28-34;Leopoldstraat;34;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;1988701;BL0014;;1988701;;Leopoldstraat 26-28-34;Leopoldstraat;26;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;1988705;BL0013;;1988705;;Leopoldstraat 27-27A;Leopoldstraat;27;;;;;Yves de Roo;MDU;1;1;0;2;BUILDING template
ANTWERPEN-WEST - FH09;5373816;BL0013;;5373816;;Leopoldstraat 27-27A;Leopoldstraat;27;A;;;;Yves de Roo;MDU;1;1;0;2;BUILDING template
ANTWERPEN-WEST - FH09;1988660;BL0011;;1988660;;Leopoldstraat 3_Orgelstraat 1-2-2A;Leopoldstraat;3;;;;;Yves de Roo;MDU;2;10;0;12;BUILDING template
ANTWERPEN-WEST - FH09;55149;BL0011;;55149;;Leopoldstraat 3_Orgelstraat 1-2-2A;Orgelstraat;1;;;;;Yves de Roo;MDU;2;10;0;12;BUILDING template
ANTWERPEN-WEST - FH09;2034543;BL0011;;2034543;;Leopoldstraat 3_Orgelstraat 1-2-2A;Orgelstraat;2;;;;;Yves de Roo;MDU;2;10;0;12;BUILDING template
ANTWERPEN-WEST - FH09;6663034;BL0011;;6663034;;Leopoldstraat 3_Orgelstraat 1-2-2A;Orgelstraat;2;A;;;;Yves de Roo;MDU;2;10;0;12;BUILDING template
ANTWERPEN-WEST - FH09;1988729;BL0013;;1988729;;Leopoldstraat 39-41;Leopoldstraat;41;;;;;Yves de Roo;MDU;1;5;0;6;BUILDING template
ANTWERPEN-WEST - FH09;59599;BL0013;;59599;;Leopoldstraat 39-41;Leopoldstraat;39;;;;;Yves de Roo;MDU;1;5;0;6;BUILDING template
ANTWERPEN-WEST - FH09;1988736;BL0013;;1988736;;Leopoldstraat 43-45;Leopoldstraat;45;;;;;Yves de Roo;MDU;1;4;0;5;BUILDING template
ANTWERPEN-WEST - FH09;1988733;BL0013;;1988733;;Leopoldstraat 43-45;Leopoldstraat;43;;;;;Yves de Roo;MDU;1;4;0;5;BUILDING template
ANTWERPEN-WEST - FH09;5906758;BL0018;;5906758;;Leopoldstraat 77_Tabakvest 120-122;Tabakvest;120;;;;;Yves de Roo;MDU;1;6;0;7;BUILDING template
ANTWERPEN-WEST - FH09;137971;BL0018;;137971;;Leopoldstraat 77_Tabakvest 120-122;Tabakvest;122;;;;;Yves de Roo;MDU;1;5;0;6;BUILDING template
ANTWERPEN-WEST - FH09;1988777;BL0018;;1988777;;Leopoldstraat 77_Tabakvest 120-122;Leopoldstraat;77;;;;;Yves de Roo;MDU;1;5;0;6;BUILDING template
ANTWERPEN-WEST - FH09;1139906;BL0015;;1139906;;Mechelseplein 19A_Sint Jorispoort 2-4;Sint-Jorispoort;2;;;;;Yves de Roo;MDU;1;6;0;7;BUILDING template
ANTWERPEN-WEST - FH09;NB-200019A1116;;;NB-200019A1116;;Mechelseplein 19A_Sint Jorispoort 2-4;Mechelseplein;19;A;;;2020-04-21;Yves de Roo;MDU;0;6;0;6;BUILDING template
ANTWERPEN-WEST - FH09;1959506;BL0015;;1959506;;Mechelseplein 19A_Sint Jorispoort 2-4;Sint-Jorispoort;4;;;;;Yves de Roo;MDU;1;6;0;7;BUILDING template
ANTWERPEN-WEST - FH09;4504666;BL0014;;4504666;;Mechelseplein 3-5;Mechelseplein;5;;;;;Yves de Roo;MDU;0;2;0;2;BUILDING template
ANTWERPEN-WEST - FH09;1999491;BL0014;;1999491;;Mechelseplein 3-5;Mechelseplein;3;;;;;Yves de Roo;MDU;0;2;0;2;BUILDING template
ANTWERPEN-WEST - FH09;5575964;BL0014;;5575964;;Mechelseplein 9-11;Mechelseplein;9;;;;;Yves de Roo;MDU;1;1;0;2;BUILDING template
ANTWERPEN-WEST - FH09;55517;BL0014;;55517;;Mechelseplein 9-11;Mechelseplein;11;;;;;Yves de Roo;MDU;1;1;0;2;BUILDING template
ANTWERPEN-WEST - FH09;182853;BL0004;;182853;;Meistraat 35-39;Meistraat;35;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;2001572;BL0004;;2001572;;Meistraat 35-39;Meistraat;39;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;4259171;BL0005;;4259171;;Meistraat 5-7;Meistraat;7;;;;;Yves de Roo;MDU;0;1;0;1;BUILDING template
ANTWERPEN-WEST - FH09;61857;BL0005;;61857;;Meistraat 5-7;Meistraat;5;;;;;Yves de Roo;MDU;1;0;0;1;BUILDING template
ANTWERPEN-WEST - FH09;59585;BL0019;;59585;;Nieuwstad 2-4;Nieuwstad;2;;;;;Yves de Roo;MDU;2;0;0;2;BUILDING template
ANTWERPEN-WEST - FH09;2027536;BL0019;;2027536;;Nieuwstad 2-4;Nieuwstad;4;;;;;Yves de Roo;MDU;2;0;0;2;BUILDING template
ANTWERPEN-WEST - FH09;2036496;BL0013;;2036496;;Oudevaartplaats 34-30;Oudevaartplaats;34;;;;;Yves de Roo;MDU;2;0;0;2;BUILDING template
ANTWERPEN-WEST - FH09;2036491;BL0013;;2036491;;Oudevaartplaats 34-30;Oudevaartplaats;30;;;;;Yves de Roo;MDU;2;0;0;2;BUILDING template
ANTWERPEN-WEST - FH09;59573;BL0019;;59573;;Oudevaartplaats 35-37;Oudevaartplaats;35;;;;;Yves de Roo;MDU;1;5;0;6;BUILDING template
ANTWERPEN-WEST - FH09;4504301;BL0019;;4504301;;Oudevaartplaats 35-37;Oudevaartplaats;37;;;;;Yves de Roo;MDU;1;4;0;5;BUILDING template
ANTWERPEN-WEST - FH09;2036505;BL0013;;2036505;;Oudevaartplaats 38-40-42;Oudevaartplaats;40;;;;;Yves de Roo;MDU;2;10;0;12;BUILDING template
ANTWERPEN-WEST - FH09;2036511;BL0013;;2036511;;Oudevaartplaats 38-40-42;Oudevaartplaats;42;;;;;Yves de Roo;MDU;2;10;0;12;BUILDING template
ANTWERPEN-WEST - FH09;2036502;BL0013;;2036502;;Oudevaartplaats 38-40-42;Oudevaartplaats;38;;;;;Yves de Roo;MDU;2;10;0;12;BUILDING template
ANTWERPEN-WEST - FH09;59577;BL0019;;59577;;Oudevaartplaats 43-45;Oudevaartplaats;43;;;;;Yves de Roo;MDU;1;7;0;8;BUILDING template
ANTWERPEN-WEST - FH09;59576;BL0019;;59576;;Oudevaartplaats 43-45;Oudevaartplaats;45;;;;;Yves de Roo;MDU;1;7;0;8;BUILDING template
ANTWERPEN-WEST - FH09;2036538;BL0018;;2036538;;Oudevaartplaats 50_Henri Van Heurckstraat 30;Oudevaartplaats;50;;;;;Yves de Roo;MDU;1;13;0;14;BUILDING template
ANTWERPEN-WEST - FH09;5575693;BL0018;;5575693;;Oudevaartplaats 50_Henri Van Heurckstraat 30;Henri Van Heurckstraat;30;;;;;Yves de Roo;MDU;1;13;0;14;BUILDING template
